CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEQUENCE,PREEVENT,CASEWGT,PSUSTRAT,VERSION
24566,25,3,1-25-2022-003-07,7,1,1,2,3833.776626,2,7
24566,25,3,1-25-2022-003-07,7,1,2,6,3833.776626,2,7
24568,10,4,1-10-2022-004-06,6,1,1,8,667.8438778,4,7
24570,28,2,1-28-2022-002-06,6,1,1,2,160.2372844,3,7
24570,28,2,1-28-2022-002-06,6,2,1,2,160.2372844,3,7
24575,66,2,1-66-2022-002-01,1,1,1,2,149.6238334,6,7
24575,66,2,1-66-2022-002-01,1,1,2,3,149.6238334,6,7
24575,66,2,1-66-2022-002-01,1,1,3,8,149.6238334,6,7
24683,18,5,1-18-2022-005-07,7,1,1,6,994.9158707,6,7
24689,30,6,1-30-2022-006-04,4,1,1,2,906.6104756,10,7
24689,30,6,1-30-2022-006-04,4,1,2,6,906.6104756,10,7
24690,76,6,1-76-2022-006-09,9,1,1,8,24.70295421,3,7
24693,17,6,1-17-2022-006-04,4,1,1,2,178.0678025,4,7
24695,76,7,1-76-2022-007-10,10,1,1,2,98.49742333,3,7
24695,76,7,1-76-2022-007-10,10,1,2,2,98.49742333,3,7
24695,76,7,1-76-2022-007-10,10,1,3,6,98.49742333,3,7
24703,77,5,1-77-2022-005-05,5,2,1,4,140.982131,9,7
24704,77,6,1-77-2022-006-05,5,1,1,2,140.982131,9,7
24707,12,8,1-12-2022-008-09,9,1,1,2,453.1626508,9,7
24707,12,8,1-12-2022-008-09,9,1,2,6,453.1626508,9,7
24707,12,8,1-12-2022-008-09,9,1,3,7,453.1626508,9,7
24707,12,8,1-12-2022-008-09,9,1,4,8,453.1626508,9,7
24710,17,8,1-17-2022-008-06,6,1,1,8,195.3679575,4,7
24711,19,15,1-19-2022-015-09,9,2,1,2,330.1844052,9,7
24718,11,6,1-11-2022-006-07,7,1,1,8,6730.657967,8,7
24723,66,7,1-66-2022-007-10,10,1,1,2,208.9379154,6,7
24723,66,7,1-66-2022-007-10,10,1,2,6,208.9379154,6,7
24724,10,11,1-10-2022-011-04,4,1,1,8,581.3828065,4,7
24727,28,5,1-28-2022-005-09,9,1,1,8,341.196241,3,7
24731,52,7,1-52-2022-007-04,4,1,1,8,29.59834012,12,7
24732,52,8,1-52-2022-008-07,7,3,1,8,52.16169695,12,7
24732,52,8,1-52-2022-008-07,7,1,1,2,52.16169695,12,7
24734,18,6,1-18-2022-006-09,9,1,1,2,1344.876495,6,7
24735,18,7,1-18-2022-007-04,4,1,1,4,1094.740828,6,7
24735,18,7,1-18-2022-007-04,4,1,2,8,1094.740828,6,7
24737,14,6,1-14-2022-006-01,1,1,1,8,473.4392007,8,7
24741,16,6,1-16-2022-006-09,9,3,1,6,2084.410764,5,7
24741,16,6,1-16-2022-006-09,9,3,2,98,2084.410764,5,7
24744,13,10,1-13-2022-010-04,4,1,1,2,2685.12895,7,7
24745,13,11,1-13-2022-011-03,3,1,1,8,910.489552,7,7
24747,13,13,1-13-2022-013-05,5,1,1,2,167.6325996,7,7
24747,13,13,1-13-2022-013-05,5,1,2,2,167.6325996,7,7
24748,32,11,1-32-2022-011-02,2,1,1,8,42.78060376,7,7
24751,20,11,1-20-2022-011-06,6,1,1,2,128.2931034,11,7
24751,20,11,1-20-2022-011-06,6,1,2,3,128.2931034,11,7
24751,20,11,1-20-2022-011-06,6,1,3,8,128.2931034,11,7
24753,20,13,1-20-2022-013-05,5,1,1,8,36.55171549,11,7
26960,33,25,1-33-2022-025-09,9,1,1,6,193.9798059,12,7
26962,12,46,1-12-2022-046-01,1,1,1,2,473.4392007,9,7
26962,12,46,1-12-2022-046-01,1,1,2,6,473.4392007,9,7
26965,66,72,1-66-2022-072-06,6,1,1,8,132.8151715,6,7
26979,54,66,1-54-2022-066-09,9,1,1,2,264.0124115,9,7
26979,54,66,1-54-2022-066-09,9,1,2,6,264.0124115,9,7
26980,54,67,1-54-2022-067-07,7,1,4,6,341.2661498,9,7
26980,54,67,1-54-2022-067-07,7,1,1,8,341.2661498,9,7
26980,54,67,1-54-2022-067-07,7,1,2,9,341.2661498,9,7
26980,54,67,1-54-2022-067-07,7,1,3,2,341.2661498,9,7
26981,19,124,1-19-2022-124-09,9,1,1,8,777.0631797,9,7
26983,12,47,1-12-2022-047-06,6,1,1,2,504.1938347,9,7
26983,12,47,1-12-2022-047-06,6,1,2,2,504.1938347,9,7
26985,59,59,1-59-2022-059-09,9,2,1,8,107.2812787,6,7
26987,17,77,1-17-2022-077-02,2,1,1,8,77.72243941,4,7
26997,25,79,1-25-2022-079-02,2,1,1,2,47.49788126,2,7
26997,25,79,1-25-2022-079-02,2,1,2,6,47.49788126,2,7
26998,28,72,1-28-2022-072-03,3,1,1,8,78.96823283,3,7
26999,28,73,1-28-2022-073-04,4,1,1,2,303.8681634,3,7
27010,10,133,1-10-2022-133-02,2,1,1,2,22.37863236,4,7
27011,10,134,1-10-2022-134-04,4,1,1,2,938.7226088,4,7
27011,10,134,1-10-2022-134-04,4,1,2,3,938.7226088,4,7
27015,18,72,1-18-2022-072-03,3,1,1,2,112.491953,6,7
27016,76,76,1-76-2022-076-03,3,1,1,8,194.0860504,3,7
27017,66,73,1-66-2022-073-10,10,1,5,2,1240.464404,6,7
27017,66,73,1-66-2022-073-10,10,1,6,6,1240.464404,6,7
27017,66,73,1-66-2022-073-10,10,1,1,2,1240.464404,6,7
27017,66,73,1-66-2022-073-10,10,1,2,3,1240.464404,6,7
27017,66,73,1-66-2022-073-10,10,1,3,8,1240.464404,6,7
27017,66,73,1-66-2022-073-10,10,1,4,9,1240.464404,6,7
27020,66,75,1-66-2022-075-04,4,1,1,2,147.6371277,6,7
27020,66,75,1-66-2022-075-04,4,1,2,6,147.6371277,6,7
27021,24,102,1-24-2022-102-04,4,1,1,6,514.8370862,1,7
27024,20,158,1-20-2022-158-01,1,1,1,8,36.98580048,11,7
27024,20,158,1-20-2022-158-01,1,1,2,9,36.98580048,11,7
27024,20,158,1-20-2022-158-01,1,1,3,2,36.98580048,11,7
27024,20,158,1-20-2022-158-01,1,1,4,6,36.98580048,11,7
27025,20,159,1-20-2022-159-04,4,1,1,8,459.338678,11,7
27029,15,33,1-15-2022-033-01,1,1,1,2,30.08455645,1,7
27029,15,33,1-15-2022-033-01,1,1,2,6,30.08455645,1,7
27039,73,80,1-73-2022-080-06,6,1,1,2,79.14764925,3,7
27041,73,82,1-73-2022-082-06,6,1,1,8,79.14764925,3,7
27042,21,48,1-21-2022-048-09,9,1,1,8,4188.104059,11,7
27043,77,70,1-77-2022-070-05,5,1,1,8,65.73259221,9,7
27044,27,68,1-27-2022-068-08,8,1,1,2,33.22788417,3,7
27044,27,68,1-27-2022-068-08,8,1,2,6,33.22788417,3,7
27045,16,79,1-16-2022-079-10,10,1,1,8,8655.885088,5,7
24754,20,14,1-20-2022-014-08,8,1,1,6,49.69739418,11,7
24755,21,4,1-21-2022-004-03,3,1,1,4,324.2775733,11,7
24756,21,5,1-21-2022-005-04,4,1,1,2,1024.156139,11,7
24759,26,9,1-26-2022-009-02,2,1,1,4,23.93090457,10,7
24759,26,9,1-26-2022-009-02,2,1,2,8,23.93090457,10,7
24764,76,8,1-76-2022-008-09,9,1,1,8,54.20837564,3,7
24765,76,9,1-76-2022-009-04,4,1,1,2,32.12123937,3,7
24765,76,9,1-76-2022-009-04,4,1,2,6,32.12123937,3,7
24767,73,9,1-73-2022-009-09,9,1,1,8,153.5380608,3,7
24769,32,12,1-32-2022-012-07,7,1,1,2,8899.192667,7,7
24769,32,12,1-32-2022-012-07,7,1,2,6,8899.192667,7,7
24770,26,11,1-26-2022-011-08,8,1,1,8,212.308274,10,7
24770,26,11,1-26-2022-011-08,8,1,2,9,212.308274,10,7
24770,26,11,1-26-2022-011-08,8,1,3,2,212.308274,10,7
24770,26,11,1-26-2022-011-08,8,1,4,6,212.308274,10,7
24771,31,6,1-31-2022-006-10,10,1,1,8,317.610847,6,7
24772,77,7,1-77-2022-007-01,1,1,1,2,226.8395468,9,7
24772,77,7,1-77-2022-007-01,1,1,2,6,226.8395468,9,7
24772,77,7,1-77-2022-007-01,1,1,3,7,226.8395468,9,7
24772,77,7,1-77-2022-007-01,1,1,4,4,226.8395468,9,7
24772,77,7,1-77-2022-007-01,1,1,5,8,226.8395468,9,7
24774,54,8,1-54-2022-008-08,8,1,1,2,198.4295717,9,7
24774,54,8,1-54-2022-008-08,8,1,2,6,198.4295717,9,7
24775,54,9,1-54-2022-009-06,6,1,1,6,430.0605681,9,7
24776,54,10,1-54-2022-010-03,3,1,1,2,188.8759325,9,7
24776,54,10,1-54-2022-010-03,3,1,2,6,188.8759325,9,7
24779,19,19,1-19-2022-019-04,4,1,1,4,283.8493345,9,7
24779,19,19,1-19-2022-019-04,4,1,2,4,283.8493345,9,7
24780,19,20,1-19-2022-020-03,3,1,1,2,72.29247437,9,7
24782,17,9,1-17-2022-009-04,4,1,1,2,609.4118706,4,7
24782,17,9,1-17-2022-009-04,4,1,2,3,609.4118706,4,7
24782,17,9,1-17-2022-009-04,4,1,3,8,609.4118706,4,7
24792,24,10,1-24-2022-010-04,4,1,1,8,773.5077624,1,7
24795,28,6,1-28-2022-006-04,4,1,1,8,72.37384081,3,7
24796,28,7,1-28-2022-007-09,9,1,1,8,107.6771156,3,7
24799,66,8,1-66-2022-008-07,7,2,1,2,156.3395474,6,7
24800,66,9,1-66-2022-009-10,10,1,1,2,417.8758308,6,7
24800,66,9,1-66-2022-009-10,10,2,1,2,417.8758308,6,7
24807,10,12,1-10-2022-012-03,3,2,1,2,109.941351,4,7
24809,10,14,1-10-2022-014-03,3,1,1,2,135.5220175,4,7
24809,10,14,1-10-2022-014-03,3,1,2,6,135.5220175,4,7
24811,13,14,1-13-2022-014-04,4,1,1,4,2153.533489,7,7
24813,13,16,1-13-2022-016-01,1,2,1,2,96.85632714,7,7
24813,13,16,1-13-2022-016-01,1,2,2,2,96.85632714,7,7
24813,13,16,1-13-2022-016-01,1,2,3,2,96.85632714,7,7
24815,18,8,1-18-2022-008-10,10,1,1,2,11024.92169,6,7
24816,18,9,1-18-2022-009-05,5,1,1,2,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,2,6,35.97694738,6,7
24825,20,18,1-20-2022-018-06,6,1,1,4,178.4797578,11,7
24825,20,18,1-20-2022-018-06,6,1,2,5,178.4797578,11,7
25443,27,25,1-27-2022-025-09,9,1,1,8,138.6199099,3,7
25446,20,55,1-20-2022-055-08,8,1,1,4,102.6061075,11,7
25446,20,55,1-20-2022-055-08,8,1,2,5,102.6061075,11,7
25446,20,55,1-20-2022-055-08,8,1,3,6,102.6061075,11,7
25453,77,31,1-77-2022-031-07,7,1,1,2,4483.880865,9,7
25455,54,29,1-54-2022-029-08,8,1,1,2,281.4218783,9,7
25455,54,29,1-54-2022-029-08,8,1,2,6,281.4218783,9,7
25455,54,29,1-54-2022-029-08,8,1,3,7,281.4218783,9,7
25455,54,29,1-54-2022-029-08,8,1,4,4,281.4218783,9,7
25455,54,29,1-54-2022-029-08,8,1,5,8,281.4218783,9,7
25456,26,41,1-26-2022-041-05,5,1,1,6,156.1126174,10,7
25458,30,28,1-30-2022-028-03,3,1,1,4,118.7303221,10,7
25459,30,29,1-30-2022-029-03,3,2,1,2,118.7303221,10,7
25464,19,49,1-19-2022-049-04,4,1,1,8,215.8227571,9,7
25470,11,22,1-11-2022-022-03,3,1,1,2,1528.983469,8,7
25471,11,23,1-11-2022-023-01,1,1,1,8,202.8006472,8,7
25472,24,46,1-24-2022-046-03,3,1,1,8,203.6822226,1,7
25475,24,49,1-24-2022-049-03,3,1,1,2,203.6822226,1,7
25475,24,49,1-24-2022-049-03,3,1,2,6,203.6822226,1,7
25476,14,27,1-14-2022-027-01,1,1,1,8,473.4392007,8,7
25476,14,27,1-14-2022-027-01,1,1,2,9,473.4392007,8,7
25476,14,27,1-14-2022-027-01,1,1,3,2,473.4392007,8,7
25480,28,28,1-28-2022-028-09,9,1,1,8,43.96876046,3,7
25483,10,52,1-10-2022-052-10,10,1,1,4,2516.44967,4,7
25484,10,53,1-10-2022-053-09,9,1,1,2,762.9171297,4,7
25484,10,53,1-10-2022-053-09,9,1,2,6,762.9171297,4,7
25485,52,41,1-52-2022-041-03,3,1,1,2,26.40206275,12,7
25491,13,50,1-13-2022-050-09,9,1,1,4,3111.024546,7,7
25491,13,50,1-13-2022-050-09,9,1,2,8,3111.024546,7,7
25493,13,52,1-13-2022-052-02,2,1,1,2,28.63389395,7,7
25493,13,52,1-13-2022-052-02,2,1,2,3,28.63389395,7,7
25498,32,34,1-32-2022-034-04,4,2,1,2,2917.92304,7,7
25502,16,26,1-16-2022-026-05,5,1,1,2,225.9235714,5,7
25505,76,34,1-76-2022-034-03,3,1,1,8,21.45627751,3,7
24825,20,18,1-20-2022-018-06,6,1,3,4,178.4797578,11,7
24825,20,18,1-20-2022-018-06,6,1,4,8,178.4797578,11,7
24826,21,6,1-21-2022-006-03,3,1,1,2,188.7053623,11,7
24826,21,6,1-21-2022-006-03,3,1,2,3,188.7053623,11,7
24826,21,6,1-21-2022-006-03,3,1,3,8,188.7053623,11,7
24828,30,9,1-30-2022-009-03,3,1,1,4,470.1978514,10,7
24828,30,9,1-30-2022-009-03,3,1,2,4,470.1978514,10,7
24828,30,9,1-30-2022-009-03,3,1,3,4,470.1978514,10,7
24828,30,9,1-30-2022-009-03,3,1,4,4,470.1978514,10,7
24830,26,12,1-26-2022-012-05,5,1,1,8,27.51426447,10,7
24830,26,12,1-26-2022-012-05,5,1,2,9,27.51426447,10,7
24830,26,12,1-26-2022-012-05,5,1,3,2,27.51426447,10,7
24833,26,15,1-26-2022-015-07,7,1,1,8,1236.647841,10,7
24835,73,11,1-73-2022-011-04,4,1,1,2,127.632153,3,7
24835,73,11,1-73-2022-011-04,4,1,2,6,127.632153,3,7
24837,52,15,1-52-2022-015-03,3,1,1,2,26.01179444,12,7
24842,20,19,1-20-2022-019-07,7,1,1,8,478.3162483,11,7
24843,31,7,1-31-2022-007-09,9,1,1,2,203.8830239,6,7
24843,31,7,1-31-2022-007-09,9,1,2,6,203.8830239,6,7
24849,54,12,1-54-2022-012-10,10,1,1,8,721.7301991,9,7
24850,77,9,1-77-2022-009-03,3,1,1,2,321.8106188,9,7
24851,77,10,1-77-2022-010-10,10,1,1,8,10751.88993,9,7
24862,11,10,1-11-2022-010-10,10,1,1,8,19684.67158,8,7
24863,24,12,1-24-2022-012-06,6,2,1,2,198.8573475,1,7
24867,25,8,1-25-2022-008-05,5,1,1,8,82.49851982,2,7
24870,73,13,1-73-2022-013-03,3,1,1,2,101.0154147,3,7
24870,73,13,1-73-2022-013-03,3,1,2,6,101.0154147,3,7
24872,23,13,1-23-2022-013-05,5,1,1,8,66.56750968,5,7
24875,28,8,1-28-2022-008-06,6,1,1,8,74.86623505,3,7
24878,14,12,1-14-2022-012-01,1,1,1,2,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,2,6,287.7354854,8,7
24879,66,10,1-66-2022-010-06,6,2,1,2,124.3108883,6,7
24880,66,11,1-66-2022-011-09,9,1,1,4,323.36725,6,7
24882,52,17,1-52-2022-017-09,9,1,1,8,74.30741503,12,7
24883,52,18,1-52-2022-018-03,3,1,1,2,20.11207086,12,7
24885,13,18,1-13-2022-018-01,1,2,1,4,74.8380775,7,7
24886,13,19,1-13-2022-019-09,9,1,1,4,2498.879334,7,7
24886,13,19,1-13-2022-019-09,9,1,2,5,2498.879334,7,7
24886,13,19,1-13-2022-019-09,9,1,3,6,2498.879334,7,7
24887,13,20,1-13-2022-020-07,7,1,1,2,4784.383233,7,7
24888,13,21,1-13-2022-021-03,3,1,1,8,564.2298727,7,7
24890,76,11,1-76-2022-011-03,3,1,1,8,24.4535035,3,7
24891,32,15,1-32-2022-015-04,4,1,1,2,4274.571093,7,7
24891,32,15,1-32-2022-015-04,4,1,2,6,4274.571093,7,7
24892,32,16,1-32-2022-016-06,6,1,1,2,3524.891493,7,7
24892,32,16,1-32-2022-016-06,6,1,2,2,3524.891493,7,7
24892,32,16,1-32-2022-016-06,6,1,3,6,3524.891493,7,7
24893,31,8,1-31-2022-008-10,10,1,1,8,635.221694,6,7
24899,30,11,1-30-2022-011-02,2,1,1,2,53.14310501,10,7
24899,30,11,1-30-2022-011-02,2,1,2,6,53.14310501,10,7
24900,30,12,1-30-2022-012-03,3,1,1,2,748.4239874,10,7
24900,30,12,1-30-2022-012-03,3,1,2,2,748.4239874,10,7
24903,20,20,1-20-2022-020-07,7,1,1,6,293.1122232,11,7
24906,20,23,1-20-2022-023-08,8,1,1,4,42.36801044,11,7
24907,21,8,1-21-2022-008-03,3,1,1,8,349.6238828,11,7
24908,21,9,1-21-2022-009-03,3,1,1,4,349.6238828,11,7
24913,27,11,1-27-2022-011-10,10,1,1,8,930.5523412,3,7
24930,11,11,1-11-2022-011-06,6,1,1,2,545.1583918,8,7
24933,24,18,1-24-2022-018-06,6,1,1,8,96.67756974,1,7
24940,23,15,1-23-2022-015-09,9,1,1,8,2961.291421,5,7
24941,10,19,1-10-2022-019-04,4,1,1,2,742.8233328,4,7
24942,10,20,1-10-2022-020-09,9,1,1,8,1272.517544,4,7
24944,10,22,1-10-2022-022-09,9,1,1,2,1272.517544,4,7
24945,28,10,1-28-2022-010-06,6,1,1,8,71.47271363,3,7
24946,28,11,1-28-2022-011-06,6,1,1,8,71.47271363,3,7
24947,66,12,1-66-2022-012-08,8,1,1,8,167.8221449,6,7
24949,13,23,1-13-2022-023-06,6,1,1,6,572.2555126,7,7
24952,25,10,1-25-2022-010-03,3,1,1,2,446.7165008,2,7
24952,25,10,1-25-2022-010-03,3,1,2,3,446.7165008,2,7
24952,25,10,1-25-2022-010-03,3,1,3,8,446.7165008,2,7
24953,25,11,1-25-2022-011-01,1,1,1,2,59.25138979,2,7
24954,16,8,1-16-2022-008-04,4,1,1,6,1421.189552,5,7
24955,16,9,1-16-2022-009-09,9,1,1,4,2170.640168,5,7
24955,16,9,1-16-2022-009-09,9,1,2,4,2170.640168,5,7
24958,54,14,1-54-2022-014-07,7,1,1,8,426.8869037,9,7
24958,54,14,1-54-2022-014-07,7,1,2,9,426.8869037,9,7
24958,54,14,1-54-2022-014-07,7,1,3,2,426.8869037,9,7
24958,54,14,1-54-2022-014-07,7,1,4,6,426.8869037,9,7
24959,54,15,1-54-2022-015-07,7,1,1,2,426.8869037,9,7
24960,32,19,1-32-2022-019-08,8,1,1,8,1101.8444,7,7
24961,31,10,1-31-2022-010-08,8,1,1,2,266.8338251,6,7
24961,31,10,1-31-2022-010-08,8,2,1,2,266.8338251,6,7
24966,27,12,1-27-2022-012-03,3,1,1,2,20.16004776,3,7
24966,27,12,1-27-2022-012-03,3,2,1,4,20.16004776,3,7
24968,73,14,1-73-2022-014-04,4,2,1,4,194.3950519,3,7
24969,73,15,1-73-2022-015-03,3,2,1,8,48.22384432,3,7
24969,73,15,1-73-2022-015-03,3,2,2,9,48.22384432,3,7
24969,73,15,1-73-2022-015-03,3,2,3,2,48.22384432,3,7
24970,19,25,1-19-2022-025-03,3,1,1,8,60.11210151,9,7
24972,19,27,1-19-2022-027-07,7,1,1,2,406.7653087,9,7
24972,19,27,1-19-2022-027-07,7,1,2,6,406.7653087,9,7
24973,19,28,1-19-2022-028-04,4,1,1,8,236.024291,9,7
24977,26,19,1-26-2022-019-04,4,1,1,2,1786.213145,10,7
24978,26,20,1-26-2022-020-03,3,1,1,2,340.9634041,10,7
24979,12,11,1-12-2022-011-08,8,1,1,8,1021.234087,9,7
24979,12,11,1-12-2022-011-08,8,1,2,9,1021.234087,9,7
24979,12,11,1-12-2022-011-08,8,1,3,2,1021.234087,9,7
24979,12,11,1-12-2022-011-08,8,1,4,6,1021.234087,9,7
24986,20,24,1-20-2022-024-08,8,1,1,8,106.246515,11,7
24986,20,24,1-20-2022-024-08,8,1,2,9,106.246515,11,7
24986,20,24,1-20-2022-024-08,8,1,3,2,106.246515,11,7
24986,20,24,1-20-2022-024-08,8,1,4,6,106.246515,11,7
24990,76,15,1-76-2022-015-04,4,1,1,8,30.39049849,3,7
24994,77,13,1-77-2022-013-03,3,1,1,8,164.7105913,9,7
25001,54,16,1-54-2022-016-01,1,1,1,2,179.7587124,9,7
25001,54,16,1-54-2022-016-01,1,1,2,6,179.7587124,9,7
25003,59,9,1-59-2022-009-08,8,1,1,2,298.4456577,6,7
25003,59,9,1-59-2022-009-08,8,1,2,6,298.4456577,6,7
25004,59,10,1-59-2022-010-01,1,1,1,8,63.48521921,6,7
25004,59,10,1-59-2022-010-01,1,1,2,9,63.48521921,6,7
25004,59,10,1-59-2022-010-01,1,1,3,2,63.48521921,6,7
25004,59,10,1-59-2022-010-01,1,1,4,6,63.48521921,6,7
25009,19,31,1-19-2022-031-01,1,1,1,8,60.62443222,9,7
25010,48,3,1-48-2022-003-03,3,1,1,8,145.5664092,12,7
25012,24,23,1-24-2022-023-10,10,1,1,8,4902.244462,1,7
25014,24,25,1-24-2022-025-03,3,1,1,8,172.5758928,1,7
25014,24,25,1-24-2022-025-03,3,1,2,9,172.5758928,1,7
25014,24,25,1-24-2022-025-03,3,1,3,2,172.5758928,1,7
25019,10,26,1-10-2022-026-06,6,1,1,4,934.9757784,4,7
25019,10,26,1-10-2022-026-06,6,1,2,5,934.9757784,4,7
25021,13,28,1-13-2022-028-03,3,1,1,4,755.5127441,7,7
25023,13,30,1-13-2022-030-03,3,1,1,6,755.5127441,7,7
25025,52,21,1-52-2022-021-09,9,1,1,98,233.7218982,12,7
25027,52,23,1-52-2022-023-03,3,1,1,2,41.97303731,12,7
25029,28,13,1-28-2022-013-06,6,1,1,2,60.78726681,3,7
25029,28,13,1-28-2022-013-06,6,1,2,6,60.78726681,3,7
25030,23,16,1-23-2022-016-10,10,1,1,2,2526.310497,5,7
25031,23,17,1-23-2022-017-09,9,1,1,8,670.5553332,5,7
25035,28,14,1-28-2022-014-04,4,1,1,2,102.7288426,3,7
25036,32,20,1-32-2022-020-04,4,1,1,6,4759.115756,7,7
25039,25,12,1-25-2022-012-03,3,1,1,2,327.0199099,2,7
25039,25,12,1-25-2022-012-03,3,1,2,6,327.0199099,2,7
25041,13,27,1-13-2022-027-08,8,1,1,2,928.6280782,7,7
25042,31,12,1-31-2022-012-07,7,1,1,2,417.9722168,6,7
25043,31,13,1-31-2022-013-07,7,1,1,2,417.9722168,6,7
25046,30,13,1-30-2022-013-10,10,1,1,8,18199.94106,10,7
25048,66,13,1-66-2022-013-08,8,1,1,2,220.0117066,6,7
25049,66,14,1-66-2022-014-08,8,1,1,2,220.0117066,6,7
25049,66,14,1-66-2022-014-08,8,1,2,6,220.0117066,6,7
25050,26,21,1-26-2022-021-09,9,1,1,2,2721.939548,10,7
25050,26,21,1-26-2022-021-09,9,1,2,6,2721.939548,10,7
25051,26,22,1-26-2022-022-02,2,1,1,2,27.62973443,10,7
25054,20,28,1-20-2022-028-03,3,1,1,8,135.5816489,11,7
25056,27,14,1-27-2022-014-03,3,1,1,8,53.03828256,3,7
25057,27,15,1-27-2022-015-03,3,1,1,2,53.03828256,3,7
25058,29,4,1-29-2022-004-03,3,1,1,4,902.3788765,2,7
25058,29,4,1-29-2022-004-03,3,1,2,4,902.3788765,2,7
25058,29,4,1-29-2022-004-03,3,1,3,8,902.3788765,2,7
25068,10,27,1-10-2022-027-01,1,1,1,8,53.69800064,4,7
25070,76,19,1-76-2022-019-07,7,1,1,8,27.97070808,3,7
25071,12,13,1-12-2022-013-10,10,1,1,8,361.6125935,9,7
25072,12,14,1-12-2022-014-07,7,1,1,2,258.2806965,9,7
25072,12,14,1-12-2022-014-07,7,1,2,6,258.2806965,9,7
25075,77,17,1-77-2022-017-10,10,1,1,8,8964.531427,9,7
25077,59,11,1-59-2022-011-08,8,1,1,2,274.1920592,6,7
25077,59,11,1-59-2022-011-08,8,1,2,6,274.1920592,6,7
25082,11,13,1-11-2022-013-07,7,1,1,8,6428.226064,8,7
25083,11,14,1-11-2022-014-08,8,1,1,6,926.3740678,8,7
25084,24,26,1-24-2022-026-03,3,1,1,8,58.23811801,1,7
25085,24,27,1-24-2022-027-04,4,1,1,2,245.8510639,1,7
