CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,WEIGHTDIST,CASEWGT,PSUSTRAT,VERSION
25676,21,26,1-21-2022-026-05,5,3,282,467,187,2130,156,87,100,999,6,3.0,9,4,9,0,48,121.788912,11,7
25676,21,26,1-21-2022-026-05,5,1,295,502,192,1852,161,95,112,999,8,5.7,2,2,0,0,56,121.788912,11,7
25676,21,26,1-21-2022-026-05,5,2,275,490,181,1575,160,105,110,999,6,3.6,2,1,9,0,60,121.788912,11,7
25679,76,36,1-76-2022-036-04,4,1,273,465,184,1580,158,95,98,999,4,2.0,2,4,0,0,57,23.63272937,3,7
25680,76,37,1-76-2022-037-07,7,1,270,469,188,1640,164,93,106,160,4,2.4,2,1,0,0,56,50.21857725,3,7
25684,29,6,1-29-2022-006-03,3,1,267,436,182,1661,156,85,84,160,4,2.0,2,4,0,0,57,886.5757394,2,7
25684,29,6,1-29-2022-006-03,3,2,271,459,188,1681,158,96,92,999,4,2.5,2,4,0,0,58,886.5757394,2,7
25686,25,26,1-25-2022-026-09,9,1,258,455,178,1465,151,90,108,146,5,2.5,2,1,0,1,60,365.3424653,2,7
25686,25,26,1-25-2022-026-09,9,2,262,444,181,1609,155,86,95,152,6,3.0,2,3,0,0,59,365.3424653,2,7
25687,73,36,1-73-2022-036-06,6,1,365,573,203,2394,174,100,108,180,8,5.3,2,3,0,0,58,45.3650195,3,7
25689,30,36,1-30-2022-036-03,3,1,326,540,189,2001,158,94,120,170,6,3.6,2,3,0,0,57,625.2127279,10,7
25689,30,36,1-30-2022-036-03,3,2,286,501,200,2067,170,96,117,999,6,3.5,2,1,9,0,54,625.2127279,10,7
25689,30,36,1-30-2022-036-03,3,3,269,472,181,1350,154,91,112,150,4,1.4,2,1,0,0,59,625.2127279,10,7
25689,30,36,1-30-2022-036-03,3,4,284,490,186,1527,163,95,112,999,4,1.6,2,1,9,0,60,625.2127279,10,7
25690,10,62,1-10-2022-062-09,9,1,300,524,173,1413,139,90,134,999,6,4.3,9,9,9,0,99,952.7781332,4,7
25690,10,62,1-10-2022-062-09,9,2,272,481,180,1455,156,94,115,999,6,3.0,2,1,9,0,59,952.7781332,4,7
25692,14,33,1-14-2022-033-06,6,1,253,404,174,1230,151,89,62,150,4,1.8,2,1,0,0,62,1515.058765,8,7
25692,14,33,1-14-2022-033-06,6,2,282,495,203,1861,168,98,114,180,6,3.5,2,1,0,0,58,1515.058765,8,7
25693,20,69,1-20-2022-069-04,4,1,265,439,180,1516,156,92,84,999,4,2.5,2,4,9,0,60,208.5296456,11,7
25695,13,60,1-13-2022-060-02,2,1,267,448,185,1634,162,91,90,154,4,2.0,2,1,0,1,58,27.00153271,7,7
25695,13,60,1-13-2022-060-02,2,2,266,460,185,1555,156,94,100,152,4,2.5,2,1,0,0,58,27.00153271,7,7
25696,77,37,1-77-2022-037-09,9,1,273,483,182,1407,155,101,110,150,4,2.3,2,1,0,0,61,11061.50161,9,7
25696,77,37,1-77-2022-037-09,9,2,272,481,179,1375,155,101,110,150,4,2.3,2,1,0,1,62,11061.50161,9,7
25700,54,36,1-54-2022-036-05,5,2,439,657,203,3148,173,97,121,190,8,6.2,2,3,0,1,99,110.5370036,9,7
25701,59,23,1-59-2022-023-04,4,1,285,495,193,2010,166,99,111,154,6,3.5,2,4,0,1,54,1030.873517,6,7
25701,59,23,1-59-2022-023-04,4,2,267,466,180,1620,154,96,103,157,4,2.0,2,1,9,0,57,1030.873517,6,7
25703,12,25,1-12-2022-025-04,4,1,276,502,185,1515,158,106,121,160,6,3.0,2,1,0,0,64,1509.618075,9,7
25703,12,25,1-12-2022-025-04,4,2,370,593,203,2445,175,99,124,180,6,3.4,2,3,0,0,58,1509.618075,9,7
25704,17,35,1-17-2022-035-07,7,1,303,510,196,1880,168,98,108,152,6,3.3,2,1,0,0,58,1057.764374,4,7
25704,17,35,1-17-2022-035-07,7,2,268,461,180,1407,154,97,96,162,4,1.4,2,1,0,0,61,1057.764374,4,7
25706,19,62,1-19-2022-062-01,1,1,365,571,202,2262,167,101,105,180,8,4.8,2,2,0,1,60,60.62443222,9,7
25707,19,63,1-19-2022-063-08,8,1,264,459,173,1193,145,99,96,150,4,2.2,2,1,0,0,65,103.9843645,9,7
25709,19,65,1-19-2022-065-01,1,1,274,487,185,1602,158,99,114,150,4,2.5,2,1,0,0,60,114.8855068,9,7
25710,11,27,1-11-2022-027-02,2,1,318,533,200,2015,169,97,118,160,6,3.5,2,4,0,0,58,196.9480563,8,7
25712,24,60,1-24-2022-060-06,6,1,274,487,185,1539,158,99,114,160,4,2.5,2,1,0,0,60,601.9771592,1,7
25713,24,61,1-24-2022-061-03,3,1,278,483,185,1635,160,100,107,999,6,3.5,9,1,9,0,60,241.4168862,1,7
25713,24,61,1-24-2022-061-03,3,2,262,430,176,1200,153,87,82,152,4,1.6,2,1,9,0,61,241.4168862,1,7
25716,73,38,1-73-2022-038-04,4,1,270,464,176,1395,152,94,100,999,4,1.8,2,1,0,0,61,48.33240244,3,7
25717,25,27,1-25-2022-027-03,3,3,275,480,184,1543,159,101,104,999,4,2.5,2,4,0,0,59,342.723203,2,7
25717,25,27,1-25-2022-027-03,3,1,249,395,169,1043,147,81,65,999,4,1.5,2,1,9,0,62,342.723203,2,7
25717,25,27,1-25-2022-027-03,3,2,365,570,203,2847,173,100,105,172,8,6.0,2,3,0,0,99,342.723203,2,7
25718,52,49,1-52-2022-049-07,7,1,365,573,203,2360,174,100,108,176,8,5.3,2,3,0,0,59,206.7735322,12,7
25718,52,49,1-52-2022-049-07,7,2,397,613,203,2723,174,95,119,999,8,6.0,9,3,9,0,56,206.7735322,12,7
25719,52,50,1-52-2022-050-06,6,1,365,571,202,2397,167,101,105,178,8,5.3,2,3,0,1,60,65.41089225,12,7
25719,52,50,1-52-2022-050-06,6,2,275,480,184,1543,159,101,104,158,4,2.5,2,4,0,0,59,65.41089225,12,7
25720,52,51,1-52-2022-051-06,6,1,266,456,185,1600,157,90,100,164,4,2.5,2,4,0,0,58,65.41089225,12,7
25720,52,51,1-52-2022-051-06,6,2,274,457,176,1347,145,85,99,157,4,2.3,1,2,0,1,99,65.41089225,12,7
25721,52,52,1-52-2022-052-03,3,1,269,454,184,1713,157,93,92,999,4,1.6,2,4,9,0,57,28.72744954,12,7
25721,52,52,1-52-2022-052-03,3,2,262,440,180,1509,156,91,87,158,4,2.4,2,4,0,0,59,28.72744954,12,7
25724,23,28,1-23-2022-028-06,6,1,260,454,176,1260,152,94,100,999,4,1.8,9,9,9,0,60,442.600644,5,7
25724,23,28,1-23-2022-028-06,6,2,308,514,200,2050,166,96,111,160,6,3.6,2,1,0,0,56,442.600644,5,7
25724,23,28,1-23-2022-028-06,6,3,270,463,176,1306,153,91,102,999,4,1.8,9,1,9,0,60,442.600644,5,7
25726,28,33,1-28-2022-033-10,10,1,365,570,203,2424,173,100,105,176,8,4.8,2,3,0,0,58,853.8918687,3,7
25727,28,34,1-28-2022-034-09,9,1,250,405,170,1073,146,85,70,144,4,1.6,2,1,0,0,62,142.7839986,3,7
25729,10,64,1-10-2022-064-05,5,1,303,509,200,1929,162,96,111,150,6,3.8,2,1,0,1,57,97.53176775,4,7
25729,10,64,1-10-2022-064-05,5,2,286,479,184,1706,158,96,97,160,4,2.4,2,1,0,0,58,97.53176775,4,7
25730,13,61,1-13-2022-061-02,2,1,374,589,206,2087,173,95,121,999,8,5.3,9,9,9,0,99,24.58245999,7,7
25732,13,63,1-13-2022-063-03,3,1,257,424,181,1372,154,88,81,999,4,2.4,2,1,0,0,60,603.0581026,7,7
25732,13,63,1-13-2022-063-03,3,2,292,482,194,2211,163,88,102,999,6,3.6,9,3,9,0,53,603.0581026,7,7
25733,13,64,1-13-2022-064-02,2,1,270,449,175,1199,150,87,93,140,4,1.8,2,1,0,0,60,24.58245999,7,7
25733,13,64,1-13-2022-064-02,2,2,270,469,184,1550,160,97,102,170,4,2.5,2,1,0,0,57,24.58245999,7,7
25735,16,33,1-16-2022-033-02,2,1,270,464,180,1253,154,91,104,147,4,2.0,2,1,0,0,61,33.40600608,5,7
25735,16,33,1-16-2022-033-02,2,2,290,500,199,1970,170,95,115,154,6,3.8,2,4,0,0,57,33.40600608,5,7
25736,16,34,1-16-2022-034-03,3,1,256,427,177,1468,154,94,77,132,4,1.4,2,1,0,0,60,853.5805692,5,7
25736,16,34,1-16-2022-034-03,3,2,278,463,187,1658,157,94,92,999,4,2.0,2,1,9,0,62,853.5805692,5,7
25738,27,33,1-27-2022-033-09,9,1,321,521,190,2205,162,87,114,152,8,4.4,2,4,0,1,50,151.2418304,3,7
25739,32,42,1-32-2022-042-02,2,1,270,463,176,1315,153,91,102,146,4,1.8,2,1,0,0,60,131.6581482,7,7
25740,32,43,1-32-2022-043-02,2,1,257,465,186,1381,154,104,105,154,6,3.8,9,2,9,0,58,131.6581482,7,7
25740,32,43,1-32-2022-043-02,2,2,277,477,189,1843,165,95,105,172,4,2.0,2,4,0,0,57,131.6581482,7,7
25740,32,43,1-32-2022-043-02,2,3,308,531,203,2684,173,97,127,164,6,5.6,9,2,9,0,52,131.6581482,7,7
25742,31,29,1-31-2022-029-06,6,1,281,478,188,1564,159,92,105,160,6,3.6,2,2,0,0,52,210.5752517,6,7
25742,31,29,1-31-2022-029-06,6,2,270,463,184,1610,160,93,100,999,4,2.5,2,4,0,1,57,210.5752517,6,7
25743,31,30,1-31-2022-030-07,7,1,262,453,182,1583,156,92,100,145,4,2.4,2,4,0,0,58,275.9259253,6,7
25743,31,30,1-31-2022-030-07,7,2,278,491,185,1615,158,98,114,148,6,3.5,2,1,0,0,62,275.9259253,6,7
25744,18,33,1-18-2022-033-08,8,1,281,509,185,1630,158,110,120,999,6,3.5,9,9,9,0,61,58.12263651,6,7
25746,18,35,1-18-2022-035-04,4,1,277,477,189,1694,165,95,105,164,4,2.4,2,4,0,0,57,176.9417572,6,7
25746,18,35,1-18-2022-035-04,4,2,291,493,190,2136,161,97,105,999,4,3.5,9,9,9,0,58,176.9417572,6,7
25749,21,27,1-21-2022-027-02,2,1,283,490,185,1545,161,97,112,999,4,2.5,2,1,9,0,61,52.34433849,11,7
25749,21,27,1-21-2022-027-02,2,3,282,495,203,1930,168,98,114,999,6,3.5,2,4,9,0,57,52.34433849,11,7
25750,21,28,1-21-2022-028-08,8,1,330,557,200,2424,167,96,133,172,8,5.3,2,3,0,1,99,645.3876333,11,7
25752,26,52,1-26-2022-052-02,2,1,273,470,184,1765,159,93,104,162,6,3.5,2,4,0,0,54,35.58682345,10,7
25756,30,38,1-30-2022-038-03,3,3,305,504,191,1996,163,89,110,170,8,5.7,2,2,0,1,56,379.8044619,10,7
25756,30,38,1-30-2022-038-03,3,4,303,508,198,2090,172,95,110,170,6,3.5,2,1,0,0,57,379.8044619,10,7
25756,30,38,1-30-2022-038-03,3,1,278,481,182,1500,158,96,107,999,4,2.5,2,1,9,0,60,379.8044619,10,7
25756,30,38,1-30-2022-038-03,3,2,278,486,185,1631,158,96,112,999,4,2.4,9,1,9,0,62,379.8044619,10,7
25759,14,35,1-14-2022-035-07,7,1,270,464,178,1265,152,97,98,150,4,1.8,2,1,0,0,61,15825.23629,8,7
25760,20,73,1-20-2022-073-06,6,1,271,468,183,1445,158,98,99,999,4,2.4,2,1,0,0,61,161.0673472,11,7
25760,20,73,1-20-2022-073-06,6,2,262,468,169,1256,145,82,124,148,4,2.4,2,2,0,1,99,161.0673472,11,7
25761,73,39,1-73-2022-039-09,9,1,389,595,202,2639,171,101,105,999,8,5.3,9,3,9,0,60,70.71303385,3,7
25762,54,37,1-54-2022-037-08,8,1,260,453,170,1135,146,94,100,999,4,1.8,9,1,0,0,61,383.9894565,9,7
25763,20,74,1-20-2022-074-09,9,1,257,465,186,1531,154,104,105,148,6,3.8,2,1,0,1,58,342.8129734,11,7
25764,30,39,1-30-2022-039-06,6,1,269,465,180,1574,155,98,98,999,4,2.5,9,3,9,0,59,947.0489604,10,7
25764,30,39,1-30-2022-039-06,6,2,272,478,188,1701,159,93,113,170,6,3.7,2,2,0,0,53,947.0489604,10,7
25764,30,39,1-30-2022-039-06,6,3,302,517,199,2197,171,102,113,999,6,3.6,2,4,9,0,55,947.0489604,10,7
25772,77,39,1-77-2022-039-01,1,1,303,508,198,2062,172,95,110,160,6,3.5,2,1,9,0,57,230.6501895,9,7
25775,59,25,1-59-2022-025-02,2,1,256,425,178,1382,154,93,76,156,4,1.4,2,1,0,0,60,194.5353129,6,7
25775,59,25,1-59-2022-025-02,2,2,295,440,188,1948,157,68,78,999,6,3.6,9,9,9,0,50,194.5353129,6,7
25776,17,37,1-17-2022-037-03,3,1,287,516,194,1822,168,103,126,172,6,3.5,2,1,0,0,60,160.223224,4,7
25776,17,37,1-17-2022-037-03,3,2,408,626,203,2764,173,100,118,999,8,5.7,9,3,9,0,58,160.223224,4,7
25778,12,26,1-12-2022-026-07,7,1,257,424,181,1372,154,88,81,156,4,2.4,2,1,0,0,60,2579.663254,9,7
25778,12,26,1-12-2022-026-07,7,2,272,457,186,1930,158,84,102,170,6,3.5,2,1,0,0,56,2579.663254,9,7
25779,19,66,1-19-2022-066-02,2,1,252,442,174,1292,151,89,102,150,4,1.4,2,1,0,0,62,52.3928042,9,7
25780,19,67,1-19-2022-067-03,3,1,287,498,187,1680,162,101,111,999,4,2.5,2,1,9,0,59,95.30403717,9,7
25781,19,68,1-19-2022-068-04,4,1,252,412,173,1370,154,85,75,160,4,2.0,2,1,0,0,59,374.2019866,9,7
25782,19,69,1-19-2022-069-03,3,1,272,481,180,1435,156,94,115,150,4,2.4,2,1,0,0,59,98.17456802,9,7
25782,19,69,1-19-2022-069-03,3,2,290,504,196,1939,167,100,116,170,6,3.5,2,1,0,0,54,98.17456802,9,7
25783,11,28,1-11-2022-028-04,4,1,270,464,184,1536,159,94,100,150,4,2.5,2,1,0,0,59,3960.929423,8,7
25783,11,28,1-11-2022-028-04,4,2,265,465,178,1364,154,91,109,999,4,1.4,1,1,9,0,60,3960.929423,8,7
25784,11,29,1-11-2022-029-06,6,1,282,468,193,1852,166,92,94,150,4,1.6,2,1,0,0,58,2830.224542,8,7
25784,11,29,1-11-2022-029-06,6,2,272,477,188,1516,159,94,112,999,6,4.0,2,2,9,0,53,2830.224542,8,7
25786,24,64,1-24-2022-064-06,6,1,278,487,183,1453,159,97,112,999,4,2.5,2,1,0,0,60,423.5201836,1,7
25786,24,64,1-24-2022-064-06,6,2,287,466,188,1815,162,83,96,999,4,2.0,9,9,9,0,53,423.5201836,1,7
25787,24,65,1-24-2022-065-05,5,1,267,456,175,1295,151,93,96,999,4,2.4,2,1,0,0,61,57.93533208,1,7
25789,14,36,1-14-2022-036-02,2,1,230,355,163,1104,142,71,54,140,4,1.4,2,1,0,0,62,154.7892079,8,7
25789,14,36,1-14-2022-036-02,2,2,269,459,185,1583,161,92,99,166,4,2.5,2,1,0,0,57,154.7892079,8,7
25790,14,37,1-14-2022-037-04,4,1,370,574,203,2375,172,90,114,999,8,4.6,9,2,9,0,99,7652.559535,8,7
25790,14,37,1-14-2022-037-04,4,2,255,431,167,975,144,80,97,140,3,1.2,2,1,0,1,58,7652.559535,8,7
25792,52,54,1-52-2022-054-09,9,1,272,473,179,1413,150,101,102,152,6,3.4,2,1,0,1,64,209.0257075,12,7
25793,52,55,1-52-2022-055-06,6,1,274,487,185,1625,158,99,114,156,4,2.5,2,1,0,0,60,85.47196677,12,7
25793,52,55,1-52-2022-055-06,6,2,287,485,183,1853,160,100,98,158,6,3.9,2,1,0,0,56,85.47196677,12,7
25795,28,35,1-28-2022-035-04,4,1,277,477,189,1694,165,95,105,160,4,2.4,2,4,0,0,57,134.051981,3,7
25795,28,35,1-28-2022-035-04,4,2,262,439,178,1421,154,85,92,999,6,3.0,9,4,9,0,59,134.051981,3,7
25796,28,36,1-28-2022-036-07,7,1,287,516,194,1923,168,103,126,156,6,3.7,2,4,0,0,60,146.9731878,3,7
25798,10,66,1-10-2022-066-10,10,1,246,383,170,1050,148,76,62,140,4,1.5,2,1,0,0,60,7365.386976,4,7
25798,10,66,1-10-2022-066-10,10,2,285,495,193,2010,166,99,111,999,4,2.5,2,3,9,0,54,7365.386976,4,7
25799,10,67,1-10-2022-067-05,5,1,270,462,186,1712,157,100,93,150,6,3.2,2,1,0,0,57,128.3260502,4,7
25800,10,68,1-10-2022-068-05,5,1,265,436,183,1327,154,90,82,160,4,2.0,2,1,0,0,60,128.3260502,4,7
25800,10,68,1-10-2022-068-05,5,2,270,464,184,1536,159,94,100,999,4,2.5,2,1,9,0,59,128.3260502,4,7
25801,25,28,1-25-2022-028-03,3,1,287,504,200,2146,170,98,119,999,6,3.5,2,3,0,0,54,224.7629536,2,7
25801,25,28,1-25-2022-028-03,3,2,310,521,203,2707,175,89,122,172,8,5.7,2,3,0,0,51,224.7629536,2,7
25802,25,29,1-25-2022-029-03,3,1,279,489,193,2030,163,100,111,999,6,3.5,2,4,9,0,55,224.7629535,2,7
25802,25,29,1-25-2022-029-03,3,2,277,484,181,1502,158,102,107,148,4,2.4,2,1,0,0,60,224.7629535,2,7
25803,13,65,1-13-2022-065-06,6,1,278,486,185,1496,158,96,112,171,4,2.4,2,1,0,0,61,1420.042616,7,7
25803,13,65,1-13-2022-065-06,6,2,278,486,185,1496,158,96,112,171,4,2.4,2,1,0,1,61,1420.042616,7,7
25804,13,66,1-13-2022-066-04,4,1,270,463,176,1283,153,91,102,999,4,1.8,9,9,9,0,60,1813.35472,7,7
25804,13,66,1-13-2022-066-04,4,2,266,459,185,1502,161,91,101,999,4,2.4,9,9,9,0,58,1813.35472,7,7
25805,13,67,1-13-2022-067-05,5,1,260,446,169,1114,148,80,106,146,4,1.6,2,1,0,1,60,113.2077347,7,7
25806,13,68,1-13-2022-068-05,5,1,281,486,187,1475,162,97,108,171,6,2.4,2,1,0,0,61,113.2077347,7,7
25806,13,68,1-13-2022-068-05,5,2,270,463,184,1550,160,93,100,999,4,2.5,2,1,0,0,57,113.2077347,7,7
25806,13,68,1-13-2022-068-05,5,3,270,464,176,1315,152,94,100,999,4,1.8,9,1,9,0,61,113.2077347,7,7
25807,73,40,1-73-2022-040-06,6,1,270,468,189,1730,162,94,104,999,4,2.4,9,4,9,0,56,82.88935897,3,7
25807,73,40,1-73-2022-040-06,6,2,267,446,178,1382,155,97,83,150,4,2.0,1,4,0,0,60,82.88935897,3,7
25809,32,44,1-32-2022-044-05,5,1,286,479,184,1706,158,96,97,154,4,2.4,9,1,0,0,58,468.1751928,7,7
25810,32,45,1-32-2022-045-03,3,1,406,629,203,2938,173,97,126,999,8,6.7,9,3,9,0,99,2542.874253,7,7
25810,32,45,1-32-2022-045-03,3,2,270,463,188,1244,156,89,104,152,4,2.0,2,1,0,0,61,2542.874253,7,7
25812,66,35,1-66-2022-035-09,9,1,258,420,179,1328,146,70,92,999,6,4.0,9,3,9,0,99,135.4934933,6,7
25813,16,35,1-16-2022-035-09,9,1,265,422,182,1819,153,75,82,151,6,3.7,2,3,0,1,55,1307.20841,5,7
25813,16,35,1-16-2022-035-09,9,2,277,481,182,1441,159,96,108,999,4,2.5,9,1,9,0,60,1307.20841,5,7
25813,16,35,1-16-2022-035-09,9,3,279,482,193,2180,160,91,112,999,4,2.5,2,1,0,0,54,1307.20841,5,7
25815,18,36,1-18-2022-036-03,3,1,389,598,203,2431,174,100,108,182,8,5.3,2,3,0,0,59,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,2,338,542,200,2315,164,85,117,190,8,7.5,1,3,0,0,99,125.8673834,6,7
25816,18,37,1-18-2022-037-07,7,1,270,463,184,1550,160,93,100,158,4,2.5,2,1,0,0,57,963.1673708,6,7
25818,20,75,1-20-2022-075-01,1,1,379,597,201,2443,173,102,116,162,6,3.0,2,3,0,0,57,36.98580048,11,7
25822,27,34,1-27-2022-034-05,5,1,262,458,173,1295,149,96,100,142,4,2.2,2,1,0,1,60,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,308,514,200,2050,166,96,111,160,6,3.6,2,1,0,0,56,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,289,489,183,1926,158,100,100,154,6,3.6,2,4,0,0,56,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,4,270,463,176,1306,153,91,102,999,4,1.8,9,1,9,0,60,13.2679623,3,7
25823,27,35,1-27-2022-035-04,4,1,257,424,181,1447,154,88,81,152,4,2.4,2,3,0,0,60,192.1736715,3,7
25823,27,35,1-27-2022-035-04,4,2,262,429,171,1411,148,84,84,999,4,2.4,2,1,0,0,60,192.1736715,3,7
25824,21,29,1-21-2022-029-02,2,1,249,440,172,1169,146,85,106,140,4,1.6,2,1,0,0,59,52.34433849,11,7
25825,21,30,1-21-2022-030-01,1,1,278,484,186,1621,159,97,110,999,6,3.5,2,1,0,0,62,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,2,270,463,176,1315,153,91,102,999,4,1.8,1,1,0,0,60,98.34972799,11,7
25826,26,57,1-26-2022-057-03,3,1,267,456,175,1236,151,93,96,156,4,1.8,2,1,0,0,61,276.1004282,10,7
25826,26,57,1-26-2022-057-03,3,2,271,464,182,1385,160,91,102,156,4,2.0,2,1,0,0,61,276.1004282,10,7
25826,26,57,1-26-2022-057-03,3,3,290,498,198,1880,170,95,113,999,8,3.8,9,9,9,0,57,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,1,308,514,195,2096,165,95,111,162,6,3.3,2,1,0,0,55,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,285,487,185,1558,159,94,110,164,4,1.5,2,1,0,0,59,276.1004282,10,7
25829,26,60,1-26-2022-060-05,5,1,262,456,182,1586,158,92,102,160,4,2.4,2,4,0,0,58,54.53360527,10,7
25830,76,39,1-76-2022-039-04,4,1,280,487,184,1480,155,91,114,150,4,2.0,2,1,0,0,60,41.89134602,3,7
25830,76,39,1-76-2022-039-04,4,2,267,470,173,1532,148,99,104,999,4,2.5,2,4,9,0,57,41.89134602,3,7
25832,30,40,1-30-2022-040-03,3,1,267,470,181,1610,154,99,104,999,4,2.4,2,1,9,0,57,393.4374749,10,7
25832,30,40,1-30-2022-040-03,3,2,281,478,188,1685,160,92,105,999,8,6.2,2,2,9,0,52,393.4374749,10,7
25833,30,41,1-30-2022-041-04,4,1,273,455,190,1313,157,93,89,999,4,2.0,9,1,9,0,61,1355.155871,10,7
25833,30,41,1-30-2022-041-04,4,2,294,498,189,1768,162,86,116,999,6,3.8,2,2,9,0,52,1355.155871,10,7
25835,20,80,1-20-2022-080-03,3,1,288,469,185,1847,160,84,98,999,98,98.0,3,4,9,0,48,55.03962506,11,7
25835,20,80,1-20-2022-080-03,3,2,367,592,202,2327,174,101,124,999,8,5.7,2,3,9,0,57,55.03962506,11,7
25838,54,40,1-54-2022-040-04,4,1,265,453,183,1340,154,89,99,999,4,2.0,2,1,9,0,60,517.9925917,9,7
25838,54,40,1-54-2022-040-04,4,2,305,505,191,1797,163,92,108,999,6,3.6,9,2,9,0,52,517.9925917,9,7
25839,16,37,1-16-2022-037-03,3,1,272,467,182,1236,160,90,106,999,4,2.0,9,1,9,0,61,307.4268338,5,7
25839,16,37,1-16-2022-037-03,3,2,255,400,170,1135,145,81,64,999,4,1.5,9,1,9,0,61,307.4268338,5,7
25839,16,37,1-16-2022-037-03,3,3,290,500,199,1970,170,95,115,158,6,3.8,2,1,0,0,57,307.4268338,5,7
25839,16,37,1-16-2022-037-03,3,4,262,440,180,1444,156,91,87,999,4,2.4,2,1,9,0,59,307.4268338,5,7
25844,77,40,1-77-2022-040-06,6,1,265,436,183,1327,154,90,82,150,3,1.0,2,1,0,0,60,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,303,508,198,2045,172,95,110,160,6,3.5,2,1,0,0,57,1544.747596,9,7
25845,77,41,1-77-2022-041-03,3,1,275,482,184,1614,158,101,108,160,4,2.5,2,4,0,0,57,678.4291894,9,7
25845,77,41,1-77-2022-041-03,3,2,308,514,195,2038,165,96,111,160,6,3.8,2,1,0,0,56,678.4291894,9,7
25846,54,41,1-54-2022-041-03,3,1,245,385,167,940,143,80,61,140,3,1.2,2,1,0,1,60,283.9665992,9,7
25847,54,42,1-54-2022-042-03,3,1,999,999,999,9999,999,999,999,999,6,6.7,9,3,9,0,99,283.9665992,9,7
25847,54,42,1-54-2022-042-03,3,2,266,459,185,1502,161,91,101,160,4,1.5,2,1,0,0,58,283.9665992,9,7
25849,59,27,1-59-2022-027-03,3,1,273,480,183,1493,155,98,110,159,4,2.4,2,1,0,0,61,435.0236029,6,7
25849,59,27,1-59-2022-027-03,3,2,269,454,184,1611,157,93,92,158,4,1.5,2,1,0,0,58,435.0236029,6,7
25852,17,40,1-17-2022-040-07,7,1,284,488,186,1783,160,94,110,164,4,1.5,2,1,0,0,59,864.2316628,4,7
25853,19,70,1-19-2022-070-08,8,1,334,555,195,1710,161,89,132,170,8,5.7,2,2,0,1,99,92.02226544,9,7
25853,19,70,1-19-2022-070-08,8,2,295,505,200,2211,167,96,116,160,8,5.3,2,2,0,0,53,92.02226544,9,7
25855,19,72,1-19-2022-072-06,6,1,283,478,196,2208,163,92,103,181,8,5.7,2,3,0,1,99,199.4417839,9,7
25855,19,72,1-19-2022-072-06,6,2,278,483,185,1700,160,100,107,169,6,3.5,2,4,0,0,61,199.4417839,9,7
25856,19,73,1-19-2022-073-03,3,1,252,410,176,1370,152,85,75,999,3,1.0,2,1,9,0,59,87.59173871,9,7
25856,19,73,1-19-2022-073-03,3,2,273,465,184,1508,158,95,98,170,4,1.5,2,2,0,0,58,87.59173871,9,7
25858,25,30,1-25-2022-030-03,3,1,275,480,184,1543,159,101,104,999,4,2.5,2,4,0,0,59,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,2,279,479,191,1745,163,94,107,152,6,3.5,2,3,0,0,55,65.35802692,2,7
25859,25,31,1-25-2022-031-07,7,1,289,489,183,1926,158,100,100,150,6,3.6,2,4,0,0,56,562.2273593,2,7
25861,24,67,1-24-2022-067-06,6,1,278,481,182,1500,158,96,107,999,4,2.4,2,1,0,0,60,264.7261946,1,7
25861,24,67,1-24-2022-067-06,6,2,370,574,203,2575,173,90,113,158,8,5.7,2,3,0,0,58,264.7261946,1,7
25862,24,68,1-24-2022-068-03,3,1,281,486,187,1475,162,97,108,160,4,2.4,2,1,0,0,61,123.2321468,1,7
25862,24,68,1-24-2022-068-03,3,2,278,487,183,1453,159,97,112,999,4,2.5,2,1,0,0,60,123.2321468,1,7
25863,24,69,1-24-2022-069-07,7,1,271,468,183,1445,158,98,99,140,4,2.4,2,1,0,0,61,875.7370312,1,7
25863,24,69,1-24-2022-069-07,7,2,294,506,189,1945,161,99,113,999,8,4.2,9,4,9,0,56,875.7370312,1,7
25864,14,38,1-14-2022-038-03,3,1,356,574,201,2404,175,102,116,180,8,5.7,2,3,0,0,57,1776.227517,8,7
25864,14,38,1-14-2022-038-03,3,2,379,604,202,3022,174,104,121,180,6,6.7,2,3,0,1,57,1776.227517,8,7
25865,14,39,1-14-2022-039-01,1,1,302,521,199,2145,170,102,116,170,6,3.6,9,1,9,0,55,235.5944962,8,7
25866,52,57,1-52-2022-057-03,3,1,256,426,178,1382,154,94,76,158,4,1.4,2,1,0,0,60,20.16576703,12,7
25866,52,57,1-52-2022-057-03,3,2,266,456,185,1615,157,90,100,999,4,2.5,9,4,9,0,58,20.16576703,12,7
