CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EQUIP,AVAIL,ACTIVATE,CASEWGT,PSUSTRAT,VERSION
24455,25,1,1-25-2022-001-07,7,1,2,0,8,829.732358,2,7
24455,25,1,1-25-2022-001-07,7,1,3,0,8,829.732358,2,7
24455,25,1,1-25-2022-001-07,7,1,4,1,1,829.732358,2,7
24455,25,1,1-25-2022-001-07,7,1,5,1,2,829.732358,2,7
24455,25,1,1-25-2022-001-07,7,1,6,0,8,829.732358,2,7
24455,25,1,1-25-2022-001-07,7,1,7,0,8,829.732358,2,7
24455,25,1,1-25-2022-001-07,7,1,8,0,8,829.732358,2,7
24455,25,1,1-25-2022-001-07,7,1,9,0,8,829.732358,2,7
24455,25,1,1-25-2022-001-07,7,1,10,0,8,829.732358,2,7
24455,25,1,1-25-2022-001-07,7,1,11,0,8,829.732358,2,7
24455,25,1,1-25-2022-001-07,7,1,12,0,8,829.732358,2,7
24457,73,1,1-73-2022-001-10,10,1,1,0,8,53.43523977,3,7
24457,73,1,1-73-2022-001-10,10,1,2,0,8,53.43523977,3,7
24457,73,1,1-73-2022-001-10,10,1,3,0,8,53.43523977,3,7
24457,73,1,1-73-2022-001-10,10,1,4,1,1,53.43523977,3,7
24457,73,1,1-73-2022-001-10,10,1,5,0,8,53.43523977,3,7
24457,73,1,1-73-2022-001-10,10,1,6,0,8,53.43523977,3,7
24457,73,1,1-73-2022-001-10,10,1,7,0,8,53.43523977,3,7
24457,73,1,1-73-2022-001-10,10,1,8,0,8,53.43523977,3,7
24457,73,1,1-73-2022-001-10,10,1,9,0,8,53.43523977,3,7
24457,73,1,1-73-2022-001-10,10,1,10,0,8,53.43523977,3,7
24457,73,1,1-73-2022-001-10,10,1,11,0,8,53.43523977,3,7
24457,73,1,1-73-2022-001-10,10,1,12,0,8,53.43523977,3,7
24490,54,1,1-54-2022-001-02,2,1,1,1,2,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,2,1,9,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,3,0,8,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,4,1,1,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,5,1,2,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,6,1,9,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,7,1,9,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,8,1,2,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,9,1,9,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,10,1,2,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,11,1,9,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,12,1,2,170.2959935,9,7
24491,54,2,1-54-2022-002-03,3,2,1,0,8,188.0754727,9,7
24491,54,2,1-54-2022-002-03,3,2,2,0,8,188.0754727,9,7
24491,54,2,1-54-2022-002-03,3,2,3,0,8,188.0754727,9,7
24491,54,2,1-54-2022-002-03,3,2,4,0,8,188.0754727,9,7
24491,54,2,1-54-2022-002-03,3,2,5,1,2,188.0754727,9,7
24491,54,2,1-54-2022-002-03,3,2,6,0,8,188.0754727,9,7
24491,54,2,1-54-2022-002-03,3,2,7,0,8,188.0754727,9,7
24491,54,2,1-54-2022-002-03,3,2,8,1,9,188.0754727,9,7
24491,54,2,1-54-2022-002-03,3,2,9,1,9,188.0754727,9,7
24491,54,2,1-54-2022-002-03,3,2,10,0,8,188.0754727,9,7
24491,54,2,1-54-2022-002-03,3,2,11,0,8,188.0754727,9,7
24491,54,2,1-54-2022-002-03,3,2,12,0,8,188.0754727,9,7
24505,52,2,1-52-2022-002-03,3,1,1,0,8,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,1,2,0,8,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,1,3,1,2,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,1,4,1,9,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,1,5,1,2,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,1,6,0,8,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,1,7,0,8,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,1,8,1,9,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,1,9,0,8,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,1,10,0,8,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,1,11,0,8,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,1,12,0,8,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,2,1,1,2,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,2,2,1,9,35.72280343,12,7
24505,52,2,1-52-2022-002-03,3,2,3,1,9,35.72280343,12,7
24626,23,6,1-23-2022-006-03,3,1,2,1,9,223.7938626,5,7
24626,23,6,1-23-2022-006-03,3,1,3,1,2,223.7938626,5,7
24626,23,6,1-23-2022-006-03,3,1,4,1,1,223.7938626,5,7
24626,23,6,1-23-2022-006-03,3,1,5,1,2,223.7938626,5,7
24626,23,6,1-23-2022-006-03,3,1,6,1,9,223.7938626,5,7
24626,23,6,1-23-2022-006-03,3,1,7,1,2,223.7938626,5,7
24626,23,6,1-23-2022-006-03,3,1,8,1,9,223.7938626,5,7
24626,23,6,1-23-2022-006-03,3,1,9,0,8,223.7938626,5,7
24626,23,6,1-23-2022-006-03,3,1,10,1,2,223.7938626,5,7
24626,23,6,1-23-2022-006-03,3,1,11,1,2,223.7938626,5,7
24626,23,6,1-23-2022-006-03,3,1,12,1,2,223.7938626,5,7
24628,59,4,1-59-2022-004-05,5,1,1,0,8,68.53520369,6,7
24628,59,4,1-59-2022-004-05,5,1,2,0,8,68.53520369,6,7
24628,59,4,1-59-2022-004-05,5,1,3,0,8,68.53520369,6,7
24628,59,4,1-59-2022-004-05,5,1,4,9,8,68.53520369,6,7
24628,59,4,1-59-2022-004-05,5,1,5,0,8,68.53520369,6,7
24628,59,4,1-59-2022-004-05,5,1,6,0,8,68.53520369,6,7
24628,59,4,1-59-2022-004-05,5,1,7,0,8,68.53520369,6,7
24628,59,4,1-59-2022-004-05,5,1,8,0,8,68.53520369,6,7
24628,59,4,1-59-2022-004-05,5,1,9,0,8,68.53520369,6,7
24628,59,4,1-59-2022-004-05,5,1,10,0,8,68.53520369,6,7
24628,59,4,1-59-2022-004-05,5,1,11,0,8,68.53520369,6,7
24628,59,4,1-59-2022-004-05,5,1,12,0,8,68.53520369,6,7
24637,19,14,1-19-2022-014-06,6,1,1,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,1,2,1,9,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,1,3,1,9,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,1,4,1,9,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,1,5,1,2,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,1,6,9,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,1,7,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,1,8,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,1,9,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,1,10,1,9,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,1,11,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,1,12,1,9,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,1,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,2,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,3,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,4,1,9,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,5,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,6,9,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,7,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,8,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,9,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,10,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,11,0,8,156.2577963,9,7
24637,19,14,1-19-2022-014-06,6,2,12,0,8,156.2577963,9,7
24644,13,8,1-13-2022-008-03,3,1,1,1,9,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,1,2,1,9,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,1,3,1,9,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,1,4,1,1,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,1,5,1,2,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,1,6,1,9,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,1,7,1,9,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,1,8,1,9,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,1,9,1,9,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,1,10,1,9,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,1,11,1,9,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,1,12,1,9,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,2,1,1,9,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,2,2,0,8,1132.6352,7,7
24644,13,8,1-13-2022-008-03,3,2,3,1,9,1132.6352,7,7
24496,19,4,1-19-2022-004-04,4,2,3,1,9,366.219442,9,7
24814,13,17,1-13-2022-017-07,7,2,2,0,8,6192.005501,7,7
24814,13,17,1-13-2022-017-07,7,2,3,1,2,6192.005501,7,7
24814,13,17,1-13-2022-017-07,7,2,4,1,3,6192.005501,7,7
24814,13,17,1-13-2022-017-07,7,2,5,1,2,6192.005501,7,7
24814,13,17,1-13-2022-017-07,7,2,6,1,9,6192.005501,7,7
24814,13,17,1-13-2022-017-07,7,2,7,1,2,6192.005501,7,7
24814,13,17,1-13-2022-017-07,7,2,8,1,1,6192.005501,7,7
24814,13,17,1-13-2022-017-07,7,2,9,1,2,6192.005501,7,7
24814,13,17,1-13-2022-017-07,7,2,10,1,2,6192.005501,7,7
24814,13,17,1-13-2022-017-07,7,2,11,1,9,6192.005501,7,7
24814,13,17,1-13-2022-017-07,7,2,12,1,9,6192.005501,7,7
24816,18,9,1-18-2022-009-05,5,1,1,0,8,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,2,0,8,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,3,0,8,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,4,0,8,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,5,0,8,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,6,0,8,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,7,0,8,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,8,0,8,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,9,0,8,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,10,0,8,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,11,0,8,35.97694738,6,7
24816,18,9,1-18-2022-009-05,5,1,12,0,8,35.97694738,6,7
24817,32,13,1-32-2022-013-03,3,1,1,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,1,2,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,1,3,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,1,4,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,1,5,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,1,6,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,1,7,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,1,8,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,1,9,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,1,10,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,1,11,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,1,12,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,1,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,2,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,3,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,4,1,1,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,5,1,2,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,6,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,7,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,8,1,2,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,9,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,10,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,11,0,8,1536.213755,7,7
24817,32,13,1-32-2022-013-03,3,2,12,0,8,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,1,0,8,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,2,0,8,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,3,0,8,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,4,1,1,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,5,1,2,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,6,0,8,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,7,0,8,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,8,1,2,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,9,0,8,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,10,0,8,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,11,0,8,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,12,0,8,1536.213755,7,7
24831,26,13,1-26-2022-013-06,6,3,1,0,8,347.3546736,10,7
24831,26,13,1-26-2022-013-06,6,3,2,0,8,347.3546736,10,7
24831,26,13,1-26-2022-013-06,6,3,3,0,8,347.3546736,10,7
24831,26,13,1-26-2022-013-06,6,3,4,0,8,347.3546736,10,7
24623,48,1,1-48-2022-001-06,6,1,1,0,8,795.8450551,12,7
24623,48,1,1-48-2022-001-06,6,1,2,1,9,795.8450551,12,7
24623,48,1,1-48-2022-001-06,6,1,3,0,8,795.8450551,12,7
24623,48,1,1-48-2022-001-06,6,1,4,0,8,795.8450551,12,7
24623,48,1,1-48-2022-001-06,6,1,5,1,2,795.8450551,12,7
24623,48,1,1-48-2022-001-06,6,1,6,0,8,795.8450551,12,7
24623,48,1,1-48-2022-001-06,6,1,7,0,8,795.8450551,12,7
24623,48,1,1-48-2022-001-06,6,1,8,0,8,795.8450551,12,7
24623,48,1,1-48-2022-001-06,6,1,9,0,8,795.8450551,12,7
24623,48,1,1-48-2022-001-06,6,1,10,0,8,795.8450551,12,7
24623,48,1,1-48-2022-001-06,6,1,11,0,8,795.8450551,12,7
24623,48,1,1-48-2022-001-06,6,1,12,1,2,795.8450551,12,7
24624,77,3,1-77-2022-003-02,2,1,1,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,1,2,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,1,3,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,1,4,1,1,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,1,5,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,1,6,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,1,7,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,1,8,1,9,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,1,9,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,1,10,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,1,11,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,1,12,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,1,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,2,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,3,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,4,1,1,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,5,1,2,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,6,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,7,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,8,1,2,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,9,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,10,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,11,0,8,97.45773006,9,7
24624,77,3,1-77-2022-003-02,2,2,12,0,8,97.45773006,9,7
24625,77,4,1-77-2022-004-05,5,1,1,0,8,228.0387703,9,7
24625,77,4,1-77-2022-004-05,5,1,2,0,8,228.0387703,9,7
24625,77,4,1-77-2022-004-05,5,1,3,0,8,228.0387703,9,7
24625,77,4,1-77-2022-004-05,5,1,4,1,1,228.0387703,9,7
24625,77,4,1-77-2022-004-05,5,1,5,1,2,228.0387703,9,7
24625,77,4,1-77-2022-004-05,5,1,6,0,8,228.0387703,9,7
24625,77,4,1-77-2022-004-05,5,1,7,0,8,228.0387703,9,7
24625,77,4,1-77-2022-004-05,5,1,8,1,2,228.0387703,9,7
24625,77,4,1-77-2022-004-05,5,1,9,0,8,228.0387703,9,7
24625,77,4,1-77-2022-004-05,5,1,10,0,8,228.0387703,9,7
24625,77,4,1-77-2022-004-05,5,1,11,0,8,228.0387703,9,7
24625,77,4,1-77-2022-004-05,5,1,12,0,8,228.0387703,9,7
24639,11,4,1-11-2022-004-06,6,1,1,0,8,2831.781528,8,7
24639,11,4,1-11-2022-004-06,6,1,2,1,9,2831.781528,8,7
24639,11,4,1-11-2022-004-06,6,1,3,0,8,2831.781528,8,7
24639,11,4,1-11-2022-004-06,6,1,4,1,1,2831.781528,8,7
24639,11,4,1-11-2022-004-06,6,1,5,1,2,2831.781528,8,7
24639,11,4,1-11-2022-004-06,6,1,6,0,8,2831.781528,8,7
24639,11,4,1-11-2022-004-06,6,1,7,0,8,2831.781528,8,7
24639,11,4,1-11-2022-004-06,6,1,8,0,8,2831.781528,8,7
24639,11,4,1-11-2022-004-06,6,1,9,0,8,2831.781528,8,7
24639,11,4,1-11-2022-004-06,6,1,10,0,8,2831.781528,8,7
24639,11,4,1-11-2022-004-06,6,1,11,0,8,2831.781528,8,7
24639,11,4,1-11-2022-004-06,6,1,12,0,8,2831.781528,8,7
24640,24,4,1-24-2022-004-06,6,1,1,0,8,200.1758784,1,7
24640,24,4,1-24-2022-004-06,6,1,2,0,8,200.1758784,1,7
24640,24,4,1-24-2022-004-06,6,1,3,0,8,200.1758784,1,7
24627,23,7,1-23-2022-007-09,9,1,1,0,8,1025.604042,5,7
24627,23,7,1-23-2022-007-09,9,1,2,1,9,1025.604042,5,7
24627,23,7,1-23-2022-007-09,9,1,3,0,8,1025.604042,5,7
24627,23,7,1-23-2022-007-09,9,1,4,1,9,1025.604042,5,7
24627,23,7,1-23-2022-007-09,9,1,5,1,9,1025.604042,5,7
24627,23,7,1-23-2022-007-09,9,1,6,0,8,1025.604042,5,7
24627,23,7,1-23-2022-007-09,9,1,7,0,8,1025.604042,5,7
24627,23,7,1-23-2022-007-09,9,1,8,0,8,1025.604042,5,7
24627,23,7,1-23-2022-007-09,9,1,9,0,8,1025.604042,5,7
24627,23,7,1-23-2022-007-09,9,1,10,0,8,1025.604042,5,7
24627,23,7,1-23-2022-007-09,9,1,11,0,8,1025.604042,5,7
24627,23,7,1-23-2022-007-09,9,1,12,0,8,1025.604042,5,7
24629,59,5,1-59-2022-005-03,3,1,1,1,2,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,1,2,9,8,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,1,3,1,2,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,1,4,1,9,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,1,5,1,2,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,1,6,1,9,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,1,7,1,2,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,1,8,1,9,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,1,9,1,2,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,1,10,1,2,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,1,11,1,9,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,1,12,1,9,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,1,0,8,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,2,1,9,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,3,0,8,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,4,1,2,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,5,1,2,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,6,1,2,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,7,0,8,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,8,0,8,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,9,0,8,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,10,0,8,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,11,0,8,489.8365399,6,7
24629,59,5,1-59-2022-005-03,3,2,12,0,8,489.8365399,6,7
24636,19,13,1-19-2022-013-04,4,2,1,1,2,269.4532853,9,7
24636,19,13,1-19-2022-013-04,4,2,2,0,8,269.4532853,9,7
24636,19,13,1-19-2022-013-04,4,2,3,0,8,269.4532853,9,7
24636,19,13,1-19-2022-013-04,4,2,4,1,2,269.4532853,9,7
24636,19,13,1-19-2022-013-04,4,2,5,1,2,269.4532853,9,7
24636,19,13,1-19-2022-013-04,4,2,6,9,8,269.4532853,9,7
24636,19,13,1-19-2022-013-04,4,2,7,0,8,269.4532853,9,7
24636,19,13,1-19-2022-013-04,4,2,8,1,2,269.4532853,9,7
24636,19,13,1-19-2022-013-04,4,2,9,0,8,269.4532853,9,7
24636,19,13,1-19-2022-013-04,4,2,10,1,2,269.4532853,9,7
24636,19,13,1-19-2022-013-04,4,2,11,1,2,269.4532853,9,7
24636,19,13,1-19-2022-013-04,4,2,12,1,2,269.4532853,9,7
24638,11,3,1-11-2022-003-06,6,1,1,1,9,2831.781528,8,7
