CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
25908,18,40,1-18-2022-040-04,4,1,1,2,180,6,0,0,100,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,3,8,8,0,6761,998,-20,9,0,1,"begins 42cm left of center, extends 124cm right","begins 42cm left of center, extends 124cm right",51cm right of center,164,0,164,20,124,2,2,0,0,0,0,0,,,540.9136794,6,7
25916,77,43,1-77-2022-043-06,6,2,1,1,330,11,0,0,155,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,29,-25,15,45070,998,107,19,0,1,LEFT FRONT BUMPER CORNER TO RIGHT FRONT BUMPER CORNER,LEFT FRONT BUMPER CORNER TO RIGHT FRONT BUMPER CORNER,5CM RIGHT OF FRONT CENTER POINT,110,0,170,0,170,15,3,9,14,15,11,6,,,4145.361161,9,7
25919,12,29,1-12-2022-029-03,3,1,2,2,90,3,0,0,190,03RZEW02,R,Z,E,W,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,2,"Starts 92 cm rearward of right rear axle, extends 120 cm forward","Starts 92 cm rearward of right rear axle, extends 120 cm forward",52 cm rearward of right rear axle,999,999,999,999,120,999,999,999,999,999,999,999,,,408.4455934,9,7
25919,12,29,1-12-2022-029-03,3,2,1,1,330,11,0,0,170,11FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,27,-23,13,99426,998,53,38,0,1,"Starts 20 cm left of center, extends 63 cm left","Starts 20 cm left of center, extends 63 cm left",30 cm left of center.,166,0,166,-52,63,35,9,27,33,20,0,31,,,408.4455934,9,7
25919,12,29,1-12-2022-029-03,3,2,2,1,270,9,0,0,190,09LBEW01,L,B,E,W,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Starts 68 cm rearward of left rear axle, extends 114 cm forward","Starts 68 cm rearward of left rear axle, extends 114 cm forward",15 cm rearward of left rear axle.,999,999,999,999,114,999,999,999,999,999,999,999,,,408.4455934,9,7
25919,12,29,1-12-2022-029-03,3,1,1,2,50,2,0,0,270,02FREE05,F,R,E,E,05,8,8,8,8,888,888,888,1,25,-16,-19,18121,998,-117,13,0,1,Starts 42 cm right of center,Starts 42 cm right of center,82 cm right,164,0,164,62,40,12,9,0,1,3,2,12,,,408.4455934,9,7
25922,19,74,1-19-2022-074-05,5,1,2,2,320,11,0,0,220,11LPEW01,L,P,E,W,01,0,1,0,0,999,999,0,12,999,999,999,9999999,999,999,999,6,2,Begins 117cm forward the left rear axle and continues forward,Begins 117cm forward the left rear axle and continues forward,130cm forward the left rear axle,999,999,999,999,93,999,999,999,999,999,999,999,,,38.91602835,9,7
25922,19,74,1-19-2022-074-05,5,2,1,1,330,11,0,0,100,11FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,46,-40,23,12221,998,47,13,0,1,Begins 28cm left of center and continues left,Begins 28cm left of center and continues left,55cm left of center,107,0,165,-55,54,6,6,3,4,0,0,0,,,38.91602835,9,7
25859,25,31,1-25-2022-031-07,7,1,2,54,0,12,0,0,888,12FLLS99,F,L,L,S,99,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,Left front edge of corner down left side,Left front edge of corner down left side,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,562.2273593,2,7
25845,77,41,1-77-2022-041-03,3,1,2,2,330,11,0,0,210,11LBEW01,L,B,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,BEGINS 41CM AFT LEFT REAR AXLE; EXTENDS 52CM REARWARD,BEGINS 41CM AFT LEFT REAR AXLE; EXTENDS 52CM REARWARD,60CM AFT LEFT REAR AXLE,999,999,999,999,52,999,999,999,999,999,999,999,,,678.4291894,9,7
25922,19,74,1-19-2022-074-05,5,2,2,1,340,11,0,0,20,11F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,2,Overlapped with Event 1,Overlapped with Event 1,Overlapped with Event 1,999,999,999,999,999,999,999,999,999,999,999,999,,,38.91602835,9,7
24576,66,3,1-66-2022-003-07,7,1,1,47,0,12,0,0,888,12FLEE02,F,L,E,E,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Left front bumper corner to 55 right of center,Left front bumper corner to 55 right of center,Left front bumper corner,999,999,999,999,27,999,999,999,999,999,999,999,,,183.370674,6,7
24576,66,3,1-66-2022-003-07,7,1,2,47,0,12,0,0,888,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Right front bumper corner to 25 right of center,Right front bumper corner to 25 right of center,Right front bumper corner,999,999,999,999,55,999,999,999,999,999,999,999,,,183.370674,6,7
24722,66,6,1-66-2022-006-09,9,1,1,76,0,12,0,0,888,12FLAE06,F,L,A,E,06,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Left front bumper corner extending right,Left front bumper corner extending right,Left front bumper corner,999,999,999,999,35,999,999,999,999,999,999,999,,,135.4934933,6,7
25566,66,29,1-66-2022-029-03,3,2,1,1,180,6,0,0,340,06BZEW06,B,Z,E,W,06,8,8,8,8,888,888,888,3,32,32,0,69759,998,-35,35,0,1,5 right of center to right rear bumper corner,5 right of center to right rear bumper corner,Right rear bumper corner,140,0,140,35,65,65,0,0,14,30,44,65,,,127.8599504,6,7
25566,66,29,1-66-2022-029-03,3,2,2,3,0,12,0,0,999,12FREE02,F,R,E,E,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,33 right of center to right front bumper corner,33 right of center to right front bumper corner,Right front bumper corner,999,999,999,999,37,999,999,999,999,999,999,999,,,127.8599504,6,7
25589,66,31,1-66-2022-031-09,9,1,1,47,0,12,0,0,888,12FLEE09,F,L,E,E,09,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,Unknown overlapping damage,Unknown overlapping damage,Left front bumper corner,999,999,999,999,999,999,999,999,999,999,999,999,,,243.0649916,6,7
25589,66,31,1-66-2022-031-09,9,1,3,48,210,7,0,0,888,07BDEW99,B,D,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,2,Rear bumper corner to rear bumper corner,Rear bumper corner to rear bumper corner,Left rear bumper corner,999,999,999,999,160,999,999,999,999,999,999,999,,,243.0649916,6,7
25922,19,74,1-19-2022-074-05,5,1,1,2,30,1,0,0,220,01FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,1,30,-26,-15,249818,998,-92,44,0,1,Begins 65cm left of center and continues right,Begins 65cm left of center and continues right,65cm left of center,120,0,180,3,135,47,42,43,47,40,23,12,,,38.91602835,9,7
25925,19,77,1-19-2022-077-08,8,1,1,2,10,12,1,0,210,12FRAE06,F,R,A,E,06,8,8,8,8,888,888,888,1,72,-71,-13,224088,998,19,69,0,1,RF bumper corner to 41 left,RF bumper corner to 41 left,RF bumper corner,92,0,140,49,41,80,6,17,32,51,69,80,,,292.2104583,9,7
25925,19,77,1-19-2022-077-08,8,2,1,1,0,12,0,0,40,12FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,1,39,-39,0,148478,998,26,41,0,2,Begs 4cm left of center extending right,Begs 4cm left of center extending right,56cm right of center,107,0,180,26,60,45,1,3,20,31,19,40,,,292.2104583,9,7
25925,19,77,1-19-2022-077-08,8,2,2,31,998,0,0,0,888,00LDAO03,L,D,A,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Length of vehicle,Length of vehicle,272cm fwd LR axle,888,888,888,888,888,,,,,,,,43,20,292.2104583,9,7
25928,24,71,1-24-2022-071-03,3,1,1,2,350,12,0,0,330,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,14,-13,2,11909,998,16,14,0,1,Starts 11cm right of front center point going left,Starts 11cm right of front center point going left,54cm left of front center point,134,0,154,-18,59,9,0,0,0,0,0,9,,,295.5254708,1,7
25936,25,34,1-25-2022-034-07,7,1,1,76,0,12,0,0,888,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,1,Starts 9cm left of center extending right,Starts 9cm left of center extending right,52 cm right of center,999,999,999,999,83,999,999,999,999,999,999,999,,,1305.405888,2,7
25939,10,71,1-10-2022-071-03,3,1,1,2,330,11,0,0,90,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,6,1,Bumper Corner to Bumper Corner,Bumper Corner to Bumper Corner,35cm Left of Front Center Point,125,0,150,0,125,16,2,14,15,16,16,16,,,487.3319829,4,7
25959,20,86,1-20-2022-086-05,5,1,1,2,10,12,0,0,0,12FRAE06,F,R,A,E,06,8,8,8,8,888,888,888,3,24,-24,-4,37677,998,13,25,0,1,32cm right of front center point and extends right 35cm,32cm right of front center point and extends right 35cm,54cm right of front center point; right bumper corner,102,0,144,48,35,29,0,0,12,21,29,25,,,36.55171549,11,7
25959,20,86,1-20-2022-086-05,5,2,1,1,20,1,0,0,170,01FREE05,F,R,E,E,05,8,8,8,8,888,888,888,3,15,-14,-5,19958,998,-20,14,0,1,Right Bumper Corner,Right Bumper Corner,Unknown - Not Measured,999,999,999,999,999,999,999,999,999,999,999,999,,,36.55171549,11,7
25959,20,86,1-20-2022-086-05,5,2,2,31,998,0,0,0,888,00TYDO03,T,Y,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,2,Right Front Header to Left Front Header,Right Front Header to Left Front Header,Unknown - Not Measured,888,888,888,888,888,,,,,,,,999,999,36.55171549,11,7
25962,18,41,1-18-2022-041-07,7,1,1,2,60,2,0,0,275,02RBEW02,R,B,E,W,02,8,8,8,8,888,888,888,1,6,-3,-5,3245,998,229,3,0,1,"begins 16cm rear of right rear axle, extends 81cm rearward","begins 16cm rear of right rear axle, extends 81cm rearward",90cm rear of right rear axle,112,-180,112,-196,81,3,0,3,1,1,1,0,,,235.8429681,6,7
25962,18,41,1-18-2022-041-07,7,2,1,1,350,12,0,0,170,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,7,-7,1,11248,998,86,11,0,1,"begins 24cm right of center, extends 54cm right","begins 24cm right of center, extends 54cm right",67cm right of center,145,0,156,51,54,8,0,0,0,0,1,8,,,235.8429681,6,7
25968,27,40,1-27-2022-040-04,4,1,1,2,20,1,0,0,355,01RDAW02,R,D,A,W,02,8,8,8,8,888,888,888,3,9,-8,-3,6320,998,89,9,0,1,Begins 331 cm forward right rear axle extends rearward,Begins 331 cm forward right rear axle extends rearward,258 cm forward right rear axle,105,132,105,5,387,11,0,0,11,6,7,1,,,145.6686008,3,7
25589,66,31,1-66-2022-031-09,9,1,2,48,330,11,0,0,888,11FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Entire front plane,Entire front plane,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,243.0649916,6,7
25984,66,40,1-66-2022-040-08,8,1,1,51,0,12,0,0,888,12FZEN03,F,Z,E,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,149.5089471,6,7
26325,66,52,1-66-2022-052-07,7,1,3,44,998,0,0,0,888,00RDAW02,R,D,A,W,02,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,Unknown overlapping damage,Unknown overlapping damage,Unknown overlapping damage,999,999,999,999,999,999,999,999,999,999,999,999,,,138.884824,6,7
26325,66,52,1-66-2022-052-07,7,1,1,2,330,11,0,0,100,11LZEW02,L,Z,E,W,02,8,8,8,8,888,888,888,3,7,-6,4,15014,998,-132,11,0,1,Begins 154 aft left front axle to 322 aft left front axle,Begins 154 aft left front axle to 322 aft left front axle,270 aft left front axle,164,-70,164,-74,168,16,0,14,11,10,7,0,,,138.884824,6,7
25968,27,40,1-27-2022-040-04,4,2,1,1,0,12,0,0,200,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,6,-6,0,2672,998,0,5,0,1,Begins 30 cm right of center extends right,Begins 30 cm right of center extends right,75 cm right of center,999,999,999,999,60,999,999,999,999,999,999,999,,,145.6686008,3,7
25971,21,31,1-21-2022-031-03,3,1,1,2,0,12,0,0,180,12FLAE06,F,L,A,E,06,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,1,"BEGINS 60CM LEFT OF CENTER, CONT 18CM LEFT","BEGINS 60CM LEFT OF CENTER, CONT 18CM LEFT",78CM LEFT OF CENTER,999,999,999,999,18,999,999,999,999,999,999,999,,,255.6180425,11,7
25971,21,31,1-21-2022-031-03,3,1,3,54,0,12,0,0,888,12LYES01,L,Y,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,"BEGINS 203CM FORWARD OF LEFT REAR AXLE, CONTINUING 142CM FORWARD","BEGINS 203CM FORWARD OF LEFT REAR AXLE, CONTINUING 142CM FORWARD",AT LEFT FRONT CORNER,999,999,999,999,142,999,999,999,999,999,999,999,,,255.6180425,11,7
25979,76,44,1-76-2022-044-10,10,1,2,31,998,0,0,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Entire Top,Entire Top,Left Front Windshield Header,888,888,888,888,888,,,,,,,,10,10,21.48795207,3,7
25979,76,44,1-76-2022-044-10,10,1,3,42,0,12,0,0,888,12FYEN01,F,Y,E,N,01,8,8,8,8,888,888,888,1,13,-13,0,11948,998,-27,13,0,2,Begins 9 cm Left of Front Center Point and Extends Left,Begins 9 cm Left of Front Center Point and Extends Left,28 cm Left of Front Center Point,140,0,150,-27,37,6,0,0,3,0,0,0,,,21.48795207,3,7
25979,76,44,1-76-2022-044-10,10,1,1,53,999,99,0,0,888,99L99999,L,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,"Left side, unknown, overlapping","Left side, unknown, overlapping",Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,21.48795207,3,7
25982,16,43,1-16-2022-043-06,6,1,1,2,10,12,0,0,165,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,24,-24,-4,117314,998,-39,35,0,1,Rebar end to Rebar end,Rebar end to Rebar end,Center point,99,0,150,0,99,42,10,26,38,40,28,11,,,623.3578384,5,7
25982,16,43,1-16-2022-043-06,6,2,1,1,350,12,0,0,10,12FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,37,-37,7,24109,998,24,20,0,1,70cm left of center and continues right,70cm left of center and continues right,Left Front Bumper Corner,134,0,151,-10,90,12,12,4,10,5,0,0,,,623.3578384,5,7
25985,26,65,1-26-2022-065-02,2,1,2,42,10,12,0,0,888,12FYEW03,F,Y,E,W,03,8,8,8,8,888,888,888,1,54,-53,-9,149099,998,-35,54,0,1,41 CM LEFT OF FRONT CENTER POINT GOING RIGHT,41 CM LEFT OF FRONT CENTER POINT GOING RIGHT,5 CM RIGHT OF FRONT CENTER POINT,150,0,150,-5,68,61,6,8,50,61,34,23,,,68.47263071,10,7
26325,66,52,1-66-2022-052-07,7,1,2,31,998,0,0,0,888,00RDAO02,R,D,A,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,2,Entire right plane,Entire right plane,Right A-pillar,888,888,888,888,888,,,,,,,,4,2,138.884824,6,7
