CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,NUMEVENTS,CDRVERCOLL,CDRVERREPT,MODTYPE,IGCYCDOWN,CASEWGT,PSUSTRAT,VERSION
24727,28,5,1-28-2022-005-09,9,1,1,1,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 23.0.2,1,30259,341.196241,3,7
24728,73,7,1-73-2022-007-06,6,1,1,1,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.5.1,1,6393,59.2767779,3,7
24726,16,7,1-16-2022-007-06,6,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,24475,1132.111071,5,7
24738,14,7,1-14-2022-007-02,2,2,1,1,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 23.0.2,1,8103,158.6179841,8,7
24742,23,8,1-23-2022-008-06,6,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,8675,567.1339113,5,7
24743,23,9,1-23-2022-009-04,4,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,2090,750.3629088,5,7
24743,23,9,1-23-2022-009-04,4,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,18510,750.3629088,5,7
24732,52,8,1-52-2022-008-07,7,2,1,2,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.5.1,1,14139,52.16169695,12,7
24731,52,7,1-52-2022-007-04,4,1,1,6,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.5.1,1,8824,29.59834012,12,7
24750,27,6,1-27-2022-006-03,3,1,1,3,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.5.1,1,3363,51.80076694,3,7
24751,20,11,1-20-2022-011-06,6,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 23.0.2,1,6695,128.2931034,11,7
27097,20,163,1-20-2022-163-05,5,1,1,1,Crash Data Retrieval Tool 21.5,Crash Data Retrieval Tool 23.0.2,1,14896,42.11201271,11,7
27101,21,49,1-21-2022-049-04,4,1,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,6646,2698.789464,11,7
27098,20,164,1-20-2022-164-07,7,2,1,1,Crash Data Retrieval Tool 21.5,Crash Data Retrieval Tool 23.0.2,1,14875,1424.778667,11,7
27099,20,165,1-20-2022-165-04,4,4,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,41301,1065.389332,11,7
27062,19,126,1-19-2022-126-07,7,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,18596,893.4087619,9,7
27100,20,166,1-20-2022-166-03,3,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,6728,213.2106375,11,7
27062,19,126,1-19-2022-126-07,7,3,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,7407,893.4087619,9,7
27094,15,37,1-15-2022-037-03,3,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,9348,83.55396014,1,7
27108,77,73,1-77-2022-073-03,3,1,1,1,E-N-H-01-00-0050,EDR002-R01,1,2200,329.6107549,9,7
27081,10,139,1-10-2022-139-03,3,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,4677,194.6978961,4,7
27111,29,24,1-29-2022-024-04,4,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,6415,2411.641116,2,7
27111,29,24,1-29-2022-024-04,4,2,1,0,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,4550,2411.641116,2,7
27112,30,84,1-30-2022-084-07,7,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,10277,1286.793788,10,7
27112,30,84,1-30-2022-084-07,7,2,1,4,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,999997,1286.793788,10,7
27110,16,82,1-16-2022-082-06,6,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,30356,980.1361203,5,7
27114,77,74,1-77-2022-074-03,3,1,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,5713,338.4258635,9,7
27114,77,74,1-77-2022-074-03,3,2,1,4,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,665,338.4258635,9,7
27115,77,75,1-77-2022-075-06,6,1,1,3,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,15912,770.5778984,9,7
27116,48,27,1-48-2022-027-04,4,1,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,1717,841.3386569,12,7
27122,17,86,1-17-2022-086-03,3,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,12357,149.7647865,4,7
27120,17,84,1-17-2022-084-04,4,1,1,0,E-N-H-01-00-0050,EDR001-R01,1,999997,455.8961199,4,7
27119,12,49,1-12-2022-049-09,9,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,2,999997,315.9754264,9,7
27130,24,105,1-24-2022-105-03,3,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,7661,500.5102489,1,7
27117,54,70,1-54-2022-070-02,2,1,1,1,Crash Data Retrieval Tool 21.5,Crash Data Retrieval Tool 23.0.2,1,8738,170.2959935,9,7
27138,25,84,1-25-2022-084-03,3,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,9567,442.4203714,2,7
27135,52,127,1-52-2022-127-01,1,2,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,25287,29.6704539,12,7
27136,52,128,1-52-2022-128-06,6,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,30024,394.4011032,12,7
27150,28,74,1-28-2022-074-09,9,1,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,999997,150.9702067,3,7
27151,28,75,1-28-2022-075-06,6,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 23.0.2,1,13366,60.04400863,3,7
27141,27,70,1-27-2022-070-06,6,1,1,3,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,999997,76.82393884,3,7
27141,27,70,1-27-2022-070-06,6,2,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,14825,76.82393884,3,7
27117,54,70,1-54-2022-070-02,2,2,1,1,Crash Data Retrieval Tool 21.5,Crash Data Retrieval Tool 23.0.2,1,2874,170.2959935,9,7
27142,10,140,1-10-2022-140-06,6,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,31424,265.7827378,4,7
27142,10,140,1-10-2022-140-06,6,2,1,2,E-N-H-01-00-0050,EDR001-R01,1,11448,265.7827378,4,7
27118,54,71,1-54-2022-071-03,3,1,1,4,Crash Data Retrieval Tool 21.5,Crash Data Retrieval Tool 23.0.2,1,16543,237.3526148,9,7
24752,20,12,1-20-2022-012-04,4,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,12160,257.0930975,11,7
24752,20,12,1-20-2022-012-04,4,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,3468,257.0930975,11,7
24753,20,13,1-20-2022-013-05,5,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,13474,36.55171549,11,7
24756,21,5,1-21-2022-005-04,4,1,1,1,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.5.1,1,4367,1024.156139,11,7
24730,52,6,1-52-2022-006-09,9,2,1,1,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.5.1,1,49284,40.35365185,12,7
24763,52,10,1-52-2022-010-07,7,2,1,1,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.5.1,1,7553,52.16169695,12,7
24759,26,9,1-26-2022-009-02,2,1,1,2,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 23.0.2,1,5069,23.93090457,10,7
24765,76,9,1-76-2022-009-04,4,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,7461,32.12123937,3,7
24710,17,8,1-17-2022-008-06,6,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,12136,195.3679575,4,7
24709,17,7,1-17-2022-007-09,9,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,14441,370.9365556,4,7
24769,32,12,1-32-2022-012-07,7,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,11000,8899.192667,7,7
24758,26,8,1-26-2022-008-03,3,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,3820,219.7982567,10,7
24760,26,10,1-26-2022-010-09,9,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,999997,1549.648095,10,7
24760,26,10,1-26-2022-010-09,9,2,1,3,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,999997,1549.648095,10,7
24771,31,6,1-31-2022-006-10,10,1,1,3,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,20777,317.610847,6,7
24774,54,8,1-54-2022-008-08,8,1,1,2,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 23.0.2,1,999997,198.4295717,9,7
24775,54,9,1-54-2022-009-06,6,1,1,2,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.5.1,1,5701,430.0605681,9,7
24781,59,7,1-59-2022-007-05,5,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,16329,231.3523408,6,7
24785,12,10,1-12-2022-010-06,6,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,15023,398.6507722,9,7
24785,12,10,1-12-2022-010-06,6,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 23.0.2,1,4940,398.6507722,9,7
24782,17,9,1-17-2022-009-04,4,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,6569,609.4118706,4,7
24787,11,7,1-11-2022-007-02,2,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 23.0.2,1,2028,67.0889176,8,7
24788,11,8,1-11-2022-008-04,4,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,2301,2631.378831,8,7
24789,24,7,1-24-2022-007-03,3,2,1,0,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,999997,183.2314071,1,7
24791,24,9,1-24-2022-009-07,7,2,1,6,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,9076,1511.433638,1,7
24792,24,10,1-24-2022-010-04,4,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,6101,773.5077624,1,7
24799,66,8,1-66-2022-008-07,7,1,1,0,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,12289,156.3395474,6,7
27144,10,142,1-10-2022-142-03,3,1,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,3971,115.0848032,4,7
27144,10,142,1-10-2022-142-03,3,2,1,0,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,5097,115.0848032,4,7
27125,19,130,1-19-2022-130-04,4,2,1,5,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,3543,367.3895278,9,7
27157,33,27,1-33-2022-027-10,10,1,1,1,Crash Data Retrieval Tool 21.5,Crash Data Retrieval Tool 21.5.1,1,999997,4612.898282,12,7
27126,19,131,1-19-2022-131-03,3,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,5870,98.17456802,9,7
27154,18,75,1-18-2022-075-06,6,1,1,1,E-N-H-01-00-0050,EDR001-R01,1,5894,338.2697501,6,7
27159,31,66,1-31-2022-066-06,6,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,9153,462.1534104,6,7
27159,31,66,1-31-2022-066-06,6,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,34211,462.1534104,6,7
27160,31,67,1-31-2022-067-04,4,1,1,0,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,4675,698.6770813,6,7
27118,54,71,1-54-2022-071-03,3,2,1,1,E-N-K-01-00-0048,EDR001-R01,1,1474,237.3526148,9,7
27166,20,169,1-20-2022-169-03,3,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,9803,54.28956412,11,7
27170,30,85,1-30-2022-085-03,3,1,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,4978,770.9796866,10,7
27172,20,171,1-20-2022-171-06,6,2,1,4,Crash Data Retrieval Tool 21.5,Crash Data Retrieval Tool 23.0.2,1,15115,135.3719622,11,7
27143,10,141,1-10-2022-141-06,6,1,1,3,Crash Data Retrieval Tool 21.5,Crash Data Retrieval Tool 23.0.2,1,8545,265.7827377,4,7
27161,15,39,1-15-2022-039-05,5,1,1,3,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,14397,30.31887035,1,7
27174,14,74,1-14-2022-074-07,7,2,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,9990,8114.479872,8,7
27176,20,172,1-20-2022-172-03,3,2,1,2,Crash Data Retrieval Tool 21.5,Crash Data Retrieval Tool 23.0.2,1,4386,54.28956412,11,7
27181,54,72,1-54-2022-072-04,4,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 23.0.2,1,6632,2072.745481,9,7
27182,54,73,1-54-2022-073-05,5,1,1,2,Crash Data Retrieval Tool 21.5,Crash Data Retrieval Tool 23.0.2,1,19207,110.5370036,9,7
27183,59,65,1-59-2022-065-03,3,1,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,12009,231.3691224,6,7
27183,59,65,1-59-2022-065-03,3,2,1,3,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,6304,231.3691224,6,7
27184,12,50,1-12-2022-050-03,3,1,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,5971,1588.693245,9,7
27187,17,89,1-17-2022-089-06,6,2,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,7515,215.9873408,4,7
27188,48,28,1-48-2022-028-06,6,1,1,4,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,13506,621.5186639,12,7
27185,17,87,1-17-2022-087-04,4,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,5282,284.69228,4,7
27193,11,56,1-11-2022-056-03,3,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,3091,986.1221508,8,7
27196,13,102,1-13-2022-102-06,6,2,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,17054,3068.784579,7,7
27203,28,76,1-28-2022-076-07,7,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,10204,132.2845306,3,7
27200,52,130,1-52-2022-130-03,3,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,2499,20.85284947,12,7
27201,52,131,1-52-2022-131-06,6,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,6563,47.48084191,12,7
27202,52,132,1-52-2022-132-09,9,2,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,999997,116.116628,12,7
27216,16,85,1-16-2022-085-03,3,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 23.0.2,1,5267,579.7875733,5,7
27209,10,146,1-10-2022-146-09,9,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,999997,1003.879492,4,7
27209,10,146,1-10-2022-146-09,9,3,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,24745,1003.879492,4,7
27212,73,85,1-73-2022-085-04,4,2,1,3,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,2396,197.5756409,3,7
27219,77,78,1-77-2022-078-09,9,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,6533,2953.143225,9,7
27213,73,86,1-73-2022-086-03,3,2,1,2,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 21.5.1,1,669,49.01285736,3,7
27211,25,86,1-25-2022-086-03,3,1,1,3,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,409,138.4756331,2,7
27218,25,87,1-25-2022-087-04,4,1,1,3,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 23.0.2,1,4328,392.9716186,2,7
24795,28,6,1-28-2022-006-04,4,1,1,3,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,3263,72.37384081,3,7
24801,25,6,1-25-2022-006-09,9,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,12384,1577.642779,2,7
24802,25,7,1-25-2022-007-04,4,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,1126,996.469779,2,7
24802,25,7,1-25-2022-007-04,4,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,15166,996.469779,2,7
24803,52,11,1-52-2022-011-06,6,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,9364,59.22748836,12,7
24805,52,13,1-52-2022-013-03,3,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,2735,26.01179444,12,7
24805,52,13,1-52-2022-013-03,3,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,11220,26.01179444,12,7
24793,23,10,1-23-2022-010-09,9,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,450,1012.165744,5,7
24806,52,14,1-52-2022-014-03,3,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,3084,26.01179444,12,7
24798,14,9,1-14-2022-009-03,3,1,1,3,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,3125,599.0342847,8,7
24818,32,14,1-32-2022-014-03,3,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,18931,1536.213755,7,7
24816,18,9,1-18-2022-009-05,5,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,16035,35.97694738,6,7
24807,10,12,1-10-2022-012-03,3,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,9017,109.941351,4,7
24814,13,17,1-13-2022-017-07,7,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,7387,6192.005501,7,7
24817,32,13,1-32-2022-013-03,3,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,7954,1536.213755,7,7
24819,12,9,1-12-2022-009-06,6,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,11116,398.6507722,9,7
24777,19,17,1-19-2022-017-06,6,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 23.0.2,1,33408,164.6061633,9,7
24777,19,17,1-19-2022-017-06,6,2,1,3,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,10787,164.6061633,9,7
24779,19,19,1-19-2022-019-04,4,1,1,0,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,999997,283.8493345,9,7
24820,27,7,1-27-2022-007-08,8,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,999997,53.15086522,3,7
24826,21,6,1-21-2022-006-03,3,1,1,3,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 23.0.2,1,417,188.7053623,11,7
24823,20,16,1-20-2022-016-02,2,2,1,3,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,6558,31.9626892,11,7
24824,20,17,1-20-2022-017-03,3,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,15356,71.57751207,11,7
24827,21,7,1-21-2022-007-07,7,2,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,12968,1479.143923,11,7
24825,20,18,1-20-2022-018-06,6,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,9646,178.4797578,11,7
24830,26,12,1-26-2022-012-05,5,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,7307,27.51426447,10,7
24810,10,15,1-10-2022-015-10,10,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,15673,1933.897925,4,7
24832,26,14,1-26-2022-014-03,3,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,8139,139.3030988,10,7
24831,26,13,1-26-2022-013-06,6,3,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,14524,347.3546736,10,7
24833,26,15,1-26-2022-015-07,7,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,7309,1236.647841,10,7
24837,52,15,1-52-2022-015-03,3,1,1,2,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,4629,26.01179444,12,7
24778,19,18,1-19-2022-018-04,4,1,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,2599,283.8493345,9,7
24778,19,18,1-19-2022-018-04,4,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,30710,283.8493345,9,7
24841,14,10,1-14-2022-010-03,3,1,1,4,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,5061,599.0342847,8,7
24780,19,20,1-19-2022-020-03,3,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,4736,72.29247437,9,7
24840,10,16,1-10-2022-016-07,7,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,14831,1122.543912,4,7
24849,54,12,1-54-2022-012-10,10,1,1,2,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.5.1,1,28270,721.7301991,9,7
24850,77,9,1-77-2022-009-03,3,2,1,1,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,2915,321.8106188,9,7
24851,77,10,1-77-2022-010-10,10,1,1,4,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,999997,10751.88993,9,7
24856,59,8,1-59-2022-008-02,2,1,1,1,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.5.1,1,6089,125.5638183,6,7
24854,17,12,1-17-2022-012-04,4,2,1,0,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.5.1,1,999997,453.7914212,4,7
