CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
24588,14,3,1-14-2022-003-03,3,2,1,1,1,26.00,176.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,0,26.00,176.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,1,7,1056.638073,8,7
24591,18,2,1-18-2022-002-05,5,2,1,1,1,9997.00,9997.00,7,8,4.50,4.50,4.50,4.50,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,4.50,4.50,4.50,9997.00,0,7,7,54.11806674,6,7
24594,27,2,1-27-2022-002-02,2,1,1,6,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,2,7,30.8268279,3,7
24594,27,2,1-27-2022-002-02,2,1,1,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,30.8268279,3,7
24594,27,2,1-27-2022-002-02,2,1,1,9,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,2,7,30.8268279,3,7
24594,27,2,1-27-2022-002-02,2,1,1,8,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,30.8268279,3,7
26652,30,64,1-30-2022-064-03,3,1,1,5,0,9995.00,9997.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,0,7,7,0,9995.00,9995.00,1,0,9995.00,9995.00,9995.00,9995.00,9997.00,0,0,7,484.0537151,10,7
26660,48,20,1-48-2022-020-06,6,1,1,2,1,0.00,0.00,7,0,0.00,0.00,1.00,1.00,9997.00,1,7,7,0,0.00,0.00,1,0,0.00,0.00,9997.00,9997.00,9997.00,7,7,7,521.5185566,12,7
26660,48,20,1-48-2022-020-06,6,1,1,1,1,0.00,0.00,7,0,0.00,0.00,9997.00,9997.00,9997.00,1,7,7,0,0.00,0.00,1,0,57.00,57.00,9997.00,9997.00,9997.00,7,7,7,521.5185566,12,7
26666,19,110,1-19-2022-110-04,4,2,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,5.00,9995.00,9997.00,9997.00,9997.00,7,0,7,166.5010925,9,7
26666,19,110,1-19-2022-110-04,4,2,1,1,1,28.00,33.00,7,8,9995.00,28.00,24.00,28.00,24.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,28.00,24.00,28.00,24.00,7,0,7,166.5010925,9,7
26671,17,65,1-17-2022-065-07,7,1,1,1,1,18.50,28.50,7,8,9997.00,9997.00,18.50,18.50,23.50,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,5,7,699.704428,4,7
26678,14,61,1-14-2022-061-03,3,1,1,3,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,3,7,967.0919438,8,7
26678,14,61,1-14-2022-061-03,3,1,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,967.0919438,8,7
26678,14,61,1-14-2022-061-03,3,1,1,2,0,9997.00,9997.00,7,8,11.00,11.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,4,7,967.0919438,8,7
27118,54,71,1-54-2022-071-03,3,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,237.3526148,9,7
27130,24,105,1-24-2022-105-03,3,2,1,1,1,42.00,192.00,7,8,9995.00,9995.00,9994.00,9999.00,9997.00,0,7,7,7,42.00,122.00,7,8,9995.00,9995.00,9994.00,9999.00,9997.00,7,7,7,500.5102489,1,7
27135,52,127,1-52-2022-127-01,1,2,1,1,1,20.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,20.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,29.6704539,12,7
27135,52,127,1-52-2022-127-01,1,2,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,29.6704539,12,7
27136,52,128,1-52-2022-128-06,6,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,0,0,7,394.4011032,12,7
27138,25,84,1-25-2022-084-03,3,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,23.00,23.00,28.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,23.00,23.00,28.00,0,5,7,442.4203714,2,7
27141,27,70,1-27-2022-070-06,6,1,1,2,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,7,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,76.82393884,3,7
27141,27,70,1-27-2022-070-06,6,1,1,3,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,7,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,76.82393884,3,7
26680,52,107,1-52-2022-107-10,10,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,0,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1652.46908,12,7
26686,10,118,1-10-2022-118-04,4,2,1,1,1,10.00,50.00,7,0,0.00,0.00,9.00,9.00,9997.00,0,7,7,1,10.00,50.00,0,0,0.00,0.00,9.00,9.00,9997.00,7,7,7,336.9843801,4,7
26686,10,118,1-10-2022-118-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,0.00,9997.00,9997.00,9997.00,9997.00,7,0,7,336.9843801,4,7
26691,18,61,1-18-2022-061-08,8,2,1,2,1,9.00,9997.00,7,8,9997.00,9997.00,9.00,9997.00,9997.00,0,7,7,0,9.00,9997.00,7,8,9997.00,9997.00,9.00,9997.00,9997.00,7,0,7,168.0236574,6,7
26691,18,61,1-18-2022-061-08,8,2,1,3,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,168.0236574,6,7
26691,18,61,1-18-2022-061-08,8,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,168.0236574,6,7
26697,27,59,1-27-2022-059-06,6,1,1,1,1,170.00,210.00,7,0,0.00,0.00,136.00,136.00,9997.00,0,7,7,0,0.00,0.00,1,0,135.00,135.00,9997.00,9997.00,9997.00,7,7,7,90.08948683,3,7
26717,73,70,1-73-2022-070-07,7,1,1,5,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,40.44497415,3,7
26717,73,70,1-73-2022-070-07,7,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,40.44497415,3,7
27141,27,70,1-27-2022-070-06,6,1,1,1,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,7,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,76.82393884,3,7
27141,27,70,1-27-2022-070-06,6,2,1,1,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,76.82393884,3,7
27141,27,70,1-27-2022-070-06,6,2,1,2,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,76.82393884,3,7
27144,10,142,1-10-2022-142-03,3,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,0,7,115.0848032,4,7
27144,10,142,1-10-2022-142-03,3,1,1,2,1,9995.00,9995.00,7,8,9995.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9997.00,9997.00,9997.00,9997.00,7,0,7,115.0848032,4,7
27150,28,74,1-28-2022-074-09,9,1,1,1,7,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,0,7,7,7,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,7,7,7,150.9702067,3,7
27150,28,74,1-28-2022-074-09,9,1,1,2,7,9994.00,9994.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,0,7,7,7,9994.00,9994.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,7,7,7,150.9702067,3,7
27161,15,39,1-15-2022-039-05,5,1,1,2,0,9997.00,9997.00,7,8,9997.00,9997.00,2.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,2.00,2.00,2.00,9997.00,9997.00,7,4,7,30.31887035,1,7
27402,20,188,1-20-2022-188-02,2,1,1,2,1,253.00,253.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,31.9626892,11,7
27422,77,83,1-77-2022-083-09,9,1,1,1,1,6.00,9997.00,7,8,9997.00,9997.00,6.00,9997.00,9997.00,0,7,7,0,6.00,9997.00,7,8,9997.00,9997.00,6.00,9997.00,9997.00,7,0,7,4923.766269,9,7
27422,77,83,1-77-2022-083-09,9,1,1,2,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,4923.766269,9,7
27424,54,78,1-54-2022-078-06,6,1,1,1,1,9995.00,9995.00,7,0,9997.00,9995.00,9997.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,7,0,9997.00,9995.00,9997.00,9997.00,9997.00,7,7,7,225.9367726,9,7
27424,54,78,1-54-2022-078-06,6,2,1,1,1,24.00,54.00,7,8,9995.00,9995.00,24.00,9997.00,9997.00,7,7,7,1,24.00,64.00,0,8,27.00,24.00,24.00,9997.00,9997.00,7,7,7,225.9367726,9,7
27425,54,79,1-54-2022-079-04,4,2,1,1,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,768.6879554,9,7
27425,54,79,1-54-2022-079-04,4,2,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,768.6879554,9,7
27425,54,79,1-54-2022-079-04,4,2,1,5,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,768.6879554,9,7
27425,54,79,1-54-2022-079-04,4,2,1,3,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,768.6879554,9,7
27425,54,79,1-54-2022-079-04,4,2,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,768.6879554,9,7
27427,59,73,1-59-2022-073-03,3,1,1,1,1,66.00,216.00,7,1,9995.00,9995.00,26.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,8,1,7,191.6558556,6,7
27433,19,146,1-19-2022-146-03,3,2,1,1,0,20.50,27.50,7,8,20.50,20.50,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,4,7,89.222624,9,7
27433,19,146,1-19-2022-146-03,3,1,1,1,0,30.00,180.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,1,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,89.222624,9,7
27436,11,65,1-11-2022-065-05,5,2,1,1,1,9995.00,9995.00,7,8,0.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,0,8,9995.00,9997.00,9997.00,9997.00,9997.00,7,5,7,328.847395,8,7
27439,24,112,1-24-2022-112-03,3,1,1,1,0,41.00,71.00,7,8,9994.00,9997.00,9994.00,9999.00,9994.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9997.00,9994.00,9999.00,9994.00,0,0,7,271.3287651,1,7
27442,13,108,1-13-2022-108-02,2,3,1,1,1,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,8,1,7,45.00381933,7,7
27448,25,93,1-25-2022-093-07,7,1,1,1,1,9995.00,9995.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,8888.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,987.6769468,2,7
27725,59,84,1-59-2022-084-04,4,2,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,376.2546914,6,7
27725,59,84,1-59-2022-084-04,4,2,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,376.2546914,6,7
27734,11,79,1-11-2022-079-04,4,2,1,1,0,9995.00,9995.00,7,8,7.00,9997.00,9994.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9997.00,9994.00,9997.00,9997.00,7,0,7,3352.815874,8,7
27734,11,79,1-11-2022-079-04,4,2,1,2,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,3352.815874,8,7
27737,52,155,1-52-2022-155-06,6,2,1,1,1,9997.00,9997.00,7,8,9997.00,7.50,7.50,7.50,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,7.50,9997.00,9997.00,9997.00,7,5,7,246.9324265,12,7
27753,28,90,1-28-2022-090-03,3,1,1,1,1,16.00,9995.00,7,8,9995.00,9997.00,9997.00,9997.00,9997.00,1,7,7,0,9995.00,9995.00,1,8,9995.00,9997.00,9997.00,9997.00,9997.00,7,0,7,123.3892567,3,7
27757,73,111,1-73-2022-111-06,6,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,3,7,399.3544614,3,7
27757,73,111,1-73-2022-111-06,6,1,1,3,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,0,7,399.3544614,3,7
28049,11,90,1-11-2022-090-02,2,1,1,1,1,9997.00,9997.00,7,8,9997.00,1390.00,1390.00,1390.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,1390.00,1390.00,1390.00,9997.00,7,7,7,67.0889176,8,7
28051,14,94,1-14-2022-094-05,5,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,361.5004926,8,7
28063,13,126,1-13-2022-126-04,4,3,1,1,1,9997.00,9997.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,6533.53153,7,7
28063,13,126,1-13-2022-126-04,4,3,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,6533.53153,7,7
28063,13,126,1-13-2022-126-04,4,3,1,5,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,6533.53153,7,7
28063,13,126,1-13-2022-126-04,4,3,1,2,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,3,7,6533.53153,7,7
28063,13,126,1-13-2022-126-04,4,3,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,6533.53153,7,7
28063,13,126,1-13-2022-126-04,4,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,1,8,9997.00,9995.00,9997.00,9997.00,9997.00,0,4,7,6533.53153,7,7
28063,13,126,1-13-2022-126-04,4,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,1,8,9997.00,9995.00,9997.00,9997.00,9997.00,0,4,7,6533.53153,7,7
27757,73,111,1-73-2022-111-06,6,1,1,1,1,9995.00,9995.00,7,8,9995.00,2.00,2.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,2.00,2.00,9997.00,9997.00,0,3,7,399.3544614,3,7
27759,27,84,1-27-2022-084-03,3,2,1,1,1,21.00,61.00,7,8,9995.00,9994.00,9994.00,9999.00,9997.00,7,7,7,7,21.00,42.00,7,8,9995.00,9995.00,9994.00,9999.00,9997.00,7,7,7,49.96243217,3,7
27765,18,96,1-18-2022-096-06,6,1,1,1,0,9995.00,9995.00,7,0,9997.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,0,9997.00,9995.00,9997.00,9997.00,9997.00,7,7,7,836.2681152,6,7
27768,29,36,1-29-2022-036-07,7,3,1,1,1,60.00,100.00,7,0,0.00,0.00,47.00,47.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,9997.00,9997.00,9997.00,7,7,7,5358.054446,2,7
27773,20,209,1-20-2022-209-06,6,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,453.1290556,11,7
27773,20,209,1-20-2022-209-06,6,1,1,4,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,453.1290556,11,7
27773,20,209,1-20-2022-209-06,6,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,453.1290556,11,7
27773,20,209,1-20-2022-209-06,6,1,1,3,1,5.00,35.00,7,8,5.00,5.00,4.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,5.00,5.00,4.00,9997.00,9997.00,7,4,7,453.1290556,11,7
28065,48,41,1-48-2022-041-04,4,1,1,3,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,1,7,7,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,3,7,452.9319613,12,7
28065,48,41,1-48-2022-041-04,4,1,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,452.9319613,12,7
28065,48,41,1-48-2022-041-04,4,1,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,452.9319613,12,7
28066,48,42,1-48-2022-042-03,3,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,947.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,947.00,9997.00,9997.00,7,4,7,119.1912559,12,7
28066,48,42,1-48-2022-042-03,3,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,119.1912559,12,7
28069,18,103,1-18-2022-103-04,4,1,1,1,1,9997.00,9997.00,7,8,58.00,58.00,58.00,58.00,63.00,0,7,7,1,9997.00,9997.00,7,8,58.00,58.00,58.00,58.00,63.00,0,7,7,2092.256111,6,7
28074,73,120,1-73-2022-120-05,5,1,1,4,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,42.62794677,3,7
28074,73,120,1-73-2022-120-05,5,1,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,42.62794677,3,7
28074,73,120,1-73-2022-120-05,5,1,1,2,0,2.00,12.00,7,8,2.00,2.00,2.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,2.00,2.00,9995.00,9997.00,9997.00,7,0,7,42.62794677,3,7
27598,52,150,1-52-2022-150-04,4,2,1,2,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,254.2362658,12,7
27598,52,150,1-52-2022-150-04,4,2,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,254.2362658,12,7
