CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,SEATLOC,CASEWGT,PSUSTRAT,VERSION
27668,14,84,1-14-2022-084-07,7,2,5,13,8648.617979,8,7
27668,14,84,1-14-2022-084-07,7,2,6,13,8648.617979,8,7
27668,14,84,1-14-2022-084-07,7,2,6,23,8648.617979,8,7
27671,25,101,1-25-2022-101-09,9,1,1,11,678.2742561,2,7
27671,25,101,1-25-2022-101-09,9,1,2,13,678.2742561,2,7
27671,25,101,1-25-2022-101-09,9,1,3,11,678.2742561,2,7
27671,25,101,1-25-2022-101-09,9,1,4,13,678.2742561,2,7
27671,25,101,1-25-2022-101-09,9,1,5,11,678.2742561,2,7
27671,25,101,1-25-2022-101-09,9,1,5,21,678.2742561,2,7
27671,25,101,1-25-2022-101-09,9,1,6,13,678.2742561,2,7
25524,25,23,1-25-2022-023-10,10,1,2,13,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,3,11,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,4,13,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,5,11,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,5,21,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,6,13,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,6,23,1322.435277,2,7
25533,48,4,1-48-2022-004-06,6,1,1,11,78.1473626,12,7
25533,48,4,1-48-2022-004-06,6,1,2,13,78.1473626,12,7
25533,48,4,1-48-2022-004-06,6,1,3,11,78.1473626,12,7
25533,48,4,1-48-2022-004-06,6,1,4,13,78.1473626,12,7
25533,48,4,1-48-2022-004-06,6,1,5,11,78.1473626,12,7
25533,48,4,1-48-2022-004-06,6,1,5,21,78.1473626,12,7
25533,48,4,1-48-2022-004-06,6,1,6,13,78.1473626,12,7
25533,48,4,1-48-2022-004-06,6,1,6,23,78.1473626,12,7
25541,17,29,1-17-2022-029-07,7,1,1,11,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,2,11,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,3,11,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,3,21,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,4,13,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,5,13,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,6,23,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,6,13,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,2,1,11,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,2,2,11,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,2,3,11,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,2,3,21,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,2,3,31,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,2,4,13,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,2,5,13,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,2,6,23,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,2,6,13,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,2,6,33,299.0624997,4,7
25544,19,55,1-19-2022-055-05,5,1,1,11,37.27910038,9,7
25544,19,55,1-19-2022-055-05,5,1,2,13,37.27910038,9,7
25544,19,55,1-19-2022-055-05,5,2,1,11,37.27910038,9,7
25544,19,55,1-19-2022-055-05,5,2,2,11,37.27910038,9,7
25544,19,55,1-19-2022-055-05,5,2,3,11,37.27910038,9,7
25544,19,55,1-19-2022-055-05,5,2,4,11,37.27910038,9,7
25544,19,55,1-19-2022-055-05,5,2,4,21,37.27910038,9,7
25544,19,55,1-19-2022-055-05,5,2,5,13,37.27910038,9,7
25544,19,55,1-19-2022-055-05,5,2,6,13,37.27910038,9,7
25544,19,55,1-19-2022-055-05,5,2,7,13,37.27910038,9,7
25544,19,55,1-19-2022-055-05,5,2,7,23,37.27910038,9,7
25550,73,32,1-73-2022-032-06,6,1,1,11,118.5688211,3,7
25550,73,32,1-73-2022-032-06,6,1,2,11,118.5688211,3,7
25550,73,32,1-73-2022-032-06,6,1,3,11,118.5688211,3,7
25550,73,32,1-73-2022-032-06,6,1,3,21,118.5688211,3,7
25550,73,32,1-73-2022-032-06,6,1,4,13,118.5688211,3,7
25550,73,32,1-73-2022-032-06,6,1,5,13,118.5688211,3,7
25550,73,32,1-73-2022-032-06,6,1,6,13,118.5688211,3,7
25550,73,32,1-73-2022-032-06,6,1,6,23,118.5688211,3,7
25550,73,32,1-73-2022-032-06,6,1,7,11,118.5688211,3,7
25550,73,32,1-73-2022-032-06,6,1,8,13,118.5688211,3,7
25553,14,29,1-14-2022-029-06,6,1,1,11,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,1,2,11,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,1,3,11,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,1,4,11,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,1,4,21,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,1,5,13,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,1,6,13,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,1,7,13,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,1,8,13,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,1,8,23,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,2,1,11,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,2,2,11,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,2,3,11,2579.578537,8,7
25553,14,29,1-14-2022-029-06,6,2,3,21,2579.578537,8,7
27796,11,82,1-11-2022-082-01,1,1,6,23,89.91862376,8,7
27796,11,82,1-11-2022-082-01,1,1,6,33,89.91862376,8,7
27799,24,120,1-24-2022-120-05,5,1,1,11,131.581605,1,7
27799,24,120,1-24-2022-120-05,5,1,2,13,131.581605,1,7
27799,24,120,1-24-2022-120-05,5,1,3,11,131.581605,1,7
27799,24,120,1-24-2022-120-05,5,1,4,13,131.581605,1,7
27799,24,120,1-24-2022-120-05,5,1,5,11,131.581605,1,7
27799,24,120,1-24-2022-120-05,5,1,5,21,131.581605,1,7
27799,24,120,1-24-2022-120-05,5,1,6,13,131.581605,1,7
27799,24,120,1-24-2022-120-05,5,1,6,23,131.581605,1,7
27799,24,120,1-24-2022-120-05,5,1,7,11,131.581605,1,7
27805,16,104,1-16-2022-104-10,10,1,1,11,6764.674805,5,7
27805,16,104,1-16-2022-104-10,10,1,2,13,6764.674805,5,7
27805,16,104,1-16-2022-104-10,10,1,3,11,6764.674805,5,7
27805,16,104,1-16-2022-104-10,10,1,3,21,6764.674805,5,7
27805,16,104,1-16-2022-104-10,10,1,4,23,6764.674805,5,7
27805,16,104,1-16-2022-104-10,10,1,4,13,6764.674805,5,7
27805,16,104,1-16-2022-104-10,10,1,5,11,6764.674805,5,7
27805,16,104,1-16-2022-104-10,10,1,6,13,6764.674805,5,7
27808,25,106,1-25-2022-106-07,7,1,1,11,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,1,1,21,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,1,2,11,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,1,3,11,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,1,4,13,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,1,5,13,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,1,6,23,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,1,6,13,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,2,1,11,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,2,1,21,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,2,2,11,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,2,3,11,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,2,4,13,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,2,5,13,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,2,6,13,3393.63249,2,7
27808,25,106,1-25-2022-106-07,7,2,6,23,3393.63249,2,7
27816,10,171,1-10-2022-171-06,6,1,1,11,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,1,2,11,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,1,3,11,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,1,3,21,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,1,4,13,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,1,5,13,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,1,6,23,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,1,6,13,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,2,1,11,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,2,2,11,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,2,3,11,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,2,4,13,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,2,5,13,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,2,6,13,1360.069197,4,7
27816,10,171,1-10-2022-171-06,6,2,7,13,1360.069197,4,7
27819,18,97,1-18-2022-097-03,3,1,1,11,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,1,2,13,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,1,11,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,2,11,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,3,11,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,4,11,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,4,21,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,5,13,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,6,13,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,7,13,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,8,23,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,8,13,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,9,21,211.4345316,6,7
27819,18,97,1-18-2022-097-03,3,2,10,23,211.4345316,6,7
27822,28,93,1-28-2022-093-06,6,1,1,11,63.04221145,3,7
27822,28,93,1-28-2022-093-06,6,1,2,11,63.04221145,3,7
27822,28,93,1-28-2022-093-06,6,1,3,11,63.04221145,3,7
27822,28,93,1-28-2022-093-06,6,1,3,21,63.04221145,3,7
25827,26,58,1-26-2022-058-03,3,1,1,11,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,1,2,13,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,1,3,11,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,1,3,21,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,1,3,31,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,1,4,13,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,1,4,23,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,1,4,33,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,1,11,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,2,11,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,3,11,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,4,11,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,4,21,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,5,13,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,6,13,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,7,13,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,8,13,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,8,23,276.1004282,10,7
25830,76,39,1-76-2022-039-04,4,1,1,11,41.89134602,3,7
25830,76,39,1-76-2022-039-04,4,1,2,11,41.89134602,3,7
25830,76,39,1-76-2022-039-04,4,1,3,11,41.89134602,3,7
25830,76,39,1-76-2022-039-04,4,1,3,21,41.89134602,3,7
25830,76,39,1-76-2022-039-04,4,1,4,13,41.89134602,3,7
25830,76,39,1-76-2022-039-04,4,1,5,13,41.89134602,3,7
25830,76,39,1-76-2022-039-04,4,1,6,13,41.89134602,3,7
25830,76,39,1-76-2022-039-04,4,1,6,23,41.89134602,3,7
25844,77,40,1-77-2022-040-06,6,1,1,11,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,1,2,11,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,1,3,11,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,1,4,11,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,1,4,21,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,1,5,13,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,1,6,13,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,1,7,23,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,1,7,13,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,1,11,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,2,11,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,3,11,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,4,11,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,4,21,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,4,31,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,5,13,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,6,13,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,7,13,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,7,23,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,7,33,1544.747596,9,7
25847,54,42,1-54-2022-042-03,3,2,1,11,283.9665992,9,7
25847,54,42,1-54-2022-042-03,3,2,2,13,283.9665992,9,7
25847,54,42,1-54-2022-042-03,3,2,3,11,283.9665992,9,7
25847,54,42,1-54-2022-042-03,3,2,4,13,283.9665992,9,7
25847,54,42,1-54-2022-042-03,3,2,5,11,283.9665992,9,7
25847,54,42,1-54-2022-042-03,3,2,5,21,283.9665992,9,7
25847,54,42,1-54-2022-042-03,3,2,6,13,283.9665992,9,7
25847,54,42,1-54-2022-042-03,3,2,6,23,283.9665992,9,7
25858,25,30,1-25-2022-030-03,3,1,1,11,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,1,2,11,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,1,3,11,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,1,3,21,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,1,4,13,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,1,4,23,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,1,5,13,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,1,6,13,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,1,7,11,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,1,8,13,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,2,1,11,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,2,2,11,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,2,3,11,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,2,3,21,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,2,4,13,65.35802692,2,7
24507,10,3,1-10-2022-003-06,6,1,5,13,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,1,6,23,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,1,6,13,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,2,1,11,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,2,2,11,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,2,3,11,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,2,3,21,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,2,4,13,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,2,5,13,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,2,6,23,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,2,6,13,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,3,1,11,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,3,2,11,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,3,3,11,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,3,3,21,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,3,4,13,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,3,5,13,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,3,6,23,464.3680726,4,7
24507,10,3,1-10-2022-003-06,6,3,6,13,464.3680726,4,7
24513,66,1,1-66-2022-001-04,4,1,1,11,291.3995734,6,7
24513,66,1,1-66-2022-001-04,4,1,2,11,291.3995734,6,7
24513,66,1,1-66-2022-001-04,4,1,3,13,291.3995734,6,7
24513,66,1,1-66-2022-001-04,4,1,4,13,291.3995734,6,7
24513,66,1,1-66-2022-001-04,4,1,5,11,291.3995734,6,7
24513,66,1,1-66-2022-001-04,4,1,5,21,291.3995734,6,7
24513,66,1,1-66-2022-001-04,4,1,6,13,291.3995734,6,7
24513,66,1,1-66-2022-001-04,4,1,6,23,291.3995734,6,7
24513,66,1,1-66-2022-001-04,4,1,7,11,291.3995734,6,7
24513,66,1,1-66-2022-001-04,4,1,8,13,291.3995734,6,7
24513,66,1,1-66-2022-001-04,4,1,9,21,291.3995734,6,7
24513,66,1,1-66-2022-001-04,4,1,10,23,291.3995734,6,7
24516,25,2,1-25-2022-002-10,10,1,1,11,7464.231254,2,7
24516,25,2,1-25-2022-002-10,10,1,2,11,7464.231254,2,7
24516,25,2,1-25-2022-002-10,10,1,3,11,7464.231254,2,7
24516,25,2,1-25-2022-002-10,10,1,3,21,7464.231254,2,7
24516,25,2,1-25-2022-002-10,10,1,4,13,7464.231254,2,7
24516,25,2,1-25-2022-002-10,10,1,5,13,7464.231254,2,7
24516,25,2,1-25-2022-002-10,10,1,6,13,7464.231254,2,7
24516,25,2,1-25-2022-002-10,10,1,6,23,7464.231254,2,7
24530,20,1,1-20-2022-001-03,3,1,1,11,117.4294221,11,7
24530,20,1,1-20-2022-001-03,3,1,2,11,117.4294221,11,7
24530,20,1,1-20-2022-001-03,3,1,3,11,117.4294221,11,7
24530,20,1,1-20-2022-001-03,3,1,4,11,117.4294221,11,7
24530,20,1,1-20-2022-001-03,3,1,4,21,117.4294221,11,7
24530,20,1,1-20-2022-001-03,3,1,4,31,117.4294221,11,7
24530,20,1,1-20-2022-001-03,3,1,5,13,117.4294221,11,7
24530,20,1,1-20-2022-001-03,3,1,6,13,117.4294221,11,7
24530,20,1,1-20-2022-001-03,3,1,7,23,117.4294221,11,7
24530,20,1,1-20-2022-001-03,3,1,7,13,117.4294221,11,7
24530,20,1,1-20-2022-001-03,3,1,7,33,117.4294221,11,7
24496,19,4,1-19-2022-004-04,4,2,1,11,366.219442,9,7
24496,19,4,1-19-2022-004-04,4,2,2,11,366.219442,9,7
24496,19,4,1-19-2022-004-04,4,2,3,11,366.219442,9,7
24496,19,4,1-19-2022-004-04,4,2,3,21,366.219442,9,7
24496,19,4,1-19-2022-004-04,4,2,4,13,366.219442,9,7
24496,19,4,1-19-2022-004-04,4,2,5,13,366.219442,9,7
24496,19,4,1-19-2022-004-04,4,2,6,23,366.219442,9,7
24496,19,4,1-19-2022-004-04,4,2,6,13,366.219442,9,7
24490,54,1,1-54-2022-001-02,2,2,1,11,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,2,2,11,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,2,3,13,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,2,4,13,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,1,11,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,2,11,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,3,11,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,4,11,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,4,21,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,5,13,170.2959935,9,7
24490,54,1,1-54-2022-001-02,2,1,6,13,170.2959935,9,7
24977,26,19,1-26-2022-019-04,4,1,2,11,1786.213145,10,7
24977,26,19,1-26-2022-019-04,4,1,3,11,1786.213145,10,7
24977,26,19,1-26-2022-019-04,4,1,3,21,1786.213145,10,7
24977,26,19,1-26-2022-019-04,4,1,4,13,1786.213145,10,7
24977,26,19,1-26-2022-019-04,4,1,5,13,1786.213145,10,7
24977,26,19,1-26-2022-019-04,4,1,6,13,1786.213145,10,7
24977,26,19,1-26-2022-019-04,4,1,6,23,1786.213145,10,7
24985,76,14,1-76-2022-014-06,6,1,1,11,23.13866227,3,7
24985,76,14,1-76-2022-014-06,6,1,2,11,23.13866227,3,7
24985,76,14,1-76-2022-014-06,6,1,3,11,23.13866227,3,7
24985,76,14,1-76-2022-014-06,6,1,4,11,23.13866227,3,7
24985,76,14,1-76-2022-014-06,6,1,4,21,23.13866227,3,7
24985,76,14,1-76-2022-014-06,6,1,5,13,23.13866227,3,7
24985,76,14,1-76-2022-014-06,6,1,6,13,23.13866227,3,7
24985,76,14,1-76-2022-014-06,6,1,7,13,23.13866227,3,7
24985,76,14,1-76-2022-014-06,6,1,8,13,23.13866227,3,7
24985,76,14,1-76-2022-014-06,6,1,8,23,23.13866227,3,7
24994,77,13,1-77-2022-013-03,3,1,1,11,164.7105913,9,7
24994,77,13,1-77-2022-013-03,3,1,2,11,164.7105913,9,7
24994,77,13,1-77-2022-013-03,3,1,3,11,164.7105913,9,7
24994,77,13,1-77-2022-013-03,3,1,4,21,164.7105913,9,7
24994,77,13,1-77-2022-013-03,3,1,5,11,164.7105913,9,7
24994,77,13,1-77-2022-013-03,3,1,5,21,164.7105913,9,7
24994,77,13,1-77-2022-013-03,3,1,6,13,164.7105913,9,7
24994,77,13,1-77-2022-013-03,3,1,7,13,164.7105913,9,7
24994,77,13,1-77-2022-013-03,3,1,8,13,164.7105913,9,7
24994,77,13,1-77-2022-013-03,3,1,9,23,164.7105913,9,7
24994,77,13,1-77-2022-013-03,3,1,10,23,164.7105913,9,7
24994,77,13,1-77-2022-013-03,3,1,10,13,164.7105913,9,7
26823,31,56,1-31-2022-056-04,4,1,8,13,329.6249416,6,7
26823,31,56,1-31-2022-056-04,4,1,8,23,329.6249416,6,7
26823,31,56,1-31-2022-056-04,4,1,9,21,329.6249416,6,7
26823,31,56,1-31-2022-056-04,4,1,10,23,329.6249416,6,7
26826,27,64,1-27-2022-064-07,7,1,1,11,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,1,2,11,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,1,3,11,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,1,3,21,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,1,4,13,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,1,5,13,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,1,6,13,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,1,6,23,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,2,1,11,927.5749027,3,7
