CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
12390,59,91,1-59-2018-091-08,8,1,4,63,0,12,0,0,888,12FRWN09,F,R,W,N,9,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,1,8,RR Tire,RR Tire,RR Tire,999,999,999,999,999,999,999,999,999,999,999,999,,,88.57362547,6,3
11620,29,68,1-29-2018-068-06,6,1,1,63,0,12,0,0,888,12FLWN09,F,L,W,N,9,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,left front and left rear wheel tire,wheels,unknown,150,0,155,999,999,999,999,999,999,999,999,999,,,220.8375864,2,3
9470,16,19,1-16-2018-019-01,1,1,2,63,0,12,0,0,888,12FLWN09,F,L,W,N,9,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,LR Rim,Not measured,UNK,999,999,158,999,999,999,999,999,999,999,999,999,,,35.94024406,5,3
11807,32,140,1-32-2018-140-02,2,1,2,63,0,12,0,0,888,12FLWN09,F,L,W,N,9,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,8,LR tire,LR tire,LR tire,999,999,999,999,999,999,999,999,999,999,999,999,,,166.1406349,7,3
12007,28,69,1-28-2018-069-07,7,1,2,88,0,12,0,0,888,12FRWN09,F,R,W,N,9,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Front Right wheel and axle,Front Right wheel and axle,UNKNOWN,999,999,180,999,999,999,999,999,999,999,999,999,,,1272.950275,3,3
9602,10,15,1-10-2018-015-06,6,1,3,68,0,12,0,0,888,12FRWN09,F,R,W,N,9,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,Right Rear Tire,not measured,not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,99.39849729,4,3
10542,21,61,1-21-2018-061-02,2,1,3,63,0,12,0,0,888,12FRWN09,F,R,W,N,9,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,RR Rim,Not measured,UNK,999,999,999,999,999,999,999,999,999,999,999,999,,,11.470238,11,3
10755,32,89,1-32-2018-089-05,5,1,3,63,0,12,0,0,888,12FRWN09,F,R,W,N,9,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,LR Rim,Not measured,UNK,999,999,999,999,999,999,999,999,999,999,999,999,,,150.6834029,7,3
11496,29,63,1-29-2018-063-07,7,1,1,88,0,12,0,0,888,12FRWN09,F,R,W,N,9,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,RF tire and RR tires deflated,Unknown,Unknown. Wheel damage,999,999,160,999,999,999,999,999,999,999,999,999,,,713.9489105,2,3
11062,52,47,1-52-2018-047-07,7,1,4,63,0,12,0,0,888,12FLWN09,F,L,W,N,9,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,LR Wheel,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,521.4439544,12,3
11495,29,62,1-29-2018-062-03,3,1,4,63,0,12,0,0,888,12FLWN09,F,L,W,N,9,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,8,RR tire,RR tire,RR tire,999,999,999,999,999,999,999,999,999,999,999,999,,,161.9900498,2,3
10755,32,89,1-32-2018-089-05,5,1,4,63,0,12,0,0,888,12FLWN09,F,L,W,N,9,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,RR Rim,Not measured,UNK,999,999,999,999,999,999,999,999,999,999,999,999,,,150.6834029,7,3
10542,21,61,1-21-2018-061-02,2,1,4,63,0,12,0,0,888,12FLWN09,F,L,W,N,9,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,LR Rim,Not measured,UNK,999,999,999,999,999,999,999,999,999,999,999,999,,,11.470238,11,3
9710,24,22,1-24-2018-022-09,9,1,2,58,0,12,0,0,888,12FLWN09,F,L,W,N,9,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,LR tire damage,LR tire damage,not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,3507.382775,1,3
9602,10,15,1-10-2018-015-06,6,1,4,68,0,12,0,0,888,12FLWN09,F,L,W,N,9,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,Left Rear Tire,not measured,not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,99.39849729,4,3
12390,59,91,1-59-2018-091-08,8,1,3,63,0,12,0,0,888,12FLWN09,F,L,W,N,9,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,1,8,LR Tire,LR Tire,LR Tire,999,999,999,999,999,999,999,999,999,999,999,999,,,88.57362547,6,3
12403,21,131,1-21-2018-131-09,9,1,2,63,0,12,0,0,888,12FLWN09,F,L,W,N,9,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,LEFT REAR WHEEL/TIRE,NOT MEASURED - WHEEL/TIRE ONLY,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,4893.442674,11,3
9847,29,19,1-29-2018-019-08,8,1,1,57,0,12,0,0,888,12FLGN09,F,L,G,N,9,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,1,base of windshild left side/ adjacent to A-pillar,base of windshild left side/ adjacent to A-pillar,No crush profile---penetrating top rail of chain link fence to greenhouse area,999,999,160,999,999,999,999,999,999,999,999,999,,,596.4254074,2,3
10454,17,67,1-17-2018-067-08,8,1,2,68,10,12,0,0,888,12FRAE09,F,R,A,E,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,8,1,Begins 63cm R of C,Begins 63cm R of C,70cm R of C,999,999,999,999,39,999,999,999,999,999,999,999,,,100.8311201,4,3
12126,66,63,1-66-2018-063-01,1,2,1,1,10,12,0,0,95,12FLAE09,F,L,A,E,9,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,24,2,1,LBC to 28 left of center,BC to BC,LBC,125,0,148,-51,40,65,65,21,12,6,0,0,,,212.8361367,6,3
9905,22,21,1-22-2018-021-08,8,1,1,42,0,12,0,0,888,12FLAE09,F,L,A,E,9,8,8,8,8,888,888,888,1,17,-17,0,27777,998,-60,17,0,1,Begins 48cm LOC,BC to BC,LFBC,160,0,160,-60,30,26,26,0,1,8,19,0,,,95.60732133,12,3
11867,59,73,1-59-2018-073-01,1,1,1,2,10,12,0,0,180,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,2,Front Rt bumper,Not measured,Not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,94.21185073,6,3
10245,10,30,1-10-2018-030-06,6,2,1,1,350,12,0,0,195,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,3,15,-14,3,12203,998,-36,14,0,1,LBC extending to the right,BC to BC,LBC,160,0,160,-71,18,6,6,0,0,0,1,6,,,169.701474,4,3
9781,32,43,1-32-2018-043-02,2,1,1,2,330,11,0,0,210,11FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,1,27,-23,14,66052,998,57,32,0,1,Front: starts at 36 left of center extends left,Front: Rebar corner to BC,30 cm left of center,114,0,150,-46,20,33,2,33,31,18,9,7,,,82.6943334,7,3
12004,32,149,1-32-2018-149-02,2,2,1,1,180,6,0,0,90,06BLEE09,B,L,E,E,9,8,8,8,8,888,888,888,1,37,37,0,97958,998,59,41,0,1,"starts 43 cm from center of vehicle, extending 32 cm to the left (including missing bumper corner)",entire back,65 cm left of center,130,0,150,-59,32,80,80,65,52,37,19,2,,,79.29973065,7,3
10425,12,34,1-12-2018-034-04,4,1,1,2,350,12,0,7,65,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,16,2,1,76cm LoC con Left 16cm,BC to BC,92cm LoC,184,0,184,-84,16,38,38,0,1,0,0,0,,,1006.73005,9,3
10774,28,44,1-28-2018-044-04,4,2,1,1,10,12,0,0,70,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,1,17,-17,-3,9652,998,-99,10,0,1,55cm LoC Ext Left to BC,68cm LoC Extending Right to BC,70cm LoC,138,0,140,-62,15,4,4,2,0,0,0,0,,,166.6102011,3,3
11865,73,24,1-73-2018-024-08,8,1,2,42,20,1,0,0,888,01FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,1,10,-10,-3,14334,998,-134,10,0,1,FLBC MOVES RIGHT 34CM,FBC TO FBC,FLBC,130,0,150,-58,34,4,0,0,0,1,4,1,,,212.3956258,3,3
10280,26,52,1-26-2018-052-03,3,1,2,48,0,12,0,0,888,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,1,14,-14,0,12248,998,-65,14,0,2,52 CM LEFT OF FCP MOVING LEFT,LFBC TO RFBC,52 CM LEFT OF FCP,148,0,148,-65,31,11,11,0,0,0,0,7,,,300.3643271,10,3
11662,12,63,1-12-2018-063-04,4,1,1,47,30,1,0,0,888,01FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,1,9,-8,-5,20749,998,-189,9,0,2,52cm LoC con left 31cm,BC to BC,80cm LoC,166,0,166,-66,31,18,18,2,1,1,1,0,,,1618.442347,9,3
10934,48,4,1-48-2018-004-03,3,1,2,47,350,12,0,0,888,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,2,left front bc to unknown right,"n/a, overlapping damage",unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,330.1475698,12,3
11149,10,57,1-10-2018-057-03,3,1,1,47,350,12,0,0,888,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-16,12,2,1,43cm from center to LFBC,bc to bc,LFBC,124,0,150,-53,20,3,2,0,0,0,0,3,,,98.61047141,4,3
9670,26,26,1-26-2018-026-10,10,2,1,1,190,6,0,0,140,06BLEE09,B,L,E,E,9,8,8,8,8,888,888,888,3,21,20,4,31686,998,-47,20,0,1,"Back, LR bumper corner to unknown right",N/A,Unk,999,999,999,999,999,999,999,999,999,999,999,999,,,17170.49019,10,3
11935,52,74,1-52-2018-074-03,3,2,1,1,40,1,0,0,270,01FREE09,F,R,E,E,9,8,8,8,8,888,888,888,1,10,-7,-6,13623,998,-100,11,0,1,59 cm Right Of Center extending to RFBC,LFBC to RFBC,69 cm Right Of Center,138,0,148,68,11,3,0,1,2,3,3,3,,,113.7931465,12,3
11059,32,102,1-32-2018-102-04,4,1,2,4,0,12,0,0,180,12FREE09,F,R,E,E,9,8,8,8,8,888,888,888,3,11,-11,0,12805,998,87,11,0,2,starts at 72 cm right center for 30 cm,BC to BC,78  cm right of center,166,0,180,87,30,999,999,999,999,999,999,999,,,3754.834768,7,3
12079,15,125,1-15-2018-125-03,3,2,1,1,20,1,0,0,255,01FREE09,F,R,E,E,9,8,8,8,8,888,888,888,3,12,-11,-4,11798,998,-28,13,0,1,40 cm right of CL to 20 cm total,Left BC to Right ReBar,60cm right of CL,140,0,154,50,20,0,0,0,0,0,0,0,,,353.0282575,1,3
9808,29,18,1-29-2018-018-04,4,1,1,2,20,1,0,0,30,01FREE09,F,R,E,E,9,8,8,8,8,888,888,888,3,17,-16,-6,11153,998,-14,13,0,1,45 cm right of center,bumper corner to bumper corner,65 cm right of center,168,0,168,65,39,2,0,0,2,1,0,0,,,597.5534169,2,3
9808,29,18,1-29-2018-018-04,4,2,1,1,310,10,1,0,285,10LFEE09,L,F,E,E,9,8,8,8,8,888,888,888,3,14,-9,11,24783,998,-73,17,0,1,unknown,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,597.5534169,2,3
11442,26,111,1-26-2018-111-04,4,2,3,3,10,12,0,0,100,12FREE09,F,R,E,E,9,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,50cm right of fcp going right,LFBC to RFBC,83cm right of fcp,166,0,166,69,40,999,999,999,999,999,999,999,,,1194.017326,10,3
9291,19,13,1-19-2018-013-01,1,1,2,44,0,12,0,0,888,12FREE09,F,R,E,E,9,8,8,8,8,888,888,888,1,15,-15,0,20325,998,83,15,0,1,Begins 76cm right of CL to FRBC,BC to BC,91cm R of CL,182,0,182,83,15,9,0,7,6,5,3,9,,,83.12854452,9,3
10573,24,44,1-24-2018-044-03,3,1,1,68,0,12,0,0,888,12FREE09,F,R,E,E,9,8,8,8,8,888,888,888,1,13,-13,0,14391,998,52,13,0,1,starts RFBC going left,BC to BC,62cm right of FCP,145,0,145,52,40,5,0,0,4,5,0,5,,,879.3339023,1,3
10518,17,68,1-17-2018-068-04,4,1,1,48,60,2,0,0,888,02FREE09,F,R,E,E,9,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,1,55cm R of C,BC to BC,RFBC,141,0,144,63,17,8,8,0,0,2,2,0,,,589.8922222,4,3
9497,26,20,1-26-2018-020-09,9,1,1,48,20,1,0,0,888,01FREE09,F,R,E,E,9,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-27,17,2,1,35cm right of fcp going right,lfbc to rfbc,65cm right of fcp,140,0,150,55,40,19,1,3,1,3,5,19,,,1455.355515,10,3
12346,11,59,1-11-2018-059-05,5,1,1,49,20,1,0,0,888,01FREE09,F,R,E,E,9,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-8,24,2,1,45cm Right of FCP extends Right,Frame Rail to Frame Rail,47cm RFCP,100,0,150,63,38,16,7,11,16,16,12,9,,,216.8250712,8,3
9727,29,16,1-29-2018-016-02,2,1,1,58,10,12,0,0,888,12FREE09,F,R,E,E,9,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,Front RT bumper,Not measured,UNK,999,999,160,999,999,999,999,999,999,999,999,999,,,98.57885778,2,3
10095,28,28,1-28-2018-028-10,10,1,1,48,0,12,0,0,888,12FREE09,F,R,E,E,9,8,8,8,8,888,888,888,1,16,-16,0,28764,998,76,16,0,1,62cm RoC ext RT to BC,BC to BC,90cm RoC,190,0,190,76,28,25,0,0,0,1,6,25,,,64.98065792,3,3
9816,23,35,1-23-2018-035-05,5,1,2,41,999,99,0,0,888,99FREE09,F,R,E,E,9,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,2,RF corner,RF corner,Overlapping Damage,999,999,150,999,999,999,999,999,999,999,999,999,,,50.4532249,5,3
9836,27,17,1-27-2018-017-02,2,2,3,4,170,6,0,0,220,06BREE09,B,R,E,E,9,8,8,8,8,888,888,888,1,8,8,-1,7299,998,-23,11,0,8,BEGINS 56 CM ROC,REAR BC TO BC,RIGHT RBC,156,0,156,67,22,5,2,0,0,0,0,5,,,16.44300196,3,3
11799,24,87,1-24-2018-087-04,4,1,1,2,170,6,0,0,30,06BREE09,B,R,E,E,9,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Starts at rear RBC going left,Starts at rear RBC going left,rear RBC,999,999,999,999,999,999,999,999,999,999,999,999,,,857.4528252,1,3
9658,10,16,1-10-2018-016-03,3,2,1,1,350,12,0,0,270,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,3,12,-12,2,10131,998,-31,13,0,1,Starts 63cm left of FCP,left front rebar corner to right front rebar corner,60cm left of FCP,110,0,155,-70,23,3,3,0,0,1,0,0,,,134.360838,4,3
10255,29,26,1-29-2018-026-01,1,1,1,2,350,12,0,0,100,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,1,53,-52,9,200970,998,31,47,0,1,rebar to rebar,rebar to rebar,45 cm to the left of center,90,0,165,-5,40,54,47,54,45,35,20,0,,,91.36602176,2,3
10620,16,75,1-16-2018-075-03,3,1,1,2,340,11,0,0,100,11FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,1,15,-14,5,15580,998,10,14,0,1,65cm left of FCP ext left,BC to BC,LFBC,155,0,160,-73,15,3,0,3,1,1,3,0,,,347.2127359,5,3
10762,25,34,1-25-2018-034-09,9,2,1,1,350,12,0,0,150,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,3,10,-10,2,11350,998,41,12,0,1,BEGINS AT LFBC EXT  RIGHT,BC TO BC,AT LFBC,160,0,160,-80,20,3,3,0,0,0,0,0,,,646.9019612,2,3
9971,27,21,1-27-2018-021-09,9,1,1,48,0,12,0,0,888,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,1,13,-13,0,11808,998,-68,13,0,1,BEGINS 63 CM LOC,FRONT BC TO BC,FRONT LBC,146,0,146,-68,10,5,0,0,5,4,0,0,,,46.24248454,3,3
10103,29,25,1-29-2018-025-02,2,1,2,48,160,5,0,0,888,05BREE09,B,R,E,E,9,8,8,8,8,888,888,888,1,9,8,-3,7349,998,33,9,0,8,56 cm right of center,FRBC to LRBC,75 cm right of center,160,0,170,65,18,2,2,0,0,0,0,2,,,66.51598832,2,3
9904,27,19,1-27-2018-019-01,1,1,1,2,350,12,0,0,245,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,1,39,-39,7,108535,998,-26,46,0,1,BEGINS 43 CM LOC,FRONT BC TO BC,FRONT LEFT BC,117,0,152,-60,33,53,53,43,32,21,9,0,,,53.05069863,3,3
11688,27,60,1-27-2018-060-09,9,1,4,42,0,12,0,0,888,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,BEGINS 54 CM LOC EXTENDS LEFT,FRONT BC TO BC,LEFT FBC,117,0,148,-64,20,999,999,999,999,999,999,999,,,479.4984445,3,3
11186,20,103,1-20-2018-103-09,9,1,1,57,0,12,0,0,888,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,1,13,-13,0,11564,998,-64,13,0,1,"Begins 54cm LOC, extends to LFBC.",LFBC to RFBC,LFBC,120,0,150,-64,21,3,2,0,2,3,3,3,,,3654.060618,11,3
11488,73,18,1-73-2018-018-08,8,1,3,48,0,12,0,0,888,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,1,12,-12,0,12623,998,-70,12,0,1,FLBC MOVES RIGHT,FBC TO FBC,FLBC,150,0,150,-70,16,2,0,1,0,0,2,0,,,64.21293322,3,3
10561,28,39,1-28-2018-039-06,6,1,1,42,0,12,0,0,888,12FLEE09,F,L,E,E,9,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,73cm LoC ext Left to BC,BC to BC,Unknown,176,0,176,-81,15,999,999,999,999,999,999,999,,,77.76509675,3,3
11198,23,94,1-23-2018-094-06,6,1,1,60,0,12,0,0,888,12FLES09,F,L,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,LF bumper corner to unknown right,N/A,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,804.5193101,5,3
10818,21,77,1-21-2018-077-03,3,2,2,48,0,12,0,0,888,12FLES09,F,L,E,S,9,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,69 CM LEFT OF CENTER CONTINUING 6 CM LEFT (TO LF BUMPER CORNER AND CONTINUING DOWN THE LEFT SIDE TO 60 CM AFT OF THE LR AXLE),NOT MEASURED / OVERLAPPING,75 CM LEFT OF CENTER (AT LF BUMPER CORNER),999,999,150,999,999,999,999,999,999,999,999,999,,,179.2213431,11,3
10019,28,25,1-28-2018-025-08,8,1,1,48,0,12,0,0,888,12FRES09,F,R,E,S,9,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,6,8,"Front, unknown/overlapping damage",N/A,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,124.5311198,3,3
11647,21,107,1-21-2018-107-04,4,2,1,1,310,10,0,0,0,10FLES09,F,L,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,72 CM LEFT OF CENTER CONTINUING 3 CM LEFT,REBAR CORNER TO REBAR CORNER,AT LF REBAR CORNER,110,0,150,-75,3,1,1,0,0,0,0,0,,,742.8310691,11,3
9772,14,18,1-14-2018-018-09,9,1,1,52,0,12,0,0,888,12FRES09,F,R,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,Starts 71 cm ROC and goes right,Bumper corner to bumper corner,75 cm ROC,150,0,150,74,4,1,0,0,0,0,0,1,,,1723.245972,8,3
10933,19,78,1-19-2018-078-06,6,2,1,1,320,11,0,0,280,11FLES09,F,L,E,S,9,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,11,2,1,LF front bumper corner,UNK,UNK,999,999,999,999,999,999,999,999,999,999,999,999,,,276.8265186,9,3
11421,48,13,1-48-2018-013-06,6,1,2,54,10,12,0,0,888,12FRES09,F,R,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,7,1,right front bumper corner,front bc-bc,1 cm left of right front bumper corner,158,0,158,78,1,22,18,3,0,0,4,22,,,445.5687568,12,3
9923,21,31,1-21-2018-031-05,5,1,1,2,0,12,0,0,100,12FRES09,F,R,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,9,1,unknown,not measured,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,34.19378991,11,3
11688,27,60,1-27-2018-060-09,9,1,3,41,0,12,0,0,888,12FRES09,F,R,E,S,9,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,BEGINS 66 CM ROC EXTENDS TO RBC,FRONT BC TO BC,FRONT RBC,117,0,148,70,8,999,999,999,999,999,999,999,,,479.4984445,3,3
11772,21,110,1-21-2018-110-02,2,1,1,50,0,12,0,0,888,12FRES09,F,R,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,73 CM RIGHT OF CENTER CONTINUING 1 CM RIGHT (TO RF BUMPER CORNER AND EXTENDING DOWN THE RIGHT SIDE TO 30 CM FORWARD OF THE RR AXLE),REBAR CORNER TO REBAR CORNER,AT RF REBAR CORNER,136,0,148,74,1,10,10,0,0,0,0,6,,,35.13434267,11,3
10818,21,77,1-21-2018-077-03,3,2,1,1,50,2,0,0,85,02FRES09,F,R,E,S,9,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,12,2,1,68 CM RIGHT OF CENTER CONTINUING 7 CM RIGHT (TO RF BUMPER CORNER AND CONTINUING DOWN THE RIGHT SIDE TO 40 CM AFT OF THE RR AXLE),BUMPER CORNER TO BUMPER CORNER,75 CM RIGHT OF CENTER (AT RF BUMPER CORNER),150,0,150,72,7,4,0,0,4,4,0,0,,,179.2213431,11,3
12322,21,130,1-21-2018-130-01,1,1,1,48,0,12,0,0,888,12FRES09,F,R,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,Right Side,Not Measured - Photo Only,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,15.72192163,11,3
11160,33,70,1-33-2018-070-08,8,1,5,42,0,12,0,0,888,12FRES09,F,R,E,S,9,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,57 cm R of FCP and rightward,NA: overlapping,NA: overlapping,999,999,999,999,999,999,999,999,999,999,999,999,,,89.1661984,12,3
10365,66,23,1-66-2018-023-07,7,2,2,50,0,12,0,0,888,12FRLS09,F,R,L,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,"Front, RF bumper corner to 6cm left",entire front,"unknown, overlapping damage",150,0,152,73,6,999,999,999,999,999,999,999,,,250.6205985,6,3
11059,32,102,1-32-2018-102-04,4,2,1,1,180,6,0,0,180,06BLES09,B,L,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,starts at 58 cm left of center extending 7 cm to the left,BC to BC,64 cm left of center,135,0,140,-62,7,8,8,0,0,0,0,0,,,3754.834768,7,3
9816,23,35,1-23-2018-035-05,5,1,1,41,999,99,0,0,888,99FLES09,F,L,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,9,8,LF corner,LF corner,Overlapping Damage,999,999,150,999,999,999,999,999,999,999,999,999,,,50.4532249,5,3
10709,22,39,1-22-2018-039-08,8,1,1,58,350,12,0,0,888,12FLES09,F,L,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,"front, LF bumper corner to unknown right","front, overlapping",LF bumper corner,999,999,148,999,999,999,999,999,999,999,999,999,,,71.11246201,12,3
11447,17,105,1-17-2018-105-05,5,1,2,48,350,12,0,0,888,12FLES09,F,L,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,Masked,BC to BC,Masked,999,999,150,999,999,999,999,999,999,999,999,999,,,47.92338696,4,3
9847,29,19,1-29-2018-019-08,8,1,1,57,0,12,0,0,888,12LDES09,L,D,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,Left-Overlapping Damage,Left- Overlapping Damage,None,999,999,999,999,999,999,999,999,999,999,999,999,,,596.4254074,2,3
10319,29,27,1-29-2018-027-10,10,1,1,58,0,12,0,0,888,12FLES09,F,L,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,55 cm left of center,bumper corner to bumper corner,60 cm left of center,150,0,150,-65,10,0,0,0,0,0,0,0,,,13446.36789,2,3
11782,26,129,1-26-2018-129-03,3,1,1,2,340,11,0,0,170,11FLES09,F,L,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,75cm left of fcp going left,LFBC to RFBC,84cm left of fcp,168,0,168,-80,9,999,999,999,999,999,999,999,,,1390.361216,10,3
9462,14,9,1-14-2018-009-07,7,1,2,98,0,12,0,0,888,12RDES09,R,D,E,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,unknown,UNKNOWN,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,10908.76119,8,3
12407,31,74,1-31-2018-074-09,9,1,2,41,0,12,0,0,888,12FRAS09,F,R,A,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,"Front, unknown, overlapping","N/A, overlapping",Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1028.283193,6,3
12280,66,66,1-66-2018-066-09,9,1,1,57,0,12,0,0,888,12FDGS09,F,D,G,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,Entire top plane,Entire top plane,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,392.3651527,6,3
11677,25,66,1-25-2018-066-09,9,1,3,41,0,12,0,0,888,12FRAS09,F,R,A,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,RF bumper corner area,front/overlapping damage,unknown/overlapping damage,999,999,999,999,999,999,999,999,999,999,999,999,,,1818.08253,2,3
11351,66,47,1-66-2018-047-03,3,2,1,1,350,12,0,0,275,12FLAS09,F,L,A,S,9,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,13,2,1,Begins 70 LOC,BC to BC,LBC,152,0,152,-74,8,3,3,0,1,2,0,0,,,135.5335372,6,3
9117,66,1,1-66-2018-001-06,6,2,2,57,0,12,0,0,888,12FDGS09,F,D,G,S,9,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,7,2,greenhouse,greenhouse,none,999,999,999,999,999,999,999,999,999,999,999,999,,,274.9121202,6,3
