CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
8949,17,1,1-17-2018-001-04,4,1,LF,103,Defender,P205/55R16,APWC 1PBX3517,8,1,1,106.4714885,4,3
8949,17,1,1-17-2018-001-04,4,1,RF,103,Defender,P205/55R16,APWC 1PBX3517,8,0,1,106.4714885,4,3
8949,17,1,1-17-2018-001-04,4,1,LR,103,Defender,P205/55R16,APWC 1PBX3617,8,0,1,106.4714885,4,3
8949,17,1,1-17-2018-001-04,4,1,RR,103,Defender,P205/55R16,APWC 1PBX3617,8,0,1,106.4714885,4,3
8926,32,1,1-32-2018-001-03,3,1,LF,59,Destination LE2,P235/65R17,RB81 DE2,7,0,1,96.66324149,7,3
8926,32,1,1-32-2018-001-03,3,1,RF,59,Destination LE2,P235/65R17,VN81 DE1 3016,7,0,1,96.66324149,7,3
8926,32,1,1-32-2018-001-03,3,1,LR,59,Destination LE2,P235/65R17,RB81 DE2,7,0,1,96.66324149,7,3
8926,32,1,1-32-2018-001-03,3,1,RR,59,Destination LE2,P235/65R17,VN81 DE1 1716,7,0,1,96.66324149,7,3
8999,24,1,1-24-2018-001-04,4,1,LF,103,MS 2,P225/70R18,APYU 006X2615,11,0,1,244.3291429,1,3
8999,24,1,1-24-2018-001-04,4,1,RF,103,MS 2,P225/70R18,APYU 006X2615,11,0,1,244.3291429,1,3
8999,24,1,1-24-2018-001-04,4,1,LR,103,MS 2,P225/70R18,APYU 006X2615,12,0,1,244.3291429,1,3
8999,24,1,1-24-2018-001-04,4,1,RR,103,MS 2,P225/70R18,1.00E+13,12,1,1,244.3291429,1,3
9011,19,1,1-19-2018-001-07,7,2,LF,70,Eagle,P235/55R17,M678 LNER5015,8,1,1,2388.423229,9,3
9011,19,1,1-19-2018-001-07,7,2,LR,70,Eagle,P235/55R17,M678 LNER4614,9,0,1,2388.423229,9,3
9011,19,1,1-19-2018-001-07,7,2,RR,70,Eagle,P235/55R17,M678 LNER4414,9,0,1,2388.423229,9,3
9011,19,1,1-19-2018-001-07,7,2,RF,70,Eagle,P235/55R17,M678 LNER3215,8,1,1,2388.423229,9,3
9026,17,2,1-17-2018-002-07,7,1,LF,70,Wrangler,P275/65R18,4BYJ JE1R1616,8,0,1,2380.459339,4,3
9026,17,2,1-17-2018-002-07,7,1,RF,70,Wrangler,P275/65R18,4BYJ JE1R1616,8,0,1,2380.459339,4,3
9026,17,2,1-17-2018-002-07,7,1,LR,70,Wrangler,P275/65R18,4BYJ JE1R1616,8,0,1,2380.459339,4,3
9026,17,2,1-17-2018-002-07,7,1,RR,70,Wrangler,P275/65R18,4BYJ JE1R1616,8,0,1,2380.459339,4,3
9003,32,2,1-32-2018-002-02,2,1,LF,167,Proxes Plus 4,P205/55R16,N38K 2HD 4415,5,0,1,43.52715967,7,3
9003,32,2,1-32-2018-002-02,2,1,LR,40,HP400,P205/55R16,OUAV DPCR1214,3,0,1,43.52715967,7,3
9003,32,2,1-32-2018-002-02,2,1,RR,167,Proxes Plus 4,P205/55R16,N38K 2HD 4415,5,0,1,43.52715967,7,3
9003,32,2,1-32-2018-002-02,2,1,RF,70,Unknown,P205/55R16,M60F UR1R2315,3,0,1,43.52715967,7,3
8998,10,1,1-10-2018-001-06,6,1,LF,70,Assurance,P215/60R16,PJ5M MU1R2317,7,0,1,314.2902327,4,3
8998,10,1,1-10-2018-001-06,6,1,RF,70,Assurance,P215/60R16,PJ5M MU1R2317,7,0,1,314.2902327,4,3
8998,10,1,1-10-2018-001-06,6,1,LR,70,Assurance,P215/60R16,PJ5M MU1R2317,7,0,1,314.2902327,4,3
8998,10,1,1-10-2018-001-06,6,1,RR,70,Assurance,P215/60R16,PJ5M MU1R2317,7,0,1,314.2902327,4,3
8997,23,1,1-23-2018-001-02,2,1,LF,115,CP671,P215/55R17,UA8V,7,1,1,78.99231845,5,3
8997,23,1,1-23-2018-001-02,2,1,RF,115,CP671,P215/55R17,UA8V,7,0,1,78.99231845,5,3
8997,23,1,1-23-2018-001-02,2,1,LR,115,CP671,P215/55R17,UA8V,6,0,1,78.99231845,5,3
8997,23,1,1-23-2018-001-02,2,1,RR,115,CP671,P215/55R17,UA8V DMAL1417,6,0,1,78.99231845,5,3
8998,10,1,1-10-2018-001-06,6,2,LF,70,Eagle LS,P235/65R18,DAVK 3MHR2415,7,0,1,314.2902327,4,3
8998,10,1,1-10-2018-001-06,6,2,RF,70,Eagle LS,P235/65R18,DAVK 3MHR2415,7,0,1,314.2902327,4,3
8998,10,1,1-10-2018-001-06,6,2,LR,70,Eagle LS,P235/65R18,DAVK 3MHR1316,8,0,1,314.2902327,4,3
8998,10,1,1-10-2018-001-06,6,2,RR,70,Eagle LS,P235/65R18,DAVK 3MHR1316,8,0,1,314.2902327,4,3
9046,12,1,1-12-2018-001-04,4,1,LF,103,Energy Saver A/S,P235/55R17,M3JJ 0J0X2817,14,0,1,1398.828823,9,3
9046,12,1,1-12-2018-001-04,4,1,RF,103,Energy Saver A/S,P235/55R17,M3JJ 0J0X2817,14,0,1,1398.828823,9,3
9046,12,1,1-12-2018-001-04,4,1,LR,103,Energy Saver A/S,P235/55R17,M3JJ 0J0X2817,14,0,1,1398.828823,9,3
9046,12,1,1-12-2018-001-04,4,1,RR,103,Energy Saver A/S,P235/55R17,M3JJ 0J0X2817,14,0,1,1398.828823,9,3
9013,27,1,1-27-2018-001-06,6,1,LF,28,TRUE CONTACT,P215/65R16,A36V WBWC0716,7,0,1,189.9540943,3,3
9013,27,1,1-27-2018-001-06,6,1,RF,28,TRUE CONTACT,P215/65R16,A36V WBWC0716,7,1,1,189.9540943,3,3
9013,27,1,1-27-2018-001-06,6,1,LR,28,TRUE CONTACT,P215/65R16,A36V WBWC1516,8,0,1,189.9540943,3,3
9013,27,1,1-27-2018-001-06,6,1,RR,28,TRUE CONTACT,P215/65R16,A36V WBWC1516,8,0,1,189.9540943,3,3
9013,27,1,1-27-2018-001-06,6,2,LF,41,ESTEEM PLUS,P235/65R16,U946 WJJ,3,0,1,189.9540943,3,3
9013,27,1,1-27-2018-001-06,6,2,RF,41,ESTEEM PLUS,P235/65R16,U946 WJJ,4,0,1,189.9540943,3,3
9013,27,1,1-27-2018-001-06,6,2,LR,41,ESTEEM PLUS,P235/65R16,U946 WJJ 1415,6,0,1,189.9540943,3,3
9013,27,1,1-27-2018-001-06,6,2,RR,41,ESTEEM PLUS,P235/65R16,U946 WJJ 1415,6,0,1,189.9540943,3,3
9016,13,2,1-13-2018-002-03,3,1,LF,59,FR710,P215/60R16,V6X8 713 3915,4,0,1,524.8202372,7,3
9016,13,2,1-13-2018-002-03,3,1,RF,59,FR710,P215/60R16,V6X8 713 3915,3,0,1,524.8202372,7,3
9016,13,2,1-13-2018-002-03,3,1,LR,59,FR710,P215/60R16,V6X8 713 3915,4,0,1,524.8202372,7,3
9016,13,2,1-13-2018-002-03,3,1,RR,59,FR710,P215/60R16,V6X8 713 3915,3,0,1,524.8202372,7,3
9037,21,1,1-21-2018-001-09,9,1,LF,155,RS-C 2.0,P195/65R15,R7AE LMU 4516,6,0,1,181.3095652,11,3
9037,21,1,1-21-2018-001-09,9,1,RF,155,RS-C 2.0,P195/65R15,R7AE LMU 4516,6,0,1,181.3095652,11,3
9037,21,1,1-21-2018-001-09,9,1,LR,155,RS-C 2.0,P195/65R15,R7AE LMU 4316,5,0,1,181.3095652,11,3
9037,21,1,1-21-2018-001-09,9,1,RR,155,RS-C 2.0,P195/65R15,U3AE LMU,5,0,1,181.3095652,11,3
8999,24,1,1-24-2018-001-04,4,2,LF,70,wrangler  sr-a,P215/65R17,MDA6 DYWR2615,5,0,1,244.3291429,1,3
8999,24,1,1-24-2018-001-04,4,2,RF,70,wrangler  sr-a,P215/65R17,MDA6 DYWR2615,5,0,1,244.3291429,1,3
8999,24,1,1-24-2018-001-04,4,2,LR,70,wrangler  sr-a,P215/65R17,MDA6 DYWR2615,11,0,1,244.3291429,1,3
8999,24,1,1-24-2018-001-04,4,2,RR,70,wrangler  sr-a,P215/65R17,MDA6 DYWR2615,11,0,1,244.3291429,1,3
9003,32,2,1-32-2018-002-02,2,2,LF,47,All Season,P215/60R16,PJ5M NF1R3817,6,0,1,43.52715967,7,3
9003,32,2,1-32-2018-002-02,2,2,LR,47,All Season,P215/60R16,PJ5M NF1R0217,4,0,1,43.52715967,7,3
9003,32,2,1-32-2018-002-02,2,2,RR,47,All Season,P215/60R16,PJ5M NF1R3917,4,0,1,43.52715967,7,3
9003,32,2,1-32-2018-002-02,2,2,RF,47,All Season,P215/60R16,PJ5M NF1R3817,6,0,1,43.52715967,7,3
9020,16,1,1-16-2018-001-08,8,1,LF,47,XTRA TRAC II,P225/60R16,PJK3 LA1R4814,0,0,1,417.7176245,5,3
9020,16,1,1-16-2018-001-08,8,1,RF,182,Radial  RP18,P225/60R16,00KLEEACJ,5,0,1,417.7176245,5,3
9020,16,1,1-16-2018-001-08,8,1,LR,6,All season,P225/60R16,RMXB XML 5213,7,1,1,417.7176245,5,3
9020,16,1,1-16-2018-001-08,8,1,RR,187,AVID TRLZ,P225/60R16,CCA6 822 3110,4,0,1,417.7176245,5,3
9026,17,2,1-17-2018-002-07,7,2,LF,187,Avid Ascend,P195/65R15,CC9N 852 4816,8,0,1,2380.459339,4,3
9026,17,2,1-17-2018-002-07,7,2,RF,187,Avid Ascend,P195/65R15,CC9N 852 4816,8,0,1,2380.459339,4,3
9026,17,2,1-17-2018-002-07,7,2,LR,187,Avid Ascend,P195/65R15,CC9N 852 4816,8,0,1,2380.459339,4,3
9026,17,2,1-17-2018-002-07,7,2,RR,187,Avid Ascend,P195/65R15,CC9N 852 4816,8,0,1,2380.459339,4,3
9053,29,3,1-29-2018-003-04,4,1,LF,70,Eagle,P205/55R16,M6T2 011R3715,7,0,1,1522.094002,2,3
9053,29,3,1-29-2018-003-04,4,1,LR,70,Eagle,P205/55R16,M612 011R4115,8,0,1,1522.094002,2,3
9053,29,3,1-29-2018-003-04,4,1,RF,70,Eagle,P205/55R16,M612 011R3815,8,0,1,1522.094002,2,3
9053,29,3,1-29-2018-003-04,4,1,RR,70,Eagle,P205/55R16,M612 011R3715,6,0,1,1522.094002,2,3
9031,22,1,1-22-2018-001-08,8,1,LF,66,Altamax Arctic,P215/60R16,CP5M 3TE,12,0,1,50.69445814,12,3
9031,22,1,1-22-2018-001-08,8,1,RF,66,Altamax Arctic,P215/60R16,CP5M 3TE 2315,11,0,1,50.69445814,12,3
9031,22,1,1-22-2018-001-08,8,1,LR,66,Altamax Arctic,P215/60R16,CP5M 3TE,11,0,1,50.69445814,12,3
9031,22,1,1-22-2018-001-08,8,1,RR,66,Altamax Arctic,P215/60R16,CP5M 3TE 2215,11,1,1,50.69445814,12,3
9031,22,1,1-22-2018-001-08,8,2,LF,98,MC-440,P195/65R15,RMAE FW9,6,0,1,50.69445814,12,3
9031,22,1,1-22-2018-001-08,8,2,RF,98,MC-440,P195/65R15,RMAE FW9,6,1,1,50.69445814,12,3
9031,22,1,1-22-2018-001-08,8,2,LR,98,MC-440,P195/65R15,RMAE FW9 1917,7,0,1,50.69445814,12,3
9031,22,1,1-22-2018-001-08,8,2,RR,98,MC-440,P195/65R15,RMAE FW9 1917,6,0,1,50.69445814,12,3
9102,12,2,1-12-2018-002-06,6,2,LF,173,Tiger Paw,P215/70R16,Y909 FPUU1717,8,0,1,854.5369291,9,3
9102,12,2,1-12-2018-002-06,6,2,RF,173,Tiger Paw,P215/70R16,1.00E+13,8,0,1,854.5369291,9,3
9102,12,2,1-12-2018-002-06,6,2,LR,173,Tiger Paw,P215/70R16,Y909 FPUU0617,8,0,1,854.5369291,9,3
9102,12,2,1-12-2018-002-06,6,2,RR,173,Tiger Paw,P215/70R16,Y909 FPUU5016,7,0,1,854.5369291,9,3
8971,29,1,1-29-2018-001-07,7,1,LF,59,Winterforce,P225/50R17,2RJR CMH 1812,1,0,1,56.32524527,2,3
9073,52,1,1-52-2018-001-07,7,1,LF,17,Potenza,P225/45R17,RB7R PR3 0417,8,0,1,665.4007877,12,3
9073,52,1,1-52-2018-001-07,7,1,RF,17,Potenza,P225/45R17,RB7R PR3 0417,8,0,1,665.4007877,12,3
9073,52,1,1-52-2018-001-07,7,1,LR,17,Potenza,P245/40R17,RB8N PR3 0317,8,0,1,665.4007877,12,3
9073,52,1,1-52-2018-001-07,7,1,RR,17,Potenza,P245/40R17,RB8N PR3 0917,8,0,1,665.4007877,12,3
9070,23,4,1-23-2018-004-02,2,1,LF,48,A/T Radial Rover,P235/75R15,DAHL 75HR0108,3,0,1,58.01004355,5,3
9070,23,4,1-23-2018-004-02,2,1,RF,48,A/T Radial Rover,P235/75R15,DAHL 75HR0108,2,0,1,58.01004355,5,3
9070,23,4,1-23-2018-004-02,2,1,LR,48,A/T Radial Rover,P235/75R15,DAHL 75HR####,3,0,1,58.01004355,5,3
9070,23,4,1-23-2018-004-02,2,1,RR,48,A/T Radial Rover,P235/75R15,DAHL 75HR0108,2,0,1,58.01004355,5,3
9060,24,2,1-24-2018-002-07,7,2,LF,998,imove gen 2 as,P225/45R17,1YJB6FPEH1517,6,0,1,483.5098663,1,3
9060,24,2,1-24-2018-002-07,7,2,RF,45,sdl 45a,P225/45R17,R8H8,5,0,1,483.5098663,1,3
9060,24,2,1-24-2018-002-07,7,2,LR,133,cp672,P225/45R17,8EH8 LBCR1615,6,0,1,483.5098663,1,3
9060,24,2,1-24-2018-002-07,7,2,RR,89,solus,P225/45R17,K2X5 YAL8,5,0,1,483.5098663,1,3
9091,31,1,1-31-2018-001-10,10,1,LF,30,Cobra,P225/70R15,R7UU C28,7,0,1,1436.939741,6,3
9091,31,1,1-31-2018-001-10,10,1,RF,30,Cobra,P225/70R15,R7UU C28,7,0,1,1436.939741,6,3
9091,31,1,1-31-2018-001-10,10,1,LR,30,Cobra,P225/70R15,R7UU C28,7,0,1,1436.939741,6,3
9091,31,1,1-31-2018-001-10,10,1,RR,30,Cobra,P225/70R15,R7UU C28,7,0,1,1436.939741,6,3
9100,21,2,1-21-2018-002-03,3,1,LF,133,Valera Touring,P215/55R17,Y9HV CLVX4914,4,0,1,32.10408762,11,3
9100,21,2,1-21-2018-002-03,3,1,RF,133,Valera Touring,P215/55R17,Y9HV CLVX4714,2,0,1,32.10408762,11,3
9100,21,2,1-21-2018-002-03,3,1,LR,133,Valera Touring,P215/55R17,Y9HV CLVX4914,7,0,1,32.10408762,11,3
9100,21,2,1-21-2018-002-03,3,1,RR,133,Valera Touring,P215/55R17,Y9HV CLVX4714,7,0,1,32.10408762,11,3
9064,32,3,1-32-2018-003-06,6,1,LF,17,Potenza RE050A,P225/50R18,H41N JNJ 0516,5,0,1,937.801762,7,3
9064,32,3,1-32-2018-003-06,6,1,RF,17,Potenza RE050A,P225/50R18,H41N JNJ 0516,5,0,1,937.801762,7,3
9064,32,3,1-32-2018-003-06,6,1,LR,17,Potenza RE050A,P225/50R18,H41K JHD 0316,5,0,1,937.801762,7,3
9064,32,3,1-32-2018-003-06,6,1,RR,17,Potenza RE050A,P245/45R18,H41K JHD 0616,4,0,1,937.801762,7,3
9101,30,2,1-30-2018-002-09,9,1,LF,17,Ecopia EP422,P225/60R16,OBXO E26,2,0,1,4959.89801,10,3
9101,30,2,1-30-2018-002-09,9,1,RF,998,iMove,P225/60R16,53KB SH09,2,1,1,4959.89801,10,3
9101,30,2,1-30-2018-002-09,9,1,LR,103,Defender XT,P225/60R16,AP3V 047X,4,0,1,4959.89801,10,3
9101,30,2,1-30-2018-002-09,9,1,RR,57,Sincera,P225/60R16,V4A6,4,0,1,4959.89801,10,3
9057,20,2,1-20-2018-002-03,3,1,LF,103,RADIAL X TUBELESS,P215/45R17,F3N0 009X4315,7,0,1,51.70586516,11,3
9057,20,2,1-20-2018-002-03,3,1,RF,103,RADIAL X TUBELESS,P215/45R17,F3N0 009X4315,7,0,1,51.70586516,11,3
9057,20,2,1-20-2018-002-03,3,1,LR,103,RADIAL X TUBELESS,P215/45R17,F3N0 009X4315,7,0,1,51.70586516,11,3
9057,20,2,1-20-2018-002-03,3,1,RR,103,RADIAL X TUBELESS,P215/45R17,F3N0 009X1316,7,0,1,51.70586516,11,3
9072,26,1,1-26-2018-001-09,9,1,LF,155,RS-C 2.0,P185/70R14,U3J8 LMU,5,0,1,1100.638896,10,3
9072,26,1,1-26-2018-001-09,9,1,RF,998,Cold H01,P185/70R14,17BEMCAPA,7,0,1,1100.638896,10,3
9072,26,1,1-26-2018-001-09,9,1,LR,998,g520,P205/70R14,PPD6 GFA3,6,0,1,1100.638896,10,3
9072,26,1,1-26-2018-001-09,9,1,RR,998,Kenda Radial,P205/70R14,K3T9 ANA 0816,6,0,1,1100.638896,10,3
9108,20,3,1-20-2018-003-02,2,1,LF,998,A/P,P265/70R16,0TLJ,6,0,1,26.8025466,11,3
9108,20,3,1-20-2018-003-02,2,1,RF,998,A/P,P265/70R16,1.00E+13,6,1,1,26.8025466,11,3
9108,20,3,1-20-2018-003-02,2,1,LR,17,Duel H/T,P265/70R16,7X72 PDD 0304,7,0,1,26.8025466,11,3
9108,20,3,1-20-2018-003-02,2,1,RR,17,Dueler,P265/70R16,9B72 658 1013,7,0,1,26.8025466,11,3
9069,23,3,1-23-2018-003-07,7,1,LF,70,Assurance,P195/65R15,M701 MX1R4614,8,0,1,1021.07392,5,3
9069,23,3,1-23-2018-003-07,7,1,RF,70,Assurance,P195/65R15,M7DF MX1R2815,8,0,1,1021.07392,5,3
9069,23,3,1-23-2018-003-07,7,1,LR,70,Assurance,P195/65R15,M7DF MX1R2615,9,0,1,1021.07392,5,3
9069,23,3,1-23-2018-003-07,7,1,RR,70,Assurance,P195/65R15,M7DF MX1R2815,9,0,1,1021.07392,5,3
9116,28,3,1-28-2018-003-04,4,1,LF,187,Ice Guard,P195/50R16,FCLV PHW 2215,6,0,1,187.8308725,3,3
9116,28,3,1-28-2018-003-04,4,1,RF,187,Ice Guard,P195/50R16,FCLV,7,0,1,187.8308725,3,3
9116,28,3,1-28-2018-003-04,4,1,LR,187,Ice Guard,P195/50R16,FCLV PHW 2215,6,0,1,187.8308725,3,3
9116,28,3,1-28-2018-003-04,4,1,RR,187,Ice Guard,P195/50R16,FCLV,6,0,1,187.8308725,3,3
9061,24,3,1-24-2018-003-07,7,2,LF,48,Unknown,P195/65R15,EU9N 3MDR4610,3,0,1,483.5098663,1,3
9061,24,3,1-24-2018-003-07,7,2,RF,48,Unknown,P195/65R15,EU9N 3MDR4610,4,1,1,483.5098663,1,3
9061,24,3,1-24-2018-003-07,7,2,LR,76,temporary,P125/80R15,8JMC NEH 1208,3,0,1,483.5098663,1,3
9061,24,3,1-24-2018-003-07,7,2,RR,66,Arctic,P195/65R15,CPAE 3TE 3511,6,0,1,483.5098663,1,3
9065,32,4,1-32-2018-004-06,6,2,LF,76,Optimo H724,P235/75R15,BCHL HBH 3314,4,1,1,937.801762,7,3
9065,32,4,1-32-2018-004-06,6,2,RF,76,Optimo H724,P235/75R15,BCHL HBH 3314,5,1,1,937.801762,7,3
9065,32,4,1-32-2018-004-06,6,2,LR,998,Classic GT02,P235/75R15,PPCD GEA42014,6,0,1,937.801762,7,3
9065,32,4,1-32-2018-004-06,6,2,RR,998,Classic GT02,P235/75R15,PPCD GEA42314,9,0,1,937.801762,7,3
9061,24,3,1-24-2018-003-07,7,1,LF,70,Viva 3 All season,P215/60R16,PJ5M MX1R1917,4,0,1,483.5098663,1,3
9061,24,3,1-24-2018-003-07,7,1,RF,70,Viva 3 All season,P215/60R16,PJ5M MX1R0817,5,0,1,483.5098663,1,3
9061,24,3,1-24-2018-003-07,7,1,LR,70,Viva 3 All season,P215/60R16,PJ5M MX1R0517,6,0,1,483.5098663,1,3
9061,24,3,1-24-2018-003-07,7,1,RR,70,Viva 3 All season,P215/60R16,PJ5M MX1R0517,8,0,1,483.5098663,1,3
9105,17,4,1-17-2018-004-04,4,1,LF,28,ContiPro Contact,P205/50R17,P562 3YC 4616,7,0,1,795.8515792,4,3
9105,17,4,1-17-2018-004-04,4,1,RF,28,ContiPro Contact,P205/50R17,P562 3YC 4616,6,0,1,795.8515792,4,3
9105,17,4,1-17-2018-004-04,4,1,LR,28,ContiPro Contact,P205/50R17,P562 3YC 4616,6,0,1,795.8515792,4,3
9105,17,4,1-17-2018-004-04,4,1,RR,28,ContiPro Contact,P205/50R17,P562 3YC 4616,6,0,1,795.8515792,4,3
9085,25,2,1-25-2018-002-03,3,2,LF,103,PREMIER LTX,P265/60R18,AP5E 0TEX3317,6,0,1,647.7944418,2,3
9085,25,2,1-25-2018-002-03,3,2,RF,103,PREMIER LTX,P265/60R18,AP5E 0TEX3317,6,0,1,647.7944418,2,3
9085,25,2,1-25-2018-002-03,3,2,LR,103,PREMIER LTX,P265/60R18,AP5E 0TEX3317,7,0,1,647.7944418,2,3
9085,25,2,1-25-2018-002-03,3,2,RR,103,PREMIER LTX,P265/60R18,AP5E 0TEX3317,5,0,1,647.7944418,2,3
9065,32,4,1-32-2018-004-06,6,1,LF,57,Sincera SN 28,P215/60R16,R8F1 3DFR2916,4,1,1,937.801762,7,3
9065,32,4,1-32-2018-004-06,6,1,LR,57,Sincera SN 28,P215/60R16,R8F1 3DFR2916,4,0,1,937.801762,7,3
9065,32,4,1-32-2018-004-06,6,1,RR,47,Performance GT-H,P215/60R16,PJ5M LK1R3414,4,0,1,937.801762,7,3
9065,32,4,1-32-2018-004-06,6,1,RF,57,Sincera SN 28,P215/60R16,R8F1 3DFR2916,4,1,1,937.801762,7,3
9086,27,2,1-27-2018-002-09,9,1,LF,70,WRANGLER SR-A,P265/60R18,M7C4 EXWR1615,7,0,1,564.4182191,3,3
9086,27,2,1-27-2018-002-09,9,1,RF,70,WRANGLER SR-A,P265/60R18,M7C4 EXWR1015,6,0,1,564.4182191,3,3
9086,27,2,1-27-2018-002-09,9,1,LR,59,DESTINATION LE2,P265/60R18,VNC4 DE1 5112,4,0,1,564.4182191,3,3
9086,27,2,1-27-2018-002-09,9,1,RR,59,DESTINATION LE2,P265/60R18,VNC4 DE1 5112,3,0,1,564.4182191,3,3
9086,27,2,1-27-2018-002-09,9,2,LF,83,EDGE A/S,P205/50R16,M6WD KL1R0617,6,0,1,564.4182191,3,3
9086,27,2,1-27-2018-002-09,9,2,RF,83,EDGE A/S,P205/50R16,M6WD KL1R0617,6,0,1,564.4182191,3,3
9086,27,2,1-27-2018-002-09,9,2,LR,83,EDGE A/S,P205/50R16,M6WD KL1R0617,6,0,1,564.4182191,3,3
9086,27,2,1-27-2018-002-09,9,2,RR,83,EDGE A/S,P205/50R16,M6WD KL1R0617,6,0,1,564.4182191,3,3
9117,66,1,1-66-2018-001-06,6,2,LF,76,OPTIMO H724,P215/60R16,BCUP HBH,4,0,1,274.9121202,6,3
9117,66,1,1-66-2018-001-06,6,2,RF,76,OPTIMA H724,P215/60R16,#############,3,1,1,274.9121202,6,3
9117,66,1,1-66-2018-001-06,6,2,LR,76,OPTIMA H724,P215/60R16,BCUP HBH,7,0,1,274.9121202,6,3
9117,66,1,1-66-2018-001-06,6,2,RR,76,OPTIMA H724,P215/60R16,BCUP HBH,5,0,1,274.9121202,6,3
9052,13,3,1-13-2018-003-05,5,1,LF,167,extensa hp,P205/50R16,CM3V,4,0,1,34.13134018,7,3
9052,13,3,1-13-2018-003-05,5,1,RF,167,extensa hp,P205/50R16,CM3V 2LM 2215,4,0,1,34.13134018,7,3
9052,13,3,1-13-2018-003-05,5,1,LR,167,extensa hp,P205/50R16,CM3V,7,0,1,34.13134018,7,3
9052,13,3,1-13-2018-003-05,5,1,RR,167,extensa hp,P205/50R16,CM3V 2LM 2215,5,0,1,34.13134018,7,3
9103,10,5,1-10-2018-005-04,4,1,LF,28,ProContact TX,P195/65R15,P5AE WC1A4915,5,0,1,142.2499041,4,3
9103,10,5,1-10-2018-005-04,4,1,RF,28,ProContact TX,P195/65R15,P5AE WC1A4915,4,0,1,142.2499041,4,3
9103,10,5,1-10-2018-005-04,4,1,LR,28,ProContact TX,P195/65R15,P5AE WC1A4915,6,0,1,142.2499041,4,3
9103,10,5,1-10-2018-005-04,4,1,RR,28,ProContact TX,P195/65R15,P5AE WC1A4915,4,0,1,142.2499041,4,3
9012,19,2,1-19-2018-002-02,2,1,LF,998,kenetica rdial,P205/55R16,K38K ANA,3,0,1,46.68147302,9,3
9012,19,2,1-19-2018-002-02,2,1,LR,998,kenetica,P205/55R16,K38K ANA,3,0,1,46.68147302,9,3
9012,19,2,1-19-2018-002-02,2,1,RF,998,kenetica,P205/55R16,K38K ANA,3,0,1,46.68147302,9,3
9012,19,2,1-19-2018-002-02,2,1,RR,28,contipro contact,P205/55R16,P5T2 3YC 0413,3,0,1,46.68147302,9,3
9005,59,1,1-59-2018-001-05,5,1,LF,59,FR710,P215/70R15,WBM3 712,99,0,1,69.93527413,6,3
9005,59,1,1-59-2018-001-05,5,1,RF,59,FR710,P215/70R15,WBM3 712,99,0,1,69.93527413,6,3
9005,59,1,1-59-2018-001-05,5,1,LR,133,PS850,P215/70R15,9U8E,99,1,1,69.93527413,6,3
9005,59,1,1-59-2018-001-05,5,1,RR,998,MAX 5000,P225/75R15,JEJK DVP 3314,99,0,1,69.93527413,6,3
9104,17,3,1-17-2018-003-02,2,2,LF,28,ContiproContact E,P235/55R17,A37A 47JB2216,7,0,1,65.85426566,4,3
9104,17,3,1-17-2018-003-02,2,2,RF,28,ContiproContact E,P235/55R17,A37A 47JB2216,7,1,1,65.85426566,4,3
9104,17,3,1-17-2018-003-02,2,2,LR,28,ContiproContact E,P235/55R17,A37A 47JB2216,7,0,1,65.85426566,4,3
9104,17,3,1-17-2018-003-02,2,2,RR,28,ContiproContact E,P235/55R17,A37A 47JB2216,7,0,1,65.85426566,4,3
9030,18,1,1-18-2018-001-08,8,1,LF,83,Edge A/S,P185/65R15,M6AD PL1R3916,6,0,1,386.9135945,6,3
9030,18,1,1-18-2018-001-08,8,1,RF,83,Edge A/S,P185/65R15,M6AD PL1R3916,6,0,1,386.9135945,6,3
9030,18,1,1-18-2018-001-08,8,1,LR,83,Edge A/S,P185/65R15,M6AD PL1R3916,6,0,1,386.9135945,6,3
9030,18,1,1-18-2018-001-08,8,1,RR,83,Edge A/S,P185/65R15,M6AD PL1R3916,6,0,1,386.9135945,6,3
9012,19,2,1-19-2018-002-02,2,2,LF,70,assurance,P235/65R18,M7LM JA1R1417,6,0,1,46.68147302,9,3
9012,19,2,1-19-2018-002-02,2,2,LR,70,assurance,P235/65R18,M7LM JA1R1417,6,0,1,46.68147302,9,3
9012,19,2,1-19-2018-002-02,2,2,RR,70,assurance,P235/65R18,M7LM JA1R1417,6,0,1,46.68147302,9,3
9012,19,2,1-19-2018-002-02,2,2,RF,70,assurance,P235/65R18,M7LM JA1R1417,6,0,1,46.68147302,9,3
9121,13,6,1-13-2018-006-10,10,1,LF,998,Charger gt,P215/65R16,1P1F AAA,5,0,1,13862.42264,7,3
9121,13,6,1-13-2018-006-10,10,1,RF,998,Charger gt,P215/65R16,1P1F AAA,5,0,1,13862.42264,7,3
9121,13,6,1-13-2018-006-10,10,1,LR,998,Charger gt,P215/65R16,1P1F AAA,6,0,1,13862.42264,7,3
9121,13,6,1-13-2018-006-10,10,1,RR,998,Charger gt,P215/65R60,1P1F AAA,6,0,1,13862.42264,7,3
9078,16,2,1-16-2018-002-04,4,2,LF,28,pro contact,P195/65R15,15AE 1BNU3116,7,0,1,569.6201787,5,3
