CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
12068,66,62,1-66-2018-062-03,3,1,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,246.782155417001,6,3
12068,66,62,1-66-2018-062-03,3,1,1,2,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,246.782155417001,6,3
9523,14,10,1-14-2018-010-04,4,1,1,1,1,27.00,148.00,7,8,9995.00,9995.00,27.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,27.00,9997.00,9997.00,0,0,7,3921.83569814854,8,3
9835,14,19,1-14-2018-019-03,3,2,1,1,1,33.00,36.00,7,8,9995.00,9997.00,1.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9997.00,1.00,9997.00,9997.00,7,0,7,4295.79345347608,8,3
12002,14,57,1-14-2018-057-01,1,1,1,1,1,12.00,9995.00,7,8,27.00,27.00,12.00,9997.00,9997.00,7,7,7,0,12.00,15.00,0,8,9995.00,9995.00,12.00,9997.00,9997.00,7,5,7,368.651907846589,8,3
10041,17,47,1-17-2018-047-06,6,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,2.50,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,2.50,2.50,2.50,9997.00,9997.00,0,5,7,326.448261869221,4,3
10705,17,77,1-17-2018-077-02,2,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,68.6322934222387,4,3
10705,17,77,1-17-2018-077-02,2,1,1,3,1,9995.00,9995.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9997.00,9994.00,9997.00,9997.00,7,0,7,68.6322934222387,4,3
10705,17,77,1-17-2018-077-02,2,1,1,1,1,9995.00,9995.00,7,8,9995.00,4.00,4.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,4.00,4.00,4.00,9997.00,9997.00,7,0,7,68.6322934222387,4,3
11286,17,100,1-17-2018-100-03,3,1,1,1,1,42.00,9994.00,7,1,9997.00,9995.00,9994.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,0,9997.00,9995.00,9994.00,9997.00,9997.00,7,0,7,162.91288921583,4,3
12225,17,141,1-17-2018-141-06,6,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,231.846771040322,4,3
12225,17,141,1-17-2018-141-06,6,1,1,3,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,231.846771040322,4,3
12225,17,141,1-17-2018-141-06,6,1,1,4,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,231.846771040322,4,3
12225,17,141,1-17-2018-141-06,6,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,231.846771040322,4,3
12397,17,148,1-17-2018-148-06,6,2,1,5,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,206.694093042604,4,3
12397,17,148,1-17-2018-148-06,6,2,1,3,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,206.694093042604,4,3
12397,17,148,1-17-2018-148-06,6,2,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,206.694093042604,4,3
12397,17,148,1-17-2018-148-06,6,2,1,2,1,23.00,9997.00,7,8,9997.00,9997.00,23.00,9997.00,9997.00,0,7,7,1,23.00,9997.00,7,8,9997.00,9997.00,23.00,9997.00,9997.00,7,2,7,206.694093042604,4,3
12397,17,148,1-17-2018-148-06,6,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,2,7,206.694093042604,4,3
10986,12,46,1-12-2018-046-10,10,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,10184.9484583409,9,3
11203,12,50,1-12-2018-050-03,3,1,1,1,0,32.00,182.00,7,8,9995.00,9995.00,9994.00,9999.00,9997.00,0,7,7,1,32.00,182.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,352.308899852058,9,3
11332,12,53,1-12-2018-053-03,3,2,1,1,0,42.50,192.50,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,1418.45754225805,9,3
11661,12,62,1-12-2018-062-06,6,2,1,1,1,9995.00,9995.00,7,8,89.00,89.00,89.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,89.00,89.00,9997.00,9997.00,7,2,7,607.12696639063,9,3
12328,12,78,1-12-2018-078-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,760.314971852383,9,3
12368,12,79,1-12-2018-079-02,2,1,1,1,0,33.00,36.00,7,8,9995.00,136.00,0.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,136.00,0.00,9997.00,9997.00,7,0,7,616.532941171048,9,3
12368,12,79,1-12-2018-079-02,2,1,1,2,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,616.532941171048,9,3
9317,20,11,1-20-2018-011-03,3,1,1,1,1,27.00,127.00,7,8,27.00,27.00,27.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,27.00,27.00,27.00,9997.00,9997.00,7,4,7,276.854004769966,11,3
9317,20,11,1-20-2018-011-03,3,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,276.854004769966,11,3
11275,52,53,1-52-2018-053-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,549.264654795778,12,3
10396,14,29,1-14-2018-029-02,2,2,1,1,1,28.00,31.00,7,8,9995.00,9997.00,28.00,34.00,28.00,0,7,7,1,28.00,31.00,0,8,9995.00,9997.00,28.00,34.00,28.00,7,2,7,274.081452904409,8,3
9975,17,42,1-17-2018-042-02,2,1,1,1,1,9995.00,9995.00,7,8,9995.00,23.00,23.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,23.00,23.00,23.00,9997.00,9997.00,7,0,7,63.3469708223775,4,3
10176,17,52,1-17-2018-052-06,6,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,2,7,308.923490884858,4,3
11627,17,116,1-17-2018-116-06,6,2,1,1,1,9995.00,9995.00,7,0,9997.00,9997.00,9994.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,0,9997.00,9997.00,9994.00,9997.00,9997.00,0,0,7,196.08257831589,4,3
10863,12,43,1-12-2018-043-04,4,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,7,7,7,1221.32823466096,9,3
12128,59,83,1-59-2018-083-02,2,1,1,1,0,20.00,25.00,7,8,9995.00,20.00,17.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,20.00,17.00,9997.00,9997.00,7,0,7,53.1508152396407,6,3
11083,73,11,1-73-2018-011-06,6,1,1,1,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,31.0955648683261,3,3
11083,73,11,1-73-2018-011-06,6,1,1,2,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,31.0955648683261,3,3
11083,73,11,1-73-2018-011-06,6,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,31.0955648683261,3,3
11083,73,11,1-73-2018-011-06,6,1,1,3,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,31.0955648683261,3,3
10147,16,51,1-16-2018-051-07,7,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,5,7,1924.29026310223,5,3
10674,16,76,1-16-2018-076-05,5,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,5,7,66.6996853872975,5,3
11810,16,125,1-16-2018-125-06,6,1,1,3,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,185.313842267392,5,3
11810,16,125,1-16-2018-125-06,6,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,185.313842267392,5,3
11810,16,125,1-16-2018-125-06,6,1,1,2,1,39.00,9997.00,7,8,9997.00,9997.00,39.00,9997.00,9997.00,0,7,7,0,39.00,9997.00,7,8,9997.00,9997.00,39.00,9997.00,9997.00,7,0,7,185.313842267392,5,3
11810,16,125,1-16-2018-125-06,6,1,1,4,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,185.313842267392,5,3
9821,28,20,1-28-2018-020-03,3,3,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,113.610524464579,3,3
9821,28,20,1-28-2018-020-03,3,3,1,1,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,113.610524464579,3,3
9821,28,20,1-28-2018-020-03,3,3,1,2,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,1,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,113.610524464579,3,3
9821,28,20,1-28-2018-020-03,3,3,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,113.610524464579,3,3
10405,30,39,1-30-2018-039-02,2,2,1,1,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,71.3890117348969,10,3
10405,30,39,1-30-2018-039-02,2,2,1,4,1,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,71.3890117348969,10,3
10405,30,39,1-30-2018-039-02,2,2,1,3,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,71.3890117348969,10,3
10405,30,39,1-30-2018-039-02,2,2,1,2,1,18.00,48.00,7,8,9997.00,68.00,18.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,68.00,18.00,9997.00,9997.00,7,4,7,71.3890117348969,10,3
11902,30,76,1-30-2018-076-02,2,2,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,85.2645052139962,10,3
9715,32,41,1-32-2018-041-03,3,2,1,1,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9995.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9994.00,9999.00,9995.00,0,7,7,1151.39100489125,7,3
10021,32,54,1-32-2018-054-08,8,1,1,1,1,9995.00,9995.00,7,8,9997.00,9997.00,20.80,9997.00,9997.00,0,7,7,0,20.80,120.80,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,5,7,1085.82017218731,7,3
10911,32,95,1-32-2018-095-03,3,2,1,1,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,1727.30555160327,7,3
10911,32,95,1-32-2018-095-03,3,2,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1727.30555160327,7,3
11547,32,127,1-32-2018-127-05,5,1,1,1,0,32.00,34.00,7,0,9997.00,9995.00,9994.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,0,9997.00,9995.00,9994.00,9997.00,9997.00,7,7,7,111.480875933172,7,3
12566,32,167,1-32-2018-167-03,3,2,1,2,1,9995.00,9995.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,6.00,6.00,9994.00,9997.00,9997.00,7,0,7,370.949241126472,7,3
12566,32,167,1-32-2018-167-03,3,2,1,1,1,33.00,36.00,7,8,9995.00,35.00,24.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,35.00,24.00,9997.00,9997.00,7,0,7,370.949241126472,7,3
11335,25,56,1-25-2018-056-06,6,1,1,1,1,9994.00,9997.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,0,7,7,7,9994.00,9997.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,7,7,7,544.186261150885,2,3
9632,21,21,1-21-2018-021-03,3,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,262.603390064678,11,3
9632,21,21,1-21-2018-021-03,3,1,1,1,1,250.00,250.00,7,8,250.00,250.00,250.00,9997.00,9997.00,7,7,7,1,250.00,250.00,0,8,9995.00,250.00,250.00,9997.00,9997.00,7,7,7,262.603390064678,11,3
10058,21,39,1-21-2018-039-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,555.796561651184,11,3
10058,21,39,1-21-2018-039-04,4,1,1,2,1,85.00,115.00,7,8,9995.00,9995.00,85.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,85.00,9997.00,9997.00,7,7,7,555.796561651184,11,3
10121,21,42,1-21-2018-042-02,2,2,1,1,1,9995.00,9995.00,7,8,44.00,44.00,39.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,8,9995.00,44.00,39.00,9997.00,9997.00,7,0,7,14.5312719400911,11,3
11103,21,86,1-21-2018-086-02,2,1,1,1,1,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,0,7,7,1,0.00,0.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,38.6657400828502,11,3
11089,29,47,1-29-2018-047-09,9,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,635.656312229086,2,3
11352,29,57,1-29-2018-057-03,3,1,1,1,0,14.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,14.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,132.658857954446,2,3
11495,29,62,1-29-2018-062-03,3,2,1,1,1,41.00,46.00,7,0,37.00,37.00,37.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,161.990049829137,2,3
12394,29,96,1-29-2018-096-04,4,2,1,1,0,250.00,250.00,7,1,9997.00,9997.00,250.00,9997.00,9997.00,7,7,7,0,250.00,250.00,7,1,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1852.00149778656,2,3
11132,23,91,1-23-2018-091-07,7,1,1,1,1,9995.00,9995.00,7,8,9995.00,6.00,6.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,0,8,6.00,6.00,6.00,9997.00,9997.00,7,2,7,1155.47435700503,5,3
11329,23,99,1-23-2018-099-02,2,1,1,1,1,15.00,27.00,7,8,9995.00,9995.00,15.00,9997.00,9997.00,7,7,7,0,15.00,27.00,0,8,9995.00,9995.00,15.00,9997.00,9997.00,7,2,7,58.0100435530798,5,3
9334,10,10,1-10-2018-010-03,3,1,1,2,1,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,135.242694957323,4,3
9334,10,10,1-10-2018-010-03,3,1,1,3,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,135.242694957323,4,3
9334,10,10,1-10-2018-010-03,3,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,135.242694957323,4,3
9849,13,41,1-13-2018-041-06,6,1,1,1,1,28.00,178.00,7,8,9997.00,9997.00,10.50,10.50,15.50,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,1163.21716566816,7,3
10253,13,63,1-13-2018-063-06,6,2,1,1,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,2,7,1389.49429262663,7,3
10253,13,63,1-13-2018-063-06,6,2,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1389.49429262663,7,3
10253,13,63,1-13-2018-063-06,6,2,1,2,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,1389.49429262663,7,3
10253,13,63,1-13-2018-063-06,6,2,1,3,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,1389.49429262663,7,3
10253,13,63,1-13-2018-063-06,6,2,1,5,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1389.49429262663,7,3
9354,26,12,1-26-2018-012-04,4,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,3,7,648.257826825658,10,3
9486,26,19,1-26-2018-019-03,3,2,1,1,0,21.00,9995.00,7,8,9995.00,9995.00,6.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,6.00,9997.00,9997.00,7,0,7,390.075329061332,10,3
9729,26,30,1-26-2018-030-02,2,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,88.3428179473478,10,3
9729,26,30,1-26-2018-030-02,2,1,1,2,0,9995.00,9995.00,7,8,8.00,8.00,8.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,0,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,88.3428179473478,10,3
10101,26,44,1-26-2018-044-02,2,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,38.7091946575392,10,3
10101,26,44,1-26-2018-044-02,2,1,1,2,1,13.00,18.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,7,7,1,13.00,18.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,38.7091946575392,10,3
10256,26,49,1-26-2018-049-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,739.086480247289,10,3
