CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,BAGLOCATION,BAGSTATUS,BAGTYPE,BAGDEPLOY,BAGMALFUNCTION,BAGFLAPSOPEN,BAGFLAPSDAM,BAGDAMAGE,BAGDAMSOURCE,PREVCRASH,PRIORMAINT,DEPLOYEVENT,BAGDVTOTAL,BAGDVLONG,BAGDVLAT,BAGDVENERGY,BAGDVSPEED,BAGDVBES,BAGDVEST,BAGDVRANK,CDCFORDEPLOY,CASEWGT,PSUSTRAT,VERSION
8971,29,1,1-29-2018-001-07,7,1,1,1,1,99,7,0,60,60,60,60,1,1,60,,,,,,,,,60,56.3252452658226,2,3
8971,29,1,1-29-2018-001-07,7,1,2,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,56.3252452658226,2,3
8971,29,1,1-29-2018-001-07,7,1,3,5,1,99,7,0,60,60,60,60,1,1,60,,,,,,,,,60,56.3252452658226,2,3
8971,29,1,1-29-2018-001-07,7,1,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,56.3252452658226,2,3
8971,29,1,1-29-2018-001-07,7,1,5,8,1,99,7,0,60,60,60,60,1,1,60,,,,,,,,,60,56.3252452658226,2,3
8971,29,1,1-29-2018-001-07,7,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,56.3252452658226,2,3
8991,11,1,1-11-2018-001-03,3,1,1,1,1,99,1,99,99,99,99,59,9,9,1,999,999,999,9999999,999,999,9,1,1,169.445473565594,8,3
8991,11,1,1-11-2018-001-03,3,1,2,2,1,99,3,99,99,99,99,59,9,9,99,,,,,,,,,99,169.445473565594,8,3
8991,11,1,1-11-2018-001-03,3,1,3,8,1,99,99,99,69,69,69,69,9,9,79,,,,,,,,,79,169.445473565594,8,3
8991,11,1,1-11-2018-001-03,3,1,4,8,1,99,99,99,69,69,69,69,9,9,69,,,,,,,,,69,169.445473565594,8,3
8997,23,1,1-23-2018-001-02,2,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,78.9923184476903,5,3
8997,23,1,1-23-2018-001-02,2,1,2,5,1,99,1,0,1,0,0,50,9,9,1,15,-3,15,15328,998,16,0,1,1,78.9923184476903,5,3
8997,23,1,1-23-2018-001-02,2,1,3,8,1,99,1,0,1,0,2,97,9,9,1,15,-3,15,15328,998,16,0,1,1,78.9923184476903,5,3
8997,23,1,1-23-2018-001-02,2,1,4,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,78.9923184476903,5,3
8997,23,1,1-23-2018-001-02,2,1,5,5,1,99,1,0,1,0,0,50,9,9,1,15,-3,15,15328,998,16,0,1,1,78.9923184476903,5,3
8997,23,1,1-23-2018-001-02,2,1,6,8,1,99,1,0,1,0,2,97,9,9,1,15,-3,15,15328,998,16,0,1,1,78.9923184476903,5,3
8997,23,1,1-23-2018-001-02,2,2,1,1,1,99,1,99,99,99,99,59,1,9,1,9,-9,-3,8984,998,9,0,1,1,78.9923184476903,5,3
8998,10,1,1-10-2018-001-06,6,1,1,1,1,99,7,0,60,60,60,60,9,9,1,17,-17,0,19253,998,18,0,1,1,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,1,3,8,1,99,7,0,60,60,60,60,9,9,1,17,-17,0,19253,998,18,0,1,1,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,1,4,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,1,5,4,1,99,7,0,60,60,60,60,9,9,1,17,-17,0,19253,998,18,0,1,1,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,1,6,5,1,99,7,0,60,60,60,60,9,9,1,17,-17,0,19253,998,18,0,1,1,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,1,7,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,2,1,1,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,2,2,5,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,2,3,8,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,2,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,2,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,314.290232732828,4,3
8998,10,1,1-10-2018-001-06,6,2,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,314.290232732828,4,3
8999,24,1,1-24-2018-001-04,4,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,244.329142940613,1,3
8999,24,1,1-24-2018-001-04,4,1,2,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,244.329142940613,1,3
8999,24,1,1-24-2018-001-04,4,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,244.329142940613,1,3
8999,24,1,1-24-2018-001-04,4,1,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,244.329142940613,1,3
8999,24,1,1-24-2018-001-04,4,1,5,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,244.329142940613,1,3
8999,24,1,1-24-2018-001-04,4,1,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,244.329142940613,1,3
8999,24,1,1-24-2018-001-04,4,1,7,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,244.329142940613,1,3
8999,24,1,1-24-2018-001-04,4,1,8,4,1,1,7,0,60,60,60,60,,,,,,,,,,,,,244.329142940613,1,3
9003,32,2,1-32-2018-002-02,2,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,1,2,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,1,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,1,4,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,1,5,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,1,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,1,7,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,1,8,98,1,1,7,0,60,60,60,60,,,,,,,,,,,,,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,2,2,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,2,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,2,4,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,2,5,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,2,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,43.5271596696033,7,3
9003,32,2,1-32-2018-002-02,2,2,7,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,43.5271596696033,7,3
9005,59,1,1-59-2018-001-05,5,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,69.9352741302147,6,3
9005,59,1,1-59-2018-001-05,5,1,2,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,69.9352741302147,6,3
9005,59,1,1-59-2018-001-05,5,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,69.9352741302147,6,3
9005,59,1,1-59-2018-001-05,5,2,2,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,69.9352741302147,6,3
9007,25,1,1-25-2018-001-03,3,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1524.04314541984,2,3
9007,25,1,1-25-2018-001-03,3,1,2,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1524.04314541984,2,3
9007,25,1,1-25-2018-001-03,3,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1524.04314541984,2,3
9007,25,1,1-25-2018-001-03,3,1,4,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1524.04314541984,2,3
9007,25,1,1-25-2018-001-03,3,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1524.04314541984,2,3
9011,19,1,1-19-2018-001-07,7,1,1,1,1,1,1,99,99,99,99,59,1,1,99,,,,,,,,,99,2388.42322945597,9,3
9011,19,1,1-19-2018-001-07,7,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,2388.42322945597,9,3
9011,19,1,1-19-2018-001-07,7,2,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,2388.42322945597,9,3
9011,19,1,1-19-2018-001-07,7,2,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,2388.42322945597,9,3
9011,19,1,1-19-2018-001-07,7,2,4,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2388.42322945597,9,3
9011,19,1,1-19-2018-001-07,7,2,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2388.42322945597,9,3
9011,19,1,1-19-2018-001-07,7,2,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2388.42322945597,9,3
9012,19,2,1-19-2018-002-02,2,1,1,1,1,99,1,0,1,0,0,50,9,9,1,29,-29,0,42802,998,28,0,1,1,46.6814730229856,9,3
9012,19,2,1-19-2018-002-02,2,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,46.6814730229856,9,3
9012,19,2,1-19-2018-002-02,2,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,46.6814730229856,9,3
9012,19,2,1-19-2018-002-02,2,1,4,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,46.6814730229856,9,3
9012,19,2,1-19-2018-002-02,2,1,5,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,46.6814730229856,9,3
9012,19,2,1-19-2018-002-02,2,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,46.6814730229856,9,3
9012,19,2,1-19-2018-002-02,2,2,1,1,1,1,7,0,60,60,60,60,2,2,60,,,,,,,,,60,46.6814730229856,9,3
9012,19,2,1-19-2018-002-02,2,2,2,2,1,1,7,0,60,60,60,60,1,2,60,,,,,,,,,60,46.6814730229856,9,3
9012,19,2,1-19-2018-002-02,2,2,3,5,1,1,7,0,60,60,60,60,2,2,60,,,,,,,,,60,46.6814730229856,9,3
9012,19,2,1-19-2018-002-02,2,2,4,5,1,1,1,0,1,0,0,50,2,2,1,19,19,0,32613,998,20,0,1,1,46.6814730229856,9,3
9012,19,2,1-19-2018-002-02,2,2,5,8,1,1,7,0,60,60,60,60,2,2,60,,,,,,,,,60,46.6814730229856,9,3
9012,19,2,1-19-2018-002-02,2,2,6,8,1,1,1,0,1,0,0,50,2,2,1,19,19,0,32613,998,20,0,1,1,46.6814730229856,9,3
9013,27,1,1-27-2018-001-06,6,1,1,1,1,1,1,0,1,0,0,50,1,1,1,17,-17,-3,11087,998,13,0,1,1,189.954094256336,3,3
9013,27,1,1-27-2018-001-06,6,1,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,189.954094256336,3,3
9013,27,1,1-27-2018-001-06,6,1,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,189.954094256336,3,3
9013,27,1,1-27-2018-001-06,6,1,4,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,189.954094256336,3,3
9013,27,1,1-27-2018-001-06,6,1,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,189.954094256336,3,3
9013,27,1,1-27-2018-001-06,6,1,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,189.954094256336,3,3
9013,27,1,1-27-2018-001-06,6,2,1,1,1,2,1,0,1,0,0,50,1,2,1,13,-12,4,26256,998,15,0,1,1,189.954094256336,3,3
9013,27,1,1-27-2018-001-06,6,2,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,189.954094256336,3,3
9013,27,1,1-27-2018-001-06,6,2,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,189.954094256336,3,3
9013,27,1,1-27-2018-001-06,6,2,4,2,1,2,7,0,60,60,60,60,,,,,,,,,,,,,189.954094256336,3,3
9013,27,1,1-27-2018-001-06,6,2,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,189.954094256336,3,3
9013,27,1,1-27-2018-001-06,6,2,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,189.954094256336,3,3
9016,13,2,1-13-2018-002-03,3,1,1,1,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,33,3,1,1,524.820237186376,7,3
9016,13,2,1-13-2018-002-03,3,1,2,4,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,33,3,1,1,524.820237186376,7,3
9016,13,2,1-13-2018-002-03,3,1,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,524.820237186376,7,3
9016,13,2,1-13-2018-002-03,3,1,4,8,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,33,3,1,1,524.820237186376,7,3
9016,13,2,1-13-2018-002-03,3,1,5,2,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,33,3,1,1,524.820237186376,7,3
9016,13,2,1-13-2018-002-03,3,1,6,4,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,33,3,1,1,524.820237186376,7,3
9016,13,2,1-13-2018-002-03,3,1,7,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,524.820237186376,7,3
9016,13,2,1-13-2018-002-03,3,1,8,8,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,33,3,1,1,524.820237186376,7,3
9018,14,1,1-14-2018-001-03,3,1,1,1,1,1,1,0,1,0,0,50,1,1,1,38,-38,7,72612,998,34,0,1,1,1003.39701103091,8,3
9018,14,1,1-14-2018-001-03,3,1,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1003.39701103091,8,3
9018,14,1,1-14-2018-001-03,3,1,3,8,1,1,1,0,1,0,0,50,1,1,1,38,-38,7,72612,998,34,0,1,1,1003.39701103091,8,3
9018,14,1,1-14-2018-001-03,3,1,4,2,1,1,1,0,0,0,0,50,,,,,,,,,,,,,1003.39701103091,8,3
9018,14,1,1-14-2018-001-03,3,1,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1003.39701103091,8,3
9018,14,1,1-14-2018-001-03,3,1,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1003.39701103091,8,3
9020,16,1,1-16-2018-001-08,8,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,417.717624463348,5,3
9020,16,1,1-16-2018-001-08,8,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,417.717624463348,5,3
9026,17,2,1-17-2018-002-07,7,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,2380.45933853927,4,3
9026,17,2,1-17-2018-002-07,7,2,2,5,1,1,1,0,1,0,0,50,1,1,1,17,-6,16,12579,998,12,0,1,1,2380.45933853927,4,3
9026,17,2,1-17-2018-002-07,7,2,3,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2380.45933853927,4,3
9026,17,2,1-17-2018-002-07,7,2,4,8,1,1,1,0,1,0,0,50,1,1,1,17,-6,16,12579,998,12,0,1,1,2380.45933853927,4,3
9026,17,2,1-17-2018-002-07,7,2,5,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2380.45933853927,4,3
9026,17,2,1-17-2018-002-07,7,2,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2380.45933853927,4,3
9029,30,1,1-30-2018-001-08,8,1,1,1,1,99,1,0,1,0,0,50,1,9,2,63,-62,-11,308831,998,63,0,1,1,214.962103691995,10,3
9029,30,1,1-30-2018-001-08,8,1,2,2,1,99,1,0,1,0,0,50,1,1,2,63,-62,-11,308831,998,63,0,1,1,214.962103691995,10,3
9030,18,1,1-18-2018-001-08,8,1,1,1,1,1,7,0,60,60,60,60,9,9,60,,,,,,,,,60,386.913594514849,6,3
9030,18,1,1-18-2018-001-08,8,1,2,5,1,1,7,0,60,60,60,60,9,9,60,,,,,,,,,60,386.913594514849,6,3
9030,18,1,1-18-2018-001-08,8,1,3,8,1,1,7,0,60,60,60,60,9,9,60,,,,,,,,,60,386.913594514849,6,3
9030,18,1,1-18-2018-001-08,8,1,4,3,1,1,7,0,60,60,60,60,9,9,60,,,,,,,,,60,386.913594514849,6,3
9030,18,1,1-18-2018-001-08,8,1,5,5,1,1,7,0,60,60,60,60,9,9,60,,,,,,,,,60,386.913594514849,6,3
9030,18,1,1-18-2018-001-08,8,1,6,8,1,1,7,0,60,60,60,60,9,9,60,,,,,,,,,60,386.913594514849,6,3
9031,22,1,1-22-2018-001-08,8,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,50.6944581437454,12,3
9031,22,1,1-22-2018-001-08,8,1,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,50.6944581437454,12,3
9031,22,1,1-22-2018-001-08,8,1,3,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,50.6944581437454,12,3
9031,22,1,1-22-2018-001-08,8,1,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,50.6944581437454,12,3
9031,22,1,1-22-2018-001-08,8,1,5,2,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,50.6944581437454,12,3
9031,22,1,1-22-2018-001-08,8,1,6,5,1,1,1,0,1,0,0,50,1,1,1,37,-18,-32,134657,998,42,0,1,1,50.6944581437454,12,3
9031,22,1,1-22-2018-001-08,8,1,7,8,1,1,1,0,1,0,0,50,1,1,1,37,-18,-32,134657,998,42,0,1,1,50.6944581437454,12,3
9031,22,1,1-22-2018-001-08,8,2,1,1,1,99,1,0,1,0,0,50,9,9,1,37,-36,6,58043,998,29,0,1,1,50.6944581437454,12,3
9031,22,1,1-22-2018-001-08,8,2,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,50.6944581437454,12,3
9036,33,1,1-33-2018-001-10,10,1,1,99,9,79,79,79,79,79,79,79,9,9,79,,,,,,,,,79,37.5853869898296,12,3
9037,21,1,1-21-2018-001-09,9,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,181.309565214144,11,3
9037,21,1,1-21-2018-001-09,9,1,2,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,181.309565214144,11,3
9046,12,1,1-12-2018-001-04,4,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1398.82882263809,9,3
9046,12,1,1-12-2018-001-04,4,1,2,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1398.82882263809,9,3
9046,12,1,1-12-2018-001-04,4,1,3,5,1,99,7,0,60,60,60,60,8,9,60,,,,,,,,,60,1398.82882263809,9,3
9046,12,1,1-12-2018-001-04,4,1,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1398.82882263809,9,3
9046,12,1,1-12-2018-001-04,4,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1398.82882263809,9,3
9046,12,1,1-12-2018-001-04,4,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1398.82882263809,9,3
9046,12,1,1-12-2018-001-04,4,1,7,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1398.82882263809,9,3
9052,13,3,1-13-2018-003-05,5,1,1,1,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,999,2,1,1,34.1313401820798,7,3
9052,13,3,1-13-2018-003-05,5,1,2,5,1,1,7,0,60,60,60,60,1,1,99,,,,,,,,,99,34.1313401820798,7,3
9052,13,3,1-13-2018-003-05,5,1,3,8,1,1,7,0,60,60,60,60,1,1,99,,,,,,,,,99,34.1313401820798,7,3
9052,13,3,1-13-2018-003-05,5,1,4,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,34.1313401820798,7,3
9052,13,3,1-13-2018-003-05,5,1,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,34.1313401820798,7,3
9052,13,3,1-13-2018-003-05,5,1,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,34.1313401820798,7,3
9052,13,3,1-13-2018-003-05,5,2,1,1,9,79,79,79,79,79,79,79,9,9,79,,,,,,,,,79,34.1313401820798,7,3
9053,29,3,1-29-2018-003-04,4,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1522.09400244442,2,3
9053,29,3,1-29-2018-003-04,4,1,2,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1522.09400244442,2,3
9053,29,3,1-29-2018-003-04,4,1,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1522.09400244442,2,3
9053,29,3,1-29-2018-003-04,4,1,4,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1522.09400244442,2,3
9053,29,3,1-29-2018-003-04,4,1,5,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1522.09400244442,2,3
9053,29,3,1-29-2018-003-04,4,1,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1522.09400244442,2,3
9053,29,3,1-29-2018-003-04,4,1,7,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1522.09400244442,2,3
9057,20,2,1-20-2018-002-03,3,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,51.7058651638763,11,3
9057,20,2,1-20-2018-002-03,3,1,2,8,1,99,1,0,1,0,0,50,9,9,3,7,6,5,4340,998,7,0,1,1,51.7058651638763,11,3
9057,20,2,1-20-2018-002-03,3,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,51.7058651638763,11,3
9057,20,2,1-20-2018-002-03,3,1,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,51.7058651638763,11,3
9057,20,2,1-20-2018-002-03,3,1,5,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,51.7058651638763,11,3
9057,20,2,1-20-2018-002-03,3,1,6,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,51.7058651638763,11,3
9060,24,2,1-24-2018-002-07,7,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,483.509866304557,1,3
9060,24,2,1-24-2018-002-07,7,2,2,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,483.509866304557,1,3
9060,24,2,1-24-2018-002-07,7,2,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,483.509866304557,1,3
9060,24,2,1-24-2018-002-07,7,2,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,483.509866304557,1,3
9060,24,2,1-24-2018-002-07,7,2,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,483.509866304557,1,3
9060,24,2,1-24-2018-002-07,7,2,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,483.509866304557,1,3
9060,24,2,1-24-2018-002-07,7,2,7,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,483.509866304557,1,3
9060,24,2,1-24-2018-002-07,7,2,8,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,483.509866304557,1,3
9060,24,2,1-24-2018-002-07,7,2,9,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,483.509866304557,1,3
9061,24,3,1-24-2018-003-07,7,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,483.50986625976,1,3
9061,24,3,1-24-2018-003-07,7,1,2,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,483.50986625976,1,3
9061,24,3,1-24-2018-003-07,7,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,483.50986625976,1,3
9061,24,3,1-24-2018-003-07,7,1,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,483.50986625976,1,3
9061,24,3,1-24-2018-003-07,7,1,5,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,483.50986625976,1,3
9061,24,3,1-24-2018-003-07,7,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,483.50986625976,1,3
9061,24,3,1-24-2018-003-07,7,1,7,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,483.50986625976,1,3
