CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEQUENCE,PREEVENT,CASEWGT,PSUSTRAT,VERSION
9563,19,23,1-19-2018-023-10,10,1,4,2,5461.0405048006,9,3
9563,19,23,1-19-2018-023-10,10,1,5,2,5461.0405048006,9,3
9309,18,7,1-18-2018-007-06,6,2,1,2,403.153150746744,6,3
9150,26,4,1-26-2018-004-05,5,1,1,2,21.7452889756947,10,3
9314,15,10,1-15-2018-010-06,6,1,1,2,456.693419699971,1,3
9296,26,9,1-26-2018-009-07,7,1,1,2,468.847109878886,10,3
9403,26,15,1-26-2018-015-01,1,1,1,2,22.1817837710222,10,3
9123,16,4,1-16-2018-004-07,7,1,1,2,764.334607453308,5,3
9380,21,11,1-21-2018-011-02,2,1,1,2,11.470238003013,11,3
9428,33,15,1-33-2018-015-10,10,1,3,2,948.128972205441,12,3
9356,28,8,1-28-2018-008-06,6,1,1,2,191.640029191139,3,3
9512,16,22,1-16-2018-022-08,8,1,1,2,267.399731997795,5,3
9692,20,30,1-20-2018-030-02,2,1,3,2,173.551574155373,11,3
9113,20,4,1-20-2018-004-03,3,1,1,2,309.958434075375,11,3
9498,13,25,1-13-2018-025-01,1,1,1,2,84.6237942688939,7,3
9498,13,25,1-13-2018-025-01,1,1,2,2,84.6237942688939,7,3
9498,13,25,1-13-2018-025-01,1,1,3,2,84.6237942688939,7,3
9436,21,14,1-21-2018-014-03,3,1,1,2,536.394735616761,11,3
9436,21,14,1-21-2018-014-03,3,1,2,2,536.394735616761,11,3
9680,17,28,1-17-2018-028-02,2,1,1,2,65.8542656555382,4,3
9662,27,13,1-27-2018-013-08,8,1,1,2,67.1671918047952,3,3
9647,11,3,1-11-2018-003-05,5,1,1,2,245.689604250194,8,3
9748,30,20,1-30-2018-020-02,2,1,1,2,115.412917970615,10,3
9460,32,26,1-32-2018-026-02,2,1,1,2,94.9795981367717,7,3
9214,32,10,1-32-2018-010-02,2,1,1,2,65.851966608669,7,3
9732,19,30,1-19-2018-030-01,1,1,1,2,83.1285445173237,9,3
9523,14,10,1-14-2018-010-04,4,1,1,2,3921.83569814854,8,3
9731,19,29,1-19-2018-029-08,8,1,1,2,265.50977814624,9,3
9490,15,21,1-15-2018-021-09,9,1,1,2,1397.03105201342,1,3
9782,19,32,1-19-2018-032-05,5,1,1,2,54.7319534917023,9,3
9784,19,34,1-19-2018-034-02,2,1,1,2,46.6814730229856,9,3
9704,76,5,1-76-2018-005-06,6,1,1,2,298.553881888856,3,3
9488,15,19,1-15-2018-019-02,2,1,1,2,16.8922870962494,1,3
9547,33,21,1-33-2018-021-04,4,1,3,2,196.210968064613,12,3
9579,26,24,1-26-2018-024-05,5,1,1,2,93.1417400750086,10,3
9813,33,34,1-33-2018-034-08,8,1,1,2,46.5383479103345,12,3
9470,16,19,1-16-2018-019-01,1,1,1,2,35.9402440570351,5,3
9470,16,19,1-16-2018-019-01,1,1,2,2,35.9402440570351,5,3
9545,18,13,1-18-2018-013-01,1,1,1,2,80.1280895353133,6,3
9629,33,24,1-33-2018-024-03,3,1,1,2,34.196280860827,12,3
9830,12,22,1-12-2018-022-06,6,1,3,2,1067.72320733004,9,3
9475,31,7,1-31-2018-007-09,9,1,1,2,1232.66120695796,6,3
9541,22,12,1-22-2018-012-10,10,1,1,2,1070.22198509592,12,3
9874,32,47,1-32-2018-047-10,10,1,1,2,12990.2726522016,7,3
9874,32,47,1-32-2018-047-10,10,1,2,2,12990.2726522016,7,3
9751,20,32,1-20-2018-032-08,8,1,1,2,109.964093263989,11,3
9632,21,21,1-21-2018-021-03,3,1,1,2,262.603390064678,11,3
9706,28,17,1-28-2018-017-01,1,1,1,2,72.1392328745456,3,3
9228,19,9,1-19-2018-009-05,5,1,1,2,103.719045040326,9,3
9838,31,15,1-31-2018-015-04,4,1,1,2,1263.42776794887,6,3
9885,23,40,1-23-2018-040-01,1,2,1,2,76.1868333196657,5,3
9666,15,29,1-15-2018-029-09,9,1,1,2,386.81046449074,1,3
9497,26,20,1-26-2018-020-09,9,1,4,2,1455.35551504907,10,3
9931,52,18,1-52-2018-018-10,10,1,1,2,1354.64623986637,12,3
9881,11,4,1-11-2018-004-08,8,1,1,2,1713.68841137179,8,3
9707,23,31,1-23-2018-031-02,2,1,1,2,58.0100435530798,5,3
9804,21,26,1-21-2018-026-08,8,1,1,2,119.407099797148,11,3
9760,28,18,1-28-2018-018-03,3,1,1,2,110.928967202502,3,3
9773,26,31,1-26-2018-031-04,4,1,1,2,1739.47144112221,10,3
9469,16,18,1-16-2018-018-08,8,1,1,2,186.080204912291,5,3
9469,16,18,1-16-2018-018-08,8,1,2,2,186.080204912291,5,3
9410,12,10,1-12-2018-010-08,8,1,3,2,459.29263138485,9,3
9410,12,10,1-12-2018-010-08,8,1,9,2,459.29263138485,9,3
9950,76,6,1-76-2018-006-05,5,1,1,2,148.903235617988,3,3
9985,13,47,1-13-2018-047-01,1,1,1,2,117.39487203919,7,3
9584,23,25,1-23-2018-025-09,9,1,1,2,499.442448008805,5,3
9905,22,21,1-22-2018-021-08,8,1,1,2,95.6073213298819,12,3
9961,52,19,1-52-2018-019-08,8,1,1,2,200.376096337271,12,3
9949,23,43,1-23-2018-043-03,3,1,1,2,258.902349558673,5,3
9711,24,23,1-24-2018-023-03,3,1,1,2,1031.47261055468,1,3
9516,59,16,1-59-2018-016-05,5,1,1,2,97.2625459876156,6,3
9661,66,10,1-66-2018-010-09,9,1,1,2,1119.78359189733,6,3
10011,16,46,1-16-2018-046-05,5,2,1,2,11.9003582198699,5,3
9671,26,27,1-26-2018-027-06,6,1,1,2,1110.39380689786,10,3
9671,26,27,1-26-2018-027-06,6,1,2,2,1110.39380689786,10,3
9658,10,16,1-10-2018-016-03,3,1,1,2,134.360837997575,4,3
9889,28,22,1-28-2018-022-03,3,1,1,2,52.5373521478044,3,3
9832,59,23,1-59-2018-023-01,1,1,1,2,94.2118507285493,6,3
9853,18,21,1-18-2018-021-08,8,1,1,2,847.816318851887,6,3
9855,21,29,1-21-2018-029-09,9,1,3,2,1220.11684499145,11,3
9827,32,44,1-32-2018-044-03,3,1,3,2,594.449351704099,7,3
10134,20,53,1-20-2018-053-09,9,1,1,2,499.914094875566,11,3
9909,26,35,1-26-2018-035-04,4,1,1,2,922.560669592757,10,3
9775,26,33,1-26-2018-033-02,2,1,1,2,28.16043430236,10,3
9902,17,40,1-17-2018-040-08,8,1,1,2,129.424354848476,4,3
10129,15,51,1-15-2018-051-03,3,1,1,2,437.175610885203,1,3
9839,31,16,1-31-2018-016-08,8,1,1,2,325.58648159477,6,3
9911,26,37,1-26-2018-037-04,4,1,1,2,922.560669592757,10,3
9728,26,29,1-26-2018-029-04,4,1,1,2,5456.94030161504,10,3
9728,26,29,1-26-2018-029-04,4,1,2,2,5456.94030161504,10,3
9728,26,29,1-26-2018-029-04,4,1,3,2,5456.94030161504,10,3
9997,26,39,1-26-2018-039-08,8,1,4,2,155.104357291431,10,3
9408,19,15,1-19-2018-015-08,8,1,1,2,516.939822954601,9,3
9926,18,23,1-18-2018-023-07,7,2,1,2,1071.77020573822,6,3
10189,20,55,1-20-2018-055-08,8,1,1,2,174.762875299141,11,3
10162,66,19,1-66-2018-019-05,5,2,1,2,418.538892867384,6,3
10199,13,61,1-13-2018-061-02,2,1,1,2,57.3455209884028,7,3
9076,10,4,1-10-2018-004-07,7,1,1,2,194.212213572423,4,3
10070,28,26,1-28-2018-026-04,4,1,1,2,52.2283099548548,3,3
9963,59,27,1-59-2018-027-02,2,1,1,2,51.3567577406289,6,3
9984,18,24,1-18-2018-024-07,7,1,1,2,771.771961191858,6,3
9945,16,43,1-16-2018-043-06,6,2,1,2,194.810357899737,5,3
9974,25,18,1-25-2018-018-03,7,1,1,2,485.170917570848,2,3
10120,21,41,1-21-2018-041-09,9,1,1,2,1360.99111924693,11,3
10314,13,65,1-13-2018-065-01,1,1,1,2,46.2789031501567,7,3
10120,21,41,1-21-2018-041-09,9,2,1,2,1360.99111924693,11,3
10156,28,29,1-28-2018-029-06,6,1,1,2,200.80651248149,3,3
10259,28,32,1-28-2018-032-09,9,1,1,2,86.8213473198522,3,3
10223,28,30,1-28-2018-030-07,7,1,1,2,98.100790051997,3,3
10302,19,52,1-19-2018-052-09,9,1,1,2,613.94788324755,9,3
10317,22,31,1-22-2018-031-07,7,1,1,2,52.9767905684143,12,3
10266,33,52,1-33-2018-052-09,9,1,1,2,232.968672028976,12,3
10021,32,54,1-32-2018-054-08,8,1,1,2,1085.82017218731,7,3
10021,32,54,1-32-2018-054-08,8,2,1,2,1085.82017218731,7,3
9915,16,38,1-16-2018-038-01,1,1,1,2,43.0963750798285,5,3
10117,33,49,1-33-2018-049-07,7,1,1,2,136.671064209454,12,3
10290,32,66,1-32-2018-066-03,3,1,1,2,731.410237383938,7,3
10300,12,30,1-12-2018-030-08,8,1,3,2,412.977672419086,9,3
10110,25,21,1-25-2018-021-03,3,1,1,2,238.206586914894,2,3
9991,30,26,1-30-2018-026-01,1,1,1,2,127.077247810225,10,3
9991,30,26,1-30-2018-026-01,1,1,2,2,127.077247810225,10,3
9991,30,26,1-30-2018-026-01,1,1,3,2,127.077247810225,10,3
10039,17,45,1-17-2018-045-09,9,1,1,2,1020.88493161863,4,3
10039,17,45,1-17-2018-045-09,9,1,4,2,1020.88493161863,4,3
10333,22,33,1-22-2018-033-04,4,1,1,2,40.2989798260416,12,3
10371,12,32,1-12-2018-032-01,1,1,1,2,449.62852847544,9,3
9891,10,21,1-10-2018-021-03,3,1,1,2,137.874122524701,4,3
10400,22,34,1-22-2018-034-06,6,2,1,2,381.591299918497,12,3
10033,14,24,1-14-2018-024-02,2,1,1,2,186.332816064419,8,3
10467,13,73,1-13-2018-073-03,3,1,1,2,1699.91563386296,7,3
10416,21,55,1-21-2018-055-06,6,1,1,2,275.191059499888,11,3
9992,30,27,1-30-2018-027-02,2,1,1,2,62.448702450501,10,3
9960,10,23,1-10-2018-023-03,3,1,1,2,158.63722529234,4,3
10451,19,58,1-19-2018-058-04,4,1,1,2,460.64554276656,9,3
10230,32,64,1-32-2018-064-03,3,1,1,2,1004.06613295558,7,3
10257,26,50,1-26-2018-050-09,9,1,1,2,1120.64733991297,10,3
10338,31,25,1-31-2018-025-08,8,1,1,2,325.58648159477,6,3
10452,17,65,1-17-2018-065-05,5,1,1,2,47.9233869628999,4,3
10356,24,39,1-24-2018-039-07,7,1,1,2,1771.84805013578,1,3
10135,20,54,1-20-2018-054-09,9,1,1,2,499.914094875566,11,3
10513,31,29,1-31-2018-029-08,8,1,1,2,325.58648159477,6,3
10454,17,67,1-17-2018-067-08,8,1,1,2,100.831120146452,4,3
10308,27,30,1-27-2018-030-01,1,2,1,2,58.2953313287954,3,3
10283,28,33,1-28-2018-033-01,1,1,3,2,79.1143478697529,3,3
10538,19,61,1-19-2018-061-09,9,1,1,2,242.743949306903,9,3
9340,32,19,1-32-2018-019-01,1,1,3,2,84.6163488929365,7,3
9340,32,19,1-32-2018-019-01,1,1,4,2,84.6163488929365,7,3
10361,28,34,1-28-2018-034-09,9,1,1,2,466.87303799211,3,3
10328,18,31,1-18-2018-031-04,4,1,1,2,159.368217098353,6,3
10415,26,59,1-26-2018-059-05,5,1,1,2,49.9890512933533,10,3
10602,21,64,1-21-2018-064-04,4,1,1,2,2306.6242275943,11,3
10404,30,38,1-30-2018-038-04,4,1,1,2,5312.93583380117,10,3
10437,16,66,1-16-2018-066-07,7,1,1,2,1803.48105293533,5,3
10396,14,29,1-14-2018-029-02,2,1,1,2,274.081452904409,8,3
10197,13,60,1-13-2018-060-02,2,1,1,2,57.3455209884028,7,3
10393,17,63,1-17-2018-063-09,9,2,1,2,1069.71992473106,4,3
10469,26,60,1-26-2018-060-06,6,1,1,2,734.492596492063,10,3
10725,21,71,1-21-2018-071-03,3,1,1,2,312.68791027867,11,3
10725,21,71,1-21-2018-071-03,3,2,1,2,312.68791027867,11,3
10684,54,1,1-54-2018-001-03,3,1,1,2,539.494327968571,9,3
10320,29,28,1-29-2018-028-05,5,1,1,2,70.674590218089,2,3
10468,30,40,1-30-2018-040-02,2,1,1,2,107.694864668732,10,3
10524,26,64,1-26-2018-064-03,3,1,1,2,935.460580028448,10,3
10385,15,64,1-15-2018-064-04,4,1,1,2,1021.4423107894,1,3
10539,26,65,1-26-2018-065-01,1,1,1,2,57.1251605684296,10,3
10709,22,39,1-22-2018-039-08,8,1,1,2,71.1124620082027,12,3
10445,25,27,1-25-2018-027-01,1,1,1,2,150.425127471,2,3
10780,27,40,1-27-2018-040-06,6,1,1,2,111.035056721832,3,3
10534,18,35,1-18-2018-035-08,8,1,1,2,447.86719459829,6,3
10808,21,76,1-21-2018-076-02,2,1,1,2,11.470238003013,11,3
10683,11,9,1-11-2018-009-03,3,1,1,2,415.210056206264,8,3
10498,25,28,1-25-2018-028-04,4,2,1,2,1455.56034341878,2,3
10561,28,39,1-28-2018-039-06,6,1,1,2,77.7650967510451,3,3
10504,12,35,1-12-2018-035-01,1,1,3,2,449.62852847544,9,3
10661,21,69,1-21-2018-069-01,1,1,1,2,11.0233138862791,11,3
10508,10,36,1-10-2018-036-08,8,1,1,2,137.247517695636,4,3
10802,26,78,1-26-2018-078-09,9,1,1,2,3203.76526086267,10,3
10589,17,72,1-17-2018-072-10,10,1,1,2,4000.24894282422,4,3
10635,10,39,1-10-2018-039-09,9,1,1,2,355.049808212019,4,3
10755,32,89,1-32-2018-089-05,5,1,1,2,150.683402891493,7,3
10612,28,40,1-28-2018-040-09,9,1,1,2,58.4007613290138,3,3
10815,20,95,1-20-2018-095-09,9,1,3,2,637.250901794503,11,3
10959,77,3,1-77-2018-003-02,2,1,1,2,191.424290157716,9,3
10904,23,82,1-23-2018-082-09,9,1,1,2,959.558480750401,5,3
10729,21,73,1-21-2018-073-05,5,1,1,2,34.1937899108598,11,3
10603,21,65,1-21-2018-065-03,3,2,1,2,878.394963938424,11,3
10836,16,83,1-16-2018-083-07,7,1,1,2,1081.39665288828,5,3
10633,19,66,1-19-2018-066-03,3,1,1,2,77.3597129567143,9,3
10875,31,39,1-31-2018-039-04,4,1,1,2,341.042851992492,6,3
10670,52,34,1-52-2018-034-04,4,1,1,2,111.675639845698,12,3
10762,25,34,1-25-2018-034-09,9,1,1,2,646.901961185703,2,3
10592,14,33,1-14-2018-033-03,3,2,1,2,1970.55622329544,8,3
10995,32,98,1-32-2018-098-06,6,1,1,2,1168.57432291393,7,3
10911,32,95,1-32-2018-095-03,3,1,1,2,1727.30555160327,7,3
10647,21,66,1-21-2018-066-05,5,1,1,2,34.1937899108598,11,3
10664,59,45,1-59-2018-045-10,10,1,1,2,2063.80944727755,6,3
10704,29,38,1-29-2018-038-09,9,1,1,2,741.80716083264,2,3
10704,29,38,1-29-2018-038-09,9,1,2,2,741.80716083264,2,3
10704,29,38,1-29-2018-038-09,9,1,3,2,741.80716083264,2,3
11023,22,46,1-22-2018-046-09,9,1,1,2,179.369001284945,12,3
10954,26,86,1-26-2018-086-02,2,1,1,2,23.7381053223445,10,3
10845,32,93,1-32-2018-093-05,5,1,1,2,98.9082164032729,7,3
10271,21,44,1-21-2018-044-02,2,1,1,2,11.8543055031592,11,3
11007,19,81,1-19-2018-081-09,9,1,1,2,5651.9726252222,9,3
10515,59,40,1-59-2018-040-05,5,1,1,2,62.0292182713193,6,3
10515,59,40,1-59-2018-040-05,5,1,3,2,62.0292182713193,6,3
10818,21,77,1-21-2018-077-03,3,1,1,2,179.221343122216,11,3
10754,54,2,1-54-2018-002-02,2,1,1,2,141.012373391315,9,3
10580,19,62,1-19-2018-062-07,7,1,1,2,1899.04083667344,9,3
10580,19,62,1-19-2018-062-07,7,1,2,2,1899.04083667344,9,3
10580,19,62,1-19-2018-062-07,7,1,3,2,1899.04083667344,9,3
10712,26,74,1-26-2018-074-10,10,1,1,2,8922.86838374715,10,3
10768,10,44,1-10-2018-044-06,6,1,1,2,59.4673695156522,4,3
11093,13,87,1-13-2018-087-09,9,1,1,2,9113.73629992808,7,3
11094,13,88,1-13-2018-088-02,2,1,1,2,88.5124824726957,7,3
10920,16,86,1-16-2018-086-03,3,1,3,2,285.529324603349,5,3
10790,14,40,1-14-2018-040-06,6,1,1,2,3456.38355116423,8,3
11052,23,87,1-23-2018-087-01,1,1,1,2,76.1868333196657,5,3
11104,32,104,1-32-2018-104-04,4,1,1,2,3754.83476796463,7,3
10885,21,80,1-21-2018-080-01,1,1,1,2,78.3707573874403,11,3
11091,33,68,1-33-2018-068-09,9,1,1,2,300.985990412003,12,3
11081,31,45,1-31-2018-045-10,10,1,1,2,359.234935300888,6,3
11027,16,90,1-16-2018-090-07,7,3,1,2,1695.42942280637,5,3
11175,21,89,1-21-2018-089-01,1,1,1,2,40.7177820491543,11,3
11001,28,49,1-28-2018-049-09,9,1,1,2,562.555597042026,3,3
11160,33,70,1-33-2018-070-08,8,1,1,2,89.1661983987958,12,3
11155,29,51,1-29-2018-051-06,6,2,1,2,201.192118549118,2,3
11159,12,49,1-12-2018-049-04,4,2,1,2,1015.06241460622,9,3
10703,29,37,1-29-2018-037-03,3,1,1,2,191.137080303536,2,3
10940,17,88,1-17-2018-088-03,3,1,1,2,1950.5801030578,4,3
10918,25,40,1-25-2018-040-10,10,1,1,2,1143.33559157093,2,3
10919,16,85,1-16-2018-085-10,10,1,1,2,6618.91497327363,5,3
11211,52,52,1-52-2018-052-10,10,1,1,2,2082.40639111612,12,3
11247,33,71,1-33-2018-071-08,8,1,3,2,80.219483157423,12,3
11247,33,71,1-33-2018-071-08,8,1,1,2,80.219483157423,12,3
10869,29,43,1-29-2018-043-06,6,1,1,2,133.986325293983,2,3
9102,12,2,1-12-2018-002-06,6,2,1,2,854.536929051275,9,3
10930,29,44,1-29-2018-044-04,4,2,1,2,460.714658560086,2,3
11271,32,114,1-32-2018-114-03,3,1,1,2,1351.5916636147,7,3
11271,32,114,1-32-2018-114-03,3,1,2,2,1351.5916636147,7,3
11271,32,114,1-32-2018-114-03,3,1,3,2,1351.5916636147,7,3
10488,28,38,1-28-2018-038-05,5,1,3,2,47.4965748713896,3,3
10948,59,51,1-59-2018-051-08,8,1,1,2,125.676715095831,6,3
11084,19,82,1-19-2018-082-05,5,1,1,2,140.865813390382,9,3
11101,21,84,1-21-2018-084-01,1,1,1,2,62.9731755011949,11,3
11010,16,88,1-16-2018-088-06,6,1,1,2,496.336557192312,5,3
11156,19,83,1-19-2018-083-08,8,1,1,2,274.273231779743,9,3
11029,18,44,1-18-2018-044-09,9,2,3,2,383.960565725705,6,3
11024,26,88,1-26-2018-088-05,5,1,1,2,59.2267326460096,10,3
9613,17,25,1-17-2018-025-03,3,1,1,2,107.711371168795,4,3
11143,48,8,1-48-2018-008-04,4,1,1,2,285.624461312162,12,3
10986,12,46,1-12-2018-046-10,10,2,1,2,10184.9484583409,9,3
11329,23,99,1-23-2018-099-02,2,2,1,2,58.0100435530798,5,3
11068,76,12,1-76-2018-012-08,8,1,3,2,1713.68841137179,3,3
9548,33,22,1-33-2018-022-06,6,1,1,2,72.0293810184555,12,3
11370,19,88,1-19-2018-088-04,4,1,1,2,1220.06808079389,9,3
10896,25,37,1-25-2018-037-09,9,1,1,2,661.656120911169,2,3
11348,31,50,1-31-2018-050-06,6,1,1,2,476.437372333846,6,3
11020,15,92,1-15-2018-092-05,5,1,1,2,21.0386652855609,1,3
11020,15,92,1-15-2018-092-05,5,1,2,2,21.0386652855609,1,3
11125,11,23,1-11-2018-023-09,9,1,1,2,11247.298126056,8,3
11206,25,51,1-25-2018-051-09,9,1,1,2,2161.05275328343,2,3
11302,30,61,1-30-2018-061-07,7,1,1,2,9707.90231152133,10,3
11448,17,106,1-17-2018-106-07,7,1,1,2,1050.02085852117,4,3
11404,77,21,1-77-2018-021-02,2,2,1,2,191.424290157716,9,3
11138,52,50,1-52-2018-050-09,9,1,1,2,165.242670285967,12,3
11138,52,50,1-52-2018-050-09,9,1,2,2,165.242670285967,12,3
11138,52,50,1-52-2018-050-09,9,1,3,2,165.242670285967,12,3
11236,26,100,1-26-2018-100-05,5,1,1,2,89.2762077996543,10,3
11246,17,97,1-17-2018-097-08,8,1,1,2,85.0346230448289,4,3
11350,66,46,1-66-2018-046-04,4,1,1,2,486.347558893252,6,3
11464,77,22,1-77-2018-022-05,5,1,3,2,156.315744151147,9,3
10481,21,59,1-21-2018-059-01,1,1,1,2,24.9509471345139,11,3
11499,19,91,1-19-2018-091-08,8,1,1,2,452.85033489329,9,3
11231,29,53,1-29-2018-053-03,3,1,1,2,147.559903287341,2,3
11187,10,58,1-10-2018-058-07,7,1,1,2,471.365498830338,4,3
10622,66,28,1-66-2018-028-08,8,1,1,2,170.546864289739,6,3
9415,17,17,1-17-2018-017-09,9,1,3,2,1241.36942571851,4,3
11282,27,51,1-27-2018-051-10,10,1,1,2,3559.69528838473,3,3
11508,17,109,1-17-2018-109-01,1,1,1,2,154.014405539783,4,3
11201,32,110,1-32-2018-110-03,3,1,1,2,446.440253161334,7,3
11218,59,58,1-59-2018-058-08,8,1,1,2,1231.8707437811,6,3
11567,29,65,1-29-2018-065-10,10,2,1,2,1924.08249858089,2,3
11542,12,58,1-12-2018-058-08,8,1,1,2,370.230242557192,9,3
11267,25,54,1-25-2018-054-01,1,1,1,2,64.3560862485786,2,3
11558,27,57,1-27-2018-057-03,3,1,1,2,710.511751834351,3,3
11316,26,105,1-26-2018-105-05,5,2,1,2,48.8868585005677,10,3
11316,26,105,1-26-2018-105-05,5,2,2,2,48.8868585005677,10,3
11362,17,101,1-17-2018-101-05,5,1,1,2,49.8202110566132,4,3
11486,25,59,1-25-2018-059-04,4,1,1,2,583.42435100222,2,3
9980,22,23,1-22-2018-023-01,1,1,1,2,110.502283860852,12,3
11347,27,53,1-27-2018-053-04,4,1,1,2,136.155728975105,3,3
11260,59,59,1-59-2018-059-10,10,1,1,2,5206.84139203023,6,3
11576,22,57,1-22-2018-057-02,2,1,1,2,53.0133123578432,12,3
11447,17,105,1-17-2018-105-05,5,1,1,2,47.9233869628999,4,3
11662,12,63,1-12-2018-063-04,4,1,1,2,1618.44234724546,9,3
11372,18,51,1-18-2018-051-01,1,1,1,2,118.012440985467,6,3
11403,77,20,1-77-2018-020-09,9,1,3,2,11761.6163672137,9,3
11605,32,130,1-32-2018-130-05,5,2,1,2,68.7065193101416,7,3
11274,48,10,1-48-2018-010-06,6,1,1,2,320.416301358791,12,3
11361,59,61,1-59-2018-061-01,1,1,1,2,94.2118507285493,6,3
11387,30,64,1-30-2018-064-08,8,1,1,2,778.283577719592,10,3
11491,27,56,1-27-2018-056-07,7,1,1,2,284.567107921771,3,3
11488,73,18,1-73-2018-018-08,8,1,1,2,64.2129332196047,3,3
11453,32,122,1-32-2018-122-03,3,1,1,2,1893.05321303337,7,3
11404,77,21,1-77-2018-021-02,2,1,1,2,191.424290157716,9,3
11458,12,56,1-12-2018-056-04,4,1,3,2,1236.10889357908,9,3
11140,32,105,1-32-2018-105-06,6,1,1,2,1194.56242307851,7,3
11140,32,105,1-32-2018-105-06,6,1,2,2,1194.56242307851,7,3
11140,32,105,1-32-2018-105-06,6,1,3,2,1194.56242307851,7,3
11495,29,62,1-29-2018-062-03,3,1,1,2,161.990049829137,2,3
11507,17,108,1-17-2018-108-05,5,1,1,2,128.339502646428,4,3
10934,48,4,1-48-2018-004-03,3,1,1,2,330.147569787864,12,3
11479,32,123,1-32-2018-123-07,7,1,1,2,8268.82855134619,7,3
11339,32,116,1-32-2018-116-01,1,2,3,2,70.2247992531397,7,3
11339,32,116,1-32-2018-116-01,1,2,4,2,70.2247992531397,7,3
11546,32,126,1-32-2018-126-06,6,1,1,2,2275.24779902966,7,3
11616,19,94,1-19-2018-094-09,9,1,1,2,2823.55452804556,9,3
10574,66,26,1-66-2018-026-09,9,1,3,2,1497.75490777934,6,3
11541,73,19,1-73-2018-019-05,5,1,3,2,94.4561369035293,3,3
11132,23,91,1-23-2018-091-07,7,1,1,2,1155.47435700503,5,3
11515,21,101,1-21-2018-101-01,1,1,1,2,33.7653749903808,11,3
11570,26,116,1-26-2018-116-08,8,1,1,2,425.449151039968,10,3
11754,66,55,1-66-2018-055-07,7,2,1,2,294.432783247259,6,3
11602,28,62,1-28-2018-062-07,7,1,1,2,217.067660516333,3,3
11762,16,124,1-16-2018-124-09,9,3,1,2,1448.81299363711,5,3
11579,18,56,1-18-2018-056-03,3,2,1,2,125.491471185504,6,3
11731,28,65,1-28-2018-065-06,6,1,1,2,70.6267922654893,3,3
11820,19,98,1-19-2018-098-02,2,1,1,2,46.6814730229856,9,3
11645,21,105,1-21-2018-105-05,5,1,1,2,34.1937899108598,11,3
11645,21,105,1-21-2018-105-05,5,1,5,2,34.1937899108598,11,3
11702,21,109,1-21-2018-109-08,8,1,1,2,378.051527004394,11,3
11789,32,138,1-32-2018-138-07,7,1,1,2,4733.49111012385,7,3
11789,32,138,1-32-2018-138-07,7,1,2,2,4733.49111012385,7,3
11797,77,35,1-77-2018-035-03,3,1,1,2,742.275571871934,9,3
11620,29,68,1-29-2018-068-06,6,1,1,2,220.83758643217,2,3
11594,24,78,1-24-2018-078-06,6,1,3,2,669.174205435169,1,3
11634,26,122,1-26-2018-122-08,8,1,1,2,381.29717003997,10,3
11890,13,107,1-13-2018-107-05,5,1,1,2,117.559599916803,7,3
11890,13,107,1-13-2018-107-05,5,1,2,2,117.559599916803,7,3
11890,13,107,1-13-2018-107-05,5,1,3,2,117.559599916803,7,3
