CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVNTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
29535,26,48,1-26-2023-048-06,6,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,523.89942,10,8
29558,16,39,1-16-2023-039-03,3,1,1,1,Most Recent Event,1,4513,1,1,0.0000,1,9997.0000,-10.0000,300.0000,13.0000,144.0000,169.0626932,5,8
29564,77,29,1-77-2023-029-05,5,1,1,2,Event Record 2,95,8110,0,2,1.0200,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,76.33062011,9,8
29575,33,23,1-33-2023-023-07,7,1,1,2,1st Prior Event,95,10244,0,97,9997.0000,1,9997.0000,-20.3000,193.0000,997.0000,9997.0000,219.1753861,12,8
29581,20,45,1-20-2023-045-05,5,2,1,1,Event Record 1,1,13671,0,1,9997.0000,1,9997.0000,-27.3700,158.0000,11.2700,48.0000,27.11193076,11,8
29595,16,41,1-16-2023-041-02,2,1,1,1,Most Recent Event,2,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,118.7873223,5,8
29595,16,41,1-16-2023-041-02,2,1,1,4,3rd Prior Event,2,673,0,97,9997.0000,7,9997.0000,-2.1000,20.0000,997.0000,9997.0000,118.7873223,5,8
29807,15,86,1-15-2023-086-09,9,1,1,3,Rollover Event,97,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,216.7077778,1,8
29858,16,48,1-16-2023-048-04,4,1,1,1,Record 1,1,8918,0,1,9997.0000,1,98.0000,-8.0000,98.0000,-4.0000,98.0000,1373.712912,5,8
29902,15,87,1-15-2023-087-06,6,1,1,1,Event Record 1,1,11011,0,1,9997.0000,1,9997.0000,-44.0000,300.0000,-22.0000,95.0000,130.7351286,1,8
29902,15,87,1-15-2023-087-06,6,2,1,1,Event Record 1,1,10497,0,1,8888.0000,1,9997.0000,-31.0000,180.0000,-14.0000,100.0000,130.7351286,1,8
29902,15,87,1-15-2023-087-06,6,2,1,4,Event Record 4,97,8341,0,1,8888.0000,1,9997.0000,0.0000,258.0000,0.0000,273.0000,130.7351286,1,8
29902,15,87,1-15-2023-087-06,6,2,1,2,Event Record 2,95,10497,0,2,0.2000,1,9997.0000,0.0000,300.0000,0.0000,293.0000,130.7351286,1,8
29903,15,88,1-15-2023-088-10,10,2,1,1,Most Recent Frontal/Rear Event,1,999997,7,97,9997.0000,1,9997.0000,-12.7000,9997.0000,997.0000,9997.0000,1651.068305,1,8
30015,15,94,1-15-2023-094-02,2,1,1,1,"Record 1, Most Recent",4,5171,0,1,9997.0000,1,9997.0000,-25.0000,293.0000,14.0000,65.0000,20.97133347,1,8
30101,15,95,1-15-2023-095-03,3,1,1,5,4th Prior Event,1,5978,0,97,0.0050,7,9997.0000,-13.5000,165.5000,997.0000,9997.0000,61.83272153,1,8
30101,15,95,1-15-2023-095-03,3,1,1,2,1st Prior Event,3,5978,1,97,0.0725,7,9997.0000,-1.9000,66.5000,997.0000,9997.0000,61.83272153,1,8
30117,15,100,1-15-2023-100-04,4,1,1,1,Event Record 1,1,7618,0,1,9997.0000,1,9997.0000,-16.0000,195.0000,7.0000,120.0000,202.1961405,1,8
30229,15,105,1-15-2023-105-04,4,2,1,1,Record 1,1,805,0,1,9997.0000,1,166.0000,-22.0000,280.0000,6.0000,98.0000,72.18993361,1,8
30341,15,114,1-15-2023-114-04,4,1,1,3,Record 3,1,2523,0,1,0.0000,1,300.0000,-15.0000,300.0000,14.0000,80.0000,35.35723153,1,8
30419,15,115,1-15-2023-115-07,7,1,1,1,Record 1,1,12389,0,1,0.0000,1,260.0000,-27.0000,290.0000,-3.0000,70.0000,190.9247154,1,8
29860,16,50,1-16-2023-050-01,1,1,1,1,Deployment,1,34784,1,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,46.10560443,5,8
30436,15,121,1-15-2023-121-03,3,2,1,1,Event Record 1,1,6793,0,1,9997.0000,1,115.0000,-15.0000,105.0000,12.0000,115.0000,19.09646808,1,8
30515,15,124,1-15-2023-124-03,3,2,1,2,Event Record 2,2,7020,1,2,1.1000,1,300.0000,-73.0000,300.0000,3.0000,135.0000,64.63169994,1,8
30399,16,64,1-16-2023-064-03,3,2,1,1,Event Record 1,1,1693,0,1,9997.0000,1,9997.0000,2.0000,155.0000,-11.0000,62.5000,420.7196229,5,8
30702,15,132,1-15-2023-132-04,4,2,1,1,First Record,1,6025,0,1,9997.0000,1,9997.0000,-12.0000,150.0000,997.0000,9997.0000,290.3675089,1,8
30495,16,67,1-16-2023-067-04,4,1,1,1,Most Recent Event,2,8457,0,97,9997.0000,1,9997.0000,-16.5000,170.0000,997.0000,9997.0000,1137.779184,5,8
30495,16,67,1-16-2023-067-04,4,1,1,2,1st Prior Event,1,8457,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1137.779184,5,8
31143,24,85,1-24-2023-085-02,2,2,1,3,2nd Prior Event,1,1487,0,97,9995.0000,7,9997.0000,-39.7000,141.0000,997.0000,9997.0000,159.7101838,1,8
31318,77,81,1-77-2023-081-02,2,1,1,4,3rd Prior Event,97,4730,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,71.99682468,9,8
31318,77,81,1-77-2023-081-02,2,1,1,3,2nd Prior Event,1,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,71.99682468,9,8
31318,77,81,1-77-2023-081-02,2,1,1,1,Most Recent Event,1,5019,0,97,0.0210,0,9997.0000,997.0000,9997.0000,997.0000,9997.0000,71.99682468,9,8
31267,12,80,1-12-2023-080-07,7,1,1,1,Event Record 1,97,13976,0,1,9997.0000,1,9997.0000,-9.6600,132.0000,1.6100,82.0000,782.9055444,9,8
31286,15,163,1-15-2023-163-04,4,1,1,1,Most Recent Event,2,4285,0,97,1.6070,7,9997.0000,10.8000,111.0000,997.0000,9997.0000,163.7618471,1,8
30385,14,46,1-14-2023-046-04,4,2,1,1,Most Recent Event,1,6087,0,97,9997.0000,1,9997.0000,-18.3000,140.0000,997.0000,9997.0000,1157.930489,8,8
30385,14,46,1-14-2023-046-04,4,2,1,2,1st Prior Event,97,6046,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1157.930489,8,8
30385,14,46,1-14-2023-046-04,4,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1157.930489,8,8
30439,14,48,1-14-2023-048-03,3,1,1,1,"Record 1, Most Recent",1,9444,1,1,0.0000,1,9997.0000,-15.0000,298.0000,-30.0000,80.0000,1174.367082,8,8
30439,14,48,1-14-2023-048-03,3,2,1,2,Second Record,1,15986,0,2,9997.0000,1,9997.0000,-26.3700,140.0000,13.5100,102.0000,1174.367082,8,8
31254,76,78,1-76-2023-078-04,4,2,1,1,First Record,1,1134,0,1,9997.0000,1,9997.0000,-5.8900,298.0000,997.0000,9997.0000,18.58279621,3,8
31294,15,165,1-15-2023-165-04,4,2,1,2,Record 2,97,7385,0,97,9997.0000,1,270.0000,-2.0000,215.0000,0.0000,0.0000,163.7618471,1,8
31294,15,165,1-15-2023-165-04,4,2,1,3,Record 3,97,6551,0,97,9997.0000,1,137.5000,-1.0000,110.0000,0.0000,0.0000,163.7618471,1,8
31294,15,165,1-15-2023-165-04,4,2,1,5,Record 5,97,4485,0,97,9997.0000,1,170.0000,1.0000,135.0000,0.0000,0.0000,163.7618471,1,8
31362,19,112,1-19-2023-112-02,2,2,1,2,1st Prior Event,1,4075,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,43.98969372,9,8
29072,76,20,1-76-2023-020-10,10,1,1,3,Prior Frontal/Rear Event,97,999997,7,97,9997.0000,1,9997.0000,-10.2000,9997.0000,997.0000,9997.0000,147.5813992,3,8
29072,76,20,1-76-2023-020-10,10,1,1,1,Most Recent Frontal/Rear Event,4,999997,7,97,9997.0000,1,9997.0000,-34.2000,9997.0000,997.0000,9997.0000,147.5813992,3,8
28461,77,6,1-77-2023-006-04,4,1,1,1,Event Record 1,97,2146,0,1,9997.0000,1,207.5000,0.0000,0.0000,1.0000,300.0000,984.6612262,9,8
28462,77,7,1-77-2023-007-05,5,1,1,3,2nd Prior Event,97,11094,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,76.33062011,9,8
28462,77,7,1-77-2023-007-05,5,1,1,1,Most Recent Event,1,11880,0,97,9997.0000,1,9997.0000,-27.3000,91.0000,997.0000,9997.0000,76.33062011,9,8
28556,77,8,1-77-2023-008-05,5,2,1,2,Event Record 2,2,7123,0,2,0.3000,1,60.0000,2.0000,45.0000,-7.0000,60.0000,159.3875731,9,8
28557,77,9,1-77-2023-009-05,5,2,1,2,Record 2,1,6143,0,1,0.0000,1,165.0000,-28.0000,287.5000,16.0000,87.5000,159.3875731,9,8
28725,77,11,1-77-2023-011-02,2,1,1,1,Event Record 1,97,333,0,1,0.0000,1,9997.0000,-3.0000,197.5000,2.0000,120.0000,71.99682468,9,8
28915,77,15,1-77-2023-015-05,5,1,1,1,Event Record 1,2,7681,0,1,9997.0000,1,295.0000,-9.0000,290.0000,-2.0000,285.0000,283.0812236,9,8
28241,11,2,1-11-2023-002-05,5,1,1,2,Second Record,2,13139,0,1,9997.0000,1,9997.0000,-9.0000,70.0000,997.0000,9997.0000,177.707376,8,8
28493,11,13,1-11-2023-013-06,6,1,1,1,Event Record 1,1,12818,0,1,9997.0000,1,300.0000,-27.0000,300.0000,-6.0000,130.0000,1540.874113,8,8
28493,11,13,1-11-2023-013-06,6,2,1,4,Side Event,97,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,2.9000,9997.0000,1540.874113,8,8
28493,11,13,1-11-2023-013-06,6,2,1,2,1st Prior Frontal/Rear Event,1,999997,7,97,9997.0000,1,9997.0000,28.5000,9997.0000,997.0000,9997.0000,1540.874113,8,8
28493,11,13,1-11-2023-013-06,6,2,1,1,Most Recent Frontal/Rear Event,2,999997,7,97,9997.0000,1,9997.0000,-16.9000,9997.0000,997.0000,9997.0000,1540.874113,8,8
29144,13,36,1-13-2023-036-08,8,1,1,3,Prior Frontal/Rear Event,97,999997,7,97,9997.0000,1,9997.0000,-15.0000,9997.0000,997.0000,9997.0000,461.4165249,7,8
29144,13,36,1-13-2023-036-08,8,1,1,1,Most Recent Frontal/Rear Event,1,999997,7,97,9997.0000,1,9997.0000,-15.9000,9997.0000,997.0000,9997.0000,461.4165249,7,8
28737,17,21,1-17-2023-021-06,6,2,1,1,Event Record 1,1,10906,0,1,9997.0000,1,37.5000,-4.0000,37.5000,0.0000,32.5000,44.89228269,4,8
28836,19,31,1-19-2023-031-06,6,1,1,3,2nd Prior Event,1,10023,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,308.284269,9,8
28255,23,2,1-23-2023-002-03,3,3,1,1,Event Record 1,1,505,0,1,9997.0000,1,9997.0000,-28.0000,212.5000,-2.0000,185.0000,203.1102871,5,8
29231,25,38,1-25-2023-038-06,6,1,1,2,Event Record 2,2,2860,1,2,1.7000,1,297.5000,-37.0000,297.5000,8.0000,237.5000,190.3326706,2,8
28269,27,2,1-27-2023-002-03,3,1,1,2,Second Record,1,21668,0,2,9997.0000,1,9997.0000,-20.9200,296.0000,13.4200,134.0000,28.60727824,3,8
30045,59,65,1-59-2023-065-04,4,1,1,2,1st Prior Event,2,10750,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,191.2133933,6,8
30045,59,65,1-59-2023-065-04,4,1,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,9.9000,93.5000,997.0000,9997.0000,191.2133933,6,8
30053,17,72,1-17-2023-072-07,7,1,1,1,First Record,97,11748,0,1,9997.0000,1,9997.0000,14.0000,270.0000,997.0000,9997.0000,618.5351663,4,8
30062,14,37,1-14-2023-037-04,4,1,1,3,Record 3,95,5333,1,2,0.2890,1,9997.0000,-6.0000,300.0000,9.0000,300.0000,1381.614071,8,8
30113,29,34,1-29-2023-034-04,4,2,1,1,"Record 1, Most Recent",1,4021,0,1,9997.0000,1,230.0000,-23.0000,100.0000,3.0000,230.0000,273.5266694,2,8
30113,29,34,1-29-2023-034-04,4,2,1,4,Record 4,97,3757,0,97,9997.0000,1,210.0000,-3.0000,210.0000,0.0000,0.0000,273.5266694,2,8
30125,21,45,1-21-2023-045-03,3,1,1,1,Most Recent Event,2,7477,0,1,9995.0000,1,9997.0000,-8.0000,242.0000,33.0000,250.0000,154.5401331,11,8
30182,52,70,1-52-2023-070-06,6,1,1,1,Event Record 1,1,19796,0,1,9997.0000,1,132.5000,-16.0000,142.5000,18.0000,82.5000,114.2412078,12,8
30199,73,75,1-73-2023-075-06,6,1,1,1,Deployment,1,18986,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,51.87041811,3,8
30265,77,47,1-77-2023-047-03,3,1,1,1,Event Record 1,4,9657,0,1,9997.0000,1,9997.0000,-3.0000,300.0000,-7.0000,300.0000,404.3129833,9,8
30268,52,74,1-52-2023-074-04,4,1,1,1,First Record,1,12484,0,1,0.0000,1,9997.0000,-4.6100,122.0000,997.0000,9997.0000,160.0620368,12,8
30288,31,48,1-31-2023-048-04,4,2,1,3,Record 3,97,3228,0,1,0.0000,1,0.0000,0.0000,0.0000,0.0000,0.0000,230.6389208,6,8
30305,19,82,1-19-2023-082-02,2,2,1,1,First Record,1,1615,0,1,9997.0000,1,150.0000,-21.0000,9997.0000,997.0000,9997.0000,43.98969372,9,8
31362,19,112,1-19-2023-112-02,2,1,1,1,Non-Deployment,1,43781,1,97,9997.0000,1,150.0000,997.0000,9997.0000,997.0000,9997.0000,43.98969372,9,8
30301,59,72,1-59-2023-072-09,9,1,1,1,Event Record 1,1,17537,0,1,9997.0000,1,9997.0000,-27.3700,92.0000,-9.6600,78.0000,377.831932,6,8
30301,59,72,1-59-2023-072-09,9,2,1,1,Most Recent Event,1,20845,1,1,9997.0000,1,9997.0000,-27.0000,166.0000,12.0000,80.0000,377.831932,6,8
31392,33,55,1-33-2023-055-04,4,2,1,1,Event Record 1,1,14218,0,1,9997.0000,1,57.5000,-4.0000,135.0000,19.0000,57.5000,235.411734,12,8
31392,33,55,1-33-2023-055-04,4,1,1,3,2nd Prior Event,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,235.411734,12,8
31366,20,86,1-20-2023-086-03,3,1,1,1,Event Record 1,1,9309,0,1,9997.0000,1,300.0000,-29.0000,300.0000,-2.0000,177.5000,75.04574571,11,8
31366,20,86,1-20-2023-086-03,3,1,1,2,Event Record 2,95,9309,1,2,0.9000,1,300.0000,0.0000,182.5000,10.0000,300.0000,75.04574571,11,8
31226,66,64,1-66-2023-064-01,1,2,1,1,Record 1,1,6160,0,1,9997.0000,1,180.0000,-45.0000,180.0000,-1.0000,102.0000,103.5334329,6,8
30375,19,87,1-19-2023-087-06,6,2,1,1,Event Record 1,95,12969,1,2,0.2000,1,9997.0000,-3.0000,300.0000,-2.0000,220.0000,222.0036435,9,8
30375,19,87,1-19-2023-087-06,6,2,1,2,Event Record 2,1,12969,1,1,0.0000,1,9997.0000,16.0000,190.0000,2.0000,75.0000,222.0036435,9,8
31063,76,71,1-76-2023-071-03,3,1,1,1,Frontal / Rear Crash Record 1,4,3006,0,2,0.2000,1,9997.0000,-19.0000,225.0000,-14.0000,190.0000,46.16405861,3,8
30668,14,56,1-14-2023-056-07,7,1,1,1,First Record,1,24974,0,1,9997.0000,1,9997.0000,-20.0000,150.0000,997.0000,9997.0000,5204.204338,8,8
31315,16,94,1-16-2023-094-02,2,5,1,2,Event Record 2,1,3665,0,1,9997.0000,1,90.0000,-18.0000,135.0000,-28.0000,100.0000,32.62164026,5,8
28264,28,2,1-28-2023-002-03,3,1,1,1,Event 1,97,11992,0,1,9997.0000,1,210.0000,-11.2700,210.0000,0.0000,210.0000,58.45560422,3,8
28264,28,2,1-28-2023-002-03,3,1,1,2,Event 2,1,22472,0,2,9997.0000,1,110.0000,-17.7100,110.0000,0.0000,110.0000,58.45560422,3,8
29121,33,17,1-33-2023-017-01,1,3,1,5,4th Prior Event,2,999997,7,97,9997.0000,0,9997.0000,997.0000,9997.0000,997.0000,9997.0000,35.56975287,12,8
29121,33,17,1-33-2023-017-01,1,3,1,4,3rd Prior Event,99,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,35.56975287,12,8
29121,33,17,1-33-2023-017-01,1,3,1,2,1st Prior Event,99,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,35.56975287,12,8
29121,33,17,1-33-2023-017-01,1,3,1,1,Most Recent Event,99,12497,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,35.56975287,12,8
30232,48,41,1-48-2023-041-10,10,1,1,1,Deployment,1,31334,0,97,0.6600,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,307.6425026,12,8
31223,59,105,1-59-2023-105-01,1,1,1,2,1st Prior Event,2,12198,0,1,9995.0000,1,9997.0000,-9.0000,56.0000,-5.0000,38.0000,48.2239268,6,8
31196,66,61,1-66-2023-061-08,8,1,1,3,Prior Frontal/Rear Event,99,999997,7,97,9997.0000,1,9997.0000,-15.7000,9997.0000,997.0000,9997.0000,128.7448736,6,8
31083,31,70,1-31-2023-070-02,2,2,1,1,Most Recent Event,2,19627,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,194.4867666,6,8
30091,18,41,1-18-2023-041-03,3,2,1,1,Event Record 1,1,11286,0,1,9997.0000,1,9997.0000,-11.2700,176.0000,11.2700,82.0000,211.8370324,6,8
30091,18,41,1-18-2023-041-03,3,2,1,2,Event Record 2,2,11286,1,2,0.6800,1,9997.0000,-9.6600,128.0000,3.2200,136.0000,211.8370324,6,8
30166,14,40,1-14-2023-040-03,3,2,1,2,1st Prior Event,97,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,868.8209005,8,8
30113,29,34,1-29-2023-034-04,4,2,1,3,Record 3,97,3881,0,97,9997.0000,1,215.0000,-3.0000,215.0000,0.0000,0.0000,273.5266694,2,8
30113,29,34,1-29-2023-034-04,4,2,1,6,Record 6,97,2248,0,97,9997.0000,1,240.0000,2.0000,240.0000,0.0000,0.0000,273.5266694,2,8
30226,29,37,1-29-2023-037-04,4,1,1,1,Event Record 1,1,12445,0,1,9997.0000,1,295.0000,-15.0000,295.0000,4.0000,90.0000,547.672761,2,8
30841,12,69,1-12-2023-069-04,4,2,1,3,2nd Prior Event,1,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,754.3398345,9,8
30841,12,69,1-12-2023-069-04,4,2,1,1,Most Recent Event,97,5222,0,97,9997.0000,7,9997.0000,-6.2000,117.0000,997.0000,9997.0000,754.3398345,9,8
30841,12,69,1-12-2023-069-04,4,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,754.3398345,9,8
31187,15,155,1-15-2023-155-02,2,1,1,1,Record 1,1,4978,0,1,9997.0000,1,9997.0000,3.0000,295.0000,0.0000,0.0000,20.97133347,1,8
31644,15,180,1-15-2023-180-05,5,2,1,1,"Record 1, Most Recent",2,7216,0,2,1.5420,1,9997.0000,-15.0000,173.0000,2.0000,105.0000,24.37573574,1,8
31664,18,79,1-18-2023-079-04,4,1,1,1,Record 1,1,27151,0,1,9997.0000,1,222.0000,-12.0000,222.0000,-3.0000,160.0000,502.7557577,6,8
31666,48,91,1-48-2023-091-04,4,1,1,1,First Record,1,2409,0,1,9997.0000,1,9997.0000,-1.8700,300.0000,997.0000,9997.0000,211.7175247,12,8
31669,59,121,1-59-2023-121-06,6,1,1,1,Event Record 1,1,21220,0,1,9997.0000,1,9997.0000,10.0000,122.5000,19.0000,92.5000,258.7353999,6,8
31689,11,73,1-11-2023-073-03,3,1,1,1,Event Record 1,1,2866,0,1,0.0000,1,9997.0000,-21.0000,165.0000,10.0000,75.0000,340.5733788,8,8
31692,14,75,1-14-2023-075-04,4,2,1,1,Event Record 1,1,7873,0,1,9997.0000,1,112.5000,19.0000,112.5000,0.0000,87.5000,3234.118839,8,8
31693,14,76,1-14-2023-076-03,3,2,1,6,5th Prior Event,97,1248,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,898.1182074,8,8
31693,14,76,1-14-2023-076-03,3,2,1,3,2nd Prior Event,1,3510,0,97,0.0660,7,9997.0000,-6.9000,69.0000,997.0000,9997.0000,898.1182074,8,8
31706,16,106,1-16-2023-106-03,3,2,1,4,3rd Prior Event,1,10611,0,97,9997.0000,1,9997.0000,25.1000,213.5000,997.0000,9997.0000,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,3,1,1,Event Record 1,4,12308,0,1,9997.0000,1,135.0000,14.0000,137.5000,2.0000,105.0000,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,2,1,1,Most Recent Event,1,10611,0,97,9997.0000,1,9997.0000,-10.8000,138.5000,997.0000,9997.0000,243.7089188,5,8
31718,31,86,1-31-2023-086-04,4,1,1,1,First Record,1,2559,0,1,9997.0000,1,9997.0000,-4.0000,222.5000,997.0000,9997.0000,194.3365105,6,8
31752,23,82,1-23-2023-082-03,3,1,1,1,Record 1,1,8289,0,1,9997.0000,1,142.0000,-6.0000,142.0000,1.0000,46.0000,530.0098718,5,8
31755,77,97,1-77-2023-097-02,2,1,1,4,3rd Prior Event,99,999997,7,97,0.7375,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,71.99682468,9,8
31755,77,97,1-77-2023-097-02,2,1,1,1,Most Recent Event,2,7346,0,97,0.0305,7,9997.0000,-32.5000,281.5000,997.0000,9997.0000,71.99682468,9,8
31764,12,96,1-12-2023-096-03,3,2,1,2,1st Prior Event,2,825,0,3,9995.0000,1,9997.0000,4.0000,268.0000,-8.0000,292.0000,369.9909866,9,8
31764,12,96,1-12-2023-096-03,3,1,1,2,Non-Deployment,97,30655,1,97,9997.0000,7,100.0000,-3.5903,100.0000,997.0000,100.0000,369.9909866,9,8
31770,18,83,1-18-2023-083-03,3,1,1,1,Event Record 1,1,3341,0,1,9997.0000,1,9997.0000,-27.3700,126.0000,-1.6100,102.0000,71.99946948,6,8
31781,17,145,1-17-2023-145-06,6,1,1,3,2nd Prior Event,1,9156,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,322.367363,4,8
31784,20,96,1-20-2023-096-06,6,1,1,2,Event Record 2,1,22283,0,2,0.5000,1,9997.0000,-4.0000,300.0000,3.0000,117.5000,381.2269264,11,8
30939,17,108,1-17-2023-108-03,3,1,1,1,Event Record 1,1,6114,0,1,9997.0000,1,9997.0000,-21.0000,267.5000,-7.0000,107.5000,105.3136324,4,8
31202,15,158,1-15-2023-158-03,3,2,1,1,Most Recent Event,1,2822,0,97,0.4380,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,55.74491687,1,8
31202,15,158,1-15-2023-158-03,3,2,1,2,1st Prior Event,1,999997,7,97,0.0165,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,55.74491687,1,8
30595,22,50,1-22-2023-050-03,3,1,1,1,Most Recent Event,2,4783,1,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,142.8944575,12,8
30595,22,50,1-22-2023-050-03,3,1,1,3,2nd Prior Event,1,999997,7,97,0.7800,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,142.8944575,12,8
30595,22,50,1-22-2023-050-03,3,1,1,4,3rd Prior Event,1,4779,0,97,0.0065,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,142.8944575,12,8
30595,22,50,1-22-2023-050-03,3,1,1,6,5th Prior Event,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,142.8944575,12,8
31117,77,77,1-77-2023-077-05,5,1,1,3,2nd Prior Event,2,9087,0,97,9997.0000,1,9997.0000,-45.5000,198.0000,997.0000,9997.0000,154.9380307,9,8
30290,31,50,1-31-2023-050-07,7,1,1,1,Event Record 1,1,14084,0,1,9997.0000,1,9997.0000,-3.2200,134.0000,1.6100,32.0000,651.588894,6,8
30943,12,73,1-12-2023-073-07,7,1,1,1,First Record,1,7303,0,1,9997.0000,1,9997.0000,-5.0000,250.0000,997.0000,9997.0000,327.360703,9,8
31114,21,80,1-21-2023-080-02,2,2,1,1,Event Record 1,1,6010,0,1,0.0000,1,9997.0000,-23.0000,135.0000,0.0000,0.0000,28.07791527,11,8
31237,20,83,1-20-2023-083-01,1,1,1,1,Event Record 1,97,3249,0,1,9997.0000,1,297.5000,-1.0000,297.5000,0.0000,215.0000,153.5494181,11,8
31253,76,77,1-76-2023-077-05,5,1,1,1,Most Recent Event,4,16712,0,97,9997.0000,1,9997.0000,-16.3000,140.0000,997.0000,9997.0000,21.63749967,3,8
31253,76,77,1-76-2023-077-05,5,1,1,3,2nd Prior Event,95,16712,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,21.63749967,3,8
31042,17,111,1-17-2023-111-07,7,1,1,1,Record 1,1,13390,0,1,9997.0000,1,9997.0000,-14.0000,247.5000,-2.0000,255.0000,79.54789887,4,8
31227,66,65,1-66-2023-065-05,5,1,1,2,Second Record,1,7313,0,1,9997.0000,1,9997.0000,-39.0000,270.0000,997.0000,9997.0000,106.3944278,6,8
29946,23,51,1-23-2023-051-03,3,1,1,2,1st Prior Event,2,3940,1,97,1.2520,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,257.6899777,5,8
29946,23,51,1-23-2023-051-03,3,1,1,5,4th Prior Event,95,3940,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,257.6899777,5,8
31264,27,85,1-27-2023-085-10,10,1,1,2,1st Prior Frontal/Rear Event,1,999997,7,97,9997.0000,1,9997.0000,1.2000,9997.0000,997.0000,9997.0000,335.2323973,3,8
31180,16,88,1-16-2023-088-03,3,1,1,1,First Record,1,9882,0,1,9997.0000,1,9997.0000,-11.0800,300.0000,-6.9100,43.0000,151.9432757,5,8
31081,28,70,1-28-2023-070-01,1,1,1,1,Event Record 1,1,4823,0,1,9997.0000,1,215.0000,-107.0000,225.0000,-13.0000,212.5000,42.69226645,3,8
28225,48,1,1-48-2023-001-07,7,2,1,1,First Record,2,17626,0,3,0.1000,1,9997.0000,-4.4900,300.0000,-2.2100,300.0000,258.8075366,12,8
28230,52,2,1-52-2023-002-06,6,2,1,1,Non-Deployment,1,26820,0,97,9997.0000,7,8.7500,-1.4168,8.7500,997.0000,8.7500,89.90321077,12,8
28231,52,3,1-52-2023-003-03,3,2,1,3,2nd Prior Event,1,21213,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,28.32855633,12,8
28231,52,3,1-52-2023-003-03,3,2,1,1,Most Recent Event,1,21213,0,97,9997.0000,1,9997.0000,-11.3000,154.0000,997.0000,9997.0000,28.32855633,12,8
28231,52,3,1-52-2023-003-03,3,1,1,1,Event Record 1,1,4035,0,1,9997.0000,1,9997.0000,-14.4900,88.0000,14.4900,82.0000,28.32855633,12,8
