CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
32384,48,116,1-48-2023-116-10,10,1,887,887,887,887,887,887,887,887,887,887,39,887,112,999,999,52,887,887,10,8,106,887,37,79,887,887,605.0644377,12,8
32385,48,117,1-48-2023-117-09,9,1,887,887,276,887,887,887,887,270,887,887,999,999,124,85,75,58,73,70,999,999,110,6,32,81,887,887,106.7446751,12,8
31985,11,77,1-11-2023-077-09,9,2,887,887,277,887,887,887,887,277,887,887,38,40,119,887,887,54,887,887,8,20,103,5,41,78,887,887,10544.3506,8,8
31986,11,78,1-11-2023-078-06,6,1,887,887,999,887,887,887,887,999,887,887,999,999,141,999,999,887,887,887,887,887,887,887,887,887,999,999,4145.633523,8,8
31986,11,78,1-11-2023-078-06,6,2,887,887,999,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,887,999,40,85,887,887,4145.633523,8,8
31987,24,100,1-24-2023-100-04,4,1,887,887,887,887,887,887,887,887,887,887,45,887,106,86,999,887,887,887,887,887,887,887,887,887,887,887,1113.099766,1,8
31987,24,100,1-24-2023-100-04,4,2,887,887,274,887,887,887,887,887,887,887,42,887,119,75,84,887,887,887,12,28,121,887,887,887,887,887,1113.099766,1,8
31988,24,101,1-24-2023-101-03,3,1,887,887,887,887,887,887,887,887,887,887,47,887,104,78,887,887,887,887,887,887,887,887,887,887,887,887,297.2788917,1,8
31989,13,128,1-13-2023-128-06,6,1,887,887,999,887,887,887,887,999,887,887,42,887,136,887,887,887,887,887,887,887,887,887,887,887,283,201,2177.157955,7,8
31990,13,129,1-13-2023-129-04,4,2,887,887,265,887,887,887,887,255,887,887,37,887,115,999,999,887,887,887,7,23,89,887,887,887,887,887,3670.71511,7,8
31991,13,130,1-13-2023-130-04,4,1,887,887,327,887,887,887,887,327,887,887,41,887,136,999,999,887,887,887,887,887,887,887,887,887,275,151,3670.71511,7,8
31991,13,130,1-13-2023-130-04,4,2,887,887,887,887,887,887,887,887,887,887,43,42,134,999,999,54,999,999,887,887,887,887,887,887,887,887,3670.71511,7,8
31992,14,81,1-14-2023-081-04,4,1,887,887,887,887,887,887,887,887,887,887,20,887,117,999,999,887,887,887,887,887,887,887,887,887,887,887,2452.854709,8,8
31992,14,81,1-14-2023-081-04,4,2,887,887,887,887,887,887,887,290,887,887,887,887,887,887,887,887,887,887,15,13,138,887,887,887,887,887,2452.854709,8,8
31994,16,114,1-16-2023-114-06,6,1,887,887,887,887,887,887,887,887,887,887,999,887,999,999,999,887,887,887,887,887,887,887,887,887,887,887,964.7331518,5,8
31994,16,114,1-16-2023-114-06,6,2,887,887,887,887,887,887,887,270,887,887,46,50,107,80,65,51,65,81,12,21,120,887,887,887,887,887,964.7331518,5,8
31994,16,114,1-16-2023-114-06,6,3,887,887,887,887,887,887,887,887,887,887,999,887,108,999,999,887,887,887,887,887,887,887,887,887,887,887,964.7331518,5,8
31995,16,115,1-16-2023-115-03,3,1,887,887,887,887,887,887,887,887,887,887,44,887,119,887,887,887,887,887,887,887,887,887,887,887,887,887,443.4579919,5,8
31995,16,115,1-16-2023-115-03,3,2,887,887,887,887,887,887,887,279,887,887,887,887,887,887,887,887,887,887,14,26,109,887,887,887,887,887,443.4579919,5,8
28408,11,8,1-11-2023-008-04,4,1,887,887,999,887,887,887,887,999,887,887,999,999,999,887,887,887,887,887,999,999,887,999,39,90,887,887,1158.669135,8,8
28410,52,8,1-52-2023-008-03,3,2,887,887,262,887,887,887,887,267,887,887,45,887,121,999,999,887,887,887,9,12,106,887,887,887,887,887,32.62131538,12,8
28411,52,9,1-52-2023-009-07,7,1,887,887,362,887,887,887,887,370,887,887,64,887,887,887,887,887,887,887,9,15,112,887,887,887,887,187,286.3979618,12,8
28411,52,9,1-52-2023-009-07,7,2,887,887,357,887,887,887,887,350,887,887,52,887,134,887,887,887,887,887,887,887,887,887,887,887,887,194,286.3979618,12,8
28412,24,3,1-24-2023-003-02,2,2,887,887,260,887,887,887,887,887,887,887,38,887,120,999,999,887,887,887,10,22,999,887,887,887,887,887,107.6109763,1,8
28413,10,8,1-10-2023-008-09,9,1,887,887,887,887,887,887,887,887,887,887,41,887,96,887,887,887,887,137,887,887,96,887,37,79,887,887,887.7170839,4,8
28413,10,8,1-10-2023-008-09,9,2,887,887,887,887,887,887,887,999,887,887,887,35,109,887,887,51,57,82,11,14,116,887,33,80,887,887,887.7170839,4,8
28414,10,9,1-10-2023-009-06,6,1,999,999,999,999,999,999,999,999,999,999,999,999,113,999,999,999,999,152,999,999,103,999,38,87,887,887,270.717299,4,8
28416,10,11,1-10-2023-011-05,5,1,999,999,999,999,999,887,887,887,887,887,999,999,117,999,999,50,999,999,999,999,99,999,35,80,887,887,29.34087781,4,8
28417,25,9,1-25-2023-009-04,4,1,887,887,325,887,887,887,887,325,887,887,53,887,141,887,887,887,887,887,13,24,113,887,39,80,314,192,293.5549747,2,8
28418,25,10,1-25-2023-010-06,6,1,887,887,268,887,887,887,887,268,887,887,887,887,114,887,887,887,887,158,6,21,115,887,41,89,887,887,174.2511185,2,8
28418,25,10,1-25-2023-010-06,6,2,887,887,887,887,887,887,887,887,887,887,46,887,138,887,887,887,887,158,7,887,114,887,44,85,887,887,174.2511185,2,8
28419,25,11,1-25-2023-011-06,6,1,887,887,887,887,887,887,887,887,887,887,43,887,117,999,887,887,887,165,887,887,111,887,41,85,887,887,174.2511185,2,8
28421,66,5,1-66-2023-005-08,8,1,887,887,887,887,887,887,887,887,887,887,40,999,124,999,999,887,887,887,11,27,105,7,36,80,887,887,270.1049976,6,8
28422,13,4,1-13-2023-004-02,2,1,887,887,887,887,887,887,887,887,887,887,999,887,136,999,999,887,887,887,887,887,887,999,38,87,887,887,61.07443531,7,8
28423,13,5,1-13-2023-005-06,6,1,887,887,887,887,887,887,887,999,887,887,36,999,84,79,999,887,887,887,999,999,999,12,35,83,887,887,2614.126221,7,8
28424,15,11,1-15-2023-011-05,5,1,887,887,887,887,887,887,887,262,887,887,40,887,106,999,999,887,887,887,20,999,999,887,887,887,887,887,24.37573574,1,8
28425,15,12,1-15-2023-012-10,10,1,887,887,887,887,887,887,887,887,887,887,41,887,128,887,887,887,887,887,887,887,887,887,887,887,887,887,1041.978131,1,8
28427,28,4,1-28-2023-004-07,7,1,887,887,887,887,887,887,887,272,887,887,53,887,122,887,887,887,887,887,14,30,97,887,887,887,887,887,671.7174985,3,8
28428,32,4,1-32-2023-004-02,2,2,887,887,887,887,887,887,887,887,887,887,39,32,117,887,887,12,10,165,887,887,111,887,41,85,887,887,116.1399883,7,8
28428,32,4,1-32-2023-004-02,2,3,887,887,286,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,9,15,109,887,887,887,887,887,116.1399883,7,8
28431,18,4,1-18-2023-004-10,10,1,887,887,887,887,887,887,887,278,887,887,887,887,887,887,887,887,887,887,11,16,110,9,34,99,887,887,8396.374787,6,8
28432,15,14,1-15-2023-014-04,4,1,887,887,887,887,887,887,887,887,887,887,999,887,127,999,999,887,887,887,887,887,887,887,887,887,887,887,131.1084973,1,8
28433,31,5,1-31-2023-005-04,4,1,887,887,887,887,887,887,887,887,887,887,38,887,125,999,999,887,887,887,887,887,887,887,887,887,887,887,194.3365105,6,8
28434,31,6,1-31-2023-006-06,6,1,887,887,887,887,887,887,887,887,887,887,40,887,104,999,999,887,887,887,887,887,887,887,887,887,887,887,247.8107959,6,8
2300076,11,105,1-11-2023-105-09,9,1,887,887,270,887,887,887,887,887,887,887,48,887,121,887,887,887,887,887,12,20,887,5,37,93,887,887,3669.001371,8,8
2300077,27,140,1-27-2023-140-07,7,1,887,887,366,887,887,887,887,366,887,887,887,887,887,887,887,887,887,887,11,25,129,887,887,887,887,198,210.4882879,3,8
2300078,27,141,1-27-2023-141-04,4,1,887,887,887,887,887,887,887,887,887,887,39,887,125,999,999,887,887,887,887,887,887,887,887,887,887,887,66.69540998,3,8
2300078,27,141,1-27-2023-141-04,4,2,887,887,887,887,887,887,887,887,887,887,41,887,121,999,999,887,887,887,887,887,887,887,887,887,887,887,66.69540998,3,8
2300079,27,142,1-27-2023-142-10,10,1,887,887,887,887,887,887,887,887,887,887,28,887,111,999,999,887,887,887,887,887,887,887,887,887,887,887,561.7444977,3,8
2300080,27,143,1-27-2023-143-09,9,1,887,887,303,887,887,887,887,321,887,887,34,887,131,999,999,887,887,887,10,13,124,999,47,77,999,128,155.8234704,3,8
2300081,22,110,1-22-2023-110-10,10,1,887,887,279,887,887,887,887,279,887,887,42,887,121,87,66,55,887,887,887,887,108,887,37,81,887,887,139.3824312,12,8
2300082,22,111,1-22-2023-111-06,6,1,887,887,887,887,887,887,887,887,887,887,999,887,117,999,999,887,887,217,887,887,129,887,49,89,887,887,40.62842331,12,8
2300082,22,111,1-22-2023-111-06,6,2,887,887,887,887,887,887,887,887,887,887,999,887,117,999,999,887,887,165,887,887,111,887,41,85,887,887,40.62842331,12,8
2300083,22,112,1-22-2023-112-07,7,1,887,887,887,887,887,887,887,298,887,887,887,887,124,887,887,887,887,186,11,13,106,887,39,88,887,887,39.11535542,12,8
2300083,22,112,1-22-2023-112-07,7,2,887,887,887,887,887,887,887,887,887,887,999,887,118,999,999,42,887,887,887,887,112,887,39,76,887,887,39.11535542,12,8
2300084,22,113,1-22-2023-113-04,4,1,887,887,269,887,887,887,887,269,887,887,48,887,114,82,71,887,887,152,887,887,103,887,40,84,887,887,33.79617783,12,8
2300084,22,113,1-22-2023-113-04,4,2,887,887,283,887,887,887,887,276,887,887,38,887,999,887,887,887,887,887,14,19,116,887,887,887,887,887,33.79617783,12,8
2300085,26,144,1-26-2023-144-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,132,999,999,887,887,887,887,887,887,887,887,887,887,887,675.513294,10,8
2300085,26,144,1-26-2023-144-03,3,2,887,887,301,887,887,887,887,335,887,887,31,61,887,887,887,887,887,887,999,999,113,887,39,80,281,999,675.513294,10,8
2300087,26,146,1-26-2023-146-02,2,2,887,887,887,887,887,887,887,887,887,887,999,887,150,80,50,55,887,887,887,887,109,887,38,81,887,887,49.99918935,10,8
2300090,28,125,1-28-2023-125-07,7,2,887,887,318,887,887,887,887,318,887,887,40,48,118,79,82,887,887,887,4,9,115,887,887,887,268,154,44.13141895,3,8
28435,76,4,1-76-2023-004-07,7,1,887,887,293,887,887,887,887,293,887,887,38,887,100,999,999,887,887,887,7,13,126,5,48,98,887,887,115.0195247,3,8
28436,22,5,1-22-2023-005-03,3,1,887,887,272,887,887,887,887,282,887,887,45,887,116,999,999,55,887,887,12,17,108,887,33,81,887,887,62.1550189,12,8
28436,22,5,1-22-2023-005-03,3,2,887,887,264,887,887,887,887,260,887,887,32,999,123,999,999,999,999,166,887,887,109,887,43,92,887,887,62.1550189,12,8
28437,73,6,1-73-2023-006-04,4,1,887,887,320,887,887,887,887,320,887,887,38,887,121,71,64,887,887,887,8,10,109,999,41,81,269,150,76.60231243,3,8
28439,27,7,1-27-2023-007-04,4,1,887,887,887,887,887,887,887,887,887,887,48,887,116,79,999,887,887,999,887,887,999,887,999,999,887,887,153.6164776,3,8
28440,25,13,1-25-2023-013-03,3,1,887,887,370,887,887,887,887,378,887,887,48,887,131,999,999,887,887,887,887,887,887,887,887,887,887,198,84.6771149,2,8
28442,26,5,1-26-2023-005-03,3,1,887,887,999,887,887,887,887,887,887,887,40,887,134,86,55,54,887,887,999,999,109,887,33,82,887,887,401.6617011,10,8
28442,26,5,1-26-2023-005-03,3,2,887,887,999,887,887,887,887,999,887,887,887,887,135,887,887,887,887,887,999,999,131,887,49,89,223,999,401.6617011,10,8
28443,21,4,1-21-2023-004-03,3,1,887,887,282,887,887,887,887,278,887,887,30,887,132,79,85,49,887,887,887,887,109,887,39,80,887,887,208.5077083,11,8
28444,20,9,1-20-2023-009-10,10,1,887,887,887,887,887,887,887,887,887,887,35,887,105,74,61,44,887,887,887,887,112,887,37,82,887,887,1286.377182,11,8
31586,66,74,1-66-2023-074-06,6,1,887,887,887,887,887,887,887,887,887,887,887,64,120,887,887,10,16,199,887,887,127,887,40,95,887,887,461.8529901,6,8
31587,12,92,1-12-2023-092-07,7,1,887,887,887,887,887,887,887,887,887,887,50,887,96,999,999,887,887,887,887,887,887,887,887,887,887,887,6048.278221,9,8
31588,17,134,1-17-2023-134-08,8,1,887,887,887,887,887,887,887,887,887,887,32,887,104,887,887,887,887,887,887,887,887,887,887,887,887,887,65.13020502,4,8
31589,17,135,1-17-2023-135-10,10,1,887,887,887,887,887,887,887,887,887,887,40,887,130,887,887,887,887,887,887,887,887,887,887,887,887,887,112.3793164,4,8
31592,33,58,1-33-2023-058-05,5,1,887,887,293,887,887,887,887,305,887,887,44,887,137,77,37,84,887,887,887,887,119,887,30,85,887,887,23.0841485,12,8
31593,33,59,1-33-2023-059-08,8,1,887,887,254,887,887,887,887,254,887,887,999,887,887,887,887,887,887,887,3,6,152,887,887,887,887,182,134.2127958,12,8
31593,33,59,1-33-2023-059-08,8,2,887,887,198,887,887,887,887,198,887,887,999,999,999,999,999,999,999,999,999,999,999,999,999,999,887,887,134.2127958,12,8
31594,21,95,1-21-2023-095-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,8,38,78,887,887,74.26283009,11,8
31595,21,96,1-21-2023-096-03,3,1,887,887,274,887,887,887,887,887,887,887,30,887,119,78,66,51,887,887,887,887,108,887,35,80,887,887,74.26283009,11,8
28444,20,9,1-20-2023-009-10,10,2,887,887,887,887,887,887,887,887,887,887,887,45,114,887,887,50,55,76,887,887,108,887,36,82,887,887,1286.377182,11,8
28445,33,3,1-33-2023-003-05,5,1,887,887,887,887,887,887,887,887,887,887,55,887,138,84,999,887,887,887,887,887,114,887,887,887,887,887,45.49699087,12,8
28445,33,3,1-33-2023-003-05,5,2,887,887,887,887,887,887,887,887,887,887,58,887,999,90,999,887,887,887,887,887,887,887,887,887,887,887,45.49699087,12,8
28446,29,4,1-29-2023-004-09,9,2,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,10,14,106,887,887,887,887,887,811.6520683,2,8
28447,29,5,1-29-2023-005-07,7,2,887,887,999,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,1095.631707,2,8
28448,11,10,1-11-2023-010-06,6,1,887,887,368,887,887,887,887,370,887,887,42,48,887,887,887,887,887,887,12,20,887,5,48,96,887,216,645.1433185,8,8
28448,11,10,1-11-2023-010-06,6,2,887,887,262,887,887,887,887,262,887,887,46,48,106,887,887,887,887,887,887,887,887,887,887,887,887,887,645.1433185,8,8
28449,10,12,1-10-2023-012-03,3,2,887,887,887,887,887,887,887,887,887,887,887,42,122,887,887,10,17,174,887,887,97,887,40,90,887,887,131.5547357,4,8
28450,20,10,1-20-2023-010-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,134,999,999,51,887,887,887,887,112,887,36,83,887,887,53.60759875,11,8
28454,26,6,1-26-2023-006-02,2,1,887,887,312,887,887,887,887,887,887,887,47,887,113,89,55,887,887,887,12,15,130,887,887,887,887,887,31.76907113,10,8
28454,26,6,1-26-2023-006-02,2,2,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,111,887,887,887,887,887,31.76907113,10,8
28455,14,5,1-14-2023-005-03,3,2,887,887,887,887,887,887,887,887,887,887,30,887,115,887,887,887,887,887,887,887,887,887,887,887,887,887,2139.523909,8,8
28459,23,8,1-23-2023-008-04,4,1,887,887,887,887,887,887,887,887,887,887,999,887,119,887,887,887,887,887,887,887,887,887,887,887,887,887,630.3044656,5,8
28460,23,9,1-23-2023-009-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,115,887,887,887,887,887,887,887,887,887,887,887,887,887,191.6751813,5,8
28460,23,9,1-23-2023-009-03,3,2,887,887,256,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,11,15,105,887,887,887,887,887,191.6751813,5,8
28461,77,6,1-77-2023-006-04,4,1,887,887,887,887,887,887,887,887,887,887,45,887,130,887,887,10,45,130,887,887,887,887,887,887,887,887,984.6612262,9,8
28462,77,7,1-77-2023-007-05,5,2,887,887,887,887,887,887,887,887,887,887,42,887,108,887,887,887,887,887,887,887,887,887,887,887,887,887,76.33062011,9,8
28462,77,7,1-77-2023-007-05,5,1,887,887,200,887,887,887,887,200,887,887,40,887,72,887,887,60,20,10,9,14,102,6,34,86,887,887,76.33062011,9,8
28463,54,8,1-54-2023-008-09,9,2,887,887,887,887,887,887,887,887,887,887,999,887,115,999,999,887,887,887,887,887,887,887,887,887,887,887,249.346627,9,8
28465,59,13,1-59-2023-013-01,1,1,100,887,280,887,887,887,887,270,887,887,887,887,887,887,887,887,887,887,14,17,98,10,40,91,887,887,69.31494522,6,8
28466,59,14,1-59-2023-014-02,2,1,887,887,404,887,887,887,887,405,887,887,42,887,142,887,887,887,887,887,999,999,999,887,887,887,887,208,47.45671854,6,8
28466,59,14,1-59-2023-014-02,2,2,887,887,275,887,887,887,887,275,887,887,887,887,887,887,887,887,887,887,12,11,111,887,887,887,887,887,47.45671854,6,8
28467,48,4,1-48-2023-004-03,3,2,887,887,887,887,887,887,887,887,887,887,30,34,87,63,55,999,999,999,887,887,887,887,887,887,887,887,333.3390539,12,8
28469,17,11,1-17-2023-011-06,6,2,887,887,887,887,887,887,887,887,887,887,887,26,887,887,887,55,71,80,887,887,887,887,887,887,887,887,180.3178953,4,8
28472,12,7,1-12-2023-007-10,10,1,887,887,306,887,887,887,887,306,887,887,60,887,131,999,999,887,887,887,13,22,132,887,887,887,234,190,4535.200312,9,8
28473,12,8,1-12-2023-008-03,3,1,887,887,887,887,887,887,887,887,887,887,44,887,132,999,999,887,887,887,887,887,887,887,887,887,887,887,239.3521142,9,8
28473,12,8,1-12-2023-008-03,3,2,887,887,887,887,887,887,887,887,887,887,44,887,107,999,999,887,887,887,887,887,887,887,887,887,887,887,239.3521142,9,8
28474,21,5,1-21-2023-005-09,9,1,887,887,887,887,887,887,887,887,887,887,15,887,129,999,999,887,887,887,887,887,887,887,887,887,887,887,2590.65678,11,8
28476,20,12,1-20-2023-012-05,5,1,887,887,887,887,887,887,887,999,887,887,35,887,103,74,58,887,887,887,999,999,106,887,887,887,887,887,27.11193076,11,8
28476,20,12,1-20-2023-012-05,5,2,887,887,887,887,887,887,887,887,887,887,999,887,117,999,999,887,887,887,887,887,887,887,887,887,887,887,27.11193076,11,8
28478,19,13,1-19-2023-013-03,3,1,887,887,375,887,887,887,887,375,887,887,50,50,82,999,999,15,8,345,12,12,163,887,887,887,887,887,43.55016903,9,8
28478,19,13,1-19-2023-013-03,3,3,887,887,295,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,19,133,887,887,887,887,887,43.55016903,9,8
28479,19,14,1-19-2023-014-10,10,2,999,999,257,999,999,887,887,887,887,887,887,45,887,887,887,54,68,80,887,887,887,887,887,887,887,887,485.7686057,9,8
28480,19,15,1-19-2023-015-04,4,1,887,887,887,887,887,887,887,887,887,887,46,42,137,999,999,887,887,887,13,24,999,887,887,887,887,887,66.81710688,9,8
28483,24,4,1-24-2023-004-07,7,1,887,887,887,887,887,887,887,887,887,887,35,887,109,999,999,887,887,887,887,887,887,887,887,887,887,887,957.2639276,1,8
28483,24,4,1-24-2023-004-07,7,2,887,887,887,887,887,887,887,887,887,887,45,50,125,999,999,16,37,999,887,887,887,887,887,887,887,887,957.2639276,1,8
28484,24,5,1-24-2023-005-06,6,1,887,887,887,887,887,887,887,887,887,887,36,887,114,999,999,887,887,887,887,887,887,887,887,887,887,887,345.6058644,1,8
28484,24,5,1-24-2023-005-06,6,2,887,887,887,887,887,887,887,887,887,887,28,30,100,999,999,80,999,999,10,20,999,887,887,887,887,887,345.6058644,1,8
28485,24,6,1-24-2023-006-03,3,2,887,887,887,887,887,887,887,258,887,887,887,887,106,887,887,887,887,144,14,22,105,887,37,88,887,887,130.8485383,1,8
28486,14,6,1-14-2023-006-06,6,1,887,887,365,887,887,887,887,365,887,887,42,887,136,999,999,887,887,887,887,887,887,887,887,887,887,204,7646.462255,8,8
28487,10,13,1-10-2023-013-03,3,1,999,999,999,999,999,999,999,999,999,999,999,999,115,999,999,46,999,999,999,999,102,999,38,88,887,887,129.5126166,4,8
28488,10,14,1-10-2023-014-03,3,1,887,887,276,887,887,887,887,887,887,887,43,887,132,887,887,49,887,887,887,887,120,887,37,80,887,887,129.5126167,4,8
28488,10,14,1-10-2023-014-03,3,2,887,887,374,887,887,887,887,374,887,887,887,46,131,887,887,887,887,887,887,887,130,887,48,93,319,219,129.5126167,4,8
28489,10,15,1-10-2023-015-06,6,1,999,999,999,999,999,999,999,999,999,999,15,27,999,999,999,887,887,887,887,887,887,887,887,887,887,887,266.514965,4,8
28490,10,16,1-10-2023-016-06,6,2,887,887,256,887,887,887,887,270,887,887,48,46,105,93,60,20,25,166,12,16,114,5,40,89,887,887,266.514965,4,8
28491,11,11,1-11-2023-011-02,2,1,887,887,999,887,887,887,887,999,887,887,999,999,999,887,887,887,887,887,887,887,887,887,887,887,887,887,83.61933847,8,8
28492,11,12,1-11-2023-012-05,5,1,887,887,999,887,887,887,887,999,887,887,887,887,122,887,887,50,887,887,999,887,116,887,35,84,887,887,167.0029925,8,8
28492,11,12,1-11-2023-012-05,5,2,887,887,887,887,887,887,887,887,887,887,999,887,112,887,887,887,887,887,887,887,887,887,887,887,887,887,167.0029925,8,8
28493,11,13,1-11-2023-013-06,6,1,887,887,279,887,887,887,887,276,887,887,42,44,103,999,999,887,887,887,887,887,887,887,887,887,887,887,1540.874113,8,8
28493,11,13,1-11-2023-013-06,6,2,887,887,256,887,887,887,887,260,887,887,38,40,94,887,887,49,49,999,887,887,887,887,887,887,887,887,1540.874113,8,8
28494,52,10,1-52-2023-010-03,3,2,887,887,327,887,887,887,887,320,887,887,53,887,887,887,887,887,887,887,6,13,113,887,887,887,999,154,23.48758251,12,8
28495,52,11,1-52-2023-011-09,9,1,887,887,262,887,887,887,887,262,887,887,55,887,114,887,887,887,887,887,8,17,105,887,887,69,887,887,159.9720376,12,8
28496,52,12,1-52-2023-012-06,6,1,887,887,887,887,887,887,887,887,887,887,52,887,112,999,999,887,887,887,887,887,122,887,887,887,887,887,74.5399468,12,8
28497,52,13,1-52-2023-013-04,4,1,887,887,320,887,887,887,887,320,887,887,887,887,887,887,887,887,887,887,8,13,117,887,887,887,887,153,80.31813081,12,8
28498,73,9,1-73-2023-009-08,8,1,79,887,429,887,88,79,887,429,887,88,39,887,117,887,887,887,887,887,13,11,133,887,887,887,887,887,47.29890408,3,8
28499,73,10,1-73-2023-010-03,3,1,887,887,887,887,887,887,887,887,887,887,38,887,129,887,887,53,887,887,887,887,110,887,33,80,887,887,46.61120753,3,8
28499,73,10,1-73-2023-010-03,3,2,887,887,887,887,887,887,887,336,887,887,887,887,129,887,887,887,887,260,7,10,123,887,46,105,887,887,46.61120753,3,8
28500,73,11,1-73-2023-011-04,4,1,94,887,283,887,112,94,887,283,887,112,41,38,134,887,887,51,999,999,9,17,112,887,36,83,887,887,137.0357587,3,8
28502,25,15,1-25-2023-015-04,4,1,887,887,887,887,887,887,887,887,887,887,43,887,113,887,887,887,887,156,887,887,116,887,887,887,887,887,238.5100643,2,8
28503,25,16,1-25-2023-016-07,7,1,887,887,887,887,887,887,887,887,887,887,42,887,117,887,887,887,887,165,999,887,111,887,41,85,887,887,650.6723242,2,8
28504,13,6,1-13-2023-006-06,6,1,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,798.2210434,7,8
28505,13,7,1-13-2023-007-09,9,1,887,887,361,887,887,887,887,354,887,887,48,887,132,80,999,887,887,887,999,999,999,887,887,887,292,168,2337.293571,7,8
28506,13,8,1-13-2023-008-04,4,1,887,887,282,887,887,887,887,286,887,887,47,887,122,999,999,887,887,887,887,887,887,887,887,887,887,887,1264.143513,7,8
28506,13,8,1-13-2023-008-04,4,2,887,887,264,887,887,887,887,269,887,887,887,887,887,887,887,887,887,887,8,7,105,887,887,887,887,887,1264.143513,7,8
28507,66,6,1-66-2023-006-05,5,1,887,887,887,887,887,887,887,999,887,887,45,887,104,999,999,887,887,887,12,26,103,11,33,90,887,887,106.3944278,6,8
28508,66,7,1-66-2023-007-04,4,1,887,887,887,887,887,887,887,887,887,887,37,887,110,999,999,887,887,887,887,887,887,887,887,887,887,887,441.8315705,6,8
28509,59,15,1-59-2023-015-05,5,2,100,887,368,887,887,887,887,364,887,887,999,887,136,999,999,887,887,887,887,887,887,887,887,887,887,180,90.13625124,6,8
28510,18,5,1-18-2023-005-07,7,1,887,887,365,887,887,887,887,366,887,887,887,887,887,887,887,887,887,887,14,17,129,887,887,887,304,197,1471.99184,6,8
28510,18,5,1-18-2023-005-07,7,2,887,887,887,887,887,887,887,887,887,887,45,887,116,999,999,887,887,887,887,887,887,887,887,887,887,887,1471.99184,6,8
28511,18,6,1-18-2023-006-04,4,1,887,887,887,887,887,887,887,887,887,887,47,887,136,887,887,887,887,887,887,887,887,887,887,887,887,887,501.0750017,6,8
28512,28,5,1-28-2023-005-07,7,1,887,887,887,887,887,887,887,887,887,887,43,887,102,999,999,887,887,887,11,21,135,887,887,887,887,887,248.1287979,3,8
28515,32,5,1-32-2023-005-03,3,1,887,887,887,887,887,887,887,887,887,887,35,887,132,999,887,887,887,887,887,887,887,887,887,887,887,887,591.6150364,7,8
28515,32,5,1-32-2023-005-03,3,2,887,887,368,887,887,887,887,887,887,887,887,887,131,887,887,887,887,260,15,887,123,887,46,105,887,887,591.6150364,7,8
28516,32,6,1-32-2023-006-09,9,2,887,887,887,887,887,887,887,887,887,887,38,887,118,887,887,887,887,887,887,887,887,887,887,887,887,887,3413.344021,7,8
28520,19,16,1-19-2023-016-07,7,2,887,887,887,887,887,887,887,887,887,887,38,38,887,887,887,55,999,999,887,887,887,887,887,887,887,887,189.4247418,9,8
28521,31,7,1-31-2023-007-07,7,1,887,887,887,887,887,887,887,887,887,887,999,887,122,999,999,887,887,887,887,887,887,887,887,887,887,887,778.5692875,6,8
28522,31,8,1-31-2023-008-04,4,1,887,887,887,887,887,887,887,887,887,887,40,887,122,999,999,887,887,887,887,887,887,887,887,887,887,887,220.5982011,6,8
28523,25,17,1-25-2023-017-07,7,1,887,887,887,887,887,887,887,887,887,887,41,887,109,887,887,887,887,887,887,887,887,887,887,887,887,887,650.6723242,2,8
28523,25,17,1-25-2023-017-07,7,2,887,887,887,887,887,887,887,887,887,887,999,999,106,887,887,43,999,999,887,887,887,887,887,887,887,887,650.6723242,2,8
28524,27,8,1-27-2023-008-05,5,1,887,887,887,887,887,887,887,285,887,887,28,887,140,999,999,999,887,887,999,999,115,887,887,887,887,887,62.16098087,3,8
28525,27,9,1-27-2023-009-03,3,1,887,887,887,887,887,887,887,887,887,887,42,887,117,999,999,887,887,887,887,887,887,887,887,887,887,887,111.4708641,3,8
28526,15,15,1-15-2023-015-07,7,1,887,887,255,887,887,887,887,265,887,887,887,887,999,887,887,887,887,887,999,887,887,887,887,887,887,887,1634.220157,1,8
28528,33,5,1-33-2023-005-05,5,1,887,887,887,887,887,887,887,887,887,887,999,35,109,95,887,50,887,887,887,887,113,887,34,80,887,887,41.24774221,12,8
