CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,NUMEVENTS,CDRVERCOLL,CDRVERREPT,MODTYPE,IGCYCDOWN,CASEWGT,PSUSTRAT,VERSION
28437,73,6,1-73-2023-006-04,4,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,3453,76.60231243,3,8
28397,19,8,1-19-2023-008-03,3,1,1,0,Unkmown,EDR002-R01 0411,1,999997,62.33895059,9,8
28440,25,13,1-25-2023-013-03,3,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,9756,84.6771149,2,8
28442,26,5,1-26-2023-005-03,3,1,1,0,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,999997,401.6617011,10,8
28439,27,7,1-27-2023-007-04,4,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2287,153.6164776,3,8
28444,20,9,1-20-2023-009-10,10,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,15759,1286.377182,11,8
28446,29,4,1-29-2023-004-09,9,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,999997,811.6520683,2,8
28445,33,3,1-33-2023-003-05,5,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,9521,45.49699087,12,8
28398,19,9,1-19-2023-009-04,4,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,1739,192.9592002,9,8
28398,19,9,1-19-2023-009-04,4,1,2,0,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,6,999997,192.9592002,9,8
28399,19,10,1-19-2023-010-07,7,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,11516,547.0342608,9,8
28399,19,10,1-19-2023-010-07,7,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 23.1,1,19509,547.0342608,9,8
28448,11,10,1-11-2023-010-06,6,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,11640,645.1433185,8,8
28448,11,10,1-11-2023-010-06,6,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,10254,645.1433185,8,8
28449,10,12,1-10-2023-012-03,3,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2916,131.5547357,4,8
28424,15,11,1-15-2023-011-05,5,1,1,1,Crash Data Retrieval Tool 21.5.1,Crash Data Retrieval Tool 24.0,1,14893,24.37573574,1,8
28454,26,6,1-26-2023-006-02,2,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2786,31.76907113,10,8
28461,77,6,1-77-2023-006-04,4,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,3733,984.6612262,9,8
28460,23,9,1-23-2023-009-03,3,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2540,191.6751813,5,8
28462,77,7,1-77-2023-007-05,5,1,1,4,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,11889,76.33062011,9,8
28462,77,7,1-77-2023-007-05,5,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,16408,76.33062011,9,8
28466,59,14,1-59-2023-014-02,2,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,19043,47.45671854,6,8
28466,59,14,1-59-2023-014-02,2,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,8941,47.45671854,6,8
28472,12,7,1-12-2023-007-10,10,1,1,0,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,999997,4535.200312,9,8
28473,12,8,1-12-2023-008-03,3,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,16176,239.3521142,9,8
28474,21,5,1-21-2023-005-09,9,1,1,0,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 23.1,1,999997,2590.65678,11,8
28469,17,11,1-17-2023-011-06,6,2,1,3,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,6970,180.3178953,4,8
28483,24,4,1-24-2023-004-07,7,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,6991,957.2639276,1,8
28485,24,6,1-24-2023-006-03,3,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,3071,130.8485383,1,8
28486,14,6,1-14-2023-006-06,6,1,1,3,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,15722,7646.462255,8,8
28488,10,14,1-10-2023-014-03,3,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,16689,129.5126167,4,8
28490,10,16,1-10-2023-016-06,6,2,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,19746,266.514965,4,8
28503,25,16,1-25-2023-016-07,7,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,5885,650.6723242,2,8
28502,25,15,1-25-2023-015-04,4,1,1,0,E-N-H-01-00-0054,EDR001-R01,1,999997,238.5100643,2,8
28499,73,10,1-73-2023-010-03,3,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,11154,46.61120753,3,8
28508,66,7,1-66-2023-007-04,4,1,1,3,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,5675,441.8315705,6,8
28494,52,10,1-52-2023-010-03,3,2,1,4,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,1499,23.48758251,12,8
28499,73,10,1-73-2023-010-03,3,2,1,3,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,27224,46.61120753,3,8
28496,52,12,1-52-2023-012-06,6,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,17780,74.5399468,12,8
28512,28,5,1-28-2023-005-07,7,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2140,248.1287979,3,8
28505,13,7,1-13-2023-007-09,9,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,20671,2337.293571,7,8
28515,32,5,1-32-2023-005-03,3,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2189,591.6150364,7,8
28516,32,6,1-32-2023-006-09,9,2,1,3,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,999997,3413.344021,7,8
28506,13,8,1-13-2023-008-04,4,1,1,0,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,999997,1264.143513,7,8
28506,13,8,1-13-2023-008-04,4,2,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2358,1264.143513,7,8
28500,73,11,1-73-2023-011-04,4,1,1,0,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,999997,137.0357587,3,8
28510,18,5,1-18-2023-005-07,7,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,11081,1471.99184,6,8
28510,18,5,1-18-2023-005-07,7,2,1,1,E-N-K-01-00-0049,EDR001-R01,1,10257,1471.99184,6,8
28478,19,13,1-19-2023-013-03,3,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,3942,43.55016903,9,8
28478,19,13,1-19-2023-013-03,3,3,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,18899,43.55016903,9,8
28523,25,17,1-25-2023-017-07,7,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,14396,650.6723242,2,8
28524,27,8,1-27-2023-008-05,5,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,10611,62.16098087,3,8
28525,27,9,1-27-2023-009-03,3,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,1409,111.4708641,3,8
28526,15,15,1-15-2023-015-07,7,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,5929,1634.220157,1,8
28528,33,5,1-33-2023-005-05,5,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,31679,41.24774221,12,8
28480,19,15,1-19-2023-015-04,4,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,6971,66.81710688,9,8
28535,22,6,1-22-2023-006-09,9,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,999997,100.4616986,12,8
28532,26,8,1-26-2023-008-02,2,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,4222,28.21898419,10,8
28520,19,16,1-19-2023-016-07,7,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,10914,189.4247418,9,8
28493,11,13,1-11-2023-013-06,6,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,12829,1540.874113,8,8
28493,11,13,1-11-2023-013-06,6,2,1,4,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,999997,1540.874113,8,8
28536,16,8,1-16-2023-008-03,3,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2360,195.9456202,5,8
28541,30,5,1-30-2023-005-03,3,2,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2896,647.4085886,10,8
28548,20,13,1-20-2023-013-06,6,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,8840,275.9557257,11,8
28546,22,8,1-22-2023-008-06,6,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,15747,55.65553056,12,8
28556,77,8,1-77-2023-008-05,5,2,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,7130,159.3875731,9,8
28557,77,9,1-77-2023-009-05,5,2,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,6144,159.3875731,9,8
28544,16,10,1-16-2023-010-04,4,2,1,3,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2552,903.4118146,5,8
28563,12,9,1-12-2023-009-05,5,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,15148,238.9969228,9,8
28558,23,13,1-23-2023-013-04,4,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2945,372.5221111,5,8
28566,59,17,1-59-2023-017-04,4,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,10395,746.7013631,6,8
28562,54,10,1-54-2023-010-09,9,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,999997,498.693254,9,8
28567,20,14,1-20-2023-014-03,3,1,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2220,208.922339,11,8
28567,20,14,1-20-2023-014-03,3,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,7975,208.922339,11,8
28578,24,9,1-24-2023-009-06,6,1,1,1,E-N-K-01-00-0049,EDR001-R01,1,23327,352.6157721,1,8
28578,24,9,1-24-2023-009-06,6,2,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,15394,352.6157721,1,8
28582,14,7,1-14-2023-007-03,3,1,1,3,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,4009,586.2882307,8,8
28580,52,14,1-52-2023-014-04,4,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,3552,78.35600332,12,8
28587,66,9,1-66-2023-009-05,5,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,12735,106.3944278,6,8
28581,52,15,1-52-2023-015-04,4,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,1467,78.35600332,12,8
28600,32,11,1-32-2023-011-01,1,1,1,4,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,999997,136.8128258,7,8
28600,32,11,1-32-2023-011-01,1,2,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,13172,136.8128258,7,8
28585,25,19,1-25-2023-019-04,4,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,1189,607.3774406,2,8
28600,32,11,1-32-2023-011-01,1,3,1,2,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,17388,136.8128258,7,8
28601,28,6,1-28-2023-006-04,4,2,1,0,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,999997,110.1003306,3,8
28602,28,7,1-28-2023-007-06,6,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 23.1,1,999997,130.7804894,3,8
28602,28,7,1-28-2023-007-06,6,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,10610,130.7804894,3,8
28591,13,10,1-13-2023-010-03,3,1,1,3,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,18320,396.2754166,7,8
28603,16,11,1-16-2023-011-06,6,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,11501,524.5785039,5,8
28592,13,11,1-13-2023-011-09,9,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,33441,2387.793384,7,8
28570,19,18,1-19-2023-018-03,3,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,24380,58.78117583,9,8
28604,16,12,1-16-2023-012-02,2,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,16489,13.39390664,5,8
28588,18,7,1-18-2023-007-07,7,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,17476,524.9456064,6,8
28608,25,20,1-25-2023-020-03,3,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,2218,175.2004693,2,8
28608,25,20,1-25-2023-020-03,3,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,9346,175.2004693,2,8
28609,27,10,1-27-2023-010-03,3,1,1,1,E-N-H-01-00-0049,EDR001-R01,1,18072,50.26407651,3,8
28609,27,10,1-27-2023-010-03,3,2,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,3344,50.26407651,3,8
28620,10,21,1-10-2023-021-07,7,1,1,1,Crash Data Retrieval Tool 23.0,Crash Data Retrieval Tool 24.0,1,12644,806.2434697,4,8
