CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
29411,24,49,1-24-2023-049-06,6,1,2,3,0,12,0,0,70,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 39cm left of center point, extending right",Unknown,22 right of fcp,999,999,999,999,98,999,999,999,999,999,999,999,,,178.9238073,1,8
29414,25,46,1-25-2023-046-09,9,1,2,68,50,2,0,0,888,02RZAW03,R,Z,A,W,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,"Begins 116cm rear of front axle, extending rearward",Unknown,225 cm rear of front axle,999,999,999,999,211,999,999,999,999,999,999,999,,,725.1469465,2,8
29414,25,46,1-25-2023-046-09,9,1,3,31,998,0,0,0,888,00LDAO03,L,D,A,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,2,Not Measured,Not Measured,Left C-Pillar,777,777,777,777,777,,,,,,,,999,999,725.1469465,2,8
31583,59,120,1-59-2023-120-05,5,2,4,51,998,0,0,0,888,00UBDN99,U,B,D,N,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,77.00370918,6,8
31583,59,120,1-59-2023-120-05,5,2,5,51,998,0,0,0,888,00U99999,U,9,9,9,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,77.00370918,6,8
31383,15,168,1-15-2023-168-05,5,1,1,2,0,12,0,1,105,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,31,-31,0,54785,998,0,31,0,1,"Begins 53cm right of center point, extending left","Begins 80cm right of center point, extending left",14 cm right of center,160,0,160,0,106,24,8,9,14,22,13,1,,,24.37573574,1,8
31383,15,168,1-15-2023-168-05,5,2,1,1,0,12,0,2,285,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,30,-30,0,57407,998,0,31,0,1,"Begins 55cm right of center point, extending left","Begins 75cm right of center point, extending left",8 cm right of center,150,0,150,0,110,31,9,13,25,31,12,2,,,24.37573574,1,8
31781,17,145,1-17-2023-145-06,6,1,1,2,340,11,0,0,5,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,16,-15,5,11488,998,63,13,0,1,"Begins 62cm right of center point, extending left","Begins 80cm left of center point, extending right",68 cm left of center,160,0,160,-7,138,2,1,2,2,0,0,2,,,322.367363,4,8
31818,27,105,1-27-2023-105-03,3,1,1,2,320,11,0,0,50,11LYAW02,L,Y,A,W,02,8,8,8,8,888,888,888,1,23,-17,15,16214,998,-14,17,0,1,"Begins 150cm forward of rear axle, extending forward","Begins 123cm forward of rear axle, extending forward",158 cm forward of center,209,95,209,108,181,13,0,3,3,12,13,2,,,35.06986691,3,8
31818,27,105,1-27-2023-105-03,3,1,2,2,330,11,0,0,55,11LBEW01,L,B,E,W,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Begins 27cm forward of rear axle, extending rearward",Unknown,9 cm rear of left rear axle,999,999,999,999,83,999,999,999,999,999,999,999,,,35.06986691,3,8
29414,25,46,1-25-2023-046-09,9,1,1,68,10,12,0,0,888,12FRAE06,F,R,A,E,06,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,725.1469465,2,8
29417,73,41,1-73-2023-041-04,4,1,1,76,0,12,0,0,888,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,1,"Begins 17cm right of center point, extending left","Begins 75cm right of center point, extending left",LEFT FRONT BUMPER CORNER,150,0,150,-29,92,999,999,999,999,999,999,999,,,41.62476548,3,8
29420,28,25,1-28-2023-025-08,8,1,1,42,0,12,0,0,888,12FCEW03,F,C,E,W,03,8,8,8,8,888,888,888,1,37,-37,0,98554,998,4,37,0,1,"Begins 25cm right of center point, extending left","Begins 55cm right of center point, extending left",3 cm left of center,110,0,160,4,42,52,0,15,52,35,8,0,,,53.0882662,3,8
31343,76,81,1-76-2023-081-10,10,1,1,47,20,1,0,0,888,01FLEE06,F,L,E,E,06,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,19.39380957,3,8
31429,11,67,1-11-2023-067-05,5,1,1,54,0,12,0,0,888,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,37,-37,0,84376,998,0,37,0,1,"Begins 60cm right of center point, extending left","Begins 60cm right of center point, extending left",47 cm right of center,120,0,148,0,120,36,14,17,22,26,32,36,,,353.9946691,8,8
31775,19,120,1-19-2023-120-04,4,1,1,2,40,1,0,0,280,01FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,18,-14,-11,39066,998,-117,19,0,1,"Begins 88cm left of center point, extending right","Begins 72cm left of center point, extending right",91 cm left of center,143,0,176,0,176,14,14,4,12,14,7,10,,,451.6834955,9,8
31546,15,174,1-15-2023-174-09,9,1,1,2,340,11,0,0,95,11LZEW01,L,Z,E,W,01,8,8,8,8,888,888,888,3,14,-14,5,43630,998,-139,16,0,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,283.4424891,1,8
31546,15,174,1-15-2023-174-09,9,1,2,31,998,0,0,0,888,00RDAO02,R,D,A,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Not Measured,Not Measured,Unknown,777,777,777,777,777,,,,,,,,999,999,283.4424891,1,8
31672,33,60,1-33-2023-060-02,2,1,1,68,998,0,0,0,888,00FZLW99,F,Z,L,W,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,61.11458692,12,8
31775,19,120,1-19-2023-120-04,4,2,1,1,320,11,0,0,180,11LZEW02,L,Z,E,W,02,0,1,1,0,15,45,16,1,16,-12,10,27849,998,-145,15,0,1,"Begins 120cm rear of front axle, extending rearward","Begins 56cm rear of front axle, extending rearward",62 cm rearward of center,271,-52,271,-85,208,17,0,14,17,16,5,0,,,451.6834955,9,8
31483,66,70,1-66-2023-070-09,9,1,2,50,0,12,0,0,888,12FLES02,F,L,E,S,02,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,75 Left of Center,999,999,999,999,999,999,999,999,999,999,999,999,,,136.4050365,6,8
31838,66,79,1-66-2023-079-08,8,1,1,60,20,1,0,0,888,01FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,"Begins 82cm left of center point, extending right",Unknown,Unknown,999,999,999,999,164,999,999,999,999,999,999,999,,,146.4964083,6,8
31838,66,79,1-66-2023-079-08,8,1,2,57,340,11,0,0,888,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,"Begins 82cm left of center point, extending right",Unknown,Unknown,999,999,999,999,164,999,999,999,999,999,999,999,,,146.4964083,6,8
31838,66,79,1-66-2023-079-08,8,1,3,57,250,8,0,0,888,08LBEW03,L,B,E,W,03,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-90,10,2,2,"Begins 18cm rear of rear axle, extending forward","Begins 96cm rear of rear axle, extending forward",182 cm rearward of center,286,-134,286,-117,164,13,0,0,13,0,0,0,,,146.4964083,6,8
31838,66,79,1-66-2023-079-08,8,1,4,31,998,0,0,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Not Measured,Not Measured,Right A-Pillar,777,777,777,777,777,,,,,,,,26,24,146.4964083,6,8
31838,66,79,1-66-2023-079-08,8,1,5,57,270,9,0,0,888,09LYEN02,L,Y,E,N,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,"Begins 306cm forward of rear axle, extending forward",Unknown,Unknown,999,999,999,999,22,999,999,999,999,999,999,999,,,146.4964083,6,8
31838,66,79,1-66-2023-079-08,8,1,2,57,30,1,0,0,888,01RDES01,R,D,E,S,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,"Begins 78cm forward of rear axle, extending forward",Unknown,Unknown,999,999,999,999,352,999,999,999,999,999,999,999,,,146.4964083,6,8
31706,16,106,1-16-2023-106-03,3,1,3,88,10,12,0,0,888,12RPES01,R,P,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,"Begins 108cm forward of rear axle, extending forward",Unknown,162 cm forward RR axle,999,999,999,999,95,999,999,999,999,999,999,999,,,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,3,5,48,20,1,0,0,888,01RFMS01,R,F,M,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,"Begins 55cm forward of front axle, extending forward",Unknown,Unknown,999,999,999,999,15,999,999,999,999,999,999,999,,,243.7089188,5,8
31463,73,131,1-73-2023-131-01,1,1,1,2,0,12,0,1,170,12FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,1,Unknown,Unknown,PHOTOS ONLY INSPECTION. NOT MEASURED,999,999,999,999,999,999,999,999,999,999,999,999,,,123.4621072,3,8
31463,73,131,1-73-2023-131-01,1,2,1,1,0,12,0,2,350,12FDAW99,F,D,A,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,8,1,Unknown,Unknown,PHOTOS ONLY INSPECTION,999,999,999,999,999,999,999,999,999,999,999,999,,,123.4621072,3,8
31781,17,145,1-17-2023-145-06,6,2,1,1,80,3,0,0,90,03RZEW02,R,Z,E,W,02,0,0,0,0,28,45,15,1,15,-3,-15,23935,998,68,17,0,1,"Begins 46cm forward of rear axle, extending forward","Begins 35cm forward of rear axle, extending forward",52 cm rearward of center,196,-9,196,-23,146,13,0,13,10,10,10,2,,,322.367363,4,8
31844,21,103,1-21-2023-103-07,7,1,1,2,20,1,0,0,100,01FREE02,F,R,E,E,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,6,1,"Begins 50cm right of center point, extending right",Unknown,68cm Right of FCP,999,999,999,999,24,999,999,999,999,999,999,999,,,1196.649202,11,8
31844,21,103,1-21-2023-103-07,7,1,2,2,60,2,0,0,245,02RBEW02,R,B,E,W,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,6,2,"Begins 16cm rear of rear axle, extending rearward",Unknown,34cm Aft of RR Axle,999,999,999,999,90,999,999,999,999,999,999,999,,,1196.649202,11,8
31789,24,96,1-24-2023-096-03,3,2,1,1,330,11,0,0,330,11LDAW02,L,D,A,W,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,24,2,1,"Begins 62cm rear of rear axle, extending forward","Begins 62cm rear of rear axle, extending forward",143 cm rearward of center,381,-16,381,-16,381,16,9,16,11,9,4,6,,,325.5678312,1,8
31855,48,98,1-48-2023-098-08,8,1,1,2,60,2,0,0,140,02RDAW04,R,D,A,W,04,1,1,0,0,41,63,34,3,57,-28,-49,237154,998,54,59,0,1,"Begins 16cm forward of rear axle, extending forward","Begins 10cm rear of rear axle, extending forward",11 cm forward of center,306,17,306,1,222,58,0,30,55,58,28,0,,,108.0751406,12,8
31855,48,98,1-48-2023-098-08,8,1,2,2,90,3,0,0,999,03RBEN01,R,B,E,N,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Begins 69cm rear of rear axle, extending rearward",Unknown,82cm rear of right rear axle,999,999,999,-204,18,999,999,999,999,999,999,999,,,108.0751406,12,8
31858,18,84,1-18-2023-084-09,9,1,8,42,340,11,0,0,888,11FLEE03,F,L,E,E,03,8,8,8,8,888,888,888,1,17,-16,6,20502,998,19,17,0,1,"Begins 42cm left of center point, extending left","Begins 63cm right of center point, extending left",44 cm left of center,127,0,148,-58,32,19,19,11,7,3,0,0,,,700.8463505,6,8
31858,18,84,1-18-2023-084-09,9,1,6,41,350,12,0,0,888,12LDEW02,L,D,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,"Begins 101cm rear of rear axle, extending forward",Unknown,56cm forward of left rear axle,999,999,999,999,368,999,999,999,999,999,999,999,,,700.8463505,6,8
31858,18,84,1-18-2023-084-09,9,1,2,43,0,12,0,0,888,12RZAW02,R,Z,A,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,"Begins 81cm rear of rear axle, extending forward",Unknown,30cm forward of right rear axle,999,999,999,999,303,999,999,999,999,999,999,999,,,700.8463505,6,8
31858,18,84,1-18-2023-084-09,9,1,1,42,30,1,0,0,888,01F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,700.8463505,6,8
31643,15,179,1-15-2023-179-06,6,1,1,2,20,1,0,0,100,01RFEW02,R,F,E,W,02,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,147.8785761,1,8
31643,15,179,1-15-2023-179-06,6,2,1,1,200,7,0,0,100,07LBEW99,L,B,E,W,99,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,147.8785761,1,8
31895,16,113,1-16-2023-113-03,3,2,1,1,340,11,0,0,20,11FLEE09,F,L,E,E,09,8,8,8,8,888,888,888,3,13,-13,5,9009,998,16,13,0,1,"Begins 35cm left of center point, extending left",Unknown,70 cm Left of center,999,999,999,999,40,999,999,999,999,999,999,999,,,538.1159022,5,8
31852,77,103,1-77-2023-103-04,4,1,1,76,0,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-23,13,2,1,"Begins 34cm right of center point, extending left","Begins 80cm right of center point, extending left",77 cm left of center,160,0,160,-23,114,2,2,0,0,0,0,0,,,1325.758852,9,8
31887,24,98,1-24-2023-098-03,3,1,1,2,300,10,0,0,110,10FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,8,-4,7,11350,998,153,9,0,1,"Begins 13cm left of center point, extending left","Begins 80cm right of center point, extending left",79 cm left of center,160,0,160,-51,76,3,3,0,0,0,0,0,,,405.0813673,1,8
31477,54,72,1-54-2023-072-05,5,1,1,2,60,2,0,0,165,02RZEW02,R,Z,E,W,02,8,8,8,8,888,888,888,1,16,-8,-14,39710,998,153,16,0,1,"Begins 65cm rear of rear axle, extending forward","Begins 65cm rear of rear axle, extending forward",168 cm rearward of center,179,-110,179,-110,179,18,10,18,16,13,7,2,,,129.7151114,9,8
31477,54,72,1-54-2023-072-05,5,2,1,1,350,12,0,0,50,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,17,-17,3,25833,998,36,19,0,1,"Begins 80cm left of center point, extending right","Begins 80cm left of center point, extending right",3 cm right of center,160,0,160,0,160,11,0,5,11,11,5,0,,,129.7151114,9,8
31801,16,110,1-16-2023-110-10,10,1,3,88,0,12,0,0,888,12FRE901,F,R,E,9,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,UNKcm from Center point,999,999,999,999,999,999,999,999,999,999,999,999,,,7523.146988,5,8
31801,16,110,1-16-2023-110-10,10,1,5,59,0,12,0,0,888,12F9E901,F,9,E,9,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,UNK cm from Center Point,999,999,999,999,999,999,999,999,999,999,999,999,,,7523.146988,5,8
31801,16,110,1-16-2023-110-10,10,1,2,51,0,12,0,0,888,12FREE03,F,R,E,E,03,8,8,8,8,888,888,888,10,999,999,999,9999999,999,33,36,3,1,"Begins 28cm right of center point, extending right","Begins 50cm left of center point, extending right",25 cm right of center,100,0,147,33,10,32,4,13,20,26,32,10,,,7523.146988,5,8
31801,16,110,1-16-2023-110-10,10,1,4,42,0,12,0,0,888,12FZEN01,F,Z,E,N,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,"Begins 50cm right of center point, extending right",Unknown,53cm Right of Center,999,999,999,999,20,999,999,999,999,999,999,999,,,7523.146988,5,8
31457,15,170,1-15-2023-170-03,3,1,1,2,40,1,0,0,130,01FREE03,F,R,E,E,03,8,8,8,8,888,888,888,3,11,-9,-7,8542,998,-77,10,0,1,Unknown,Unknown,RF bumper corner,999,999,999,999,30,999,999,999,999,999,999,999,,,356.4961,1,8
31457,15,170,1-15-2023-170-03,3,1,2,2,90,3,0,0,888,03RPEW01,R,P,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 64cm forward of rear axle, extending forward",Unknown,26cm behind RF Axle,999,999,999,999,80,999,999,999,999,999,999,999,,,356.4961,1,8
31457,15,170,1-15-2023-170-03,3,2,1,1,340,11,0,0,10,11FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,14,-13,5,13993,998,39,16,0,1,"Begins 10cm right of center point, extending left","Begins 70cm right of center point, extending left",50 cm left of center,140,0,140,-30,80,16,16,12,11,7,1,0,,,356.4961,1,8
31872,12,99,1-12-2023-099-03,3,1,1,76,350,12,0,0,888,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,6,13,2,1,"Begins 18cm right of center point, extending left","Begins 80cm left of center point, extending right",37 cm left of center,160,0,160,-31,98,12,3,0,0,0,0,0,,,239.3521142,9,8
31875,77,104,1-77-2023-104-05,5,1,1,63,0,12,0,0,888,12FDLW99,F,D,L,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,"Begins 80cm right of center point, extending left",Unknown,FRONT CENTER POINT,999,999,999,999,160,999,999,999,999,999,999,999,,,76.33062011,9,8
31875,77,104,1-77-2023-104-05,5,1,2,63,350,12,0,0,888,12LPLW01,L,P,L,W,01,8,8,8,8,888,888,888,1,6,-6,1,3280,998,-84,6,0,2,"Begins 109cm forward of rear axle, extending forward","Begins 109cm forward of rear axle, extending forward",23 cm rearward of center,103,18,103,18,103,2,2,2,2,2,2,1,,,76.33062011,9,8
31904,73,151,1-73-2023-151-05,5,1,1,2,0,12,0,0,180,12FDEW04,F,D,E,W,04,8,8,8,8,888,888,888,3,65,-65,0,132007,998,0,55,0,1,"Begins 62cm left of center point, extending right","Begins 62cm left of center point, extending right",49 cm left of center,124,0,130,0,124,52,50,44,52,50,25,3,,,31.5633696,3,8
31907,73,154,1-73-2023-154-09,9,2,1,1,330,11,0,0,190,11LYEW02,L,Y,E,W,02,0,0,0,0,999,999,999,3,10,-9,5,11782,998,-28,15,0,1,"Begins 132cm forward of rear axle, extending forward","Begins 132cm forward of rear axle, extending forward",98 cm forward of center,189,109,189,115,201,11,0,7,11,7,0,0,,,331.0260535,3,8
31881,66,82,1-66-2023-082-06,6,1,1,2,340,11,0,0,240,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,43,-41,15,177768,998,91,34,0,1,"Begins 90cm right of center point, extending left","Begins 90cm right of center point, extending left",88 cm right of center,180,0,180,0,180,50,9,12,44,43,44,50,,,236.8937309,6,8
31881,66,82,1-66-2023-082-06,6,2,1,1,50,2,0,0,350,02RYAW06,R,Y,A,W,06,1,1,0,0,20,56,28,1,86,-55,-66,557410,998,18,95,0,1,"Begins 38cm forward of rear axle, extending forward","Begins 14cm forward of rear axle, extending forward",22 cm forward of center,290,45,290,57,266,94,0,45,94,73,70,41,,,236.8937309,6,8
31878,20,98,1-20-2023-098-02,2,1,1,42,0,12,0,0,888,12FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,49,-49,0,137239,998,-9,48,0,1,"Begins 24cm right of center point, extending left","Begins 62cm right of center point, extending left",16 cm left of center,125,0,156,-9,66,50,20,34,50,40,16,18,,,28.16135447,11,8
31520,59,114,1-59-2023-114-07,7,1,1,2,300,10,0,0,50,10LPEW01,L,P,E,W,01,0,0,1,0,18,26,4,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,40 cm forward of left rear axle,999,999,999,999,999,999,999,999,999,999,999,999,,,279.018924,6,8
31646,26,103,1-26-2023-103-06,6,1,2,2,270,9,0,0,85,09L99999,L,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,OVERLAPPING DAMAGE,999,999,999,999,999,999,999,999,999,999,999,999,,,1144.045051,10,8
30404,28,47,1-28-2023-047-07,7,2,2,1,200,7,0,0,220,07LYAW02,L,Y,A,W,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,111.059551,3,8
31855,48,98,1-48-2023-098-08,8,2,1,1,350,12,0,0,30,12FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,3,31,-30,5,100279,998,54,29,0,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,108.0751406,12,8
31855,48,98,1-48-2023-098-08,8,2,2,1,280,9,0,0,999,09LFEN01,L,F,E,N,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,108.0751406,12,8
31506,25,90,1-25-2023-090-02,2,1,1,2,30,1,0,0,130,01FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,3,30,-26,-15,55300,998,-123,21,0,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,48.58815106,2,8
29420,28,25,1-28-2023-025-08,8,1,2,41,260,9,0,0,888,09LPEN01,L,P,E,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 58cm forward of rear axle, extending rearward",Unknown,48cm Forward Left Rear Axle,999,999,999,999,30,999,999,999,999,999,999,999,,,53.0882662,3,8
29423,10,59,1-10-2023-059-05,5,1,1,2,0,12,0,2,350,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,31,-31,0,55286,998,0,33,0,1,"Begins 50cm left of center point, extending right","Begins 50cm left of center point, extending right",44 cm right of center,100,0,138,0,100,35,12,20,16,22,22,21,,,47.49325485,4,8
29423,10,59,1-10-2023-059-05,5,1,2,99,999,99,0,0,888,99LDEW01,L,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 22cm rear of rear axle, extending forward",Unknown,50cm Forward of Left Rear Axle,999,999,999,-27,237,999,999,999,999,999,999,999,,,47.49325485,4,8
32295,10,161,1-10-2023-161-02,2,1,1,88,999,99,0,0,888,99F99999,F,9,9,9,99,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,9,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,130.3098363,4,8
32390,10,163,1-10-2023-163-09,9,2,1,1,10,12,0,0,65,12FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1612.492182,4,8
32613,10,167,1-10-2023-167-09,9,1,1,53,90,3,0,0,888,03RBEW02,R,B,E,W,02,8,8,8,8,888,888,888,1,5,0,-5,5540,998,250,5,0,2,"Begins 29cm rear of rear axle, extending rearward","Begins 29cm rear of rear axle, extending rearward",216 cm rearward of center,63,-218,63,-218,63,18,7,13,17,18,11,6,,,888.2352944,4,8
32613,10,167,1-10-2023-167-09,9,1,2,31,998,0,0,0,888,00TDDO02,T,D,D,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,Not Measured,Not Measured,Left Roof,777,777,777,777,777,,,,,,,,4,8,888.2352944,4,8
32702,10,170,1-10-2023-170-08,8,1,1,49,999,99,0,0,888,99LDAW07,L,D,A,W,07,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,8,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,329.1254955,4,8
31506,25,90,1-25-2023-090-02,2,2,1,1,290,10,0,0,50,10LZAW03,L,Z,A,W,03,0,1,1,0,36,118,0,3,26,-9,24,125264,998,-43,35,0,1,"Begins 49cm rear of front axle, extending rearward","Begins 15cm forward of front axle, extending rearward",86 cm rearward of center,412,-18,412,-6,260,44,0,0,44,25,6,2,,,48.58815106,2,8
31506,25,90,1-25-2023-090-02,2,2,2,50,90,3,0,0,888,03RBAE02,R,B,A,E,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,"Begins 84cm rear of rear axle, extending rearward",Unknown,96cm rear of right rear axle,999,999,999,999,11,999,999,999,999,999,999,999,,,48.58815106,2,8
31506,25,90,1-25-2023-090-02,2,2,3,59,180,6,0,0,888,06BLAN99,B,L,A,N,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,2,"Begins 45cm left of center point, extending left",Unknown,56cm left of center,999,999,999,999,30,999,999,999,999,999,999,999,,,48.58815106,2,8
31955,48,103,1-48-2023-103-03,3,1,1,49,10,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-44,25,3,1,"Begins 87cm right of center point, extending left","Begins 87cm right of center point, extending left",7 cm right of center,174,0,174,0,174,22,8,13,20,22,19,19,,,74.78725036,12,8
31735,21,98,1-21-2023-098-03,3,3,2,1,330,11,0,0,270,11LZEW03,L,Z,E,W,03,0,0,1,0,999,999,999,1,20,-17,10,36284,998,-131,17,0,1,"Begins 42cm forward of rear axle, extending forward","Begins 12cm forward of rear axle, extending forward",146cm Forward of LR Axle,184,-84,184,-86,120,30,2,5,19,22,17,0,,,788.3932798,11,8
30942,12,72,1-12-2023-072-04,4,1,2,47,0,12,0,0,888,12LFEW01,L,F,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,259.0616273,9,8
31964,66,84,1-66-2023-084-09,9,1,1,2,10,12,0,0,345,12FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,69,5,1,"Begins 76cm right of center point, extending left","Begins 76cm right of center point, extending left",5 cm right of center,152,0,152,0,152,73,10,34,56,62,58,56,,,136.4050365,6,8
31964,66,84,1-66-2023-084-09,9,1,2,60,180,6,0,0,888,06BLLE01,B,L,L,E,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 76cm left of center point, extending right",Unknown,left rear bumper corner,999,999,999,999,30,999,999,999,999,999,999,999,,,136.4050365,6,8
