CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
31481,48,87,1-48-2023-087-06,6,1,RR,59,Affinity Touring S4,P205/65R16,W284 A1A 1817,5,0,1,316.0505329,12,8
31481,48,87,1-48-2023-087-06,6,2,LF,76,Dynnapro AT2,P275/55R20,15M8DRNH00520,10,0,1,316.0505329,12,8
28644,14,9,1-14-2023-009-06,6,2,RR,103,Defender,P265/60R18,AP5E 00HX2919,3,0,1,745.846193,8,8
28644,14,9,1-14-2023-009-06,6,2,RF,103,Defender,P265/60R18,AP5E 00HX2919,5,0,1,745.846193,8,8
28850,14,14,1-14-2023-014-02,2,2,LF,998,HP1000,P205/50R17,1091PP1580722,6,0,1,207.388208,8,8
28850,14,14,1-14-2023-014-02,2,2,LR,57,ZIEX ZE950,P205/50R17,R8H4 LMPR2021,6,0,1,207.388208,8,8
28850,14,14,1-14-2023-014-02,2,2,RR,17,ECOPIA EP432 PLUS,P205/50R17,1VH4 CAA 4419,6,0,1,207.388208,8,8
28850,14,14,1-14-2023-014-02,2,2,RF,57,SINCERA SN250 A/S,P205/50R17,R8H4,5,0,1,207.388208,8,8
29048,14,17,1-14-2023-017-02,2,1,LF,103,Defender,P245/60R18,1M34A00TX4521,7,0,1,164.4463854,8,8
29048,14,17,1-14-2023-017-02,2,1,LR,103,Primacy,P245/60R18,M34A 01FX0220,4,1,1,164.4463854,8,8
29048,14,17,1-14-2023-017-02,2,1,RR,103,Primacy,P245/60R18,M34A 01FX0220,4,0,1,164.4463854,8,8
29048,14,17,1-14-2023-017-02,2,1,RF,103,Unknown,P245/60R18,9999999999999,4,1,1,164.4463854,8,8
29592,14,26,1-14-2023-026-06,6,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,892.3136208,8,8
29592,14,26,1-14-2023-026-06,6,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,892.3136208,8,8
29592,14,26,1-14-2023-026-06,6,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,892.3136208,8,8
29592,14,26,1-14-2023-026-06,6,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,892.3136208,8,8
29758,14,30,1-14-2023-030-03,3,1,LF,103,total performance,P235/55R19,0C8F 03JX2921,4,0,1,918.0034257,8,8
29758,14,30,1-14-2023-030-03,3,1,LR,65,touring,P235/55R19,1K2JTYA4C0723,7,0,1,918.0034257,8,8
29758,14,30,1-14-2023-030-03,3,1,RR,65,touring,P235/55R19,1K2JTYA4C0723,7,0,1,918.0034257,8,8
29758,14,30,1-14-2023-030-03,3,1,RF,103,total performance,P235/55R19,0C8F 03JX2921,4,0,1,918.0034257,8,8
29758,14,30,1-14-2023-030-03,3,2,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,918.0034257,8,8
29758,14,30,1-14-2023-030-03,3,2,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,918.0034257,8,8
29758,14,30,1-14-2023-030-03,3,2,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,918.0034257,8,8
29758,14,30,1-14-2023-030-03,3,2,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,918.0034257,8,8
29941,14,34,1-14-2023-034-07,7,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,4115.170303,8,8
29941,14,34,1-14-2023-034-07,7,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,4115.170303,8,8
29941,14,34,1-14-2023-034-07,7,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,4115.170303,8,8
29941,14,34,1-14-2023-034-07,7,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,4115.170303,8,8
30167,14,41,1-14-2023-041-03,3,1,RF,59,Transforce,P235/65R16,1VNB0CV114221,99,0,1,868.8209005,8,8
30167,14,41,1-14-2023-041-03,3,1,RR,205,Klever,P235/65R16,02TNPAANA2521,99,0,1,868.8209005,8,8
30167,14,41,1-14-2023-041-03,3,1,LF,205,Klever,P235/65R16,02TNPAANA,99,0,1,868.8209005,8,8
30167,14,41,1-14-2023-041-03,3,1,LR,205,Klever,P235/65R16,02TNPAANA1322,99,0,1,868.8209005,8,8
29297,12,28,1-12-2023-028-09,9,1,LF,83,Edge AS,P235/60R17,PJRJ JABR0921,5,0,1,736.9903272,9,8
29297,12,28,1-12-2023-028-09,9,1,LR,83,Edge AS,P235/60R17,PJRJ JABR2221,4,0,1,736.9903272,9,8
29297,12,28,1-12-2023-028-09,9,1,RR,83,Edge AS,P235/60R17,PJRJ JABR2321,5,0,1,736.9903272,9,8
29297,12,28,1-12-2023-028-09,9,1,RF,83,Edge AS,P235/60R17,PJRJ JABR2321,4,0,1,736.9903272,9,8
29480,12,34,1-12-2023-034-03,3,2,LF,13,Advantage T/A Sport LT,LT265/70R17,1AP1Y2T11,8,0,2,625.8490752,9,8
29480,12,34,1-12-2023-034-03,3,2,LR,13,Advantage T/A Sport LT,LT265/70R17,1AP1Y2T110122,7,0,2,625.8490752,9,8
29480,12,34,1-12-2023-034-03,3,2,RR,13,Advantage T/A Sport LT,LT265/70R17,1AP1Y2T11,6,0,2,625.8490752,9,8
29480,12,34,1-12-2023-034-03,3,2,RF,13,Advantage T/A Sport LT,LT265/70R17,1AP1Y2T11,8,0,2,625.8490752,9,8
29480,12,34,1-12-2023-034-03,3,1,LF,59,Destination LE3,P225/65R17,17X2YLE312120,4,0,1,625.8490752,9,8
29480,12,34,1-12-2023-034-03,3,1,LR,59,Destination LE3,P225/65R17,17X2YLE314719,4,0,1,625.8490752,9,8
29480,12,34,1-12-2023-034-03,3,1,RR,59,Destination LE3,P225/65R17,17X2YLE314719,5,0,1,625.8490752,9,8
29480,12,34,1-12-2023-034-03,3,1,RF,59,Destination LE3,P225/65R17,17X2YLE314719,4,0,1,625.8490752,9,8
29569,12,36,1-12-2023-036-04,4,2,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,2,LR,17,Dueler H/T,P265/70R17,EL70,6,0,1,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,2,RR,17,Dueler H/T,P265/70R17,EL70 DDL 1021,6,0,1,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,2,RF,17,Dueler H/T,P265/70R17,EL70,7,0,1,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,1,LF,70,Viva 3 All Season,P205/65R15,M6UV PLHR2919,4,0,1,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,1,LR,70,Viva 3 All Season,P205/65R15,M6UV PL1R3218,4,0,1,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,1,RR,70,Viva 3 All Season,P205/65R15,M6UV PL1R0318,4,0,1,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,1,RF,70,Viva 3 All Season,P205/65R15,M6UV PLHR4319,5,0,1,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,3,LF,103,Defender LTX,P285/45R22,1B90L00KX4622,9,0,1,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,3,LR,103,Defender LTX,P285/45R22,1B90L00KX4822,8,0,1,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,3,RR,103,Defender LTX,P285/45R22,1B90L00KX5122,8,0,1,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,3,RF,103,Defender LTX,P285/45R22,1B90L00KX4722,8,0,1,1051.965248,9,8
29655,12,39,1-12-2023-039-06,6,1,LF,202,GR 906,P225/60R17,00KLEFACJ0719,3,0,1,403.6796827,9,8
29655,12,39,1-12-2023-039-06,6,1,RF,202,GR 906,P225/60R17,00KLEFACJ0719,2,0,1,403.6796827,9,8
29655,12,39,1-12-2023-039-06,6,1,LR,47,All Season,P225/60R17,M641 KK1R2021,6,0,1,403.6796827,9,8
29655,12,39,1-12-2023-039-06,6,1,RR,47,All Season,P225/60R17,M641 KK1R4619,5,0,1,403.6796827,9,8
29655,12,39,1-12-2023-039-06,6,2,LF,115,Roadian AT,P275/55R20,8E97 BEFR4720,7,0,1,403.6796827,9,8
29208,19,45,1-19-2023-045-02,2,2,LR,66,RELIATREK,P225/65R17,P52Y WJ834621,6,0,1,43.98969372,9,8
29208,19,45,1-19-2023-045-02,2,2,LF,66,RELIATREK,P225/65R17,P52Y WJ834621,4,1,1,43.98969372,9,8
29257,31,21,1-31-2023-021-05,5,1,LF,89,solus,P205/65R16,000ERYAY12322,6,0,1,205.9381144,6,8
29257,31,21,1-31-2023-021-05,5,1,LR,89,solus,P205/65R16,000ERYAY10922,8,0,1,205.9381144,6,8
29257,31,21,1-31-2023-021-05,5,1,RR,89,solus,P205/65R16,000ERYAY10922,5,0,1,205.9381144,6,8
29257,31,21,1-31-2023-021-05,5,1,RF,89,solus,P205/65R16,000ERYAY12322,5,1,1,205.9381144,6,8
29377,31,25,1-31-2023-025-10,10,1,LF,157,Trail climber,P245/65R17,1YJJ9PPUT,6,0,1,190.9257288,6,8
29377,31,25,1-31-2023-025-10,10,1,LR,157,Trail climber,P245/65R17,1YJJ9PPUT,7,0,1,190.9257288,6,8
29377,31,25,1-31-2023-025-10,10,1,RR,157,Trail climber,P245/65R17,1YJJ9PPUT,5,0,1,190.9257288,6,8
29377,31,25,1-31-2023-025-10,10,1,RF,157,Trail climber,P245/65R17,1YJJ9PPUT,6,1,1,190.9257288,6,8
29394,19,53,1-19-2023-053-09,9,2,LF,17,ECOPIA H/L 422 PLUS,P235/60R18,9999999999999,4,1,1,221.2672647,9,8
29394,19,53,1-19-2023-053-09,9,2,RF,17,ECOPIA H/L 422 PLUS,P235/60R18,7X45 EC2 0521,3,0,1,221.2672647,9,8
29394,19,53,1-19-2023-053-09,9,2,RR,17,ECOPIA H/L 422 PLUS,P235/60R18,7X45 EC2 0821,4,0,1,221.2672647,9,8
29394,19,53,1-19-2023-053-09,9,2,LR,17,ECOPIA H/L 422 PLUS,P235/60R18,7X45 EC2 0521,4,0,1,221.2672647,9,8
29397,19,56,1-19-2023-056-09,9,1,LF,194,Crosswind HP 010 Plus,P235/65R17,1YCMJL230,6,0,1,221.2672647,9,8
29397,19,56,1-19-2023-056-09,9,1,RF,194,Crosswind HP 010 Plus,P235/65R17,1YCMJL230,6,1,1,221.2672647,9,8
29397,19,56,1-19-2023-056-09,9,1,LR,70,Viva 3 All-Season,P235/65R17,PJJ81LH120218,4,0,1,221.2672647,9,8
29397,19,56,1-19-2023-056-09,9,1,RR,30,C55 ULTRA Touring,P235/65R17,UJ9811CR 0218,3,0,1,221.2672647,9,8
29486,19,58,1-19-2023-058-09,9,1,RF,998,MACH I,P225/50R17,KAJ8 B02B2321,5,0,1,472.413156,9,8
29486,19,58,1-19-2023-058-09,9,1,LF,998,MACH I,P225/50R17,KAJ8 B02B2321,5,0,1,472.413156,9,8
29486,19,58,1-19-2023-058-09,9,1,LR,998,MACH I,P225/50R17,KAJ8 B02B2321,6,0,1,472.413156,9,8
29486,19,58,1-19-2023-058-09,9,1,RR,998,MACH I,P225/50R17,KAJ8 B02B2321,8,0,1,472.413156,9,8
29486,19,58,1-19-2023-058-09,9,2,LF,998,4XS,P225/60R16,7TA6 3M411818,6,0,1,472.413156,9,8
29486,19,58,1-19-2023-058-09,9,2,LR,998,4XS,P225/60R16,7TA6 3M411818,5,0,1,472.413156,9,8
29486,19,58,1-19-2023-058-09,9,2,RR,998,4XS,P225/60R16,7TA6 3M413618,7,0,1,472.413156,9,8
29486,19,58,1-19-2023-058-09,9,2,RF,998,4XS,P225/60R16,7TA6 3M413618,5,0,1,472.413156,9,8
29663,19,65,1-19-2023-065-06,6,1,RF,66,RELIATREK,P215/55R17,A33P WJ7X1322,5,0,1,249.6501665,9,8
29663,19,65,1-19-2023-065-06,6,1,RR,66,RELIATREK,P215/55R17,A33P WJ7X1322,6,0,1,249.6501665,9,8
29663,19,65,1-19-2023-065-06,6,1,LR,66,RELIATREK,P215/55R17,A33P WJ7X1322,6,0,1,249.6501665,9,8
30250,14,44,1-14-2023-044-03,3,1,LF,30,Discoverer,P265/70R17,UTLY1JE,5,0,1,2464.03969,8,8
30250,14,44,1-14-2023-044-03,3,1,LR,30,Discoverer,P265/70R17,UT1Y1JE,4,0,1,2464.03969,8,8
30250,14,44,1-14-2023-044-03,3,1,RR,30,Discoverer,P265/70R17,UT1Y1JE,4,0,1,2464.03969,8,8
30250,14,44,1-14-2023-044-03,3,1,RF,30,Discoverer,P265/70R17,UT1Y1JE,4,0,1,2464.03969,8,8
30250,14,44,1-14-2023-044-03,3,2,LF,103,Primacy tour,P225/60R18,M314 01LX3719,4,0,1,2464.03969,8,8
30250,14,44,1-14-2023-044-03,3,2,LR,103,Primacy tour,P225/60R18,M314 01LX3719,4,0,1,2464.03969,8,8
30439,14,48,1-14-2023-048-03,3,1,LF,28,Van Contact A/S,LT215/85R16,HW0P HNKU3722,11,0,2,1174.367082,8,8
30439,14,48,1-14-2023-048-03,3,1,LR,28,Van Contact A/S,LT215/85R16,HW0P HNKU,7,0,2,1174.367082,8,8
30439,14,48,1-14-2023-048-03,3,1,RR,28,Van Contact A/S,LT215/85R16,HW0P HNKU,7,0,2,1174.367082,8,8
30439,14,48,1-14-2023-048-03,3,1,RF,28,Van Contact A/S,LT215/85R16,HW0P HNKU3722,8,0,2,1174.367082,8,8
30439,14,48,1-14-2023-048-03,3,2,LF,103,Defender,P255/50R20,1B7YL007X4521,8,1,1,1174.367082,8,8
30439,14,48,1-14-2023-048-03,3,2,RR,103,Defender,P255/50R20,B7YL 007X3719,8,0,1,1174.367082,8,8
30439,14,48,1-14-2023-048-03,3,2,LR,103,Defender,P255/50R20,13RYL017X5021,8,0,1,1174.367082,8,8
30439,14,48,1-14-2023-048-03,3,2,RF,103,Defender,P255/50R20,1B7YL007X4521,8,0,1,1174.367082,8,8
30559,14,53,1-14-2023-053-07,7,1,LF,998,Touring,P175/65R14,03NCXADXN5320,5,0,1,9385.87289,8,8
30559,14,53,1-14-2023-053-07,7,1,LR,998,Touring,P175/65R14,03NCXADXN0821,6,0,1,9385.87289,8,8
30559,14,53,1-14-2023-053-07,7,1,RR,998,Touring,P175/65R14,03NCXADXN5320,4,0,1,9385.87289,8,8
30559,14,53,1-14-2023-053-07,7,1,RF,998,Touring,P175/65R14,03NCXADXN0821,5,0,1,9385.87289,8,8
28143,17,1,1-17-2023-001-03,3,1,LF,59,weather grip,P225/65R17,1WB2YWTHP4321,4,0,1,276.2995111,4,8
28143,17,1,1-17-2023-001-03,3,1,RF,59,weather grip,P225/65R17,1WB2YWTHP,4,0,1,276.2995111,4,8
30250,14,44,1-14-2023-044-03,3,2,RF,103,Primacy tour,P225/60R18,M314 01LX3619,4,0,1,2464.03969,8,8
30250,14,44,1-14-2023-044-03,3,2,RR,103,Primacy tour,P225/60R18,B314 025X0420,4,0,1,2464.03969,8,8
30668,14,56,1-14-2023-056-07,7,1,LF,204,Touring,P215/55R16,1TBPKAY5C0321,6,0,1,5204.204338,8,8
30668,14,56,1-14-2023-056-07,7,1,RF,204,Touring,P215/55R16,1TBPKAY5C4521,6,0,1,5204.204338,8,8
30668,14,56,1-14-2023-056-07,7,1,LR,204,Touring,P215/55R16,1TBPKAY5C4221,6,0,1,5204.204338,8,8
30668,14,56,1-14-2023-056-07,7,1,RR,204,Touring,P215/55R16,1TBPKAY5C4221,6,0,1,5204.204338,8,8
30857,14,59,1-14-2023-059-01,1,2,LF,204,Touring,P195/65R15,TBRD AY5C3021,6,1,1,189.9751371,8,8
30857,14,59,1-14-2023-059-01,1,2,LR,204,Touring,P195/65R15,TBRD AY5C4421,7,0,1,189.9751371,8,8
30857,14,59,1-14-2023-059-01,1,2,RR,204,Touring,P195/65R15,TBRD AY5C4221,7,0,1,189.9751371,8,8
30857,14,59,1-14-2023-059-01,1,2,RF,204,Touring,P195/65R15,TBRD AY5C3021,6,0,1,189.9751371,8,8
30857,14,59,1-14-2023-059-01,1,1,LF,103,Defender,P235/60R18,M3XF 04AX,7,0,1,189.9751371,8,8
30857,14,59,1-14-2023-059-01,1,1,LR,103,Defender,P235/60R18,1B9XF0A4X1023,8,0,1,189.9751371,8,8
30857,14,59,1-14-2023-059-01,1,1,RR,103,Defender,P235/60R18,M3XF 04AX4220,5,0,1,189.9751371,8,8
30857,14,59,1-14-2023-059-01,1,1,RF,103,Defender,P235/60R18,M3XF 04AX4820,5,0,1,189.9751371,8,8
30963,14,63,1-14-2023-063-06,6,2,LF,103,defender,P255/65R17,APLV 00VX2917,8,0,1,7382.55904,8,8
30963,14,63,1-14-2023-063-06,6,2,LR,103,defender,P255/65R17,APLV 00VX4217,8,0,1,7382.55904,8,8
30963,14,63,1-14-2023-063-06,6,2,RR,103,defender,P255/65R17,APLV 00VX4217,7,0,1,7382.55904,8,8
30963,14,63,1-14-2023-063-06,6,2,RF,103,defender,P255/65R17,APLV 00VX4617,8,0,1,7382.55904,8,8
30963,14,63,1-14-2023-063-06,6,1,LF,13,Advantage Control,P225/65R17,15K2YMH111322,10,0,1,7382.55904,8,8
30963,14,63,1-14-2023-063-06,6,1,LR,13,Advantage Control,P225/65R17,15K2YMH111322,10,0,1,7382.55904,8,8
30963,14,63,1-14-2023-063-06,6,1,RR,13,Advantage Control,P225/65R17,15K2YMH111322,10,0,1,7382.55904,8,8
30963,14,63,1-14-2023-063-06,6,1,RF,13,Advantage Control,P225/65R17,15K2YMH111322,9,0,1,7382.55904,8,8
31243,14,65,1-14-2023-065-03,3,1,LF,204,touring,P215/60R16,TBP1 AY5C4821,6,0,1,1217.262274,8,8
31243,14,65,1-14-2023-065-03,3,1,LR,204,touring,P215/60R16,TBP1 AY5C4421,7,0,1,1217.262274,8,8
31243,14,65,1-14-2023-065-03,3,1,RR,204,touring,P215/60R16,TBP1 AY5C4921,6,0,1,1217.262274,8,8
31243,14,65,1-14-2023-065-03,3,1,RF,998,Maximus,P215/60R16,1KBLPBH3 0123,6,0,1,1217.262274,8,8
31243,14,65,1-14-2023-065-03,3,2,LF,129,p zero,P255/35R21,1UN13874K0123,8,0,1,1217.262274,8,8
31243,14,65,1-14-2023-065-03,3,2,LR,129,p zero,P275/35R21,1UN13874K2523,8,0,1,1217.262274,8,8
31243,14,65,1-14-2023-065-03,3,2,RR,129,p zero,P275/35R21,1UN13874K5122,7,0,1,1217.262274,8,8
31243,14,65,1-14-2023-065-03,3,2,RF,129,p zero,P255/35R21,1UN13874K0223,8,0,1,1217.262274,8,8
31435,14,69,1-14-2023-069-03,3,1,LF,167,Open Country Trail,35X12.50R17LT,173A521KP1723,13,0,4,469.8040078,8,8
31435,14,69,1-14-2023-069-03,3,1,LR,167,Open Country Trail,35X12.50R17LT,173A521KP1723,13,0,4,469.8040078,8,8
31435,14,69,1-14-2023-069-03,3,1,RR,167,Open Country Trail,35X12.50R17LT,173A521KP1723,13,0,4,469.8040078,8,8
31392,33,55,1-33-2023-055-04,4,1,RF,187,Avid gt,P205/55R16,FD8K LL6 1322,7,0,1,235.411734,12,8
31464,22,69,1-22-2023-069-10,10,1,LF,39,Road Control Touring,P195/65R15,U9AE XRM,7,0,1,494.2883317,12,8
31464,22,69,1-22-2023-069-10,10,1,RF,39,Road Control Touring,P195/65R15,U9AE XRM,7,0,1,494.2883317,12,8
31464,22,69,1-22-2023-069-10,10,1,RR,39,Road Control Touring,P195/65R15,U9AE XRM,7,0,1,494.2883317,12,8
31464,22,69,1-22-2023-069-10,10,1,LR,39,Road Control Touring,P195/65R15,U9AE XRM 3017,7,0,1,494.2883317,12,8
31535,22,72,1-22-2023-072-06,6,2,LF,30,Discoverer SRX,P245/55R19,UPP1 1D6 0822,8,0,1,182.2973588,12,8
31535,22,72,1-22-2023-072-06,6,2,LR,30,Discoverer SRX,P245/55R19,UPP1 1D6 0822,9,0,1,182.2973588,12,8
31535,22,72,1-22-2023-072-06,6,2,RF,30,Discoverer SRX,P245/55R19,9999999999999,7,0,1,182.2973588,12,8
31535,22,72,1-22-2023-072-06,6,2,RR,187,Geolander CV,P245/55R19,4UHH 6KC 4521,8,0,1,182.2973588,12,8
31538,22,71,1-22-2023-071-07,7,1,LF,998,Reputation,P235/50R18,1R85VFMN13119,4,0,1,492.7296495,12,8
31538,22,71,1-22-2023-071-07,7,1,LR,998,Reputation,P235/50R18,1R85VFMN13119,4,0,1,492.7296495,12,8
31538,22,71,1-22-2023-071-07,7,1,RR,998,Reputation,P235/50R18,1R85VFMN13119,4,0,1,492.7296495,12,8
31538,22,71,1-22-2023-071-07,7,1,RF,998,Reputation,P235/50R18,1R85VFMN13119,4,0,1,492.7296495,12,8
31621,31,83,1-31-2023-083-09,9,1,LF,70,Wrangler,UNKNOWN,9999999999999,3,1,9,251.9862351,6,8
31621,31,83,1-31-2023-083-09,9,1,LR,13,Commercial T/A,LT265/75R16,BFW8 A5114516,2,0,2,251.9862351,6,8
31621,31,83,1-31-2023-083-09,9,1,RR,13,Commercial T/A,LT265/75R16,BFW8 A511,1,0,2,251.9862351,6,8
31621,31,83,1-31-2023-083-09,9,1,RF,157,Trail climber,LT265/75R16,1YJE9PRUT,3,0,2,251.9862351,6,8
31681,19,118,1-19-2023-118-07,7,1,LF,76,KINERGY GT,P215/60R16,T7U9 1BH 4720,1,0,1,1351.272534,9,8
31681,19,118,1-19-2023-118-07,7,1,RF,76,KINERGY GT,P215/60R16,T7U9 1BH 4720,1,0,1,1351.272534,9,8
31681,19,118,1-19-2023-118-07,7,1,LR,76,KINERGY GT,P215/60R16,T7U9 1BH,8,0,1,1351.272534,9,8
31681,19,118,1-19-2023-118-07,7,1,RR,76,KINERGY GT,P215/60R16,T7U9 1BH 4720,8,0,1,1351.272534,9,8
31724,22,75,1-22-2023-075-07,7,2,LF,167,Open Country A/T,P275/65R20,73BR,9,0,1,117.4833768,12,8
31724,22,75,1-22-2023-075-07,7,2,RF,167,Open Country A/T,P275/65R20,73BR,9,1,1,117.4833768,12,8
31724,22,75,1-22-2023-075-07,7,2,RR,167,Open Country A/T,P275/65R20,73BR,8,0,1,117.4833768,12,8
31724,22,75,1-22-2023-075-07,7,2,LR,167,Open Country A/T,P275/65R20,73BR,8,0,1,117.4833768,12,8
31773,33,63,1-33-2023-063-06,6,1,LF,998,TERRA HUNTER X/T,P305/40R22,1YCANW1402221,3,8,1,90.73879397,12,8
31773,33,63,1-33-2023-063-06,6,1,LR,998,TERRA HUNTER X/T,P305/40R22,1YCANW1402221,3,0,1,90.73879397,12,8
31773,33,63,1-33-2023-063-06,6,1,RF,998,TERRA HUNTER X/T,P305/40R22,1YCANW1402221,6,0,1,90.73879397,12,8
31481,48,87,1-48-2023-087-06,6,2,LR,76,Dynnapro AT2,P275/55R20,15M8DRNH00320,7,0,1,316.0505329,12,8
31481,48,87,1-48-2023-087-06,6,2,RR,76,Dynnapro AT2,P275/55R20,15M8DRNH00520,7,0,1,316.0505329,12,8
31481,48,87,1-48-2023-087-06,6,2,RF,76,Dynnapro AT2,P275/55R20,15M8DRNH00320,9,0,1,316.0505329,12,8
31521,59,115,1-59-2023-115-08,8,1,LF,191,All terrain dat1,P245/70R16,01BT9M8C00321,11,0,1,59.96694194,6,8
31521,59,115,1-59-2023-115-08,8,1,LR,191,All terrain dat1,P245/70R16,01BT9M8C00321,11,0,1,59.96694194,6,8
31521,59,115,1-59-2023-115-08,8,1,RF,191,All terrain dat1,P245/70R16,01BT9M8C00321,11,0,1,59.96694194,6,8
31521,59,115,1-59-2023-115-08,8,1,RR,191,All terrain dat1,P245/70R16,01BT9M8C01521,11,0,1,59.96694194,6,8
31575,48,88,1-48-2023-088-03,3,1,LF,167,Extensa A/S 2,UNKNOWN,CMF5 8E7 4521,8,0,9,74.78725036,12,8
