CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,DAMAGE,CASEWGT,PSUSTRAT,VERSION
28902,15,33,1-15-2023-033-03,3,1,LF,0,31.37259562,1,8
28902,15,33,1-15-2023-033-03,3,1,RF,0,31.37259562,1,8
28902,15,33,1-15-2023-033-03,3,1,LR,0,31.37259562,1,8
28902,15,33,1-15-2023-033-03,3,1,RR,0,31.37259562,1,8
28902,15,33,1-15-2023-033-03,3,2,LF,9,31.37259562,1,8
28902,15,33,1-15-2023-033-03,3,2,RF,9,31.37259562,1,8
28902,15,33,1-15-2023-033-03,3,2,LR,9,31.37259562,1,8
28902,15,33,1-15-2023-033-03,3,2,RR,9,31.37259562,1,8
28916,23,24,1-23-2023-024-06,6,1,RF,0,231.2197592,5,8
28916,23,24,1-23-2023-024-06,6,1,LF,5,231.2197592,5,8
32622,14,94,1-14-2023-094-06,6,1,RR,0,4442.214643,8,8
32622,14,94,1-14-2023-094-06,6,1,RF,0,4442.214643,8,8
32625,25,116,1-25-2023-116-08,8,1,RF,0,99.36165861,2,8
32625,25,116,1-25-2023-116-08,8,1,LF,0,99.36165861,2,8
32625,25,116,1-25-2023-116-08,8,1,LR,0,99.36165861,2,8
32625,25,116,1-25-2023-116-08,8,1,RR,0,99.36165861,2,8
32631,76,125,1-76-2023-125-07,7,1,RR,0,82.10395442,3,8
32631,76,125,1-76-2023-125-07,7,1,LF,0,82.10395442,3,8
32631,76,125,1-76-2023-125-07,7,1,RF,0,82.10395442,3,8
32631,76,125,1-76-2023-125-07,7,1,LR,0,82.10395442,3,8
32634,16,133,1-16-2023-133-07,7,1,LR,0,2772.64494,5,8
32634,16,133,1-16-2023-133-07,7,2,LF,7,2772.64494,5,8
32634,16,133,1-16-2023-133-07,7,2,RF,0,2772.64494,5,8
32634,16,133,1-16-2023-133-07,7,2,RR,0,2772.64494,5,8
32634,16,133,1-16-2023-133-07,7,2,LR,7,2772.64494,5,8
32634,16,133,1-16-2023-133-07,7,1,LF,0,2772.64494,5,8
32634,16,133,1-16-2023-133-07,7,1,RF,0,2772.64494,5,8
32634,16,133,1-16-2023-133-07,7,1,RR,0,2772.64494,5,8
32642,25,117,1-25-2023-117-06,6,1,RR,0,224.1123059,2,8
32642,25,117,1-25-2023-117-06,6,2,LF,0,224.1123059,2,8
32642,25,117,1-25-2023-117-06,6,2,LR,0,224.1123059,2,8
32642,25,117,1-25-2023-117-06,6,2,RR,0,224.1123059,2,8
32642,25,117,1-25-2023-117-06,6,2,RF,0,224.1123059,2,8
32642,25,117,1-25-2023-117-06,6,1,LF,0,224.1123059,2,8
29328,25,45,1-25-2023-045-05,5,1,RF,0,39.67447201,2,8
29328,25,45,1-25-2023-045-05,5,1,RR,0,39.67447201,2,8
29328,25,45,1-25-2023-045-05,5,2,LR,0,39.67447201,2,8
29328,25,45,1-25-2023-045-05,5,2,RR,0,39.67447201,2,8
29328,25,45,1-25-2023-045-05,5,2,RF,0,39.67447201,2,8
29328,25,45,1-25-2023-045-05,5,2,LF,4,39.67447201,2,8
29363,29,17,1-29-2023-017-03,3,1,LF,0,478.6889267,2,8
29363,29,17,1-29-2023-017-03,3,1,LR,0,478.6889267,2,8
29363,29,17,1-29-2023-017-03,3,1,RR,0,478.6889267,2,8
29363,29,17,1-29-2023-017-03,3,1,RF,0,478.6889267,2,8
29363,29,17,1-29-2023-017-03,3,2,RF,0,478.6889267,2,8
29363,29,17,1-29-2023-017-03,3,2,LF,0,478.6889267,2,8
29363,29,17,1-29-2023-017-03,3,2,LR,0,478.6889267,2,8
29363,29,17,1-29-2023-017-03,3,2,RR,0,478.6889267,2,8
29414,25,46,1-25-2023-046-09,9,1,LF,0,725.1469465,2,8
29414,25,46,1-25-2023-046-09,9,1,RF,7,725.1469465,2,8
29414,25,46,1-25-2023-046-09,9,1,RR,7,725.1469465,2,8
29414,25,46,1-25-2023-046-09,9,1,LR,7,725.1469465,2,8
29446,15,64,1-15-2023-064-04,4,1,LF,0,201.8588175,1,8
29446,15,64,1-15-2023-064-04,4,1,LR,0,201.8588175,1,8
29446,15,64,1-15-2023-064-04,4,1,RF,3,201.8588175,1,8
29446,15,64,1-15-2023-064-04,4,1,RF,4,201.8588175,1,8
29446,15,64,1-15-2023-064-04,4,1,RR,0,201.8588175,1,8
29457,29,18,1-29-2023-018-03,3,2,LF,0,809.5399742,2,8
29457,29,18,1-29-2023-018-03,3,2,RF,0,809.5399742,2,8
29457,29,18,1-29-2023-018-03,3,2,RR,0,809.5399742,2,8
29457,29,18,1-29-2023-018-03,3,2,LR,0,809.5399742,2,8
29506,25,49,1-25-2023-049-10,10,2,LF,0,1407.146374,2,8
29506,25,49,1-25-2023-049-10,10,2,LR,0,1407.146374,2,8
29506,25,49,1-25-2023-049-10,10,2,RR,0,1407.146374,2,8
29506,25,49,1-25-2023-049-10,10,2,RF,0,1407.146374,2,8
29543,29,19,1-29-2023-019-03,3,1,LF,0,303.7079781,2,8
29543,29,19,1-29-2023-019-03,3,1,RF,9,303.7079781,2,8
29543,29,19,1-29-2023-019-03,3,1,LR,9,303.7079781,2,8
29543,29,19,1-29-2023-019-03,3,1,RR,9,303.7079781,2,8
29560,23,45,1-23-2023-045-08,8,1,LF,9,104.1039306,5,8
29560,23,45,1-23-2023-045-08,8,1,RF,9,104.1039306,5,8
29560,23,45,1-23-2023-045-08,8,1,LR,9,104.1039306,5,8
29560,23,45,1-23-2023-045-08,8,1,RR,9,104.1039306,5,8
29632,15,74,1-15-2023-074-06,6,2,LF,9,112.7322891,1,8
29632,15,74,1-15-2023-074-06,6,2,LR,9,112.7322891,1,8
29632,15,74,1-15-2023-074-06,6,2,RF,9,112.7322891,1,8
29632,15,74,1-15-2023-074-06,6,2,RR,9,112.7322891,1,8
29675,25,55,1-25-2023-055-10,10,1,LF,0,4342.820979,2,8
29675,25,55,1-25-2023-055-10,10,1,RF,9,4342.820979,2,8
29675,25,55,1-25-2023-055-10,10,1,LR,0,4342.820979,2,8
29675,25,55,1-25-2023-055-10,10,1,RR,0,4342.820979,2,8
29723,15,80,1-15-2023-080-04,4,1,LF,0,199.3894051,1,8
29723,15,80,1-15-2023-080-04,4,1,RF,0,199.3894051,1,8
29723,15,80,1-15-2023-080-04,4,1,LR,0,199.3894051,1,8
29723,15,80,1-15-2023-080-04,4,1,RR,0,199.3894051,1,8
29729,21,31,1-21-2023-031-04,4,1,LF,8,1635.794534,11,8
29729,21,31,1-21-2023-031-04,4,1,LR,8,1635.794534,11,8
29729,21,31,1-21-2023-031-04,4,1,RR,8,1635.794534,11,8
29729,21,31,1-21-2023-031-04,4,1,RF,8,1635.794534,11,8
29729,21,31,1-21-2023-031-04,4,2,LF,0,1635.794534,11,8
29729,21,31,1-21-2023-031-04,4,2,LR,0,1635.794534,11,8
29729,21,31,1-21-2023-031-04,4,2,RF,0,1635.794534,11,8
29729,21,31,1-21-2023-031-04,4,2,RR,0,1635.794534,11,8
29732,23,49,1-23-2023-049-07,7,1,LF,0,5262.839687,5,8
29732,23,49,1-23-2023-049-07,7,1,RF,0,5262.839687,5,8
29732,23,49,1-23-2023-049-07,7,1,LR,6,5262.839687,5,8
29732,23,49,1-23-2023-049-07,7,1,RR,0,5262.839687,5,8
29766,25,59,1-25-2023-059-08,8,1,LF,7,62.49448566,2,8
29766,25,59,1-25-2023-059-08,8,1,RF,0,62.49448566,2,8
29437,66,28,1-66-2023-028-04,4,2,LF,0,114.3320496,6,8
29437,66,28,1-66-2023-028-04,4,2,LR,0,114.3320496,6,8
29437,66,28,1-66-2023-028-04,4,2,RR,0,114.3320496,6,8
29437,66,28,1-66-2023-028-04,4,2,RF,0,114.3320496,6,8
29477,59,46,1-59-2023-046-02,2,1,LF,0,47.45671854,6,8
29477,59,46,1-59-2023-046-02,2,1,LR,0,47.45671854,6,8
29477,59,46,1-59-2023-046-02,2,1,RR,0,47.45671854,6,8
29477,59,46,1-59-2023-046-02,2,1,RF,9,47.45671854,6,8
29503,52,43,1-52-2023-043-09,9,1,LF,0,88.69809738,12,8
29503,52,43,1-52-2023-043-09,9,1,RF,8,88.69809738,12,8
29503,52,43,1-52-2023-043-09,9,1,LR,0,88.69809738,12,8
29503,52,43,1-52-2023-043-09,9,1,RR,0,88.69809738,12,8
29529,66,29,1-66-2023-029-10,10,2,LF,0,112.3254186,6,8
29529,66,29,1-66-2023-029-10,10,2,LR,5,112.3254186,6,8
29529,66,29,1-66-2023-029-10,10,2,RR,7,112.3254186,6,8
29529,66,29,1-66-2023-029-10,10,2,RF,0,112.3254186,6,8
29583,11,35,1-11-2023-035-04,4,2,LF,0,4631.793711,8,8
29583,11,35,1-11-2023-035-04,4,2,LR,0,4631.793711,8,8
29583,11,35,1-11-2023-035-04,4,2,RF,0,4631.793711,8,8
29583,11,35,1-11-2023-035-04,4,2,RR,0,4631.793711,8,8
29603,52,46,1-52-2023-046-03,3,2,LF,0,24.16853791,12,8
29603,52,46,1-52-2023-046-03,3,2,RF,0,24.16853791,12,8
32642,25,117,1-25-2023-117-06,6,1,RF,0,224.1123059,2,8
32642,25,117,1-25-2023-117-06,6,1,LR,0,224.1123059,2,8
32645,28,115,1-28-2023-115-10,10,1,LR,0,656.3253932,3,8
32645,28,115,1-28-2023-115-10,10,1,RR,0,656.3253932,3,8
32645,28,115,1-28-2023-115-10,10,1,RF,0,656.3253932,3,8
32645,28,115,1-28-2023-115-10,10,1,LF,0,656.3253932,3,8
32648,27,129,1-27-2023-129-09,9,2,LR,0,109.325843,3,8
32648,27,129,1-27-2023-129-09,9,2,RR,0,109.325843,3,8
32648,27,129,1-27-2023-129-09,9,1,LF,0,109.325843,3,8
32648,27,129,1-27-2023-129-09,9,1,RF,0,109.325843,3,8
32648,27,129,1-27-2023-129-09,9,1,RR,0,109.325843,3,8
32648,27,129,1-27-2023-129-09,9,1,LR,0,109.325843,3,8
32648,27,129,1-27-2023-129-09,9,2,LF,0,109.325843,3,8
32648,27,129,1-27-2023-129-09,9,2,RF,0,109.325843,3,8
32651,27,132,1-27-2023-132-03,3,1,LR,0,16.37214353,3,8
32651,27,132,1-27-2023-132-03,3,1,RR,0,16.37214353,3,8
32651,27,132,1-27-2023-132-03,3,1,RF,0,16.37214353,3,8
32651,27,132,1-27-2023-132-03,3,1,LF,0,16.37214353,3,8
32665,20,126,1-20-2023-126-10,10,1,LR,0,854.6941535,11,8
32665,20,126,1-20-2023-126-10,10,1,LF,0,854.6941535,11,8
32665,20,126,1-20-2023-126-10,10,1,RR,0,854.6941535,11,8
32665,20,126,1-20-2023-126-10,10,1,RF,7,854.6941535,11,8
32671,21,121,1-21-2023-121-04,4,2,LF,0,4058.778562,11,8
32671,21,121,1-21-2023-121-04,4,2,LR,0,4058.778562,11,8
32671,21,121,1-21-2023-121-04,4,2,RR,5,4058.778562,11,8
32671,21,121,1-21-2023-121-04,4,2,RR,7,4058.778562,11,8
32671,21,121,1-21-2023-121-04,4,2,RF,5,4058.778562,11,8
32685,13,150,1-13-2023-150-05,5,2,LR,4,554.8813853,7,8
32685,13,150,1-13-2023-150-05,5,2,RF,0,554.8813853,7,8
32685,13,150,1-13-2023-150-05,5,2,RR,4,554.8813853,7,8
32685,13,150,1-13-2023-150-05,5,2,LF,7,554.8813853,7,8
32688,73,176,1-73-2023-176-09,9,1,LF,0,147.6132115,3,8
32688,73,176,1-73-2023-176-09,9,1,RR,0,147.6132115,3,8
32688,73,176,1-73-2023-176-09,9,1,RF,5,147.6132115,3,8
32688,73,176,1-73-2023-176-09,9,1,LR,0,147.6132115,3,8
32691,59,161,1-59-2023-161-04,4,1,RF,0,113.1507719,6,8
32691,59,161,1-59-2023-161-04,4,2,LF,0,113.1507719,6,8
32691,59,161,1-59-2023-161-04,4,2,RF,0,113.1507719,6,8
32691,59,161,1-59-2023-161-04,4,2,LR,0,113.1507719,6,8
32691,59,161,1-59-2023-161-04,4,2,RR,0,113.1507719,6,8
32691,59,161,1-59-2023-161-04,4,1,LF,0,113.1507719,6,8
32691,59,161,1-59-2023-161-04,4,1,LR,0,113.1507719,6,8
32691,59,161,1-59-2023-161-04,4,1,RR,0,113.1507719,6,8
32694,18,113,1-18-2023-113-04,4,1,RF,0,280.0653338,6,8
32694,18,113,1-18-2023-113-04,4,1,LF,0,280.0653338,6,8
32694,18,113,1-18-2023-113-04,4,1,LR,0,280.0653338,6,8
32694,18,113,1-18-2023-113-04,4,1,RR,0,280.0653338,6,8
32697,18,116,1-18-2023-116-09,9,1,LF,0,634.630387,6,8
32697,18,116,1-18-2023-116-09,9,1,RF,7,634.630387,6,8
32697,18,116,1-18-2023-116-09,9,1,RR,0,634.630387,6,8
32697,18,116,1-18-2023-116-09,9,1,LR,0,634.630387,6,8
32708,12,126,1-12-2023-126-07,7,1,LF,0,2047.841659,9,8
32708,12,126,1-12-2023-126-07,7,1,LR,0,2047.841659,9,8
32708,12,126,1-12-2023-126-07,7,1,RR,0,2047.841659,9,8
32708,12,126,1-12-2023-126-07,7,1,RF,7,2047.841659,9,8
28916,23,24,1-23-2023-024-06,6,1,LF,7,231.2197592,5,8
28916,23,24,1-23-2023-024-06,6,1,LR,0,231.2197592,5,8
28916,23,24,1-23-2023-024-06,6,1,RR,7,231.2197592,5,8
28953,25,30,1-25-2023-030-03,3,1,LF,0,138.0363682,2,8
28953,25,30,1-25-2023-030-03,3,1,LR,0,138.0363682,2,8
28953,25,30,1-25-2023-030-03,3,1,RR,0,138.0363682,2,8
28953,25,30,1-25-2023-030-03,3,1,RF,0,138.0363682,2,8
28953,25,30,1-25-2023-030-03,3,2,LF,0,138.0363682,2,8
28953,25,30,1-25-2023-030-03,3,2,LR,0,138.0363682,2,8
28953,25,30,1-25-2023-030-03,3,2,RF,7,138.0363682,2,8
28953,25,30,1-25-2023-030-03,3,2,RR,0,138.0363682,2,8
28982,15,37,1-15-2023-037-06,6,2,LF,0,71.04185121,1,8
28982,15,37,1-15-2023-037-06,6,2,RF,0,71.04185121,1,8
28982,15,37,1-15-2023-037-06,6,2,RR,0,71.04185121,1,8
28982,15,37,1-15-2023-037-06,6,2,LR,0,71.04185121,1,8
28988,21,12,1-21-2023-012-08,8,1,LF,0,207.1293872,11,8
28988,21,12,1-21-2023-012-08,8,1,LR,0,207.1293872,11,8
28988,21,12,1-21-2023-012-08,8,1,RR,0,207.1293872,11,8
28988,21,12,1-21-2023-012-08,8,1,RF,3,207.1293872,11,8
28999,15,39,1-15-2023-039-03,3,1,LF,0,34.52269948,1,8
28999,15,39,1-15-2023-039-03,3,1,RF,0,34.52269948,1,8
28999,15,39,1-15-2023-039-03,3,1,LR,0,34.52269948,1,8
28999,15,39,1-15-2023-039-03,3,1,RR,0,34.52269948,1,8
28999,15,39,1-15-2023-039-03,3,2,LF,0,34.52269948,1,8
28999,15,39,1-15-2023-039-03,3,2,LR,0,34.52269948,1,8
28999,15,39,1-15-2023-039-03,3,2,RR,0,34.52269948,1,8
28999,15,39,1-15-2023-039-03,3,2,RF,0,34.52269948,1,8
29062,25,32,1-25-2023-032-04,4,1,LF,0,243.6588258,2,8
29062,25,32,1-25-2023-032-04,4,1,RF,0,243.6588258,2,8
29062,25,32,1-25-2023-032-04,4,1,LR,0,243.6588258,2,8
29062,25,32,1-25-2023-032-04,4,1,RR,0,243.6588258,2,8
29091,15,42,1-15-2023-042-04,4,1,LF,0,295.5182932,1,8
29091,15,42,1-15-2023-042-04,4,1,RF,0,295.5182932,1,8
29091,15,42,1-15-2023-042-04,4,1,LR,0,295.5182932,1,8
29091,15,42,1-15-2023-042-04,4,1,RR,0,295.5182932,1,8
29182,21,17,1-21-2023-017-03,3,1,LF,0,767.4102196,11,8
29182,21,17,1-21-2023-017-03,3,1,LR,0,767.4102196,11,8
29182,21,17,1-21-2023-017-03,3,1,RR,0,767.4102196,11,8
29182,21,17,1-21-2023-017-03,3,1,RF,3,767.4102196,11,8
29182,21,17,1-21-2023-017-03,3,1,RF,7,767.4102196,11,8
29182,21,17,1-21-2023-017-03,3,2,LF,0,767.4102196,11,8
29182,21,17,1-21-2023-017-03,3,2,LR,0,767.4102196,11,8
29182,21,17,1-21-2023-017-03,3,2,RR,0,767.4102196,11,8
29182,21,17,1-21-2023-017-03,3,2,RF,0,767.4102196,11,8
29185,29,14,1-29-2023-014-07,7,2,LR,0,1683.802089,2,8
29185,29,14,1-29-2023-014-07,7,2,RR,0,1683.802089,2,8
29185,29,14,1-29-2023-014-07,7,2,LF,0,1683.802089,2,8
29185,29,14,1-29-2023-014-07,7,2,RF,0,1683.802089,2,8
29197,23,35,1-23-2023-035-03,3,1,LF,0,128.7273955,5,8
29197,23,35,1-23-2023-035-03,3,1,LR,0,128.7273955,5,8
29197,23,35,1-23-2023-035-03,3,1,RR,0,128.7273955,5,8
29197,23,35,1-23-2023-035-03,3,1,RF,0,128.7273955,5,8
29231,25,38,1-25-2023-038-06,6,1,LF,0,190.3326706,2,8
29231,25,38,1-25-2023-038-06,6,1,RF,5,190.3326706,2,8
29231,25,38,1-25-2023-038-06,6,1,RR,0,190.3326706,2,8
29231,25,38,1-25-2023-038-06,6,1,LR,0,190.3326706,2,8
29231,25,38,1-25-2023-038-06,6,2,RF,0,190.3326706,2,8
29231,25,38,1-25-2023-038-06,6,2,RR,0,190.3326706,2,8
29231,25,38,1-25-2023-038-06,6,2,LR,0,190.3326706,2,8
29231,25,38,1-25-2023-038-06,6,2,LF,0,190.3326706,2,8
29234,25,41,1-25-2023-041-04,4,1,LF,0,320.6470225,2,8
29234,25,41,1-25-2023-041-04,4,1,RF,0,320.6470225,2,8
29234,25,41,1-25-2023-041-04,4,1,LR,0,320.6470225,2,8
29234,25,41,1-25-2023-041-04,4,1,RR,0,320.6470225,2,8
29328,25,45,1-25-2023-045-05,5,1,LF,7,39.67447201,2,8
29328,25,45,1-25-2023-045-05,5,1,LR,6,39.67447201,2,8
32711,21,124,1-21-2023-124-05,5,2,RF,4,67.49432857,11,8
32711,21,124,1-21-2023-124-05,5,2,LR,7,67.49432857,11,8
32711,21,124,1-21-2023-124-05,5,2,RR,0,67.49432857,11,8
32711,21,124,1-21-2023-124-05,5,1,LF,8,67.49432857,11,8
32711,21,124,1-21-2023-124-05,5,1,RF,8,67.49432857,11,8
32711,21,124,1-21-2023-124-05,5,1,LR,8,67.49432857,11,8
32711,21,124,1-21-2023-124-05,5,1,RR,8,67.49432857,11,8
32711,21,124,1-21-2023-124-05,5,2,LF,0,67.49432857,11,8
32717,17,175,1-17-2023-175-06,6,2,LF,0,317.4457075,4,8
32717,17,175,1-17-2023-175-06,6,2,LR,0,317.4457075,4,8
32717,17,175,1-17-2023-175-06,6,2,RR,0,317.4457075,4,8
32717,17,175,1-17-2023-175-06,6,2,RF,0,317.4457075,4,8
32725,20,128,1-20-2023-128-08,8,1,RR,0,159.080508,11,8
32725,20,128,1-20-2023-128-08,8,1,LR,0,159.080508,11,8
32725,20,128,1-20-2023-128-08,8,1,RF,0,159.080508,11,8
32725,20,128,1-20-2023-128-08,8,1,LF,0,159.080508,11,8
32728,14,96,1-14-2023-096-03,3,1,LF,0,1322.405173,8,8
32728,14,96,1-14-2023-096-03,3,1,LR,0,1322.405173,8,8
32728,14,96,1-14-2023-096-03,3,1,RR,0,1322.405173,8,8
32728,14,96,1-14-2023-096-03,3,1,RF,4,1322.405173,8,8
32728,14,96,1-14-2023-096-03,3,1,RF,5,1322.405173,8,8
32728,14,96,1-14-2023-096-03,3,1,RF,7,1322.405173,8,8
32731,11,100,1-11-2023-100-03,3,1,LF,0,524.4207195,8,8
32731,11,100,1-11-2023-100-03,3,2,LF,0,524.4207195,8,8
32731,11,100,1-11-2023-100-03,3,2,RF,0,524.4207195,8,8
32731,11,100,1-11-2023-100-03,3,2,RR,0,524.4207195,8,8
32731,11,100,1-11-2023-100-03,3,2,LR,0,524.4207195,8,8
32731,11,100,1-11-2023-100-03,3,1,RF,0,524.4207195,8,8
32731,11,100,1-11-2023-100-03,3,1,RR,0,524.4207195,8,8
32731,11,100,1-11-2023-100-03,3,1,LR,0,524.4207195,8,8
32734,16,137,1-16-2023-137-03,3,1,RR,0,534.9504901,5,8
32734,16,137,1-16-2023-137-03,3,1,LR,0,534.9504901,5,8
32734,16,137,1-16-2023-137-03,3,2,LF,0,534.9504901,5,8
32734,16,137,1-16-2023-137-03,3,2,LR,0,534.9504901,5,8
32734,16,137,1-16-2023-137-03,3,2,RR,0,534.9504901,5,8
32734,16,137,1-16-2023-137-03,3,2,RF,0,534.9504901,5,8
32734,16,137,1-16-2023-137-03,3,1,LF,0,534.9504901,5,8
32734,16,137,1-16-2023-137-03,3,1,RF,0,534.9504901,5,8
32748,28,116,1-28-2023-116-04,4,2,RR,0,98.41448292,3,8
32748,28,116,1-28-2023-116-04,4,2,RF,0,98.41448292,3,8
32748,28,116,1-28-2023-116-04,4,2,LF,0,98.41448292,3,8
32748,28,116,1-28-2023-116-04,4,2,LR,0,98.41448292,3,8
32751,25,118,1-25-2023-118-05,5,1,RF,0,63.13849087,2,8
32751,25,118,1-25-2023-118-05,5,1,LR,0,63.13849087,2,8
32751,25,118,1-25-2023-118-05,5,1,RR,0,63.13849087,2,8
32751,25,118,1-25-2023-118-05,5,1,LF,5,63.13849087,2,8
32754,52,119,1-52-2023-119-07,7,2,LR,0,752.6708153,12,8
32754,52,119,1-52-2023-119-07,7,2,RR,0,752.6708153,12,8
32754,52,119,1-52-2023-119-07,7,1,LF,0,752.6708153,12,8
32754,52,119,1-52-2023-119-07,7,1,RF,0,752.6708153,12,8
32754,52,119,1-52-2023-119-07,7,1,LR,0,752.6708153,12,8
32754,52,119,1-52-2023-119-07,7,1,RR,0,752.6708153,12,8
32754,52,119,1-52-2023-119-07,7,2,LF,0,752.6708153,12,8
32754,52,119,1-52-2023-119-07,7,2,RF,0,752.6708153,12,8
31063,76,71,1-76-2023-071-03,3,1,RR,9,46.16405861,3,8
31063,76,71,1-76-2023-071-03,3,1,RF,5,46.16405861,3,8
31226,66,64,1-66-2023-064-01,1,1,LF,7,103.5334329,6,8
31226,66,64,1-66-2023-064-01,1,1,LR,9,103.5334329,6,8
31226,66,64,1-66-2023-064-01,1,1,RR,9,103.5334329,6,8
31226,66,64,1-66-2023-064-01,1,1,RF,5,103.5334329,6,8
31226,66,64,1-66-2023-064-01,1,1,RF,7,103.5334329,6,8
31226,66,64,1-66-2023-064-01,1,1,RF,8,103.5334329,6,8
31226,66,64,1-66-2023-064-01,1,2,LF,0,103.5334329,6,8
31226,66,64,1-66-2023-064-01,1,2,LR,0,103.5334329,6,8
31226,66,64,1-66-2023-064-01,1,2,RR,0,103.5334329,6,8
31226,66,64,1-66-2023-064-01,1,2,RF,0,103.5334329,6,8
31272,52,100,1-52-2023-100-03,3,1,LF,5,120.9653596,12,8
31272,52,100,1-52-2023-100-03,3,1,RF,0,120.9653596,12,8
31272,52,100,1-52-2023-100-03,3,1,LR,8,120.9653596,12,8
31272,52,100,1-52-2023-100-03,3,1,RR,0,120.9653596,12,8
31298,11,63,1-11-2023-063-02,2,1,LF,0,83.61933847,8,8
31298,11,63,1-11-2023-063-02,2,1,RF,0,83.61933847,8,8
31298,11,63,1-11-2023-063-02,2,1,LR,0,83.61933847,8,8
31298,11,63,1-11-2023-063-02,2,1,RR,0,83.61933847,8,8
31298,11,63,1-11-2023-063-02,2,2,LF,0,83.61933847,8,8
31298,11,63,1-11-2023-063-02,2,2,RF,0,83.61933847,8,8
31298,11,63,1-11-2023-063-02,2,2,LR,0,83.61933847,8,8
31298,11,63,1-11-2023-063-02,2,2,RR,0,83.61933847,8,8
31335,66,67,1-66-2023-067-10,10,1,LF,0,617.6774771,6,8
31335,66,67,1-66-2023-067-10,10,1,RF,0,617.6774771,6,8
31335,66,67,1-66-2023-067-10,10,1,LR,0,617.6774771,6,8
31335,66,67,1-66-2023-067-10,10,1,RR,0,617.6774771,6,8
31335,66,67,1-66-2023-067-10,10,2,LF,9,617.6774771,6,8
31335,66,67,1-66-2023-067-10,10,2,RF,9,617.6774771,6,8
31335,66,67,1-66-2023-067-10,10,2,LR,9,617.6774771,6,8
31335,66,67,1-66-2023-067-10,10,2,RR,9,617.6774771,6,8
31484,66,71,1-66-2023-071-10,10,1,LF,0,336.9762559,6,8
31484,66,71,1-66-2023-071-10,10,1,RF,0,336.9762559,6,8
31484,66,71,1-66-2023-071-10,10,1,LR,1,336.9762559,6,8
31484,66,71,1-66-2023-071-10,10,1,LR,7,336.9762559,6,8
31484,66,71,1-66-2023-071-10,10,1,RR,0,336.9762559,6,8
31501,11,68,1-11-2023-068-05,5,1,LF,0,273.4459517,8,8
31501,11,68,1-11-2023-068-05,5,1,RF,0,273.4459517,8,8
31501,11,68,1-11-2023-068-05,5,1,RR,0,273.4459517,8,8
31501,11,68,1-11-2023-068-05,5,1,LR,0,273.4459517,8,8
31584,66,72,1-66-2023-072-01,1,1,LF,0,103.5334329,6,8
31584,66,72,1-66-2023-072-01,1,1,RF,0,103.5334329,6,8
31584,66,72,1-66-2023-072-01,1,1,LR,0,103.5334329,6,8
31584,66,72,1-66-2023-072-01,1,1,RR,0,103.5334329,6,8
31710,76,95,1-76-2023-095-03,3,1,LF,9,66.78090299,3,8
31710,76,95,1-76-2023-095-03,3,1,RF,9,66.78090299,3,8
31710,76,95,1-76-2023-095-03,3,1,LR,9,66.78090299,3,8
31710,76,95,1-76-2023-095-03,3,1,RR,9,66.78090299,3,8
31710,76,95,1-76-2023-095-03,3,2,LF,9,66.78090299,3,8
31710,76,95,1-76-2023-095-03,3,2,RF,9,66.78090299,3,8
31710,76,95,1-76-2023-095-03,3,2,LR,9,66.78090299,3,8
31710,76,95,1-76-2023-095-03,3,2,RR,9,66.78090299,3,8
31796,76,96,1-76-2023-096-04,4,2,LF,0,118.4453377,3,8
31796,76,96,1-76-2023-096-04,4,2,RF,7,118.4453377,3,8
31796,76,96,1-76-2023-096-04,4,2,LR,0,118.4453377,3,8
31796,76,96,1-76-2023-096-04,4,2,RR,0,118.4453377,3,8
31916,52,106,1-52-2023-106-09,9,1,LF,0,373.1030429,12,8
31916,52,106,1-52-2023-106-09,9,1,RF,0,373.1030429,12,8
31916,52,106,1-52-2023-106-09,9,1,RR,0,373.1030429,12,8
31916,52,106,1-52-2023-106-09,9,1,LR,0,373.1030429,12,8
31919,76,102,1-76-2023-102-04,4,1,LF,0,19.66659396,3,8
31919,76,102,1-76-2023-102-04,4,1,LR,0,19.66659396,3,8
31919,76,102,1-76-2023-102-04,4,1,RR,0,19.66659396,3,8
31919,76,102,1-76-2023-102-04,4,1,RF,0,19.66659396,3,8
31919,76,102,1-76-2023-102-04,4,2,RF,0,19.66659396,3,8
29456,22,27,1-22-2023-027-09,9,2,RR,0,457.0187593,12,8
29456,22,27,1-22-2023-027-09,9,2,LR,8,457.0187593,12,8
29487,19,59,1-19-2023-059-08,8,1,LF,0,70.41908275,9,8
29487,19,59,1-19-2023-059-08,8,1,RF,0,70.41908275,9,8
29487,19,59,1-19-2023-059-08,8,1,LR,0,70.41908275,9,8
29487,19,59,1-19-2023-059-08,8,1,RR,0,70.41908275,9,8
29487,19,59,1-19-2023-059-08,8,2,LF,0,70.41908275,9,8
29487,19,59,1-19-2023-059-08,8,2,RF,0,70.41908275,9,8
29487,19,59,1-19-2023-059-08,8,2,LR,0,70.41908275,9,8
29487,19,59,1-19-2023-059-08,8,2,RR,0,70.41908275,9,8
29527,31,28,1-31-2023-028-10,10,1,LF,0,286.3885933,6,8
29527,31,28,1-31-2023-028-10,10,1,RF,0,286.3885933,6,8
29527,31,28,1-31-2023-028-10,10,1,LR,0,286.3885933,6,8
29527,31,28,1-31-2023-028-10,10,1,RR,0,286.3885933,6,8
