CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
15999,32,1,1-32-2020-001-04,4,1,LR,17,Turanza EL 440,P235/60R18,7X45 JB2 4218,5,0,1,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,RR,17,Turanza EL 440,P235/60R18,7X45 JB2 4118,6,0,1,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,RF,17,Turanza EL 440,P235/60R18,7X45 JB2 4218,5,0,1,954.914109122814,7,5
15981,10,1,1-10-2020-001-09,9,1,RR,17,Insignia SE 200,P185/65R14,W57J E22,2,0,1,508.729696392121,4,5
15981,10,1,1-10-2020-001-09,9,1,RF,17,Insignia SE 200,P185/65R14,W57J E22,2,0,1,508.729696392121,4,5
15981,10,1,1-10-2020-001-09,9,1,LF,17,Insignia SE 200,P185/65R14,W57J E22,2,1,1,508.729696392121,4,5
15981,10,1,1-10-2020-001-09,9,1,LR,17,Insignia SE 200,P185/65R14,W57J E22,2,0,1,508.729696392121,4,5
16028,59,1,1-59-2020-001-05,5,2,RR,70,WRANGLER,30X09.50R15LT,PJ66 M9HV,2,0,4,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,2,RF,998,Radial xtX,LT235/75R15,UTHK T4X 5112,6,0,2,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,2,LF,103,XW4,P235/75R15,M3DD BNUY,2,9,1,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,2,LR,70,VIVA3,P215/75R15,MD36 JK1R1216,6,0,1,270.069996860003,6,5
16030,48,1,1-48-2020-001-06,6,1,RR,70,eagle,P205/55R16,M612 C11R0212,1,0,1,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,1,RF,998,ps830,P205/55R16,Y0JL D8HX,3,0,1,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,1,LF,998,ps830,P205/55R16,Y0JL D8HX,2,0,1,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,1,LR,70,eagle,P205/55R16,M6T2 011R0212,1,0,1,412.355953905343,12,5
16039,16,2,1-16-2020-002-02,2,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,19.2280792808995,5,5
16042,32,2,1-32-2020-002-02,2,2,RR,115,Npriz AH5,P185/55R15,8ED4 CBCR4718,7,0,1,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,RF,115,Npriz AH5,P185/55R15,8ED4 CBCR4718,6,0,1,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,LF,115,Npriz AH5,P185/55R15,8ED4 DMLL1319,6,0,1,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,LR,115,Npriz AH5,P185/55R15,8ED4 CBCR4718,7,0,1,122.456822453981,7,5
16035,52,2,1-52-2020-002-07,7,1,LF,199,Atrezzo SVA1,P255/45R20,YJU1 LBU10919,3,0,1,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,RF,199,Atrezzo SVA1,P255/45R20,YJU1 LBU10919,1,0,1,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,RR,199,Atrezzo SVA1,P255/45R20,YJU1 LBU10919,5,0,1,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,LR,199,Atrezzo SVA1,P255/45R20,YJU1 LBU10919,4,0,1,64.6514303921208,12,5
16046,27,1,1-27-2020-001-08,8,1,LF,59,WINTERFORCE 2,P195/60R15,W5RB WF1 1217,8,0,1,106.151535749743,3,5
16046,27,1,1-27-2020-001-08,8,1,LR,999,ASPEN TOURING A/S,P195/60R15,7TCB 3MA13416,6,0,1,106.151535749743,3,5
18201,10,100,1-10-2020-100-04,4,2,LF,70,Eagle Enforcer,P225/60R18,M6E4 KE1R1719,5,0,1,410.513861435004,4,5
18201,10,100,1-10-2020-100-04,4,2,LR,70,Eagle Enforcer,P225/60R18,M6E4 KE1R4218,6,0,1,410.513861435004,4,5
18201,10,100,1-10-2020-100-04,4,2,RF,70,Eagle Enforcer,P225/60R18,M6E4 KE1R4418,6,0,1,410.513861435004,4,5
18201,10,100,1-10-2020-100-04,4,2,RR,70,Eagle Enforcer,P225/60R18,M6E4 KE1R4318,6,0,1,410.513861435004,4,5
18203,10,102,1-10-2020-102-06,6,1,LF,47,All Season,P185/60R15,M690 NP1R0220,6,0,1,225.331540565832,4,5
18203,10,102,1-10-2020-102-06,6,1,LR,47,All Season,P185/60R15,M690 NP1R5019,5,0,1,225.331540565832,4,5
18203,10,102,1-10-2020-102-06,6,1,RR,47,All Season,P185/60R15,M690 NP1R0220,6,0,1,225.331540565832,4,5
18203,10,102,1-10-2020-102-06,6,1,RF,47,All Season,P185/60R15,MD90 LV1R2215,6,0,1,225.331540565832,4,5
18206,17,84,1-17-2020-084-08,8,1,RF,89,ECSTA LX,P225/45R18,Y0CE YCT62018,5,1,1,168.909067505589,4,5
18206,17,84,1-17-2020-084-08,8,1,LR,89,ECSTA LX,P225/45R18,Y0CE YCT64417,6,0,1,168.909067505589,4,5
18206,17,84,1-17-2020-084-08,8,1,LF,89,ECSTA LX,P225/45R18,Y0CE YCT62018,5,0,1,168.909067505589,4,5
18206,17,84,1-17-2020-084-08,8,1,RR,89,ECSTA LX,P225/45R18,Y0CE YCT62118,6,0,1,168.909067505589,4,5
18205,17,83,1-17-2020-083-06,6,1,LF,70,Forteara,P245/65R17,PL8T JA2R0719,6,0,1,416.55518176818,4,5
18205,17,83,1-17-2020-083-06,6,1,RF,70,Forteara,P245/65R17,PL8T JA2R0719,6,0,1,416.55518176818,4,5
18205,17,83,1-17-2020-083-06,6,1,RR,70,Forteara,P245/65R17,PL8T JA2R0919,7,0,1,416.55518176818,4,5
18205,17,83,1-17-2020-083-06,6,1,LR,70,Forteara,P245/65R17,PL8T JA2R5018,7,0,1,416.55518176818,4,5
18205,17,83,1-17-2020-083-06,6,2,LF,70,ASSURANCE,P215/55R17,M63R 1F1R3918,6,0,1,416.55518176818,4,5
18205,17,83,1-17-2020-083-06,6,2,RF,70,ASSURANCE,P215/55R17,M63R 1F1R3918,6,0,1,416.55518176818,4,5
18205,17,83,1-17-2020-083-06,6,2,RR,70,ASSURANCE,P215/55R17,M63R 1F1R2818,6,0,1,416.55518176818,4,5
18205,17,83,1-17-2020-083-06,6,2,LR,70,ASSURANCE,P215/55R17,M63R 1F1R3918,6,0,1,416.55518176818,4,5
18212,11,47,1-11-2020-047-07,7,2,RF,45,SDL 50,P225/50R17,R8JR FMW10217,3,0,1,3557.65293253277,8,5
18212,11,47,1-11-2020-047-07,7,2,LR,45,SDL 50,P225/50R17,R8JR FMW10217,7,0,1,3557.65293253277,8,5
18212,11,47,1-11-2020-047-07,7,2,LF,45,SDL 50,P225/50R17,R8JR FMW10217,3,0,1,3557.65293253277,8,5
18212,11,47,1-11-2020-047-07,7,2,RR,190,CHAMPOINT,P225/50R17,YJD8 BCB 4216,7,0,1,3557.65293253277,8,5
18222,28,49,1-28-2020-049-04,4,1,LF,103,PREMIER A/S,P225/60R18,AP14 01FX,5,0,1,76.1041429983023,3,5
18222,28,49,1-28-2020-049-04,4,1,LR,103,PREMIER A/S,P225/60R18,AP14 01FX,5,0,1,76.1041429983023,3,5
18222,28,49,1-28-2020-049-04,4,1,RR,103,PREMIER A/S,P225/60R18,AP14 01FX,5,0,1,76.1041429983023,3,5
18222,28,49,1-28-2020-049-04,4,1,RF,103,PREMIER A/S,P225/60R18,AP14 01FX2318,5,0,1,76.1041429983023,3,5
18224,48,48,1-48-2020-048-03,3,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,90.5708007975306,12,5
18224,48,48,1-48-2020-048-03,3,1,RF,999,Unknown,UNKNOWN,9999999999999,99,1,9,90.5708007975306,12,5
18628,73,63,1-73-2020-063-05,5,1,LR,119,FP700,P225/65R17,R8F5,7,0,1,39.9880645427196,3,5
18628,73,63,1-73-2020-063-05,5,1,RR,119,FP700,P225/65R17,R8F5,7,0,1,39.9880645427196,3,5
18628,73,63,1-73-2020-063-05,5,1,RF,119,FP700,P225/65R17,R8F5,7,0,1,39.9880645427196,3,5
18628,73,63,1-73-2020-063-05,5,2,LF,998,KENETICA TOURING A/S,P215/60R16,02TF4AANL4419,7,0,1,39.9880645427196,3,5
18628,73,63,1-73-2020-063-05,5,2,LR,998,KENETICA TOURING A/S,P215/60R16,02TF4AANL4419,7,0,1,39.9880645427196,3,5
18628,73,63,1-73-2020-063-05,5,2,RR,998,KENETICA TOURING A/S,P215/60R16,02TF4AANL4419,7,0,1,39.9880645427196,3,5
18628,73,63,1-73-2020-063-05,5,2,RF,998,KENETICA TOURING A/S,P215/60R16,02TF4AANL4419,7,0,1,39.9880645427196,3,5
18624,25,81,1-25-2020-081-05,5,1,LF,66,ALTIMAX RT 43,P225/65R16,1H42 WCFE0720,8,1,1,42.1671192624275,2,5
18624,25,81,1-25-2020-081-05,5,1,LR,66,ALTIMAX RT 43,P225/65R16,6542 WBL23618,3,0,1,42.1671192624275,2,5
18624,25,81,1-25-2020-081-05,5,1,RF,66,ALTIMAX RT 43,P225/65R16,1H42 WCFE0720,8,0,1,42.1671192624275,2,5
18624,25,81,1-25-2020-081-05,5,1,RR,66,ALTIMAX RT 43,P225/65R16,6542 WBL23618,4,0,1,42.1671192624275,2,5
18625,25,82,1-25-2020-082-06,6,2,LF,13,Mud-Terrain T/A,LT225/75R17,BE1X DP211919,14,0,2,345.498334453149,2,5
18625,25,82,1-25-2020-082-06,6,2,RF,13,Mud-Terrain T/A,LT225/75R17,BE1X DP211919,14,0,2,345.498334453149,2,5
18625,25,82,1-25-2020-082-06,6,2,LR,13,Mud-Terrain T/A,LT225/75R17,BE1X DP211919,14,0,2,345.498334453149,2,5
18625,25,82,1-25-2020-082-06,6,2,RR,13,Mud-Terrain T/A,LT225/75R17,BE1X DP211919,14,0,2,345.498334453149,2,5
18314,16,78,1-16-2020-078-07,7,1,LF,998,CALVARY UHP,P245/45R18,1YCMDLUHP4818,5,0,1,678.166585953997,5,5
18314,16,78,1-16-2020-078-07,7,1,RF,998,CALVARY UHP,P245/45R18,1YCMDLUHP1519,6,0,1,678.166585953997,5,5
18314,16,78,1-16-2020-078-07,7,1,LR,998,CALVARY UHP,P245/45R18,1YCMDLUHP4818,6,0,1,678.166585953997,5,5
18314,16,78,1-16-2020-078-07,7,1,RR,998,CALVARY UHP,P245/45R18,1YCMDLUHP1519,6,0,1,678.166585953997,5,5
18459,30,90,1-30-2020-090-03,3,1,LF,6,Silver Edition 3,P205/65R15,U9UV XRB 0520,7,0,1,60.0669367379702,10,5
18459,30,90,1-30-2020-090-03,3,1,LR,12,Brillantis 2,P205/65R15,1HUV W1RK4418,6,0,1,60.0669367379702,10,5
18459,30,90,1-30-2020-090-03,3,1,RR,12,Brillantis 2,P205/65R15,1HUV W1RK4318,6,0,1,60.0669367379702,10,5
18459,30,90,1-30-2020-090-03,3,1,RF,69,Coventional Spare,UNKNOWN,9999999999999,5,0,9,60.0669367379702,10,5
18459,30,90,1-30-2020-090-03,3,2,LF,17,ecopia h/l 422 plus,P225/65R17,7X2Y EC1 0918,5,0,1,60.0669367379702,10,5
18459,30,90,1-30-2020-090-03,3,2,LR,17,ecopia h/l 422 plus,P225/65R17,7X2Y EC1 0918,7,0,1,60.0669367379702,10,5
18459,30,90,1-30-2020-090-03,3,2,RR,17,ecopia h/l 422 plus,P225/65R17,7X2Y EC1 0518,6,0,1,60.0669367379702,10,5
18459,30,90,1-30-2020-090-03,3,2,RF,17,ecopia h/l 422 plus,P225/65R17,7X2Y EC1 0518,6,0,1,60.0669367379702,10,5
18635,10,119,1-10-2020-119-09,9,1,LF,103,Premier A/S,P195/55R15,F15V 03RX,7,0,1,1003.40831929977,4,5
18848,22,90,1-22-2020-090-06,6,1,LR,39,Touring A/S,P225/65R17,U92Y XRL,7,0,1,60.7862794369725,12,5
18848,22,90,1-22-2020-090-06,6,1,RR,39,Touring A/S,P225/65R17,U92Y XRL 4619,7,0,1,60.7862794369725,12,5
18848,22,90,1-22-2020-090-06,6,1,RF,39,Touring A/S,P225/65R17,U92Y XRL,7,0,1,60.7862794369725,12,5
18861,21,112,1-21-2020-112-03,3,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,169.910566199997,11,5
18861,21,112,1-21-2020-112-03,3,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,169.910566199997,11,5
18861,21,112,1-21-2020-112-03,3,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,169.910566199997,11,5
18861,21,112,1-21-2020-112-03,3,1,RF,999,Unknown,UNKNOWN,9999999999999,99,1,9,169.910566199997,11,5
18860,21,111,1-21-2020-111-04,4,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,770.532046679211,11,5
18860,21,111,1-21-2020-111-04,4,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,770.532046679211,11,5
18860,21,111,1-21-2020-111-04,4,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,770.532046679211,11,5
18860,21,111,1-21-2020-111-04,4,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,770.532046679211,11,5
18863,77,77,1-77-2020-077-08,8,2,LF,113,Ultra Sport NS-II,P225/35R20,U8B9 751 2608,5,0,1,411.97074658557,9,5
18863,77,77,1-77-2020-077-08,8,2,LR,167,Unknown,UNKNOWN,CX7X HKW 1911,7,1,9,411.97074658557,9,5
18863,77,77,1-77-2020-077-08,8,2,RR,998,Sport RX 6,P225/35R20,XUMY 00A 4416,5,0,1,411.97074658557,9,5
18863,77,77,1-77-2020-077-08,8,2,RF,167,Extensa HP,P225/35R20,CX7X HKW 1911,6,0,1,411.97074658557,9,5
18859,21,110,1-21-2020-110-04,4,1,LF,28,CONTIPROCONTACT TX,P205/55R16,P50F WM1E0620,7,0,1,770.532046679211,11,5
18859,21,110,1-21-2020-110-04,4,1,RF,28,CONTIPROCONTACT TX,P205/55R16,9999999999999,7,1,1,770.532046679211,11,5
18859,21,110,1-21-2020-110-04,4,1,LR,28,CONTIPROCONTACT TX,P205/55R16,P50F WM1E0720,7,0,1,770.532046679211,11,5
18859,21,110,1-21-2020-110-04,4,1,RR,28,CONTIPROCONTACT TX,P205/55R16,P50F WM1E0720,7,0,1,770.532046679211,11,5
18867,32,126,1-32-2020-126-01,1,1,RR,70,Integrity,P225/60R16,M6X0 E60R1817,7,0,1,101.403374904626,7,5
18867,32,126,1-32-2020-126-01,1,1,RF,133,PS 830,P225/60R16,Y9JN D8HX,5,0,1,101.403374904626,7,5
18867,32,126,1-32-2020-126-01,1,1,LF,133,PS 830,P225/60R16,9999999999999,6,1,1,101.403374904626,7,5
18867,32,126,1-32-2020-126-01,1,1,LR,133,PS 830,P225/60R16,9999999999999,4,1,1,101.403374904626,7,5
18864,32,123,1-32-2020-123-02,2,1,LF,115,CP671,P215/55R17,UA8V AAFL5217,4,0,1,58.161130175964,7,5
18864,32,123,1-32-2020-123-02,2,1,LR,115,CP671,P215/55R17,UA8V DMEL5217,5,0,1,58.161130175964,7,5
18864,32,123,1-32-2020-123-02,2,1,RR,115,CP671,P215/55R17,UA8V,5,0,1,58.161130175964,7,5
18864,32,123,1-32-2020-123-02,2,1,RF,115,CP671,P215/55R17,UA8V,4,0,1,58.161130175964,7,5
18866,32,125,1-32-2020-125-03,3,1,RR,133,Valera HT,P225/65R17,Y9H3 LEHX,5,0,1,1371.2595356044,7,5
18866,32,125,1-32-2020-125-03,3,1,RF,167,Open Country,P225/65R17,73F5 5FD 2019,4,0,1,1371.2595356044,7,5
18866,32,125,1-32-2020-125-03,3,1,LF,59,Destination LE 2,P225/65R17,VN2Y DE6 0319,6,0,1,1371.2595356044,7,5
19067,24,136,1-24-2020-136-03,3,1,RF,17,ecopia,P235/65R16,7X46 EC0 2017,4,0,1,219.195795901754,1,5
19069,52,142,1-52-2020-142-03,3,1,LF,76,Kinergy GT,P215/55R16,T7R1 1BH 3817,6,0,1,36.3813784780217,12,5
19069,52,142,1-52-2020-142-03,3,1,LR,76,Kinergy GT,P215/55R16,T7R1 1BH 3817,6,0,1,36.3813784780217,12,5
19069,52,142,1-52-2020-142-03,3,1,RR,76,Kinergy GT,P215/55R16,T7R1 1BH 3817,6,0,1,36.3813784780217,12,5
19069,52,142,1-52-2020-142-03,3,1,RF,76,Kinergy GT,P215/55R16,T7R1 1BH 3817,7,0,1,36.3813784780217,12,5
19070,52,143,1-52-2020-143-06,6,3,RR,123,P4 All Seasons Plus,P205/65R16,XL9M U1053317,9,0,1,73.5953384934647,12,5
19070,52,143,1-52-2020-143-06,6,3,LR,123,P4 All Seasons Plus,P205/65R16,XL9M U1053417,8,0,1,73.5953384934647,12,5
19070,52,143,1-52-2020-143-06,6,3,LF,123,P4 All Seasons Plus,P205/65R16,XL9M U1053417,9,0,1,73.5953384934647,12,5
19070,52,143,1-52-2020-143-06,6,3,RF,123,P4 All Seasons Plus,P205/65R16,XL9M U1053317,8,0,1,73.5953384934647,12,5
19078,11,70,1-11-2020-070-09,9,1,LF,998,TOURING,P195/60R15,TBRJ AY5C3919,7,0,1,4957.6378092879,8,5
19078,11,70,1-11-2020-070-09,9,1,RF,998,TOURING,P195/60R15,TBRJ AY5C4319,7,0,1,4957.6378092879,8,5
19078,11,70,1-11-2020-070-09,9,1,RR,998,TOURING,P195/60R15,TBRJ AY5C4319,7,0,1,4957.6378092879,8,5
19078,11,70,1-11-2020-070-09,9,1,LR,998,TOURING,P195/60R15,TBRJ AY5C3919,7,0,1,4957.6378092879,8,5
19076,25,100,1-25-2020-100-07,7,2,LF,187,AVIDAscend,P225/60R17,CCFC 85133318,6,0,1,266.73969633447,2,5
19076,25,100,1-25-2020-100-07,7,2,LR,187,AVIDAscend,P225/60R17,CCFC 851 3318,6,0,1,266.73969633447,2,5
19076,25,100,1-25-2020-100-07,7,2,RF,187,AVIDAscend,P225/60R17,CCFC 851 3318,6,0,1,266.73969633447,2,5
19076,25,100,1-25-2020-100-07,7,2,RR,187,AVIDAscend,P225/60R17,CCFC 851 3318,6,0,1,266.73969633447,2,5
19077,25,101,1-25-2020-101-04,4,2,LF,70,Wrangler,P265/70R16,43C2 KA1R4017,7,0,1,180.447637325083,2,5
19077,25,101,1-25-2020-101-04,4,2,RF,70,Wrangler,P265/70R16,43C2 KA1R2518,2,0,1,180.447637325083,2,5
19077,25,101,1-25-2020-101-04,4,2,LR,70,Wrangler,P265/70R16,43C2 KA1R2518,8,0,1,180.447637325083,2,5
19077,25,101,1-25-2020-101-04,4,2,RR,70,Wrangler,P265/70R16,43C2 KA1R2518,8,0,1,180.447637325083,2,5
19079,59,52,1-59-2020-052-02,2,2,RF,155,Solarus AS,P225/50R17,U940 LW8 2820,4,0,1,92.9472335926849,6,5
19079,59,52,1-59-2020-052-02,2,2,LF,155,Solarus AS,P225/50R17,U940 LW8 2820,4,0,1,92.9472335926849,6,5
19079,59,52,1-59-2020-052-02,2,2,LR,155,Solarus AS,P225/50R17,U940 LW8 2820,4,0,1,92.9472335926849,6,5
19079,59,52,1-59-2020-052-02,2,2,RR,155,Solarus AS,P225/50R17,U940 LW8 2820,4,0,1,92.9472335926849,6,5
19082,73,77,1-73-2020-077-03,3,1,LF,103,PREMIER LTX,P225/60R18,B514 P4WX3219,6,0,1,44.4467024507653,3,5
19082,73,77,1-73-2020-077-03,3,1,LR,103,PREMIER LTX,P225/60R18,B514 P4WX3219,6,0,1,44.4467024507653,3,5
19082,73,77,1-73-2020-077-03,3,1,RR,103,PREMIER LTX,P225/60R18,B514 P4WX3219,6,0,1,44.4467024507653,3,5
19082,73,77,1-73-2020-077-03,3,1,RF,103,PREMIER LTX,P225/60R18,B514 P4WX3219,6,0,1,44.4467024507653,3,5
19262,31,66,1-31-2020-066-04,4,1,RF,28,Extreme contact,P245/40R20,AF5X WC785019,8,0,1,200.351103957606,6,5
19262,31,66,1-31-2020-066-04,4,1,LR,28,Extreme contact,P275/40R20,A3LP WC7J4819,7,0,1,200.351103957606,6,5
19262,31,66,1-31-2020-066-04,4,1,RR,28,Extreme contact,P275/40R20,A3LP WC7J4219,7,0,1,200.351103957606,6,5
19267,19,144,1-19-2020-144-03,3,2,LR,70,Wrangler Fortitude,P265/60R18,M680 JM1R2520,9,0,1,114.623840692577,9,5
19267,19,144,1-19-2020-144-03,3,2,LF,70,Wrangler Fortitude,P265/60R18,M680 JM1R0220,9,0,1,114.623840692577,9,5
19267,19,144,1-19-2020-144-03,3,2,RF,70,Wrangler Fortitude,P265/60R18,M680 JM1R2520,9,0,1,114.623840692577,9,5
19267,19,144,1-19-2020-144-03,3,2,RR,70,Wrangler Fortitude,P265/60R18,M680 JM1R2520,9,0,1,114.623840692577,9,5
19241,25,106,1-25-2020-106-09,9,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,1205.02739719637,2,5
19241,25,106,1-25-2020-106-09,9,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,1205.02739719637,2,5
19241,25,106,1-25-2020-106-09,9,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,1205.02739719637,2,5
19241,25,106,1-25-2020-106-09,9,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,1205.02739719637,2,5
19269,19,146,1-19-2020-146-07,7,2,RF,173,Tiger Paw,P215/55R16,Y9B3 C9UU4517,3,0,1,669.284245883343,9,5
19269,19,146,1-19-2020-146-07,7,2,RR,103,Premier,P205/55R16,FUWC 00WX2616,3,0,1,669.284245883343,9,5
19269,19,146,1-19-2020-146-07,7,2,LR,28,Control Contact,P205/55R16,VY0F WC1R,4,0,1,669.284245883343,9,5
19269,19,146,1-19-2020-146-07,7,2,LF,70,Assurance Authority,P215/55R16,M7B3 MU1R3815,2,0,1,669.284245883343,9,5
19284,26,138,1-26-2020-138-04,4,2,LF,116,RIDGE GRAPPLER,LT275/65R20,73BR MHH 0320,12,0,2,615.392404016183,10,5
19284,26,138,1-26-2020-138-04,4,2,LR,116,RIDGE GRAPPLER,LT275/65R20,73BR MHH 0220,11,0,2,615.392404016183,10,5
19284,26,138,1-26-2020-138-04,4,2,RR,116,RIDGE GRAPPLER,LT275/65R20,73BR MHH 4719,10,0,2,615.392404016183,10,5
19284,26,138,1-26-2020-138-04,4,2,RF,116,RIDGE GRAPPLER,LT275/65R20,73BR MHH 3619,11,0,2,615.392404016183,10,5
19282,15,97,1-15-2020-097-09,9,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,70.4798889401969,1,5
19282,15,97,1-15-2020-097-09,9,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,70.4798889401969,1,5
19282,15,97,1-15-2020-097-09,9,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,70.4798889401969,1,5
19282,15,97,1-15-2020-097-09,9,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,70.4798889401969,1,5
19287,21,120,1-21-2020-120-04,4,2,LR,76,KINERGY GT,UNKNOWN,9999999999999,99,0,9,835.454208583882,11,5
19287,21,120,1-21-2020-120-04,4,2,RR,76,KINERGY GT,UNKNOWN,9999999999999,99,0,9,835.454208583882,11,5
19287,21,120,1-21-2020-120-04,4,2,LF,76,KINERGY GT,UNKNOWN,9999999999999,99,0,9,835.454208583882,11,5
19287,21,120,1-21-2020-120-04,4,2,RF,76,KINERGY GT,UNKNOWN,9999999999999,99,0,9,835.454208583882,11,5
19276,18,71,1-18-2020-071-04,4,1,LR,17,Dueler H/L Alenza,P255/65R18,7XAX DH1 4417,6,0,1,219.506061197231,6,5
19276,18,71,1-18-2020-071-04,4,1,LF,17,Dueler H/L Alenza,P255/65R18,7XAX DH1 4417,6,0,1,219.506061197231,6,5
16046,27,1,1-27-2020-001-08,8,1,RR,999,ASPEN TOURING A/S,P195/60R15,7TCB 3MA11117,5,0,1,106.151535749743,3,5
16046,27,1,1-27-2020-001-08,8,1,RF,59,WINTERFORCE 2,P195/60R15,W5RB WF1,6,0,1,106.151535749743,3,5
16048,19,3,1-19-2020-003-08,8,1,LF,155,WR,P245/40R18,9999999999999,99,1,1,394.310796222892,9,5
16048,19,3,1-19-2020-003-08,8,1,RF,155,WR,P245/40R18,RM2P XN6 3618,4,1,1,394.310796222892,9,5
16048,19,3,1-19-2020-003-08,8,1,LR,199,Inspire,P245/40R18,1YJERPTLY3419,7,0,1,394.310796222892,9,5
16048,19,3,1-19-2020-003-08,8,1,RR,199,Inspire,P245/40R18,1YJERPTLY3419,7,0,1,394.310796222892,9,5
16060,28,2,1-28-2020-002-10,10,1,LF,998,TOTAL TERRAIN A/T3,P235/75R15,UT1T XT6,9,0,1,69.7305941082568,3,5
16060,28,2,1-28-2020-002-10,10,1,LR,77,TRAIL DIGGER M/T,LT235/75R15,UTHK HW6,4,0,2,69.7305941082568,3,5
16060,28,2,1-28-2020-002-10,10,1,RR,77,TRAIL DIGGER M/T,LT235/75R15,UTHK HW6,4,0,2,69.7305941082568,3,5
16060,28,2,1-28-2020-002-10,10,1,RF,998,POWER LANDER A/T,P235/75R15,1P1P AAA,7,0,1,69.7305941082568,3,5
16054,31,1,1-31-2020-001-04,4,1,LF,70,Assurance,P215/60R16,PL5M PT1R1519,99,0,1,9939.54630849305,6,5
16054,31,1,1-31-2020-001-04,4,1,RF,70,Assurance,P215/60R16,PL5M PT1R0319,99,0,1,9939.54630849305,6,5
16054,31,1,1-31-2020-001-04,4,1,LR,76,Optimo,P215/60R16,T7UP DLH,99,0,1,9939.54630849305,6,5
16054,31,1,1-31-2020-001-04,4,1,RR,76,Optimo H426,P215/60R16,T7UP DLH,99,0,1,9939.54630849305,6,5
16059,10,2,1-10-2020-002-03,3,1,LF,66,Exclaim HPX,P235/55R17,A37A WBXP,7,0,1,502.963479097298,4,5
16059,10,2,1-10-2020-002-03,3,1,LR,129,P6,P235/55R17,N9EK D6640511,4,0,1,502.963479097298,4,5
16059,10,2,1-10-2020-002-03,3,1,RR,83,Edge A/S,P235/55R17,MD7A MA1R0316,5,0,1,502.963479097298,4,5
16059,10,2,1-10-2020-002-03,3,1,RF,103,Premier LTX,P225/65R17,M33T 02VX3916,3,0,1,502.963479097298,4,5
16061,15,1,1-15-2020-001-04,4,1,LF,89,SOLUS TA31,P215/55R17,00099YAY1,12,0,1,90.4349871217542,1,5
16061,15,1,1-15-2020-001-04,4,1,RF,89,SOLUS TA31,P215/55R17,00099YAY1,12,0,1,90.4349871217542,1,5
16061,15,1,1-15-2020-001-04,4,1,LR,89,SOLUS TA31,P215/55R17,00099YAY10418,11,0,1,90.4349871217542,1,5
16061,15,1,1-15-2020-001-04,4,1,RR,89,SOLUS TA31,P215/55R17,00099YAY1,11,0,1,90.4349871217542,1,5
16065,25,1,1-25-2020-001-07,7,2,LF,70,EAGLE LS 2,P225/55R18,M7WN CUER3618,8,0,1,2264.06567324114,2,5
16065,25,1,1-25-2020-001-07,7,2,RF,70,EAGLE LS 2,P225/55R18,M7WN CUER3618,8,0,1,2264.06567324114,2,5
16065,25,1,1-25-2020-001-07,7,2,LR,70,EAGLE LS 2,P225/55R18,M7WN CUER3618,9,0,1,2264.06567324114,2,5
