CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,BAGLOCATION,BAGSTATUS,BAGTYPE,BAGDEPLOY,BAGMALFUNCTION,BAGFLAPSOPEN,BAGFLAPSDAM,BAGDAMAGE,BAGDAMSOURCE,PREVCRASH,PRIORMAINT,DEPLOYEVENT,BAGDVTOTAL,BAGDVLONG,BAGDVLAT,BAGDVENERGY,BAGDVSPEED,BAGDVBES,BAGDVEST,BAGDVRANK,CDCFORDEPLOY,CASEWGT,PSUSTRAT,VERSION
15960,12,1,1-12-2020-001-06,6,1,3,8,1,99,1,0,1,0,0,50,9,9,2,999,999,999,9999999,999,4,1,2,2,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,4,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,5,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,6,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,303.527978887584,9,5
15966,19,1,1-19-2020-001-06,6,1,1,1,1,99,1,0,1,0,0,50,9,9,1,29,-29,0,47434,998,29,0,1,1,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,359.536838926933,9,5
15970,29,1,1-29-2020-001-10,10,1,1,1,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,3351.55854157617,2,5
15970,29,1,1-29-2020-001-10,10,1,2,3,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,3351.55854157617,2,5
15970,29,1,1-29-2020-001-10,10,2,1,1,1,99,1,0,1,0,0,50,9,9,2,12,-11,4,5346,998,9,0,1,1,3351.55854157617,2,5
15970,29,1,1-29-2020-001-10,10,2,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,3351.55854157617,2,5
15981,10,1,1-10-2020-001-09,9,1,1,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,508.729696392121,4,5
15981,10,1,1-10-2020-001-09,9,1,2,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,508.729696392121,4,5
15981,10,1,1-10-2020-001-09,9,2,1,1,1,99,1,99,99,99,99,59,9,9,1,9,-9,-3,6487,998,8,0,1,1,508.729696392121,4,5
15981,10,1,1-10-2020-001-09,9,2,2,5,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,508.729696392121,4,5
15981,10,1,1-10-2020-001-09,9,2,3,8,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,508.729696392121,4,5
15981,10,1,1-10-2020-001-09,9,2,4,2,1,99,7,99,60,60,60,60,,,,,,,,,,,,,508.729696392121,4,5
15981,10,1,1-10-2020-001-09,9,2,5,5,1,99,7,99,60,60,60,60,,,,,,,,,,,,,508.729696392121,4,5
15981,10,1,1-10-2020-001-09,9,2,6,8,1,99,7,99,60,60,60,60,,,,,,,,,,,,,508.729696392121,4,5
15983,18,1,1-18-2020-001-04,4,1,1,1,1,1,1,0,1,0,97,97,1,1,1,999,999,999,9999999,999,999,9,1,1,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,2,4,1,1,1,0,1,0,97,97,1,1,1,999,999,999,9999999,999,999,9,1,1,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,5,2,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,999,9,1,1,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,6,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,7,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,278.429574257875,6,5
15986,17,1,1-17-2020-001-02,2,1,1,1,1,1,7,0,60,60,60,60,1,9,60,,,,,,,,,60,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,2,5,1,1,7,0,60,60,60,60,1,9,60,,,,,,,,,60,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,3,8,1,1,7,0,60,60,60,60,1,9,60,,,,,,,,,60,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,4,4,1,1,7,0,60,60,60,60,1,9,60,,,,,,,,,60,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,5,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,6,5,1,1,1,0,1,0,0,50,,,,,,,,,,,,,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,7,8,1,1,1,0,1,0,0,50,,,,,,,,,,,,,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,1,1,1,99,1,0,1,0,0,50,9,9,1,17,-16,3,19809,998,13,0,1,1,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,119.444253944114,4,5
15991,21,1,1-21-2020-001-09,9,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,565.984367906688,11,5
15991,21,1,1-21-2020-001-09,9,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,565.984367906688,11,5
15991,21,1,1-21-2020-001-09,9,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,565.984367906688,11,5
15991,21,1,1-21-2020-001-09,9,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,565.984367906688,11,5
15991,21,1,1-21-2020-001-09,9,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,565.984367906688,11,5
15991,21,1,1-21-2020-001-09,9,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,565.984367906688,11,5
15995,22,1,1-22-2020-001-10,10,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,253.19159122996,12,5
15999,32,1,1-32-2020-001-04,4,1,1,1,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,999,6,1,1,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,2,2,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,3,4,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,999,6,1,1,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,4,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,5,8,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,999,6,1,1,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,6,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,954.914109122814,7,5
16001,26,2,1-26-2020-002-03,3,1,1,1,1,99,1,0,1,0,0,50,9,9,2,22,-17,-14,40249,998,22,0,1,1,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,2,4,1,99,1,0,1,0,0,50,9,9,2,22,-17,-14,40249,998,22,0,1,1,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,3,5,1,99,7,0,60,60,60,60,9,9,1,43,-7,42,154548,998,54,0,2,2,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,4,8,1,99,1,0,1,0,97,97,9,9,1,43,-7,42,154548,998,54,0,2,2,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,6,4,1,99,7,0,60,60,60,60,,,,,,,,,,,,,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,7,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,8,8,1,99,1,0,1,0,0,50,9,9,1,43,-7,42,154548,998,54,0,2,2,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,9,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,10,5,1,99,1,0,1,0,0,50,9,9,1,43,-7,42,154548,998,54,0,2,2,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,2,1,1,1,1,1,0,1,0,0,50,1,1,1,41,-31,-26,66617,998,29,0,1,1,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,2,2,2,1,1,1,0,0,0,0,50,,,,,,,,,,,,,64.9627567568958,10,5
16010,54,1,1-54-2020-001-06,6,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,4,2,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,5,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,6,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,208.580524457511,9,5
16012,12,2,1-12-2020-002-07,7,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,2,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,5,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,7,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2042.92987095787,9,5
16015,17,2,1-17-2020-002-02,2,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,1,2,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,1,1,1,99,1,0,1,0,0,50,9,9,1,22,-22,4,38535,998,23,0,1,1,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,3,5,1,99,1,0,1,0,0,50,9,9,1,22,-22,4,38535,998,23,0,1,1,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,5,8,1,99,1,0,1,0,97,97,9,9,1,22,-22,4,38535,998,23,0,1,1,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,77.66577484336,4,5
16019,77,2,1-77-2020-002-02,2,1,1,1,1,99,1,0,1,0,0,50,9,9,1,40,-40,0,84517,998,40,0,1,1,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,2,4,1,99,1,0,1,0,0,50,9,9,1,40,-40,0,84517,998,40,0,1,1,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,3,5,1,99,1,0,1,0,0,50,9,9,1,40,-40,0,84517,998,40,0,1,1,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,4,8,1,99,1,0,1,0,97,97,9,9,1,40,-40,0,84517,998,40,0,1,1,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,6,8,1,99,1,0,1,0,2,97,,,,,,,,,,,,,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,7,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,127.519241622658,9,5
16020,77,3,1-77-2020-003-05,5,1,1,1,1,99,1,0,1,0,0,50,9,9,1,11,-11,-4,11310,998,11,0,1,1,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,2,4,1,99,1,0,1,0,0,50,9,9,1,11,-11,-4,11310,998,11,0,1,1,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,5,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,7,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,332.055109461345,9,5
16022,11,1,1-11-2020-001-02,2,1,1,1,1,1,1,0,1,0,0,50,2,1,4,47,-47,0,151013,998,47,0,1,1,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,2,5,1,1,1,0,1,0,0,50,2,1,4,47,-47,0,151013,998,47,0,1,1,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,3,8,1,1,1,0,1,0,0,50,2,1,4,47,-47,0,151013,998,47,0,1,1,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,4,2,1,1,1,0,1,0,0,50,2,1,4,47,-47,0,151013,998,47,0,1,1,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,5,5,1,1,1,0,1,0,0,50,2,1,4,47,-47,0,151013,998,47,0,1,1,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,6,8,1,1,1,0,1,0,0,50,2,1,4,47,-47,0,151013,998,47,0,1,1,167.22224462934,8,5
16024,24,2,1-24-2020-002-09,9,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,2710.56521192753,1,5
16024,24,2,1-24-2020-002-09,9,1,2,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2710.56521192753,1,5
16024,24,2,1-24-2020-002-09,9,2,1,1,9,79,79,79,79,79,79,79,1,1,79,,,,,,,,,79,2710.56521192753,1,5
16024,24,2,1-24-2020-002-09,9,2,2,5,9,79,79,79,79,79,79,79,1,1,79,,,,,,,,,79,2710.56521192753,1,5
16024,24,2,1-24-2020-002-09,9,2,3,8,9,79,79,79,79,79,79,79,1,1,79,,,,,,,,,79,2710.56521192753,1,5
16025,24,3,1-24-2020-003-02,2,1,1,1,1,99,1,0,1,0,0,50,9,9,99,,,,,,,,,99,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,4,2,1,99,1,0,1,0,0,50,9,9,99,,,,,,,,,99,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,5,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,6,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,62.7579705739518,1,5
16028,59,1,1-59-2020-001-05,5,1,1,1,1,99,1,0,1,0,0,50,9,9,99,,,,,,,,,99,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,3,5,1,99,7,0,60,60,60,60,9,9,99,,,,,,,,,99,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,4,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,5,8,1,99,7,0,60,60,60,60,9,9,99,,,,,,,,,99,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,6,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,270.069996860003,6,5
16030,48,1,1-48-2020-001-06,6,1,1,1,1,99,1,0,1,0,0,50,9,9,1,49,-25,-42,195540,998,55,0,1,1,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,1,2,4,1,99,1,0,1,0,0,50,9,9,1,49,-25,-42,195540,998,55,0,1,1,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,1,4,2,1,1,1,0,1,0,0,50,,,,,,,,,,,,,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,1,5,5,1,1,1,0,1,0,0,50,,,,,,,,,,,,,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,1,1,1,1,1,0,1,0,0,50,1,1,1,38,-36,13,83484,998,31,0,1,1,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,2,4,1,1,1,0,1,0,0,50,1,1,1,38,-36,13,83484,998,31,0,1,1,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,4,8,1,1,7,0,60,60,60,60,1,1,1,38,-36,13,83484,998,31,0,1,1,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,5,2,1,1,1,0,1,0,0,50,1,1,1,38,-36,13,83484,998,31,0,1,1,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,6,4,1,1,1,0,1,0,0,50,1,1,1,38,-36,13,83484,998,31,0,1,1,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,7,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,8,8,1,1,1,0,1,0,0,50,1,1,1,38,-36,13,83484,998,31,0,1,1,412.355953905343,12,5
16032,73,1,1-73-2020-001-04,4,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,4,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,5,5,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,11,2,1,1,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,6,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,11,2,1,1,259.778907827237,3,5
16034,52,1,1-52-2020-001-09,9,1,1,1,1,99,7,0,60,60,60,60,2,9,60,,,,,,,,,60,61.8518928906495,12,5
16034,52,1,1-52-2020-001-09,9,1,2,5,1,99,7,0,60,60,60,60,2,9,60,,,,,,,,,60,61.8518928906495,12,5
16034,52,1,1-52-2020-001-09,9,1,3,3,1,99,7,0,60,60,60,60,2,9,60,,,,,,,,,60,61.8518928906495,12,5
16034,52,1,1-52-2020-001-09,9,1,4,8,1,99,7,0,60,60,60,60,2,9,60,,,,,,,,,60,61.8518928906495,12,5
16034,52,1,1-52-2020-001-09,9,1,5,8,1,99,1,0,1,0,0,50,2,9,1,12,-4,-11,11206,998,10,0,1,1,61.8518928906495,12,5
16034,52,1,1-52-2020-001-09,9,1,6,5,1,99,7,0,60,60,60,60,2,9,60,,,,,,,,,60,61.8518928906495,12,5
16034,52,1,1-52-2020-001-09,9,2,1,1,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,61.8518928906495,12,5
16034,52,1,1-52-2020-001-09,9,2,2,3,1,99,7,99,60,60,60,60,,,,,,,,,,,,,61.8518928906495,12,5
16035,52,2,1-52-2020-002-07,7,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,3,8,1,99,1,0,1,0,0,50,9,9,1,20,-13,-16,66814,998,26,0,1,1,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,64.6514303921208,12,5
