CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
16043,76,1,1-76-2020-001-02,2,1,1,3,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,2.00,9995.00,9997.00,9997.00,7,8,7,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,1,4,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,15.5195165531956,3,5
19480,52,163,1-52-2020-163-08,8,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,0,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,27.755496471605,12,5
20001,76,91,1-76-2020-091-07,7,1,1,1,1,6.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,6.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,19.8676509563161,3,5
20001,76,91,1-76-2020-091-07,7,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,19.8676509563161,3,5
20001,76,91,1-76-2020-091-07,7,1,1,2,1,6.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,6.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,19.8676509563161,3,5
20001,76,91,1-76-2020-091-07,7,1,1,3,1,6.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,6.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,3,7,19.8676509563161,3,5
20001,76,91,1-76-2020-091-07,7,1,1,5,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,19.8676509563161,3,5
19091,66,64,1-66-2020-064-05,5,1,1,1,0,18.00,9995.00,7,0,9997.00,9995.00,9994.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,0,9997.00,9995.00,9994.00,9997.00,9997.00,7,7,7,142.691699376117,6,5
19091,66,64,1-66-2020-064-05,5,1,1,2,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,142.691699376117,6,5
20004,66,86,1-66-2020-086-03,3,2,1,1,1,18.00,21.00,7,8,66.00,24.00,18.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,8,9995.00,9995.00,18.00,9997.00,9997.00,7,5,7,101.661767199215,6,5
17934,11,39,1-11-2020-039-04,4,1,1,1,1,18.00,9995.00,7,8,9995.00,9995.00,18.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,18.00,9997.00,9997.00,7,7,7,1107.51484707532,8,5
19062,11,69,1-11-2020-069-04,4,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,3,7,2589.06853250962,8,5
19062,11,69,1-11-2020-069-04,4,2,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,3,7,2589.06853250962,8,5
19420,52,160,1-52-2020-160-06,6,1,1,1,1,15.00,115.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,1,9997.00,115.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,69.8859424965525,12,5
16251,66,4,1-66-2020-004-07,7,2,1,1,0,41.50,191.50,7,8,9997.00,41.50,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,5,7,138.754407815887,6,5
19912,66,84,1-66-2020-084-06,6,1,1,2,1,0.00,10.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,7,0.00,10.00,7,8,9995.00,9994.00,9995.00,9995.00,9995.00,7,7,7,130.808569334625,6,5
19912,66,84,1-66-2020-084-06,6,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,130.808569334625,6,5
19520,59,57,1-59-2020-057-05,5,1,1,3,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,97.6908511863607,6,5
18489,28,55,1-28-2020-055-06,6,2,1,1,1,93.00,9995.00,7,8,9995.00,9995.00,93.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,93.00,9997.00,9997.00,7,0,7,47.2044250304628,3,5
18492,59,39,1-59-2020-039-05,5,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,91.3184990277415,6,5
18492,59,39,1-59-2020-039-05,5,2,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,91.3184990277415,6,5
18492,59,39,1-59-2020-039-05,5,2,1,3,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,91.3184990277415,6,5
18495,27,57,1-27-2020-057-03,3,1,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,52.0263045722184,3,5
18503,25,76,1-25-2020-076-02,2,1,1,1,0,67.00,77.00,7,8,77.50,77.50,9997.00,9997.00,9997.00,0,7,7,1,68.00,73.00,7,8,73.00,73.00,67.00,67.00,76.00,0,5,7,34.912107531613,2,5
18509,31,48,1-31-2020-048-08,8,1,1,1,7,9995.00,9995.00,7,8,9995.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9995.00,9997.00,9997.00,9997.00,9997.00,7,7,7,231.020820418902,6,5
18523,26,110,1-26-2020-110-04,4,1,1,2,1,8888.00,8888.00,7,0,250.00,250.00,250.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,0,8888.00,250.00,9997.00,9997.00,9997.00,7,7,7,2399.67222317784,10,5
16683,26,31,1-26-2020-031-07,7,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,1750.88152457404,10,5
16683,26,31,1-26-2020-031-07,7,1,1,3,1,9995.00,9995.00,7,8,9995.00,18.00,18.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,18.00,18.00,18.00,9997.00,9997.00,7,0,7,1750.88152457404,10,5
16694,77,26,1-77-2020-026-02,2,1,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,0,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,101.856800764656,9,5
16700,10,38,1-10-2020-038-01,1,1,1,1,1,19.00,24.00,7,8,9995.00,24.00,1.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,24.00,1.00,9997.00,9997.00,7,0,7,24.2569876489156,4,5
16703,17,27,1-17-2020-027-04,4,2,1,1,1,27.00,57.00,7,8,9995.00,9995.00,27.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,57.00,54.00,27.00,9997.00,9997.00,7,7,7,136.48107201582,4,5
16711,24,31,1-24-2020-031-06,6,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,1,7,201.738431141354,1,5
16711,24,31,1-24-2020-031-06,6,1,1,1,1,32.00,35.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,7,7,1,32.00,35.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,5,7,201.738431141354,1,5
16714,24,34,1-24-2020-034-06,6,2,1,1,1,47.00,87.00,7,0,0.00,0.00,22.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,201.738431141354,1,5
19697,19,165,1-19-2020-165-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,5,7,238.417394882227,9,5
19717,30,145,1-30-2020-145-03,3,1,1,1,1,16.00,9997.00,7,8,9995.00,17.00,15.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,0,9995.00,9995.00,9995.00,9997.00,9997.00,0,0,7,514.828398390504,10,5
19734,77,100,1-77-2020-100-05,5,2,1,1,1,12.00,9997.00,7,8,9997.00,9997.00,12.00,9997.00,9997.00,0,7,7,0,12.00,9997.00,7,8,9997.00,9997.00,12.00,9997.00,9997.00,7,0,7,377.109993509726,9,5
19734,77,100,1-77-2020-100-05,5,2,1,2,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,1,7,377.109993509726,9,5
19734,77,100,1-77-2020-100-05,5,1,1,1,0,52.00,82.00,7,8,9997.00,54.00,52.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,54.00,52.00,9997.00,9997.00,7,4,7,377.109993509726,9,5
19734,77,100,1-77-2020-100-05,5,1,1,2,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,377.109993509726,9,5
19737,54,39,1-54-2020-039-07,7,1,1,1,1,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,8,9995.00,9997.00,9995.00,9997.00,9997.00,0,0,7,842.912141720972,9,5
19740,17,117,1-17-2020-117-09,9,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,0,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,850.587412197415,4,5
19740,17,117,1-17-2020-117-09,9,2,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,0,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,850.587412197415,4,5
16279,76,8,1-76-2020-008-10,10,2,1,1,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,304.777838145323,3,5
16279,76,8,1-76-2020-008-10,10,2,1,2,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,304.777838145323,3,5
16279,76,8,1-76-2020-008-10,10,2,1,3,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,304.777838145323,3,5
16282,19,12,1-19-2020-012-06,6,1,1,2,1,0.00,9997.00,7,0,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,0.00,9997.00,7,0,9997.00,947.00,9997.00,9997.00,9997.00,7,7,7,197.2422890012,9,5
16282,19,12,1-19-2020-012-06,6,1,1,1,1,58.00,63.00,7,0,9997.00,9997.00,58.00,9997.00,9997.00,0,7,7,0,0.00,9997.00,7,0,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,197.2422890012,9,5
18160,29,96,1-29-2020-096-04,4,2,1,1,1,9997.00,9997.00,7,0,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,0,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,116.73767882123,2,5
18171,15,60,1-15-2020-060-03,3,1,1,1,1,9995.00,9995.00,7,8,9995.00,9997.00,4.00,10.00,4.00,0,7,7,1,9995.00,9995.00,0,8,4.00,4.00,4.00,10.00,4.00,7,2,7,33.8359370292136,1,5
18177,20,47,1-20-2020-047-03,3,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,3,7,587.292438349496,11,5
16043,76,1,1-76-2020-001-02,2,1,1,2,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,8,7,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,8,7,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,1,5,7,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,15.5195165531956,3,5
16057,29,4,1-29-2020-004-05,5,1,1,1,0,624.50,639.50,7,8,856.00,810.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,810.00,9997.00,9997.00,9997.00,7,5,7,18.5076989386944,2,5
16069,22,3,1-22-2020-003-06,6,2,1,3,7,6.00,16.00,7,8,6.00,6.00,6.00,9997.00,9997.00,7,7,7,7,6.00,16.00,7,8,6.00,6.00,6.00,9997.00,9997.00,7,7,7,113.091614705108,12,5
16069,22,3,1-22-2020-003-06,6,2,1,5,7,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,113.091614705108,12,5
20090,66,88,1-66-2020-088-01,1,1,1,2,1,7.00,17.00,7,8,9995.00,9995.00,9994.00,9999.00,9997.00,7,7,7,7,7.00,27.00,7,8,9995.00,9994.00,9994.00,9999.00,9997.00,7,7,7,140.201933035703,6,5
20090,66,88,1-66-2020-088-01,1,1,1,1,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9997.00,7,7,7,140.201933035703,6,5
16257,59,2,1-59-2020-002-03,3,2,1,1,1,9997.00,9997.00,7,8,11.00,11.00,11.00,11.00,16.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,11.00,9997.00,9997.00,9997.00,0,7,7,159.639638944111,6,5
18587,59,42,1-59-2020-042-07,7,1,1,2,1,9995.00,9995.00,7,8,9994.00,9997.00,9994.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9994.00,9997.00,9994.00,9997.00,9997.00,7,7,7,416.415452386072,6,5
18587,59,42,1-59-2020-042-07,7,1,1,1,1,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,7,7,7,416.415452386072,6,5
16069,22,3,1-22-2020-003-06,6,2,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,113.091614705108,12,5
16069,22,3,1-22-2020-003-06,6,2,1,2,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,3,7,113.091614705108,12,5
16069,22,3,1-22-2020-003-06,6,2,1,4,7,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,113.091614705108,12,5
16069,22,3,1-22-2020-003-06,6,2,1,6,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,2,7,113.091614705108,12,5
16078,13,2,1-13-2020-002-03,3,2,1,1,1,43.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,43.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,572.968640577782,7,5
16078,13,2,1-13-2020-002-03,3,2,1,2,1,43.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,43.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,572.968640577782,7,5
16078,13,2,1-13-2020-002-03,3,2,1,3,1,43.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,43.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,572.968640577782,7,5
16080,20,2,1-20-2020-002-06,6,2,1,2,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,83.5243692232002,11,5
16080,20,2,1-20-2020-002-06,6,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,83.5243692232002,11,5
16086,77,5,1-77-2020-005-02,2,1,1,1,1,40.00,80.00,7,0,0.00,51.00,3.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,109.994664150683,9,5
16086,77,5,1-77-2020-005-02,2,1,1,2,1,63.00,103.00,7,0,0.00,0.00,53.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,109.994664150683,9,5
16100,31,2,1-31-2020-002-04,4,1,1,1,1,31.00,9997.00,7,8,9997.00,9997.00,31.00,31.00,36.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,200.351103957606,6,5
16101,73,2,1-73-2020-002-07,7,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1635.64296130286,3,5
16109,19,4,1-19-2020-004-10,10,1,1,1,0,27.50,177.50,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,1956.39972509839,9,5
16112,13,4,1-13-2020-004-06,6,1,1,1,1,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,0,7,7,0,0.00,0.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,1410.18739277387,7,5
16115,17,3,1-17-2020-003-10,10,1,1,1,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,1,7,8750.82839090024,4,5
16115,17,3,1-17-2020-003-10,10,1,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,8750.82839090024,4,5
16141,12,5,1-12-2020-005-04,4,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,444.449417234258,9,5
16144,14,4,1-14-2020-004-04,4,1,1,3,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,2927.81963521409,8,5
16144,14,4,1-14-2020-004-04,4,1,1,4,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,2927.81963521409,8,5
16144,14,4,1-14-2020-004-04,4,1,1,5,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,2927.81963521409,8,5
16144,14,4,1-14-2020-004-04,4,1,1,6,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,2927.81963521409,8,5
16144,14,4,1-14-2020-004-04,4,1,1,7,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,2927.81963521409,8,5
16144,14,4,1-14-2020-004-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,2927.81963521409,8,5
16144,14,4,1-14-2020-004-04,4,1,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,2927.81963521409,8,5
16146,17,6,1-17-2020-006-07,7,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,516.678916269994,4,5
16147,17,7,1-17-2020-007-09,9,1,1,1,1,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,631.210230108107,4,5
16152,77,9,1-77-2020-009-06,6,1,1,5,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,617.620386216876,9,5
16152,77,9,1-77-2020-009-06,6,1,1,6,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,617.620386216876,9,5
