CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,NUMEVENTS,CDRVERCOLL,CDRVERREPT,MODTYPE,IGCYCDOWN,CASEWGT,PSUSTRAT,VERSION
18538,22,78,1-22-2020-078-03,3,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,2171,29.7873290476109,12,5
18534,21,96,1-21-2020-096-02,2,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,598,11.9399869412831,11,5
18529,15,73,1-15-2020-073-03,3,2,1,5,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,1277,38.8945818822274,1,5
18528,15,72,1-15-2020-072-09,9,1,1,4,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,222.747111346231,1,5
18527,15,71,1-15-2020-071-03,3,2,1,6,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,3332,39.1116839872368,1,5
18516,18,52,1-18-2020-052-06,6,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,13393,233.575536371143,6,5
18517,18,53,1-18-2020-053-06,6,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,233.575536543772,6,5
18517,18,53,1-18-2020-053-06,6,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,11297,233.575536543772,6,5
18545,22,79,1-22-2020-079-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,5808,29.7873290476109,12,5
18369,30,84,1-30-2020-084-03,3,1,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,10052,144.661220290814,10,5
18547,25,79,1-25-2020-079-09,9,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,16320,777.630160882419,2,5
18546,54,25,1-54-2020-025-10,10,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,12552,686.250558115021,9,5
18550,73,61,1-73-2020-061-10,10,1,1,3,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,123.511607768883,3,5
18551,25,80,1-25-2020-080-06,6,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,4711,210.19108541494,2,5
18553,30,96,1-30-2020-096-06,6,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,11668,316.815820332588,10,5
18540,30,93,1-30-2020-093-04,4,2,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,909,686.244001364634,10,5
18558,10,113,1-10-2020-113-07,7,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,4593,733.6481793804,4,5
18564,54,26,1-54-2020-026-04,4,1,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,804.205465327662,9,5
18563,14,56,1-14-2020-056-02,2,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,185.969882760661,8,5
18563,14,56,1-14-2020-056-02,2,2,1,4,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,4724,185.969882760661,8,5
18565,14,57,1-14-2020-057-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,1279,740.28672406158,8,5
18570,11,57,1-11-2020-057-10,10,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,26801,17155.6753144371,8,5
18571,24,110,1-24-2020-110-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,5783,617.414133148947,1,5
18573,52,120,1-52-2020-120-06,6,2,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,9610,108.148571383221,12,5
18574,52,121,1-52-2020-121-07,7,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,8459,352.596736034939,12,5
18575,52,122,1-52-2020-122-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,4765,53.4625451542655,12,5
18576,52,123,1-52-2020-123-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,30408,53.4625451542655,12,5
18579,16,90,1-16-2020-090-04,4,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,1329,683.98452337731,5,5
18576,52,123,1-52-2020-123-03,3,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,6752,53.4625451542655,12,5
18578,16,89,1-16-2020-089-04,4,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,1311,683.98452337731,5,5
18577,16,88,1-16-2020-088-02,2,1,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,4333,13.95589296837,5,5
18577,16,88,1-16-2020-088-02,2,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,5920,13.95589296837,5,5
18585,66,52,1-66-2020-052-07,7,1,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,324.985405744638,6,5
18591,32,114,1-32-2020-114-04,4,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,7038,2304.19999610806,7,5
18587,59,42,1-59-2020-042-07,7,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,14947,416.415452386072,6,5
18586,59,41,1-59-2020-041-06,6,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,23958,140.544133644282,6,5
18590,32,113,1-32-2020-113-02,2,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,5175,33.3624803189445,7,5
18595,76,59,1-76-2020-059-02,2,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,643,15.5195165531956,3,5
18595,76,59,1-76-2020-059-02,2,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,9378,15.5195165531956,3,5
18610,26,111,1-26-2020-111-03,3,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,2028,1379.72359230667,10,5
18608,29,113,1-29-2020-113-06,6,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,8815,78.909508362522,2,5
18609,29,114,1-29-2020-114-06,6,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,11745,94.7435930697675,2,5
18616,21,100,1-21-2020-100-01,1,1,1,2,Crash Data Retrieval Tool 19.4.1,Crash Data Retrieval Tool 19.4.1,1,10347,22.9051451061733,11,5
19752,52,176,1-52-2020-176-02,2,1,1,2,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,1742,20.3744460339419,12,5
19752,52,176,1-52-2020-176-02,2,2,1,2,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,8231,20.3744460339419,12,5
19755,52,179,1-52-2020-179-07,7,2,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,19068,709.778616755891,12,5
19757,25,126,1-25-2020-126-06,6,2,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,8909,277.1369800194,2,5
19760,32,166,1-32-2020-166-10,10,1,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,999997,15663.086272617,7,5
19762,32,168,1-32-2020-168-02,2,1,1,3,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,13670,33.7705155336673,7,5
19761,32,167,1-32-2020-167-02,2,1,1,2,Crash Data Retrieval Tool 19.5,Crash Data Retrieval Tool 19.5.3,1,10024,33.7705155274928,7,5
19762,32,168,1-32-2020-168-02,2,2,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,25454,33.7705155336673,7,5
19767,13,106,1-13-2020-106-03,3,1,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,472,1593.33025024398,7,5
19765,31,77,1-31-2020-077-04,4,1,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,2994,894.493296880547,6,5
19764,59,60,1-59-2020-060-02,2,2,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,15455,134.154753942659,6,5
19767,13,106,1-13-2020-106-03,3,2,1,3,Crash Data Retrieval Tool 19.6,Crash Data Retrieval Tool 19.5.3,1,999997,1593.33025024398,7,5
19773,33,71,1-33-2020-071-03,3,1,1,2,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,1562,31.7677266356408,12,5
19771,27,86,1-27-2020-086-07,7,1,1,0,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,999997,229.755737168955,3,5
19774,33,72,1-33-2020-072-06,6,1,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,24949,64.2624521863627,12,5
19774,33,72,1-33-2020-072-06,6,2,1,2,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,12076,64.2624521863627,12,5
19772,27,87,1-27-2020-087-09,9,1,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,24971,219.806849753004,3,5
19779,20,83,1-20-2020-083-02,2,1,1,5,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,4512,87.07805279924,11,5
19780,20,84,1-20-2020-084-03,3,2,1,2,Crash Data Retrieval Tool 19.5,Crash Data Retrieval Tool 19.5.3,1,3231,202.965223467953,11,5
19776,19,167,1-19-2020-167-04,4,2,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,10190,376.807448257233,9,5
19794,18,82,1-18-2020-082-08,8,1,1,0,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,2,999997,479.234464658661,6,5
19777,19,168,1-19-2020-168-04,4,2,1,2,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,17680,376.807448257233,9,5
19768,13,107,1-13-2020-107-03,3,3,1,3,Crash Data Retrieval Tool 19.6,Crash Data Retrieval Tool 19.5.3,1,999997,1593.33025045788,7,5
19802,22,126,1-22-2020-126-10,10,1,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,999997,178.847026403615,12,5
19805,52,180,1-52-2020-180-06,6,1,1,3,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,5545,217.703499651516,12,5
19717,30,145,1-30-2020-145-03,3,1,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,3704,514.828398390504,10,5
19810,29,164,1-29-2020-164-06,6,2,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,9100,123.39910949324,2,5
19815,77,102,1-77-2020-102-03,3,1,1,2,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,203,480.758700975938,9,5
19821,14,86,1-14-2020-086-02,2,1,1,2,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,9423,185.969882760661,8,5
19816,54,40,1-54-2020-040-04,4,1,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,9751,438.745419771211,9,5
19822,11,89,1-11-2020-089-06,6,1,1,4,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,999997,2906.00687809927,8,5
19824,48,71,1-48-2020-071-09,9,1,1,2,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,999997,157.965860664726,12,5
19828,25,127,1-25-2020-127-04,4,1,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,1606,810.442364725902,2,5
19828,25,127,1-25-2020-127-04,4,2,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,999997,810.442364725902,2,5
19829,25,128,1-25-2020-128-03,3,1,1,2,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,10163,238.672125375563,2,5
19829,25,128,1-25-2020-128-03,3,2,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,3760,238.672125375563,2,5
19830,52,181,1-52-2020-181-03,3,4,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,5775,48.2298752944311,12,5
19830,52,181,1-52-2020-181-03,3,5,1,2,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 19.5.3,1,16373,48.2298752944311,12,5
18581,23,35,1-23-2020-035-03,3,2,1,3,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,986,2323.43059060979,5,5
18621,22,80,1-22-2020-080-06,6,1,1,3,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,262.044942123582,12,5
18603,19,113,1-19-2020-113-07,7,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,8993,235.124843680407,9,5
18600,18,54,1-18-2020-054-04,4,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,5506,701.753991029461,6,5
18600,18,54,1-18-2020-054-04,4,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,20773,701.753991029461,6,5
18620,19,116,1-19-2020-116-04,4,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,10992,120.770971956686,9,5
18593,13,77,1-13-2020-077-04,4,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,4003,3047.57309098133,7,5
18588,32,111,1-32-2020-111-04,4,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,1001,2304.19999610806,7,5
18627,73,62,1-73-2020-062-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,1663,266.12964504054,3,5
18628,73,63,1-73-2020-063-05,5,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,13277,39.9880645427196,3,5
18628,73,63,1-73-2020-063-05,5,2,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,39.9880645427196,3,5
18624,25,81,1-25-2020-081-05,5,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,22415,42.1671192624275,2,5
18625,25,82,1-25-2020-082-06,6,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,14149,345.498334453149,2,5
18623,27,59,1-27-2020-059-03,3,1,1,3,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,26.5867855901279,3,5
18623,27,59,1-27-2020-059-03,3,1,2,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,2,999997,26.5867855901279,3,5
18625,25,82,1-25-2020-082-06,6,2,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,345.498334453149,2,5
18623,27,59,1-27-2020-059-03,3,2,1,3,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,6518,26.5867855901279,3,5
18630,27,60,1-27-2020-060-04,4,1,1,5,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,16318,89.9728070414847,3,5
18314,16,78,1-16-2020-078-07,7,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,10076,678.166585953997,5,5
18459,30,90,1-30-2020-090-03,3,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,3075,60.0669367379702,10,5
18598,12,62,1-12-2020-062-07,7,1,1,3,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,8309,999.751004187567,9,5
18631,28,59,1-28-2020-059-09,9,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,48.9462239128409,3,5
18633,10,117,1-10-2020-117-07,7,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,12597,821.342713164245,4,5
18638,77,73,1-77-2020-073-02,2,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,1759,108.833528039737,9,5
18638,77,73,1-77-2020-073-02,2,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,811,108.833528039737,9,5
18640,14,59,1-14-2020-059-03,3,1,1,4,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,7251,823.947477872565,8,5
18643,17,92,1-17-2020-092-03,3,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,1899,295.175387862983,4,5
18642,17,91,1-17-2020-091-07,7,1,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,15572,1430.51616829965,4,5
18642,17,91,1-17-2020-091-07,7,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,1430.51616829965,4,5
18646,24,112,1-24-2020-112-09,9,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,21151,1007.85074946564,1,5
18647,24,113,1-24-2020-113-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,8490,236.839336768398,1,5
18647,24,113,1-24-2020-113-03,3,2,1,3,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,15331,236.839336768398,1,5
18648,24,114,1-24-2020-114-04,4,1,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,769.185129623716,1,5
18649,24,115,1-24-2020-115-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,2243,236.839336734029,1,5
18655,28,60,1-28-2020-060-04,4,1,1,4,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,10180,39.8903892141358,3,5
18656,28,61,1-28-2020-061-07,7,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,4149,47.8553954120331,3,5
18651,16,93,1-16-2020-093-07,7,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,7149,1034.14697924364,5,5
18653,16,95,1-16-2020-095-01,1,1,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,16.0158336899341,5,5
18662,12,64,1-12-2020-064-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,7923,560.459137748338,9,5
18663,12,65,1-12-2020-065-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,627,560.459137748338,9,5
18663,12,65,1-12-2020-065-03,3,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,20872,560.459137748338,9,5
18657,52,124,1-52-2020-124-06,6,1,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,64.2134361354804,12,5
18652,16,94,1-16-2020-094-04,4,1,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,666.649508944858,5,5
18652,16,94,1-16-2020-094-04,4,2,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,666.649508944858,5,5
18660,52,127,1-52-2020-127-06,6,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,15910,64.2134361354804,12,5
18673,32,117,1-32-2020-117-02,2,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,8641,33.5563722992033,7,5
18674,32,118,1-32-2020-118-01,1,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,20111,58.5052145720092,7,5
18650,16,92,1-16-2020-092-10,10,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,13431,4476.87916056107,5,5
18667,59,44,1-59-2020-044-02,2,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,896,101.191663754303,6,5
18671,32,115,1-32-2020-115-03,3,1,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,3266,791.155456567078,7,5
18667,59,44,1-59-2020-044-02,2,2,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,7728,101.191663754303,6,5
18676,73,65,1-73-2020-065-05,5,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,13350,39.9880645427196,3,5
18672,32,116,1-32-2020-116-06,6,2,1,3,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,16049,1311.33363200408,7,5
18666,59,43,1-59-2020-043-02,2,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,12760,101.191663754303,6,5
18670,77,74,1-77-2020-074-05,5,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,7479,283.398243327366,9,5
18677,31,51,1-31-2020-051-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,257,232.457819800815,6,5
18688,18,56,1-18-2020-056-06,6,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,17285,149.39443002057,6,5
18665,13,79,1-13-2020-079-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,36498,890.667297493809,7,5
18665,13,79,1-13-2020-079-03,3,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,14631,890.667297493809,7,5
18691,27,62,1-27-2020-062-04,4,1,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,287.189495404632,3,5
18690,27,61,1-27-2020-061-02,2,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,7769,18.3538797245497,3,5
18687,20,58,1-20-2020-058-02,2,1,1,1,Tesla EDR Retrieval Program 20.20.1,Tesla EDR Reporting Service 20.34.1,1,1413,186.788458680013,11,5
18690,27,61,1-27-2020-061-02,2,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,3740,18.3538797245497,3,5
18685,26,113,1-26-2020-113-05,5,1,1,4,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,67.5040560097545,10,5
18692,29,115,1-29-2020-115-04,4,1,1,6,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,6459,240.786463367145,2,5
18704,21,103,1-21-2020-103-05,5,3,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,19208,78.7760056522694,11,5
18698,22,82,1-22-2020-082-10,10,2,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,538.318637509762,12,5
18693,29,116,1-29-2020-116-07,7,2,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,398.719620699927,2,5
18679,19,117,1-19-2020-117-06,6,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,13910,304.698957144069,9,5
18680,19,118,1-19-2020-118-01,1,1,1,4,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,9556,60.346493743352,9,5
18680,19,118,1-19-2020-118-01,1,3,1,3,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,60.346493743352,9,5
18681,19,119,1-19-2020-119-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,3087,150.625954136303,9,5
18682,19,120,1-19-2020-120-08,8,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,22114,121.012474455266,9,5
18541,30,94,1-30-2020-094-06,6,2,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,11054,316.815820332588,10,5
18706,73,66,1-73-2020-066-06,6,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,14906,76.2336917069799,3,5
18696,30,105,1-30-2020-105-03,3,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,5888,359.67676360952,10,5
18708,30,106,1-30-2020-106-03,3,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,7871,359.67676360952,10,5
18709,66,55,1-66-2020-055-04,4,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,4042,140.688438342688,6,5
18710,26,115,1-26-2020-115-03,3,2,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,2635,733.172733975393,10,5
18684,76,61,1-76-2020-061-02,2,1,1,6,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 21.1.1,1,6460,15.5195165531956,3,5
18712,10,122,1-10-2020-122-04,4,2,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,19628,561.989032819775,4,5
18715,14,60,1-14-2020-060-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,2297,1790.77513232332,8,5
18719,17,94,1-17-2020-094-10,10,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,21934,2847.07461866209,4,5
18718,17,93,1-17-2020-093-07,7,2,1,0,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,584.347971837555,4,5
18720,11,60,1-11-2020-060-07,7,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,12361,10387.2516626976,8,5
18722,24,116,1-24-2020-116-03,3,1,1,1,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,4254,307.293879622808,1,5
18723,24,117,1-24-2020-117-03,3,1,1,2,Crash Data Retrieval Tool 19.4.2,Crash Data Retrieval Tool 19.5.1,1,999997,307.293879578215,1,5
