CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,CONTACT,CONTAREA,CONTCOMP,OCCNO,BODYREGION,EVIDENCE,CONFIDENCE,CASEWGT,PSUSTRAT,VERSION
16444,12,13,1-12-2020-013-06,6,1,B,4,611,1,401,3,2,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,C,1,7,1,761,5,1,276.827769625833,9,5
16283,19,13,1-19-2020-013-03,3,2,A,4,611,1,999,3,1,97.5054468791012,9,5
16428,32,18,1-32-2020-018-03,3,2,A,4,611,1,401,3,2,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,B,8,152,1,401,8,2,876.862173433861,7,5
16210,16,5,1-16-2020-005-06,6,2,A,8,163,1,842,5,2,310.940704326152,5,5
16507,12,15,1-12-2020-015-06,6,1,A,4,611,1,201,4,1,628.950129369803,9,5
16512,17,20,1-17-2020-020-08,8,1,C,8,163,2,811,3,3,89.6038383679573,4,5
16518,77,22,1-77-2020-022-05,5,1,F,1,7,1,761,2,2,105.02908712643,9,5
16518,77,22,1-77-2020-022-05,5,1,G,1,7,1,401,98,2,105.02908712643,9,5
16518,77,22,1-77-2020-022-05,5,1,A,4,611,1,401,3,2,105.02908712643,9,5
16518,77,22,1-77-2020-022-05,5,1,B,4,611,1,401,3,2,105.02908712643,9,5
16519,11,10,1-11-2020-010-04,4,1,A,4,619,1,101,3,2,3867.23757208911,8,5
16520,11,11,1-11-2020-011-05,5,1,C,4,619,1,711,3,3,142.935934559572,8,5
16520,11,11,1-11-2020-011-05,5,1,A,4,619,1,761,3,3,142.935934559572,8,5
16520,11,11,1-11-2020-011-05,5,1,B,4,619,1,101,3,3,142.935934559572,8,5
16536,66,11,1-66-2020-011-01,1,1,A,4,611,1,401,3,1,140.201933035703,6,5
16536,66,11,1-66-2020-011-01,1,2,D,4,611,1,999,4,1,140.201933035703,6,5
16536,66,11,1-66-2020-011-01,1,2,F,1,4,1,999,1,1,140.201933035703,6,5
16547,73,11,1-73-2020-011-04,4,1,A,4,611,1,201,3,1,119.927405234464,3,5
16542,32,25,1-32-2020-025-02,2,1,A,4,611,1,201,3,2,54.1204482832238,7,5
16542,32,25,1-32-2020-025-02,2,1,B,8,152,1,401,8,2,54.1204482832238,7,5
16549,73,13,1-73-2020-013-03,3,2,A,8,152,1,401,98,1,28.4897953143976,3,5
16539,32,22,1-32-2020-022-05,5,2,A,8,152,1,731,8,2,143.917371567927,7,5
19097,18,66,1-18-2020-066-02,2,1,F,8,166,1,512,5,2,42.4991659387168,6,5
16654,66,14,1-66-2020-014-01,1,2,K,8,166,1,999,3,3,140.201933035703,6,5
16623,24,30,1-24-2020-030-05,5,1,C,8,166,1,999,1,1,61.5488257231871,1,5
16267,52,10,1-52-2020-010-04,4,2,B,8,167,3,812,5,1,149.628936216712,12,5
16267,52,10,1-52-2020-010-04,4,2,C,8,167,4,811,5,1,149.628936216712,12,5
17649,32,72,1-32-2020-072-05,5,1,E,8,167,3,999,6,3,70.6422544248843,7,5
20180,27,97,1-27-2020-097-03,3,1,E,8,167,3,812,96,1,37.0520669244402,3,5
19478,30,135,1-30-2020-135-05,5,1,G,8,167,1,999,6,3,36.4285881374342,10,5
16069,22,3,1-22-2020-003-06,6,1,E,9,254,1,871,5,3,113.091614705108,12,5
16529,28,12,1-28-2020-012-03,3,1,B,9,254,1,862,1,1,34.2731829497023,3,5
16349,16,11,1-16-2020-011-01,1,1,B,9,254,1,861,5,3,30.7474661493128,5,5
16654,66,14,1-66-2020-014-01,1,1,G,9,254,1,862,5,2,140.201933035703,6,5
16654,66,14,1-66-2020-014-01,1,2,D,9,254,1,999,1,1,140.201933035703,6,5
16695,14,15,1-14-2020-015-02,2,1,D,9,254,1,861,5,2,185.969882760661,8,5
19748,48,69,1-48-2020-069-06,6,1,E,9,254,1,862,1,3,137.372308923584,12,5
20233,28,97,1-28-2020-097-03,3,2,E,9,254,1,862,2,3,37.6269085205474,3,5
18464,77,69,1-77-2020-069-01,1,2,G,9,254,1,871,1,2,103.196479574378,9,5
17599,13,46,1-13-2020-046-02,2,1,F,9,254,1,862,1,3,28.5660099795065,7,5
19597,27,80,1-27-2020-080-01,1,1,D,9,254,1,861,1,2,37.8982894279336,3,5
16218,33,3,1-33-2020-003-08,8,1,D,9,254,1,862,5,3,53.4278758747199,12,5
18276,20,49,1-20-2020-049-05,5,1,C,9,254,1,861,5,3,296.730174933329,11,5
18049,32,88,1-32-2020-088-01,1,1,C,9,254,1,862,1,2,88.2576675486604,7,5
17758,13,52,1-13-2020-052-01,1,1,H,9,254,1,862,5,1,61.8008364478834,7,5
19595,13,102,1-13-2020-102-05,5,2,B,9,254,1,871,1,1,351.618863618989,7,5
17455,16,48,1-16-2020-048-01,1,1,D,9,254,1,869,5,3,42.2375651350661,5,5
19916,32,176,1-32-2020-176-03,3,1,F,9,254,1,862,5,2,352.480167356274,7,5
20299,16,127,1-16-2020-127-01,1,2,F,9,254,1,862,5,2,96.5185960824772,5,5
20299,16,127,1-16-2020-127-01,1,2,C,9,254,1,861,5,2,96.5185960824772,5,5
18794,10,127,1-10-2020-127-02,2,1,E,9,254,1,862,1,1,23.9883077480757,4,5
19597,27,80,1-27-2020-080-01,1,1,C,9,254,1,862,1,2,37.8982894279336,3,5
16539,32,22,1-32-2020-022-05,5,2,B,4,611,1,201,4,1,143.917371567927,7,5
16539,32,22,1-32-2020-022-05,5,2,C,4,619,1,101,3,2,143.917371567927,7,5
16549,73,13,1-73-2020-013-03,3,2,B,8,152,2,401,98,1,28.4897953143976,3,5
16570,13,16,1-13-2020-016-03,3,1,A,8,152,1,501,8,3,1062.99436498647,7,5
16570,13,16,1-13-2020-016-03,3,1,B,4,611,1,201,3,3,1062.99436498647,7,5
16562,29,27,1-29-2020-027-07,7,2,B,1,4,1,762,9,2,227.933517813127,2,5
16411,30,13,1-30-2020-013-01,1,1,K,1,4,1,999,8,2,60.4051840146442,10,5
16411,30,13,1-30-2020-013-01,1,1,E,4,619,1,999,3,2,60.4051840146442,10,5
16411,30,13,1-30-2020-013-01,1,1,F,4,619,1,999,3,2,60.4051840146442,10,5
16411,30,13,1-30-2020-013-01,1,1,G,4,619,1,101,7,2,60.4051840146442,10,5
16411,30,13,1-30-2020-013-01,1,1,I,4,611,1,501,3,2,60.4051840146442,10,5
16411,30,13,1-30-2020-013-01,1,1,J,4,611,1,999,4,2,60.4051840146442,10,5
16554,19,24,1-19-2020-024-04,4,2,A,8,152,1,401,8,1,360.209008908064,9,5
16556,19,26,1-19-2020-026-10,10,1,A,4,619,1,101,5,3,3409.00716094748,9,5
16556,19,26,1-19-2020-026-10,10,1,B,8,152,1,401,8,1,3409.00716094748,9,5
16569,13,15,1-13-2020-015-06,6,2,A,8,152,1,401,8,3,1761.90437642155,7,5
16577,33,10,1-33-2020-010-03,3,1,C,8,163,1,842,3,3,77.8543019317864,12,5
16577,33,10,1-33-2020-010-03,3,1,H,8,163,2,851,3,2,77.8543019317864,12,5
16574,26,25,1-26-2020-025-02,2,1,C,1,4,1,769,3,2,29.7923693967724,10,5
16581,21,19,1-21-2020-019-06,6,1,A,4,611,1,401,3,2,352.025341549631,11,5
16367,76,11,1-76-2020-011-08,8,1,A,8,152,1,401,3,1,25.3719372809981,3,5
16579,21,17,1-21-2020-017-08,8,1,A,4,619,1,101,6,1,155.612418321495,11,5
16579,21,17,1-21-2020-017-08,8,1,B,4,611,1,201,6,1,155.612418321495,11,5
16579,21,17,1-21-2020-017-08,8,1,C,4,611,1,201,6,1,155.612418321495,11,5
16579,21,17,1-21-2020-017-08,8,1,E,8,152,1,501,5,1,155.612418321495,11,5
16579,21,17,1-21-2020-017-08,8,1,D,7,637,2,999,6,1,155.612418321495,11,5
16540,32,23,1-32-2020-023-05,5,2,A,4,611,1,401,3,2,143.917371569682,7,5
16540,32,23,1-32-2020-023-05,5,2,B,4,619,1,731,3,2,143.917371569682,7,5
16540,32,23,1-32-2020-023-05,5,2,C,8,152,1,401,8,2,143.917371569682,7,5
16540,32,23,1-32-2020-023-05,5,2,D,1,7,1,841,5,2,143.917371569682,7,5
16566,15,13,1-15-2020-013-03,3,1,A,4,611,1,201,6,1,33.6122210620602,1,5
16080,20,2,1-20-2020-002-06,6,2,A,1,7,1,762,3,1,83.5243692232002,11,5
16601,77,23,1-77-2020-023-02,2,1,G,1,7,1,401,2,2,115.984887087414,9,5
16601,77,23,1-77-2020-023-02,2,1,A,4,611,1,401,3,2,115.984887087414,9,5
20187,22,142,1-22-2020-142-09,9,1,A,9,254,1,851,5,3,204.659082722592,12,5
20243,73,100,1-73-2020-100-02,2,2,F,9,254,1,869,5,3,34.1677195360008,3,5
20299,16,127,1-16-2020-127-01,1,1,D,9,254,1,862,5,1,96.5185960824772,5,5
20490,26,191,1-26-2020-191-01,1,1,C,9,254,1,862,5,2,48.8999161489577,10,5
17045,26,49,1-26-2020-049-01,1,1,D,9,254,1,862,3,2,51.4233694921676,10,5
17957,13,58,1-13-2020-058-03,3,1,B,9,254,1,869,1,3,623.978692184853,7,5
19896,48,73,1-48-2020-073-01,1,1,A,9,254,1,851,5,3,94.864116906177,12,5
19896,48,73,1-48-2020-073-01,1,1,B,9,254,1,862,5,3,94.864116906177,12,5
19944,26,165,1-26-2020-165-05,5,1,B,9,254,1,851,5,3,32.1530280757709,10,5
19944,26,165,1-26-2020-165-05,5,1,C,9,254,1,999,5,3,32.1530280757709,10,5
16391,29,20,1-29-2020-020-03,3,1,G,7,635,2,851,3,2,48.3730167967491,2,5
17752,32,78,1-32-2020-078-01,1,2,H,7,635,2,841,3,2,76.8626399423592,7,5
17752,32,78,1-32-2020-078-01,1,2,G,7,635,2,842,3,2,76.8626399423592,7,5
19338,32,151,1-32-2020-151-06,6,2,G,7,635,2,841,3,2,1046.52347921045,7,5
20172,32,188,1-32-2020-188-05,5,1,G,7,635,2,842,3,2,98.6395109806555,7,5
19338,32,151,1-32-2020-151-06,6,2,H,7,635,2,842,3,2,1046.52347921045,7,5
20185,22,140,1-22-2020-140-06,6,1,E,7,635,2,849,4,3,66.7763985326975,12,5
19198,29,136,1-29-2020-136-03,3,2,B,7,635,2,841,96,2,28.5039342470937,2,5
16601,77,23,1-77-2020-023-02,2,2,A,4,611,1,401,3,2,115.984887087414,9,5
16601,77,23,1-77-2020-023-02,2,2,H,1,4,1,401,1,2,115.984887087414,9,5
16602,77,24,1-77-2020-024-06,6,1,A,1,7,1,842,3,2,4727.61812207003,9,5
16612,10,34,1-10-2020-034-03,3,1,C,8,163,1,512,5,2,160.160047899502,4,5
16598,12,17,1-12-2020-017-03,3,1,A,1,7,1,842,2,1,796.623593547928,9,5
16610,10,32,1-10-2020-032-03,3,2,A,4,611,1,201,4,1,160.16004790791,4,5
16623,24,30,1-24-2020-030-05,5,1,B,8,163,1,999,1,1,61.5488257231871,1,5
16619,11,13,1-11-2020-013-02,2,1,A,4,611,1,401,3,2,104.03103714748,8,5
16624,28,13,1-28-2020-013-08,8,1,A,4,611,1,201,6,3,113.129235026172,3,5
16625,28,14,1-28-2020-014-05,5,1,A,8,163,1,852,5,3,48.1055843593417,3,5
16637,32,27,1-32-2020-027-09,9,1,B,8,152,1,401,8,2,5392.76626904981,7,5
16642,73,15,1-73-2020-015-03,3,1,D,4,619,1,711,3,2,73.8764922507402,3,5
16642,73,15,1-73-2020-015-03,3,1,E,4,619,1,101,3,2,73.8764922507402,3,5
16638,32,28,1-32-2020-028-03,3,1,A,8,152,1,401,8,2,942.983868488851,7,5
16638,32,28,1-32-2020-028-03,3,1,B,4,611,1,201,3,2,942.983868488851,7,5
16638,32,28,1-32-2020-028-03,3,2,A,8,152,1,401,8,2,942.983868488851,7,5
16638,32,28,1-32-2020-028-03,3,2,B,4,611,1,401,3,2,942.983868488851,7,5
16639,32,29,1-32-2020-029-03,3,1,A,8,152,1,401,8,2,942.983868488851,7,5
16640,32,30,1-32-2020-030-02,2,2,B,8,163,1,832,5,2,49.9308978016946,7,5
16640,32,30,1-32-2020-030-02,2,2,A,4,611,1,401,3,2,49.9308978016946,7,5
16652,31,16,1-31-2020-016-10,10,1,A,8,152,1,401,4,3,350.224747976596,6,5
16654,66,14,1-66-2020-014-01,1,1,F,8,152,1,401,96,1,140.201933035703,6,5
16654,66,14,1-66-2020-014-01,1,1,A,1,4,1,999,1,1,140.201933035703,6,5
16654,66,14,1-66-2020-014-01,1,1,E,8,152,1,501,8,1,140.201933035703,6,5
16654,66,14,1-66-2020-014-01,1,2,A,4,611,1,999,4,3,140.201933035703,6,5
16660,19,28,1-19-2020-028-02,2,1,B,1,4,1,999,1,1,44.8387754761066,9,5
16660,19,28,1-19-2020-028-02,2,1,C,1,7,1,999,2,1,44.8387754761066,9,5
16660,19,28,1-19-2020-028-02,2,1,D,1,7,1,999,5,1,44.8387754761066,9,5
16661,19,29,1-19-2020-029-02,2,1,A,8,152,1,999,4,2,44.8387754761066,9,5
16664,48,13,1-48-2020-013-03,3,1,A,4,611,1,401,3,3,86.8079192373561,12,5
16664,48,13,1-48-2020-013-03,3,1,B,8,152,1,401,8,3,86.8079192373561,12,5
16662,19,30,1-19-2020-030-09,9,2,C,8,163,1,732,5,1,4390.57175362837,9,5
16663,19,31,1-19-2020-031-02,2,1,B,1,7,1,841,2,3,44.8387754761066,9,5
16648,17,26,1-17-2020-026-08,8,1,D,7,633,2,501,3,3,61.9346514630992,4,5
16868,21,27,1-21-2020-027-08,8,2,B,7,633,1,101,6,3,176.639518414022,11,5
18498,32,109,1-32-2020-109-01,1,1,B,7,633,2,201,3,2,63.9510378935361,7,5
18740,12,67,1-12-2020-067-08,8,1,B,7,633,2,201,6,2,304.629299656163,9,5
18740,12,67,1-12-2020-067-08,8,1,C,7,633,2,401,3,2,304.629299656163,9,5
19319,25,110,1-25-2020-110-03,3,1,A,7,633,2,201,4,1,78.7956938705549,2,5
16048,19,3,1-19-2020-003-08,8,1,F,7,634,3,101,7,1,394.310796222892,9,5
16601,77,23,1-77-2020-023-02,2,2,D,7,634,2,761,5,2,115.984887087414,9,5
16450,14,10,1-14-2020-010-02,2,2,C,7,641,1,101,6,3,185.969882760661,8,5
16351,16,13,1-16-2020-013-01,1,1,A,7,641,1,101,6,2,30.7474661493128,5,5
16351,16,13,1-16-2020-013-01,1,1,B,7,641,1,101,6,2,30.7474661493128,5,5
16351,16,13,1-16-2020-013-01,1,1,C,7,641,1,101,6,2,30.7474661493128,5,5
16737,16,22,1-16-2020-022-05,5,1,G,7,641,2,201,98,2,74.7772406533311,5,5
17530,52,76,1-52-2020-076-06,6,1,H,5,113,3,999,3,3,38.8443964027776,12,5
18804,24,122,1-24-2020-122-06,6,1,E,5,113,6,762,96,1,162.881754800676,1,5
18804,24,122,1-24-2020-122-06,6,1,F,5,113,6,832,3,2,162.881754800676,1,5
19401,77,91,1-77-2020-091-01,1,1,K,5,113,3,101,98,1,103.196479574378,9,5
17693,22,49,1-22-2020-049-04,4,1,D,5,113,3,999,3,3,37.8394437184394,12,5
17693,22,49,1-22-2020-049-04,4,1,C,5,113,3,999,3,3,37.8394437184394,12,5
19151,10,140,1-10-2020-140-08,8,1,I,5,107,2,762,9,1,196.716532196185,4,5
19382,21,123,1-21-2020-123-01,1,1,D,5,107,3,999,98,2,40.8403971670356,11,5
19925,19,172,1-19-2020-172-08,8,1,A,5,107,1,999,3,1,111.512892312692,9,5
16047,19,2,1-19-2020-002-05,5,1,E,5,107,1,101,96,1,63.4268226368887,9,5
19990,25,129,1-25-2020-129-03,3,1,B,5,106,2,762,4,2,238.518284500225,2,5
19701,26,152,1-26-2020-152-02,2,1,B,5,106,1,999,2,3,56.4378990573766,10,5
19216,10,145,1-10-2020-145-02,2,1,C,5,106,1,762,6,3,22.496088531018,4,5
18396,24,102,1-24-2020-102-05,5,1,G,5,106,1,712,2,1,45.1086911626345,1,5
18636,10,120,1-10-2020-120-02,2,2,C,5,106,2,762,4,1,109.980365747698,4,5
17820,17,75,1-17-2020-075-09,9,1,C,1,24,1,841,3,3,719.298241917342,4,5
17820,17,75,1-17-2020-075-09,9,1,D,1,24,1,842,3,3,719.298241917342,4,5
17822,11,37,1-11-2020-037-02,2,1,C,1,24,1,841,2,2,77.1543052356597,8,5
17823,11,38,1-11-2020-038-03,3,1,C,1,24,1,841,3,2,1770.73771507667,8,5
17761,23,28,1-23-2020-028-01,1,1,B,1,24,1,849,5,2,92.9017384876487,5,5
17776,19,77,1-19-2020-077-03,3,1,B,1,24,1,842,3,2,94.4343925681163,9,5
17776,19,77,1-19-2020-077-03,3,1,A,1,24,1,841,2,2,94.4343925681163,9,5
17777,19,78,1-19-2020-078-03,3,1,B,1,24,1,841,5,1,94.4343925898225,9,5
17793,22,51,1-22-2020-051-03,3,1,D,1,24,1,852,3,3,29.2424072422433,12,5
17726,17,72,1-17-2020-072-08,8,1,B,1,24,1,841,3,3,156.48450338639,4,5
17723,14,38,1-14-2020-038-01,1,1,E,1,24,1,841,5,2,188.773611723321,8,5
17721,10,82,1-10-2020-082-04,4,2,E,1,24,1,842,3,2,484.762567023067,4,5
17746,28,38,1-28-2020-038-01,1,1,B,1,24,1,841,1,1,47.266210623886,3,5
17745,16,58,1-16-2020-058-03,3,2,A,1,24,1,841,3,3,177.068846303179,5,5
17745,16,58,1-16-2020-058-03,3,2,B,1,24,1,842,9,3,177.068846303179,5,5
17749,32,75,1-32-2020-075-03,3,3,B,1,24,1,841,3,2,1039.39960636674,7,5
17710,17,71,1-17-2020-071-05,5,2,D,1,24,1,842,3,2,75.1566885049556,4,5
17717,77,51,1-77-2020-051-05,5,1,F,1,24,1,841,2,1,112.559048029248,9,5
16700,10,38,1-10-2020-038-01,1,1,G,1,4,1,501,3,1,24.2569876489156,4,5
16726,32,32,1-32-2020-032-06,6,1,A,4,611,1,201,3,2,2017.3792670312,7,5
16732,25,20,1-25-2020-020-01,1,1,A,4,611,1,401,8,3,36.2903642992438,2,5
16732,25,20,1-25-2020-020-01,1,1,D,8,163,1,832,6,3,36.2903642992438,2,5
16732,25,20,1-25-2020-020-01,1,1,E,1,4,1,832,5,2,36.2903642992438,2,5
16732,25,20,1-25-2020-020-01,1,1,G,8,163,1,842,3,3,36.2903642992438,2,5
16732,25,20,1-25-2020-020-01,1,1,F,8,163,2,731,6,3,36.2903642992438,2,5
16727,32,33,1-32-2020-033-02,2,2,A,4,611,1,201,3,2,51.6237272515386,7,5
16724,23,8,1-23-2020-008-05,5,1,A,4,611,1,201,96,1,209.437813429432,5,5
16752,66,15,1-66-2020-015-06,6,1,B,4,611,1,401,4,2,137.909663459258,6,5
16752,66,15,1-66-2020-015-06,6,1,C,8,163,1,999,3,3,137.909663459258,6,5
16753,66,16,1-66-2020-016-06,6,1,A,4,611,1,401,4,1,137.909663459258,6,5
16753,66,16,1-66-2020-016-06,6,1,B,8,152,1,401,8,2,137.909663459258,6,5
16753,66,16,1-66-2020-016-06,6,1,C,8,152,1,501,8,2,137.909663459258,6,5
16756,19,34,1-19-2020-034-03,3,2,A,4,611,1,201,4,1,132.124444004728,9,5
16760,29,34,1-29-2020-034-07,7,1,A,1,7,1,841,3,3,196.534329003822,2,5
16760,29,34,1-29-2020-034-07,7,1,C,8,163,1,812,9,2,196.534329003822,2,5
16761,29,35,1-29-2020-035-10,10,1,A,4,611,1,201,3,2,797.041049432254,2,5
16761,29,35,1-29-2020-035-10,10,1,B,4,619,1,101,3,2,797.041049432254,2,5
16761,29,35,1-29-2020-035-10,10,1,I,8,163,1,732,96,2,797.041049432254,2,5
16763,29,37,1-29-2020-037-08,8,1,E,8,163,2,811,96,1,24.7191350981545,2,5
16767,33,14,1-33-2020-014-04,4,1,C,8,152,1,812,3,3,126.310278532356,12,5
16330,20,6,1-20-2020-006-01,1,1,A,8,163,2,811,5,3,57.5192228824111,11,5
16769,33,16,1-33-2020-016-08,8,3,D,1,4,1,401,5,2,32.6217002457452,12,5
16769,33,16,1-33-2020-016-08,8,3,H,8,163,1,732,98,3,32.6217002457452,12,5
16773,13,19,1-13-2020-019-02,2,3,A,8,152,1,501,8,3,53.0952378626707,7,5
16773,13,19,1-13-2020-019-02,2,3,C,8,152,2,501,8,3,53.0952378626707,7,5
16727,32,33,1-32-2020-033-02,2,3,A,8,152,1,401,8,2,51.6237272515386,7,5
16727,32,33,1-32-2020-033-02,2,3,B,4,611,1,201,3,2,51.6237272515386,7,5
16471,17,16,1-17-2020-016-08,8,2,C,4,611,1,201,6,3,59.3090966749975,4,5
16423,76,14,1-76-2020-014-05,5,1,A,4,611,1,201,6,1,22.2252509205872,3,5
16423,76,14,1-76-2020-014-05,5,1,B,4,611,1,201,6,1,22.2252509205872,3,5
16423,76,14,1-76-2020-014-05,5,1,C,4,611,1,201,6,1,22.2252509205872,3,5
16423,76,14,1-76-2020-014-05,5,1,D,8,152,1,401,4,1,22.2252509205872,3,5
16423,76,14,1-76-2020-014-05,5,1,E,8,152,1,501,3,1,22.2252509205872,3,5
16423,76,14,1-76-2020-014-05,5,2,A,4,611,1,201,6,2,22.2252509205872,3,5
16787,77,27,1-77-2020-027-08,8,1,A,4,611,1,201,96,2,233.398639721171,9,5
16803,10,41,1-10-2020-041-05,5,1,A,1,4,1,401,5,1,28.7217748723587,4,5
16806,11,18,1-11-2020-018-07,7,1,B,4,611,1,501,3,3,1499.35437549635,8,5
16806,11,18,1-11-2020-018-07,7,1,A,4,611,1,401,3,3,1499.35437549635,8,5
16811,59,5,1-59-2020-005-05,5,1,A,1,4,1,761,9,3,87.469973932663,6,5
16811,59,5,1-59-2020-005-05,5,1,B,4,611,1,201,4,3,87.469973932663,6,5
16812,59,6,1-59-2020-006-02,2,1,A,8,152,1,401,3,3,48.5689789823997,6,5
16868,21,27,1-21-2020-027-08,8,2,A,4,611,1,101,6,3,176.639518414022,11,5
16844,20,16,1-20-2020-016-04,4,1,A,8,163,1,832,5,1,1813.96832650351,11,5
16871,21,30,1-21-2020-030-02,2,1,A,4,611,1,999,6,2,12.5888105641004,11,5
16441,16,15,1-16-2020-015-01,1,1,K,8,163,1,762,5,2,35.9391374738878,5,5
16441,16,15,1-16-2020-015-01,1,1,N,7,637,1,101,5,3,35.9391374738878,5,5
16776,26,36,1-26-2020-036-06,6,2,B,1,7,1,999,5,3,423.732985950728,10,5
16602,77,24,1-77-2020-024-06,6,1,E,8,163,2,831,3,2,4727.61812207003,9,5
16650,76,18,1-76-2020-018-02,2,1,A,8,152,1,501,4,1,15.9010773593936,3,5
16705,17,29,1-17-2020-029-02,2,1,C,1,4,1,401,98,2,57.7919638710928,4,5
16527,16,18,1-16-2020-018-05,5,2,A,4,611,1,401,4,3,35.4386290025044,5,5
16737,16,22,1-16-2020-022-05,5,1,D,8,163,1,811,5,3,74.7772406533311,5,5
16917,25,26,1-25-2020-026-08,8,1,B,4,611,1,201,6,3,85.9839626798016,2,5
16936,66,20,1-66-2020-020-09,9,1,A,4,611,1,999,6,1,320.084031991684,6,5
16936,66,20,1-66-2020-020-09,9,1,B,1,7,1,999,5,2,320.084031991684,6,5
16966,33,21,1-33-2020-021-06,6,1,G,8,163,3,842,5,3,116.638192639903,12,5
16801,17,35,1-17-2020-035-08,8,1,D,8,163,1,512,3,3,59.3090966749975,4,5
16801,17,35,1-17-2020-035-08,8,1,B,8,163,1,812,5,2,59.3090966749975,4,5
16801,17,35,1-17-2020-035-08,8,1,C,8,163,1,812,2,2,59.3090966749975,4,5
17008,48,21,1-48-2020-021-02,2,2,B,1,4,1,401,96,2,79.8516029826682,12,5
17107,32,48,1-32-2020-048-03,3,2,A,8,152,1,401,8,2,280.129923769676,7,5
17109,32,50,1-32-2020-050-05,5,2,A,8,152,1,401,8,2,31.5954476521589,7,5
17124,21,38,1-21-2020-038-02,2,1,C,4,619,1,761,6,3,34.881400640758,11,5
16918,29,42,1-29-2020-042-03,3,1,A,4,611,1,762,6,3,28.5039342470937,2,5
17126,19,47,1-19-2020-047-02,2,2,A,4,619,1,999,6,3,44.8387754761066,9,5
17178,52,56,1-52-2020-056-03,3,2,A,4,611,1,101,98,1,19.8809595892246,12,5
16763,29,37,1-29-2020-037-08,8,1,A,5,106,2,101,98,1,24.7191350981545,2,5
16330,20,6,1-20-2020-006-01,1,1,F,5,106,5,201,2,2,57.5192228824111,11,5
17439,11,31,1-11-2020-031-06,6,1,A,5,106,1,101,96,2,1059.84329400952,8,5
17682,31,34,1-31-2020-034-09,9,1,C,5,106,1,101,2,2,509.525909718586,6,5
16450,14,10,1-14-2020-010-02,2,2,D,5,106,1,999,9,3,185.969882760661,8,5
16025,24,3,1-24-2020-003-02,2,1,A,7,631,2,201,6,1,62.7579705739518,1,5
16322,29,16,1-29-2020-016-08,8,1,C,7,631,2,101,6,2,31.9099208655541,2,5
16322,29,16,1-29-2020-016-08,8,1,D,7,631,2,101,6,2,31.9099208655541,2,5
16322,29,16,1-29-2020-016-08,8,1,E,7,631,2,101,6,2,31.9099208655541,2,5
16322,29,16,1-29-2020-016-08,8,1,F,7,631,2,201,4,2,31.9099208655541,2,5
16322,29,16,1-29-2020-016-08,8,1,G,7,631,2,201,4,1,31.9099208655541,2,5
20368,13,123,1-13-2020-123-01,1,1,G,7,631,2,101,6,2,191.553628608889,7,5
18969,17,99,1-17-2020-099-05,5,1,E,7,631,2,401,3,3,72.2952189419722,4,5
19022,29,130,1-29-2020-130-06,6,2,I,7,631,2,761,3,3,54.6053869764697,2,5
19411,11,78,1-11-2020-078-05,5,2,D,7,631,2,201,3,3,337.352724194704,8,5
20172,32,188,1-32-2020-188-05,5,1,C,7,631,2,201,4,2,98.6395109806555,7,5
16272,32,10,1-32-2020-010-06,6,3,C,7,631,2,401,3,2,1629.03992121204,7,5
18371,20,51,1-20-2020-051-05,5,1,D,7,631,2,201,4,3,169.709600120387,11,5
17649,32,72,1-32-2020-072-05,5,1,F,7,631,2,401,3,2,70.6422544248843,7,5
19135,11,71,1-11-2020-071-09,9,1,D,7,631,2,401,3,3,5008.44905372691,8,5
17201,31,28,1-31-2020-028-06,6,1,A,1,4,1,761,1,1,247.444581580137,6,5
17194,32,51,1-32-2020-051-02,2,1,D,1,4,1,401,5,2,49.9308978016946,7,5
17218,26,56,1-26-2020-056-08,8,1,B,1,7,1,761,5,3,200.595003154979,10,5
17280,16,41,1-16-2020-041-05,5,1,A,4,611,1,201,6,2,37.3332539626216,5,5
17280,16,41,1-16-2020-041-05,5,1,E,1,7,1,501,5,3,37.3332539626216,5,5
17285,32,56,1-32-2020-056-03,3,2,A,4,611,1,201,6,3,476.522740129151,7,5
17298,21,43,1-21-2020-043-06,6,1,A,4,611,1,999,6,3,118.050924665177,11,5
17316,33,32,1-33-2020-032-03,3,1,J,8,163,1,842,4,3,43.8773877640588,12,5
17316,33,32,1-33-2020-032-03,3,1,A,8,163,2,841,3,3,43.8773877640588,12,5
17410,33,36,1-33-2020-036-01,1,1,C,8,163,1,842,5,3,29.5572598912697,12,5
17070,76,27,1-76-2020-027-02,2,1,A,1,4,1,999,1,1,14.8756328479644,3,5
17424,77,43,1-77-2020-043-08,8,1,A,1,4,1,201,3,1,1027.59133103413,9,5
17425,77,44,1-77-2020-044-06,6,1,A,4,611,1,401,3,2,2587.38620453344,9,5
17425,77,44,1-77-2020-044-06,6,1,B,4,611,1,401,3,2,2587.38620453344,9,5
17425,77,44,1-77-2020-044-06,6,1,G,1,7,1,401,5,2,2587.38620453344,9,5
17246,23,17,1-23-2020-017-06,6,1,B,1,7,1,401,98,2,233.709433868017,5,5
17439,11,31,1-11-2020-031-06,6,1,C,8,163,1,812,3,3,1059.84329400952,8,5
17440,11,32,1-11-2020-032-04,4,1,A,1,7,1,842,2,2,1951.25810913455,8,5
17447,52,67,1-52-2020-067-04,4,1,A,8,163,1,812,98,2,31.8028062844461,12,5
