CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,NUMEVENTS,CDRVERCOLL,CDRVERREPT,MODTYPE,IGCYCDOWN,CASEWGT,PSUSTRAT,VERSION
6819,24,35,1-24-2017-035-06,6,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,11364,813.060441738769,1,2
6815,27,4,1-27-2017-004-06,6,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,23547,189.541558675509,3,2
6827,31,16,1-31-2017-016-09,9,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,999998,1112.97598818424,6,2
6826,19,44,1-19-2017-044-08,8,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,16488,1264.8216884943,9,2
6831,22,38,1-22-2017-038-02,2,1,1,0,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,999998,57.5944953362226,12,2
6833,15,20,1-15-2017-020-03,3,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,4877,375.42663400268,1,2
6833,15,20,1-15-2017-020-03,3,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,1847,375.42663400268,1,2
6829,21,17,1-21-2017-017-03,3,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,9581,311.956694061437,11,2
6835,13,33,1-13-2017-033-02,2,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,2486,65.3942572948334,7,2
6838,30,39,1-30-2017-039-04,4,3,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,10453,1827.93791705103,10,2
6837,33,35,1-33-2017-035-06,6,2,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,17632,345.47842926931,12,2
6849,13,34,1-13-2017-034-09,9,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,21293,4840.88145206512,7,2
6706,11,16,1-11-2017-016-05,5,2,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,999998,459.56320010308,8,2
6858,24,36,1-24-2017-036-08,8,2,1,3,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,999998,478.637750791523,1,2
6862,14,21,1-14-2017-021-07,7,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,8989,13075.4920927228,8,2
6862,14,21,1-14-2017-021-07,7,2,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,2,999998,13075.4920927228,8,2
6860,32,36,1-32-2017-036-03,3,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,8932,1642.02097146795,7,2
6863,12,19,1-12-2017-019-08,8,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,27214,1502.31800595479,9,2
6870,17,24,1-17-2017-024-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,7730,4191.2248811145,4,2
6867,19,45,1-19-2017-045-02,2,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6603,178.303649458387,9,2
6870,17,24,1-17-2017-024-04,4,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,29831,4191.2248811145,4,2
6880,30,42,1-30-2017-042-03,3,1,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,7845,505.667818826238,10,2
6880,30,42,1-30-2017-042-03,3,2,1,3,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,999998,505.667818826238,10,2
6882,13,36,1-13-2017-036-03,3,1,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,1223.97054512083,7,2
6882,13,36,1-13-2017-036-03,3,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,601,1223.97054512083,7,2
6883,16,34,1-16-2017-034-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4892,1494.08520176857,5,2
6876,21,18,1-21-2017-018-03,3,2,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,7161,884.412612130975,11,2
6877,20,38,1-20-2017-038-08,8,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,999998,222.084990157857,11,2
6879,30,41,1-30-2017-041-03,3,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,21296,505.667818826119,10,2
6878,20,39,1-20-2017-039-06,6,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,14865,521.704452169489,11,2
6869,10,22,1-10-2017-022-07,7,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,16225,2737.61734606746,4,2
6890,31,18,1-31-2017-018-04,4,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,8973,2463.15349404059,6,2
6865,29,17,1-29-2017-017-02,2,2,1,1,17.2.1,17.2.1,1,6581,81.4304760526014,2,2
6898,32,38,1-32-2017-038-05,5,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,7360,301.15551826992,7,2
6899,32,39,1-32-2017-039-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,3474,1767.17385729848,7,2
6899,32,39,1-32-2017-039-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4375,1767.17385729848,7,2
6900,14,22,1-14-2017-022-03,3,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,7140,4315.48660951168,8,2
6896,24,38,1-24-2017-038-03,3,1,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,319.250372085425,1,2
6896,24,38,1-24-2017-038-03,3,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,5009,319.250372085425,1,2
6901,29,18,1-29-2017-018-06,6,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,704.916144972574,2,2
6905,17,25,1-17-2017-025-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,10670,637.723657897261,4,2
6905,17,25,1-17-2017-025-06,6,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,15603,637.723657897261,4,2
6912,18,22,1-18-2017-022-07,7,2,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,2,999998,1047.66565241308,6,2
6909,21,19,1-21-2017-019-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,1269,559.906101636162,11,2
6906,13,37,1-13-2017-037-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,8748,1994.16895971702,7,2
6908,16,35,1-16-2017-035-04,4,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,8120,14605.2788264847,5,2
6925,22,45,1-22-2017-045-07,7,1,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,9660,144.597416151217,12,2
6923,20,42,1-20-2017-042-01,1,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,52.1958246978248,11,2
6927,33,37,1-33-2017-037-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2622,169.365391008012,12,2
6914,33,38,1-33-2017-038-03,3,2,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,4235,169.365391008012,12,2
6892,10,23,1-10-2017-023-09,9,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,2672.59333238203,4,2
6922,15,22,1-15-2017-022-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2498,3123.51012967514,1,2
6893,28,20,1-28-2017-020-03,3,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,3670,444.763935195519,3,2
6917,12,20,1-12-2017-020-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,11398,1254.99773785581,9,2
6917,12,20,1-12-2017-020-06,6,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,7875,1254.99773785581,9,2
6929,24,40,1-24-2017-040-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,24978,319.250372078004,1,2
6929,24,40,1-24-2017-040-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,13164,319.250372078004,1,2
6931,26,25,1-26-2017-025-04,4,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,3320.17327311427,10,2
6928,19,49,1-19-2017-049-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,7996,321.164576469521,9,2
6928,19,49,1-19-2017-049-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,39662,321.164576469521,9,2
6936,14,23,1-14-2017-023-02,2,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4405,310.247293447891,8,2
6940,32,41,1-32-2017-041-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,11399,7688.51403573042,7,2
6940,32,41,1-32-2017-041-04,4,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4666,7688.51403573042,7,2
6939,32,40,1-32-2017-040-02,2,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,342,172.682353126847,7,2
6941,23,38,1-23-2017-038-03,3,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,9180,237.92598052621,5,2
6935,23,39,1-23-2017-039-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,1316,237.92598052621,5,2
6935,23,39,1-23-2017-039-03,3,2,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,1818,237.92598052621,5,2
6944,24,43,1-24-2017-043-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,18190,344.526835652634,1,2
6948,12,21,1-12-2017-021-03,3,2,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,1881.9311135103,9,2
6947,19,51,1-19-2017-051-10,10,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,11555.350714141,9,2
6953,31,20,1-31-2017-020-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,8926,1250.62463447385,6,2
6953,31,20,1-31-2017-020-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4462,1250.62463447385,6,2
6954,17,26,1-17-2017-026-02,2,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4890,245.245415056232,4,2
6954,17,26,1-17-2017-026-02,2,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6481,245.245415056232,4,2
6957,13,39,1-13-2017-039-02,2,3,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2715,140.15566461981,7,2
6958,13,40,1-13-2017-040-03,3,1,1,5,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2985,1802.8418267689,7,2
6960,22,46,1-22-2017-046-01,1,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,96.8900178613484,12,2
6959,15,23,1-15-2017-023-03,3,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,7443,957.005885610801,1,2
6961,22,47,1-22-2017-047-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,572.63381011277,12,2
6961,22,47,1-22-2017-047-06,6,2,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,572.63381011277,12,2
6951,16,37,1-16-2017-037-06,6,2,1,4,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,986.065239615079,5,2
6963,33,39,1-33-2017-039-09,9,2,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,2,999998,981.056162415703,12,2
6970,25,8,1-25-2017-008-04,4,2,1,4,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,3242,510.052984736122,2,2
6972,26,26,1-26-2017-026-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,5139,255.552079877946,10,2
6972,26,26,1-26-2017-026-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2654,255.552079877946,10,2
6949,10,24,1-10-2017-024-08,8,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,16761,337.451892737631,4,2
6942,28,21,1-28-2017-021-08,8,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,16109,152.573753630017,3,2
6980,32,43,1-32-2017-043-03,3,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2419,889.054015567854,7,2
6977,23,40,1-23-2017-040-07,7,1,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,999.328804861542,5,2
6978,23,41,1-23-2017-041-03,3,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,2762,263.119593647134,5,2
6986,29,20,1-29-2017-020-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,3192,621.030926613348,2,2
6986,29,20,1-29-2017-020-03,3,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6466,621.030926613348,2,2
6981,27,5,1-27-2017-005-04,4,1,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,306.011571226156,3,2
6983,19,52,1-19-2017-052-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,702,360.980153720235,9,2
6984,19,53,1-19-2017-053-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4176,360.980153720235,9,2
6984,19,53,1-19-2017-053-03,3,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,19590,360.980153720235,9,2
6989,21,21,1-21-2017-021-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,1418,901.702013412171,11,2
6990,13,41,1-13-2017-041-02,2,1,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,5058,114.879706845688,7,2
6985,16,38,1-16-2017-038-02,2,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2164,93.3395244551799,5,2
6985,16,38,1-16-2017-038-02,2,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,132,93.3395244551799,5,2
6991,13,42,1-13-2017-042-03,3,3,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,1477.71366284744,7,2
6998,30,49,1-30-2017-049-02,2,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,1143,236.772605526814,10,2
6998,30,49,1-30-2017-049-02,2,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4964,236.772605526814,10,2
6992,22,48,1-22-2017-048-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,9783,298.497607046477,12,2
6999,33,41,1-33-2017-041-09,9,2,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,999998,731.687112799449,12,2
7000,33,42,1-33-2017-042-03,3,1,1,3,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,999998,154.755359472219,12,2
6996,20,47,1-20-2017-047-09,9,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,48283,1074.3385797762,11,2
6974,28,22,1-28-2017-022-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,8787,823.372442791855,3,2
6997,20,48,1-20-2017-048-08,8,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,30408,131.843605511569,11,2
7004,17,28,1-17-2017-028-08,8,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,34945,293.249934085683,4,2
7004,17,28,1-17-2017-028-08,8,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,293.249934085683,4,2
7005,12,23,1-12-2017-023-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,527.922504714608,9,2
7011,32,46,1-32-2017-046-02,2,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,8834,199.815961051142,7,2
7010,32,45,1-32-2017-045-08,8,2,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,2,999998,1502.31800595479,7,2
7013,24,47,1-24-2017-047-04,4,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4494,1691.42864715331,1,2
7018,17,29,1-17-2017-029-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,9001,556.304886021187,4,2
7029,29,21,1-29-2017-021-04,4,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,3432,3569.18341899576,2,2
7015,14,24,1-14-2017-024-02,2,2,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4834,621.761062254105,8,2
7025,33,43,1-33-2017-043-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,85.6687303540783,12,2
7022,21,22,1-21-2017-022-09,9,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,13546,1461.58871260446,11,2
7022,21,22,1-21-2017-022-09,9,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,31453,1461.58871260446,11,2
7009,10,25,1-10-2017-025-04,4,1,1,4,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,8610,561.989680468064,4,2
7030,18,25,1-18-2017-025-04,4,1,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,5457,1508.13322942618,6,2
7030,18,25,1-18-2017-025-04,4,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,18177,1508.13322942618,6,2
7024,13,44,1-13-2017-044-02,2,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2065,119.243803088265,7,2
7031,20,49,1-20-2017-049-08,8,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,22490,129.571147791702,11,2
7023,13,43,1-13-2017-043-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,2974.90819095951,7,2
7033,22,49,1-22-2017-049-01,1,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,109.842315203977,12,2
7008,28,23,1-28-2017-023-09,9,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,18204,724.060670302168,3,2
7036,19,56,1-19-2017-056-02,2,3,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6703,112.147872022903,9,2
7035,30,50,1-30-2017-050-03,3,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6074,836.824995976196,10,2
7037,15,26,1-15-2017-026-02,2,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,151,75.7912097287481,1,2
7040,31,22,1-31-2017-022-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,5211,689.618854363657,6,2
7045,23,44,1-23-2017-044-10,10,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,21629,2318.01550247619,5,2
7047,23,46,1-23-2017-046-04,4,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,6357,495.769320104764,5,2
7054,32,49,1-32-2017-049-03,3,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,10380,841.136761414762,7,2
7050,24,50,1-24-2017-050-06,6,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,421.06000444303,1,2
7053,32,48,1-32-2017-048-03,3,2,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6259,841.136761414762,7,2
7061,31,23,1-31-2017-023-08,8,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,533.585408156618,6,2
7058,19,57,1-19-2017-057-10,10,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,19938,9189.86912192756,9,2
7059,19,58,1-19-2017-058-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,519,1119.08307584669,9,2
7060,19,59,1-19-2017-059-05,5,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,79.9848995102589,9,2
7051,10,26,1-10-2017-026-07,7,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,16400,1480.51162484181,4,2
7066,17,31,1-17-2017-031-02,2,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4739,67.5827912635361,4,2
7066,17,31,1-17-2017-031-02,2,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,1815,67.5827912635361,4,2
7065,17,30,1-17-2017-030-07,7,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,9487,1778.88196036324,4,2
7062,16,40,1-16-2017-040-05,5,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,43.9032622398203,5,2
7062,16,40,1-16-2017-040-05,5,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,43.9032622398203,5,2
7069,18,26,1-18-2017-026-01,1,1,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,406.960358742139,6,2
7069,18,26,1-18-2017-026-01,1,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,20900,406.960358742139,6,2
7071,22,52,1-22-2017-052-01,1,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6370,96.8900178613484,12,2
7074,13,45,1-13-2017-045-08,8,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,42193,835.147317001504,7,2
7074,13,45,1-13-2017-045-08,8,2,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,835.147317001504,7,2
7076,13,47,1-13-2017-047-03,3,1,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,8736,1011.52739066714,7,2
7076,13,47,1-13-2017-047-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2565,1011.52739066714,7,2
7075,13,46,1-13-2017-046-03,3,1,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,16981,1011.52739065054,7,2
7075,13,46,1-13-2017-046-03,3,2,1,4,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2285,1011.52739065054,7,2
7082,33,46,1-33-2017-046-03,3,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6834,62.9930657774199,12,2
7081,33,45,1-33-2017-045-03,3,1,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,2046,62.9930657774199,12,2
7079,20,53,1-20-2017-053-07,7,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,11662,1659.45466607248,11,2
7081,33,45,1-33-2017-045-03,3,2,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,72,62.9930657774199,12,2
7078,20,52,1-20-2017-052-08,8,2,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,3462,323.364961649197,11,2
7043,28,24,1-28-2017-024-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,20548,108.498227174745,3,2
7043,28,24,1-28-2017-024-06,6,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,26490,108.498227174745,3,2
7084,24,51,1-24-2017-051-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,11094,421.060004443524,1,2
7084,24,51,1-24-2017-051-06,6,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,421.060004443524,1,2
7085,24,52,1-24-2017-052-03,3,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,999998,217.096695083116,1,2
7087,32,50,1-32-2017-050-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,8720,2912.30959026588,7,2
7086,16,42,1-16-2017-042-07,7,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,7640,880.365699525689,5,2
7088,23,47,1-23-2017-047-07,7,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,7721,527.739636058332,5,2
7090,20,55,1-20-2017-055-02,2,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6302,39.0673380453663,11,2
7101,32,51,1-32-2017-051-02,2,1,1,4,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,833,100.6051686459,7,2
