CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,CONTACT,CONTAREA,CONTCOMP,OCCNO,BODYREGION,EVIDENCE,CONFIDENCE,CASEWGT,PSUSTRAT,VERSION
7552,33,69,1-33-2017-069-09,9,2,A,1,2,1,769,2,3,337.372010297099,12,2
7557,20,85,1-20-2017-085-04,4,2,A,1,3,1,101,2,3,673.604448343268,11,2
7907,24,94,1-24-2017-094-04,4,2,B,1,19,1,741,2,3,1263.56937231219,1,2
7869,23,86,1-23-2017-086-03,3,2,B,1,24,1,841,2,3,619.459940139626,5,2
7983,28,50,1-28-2017-050-08,8,1,A,1,21,1,999,2,3,151.388686497815,3,2
7983,28,50,1-28-2017-050-08,8,1,B,1,24,1,841,2,3,151.388686497815,3,2
7686,20,88,1-20-2017-088-08,8,1,E,1,22,1,999,2,3,136.912007382059,11,2
7455,12,34,1-12-2017-034-04,4,1,C,1,1,1,101,2,3,3990.87077387485,9,2
8214,13,98,1-13-2017-098-03,3,1,A,1,22,1,762,2,3,615.701319778547,7,2
6737,23,28,1-23-2017-028-03,3,2,B,1,1,1,769,2,3,266.709017293061,5,2
8402,11,54,1-11-2017-054-09,9,1,A,1,3,1,101,2,3,11639.6206078446,8,2
8104,28,54,1-28-2017-054-09,9,1,C,1,1,2,999,2,3,572.425840032206,3,2
8956,13,127,1-13-2017-127-01,1,2,C,1,1,1,761,2,3,243.638815205032,7,2
8194,12,56,1-12-2017-056-04,4,1,A,1,1,1,101,2,3,6880.05579409105,9,2
8592,32,138,1-32-2017-138-06,6,1,D,1,22,2,761,2,3,1714.99079327111,7,2
8704,28,64,1-28-2017-064-09,9,1,D,1,24,1,841,2,3,3000.90381316687,3,2
6809,11,18,1-11-2017-018-02,2,2,D,1,1,1,762,2,3,327.722359603461,8,2
8342,23,106,1-23-2017-106-09,9,2,C,1,2,1,762,2,3,1179.01666614142,5,2
8559,32,137,1-32-2017-137-02,2,2,F,1,1,1,101,2,3,68.7618396575914,7,2
8956,13,127,1-13-2017-127-01,1,1,C,1,21,1,841,2,3,243.638815205032,7,2
8973,20,162,1-20-2017-162-02,2,2,H,1,1,1,761,2,3,39.0673380453663,11,2
6440,19,24,1-19-2017-024-08,8,2,A,1,21,1,999,5,3,795.128919812537,9,2
6565,14,13,1-14-2017-013-05,5,2,A,1,3,1,101,5,3,540.041554256908,8,2
6493,13,16,1-13-2017-016-04,4,1,B,1,24,1,842,5,3,2740.02107410605,7,2
6709,32,28,1-32-2017-028-05,5,1,D,1,2,1,762,5,3,257.945260582092,7,2
6631,16,25,1-16-2017-025-02,2,2,A,1,21,1,842,5,3,47.7728281997967,5,2
6523,23,19,1-23-2017-019-06,6,2,B,1,21,1,841,5,3,299.441769836291,5,2
6360,33,10,1-33-2017-010-06,6,1,C,1,4,1,401,5,3,227.116484260283,12,2
6528,16,21,1-16-2017-021-05,5,1,A,1,25,1,841,5,3,83.1361727133337,5,2
6528,16,21,1-16-2017-021-05,5,1,B,1,2,1,101,5,3,83.1361727133337,5,2
7161,14,28,1-14-2017-028-02,2,1,B,1,24,1,999,5,3,299.171074248821,8,2
6998,30,49,1-30-2017-049-02,2,1,F,1,2,1,762,5,3,236.772605526814,10,2
6998,30,49,1-30-2017-049-02,2,1,G,1,19,1,999,5,3,236.772605526814,10,2
7111,14,26,1-14-2017-026-05,5,1,C,1,13,2,849,5,3,376.253710898081,8,2
6779,32,32,1-32-2017-032-03,3,1,H,1,23,2,842,5,3,1463.79989406413,7,2
6723,13,27,1-13-2017-027-08,8,1,D,1,24,1,842,5,3,1145.11784943843,7,2
6723,13,27,1-13-2017-027-08,8,1,F,1,22,1,762,5,3,1145.11784943843,7,2
6723,13,27,1-13-2017-027-08,8,1,G,1,26,2,842,5,3,1145.11784943843,7,2
6720,33,27,1-33-2017-027-07,7,1,C,1,24,1,841,5,3,759.165826374916,12,2
7228,33,55,1-33-2017-055-06,6,1,C,1,2,2,762,5,3,436.28572594027,12,2
7136,33,49,1-33-2017-049-09,9,1,D,1,2,1,762,5,3,660.57266280556,12,2
8816,13,122,1-13-2017-122-02,2,1,C,1,22,1,762,5,3,114.328719007773,7,2
8490,26,69,1-26-2017-069-04,4,1,B,1,21,1,841,5,3,1328.99402070527,10,2
8745,33,124,1-33-2017-124-04,4,1,B,1,19,1,101,5,3,271.651859111832,12,2
8496,14,62,1-14-2017-062-01,1,1,C,1,4,1,401,5,3,473.930148358357,8,2
8105,28,55,1-28-2017-055-06,6,1,D,1,24,1,849,5,3,120.707039151254,3,2
8162,13,95,1-13-2017-095-02,2,2,B,1,21,1,841,5,3,65.9592055730768,7,2
7864,30,75,1-30-2017-075-02,2,1,G,1,7,1,762,5,3,38.2350551087835,10,2
8163,13,96,1-13-2017-096-07,7,1,D,1,22,2,841,5,3,3075.03868742692,7,2
7896,13,82,1-13-2017-082-05,5,2,C,1,22,1,842,5,3,95.6535016443357,7,2
7670,13,69,1-13-2017-069-05,5,1,B,1,21,1,841,5,3,163.105542473971,7,2
7670,13,69,1-13-2017-069-05,5,1,C,1,22,1,842,5,3,163.105542473971,7,2
7670,13,69,1-13-2017-069-05,5,1,D,1,2,1,762,5,3,163.105542473971,7,2
6390,24,14,1-24-2017-014-01,1,2,C,1,24,1,841,5,3,176.182961823483,1,2
6274,30,7,1-30-2017-007-03,3,1,F,1,21,1,761,5,3,195.270340617582,10,2
6180,13,5,1-13-2017-005-03,3,2,B,1,24,1,841,5,3,1311.02538453678,7,2
6137,33,1,1-33-2017-001-05,5,1,A,1,4,1,401,5,3,74.8644900335331,12,2
6312,19,18,1-19-2017-018-03,3,2,B,1,2,1,999,5,3,252.846410865255,9,2
6386,16,13,1-16-2017-013-09,9,1,B,1,2,1,999,5,3,1126.03630615239,5,2
6631,16,25,1-16-2017-025-02,2,1,A,1,24,1,841,2,3,47.7728281997967,5,2
6092,14,1,1-14-2017-001-05,5,2,A,1,2,1,101,2,3,223.196555918989,8,2
6248,28,3,1-28-2017-003-08,8,1,F,1,24,1,841,2,3,115.39700389055,3,2
6391,24,15,1-24-2017-015-05,5,1,B,1,2,1,999,2,3,127.748416543043,1,2
6270,19,15,1-19-2017-015-06,6,1,A,1,7,1,762,2,3,169.155252521446,9,2
6045,17,1,1-17-2017-001-10,10,1,D,1,22,2,741,2,3,200.166808861819,4,2
6340,14,7,1-14-2017-007-08,8,1,A,1,24,1,841,2,3,1502.31800595479,8,2
6531,32,19,1-32-2017-019-07,7,1,A,1,1,2,999,2,3,5536.09702917442,7,2
6509,20,18,1-20-2017-018-08,8,1,A,1,21,1,999,2,3,306.994221458313,11,2
6531,32,19,1-32-2017-019-07,7,2,C,1,1,1,999,2,3,5536.09702917442,7,2
6549,20,20,1-20-2017-020-09,9,1,B,1,5,1,401,2,3,1367.98268811992,11,2
6316,13,10,1-13-2017-010-01,1,2,C,1,22,1,842,2,3,333.15253105404,7,2
6617,28,13,1-28-2017-013-02,2,1,C,1,24,1,851,2,3,88.0895660777779,3,2
6546,33,18,1-33-2017-018-09,9,1,B,1,21,1,762,2,3,236.895912389065,12,2
6546,33,18,1-33-2017-018-09,9,1,C,1,21,1,762,2,3,236.895912389065,12,2
6877,20,38,1-20-2017-038-08,8,1,D,1,2,1,762,2,3,222.084990157857,11,2
6811,28,18,1-28-2017-018-06,6,1,A,1,1,1,761,2,3,185.209716714862,3,2
6881,13,35,1-13-2017-035-05,5,1,C,1,24,1,841,2,3,208.584731118145,7,2
6882,13,36,1-13-2017-036-03,3,2,B,1,1,1,101,2,3,1223.97054512083,7,2
6849,13,34,1-13-2017-034-09,9,2,B,1,24,1,842,2,3,4840.88145206512,7,2
6958,13,40,1-13-2017-040-03,3,1,B,1,22,1,842,2,3,1802.8418267689,7,2
6725,15,16,1-15-2017-016-05,5,1,C,1,2,1,769,2,3,165.942224003426,1,2
6725,15,16,1-15-2017-016-05,5,1,D,1,2,2,769,2,3,165.942224003426,1,2
6725,15,16,1-15-2017-016-05,5,1,H,1,3,2,101,2,3,165.942224003426,1,2
6972,26,26,1-26-2017-026-03,3,1,A,1,1,1,999,2,3,255.552079877946,10,2
7073,26,28,1-26-2017-028-09,9,1,A,1,2,1,762,2,3,4333.88950040039,10,2
7097,28,26,1-28-2017-026-02,2,2,G,1,1,2,999,2,3,81.1371710278704,3,2
7097,28,26,1-28-2017-026-02,2,2,D,1,1,1,101,2,3,81.1371710278704,3,2
6712,19,38,1-19-2017-038-08,8,2,A,1,1,1,761,2,3,910.336287877975,9,2
7111,14,26,1-14-2017-026-05,5,1,A,1,7,1,859,2,3,376.253710898081,8,2
7154,11,26,1-11-2017-026-05,5,2,A,1,1,2,762,2,3,562.478114201637,8,2
7360,14,34,1-14-2017-034-03,3,2,A,1,7,1,999,2,3,1996.18806368653,8,2
6754,18,17,1-18-2017-017-09,9,1,F,1,1,1,101,2,3,2543.89401154685,6,2
7689,20,91,1-20-2017-091-07,7,1,A,1,3,1,101,2,3,702.609424140346,11,2
7287,28,33,1-28-2017-033-06,6,1,C,1,1,1,999,2,3,79.4139291844408,3,2
7166,26,31,1-26-2017-031-03,3,2,A,1,2,1,999,2,3,2528.04462840884,10,2
8701,19,131,1-19-2017-131-02,2,1,A,1,19,1,999,5,3,134.11744751861,9,2
6644,33,24,1-33-2017-024-09,9,1,B,1,2,2,761,5,3,493.854251135102,12,2
6638,22,27,1-22-2017-027-08,8,1,A,1,2,1,762,11,3,80.6002942375415,12,2
6229,24,4,1-24-2017-004-07,7,1,E,1,26,1,872,11,3,615.743725181132,1,2
8568,30,93,1-30-2017-093-05,5,1,A,1,24,1,842,11,3,214.969846178075,10,2
8568,30,93,1-30-2017-093-05,5,1,C,1,23,3,842,11,3,214.969846178075,10,2
8639,30,95,1-30-2017-095-05,5,1,A,1,21,1,842,11,3,205.629484983352,10,2
7075,13,46,1-13-2017-046-03,3,2,C,1,24,1,842,11,3,1011.52739065054,7,2
8005,17,69,1-17-2017-069-08,8,1,A,1,20,1,101,7,3,338.596207178048,4,2
8558,26,71,1-26-2017-071-06,6,1,A,1,7,1,842,5,3,1237.21233491908,10,2
8518,20,141,1-20-2017-141-05,5,1,C,1,21,1,842,5,3,36.1461893918856,11,2
8518,20,141,1-20-2017-141-05,5,1,D,1,22,1,762,5,3,36.1461893918856,11,2
8014,33,90,1-33-2017-090-01,1,1,B,1,21,1,712,5,3,72.2138621238404,12,2
7803,30,72,1-30-2017-072-02,2,1,A,1,2,1,762,5,3,95.9532838399272,10,2
7734,33,78,1-33-2017-078-09,9,1,A,1,7,1,501,5,3,264.571051607702,12,2
6872,33,36,1-33-2017-036-01,1,1,A,1,6,1,401,5,3,90.0802946545538,12,2
7358,16,53,1-16-2017-053-05,5,2,D,1,21,1,761,5,3,92.1384159346361,5,2
6577,32,22,1-32-2017-022-02,2,1,A,1,22,1,842,5,3,196.43347976677,7,2
6577,32,22,1-32-2017-022-02,2,1,B,1,21,1,842,5,3,196.43347976677,7,2
6131,22,1,1-22-2017-001-02,2,1,A,1,2,2,999,98,3,57.5944953362226,12,2
6442,21,8,1-21-2017-008-03,3,2,B,1,3,1,999,98,3,708.688785823217,11,2
6542,21,10,1-21-2017-010-10,10,1,A,1,2,1,999,98,3,6259.16606446051,11,2
6495,21,9,1-21-2017-009-03,3,1,B,1,2,1,999,98,3,1387.46155259324,11,2
7641,28,40,1-28-2017-040-04,4,1,C,1,2,1,999,98,3,700.349948968395,3,2
8349,27,26,1-27-2017-026-02,2,1,N,1,2,1,762,98,3,45.162698530899,3,2
8950,30,106,1-30-2017-106-10,10,1,A,1,2,1,762,98,3,9575.19094404344,10,2
8628,25,47,1-25-2017-047-01,1,2,A,1,1,1,101,98,3,220.049992585504,2,2
8065,12,52,1-12-2017-052-03,3,2,A,1,2,2,761,98,3,798.339561355582,9,2
8492,30,89,1-30-2017-089-02,2,1,A,1,2,1,762,98,3,52.5287731603145,10,2
8373,21,62,1-21-2017-062-03,3,2,B,1,2,1,762,98,3,201.697409885435,11,2
8850,28,67,1-28-2017-067-05,5,1,A,1,24,1,841,98,3,104.63450295258,3,2
6383,14,8,1-14-2017-008-08,8,1,B,1,3,1,101,98,3,1502.31800595479,8,2
9059,24,144,1-24-2017-144-09,9,1,A,1,1,1,769,98,3,2200.6157146792,1,2
7965,33,86,1-33-2017-086-07,7,1,A,1,6,1,501,98,3,433.721756672474,12,2
8169,20,119,1-20-2017-119-03,3,2,G,1,22,1,999,98,3,140.674716793797,11,2
8425,22,110,1-22-2017-110-05,5,1,F,1,3,1,101,98,3,86.787006093204,12,2
7252,10,29,1-10-2017-029-05,5,1,E,1,2,1,742,98,3,50.2244039588763,4,2
7794,21,50,1-21-2017-050-03,3,1,B,1,2,2,999,98,3,108.939878475118,11,2
7553,21,38,1-21-2017-038-03,3,2,B,1,2,1,999,98,3,336.399413283843,11,2
6960,22,46,1-22-2017-046-01,1,1,M,1,2,1,999,98,3,96.8900178613484,12,2
7769,24,86,1-24-2017-086-02,2,2,B,1,16,2,101,98,3,112.009825597583,1,2
7702,28,42,1-28-2017-042-02,2,1,C,1,2,1,999,98,3,70.5260687712307,3,2
7000,33,42,1-33-2017-042-03,3,1,A,1,21,1,761,98,3,154.755359472219,12,2
7000,33,42,1-33-2017-042-03,3,1,B,1,3,1,101,98,3,154.755359472219,12,2
6876,21,18,1-21-2017-018-03,3,1,A,1,22,1,762,98,3,884.412612130975,11,2
6876,21,18,1-21-2017-018-03,3,1,B,1,2,1,762,98,3,884.412612130975,11,2
7128,22,55,1-22-2017-055-06,6,1,A,1,2,1,999,98,3,151.413851695575,12,2
7117,26,30,1-26-2017-030-06,6,2,A,1,22,1,762,98,3,1237.10755325357,10,2
7043,28,24,1-28-2017-024-06,6,2,C,1,2,2,101,98,3,108.498227174745,3,2
7022,21,22,1-21-2017-022-09,9,1,H,1,2,1,999,98,3,1461.58871260446,11,2
7221,22,63,1-22-2017-063-08,8,1,B,1,2,1,999,98,3,78.2105272741197,12,2
7433,22,72,1-22-2017-072-09,9,1,D,1,2,2,999,98,3,366.952088762982,12,2
7161,14,28,1-14-2017-028-02,2,2,A,1,2,2,101,98,3,299.171074248821,8,2
7176,18,29,1-18-2017-029-06,6,2,B,1,2,1,762,98,3,1868.06986050596,6,2
7378,22,69,1-22-2017-069-02,2,2,F,1,2,1,101,98,3,57.5944953362226,12,2
7554,22,75,1-22-2017-075-10,10,1,A,1,2,1,101,98,3,1437.20064662858,12,2
7270,21,26,1-21-2017-026-03,3,2,G,1,2,1,999,98,3,327.888497046027,11,2
6525,24,21,1-24-2017-021-03,3,1,D,1,24,1,849,9,3,494.857893190686,1,2
6525,24,21,1-24-2017-021-03,3,2,A,1,6,1,761,9,3,494.857893190686,1,2
6525,24,21,1-24-2017-021-03,3,2,B,1,4,1,761,9,3,494.857893190686,1,2
6525,24,21,1-24-2017-021-03,3,2,C,1,5,1,762,9,3,494.857893190686,1,2
6486,16,18,1-16-2017-018-05,5,1,B,1,22,1,762,98,3,104.057145788765,5,2
6134,21,2,1-21-2017-002-09,9,1,B,1,3,2,999,98,3,440.927593351114,11,2
6196,24,3,1-24-2017-003-03,3,2,A,1,2,1,101,98,3,359.818309819376,1,2
6258,18,4,1-18-2017-004-10,10,1,A,1,2,1,762,98,3,4851.78412070462,6,2
6248,28,3,1-28-2017-003-08,8,1,A,1,2,1,999,98,3,115.39700389055,3,2
6393,32,14,1-32-2017-014-04,4,2,A,1,2,1,762,98,3,8974.51772059799,7,2
6393,32,14,1-32-2017-014-04,4,1,C,1,2,1,762,98,3,8974.51772059799,7,2
6349,16,11,1-16-2017-011-02,2,2,C,1,2,1,101,98,3,23.5476598737852,5,2
7152,24,57,1-24-2017-057-02,2,2,A,1,4,1,201,98,3,71.0568449065563,1,2
6390,24,14,1-24-2017-014-01,1,2,E,1,3,1,101,98,3,176.182961823483,1,2
6639,18,13,1-18-2017-013-06,6,1,A,1,2,1,762,98,3,385.190322042092,6,2
6544,22,22,1-22-2017-022-08,8,1,B,1,2,1,711,98,3,135.032270274358,12,2
6679,21,13,1-21-2017-013-08,8,1,B,1,2,1,999,98,3,871.906857628612,11,2
6796,18,18,1-18-2017-018-03,3,1,F,1,2,1,762,98,3,329.590173474336,6,2
6804,26,21,1-26-2017-021-03,3,2,B,1,24,1,841,98,3,1072.7157378518,10,2
6744,32,30,1-32-2017-030-06,6,2,C,1,2,1,762,98,3,4008.89781094842,7,2
7302,24,63,1-24-2017-063-04,4,1,B,1,13,2,842,9,3,1011.03814312382,1,2
8490,26,69,1-26-2017-069-04,4,1,A,1,21,1,842,9,3,1328.99402070527,10,2
8636,18,67,1-18-2017-067-02,2,3,A,1,24,1,842,9,3,82.5675036810661,6,2
8389,18,60,1-18-2017-060-03,3,1,A,1,24,1,842,9,3,219.843550605558,6,2
8501,31,43,1-31-2017-043-08,8,1,D,1,13,2,842,9,3,595.993058233415,6,2
8171,20,121,1-20-2017-121-03,3,1,F,1,13,2,849,9,3,140.674716793797,11,2
7868,12,46,1-12-2017-046-03,3,1,D,1,23,2,761,9,3,438.997239334729,9,2
7824,27,18,1-27-2017-018-06,6,2,A,1,5,1,401,9,3,284.097564862844,3,2
7269,30,56,1-30-2017-056-03,3,1,G,1,22,1,999,9,3,1062.0508783815,10,2
6992,22,48,1-22-2017-048-03,3,2,C,1,22,2,841,9,3,298.497607046477,12,2
7132,20,56,1-20-2017-056-10,10,1,A,1,7,1,849,9,3,1227.19972268388,11,2
6818,24,34,1-24-2017-034-07,7,2,A,1,4,1,761,9,3,1520.597614017,1,2
6936,14,23,1-14-2017-023-02,2,2,C,1,25,1,852,9,3,310.247293447891,8,2
6617,28,13,1-28-2017-013-02,2,1,E,1,4,1,999,9,3,88.0895660777779,3,2
6671,12,13,1-12-2017-013-06,6,1,B,1,24,1,761,9,3,1527.56309545422,9,2
6574,24,23,1-24-2017-023-06,6,1,D,1,24,1,842,9,3,1426.27999266478,1,2
6623,24,25,1-24-2017-025-03,3,1,B,1,4,1,769,9,3,239.026381563295,1,2
6703,24,30,1-24-2017-030-07,7,2,B,1,5,1,769,9,3,1577.08444625558,1,2
6713,29,13,1-29-2017-013-03,3,1,C,1,24,1,841,9,3,447.533244159719,2,2
6307,12,5,1-12-2017-005-04,4,2,A,1,24,1,761,9,3,2341.23732557018,9,2
6258,18,4,1-18-2017-004-10,10,1,B,1,24,1,851,9,3,4851.78412070462,6,2
6258,18,4,1-18-2017-004-10,10,1,C,1,24,1,852,9,3,4851.78412070462,6,2
6258,18,4,1-18-2017-004-10,10,1,D,1,13,2,841,9,3,4851.78412070462,6,2
6196,24,3,1-24-2017-003-03,3,2,B,1,4,1,769,9,3,359.818309819376,1,2
6196,24,3,1-24-2017-003-03,3,2,C,1,4,1,769,9,3,359.818309819376,1,2
6229,24,4,1-24-2017-004-07,7,1,D,1,25,1,842,9,3,615.743725181132,1,2
8724,17,89,1-17-2017-089-05,5,1,A,1,5,1,101,3,3,628.832940754307,4,2
8715,21,73,1-21-2017-073-07,7,1,A,1,24,1,841,3,3,782.566039309541,11,2
8715,21,73,1-21-2017-073-07,7,1,B,1,24,1,842,3,3,782.566039309541,11,2
8636,18,67,1-18-2017-067-02,2,1,A,1,24,1,841,3,3,82.5675036810661,6,2
8870,14,70,1-14-2017-070-02,2,1,B,1,13,2,849,3,3,216.318125742932,8,2
7307,17,39,1-17-2017-039-09,9,2,D,1,13,2,849,9,3,746.523651762387,4,2
6670,32,26,1-32-2017-026-09,9,1,D,1,23,2,761,3,3,10613.9895535626,7,2
8193,12,55,1-12-2017-055-05,5,1,B,1,26,1,999,3,3,385.571331323969,9,2
8193,12,55,1-12-2017-055-05,5,1,C,1,26,1,999,3,3,385.571331323969,9,2
6670,32,26,1-32-2017-026-09,9,1,A,1,19,1,762,3,3,10613.9895535626,7,2
6796,18,18,1-18-2017-018-03,3,2,C,1,24,1,841,3,3,329.590173474336,6,2
7715,14,42,1-14-2017-042-02,2,1,A,1,25,1,852,3,3,216.318125742932,8,2
7715,14,42,1-14-2017-042-02,2,1,B,1,22,2,861,3,3,216.318125742932,8,2
7715,14,42,1-14-2017-042-02,2,1,C,1,1,2,999,3,3,216.318125742932,8,2
6715,17,20,1-17-2017-020-09,9,1,B,1,6,1,201,3,3,2912.32257635234,4,2
6715,17,20,1-17-2017-020-09,9,1,C,1,3,1,201,3,3,2912.32257635234,4,2
6577,32,22,1-32-2017-022-02,2,1,D,1,22,2,841,3,3,196.43347976677,7,2
6405,18,8,1-18-2017-008-07,7,1,F,1,13,2,842,3,3,1457.92941404829,6,2
6405,18,8,1-18-2017-008-07,7,1,H,1,22,1,732,3,3,1457.92941404829,6,2
6405,18,8,1-18-2017-008-07,7,1,D,1,13,2,841,3,3,1457.92941404829,6,2
6644,33,24,1-33-2017-024-09,9,1,A,1,24,1,842,3,3,493.854251135102,12,2
7662,17,53,1-17-2017-053-04,4,2,A,1,21,1,842,3,3,491.515429795034,4,2
8538,23,116,1-23-2017-116-06,6,1,A,1,24,1,841,3,3,309.084203958166,5,2
6980,32,43,1-32-2017-043-03,3,1,B,1,22,1,842,3,3,889.054015567854,7,2
7207,32,59,1-32-2017-059-03,3,1,B,1,22,1,842,3,3,774.44113737545,7,2
6980,32,43,1-32-2017-043-03,3,1,D,1,22,2,841,3,3,889.054015567854,7,2
7066,17,31,1-17-2017-031-02,2,1,C,1,3,1,101,3,3,67.5827912635361,4,2
8808,17,90,1-17-2017-090-02,2,1,K,1,2,1,762,3,3,70.2577413226443,4,2
8784,23,125,1-23-2017-125-03,3,1,D,1,21,1,841,3,3,677.063395466539,5,2
8636,18,67,1-18-2017-067-02,2,3,B,1,24,1,842,3,3,82.5675036810661,6,2
8858,27,32,1-27-2017-032-06,6,1,A,1,5,1,401,3,3,353.958717135703,3,2
8858,27,32,1-27-2017-032-06,6,1,B,1,24,1,841,3,3,353.958717135703,3,2
8704,28,64,1-28-2017-064-09,9,1,E,1,24,1,842,3,3,3000.90381316687,3,2
8746,18,69,1-18-2017-069-07,7,1,D,1,24,1,841,3,3,1178.05380765669,6,2
8806,31,48,1-31-2017-048-09,9,1,A,1,24,1,841,3,3,5792.34519201867,6,2
8686,23,123,1-23-2017-123-03,3,2,B,1,3,1,101,3,3,177.428325574795,5,2
8755,32,142,1-32-2017-142-05,5,1,D,1,24,1,841,3,3,148.735557783776,7,2
8810,17,92,1-17-2017-092-08,8,1,H,1,2,1,762,3,3,265.668325446656,4,2
8547,32,136,1-32-2017-136-03,3,1,C,1,25,1,842,3,3,884.24174556613,7,2
8588,18,65,1-18-2017-065-06,6,1,B,1,23,2,842,3,3,839.605650916444,6,2
8635,18,66,1-18-2017-066-03,3,2,A,1,25,1,852,3,3,516.950732125313,6,2
7769,24,86,1-24-2017-086-02,2,1,A,1,24,1,841,3,3,112.009825597583,1,2
8441,33,113,1-33-2017-113-09,9,1,A,1,24,1,851,3,3,296.889945671954,12,2
8480,16,79,1-16-2017-079-04,4,2,A,1,24,1,841,3,3,1202.19615133779,5,2
8766,14,66,1-14-2017-066-07,7,1,A,1,24,1,841,3,3,13238.4597274064,8,2
8895,12,72,1-12-2017-072-03,3,1,E,1,26,2,859,3,3,1416.44009618599,9,2
8808,17,90,1-17-2017-090-02,2,2,C,1,2,1,762,3,3,70.2577413226443,4,2
6362,19,19,1-19-2017-019-06,6,2,F,1,1,2,201,3,3,417.704209858924,9,2
7769,24,86,1-24-2017-086-02,2,2,C,1,22,2,841,3,3,112.009825597583,1,2
7848,22,93,1-22-2017-093-09,9,2,B,1,25,1,841,3,3,759.033002682664,12,2
7786,13,77,1-13-2017-077-03,3,1,C,1,21,1,842,3,3,776.493184670018,7,2
7769,24,86,1-24-2017-086-02,2,2,A,1,1,2,101,3,3,112.009825597583,1,2
7864,30,75,1-30-2017-075-02,2,2,F,1,24,1,841,3,3,38.2350551087835,10,2
7810,28,46,1-28-2017-046-01,1,1,G,1,4,1,999,3,3,128.059818917926,3,2
7894,17,64,1-17-2017-064-07,7,1,A,1,13,2,842,3,3,517.840409113973,4,2
7874,12,47,1-12-2017-047-09,9,1,A,1,24,1,852,3,3,2454.35239269099,9,2
7924,23,88,1-23-2017-088-03,3,2,C,1,24,1,842,3,3,144.219657872441,5,2
7829,14,44,1-14-2017-044-02,2,1,B,1,24,1,842,3,3,216.318125742932,8,2
7896,13,82,1-13-2017-082-05,5,2,B,1,1,1,762,3,3,95.6535016443357,7,2
7855,18,46,1-18-2017-046-07,7,1,A,1,26,2,842,3,3,252.546130300441,6,2
8040,18,51,1-18-2017-051-07,7,1,B,1,24,1,851,3,3,542.400211667992,6,2
8040,18,51,1-18-2017-051-07,7,1,C,1,26,2,852,3,3,542.400211667992,6,2
8084,21,57,1-21-2017-057-03,3,1,A,1,21,1,841,3,3,350.409114778015,11,2
8193,12,55,1-12-2017-055-05,5,2,B,1,23,2,762,3,3,385.571331323969,9,2
8081,30,78,1-30-2017-078-07,7,2,A,1,24,1,849,3,3,2644.12219900419,10,2
8087,33,94,1-33-2017-094-04,4,1,A,1,24,1,842,3,3,285.564576370814,12,2
8108,32,114,1-32-2017-114-03,3,2,A,1,22,1,842,3,3,892.121297564092,7,2
7959,18,49,1-18-2017-049-02,2,2,A,1,24,1,842,3,3,82.5675036810661,6,2
7958,18,48,1-18-2017-048-04,4,2,A,1,3,1,101,3,3,1817.72986799856,6,2
8118,12,54,1-12-2017-054-07,7,2,A,1,26,2,841,3,3,8658.60604270848,9,2
8118,12,54,1-12-2017-054-07,7,2,B,1,26,2,842,3,3,8658.60604270848,9,2
8427,17,82,1-17-2017-082-04,4,1,B,1,4,1,761,3,3,634.612783310363,4,2
8389,18,60,1-18-2017-060-03,3,2,B,1,5,1,762,3,3,219.843550605558,6,2
8501,31,43,1-31-2017-043-08,8,1,C,1,23,2,762,3,3,595.993058233415,6,2
8239,28,58,1-28-2017-058-06,6,1,A,1,24,1,849,3,3,391.086482346031,3,2
8164,14,54,1-14-2017-054-10,10,1,A,1,24,1,842,3,3,8090.1002723741,8,2
8354,28,59,1-28-2017-059-10,10,1,D,1,24,1,849,3,3,10040.0218377119,3,2
8203,26,61,1-26-2017-061-03,3,1,C,1,24,1,841,3,3,601.52033181196,10,2
8359,17,80,1-17-2017-080-04,4,1,A,1,24,1,842,3,3,804.761013587952,4,2
9062,14,74,1-14-2017-074-04,4,1,B,1,24,1,841,3,3,282.618650400898,8,2
8886,30,103,1-30-2017-103-04,4,2,C,1,21,1,842,3,3,1473.08117807378,10,2
8451,25,45,1-25-2017-045-05,5,2,A,1,1,2,101,3,3,180.298059512851,2,2
6270,19,15,1-19-2017-015-06,6,2,A,1,22,2,841,3,3,169.155252521446,9,2
6191,29,2,1-29-2017-002-05,5,1,A,1,6,1,761,3,3,235.126225322891,2,2
6259,18,5,1-18-2017-005-09,9,2,B,1,24,1,852,3,3,1101.97355497386,6,2
6397,29,5,1-29-2017-005-03,3,1,A,1,5,1,201,3,3,778.699463795887,2,2
6393,32,14,1-32-2017-014-04,4,1,B,1,21,1,842,3,3,8974.51772059799,7,2
6475,12,10,1-12-2017-010-02,2,2,A,1,24,1,841,3,3,564.8233251094,9,2
6475,12,10,1-12-2017-010-02,2,2,B,1,24,1,842,3,3,564.8233251094,9,2
6540,13,19,1-13-2017-019-04,4,1,B,1,24,1,842,3,3,12110.5904325543,7,2
6324,33,8,1-33-2017-008-03,3,2,C,1,26,1,841,3,3,162.186708167943,12,2
6324,33,8,1-33-2017-008-03,3,2,D,1,26,1,842,3,3,162.186708167943,12,2
6367,12,7,1-12-2017-007-04,4,1,A,1,24,1,851,3,3,1021.86144489025,9,2
6367,12,7,1-12-2017-007-04,4,1,B,1,24,1,851,3,3,1021.86144489025,9,2
6538,29,9,1-29-2017-009-09,9,1,C,1,21,1,841,3,3,2720.74723027127,2,2
