CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,DISTRACTN,CASEWGT,PSUSTRAT,VERSION
14690,48,48,1-48-2019-048-04,4,1,8,973.020017593073,12,4
14691,48,49,1-48-2019-049-06,6,1,2,431.883155547513,12,4
14692,52,42,1-52-2019-042-03,3,1,9,82.3017862061525,12,4
14692,52,42,1-52-2019-042-03,3,2,2,82.3017862061525,12,4
14667,18,45,1-18-2019-045-03,3,2,10,289.647639260951,6,4
14669,30,77,1-30-2019-077-04,4,1,99,4254.65394309904,10,4
14682,24,94,1-24-2019-094-03,3,1,1,544.939671082174,1,4
14683,24,95,1-24-2019-095-07,7,1,9,2184.06099108753,1,4
14694,77,94,1-77-2019-094-03,3,1,3,1203.24720890534,9,4
14401,19,38,1-19-2019-038-01,1,1,8,59.3858634978482,9,4
14404,66,45,1-66-2019-045-06,6,1,1,150.890301844351,6,4
14653,19,44,1-19-2019-044-05,5,1,1,88.8368806488909,9,4
14657,26,101,1-26-2019-101-05,5,1,1,37.5670443435105,10,4
14638,66,50,1-66-2019-050-08,8,1,99,215.645389750959,6,4
14639,48,47,1-48-2019-047-03,3,1,1,130.710194606792,12,4
14068,52,26,1-52-2019-026-06,6,1,99,220.423368779891,12,4
14631,77,89,1-77-2019-089-02,2,1,9,82.9547267506105,9,4
14632,77,90,1-77-2019-090-05,5,1,99,228.166270909303,9,4
14545,22,65,1-22-2019-065-09,9,1,8,244.740889431791,12,4
14594,29,88,1-29-2019-088-07,7,2,10,354.186513433768,2,4
14595,29,89,1-29-2019-089-10,10,1,9,1805.14863615122,2,4
14623,24,90,1-24-2019-090-05,5,1,1,119.268379052752,1,4
14624,24,91,1-24-2019-091-05,5,1,1,119.268379052752,1,4
14222,25,46,1-25-2019-046-03,3,1,9,102.361575167606,2,4
14223,29,72,1-29-2019-072-03,3,1,9,144.588527696935,2,4
12766,11,9,1-11-2019-009-08,8,1,1,792.804351737215,8,4
14569,66,48,1-66-2019-048-07,7,1,9,299.604795441816,6,4
14331,66,43,1-66-2019-043-09,9,1,7,270.719613201346,6,4
14487,22,63,1-22-2019-063-10,10,1,1,87.3867664965293,12,4
14490,21,73,1-21-2019-073-02,2,1,10,17.7745052984276,11,4
14490,21,73,1-21-2019-073-02,2,2,10,17.7745052984276,11,4
14490,21,73,1-21-2019-073-02,2,3,10,17.7745052984276,11,4
14490,21,73,1-21-2019-073-02,2,4,10,17.7745052984276,11,4
14490,21,73,1-21-2019-073-02,2,5,10,17.7745052984276,11,4
14514,52,37,1-52-2019-037-03,3,1,8,96.9371163847249,12,4
14520,14,43,1-14-2019-043-01,1,2,10,404.045672436521,8,4
14529,17,90,1-17-2019-090-06,6,1,99,277.155032698721,4,4
14531,27,48,1-27-2019-048-06,6,1,1,129.166078524303,3,4
14533,29,86,1-29-2019-086-10,10,1,1,4851.91643385274,2,4
14534,29,87,1-29-2019-087-09,9,1,2,862.601061458185,2,4
14423,21,72,1-21-2019-072-03,3,1,1,416.491965142025,11,4
14424,17,86,1-17-2019-086-04,4,1,1,795.172865020669,4,4
14157,26,77,1-26-2019-077-02,2,1,10,18.3856648152252,10,4
14158,25,43,1-25-2019-043-04,4,2,3,2216.19115768708,2,4
14159,29,69,1-29-2019-069-06,6,1,1,87.7950615648123,2,4
14161,29,71,1-29-2019-071-07,7,1,2,301.864119715937,2,4
14395,59,52,1-59-2019-052-02,2,1,1,223.064156222609,6,4
14397,27,45,1-27-2019-045-06,6,2,10,199.900691334429,3,4
14129,24,72,1-24-2019-072-08,8,1,9,255.575666297105,1,4
14467,27,46,1-27-2019-046-06,6,1,2,159.522960136086,3,4
14469,26,91,1-26-2019-091-03,3,1,10,541.918745608562,10,4
14472,17,87,1-17-2019-087-04,4,1,1,901.214422343502,4,4
14459,32,90,1-32-2019-090-03,3,1,9,2004.84764574481,7,4
14324,32,83,1-32-2019-083-03,3,1,6,1779.87656211893,7,4
13058,11,21,1-11-2019-021-05,5,1,1,231.304664695221,8,4
13059,77,21,1-77-2019-021-04,4,1,8,1078.71241452508,9,4
13060,77,22,1-77-2019-022-09,9,1,9,1138.67428982672,9,4
13060,77,22,1-77-2019-022-09,9,2,10,1138.67428982672,9,4
14399,25,51,1-25-2019-051-05,5,1,9,112.273982193947,2,4
14408,29,79,1-29-2019-079-08,8,1,99,89.9777436231776,2,4
14410,29,81,1-29-2019-081-06,6,1,1,142.918310854577,2,4
14463,14,42,1-14-2019-042-06,6,1,2,2841.03722701177,8,4
14381,24,82,1-24-2019-082-02,2,1,99,57.6076865340657,1,4
14386,52,34,1-52-2019-034-06,6,1,99,55.4528477452806,12,4
14387,52,35,1-52-2019-035-09,9,1,99,180.796150094748,12,4
14391,77,76,1-77-2019-076-03,3,2,5,390.313083793338,9,4
13942,27,32,1-27-2019-032-05,5,1,7,20.5518405434769,3,4
13943,27,33,1-27-2019-033-04,4,1,7,471.407296031165,3,4
14337,14,40,1-14-2019-040-03,3,1,2,3289.16133794052,8,4
14354,27,43,1-27-2019-043-06,6,1,1,66.1625901243726,3,4
14355,27,44,1-27-2019-044-03,3,1,9,46.0584203294948,3,4
14356,30,68,1-30-2019-068-03,3,2,3,208.299624676643,10,4
14357,30,69,1-30-2019-069-07,7,1,3,874.810905724331,10,4
15087,29,109,1-29-2019-109-04,4,1,10,619.933910877464,2,4
15089,29,111,1-29-2019-111-09,9,1,9,902.86709335474,2,4
15380,12,69,1-12-2019-069-09,9,1,8,3711.59912667478,9,4
15399,26,133,1-26-2019-133-05,5,1,9,84.9314559388932,10,4
15382,29,122,1-29-2019-122-08,8,1,9,45.9660218923652,2,4
15350,77,120,1-77-2019-120-08,8,1,1,290.0571929209,9,4
15352,24,122,1-24-2019-122-02,2,2,2,57.6076865340657,1,4
15357,73,76,1-73-2019-076-04,4,1,1,196.839144609221,3,4
15359,48,62,1-48-2019-062-05,5,1,3,115.436698488675,12,4
13343,11,31,1-11-2019-031-03,3,1,3,396.520356627838,8,4
13346,77,31,1-77-2019-031-07,7,1,3,1248.27674408614,9,4
13242,22,27,1-22-2019-027-09,9,1,10,142.343750070468,12,4
13243,22,28,1-22-2019-028-03,3,1,99,49.798219346877,12,4
14794,66,53,1-66-2019-053-02,2,1,1,151.207629024482,6,4
14795,33,78,1-33-2019-078-06,6,1,4,230.003273533335,12,4
14997,76,45,1-76-2019-045-10,10,1,1,27.7402105869292,3,4
13881,29,57,1-29-2019-057-06,6,1,9,100.263616317328,2,4
13882,29,58,1-29-2019-058-03,3,2,1,81.1628516955118,2,4
15407,21,113,1-21-2019-113-03,3,1,1,407.386557362972,11,4
15011,26,119,1-26-2019-119-01,1,1,9,51.6275856289642,10,4
15362,52,68,1-52-2019-068-06,6,1,10,79.145086394494,12,4
14891,20,38,1-20-2019-038-09,9,1,7,2029.37110719342,11,4
14892,13,68,1-13-2019-068-06,6,1,1,1268.53355911452,7,4
14981,48,55,1-48-2019-055-02,2,1,1,82.4012020940327,12,4
15426,24,126,1-24-2019-126-03,3,2,10,383.483882023931,1,4
15441,16,82,1-16-2019-082-03,3,1,9,426.309950246745,5,4
15142,31,62,1-31-2019-062-08,8,1,2,1103.53594840398,6,4
15149,29,112,1-29-2019-112-03,3,1,7,54.1347548479242,2,4
15175,25,67,1-25-2019-067-03,3,1,6,122.503356329154,2,4
15075,27,60,1-27-2019-060-09,9,1,10,213.55381946406,3,4
15422,77,123,1-77-2019-123-03,3,1,99,985.808311288203,9,4
15606,13,85,1-13-2019-085-02,2,1,1,87.5808844897511,7,4
15621,17,140,1-17-2019-140-10,10,1,6,5417.04393379992,4,4
13780,11,50,1-11-2019-050-04,4,4,99,851.658955651445,8,4
15596,17,137,1-17-2019-137-04,4,1,8,1957.71991221387,4,4
15598,22,89,1-22-2019-089-09,9,1,9,183.985966832605,12,4
15599,21,117,1-21-2019-117-02,2,1,99,10.9289369042565,11,4
15540,20,48,1-20-2019-048-03,3,1,99,1091.81829832323,11,4
15299,52,65,1-52-2019-065-06,6,1,1,117.145444967732,12,4
15301,14,57,1-14-2019-057-03,3,1,5,2517.54988436488,8,4
15301,14,57,1-14-2019-057-03,3,1,7,2517.54988436488,8,4
15505,32,137,1-32-2019-137-09,9,1,9,11190.942356507,7,4
15506,77,127,1-77-2019-127-07,7,2,7,3513.08851350945,9,4
15579,31,70,1-31-2019-070-03,3,1,3,256.798414978008,6,4
15580,14,61,1-14-2019-061-03,3,1,5,8471.05373663676,8,4
15580,14,61,1-14-2019-061-03,3,1,2,8471.05373663676,8,4
15581,76,59,1-76-2019-059-04,4,1,9,53.4888673461052,3,4
15569,12,74,1-12-2019-074-04,4,1,10,1089.8764515698,9,4
15576,25,75,1-25-2019-075-03,3,1,9,557.7013446223,2,4
15577,25,76,1-25-2019-076-09,9,1,1,2073.17075498549,2,4
15313,29,118,1-29-2019-118-05,5,1,1,39.3083474251821,2,4
15316,22,82,1-22-2019-082-05,5,1,7,39.2833665464723,12,4
15317,22,83,1-22-2019-083-08,8,1,1,149.177025195749,12,4
14660,29,91,1-29-2019-091-09,9,1,6,350.554832858563,2,4
14191,77,68,1-77-2019-068-03,3,1,9,509.99871813973,9,4
14141,16,42,1-16-2019-042-05,5,1,10,116.693617813718,5,4
15219,26,128,1-26-2019-128-02,2,1,8,20.7207279162776,10,4
15221,29,116,1-29-2019-116-07,7,1,2,628.670521293679,2,4
15214,19,63,1-19-2019-063-02,2,1,7,48.252096433913,9,4
15503,28,63,1-28-2019-063-07,7,1,7,331.432460392081,3,4
15481,76,56,1-76-2019-056-10,10,1,10,124.414844482377,3,4
15495,24,131,1-24-2019-131-03,3,1,9,216.096318213684,1,4
15523,13,83,1-13-2019-083-02,2,1,1,189.585778166393,7,4
12930,16,11,1-16-2019-011-04,4,1,99,684.354532263871,5,4
13402,21,36,1-21-2019-036-08,8,1,3,400.782409311838,11,4
14418,18,39,1-18-2019-039-08,8,1,10,163.855697696748,6,4
15137,20,43,1-20-2019-043-03,3,1,1,1224.04747422332,11,4
15138,76,47,1-76-2019-047-02,2,1,1,17.1010575156691,3,4
15141,66,61,1-66-2019-061-04,4,1,7,153.581418667125,6,4
15169,30,89,1-30-2019-089-03,3,1,10,812.369077756441,10,4
15254,21,108,1-21-2019-108-05,5,1,8,63.8131630846085,11,4
14938,29,104,1-29-2019-104-09,9,1,99,259.588333222559,2,4
14084,26,73,1-26-2019-073-03,3,1,10,274.325400419205,10,4
15164,13,76,1-13-2019-076-02,2,1,1,124.014457288438,7,4
15187,24,117,1-24-2019-117-02,2,3,7,57.6076865340657,1,4
15187,24,117,1-24-2019-117-02,2,2,10,57.6076865340657,1,4
15190,73,70,1-73-2019-070-09,9,1,1,35.2476757598411,3,4
15194,52,64,1-52-2019-064-03,3,1,8,84.3347165524382,12,4
15200,32,124,1-32-2019-124-06,6,1,7,2485.16445310099,7,4
14080,48,36,1-48-2019-036-09,9,1,8,491.267536651785,12,4
15213,19,62,1-19-2019-062-02,2,1,99,48.252096433913,9,4
15226,33,87,1-33-2019-087-04,4,1,9,518.49281871722,12,4
15228,18,58,1-18-2019-058-08,8,1,1,160.380731191584,6,4
15229,22,81,1-22-2019-081-01,1,1,1,49.9140442610513,12,4
15234,20,45,1-20-2019-045-04,4,1,8,4128.7139267414,11,4
15180,77,112,1-77-2019-112-06,6,1,9,575.17005783841,9,4
15322,17,124,1-17-2019-124-03,3,1,9,83.309580710576,4,4
15324,27,62,1-27-2019-062-08,8,1,99,49.364287927116,3,4
15331,76,50,1-76-2019-050-08,8,1,1,41.6963059161643,3,4
15289,48,60,1-48-2019-060-07,7,1,1,672.513684954277,12,4
13870,12,33,1-12-2019-033-09,9,1,8,954.16262827919,9,4
14941,26,116,1-26-2019-116-02,2,1,1,29.101189078772,10,4
15206,10,56,1-10-2019-056-08,8,1,99,391.330862767312,4,4
15084,26,120,1-26-2019-120-03,3,1,2,877.053270353617,10,4
15153,17,117,1-17-2019-117-08,8,1,10,115.319765838598,4,4
15100,21,102,1-21-2019-102-05,5,1,1,16.0961385927748,11,4
15101,66,59,1-66-2019-059-08,8,1,9,205.34385839343,6,4
15103,30,87,1-30-2019-087-07,7,1,10,1575.10475294365,10,4
15063,23,30,1-23-2019-030-03,3,1,9,1088.64338063868,5,4
15063,23,30,1-23-2019-030-03,3,1,3,1088.64338063868,5,4
15006,52,58,1-52-2019-058-08,8,1,5,99.5870142167287,12,4
15007,27,58,1-27-2019-058-09,9,1,10,290.999576171838,3,4
15008,27,59,1-27-2019-059-03,3,2,10,66.8501136253483,3,4
14978,11,96,1-11-2019-096-05,5,1,1,100.060234596051,8,4
15019,15,65,1-15-2019-065-04,4,1,2,1279.03158079666,1,4
15020,31,61,1-31-2019-061-10,10,1,1,301.212188506147,6,4
15056,48,56,1-48-2019-056-02,2,1,8,86.392313161258,12,4
15058,14,51,1-14-2019-051-02,2,1,1,179.839669047239,8,4
14851,16,63,1-16-2019-063-06,6,1,10,404.539364292414,5,4
14853,66,55,1-66-2019-055-10,10,1,3,216.534161001997,6,4
14854,25,61,1-25-2019-061-07,7,1,10,800.423233931637,2,4
15160,33,85,1-33-2019-085-04,4,1,9,493.861899621596,12,4
15162,12,64,1-12-2019-064-03,3,1,10,1020.42159740097,9,4
15109,11,100,1-11-2019-100-02,2,1,9,105.783381648261,8,4
15115,16,73,1-16-2019-073-04,4,2,3,515.985027580153,5,4
15123,28,56,1-28-2019-056-04,4,1,3,288.824859859268,3,4
15124,52,60,1-52-2019-060-09,9,1,1,293.358576074392,12,4
15129,14,54,1-14-2019-054-06,6,1,9,1755.91736484786,8,4
15133,73,68,1-73-2019-068-06,6,1,9,35.0393284416094,3,4
