CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,CONTACT,CONTAREA,CONTCOMP,OCCNO,BODYREGION,EVIDENCE,CONFIDENCE,CASEWGT,PSUSTRAT,VERSION
15389,10,62,1-10-2019-062-01,1,2,I,9,253,1,851,96,1,26.9627623500112,4,4
15693,19,78,1-19-2019-078-05,5,1,F,9,254,1,869,2,1,73.4603768510683,9,4
14558,24,88,1-24-2019-088-09,9,1,A,9,254,1,862,2,1,1253.79056887962,1,4
13973,21,53,1-21-2019-053-02,2,1,A,9,252,2,999,2,1,32.7360487870005,11,4
13281,73,17,1-73-2019-017-02,2,1,G,9,252,1,852,2,1,37.4187375463615,3,4
14952,22,76,1-22-2019-076-05,5,1,F,9,252,1,832,5,1,60.8075899555347,12,4
12840,20,10,1-20-2019-010-02,2,2,C,9,254,1,869,5,1,44.6123262498575,11,4
13357,48,19,1-48-2019-019-05,5,2,C,9,251,1,871,5,1,97.9450546464292,12,4
12965,21,16,1-21-2019-016-05,5,1,C,9,254,1,862,5,1,20.8798947323733,11,4
14131,66,38,1-66-2019-038-06,6,1,B,9,252,1,762,5,1,306.205507027914,6,4
14794,66,53,1-66-2019-053-02,2,2,C,9,254,1,862,5,1,151.207629024482,6,4
14794,66,53,1-66-2019-053-02,2,2,D,9,254,1,862,5,1,151.207629024482,6,4
14876,22,74,1-22-2019-074-08,8,1,G,9,251,1,862,5,1,54.1027550451024,12,4
14876,22,74,1-22-2019-074-08,8,1,H,9,251,1,861,5,1,54.1027550451024,12,4
16075,21,135,1-21-2019-135-02,2,1,M,9,254,1,862,5,1,94.6859574953692,11,4
14746,33,77,1-33-2019-077-09,9,1,I,9,251,1,862,98,1,173.059098128537,12,4
14302,21,64,1-21-2019-064-02,2,3,Q,9,252,4,839,98,1,49.3232816619942,11,4
14302,21,64,1-21-2019-064-02,2,3,R,9,252,4,501,98,1,49.3232816619942,11,4
13172,29,27,1-29-2019-027-06,6,2,H,9,252,2,841,98,1,118.288950913033,2,4
15775,27,73,1-27-2019-073-03,3,1,A,9,252,1,812,98,1,29.0025784694356,3,4
15014,17,111,1-17-2019-111-08,8,1,B,9,251,1,871,3,1,167.644525127186,4,4
13716,24,52,1-24-2019-052-04,4,2,E,9,252,1,852,3,1,1080.03880858825,1,4
14412,17,84,1-17-2019-084-06,6,1,C,9,251,2,872,3,3,233.061000395496,4,4
13879,17,58,1-17-2019-058-06,6,2,A,9,251,1,871,3,3,164.005190721007,4,4
15313,29,118,1-29-2019-118-05,5,1,K,9,253,1,732,3,3,39.3083474251821,2,4
15080,22,78,1-22-2019-078-09,9,1,B,9,252,2,761,3,3,840.529972376766,12,4
15382,29,122,1-29-2019-122-08,8,1,L,9,251,1,872,3,3,45.9660218923652,2,4
15536,22,87,1-22-2019-087-08,8,1,F,9,251,1,861,3,3,63.7107908781363,12,4
13583,76,20,1-76-2019-020-05,5,1,C,9,252,1,762,98,3,29.2004368671738,3,4
15298,28,59,1-28-2019-059-08,8,1,C,9,252,1,999,98,3,57.2537276409718,3,4
15586,29,133,1-29-2019-133-03,3,1,C,9,254,1,861,5,3,199.126469371737,2,4
15779,22,92,1-22-2019-092-08,8,1,E,9,254,1,869,5,3,57.7073186166863,12,4
15779,22,92,1-22-2019-092-08,8,1,F,9,254,1,861,5,3,57.7073186166863,12,4
14448,48,43,1-48-2019-043-08,8,1,G,9,251,1,862,5,3,119.859999384599,12,4
13832,22,51,1-22-2019-051-08,8,1,E,9,254,1,861,5,3,65.7239630182486,12,4
13683,33,47,1-33-2019-047-01,1,1,F,9,254,1,861,5,3,30.7980431661218,12,4
14015,16,38,1-16-2019-038-05,5,1,D,9,251,1,861,5,3,48.161815130547,5,4
13436,16,22,1-16-2019-022-02,2,2,H,9,251,1,861,5,3,29.8072761981203,5,4
15524,21,116,1-21-2019-116-02,2,1,J,9,252,1,999,2,3,71.9712209654168,11,4
12911,11,16,1-11-2019-016-02,2,1,G,9,252,1,732,6,3,81.8228818166149,8,4
14000,28,30,1-28-2019-030-06,6,1,F,9,252,1,762,6,3,302.287301111326,3,4
15430,28,61,1-28-2019-061-02,2,1,B,9,252,1,999,6,3,43.8808232157901,3,4
13936,76,22,1-76-2019-022-09,9,1,C,9,254,1,862,1,3,17.3739895741997,3,4
13268,73,16,1-73-2019-016-07,7,1,D,9,254,1,862,1,3,154.561656155751,3,4
12924,28,9,1-28-2019-009-09,9,2,C,9,254,1,861,1,3,237.611787984684,3,4
15228,18,58,1-18-2019-058-08,8,1,E,9,254,1,862,1,3,160.380731191584,6,4
14494,12,47,1-12-2019-047-01,1,1,C,9,254,1,862,1,3,353.331729164077,9,4
12786,48,6,1-48-2019-006-03,3,2,F,9,254,1,861,1,2,235.080469797351,12,4
13738,59,38,1-59-2019-038-01,1,1,C,9,254,1,861,1,2,97.5886197752222,6,4
13738,59,38,1-59-2019-038-01,1,1,D,9,254,1,862,1,2,97.5886197752222,6,4
12695,11,7,1-11-2019-007-05,5,2,G,9,254,1,851,1,2,253.455795906353,8,4
12981,54,10,1-54-2019-010-04,4,1,E,9,254,1,869,1,2,403.740327905593,9,4
13213,28,13,1-28-2019-013-09,9,1,C,9,252,1,512,1,2,147.502054458683,3,4
14453,28,41,1-28-2019-041-05,5,1,D,9,251,1,869,1,2,46.7855791031088,3,4
15092,33,84,1-33-2019-084-08,8,2,C,9,254,1,862,1,2,698.705422859651,12,4
14997,76,45,1-76-2019-045-10,10,1,C,9,253,1,501,1,2,27.7402105869292,3,4
15811,24,142,1-24-2019-142-02,2,1,F,9,254,1,869,1,2,212.485178385727,1,4
12840,20,10,1-20-2019-010-02,2,2,D,9,252,1,832,96,2,44.6123262498575,11,4
16097,32,160,1-32-2019-160-02,2,2,E,9,252,2,851,2,2,196.810935728153,7,4
15181,77,113,1-77-2019-113-03,3,1,M,9,254,1,862,2,2,400.398839209025,9,4
15437,32,135,1-32-2019-135-05,5,1,F,9,252,4,849,2,2,136.724284705694,7,4
15372,32,132,1-32-2019-132-08,8,1,F,9,252,1,832,2,2,542.768428535037,7,4
14392,32,85,1-32-2019-085-05,5,1,E,9,252,2,831,2,2,233.834725105551,7,4
14392,32,85,1-32-2019-085-05,5,2,C,9,251,1,862,2,2,233.834725105551,7,4
14009,32,67,1-32-2019-067-02,2,1,G,9,252,1,852,2,2,108.738456544939,7,4
13340,32,35,1-32-2019-035-02,2,1,D,9,252,1,832,5,2,88.1671690786721,7,4
12651,28,3,1-28-2019-003-01,1,1,E,9,251,1,861,5,2,63.5071801125526,3,4
13032,33,20,1-33-2019-020-05,5,1,D,9,254,1,862,5,2,81.3783007853786,12,4
12882,29,16,1-29-2019-016-09,9,1,B,9,251,1,861,5,2,913.414338545398,2,4
13032,33,20,1-33-2019-020-05,5,2,D,9,254,1,862,5,2,81.3783007853786,12,4
13400,21,34,1-21-2019-034-02,2,1,A,9,252,2,999,5,2,32.7360487870005,11,4
13893,26,61,1-26-2019-061-02,2,1,C,9,254,1,861,5,2,22.2084376126598,10,4
13311,26,33,1-26-2019-033-02,2,1,F,9,254,1,872,5,2,19.2909987687276,10,4
14015,16,38,1-16-2019-038-05,5,1,B,9,254,1,862,5,2,48.161815130547,5,4
14015,16,38,1-16-2019-038-05,5,1,C,9,251,1,862,5,2,48.161815130547,5,4
14067,32,70,1-32-2019-070-03,3,1,C,9,252,1,832,5,2,808.825566752703,7,4
14225,29,74,1-29-2019-074-06,6,1,D,9,252,2,841,5,2,178.615812030058,2,4
14392,32,85,1-32-2019-085-05,5,2,B,9,252,1,832,5,2,233.834725105551,7,4
13827,33,52,1-33-2019-052-02,2,1,F,9,251,1,861,5,2,25.4932820669878,12,4
13827,33,52,1-33-2019-052-02,2,1,G,9,251,1,862,5,2,25.4932820669878,12,4
14055,48,35,1-48-2019-035-01,1,1,N,9,254,1,862,5,2,100.078994892412,12,4
14806,22,72,1-22-2019-072-01,1,1,C,9,254,1,861,5,2,57.3072200962491,12,4
14534,29,87,1-29-2019-087-09,9,1,H,9,253,1,832,5,2,862.601061458185,2,4
14420,33,68,1-33-2019-068-01,1,1,F,9,251,1,861,5,2,83.3833063978219,12,4
14420,33,68,1-33-2019-068-01,1,1,G,9,254,1,852,5,2,83.3833063978219,12,4
15156,22,79,1-22-2019-079-01,1,1,A,9,254,1,862,5,2,40.1392378017778,12,4
14905,59,56,1-59-2019-056-02,2,2,D,9,254,1,862,5,2,91.7323042581257,6,4
15013,17,110,1-17-2019-110-02,2,1,C,9,254,1,862,5,2,57.5680443688784,4,4
14776,10,40,1-10-2019-040-01,1,1,E,9,254,1,862,5,2,23.0769668553423,4,4
15440,16,81,1-16-2019-081-02,2,2,C,9,252,1,832,5,2,32.9025449031055,5,4
15440,16,81,1-16-2019-081-02,2,2,D,9,252,2,831,5,2,32.9025449031055,5,4
13348,77,33,1-77-2019-033-08,8,1,I,9,254,1,861,5,2,268.462012277804,9,4
15955,24,147,1-24-2019-147-02,2,2,E,9,251,1,861,98,2,90.7625623169016,1,4
15209,14,55,1-14-2019-055-02,2,1,E,9,254,1,862,98,2,186.99644044556,8,4
14952,22,76,1-22-2019-076-05,5,1,P,9,251,1,862,9,2,60.8075899555347,12,4
15886,29,147,1-29-2019-147-09,9,1,E,9,252,1,812,9,2,743.333397762967,2,4
15886,29,147,1-29-2019-147-09,9,1,F,9,253,1,812,9,2,743.333397762967,2,4
14426,20,34,1-20-2019-034-02,2,1,C,9,252,1,512,3,2,208.964218658911,11,4
15382,29,122,1-29-2019-122-08,8,1,G,9,253,1,812,3,2,45.9660218923652,2,4
12840,20,10,1-20-2019-010-02,2,1,A,9,252,1,832,3,2,44.6123262498575,11,4
12527,17,3,1-17-2019-003-06,6,1,A,9,254,1,851,3,2,237.495424998864,4,4
12840,20,10,1-20-2019-010-02,2,2,K,9,252,2,851,3,2,44.6123262498575,11,4
16084,77,150,1-77-2019-150-07,7,2,A,1,24,1,841,3,2,604.483205593459,9,4
16084,77,150,1-77-2019-150-07,7,2,B,1,24,1,842,3,2,604.483205593459,9,4
15528,29,128,1-29-2019-128-06,6,2,C,1,24,1,841,3,2,81.5391708903471,2,4
15528,29,128,1-29-2019-128-06,6,2,D,1,24,1,851,3,2,81.5391708903471,2,4
15693,19,78,1-19-2019-078-05,5,2,B,1,21,1,841,3,2,73.4603768510683,9,4
15458,29,127,1-29-2019-127-06,6,1,B,1,24,1,852,3,2,131.677859328346,2,4
14724,27,52,1-27-2019-052-04,4,1,B,1,24,1,842,3,2,387.412231544467,3,4
15580,14,61,1-14-2019-061-03,3,1,A,1,24,1,841,3,2,8471.05373663676,8,4
15830,14,68,1-14-2019-068-02,2,1,D,1,13,2,842,3,2,179.899820133386,8,4
15830,14,68,1-14-2019-068-02,2,1,A,1,24,1,841,3,2,179.899820133386,8,4
15652,26,146,1-26-2019-146-06,6,1,A,1,24,1,841,3,2,1136.54657041548,10,4
15652,26,146,1-26-2019-146-06,6,1,B,1,25,1,842,3,2,1136.54657041548,10,4
15620,17,139,1-17-2019-139-05,5,2,B,1,24,1,842,3,2,61.2546060121394,4,4
15608,33,93,1-33-2019-093-03,3,1,A,1,24,1,841,3,2,122.640727643123,12,4
14569,66,48,1-66-2019-048-07,7,1,G,1,24,1,841,3,2,299.604795441816,6,4
14681,24,93,1-24-2019-093-03,3,1,C,1,2,2,101,3,2,544.93967119046,1,4
14724,27,52,1-27-2019-052-04,4,1,A,1,24,1,841,3,2,387.412231544467,3,4
14530,17,91,1-17-2019-091-03,3,2,D,1,5,1,201,3,2,224.355490525343,4,4
14315,11,74,1-11-2019-074-03,3,2,B,1,22,2,841,3,2,1492.93457701359,8,4
15088,29,110,1-29-2019-110-03,3,2,A,1,24,1,841,3,2,234.594986835547,2,4
15088,29,110,1-29-2019-110-03,3,2,B,1,4,1,761,3,2,234.594986835547,2,4
15033,20,41,1-20-2019-041-03,3,2,A,1,24,1,842,3,2,925.177563617125,11,4
15143,31,63,1-31-2019-063-02,2,1,F,1,26,2,841,3,2,241.53730443134,6,4
15143,31,63,1-31-2019-063-02,2,1,G,1,26,2,842,3,2,241.53730443134,6,4
14952,22,76,1-22-2019-076-05,5,1,M,1,24,1,852,3,2,60.8075899555347,12,4
14952,22,76,1-22-2019-076-05,5,1,N,1,24,1,841,3,2,60.8075899555347,12,4
14908,10,47,1-10-2019-047-04,4,1,A,1,2,2,101,3,2,185.343250541441,4,4
14952,22,76,1-22-2019-076-05,5,1,E,1,23,1,859,3,2,60.8075899555347,12,4
14751,11,90,1-11-2019-090-04,4,2,A,1,24,1,841,3,2,4533.91953798022,8,4
14751,11,90,1-11-2019-090-04,4,2,B,1,24,1,841,3,2,4533.91953798022,8,4
14751,11,90,1-11-2019-090-04,4,2,C,1,25,1,842,3,2,4533.91953798022,8,4
14751,11,90,1-11-2019-090-04,4,2,D,1,24,1,852,3,2,4533.91953798022,8,4
15194,52,64,1-52-2019-064-03,3,1,A,1,13,2,841,3,2,84.3347165524382,12,4
14786,29,95,1-29-2019-095-06,6,1,E,1,24,1,999,3,2,109.930910424063,2,4
14786,29,95,1-29-2019-095-06,6,1,C,1,4,1,762,3,2,109.930910424063,2,4
14868,29,99,1-29-2019-099-09,9,1,H,1,26,2,851,3,2,192.538112397921,2,4
15226,33,87,1-33-2019-087-04,4,1,A,1,24,1,841,3,2,518.49281871722,12,4
15226,33,87,1-33-2019-087-04,4,1,B,1,24,1,842,3,2,518.49281871722,12,4
14885,30,82,1-30-2019-082-02,2,1,A,1,24,1,842,3,2,43.9652097811314,10,4
15220,29,115,1-29-2019-115-06,6,1,C,1,24,1,841,3,2,182.844410786174,2,4
15228,18,58,1-18-2019-058-08,8,1,C,1,24,1,852,3,2,160.380731191584,6,4
15151,29,114,1-29-2019-114-03,3,2,G,1,25,1,842,3,2,86.9350870700838,2,4
15151,29,114,1-29-2019-114-03,3,2,H,1,24,1,841,3,2,86.9350870700838,2,4
15189,73,69,1-73-2019-069-03,3,2,E,1,24,1,841,3,2,32.4164274432842,3,4
15422,77,123,1-77-2019-123-03,3,3,A,1,24,1,841,3,2,985.808311288203,9,4
15422,77,123,1-77-2019-123-03,3,3,B,1,24,1,842,3,2,985.808311288203,9,4
15390,33,88,1-33-2019-088-02,2,2,B,1,24,1,842,3,2,30.345998131938,12,4
15012,22,77,1-22-2019-077-09,9,1,D,1,24,1,741,3,2,400.414591062018,12,4
12840,20,10,1-20-2019-010-02,2,2,L,1,13,2,841,3,2,44.6123262498575,11,4
13215,54,15,1-54-2019-015-01,1,1,B,1,22,1,842,3,2,190.261308940954,9,4
12524,29,4,1-29-2019-004-06,6,1,K,1,26,2,862,3,2,188.943807608076,2,4
12524,29,4,1-29-2019-004-06,6,1,E,1,24,1,761,3,2,188.943807608076,2,4
12696,11,8,1-11-2019-008-02,2,1,C,1,24,1,841,3,2,103.545084106156,8,4
12696,11,8,1-11-2019-008-02,2,1,D,1,24,1,842,3,2,103.545084106156,8,4
12988,11,18,1-11-2019-018-02,2,1,C,1,24,1,841,3,2,81.8228818166149,8,4
12988,11,18,1-11-2019-018-02,2,1,D,1,24,1,852,3,2,81.8228818166149,8,4
13092,31,15,1-31-2019-015-02,2,1,F,1,24,1,831,3,2,241.53730443134,6,4
13178,17,29,1-17-2019-029-06,6,1,B,1,4,1,201,3,2,105.220265838513,4,4
12879,13,14,1-13-2019-014-08,8,1,C,1,23,2,849,3,2,653.262081600668,7,4
13178,17,29,1-17-2019-029-06,6,1,D,1,24,1,842,3,2,105.220265838513,4,4
13266,12,18,1-12-2019-018-08,8,1,A,1,24,1,841,3,2,357.08177615475,9,4
13239,29,29,1-29-2019-029-03,3,1,B,1,24,1,842,3,2,108.2157126124,2,4
13239,29,29,1-29-2019-029-03,3,1,C,1,22,1,842,3,2,108.2157126124,2,4
13357,48,19,1-48-2019-019-05,5,2,B,1,24,1,841,3,2,97.9450546464292,12,4
13321,17,36,1-17-2019-036-06,6,2,C,1,7,1,842,3,2,160.927602470944,4,4
13321,17,36,1-17-2019-036-06,6,2,D,1,24,1,841,3,2,160.927602470944,4,4
13517,29,43,1-29-2019-043-07,7,1,B,1,5,1,761,3,2,772.689245964743,2,4
13517,29,43,1-29-2019-043-07,7,1,C,1,24,1,841,3,2,772.689245964743,2,4
13750,29,51,1-29-2019-051-06,6,2,A,1,5,1,769,3,2,212.011646255315,2,4
13458,18,20,1-18-2019-020-06,6,1,C,1,26,2,842,3,2,133.944088200859,6,4
13721,73,27,1-73-2019-027-06,6,1,C,1,26,2,842,3,2,95.2357477437285,3,4
13721,73,27,1-73-2019-027-06,6,1,D,1,24,1,841,3,2,95.2357477437285,3,4
13751,29,52,1-29-2019-052-07,7,1,A,1,4,1,769,3,2,728.955681801899,2,4
13634,24,49,1-24-2019-049-03,3,1,A,1,21,1,761,3,2,606.538053233196,1,4
13634,24,49,1-24-2019-049-03,3,1,B,1,6,1,769,3,2,606.538053233196,1,4
13634,24,49,1-24-2019-049-03,3,1,C,1,8,1,999,3,2,606.538053233196,1,4
13899,18,29,1-18-2019-029-05,5,1,A,1,24,1,851,3,2,55.8829308203065,6,4
13634,24,49,1-24-2019-049-03,3,1,K,1,5,1,769,3,2,606.538053233196,1,4
14027,17,64,1-17-2019-064-02,2,2,C,1,7,1,842,3,2,57.5680443688784,4,4
14101,21,59,1-21-2019-059-03,3,1,A,1,24,1,841,3,2,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,B,1,24,1,842,3,2,211.585394074837,11,4
14059,73,35,1-73-2019-035-06,6,2,B,1,24,1,841,3,2,65.5573510069029,3,4
14059,73,35,1-73-2019-035-06,6,2,C,1,25,1,842,3,2,65.5573510069029,3,4
13474,11,38,1-11-2019-038-02,2,1,A,1,24,1,841,3,2,81.8228818166149,8,4
13571,54,23,1-54-2019-023-03,3,1,A,1,21,1,841,3,2,461.364486825803,9,4
13571,54,23,1-54-2019-023-03,3,1,B,1,21,1,842,3,2,461.364486825803,9,4
13790,73,28,1-73-2019-028-09,9,2,G,1,13,2,841,3,2,159.908759002084,3,4
13790,73,28,1-73-2019-028-09,9,2,H,1,13,2,842,3,2,159.908759002084,3,4
14190,77,67,1-77-2019-067-05,5,1,J,1,19,1,862,3,2,103.127269087679,9,4
13121,13,20,1-13-2019-020-01,1,2,C,1,26,2,851,3,2,95.4784998046545,7,4
12866,16,9,1-16-2019-009-03,3,1,A,1,1,1,101,12,2,535.170284828077,5,4
12787,19,8,1-19-2019-008-06,6,1,A,1,1,1,999,12,2,349.483657860308,9,4
12582,48,1,1-48-2019-001-02,2,1,E,1,1,2,101,12,2,105.380916745117,12,4
15429,52,71,1-52-2019-071-05,5,1,M,1,1,1,762,12,2,25.9688450283259,12,4
14531,27,48,1-27-2019-048-06,6,1,B,1,1,1,761,12,2,129.166078524303,3,4
12735,19,7,1-19-2019-007-06,6,1,A,1,1,1,999,12,2,923.531054651383,9,4
12735,19,7,1-19-2019-007-06,6,1,B,1,1,1,999,12,2,923.531054651383,9,4
13106,22,22,1-22-2019-022-01,1,1,D,1,1,1,999,12,2,40.1392378017778,12,4
13006,32,21,1-32-2019-021-04,4,1,C,1,1,1,101,12,2,7523.81655798882,7,4
12868,27,7,1-27-2019-007-04,4,3,C,1,1,2,101,12,2,440.512433449631,3,4
13609,32,48,1-32-2019-048-06,6,1,B,1,1,1,761,12,2,1360.07503420019,7,4
13306,19,18,1-19-2019-018-08,8,1,A,1,1,1,761,12,2,294.802024031792,9,4
13365,32,36,1-32-2019-036-05,5,2,C,1,1,1,999,12,2,90.8357288393754,7,4
13396,27,21,1-27-2019-021-06,6,1,A,1,1,2,101,12,2,58.7762501787772,3,4
13473,32,43,1-32-2019-043-09,9,1,A,1,1,1,101,12,2,1834.34036527846,7,4
13422,23,21,1-23-2019-021-02,2,2,A,1,1,1,101,12,2,71.569927526726,5,4
13579,16,25,1-16-2019-025-06,6,1,A,1,1,1,762,12,2,1337.67061459615,5,4
13579,16,25,1-16-2019-025-06,6,1,B,1,1,2,762,12,2,1337.67061459615,5,4
13734,32,55,1-32-2019-055-09,9,1,B,1,1,1,101,12,2,5526.38425638474,7,4
13516,29,42,1-29-2019-042-05,5,2,B,1,1,1,762,12,2,17.3618036065382,2,4
13863,32,62,1-32-2019-062-03,3,1,B,1,1,1,101,12,2,624.496140024602,7,4
13473,32,43,1-32-2019-043-09,9,2,B,1,1,1,101,12,2,1834.34036527846,7,4
14401,19,38,1-19-2019-038-01,1,1,A,1,1,1,101,12,2,59.3858634978482,9,4
14141,16,42,1-16-2019-042-05,5,2,A,1,1,1,101,12,2,116.693617813718,5,4
14588,16,53,1-16-2019-053-03,3,1,A,1,1,1,101,12,2,386.412755754774,5,4
14604,22,66,1-22-2019-066-04,4,1,C,1,1,1,761,12,2,87.2061823048744,12,4
14102,13,45,1-13-2019-045-03,3,1,D,1,1,1,101,12,2,1633.86378194072,7,4
14207,32,75,1-32-2019-075-02,2,1,F,1,3,2,762,12,2,57.9132163315952,7,4
14865,17,106,1-17-2019-106-03,3,1,A,1,1,1,101,12,2,153.590540618287,4,4
14418,18,39,1-18-2019-039-08,8,2,B,1,1,1,762,12,2,163.855697696748,6,4
15294,32,127,1-32-2019-127-01,1,1,F,1,1,1,101,12,2,91.530410371053,7,4
15313,29,118,1-29-2019-118-05,5,1,F,1,1,1,762,12,2,39.3083474251821,2,4
15313,29,118,1-29-2019-118-05,5,1,G,1,1,1,762,12,2,39.3083474251821,2,4
15313,29,118,1-29-2019-118-05,5,1,H,1,1,1,761,12,2,39.3083474251821,2,4
15313,29,118,1-29-2019-118-05,5,1,I,1,1,1,761,12,2,39.3083474251821,2,4
13827,33,52,1-33-2019-052-02,2,1,H,1,1,1,201,12,2,25.4932820669878,12,4
14717,17,96,1-17-2019-096-04,4,2,A,1,2,1,762,12,2,306.966636051557,4,4
14129,24,72,1-24-2019-072-08,8,1,B,1,1,1,101,12,2,255.575666297105,1,4
15756,16,96,1-16-2019-096-10,10,1,D,1,1,1,761,12,2,4382.10529015305,5,4
12462,22,1,1-22-2019-001-08,8,1,A,1,24,1,841,3,2,89.5221923404952,12,4
12462,22,1,1-22-2019-001-08,8,1,B,1,24,1,842,3,2,89.5221923404952,12,4
12526,17,2,1-17-2019-002-07,7,1,B,1,7,1,842,3,2,778.517243118384,4,4
12479,29,2,1-29-2019-002-06,6,1,D,1,24,1,841,3,2,206.157258091837,2,4
12442,11,2,1-11-2019-002-09,9,1,D,1,24,1,841,3,2,928.921429640586,8,4
12442,11,2,1-11-2019-002-09,9,1,E,1,24,1,842,3,2,928.921429640586,8,4
12540,33,3,1-33-2019-003-09,9,1,C,1,24,1,851,3,2,153.055535950873,12,4
12796,32,15,1-32-2019-015-10,10,1,A,1,21,1,841,3,2,22176.1474139505,7,4
12742,17,10,1-17-2019-010-08,8,1,A,1,24,1,841,3,2,224.735832285865,4,4
12744,33,9,1-33-2019-009-05,5,1,C,1,24,1,851,3,2,55.3101317988717,12,4
12523,29,3,1-29-2019-003-06,6,1,G,1,24,1,842,3,2,188.943807610028,2,4
12642,14,3,1-14-2019-003-01,1,2,C,1,26,2,841,3,2,404.045672436521,8,4
12778,66,8,1-66-2019-008-09,9,1,D,1,22,2,841,3,2,745.056665481415,6,4
12749,30,12,1-30-2019-012-07,7,1,A,1,24,1,841,3,2,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,B,1,25,1,842,3,2,4190.03901257409,10,4
12931,12,13,1-12-2019-013-09,9,1,A,1,2,1,101,3,2,1050.40737543201,9,4
12663,29,10,1-29-2019-010-04,4,1,B,1,24,1,841,3,2,1201.30966549489,2,4
12663,29,10,1-29-2019-010-04,4,1,C,1,24,1,842,3,2,1201.30966549489,2,4
12842,11,12,1-11-2019-012-08,8,1,B,1,24,1,841,3,2,1349.82277295787,8,4
12842,11,12,1-11-2019-012-08,8,1,C,1,7,1,842,3,2,1349.82277295787,8,4
13032,33,20,1-33-2019-020-05,5,1,B,1,24,1,842,3,2,81.3783007853786,12,4
13030,29,22,1-29-2019-022-03,3,1,G,1,26,2,841,3,2,228.195038204257,2,4
13030,29,22,1-29-2019-022-03,3,1,H,1,26,2,842,3,2,228.195038204257,2,4
12989,11,19,1-11-2019-019-09,9,1,B,1,24,1,841,3,2,6629.61510744127,8,4
12989,11,19,1-11-2019-019-09,9,1,C,1,24,1,842,3,2,6629.61510744127,8,4
13106,22,22,1-22-2019-022-01,1,1,A,1,23,1,999,3,2,40.1392378017778,12,4
12882,29,16,1-29-2019-016-09,9,1,A,1,24,1,841,3,2,913.414338545398,2,4
13113,14,12,1-14-2019-012-08,8,1,B,1,24,1,842,3,2,1349.82277295787,8,4
12950,29,17,1-29-2019-017-04,4,2,A,1,5,1,761,3,2,216.624778740527,2,4
12950,29,17,1-29-2019-017-04,4,2,E,1,24,1,842,3,2,216.624778740527,2,4
13058,11,21,1-11-2019-021-05,5,1,H,1,3,1,101,3,2,231.304664695221,8,4
13058,11,21,1-11-2019-021-05,5,1,C,1,24,1,841,3,2,231.304664695221,8,4
13058,11,21,1-11-2019-021-05,5,1,D,1,25,1,842,3,2,231.304664695221,8,4
12777,12,10,1-12-2019-010-06,6,2,A,1,24,1,841,3,2,1684.67233596175,9,4
12701,73,3,1-73-2019-003-08,8,1,A,1,3,3,101,3,2,142.571031251738,3,4
12701,73,3,1-73-2019-003-08,8,1,B,1,4,3,831,3,2,142.571031251738,3,4
