CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,BAGLOCATION,BAGSTATUS,BAGTYPE,BAGDEPLOY,BAGMALFUNCTION,BAGFLAPSOPEN,BAGFLAPSDAM,BAGDAMAGE,BAGDAMSOURCE,PREVCRASH,PRIORMAINT,DEPLOYEVENT,BAGDVTOTAL,BAGDVLONG,BAGDVLAT,BAGDVENERGY,BAGDVSPEED,BAGDVBES,BAGDVEST,BAGDVRANK,CDCFORDEPLOY,CASEWGT,PSUSTRAT,VERSION
13240,29,30,1-29-2019-030-04,4,1,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,285.96770486726,2,4
13240,29,30,1-29-2019-030-04,4,1,4,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,285.96770486726,2,4
13240,29,30,1-29-2019-030-04,4,1,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,285.96770486726,2,4
13240,29,30,1-29-2019-030-04,4,1,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,285.96770486726,2,4
13240,29,30,1-29-2019-030-04,4,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,285.96770486726,2,4
13240,29,30,1-29-2019-030-04,4,2,2,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,285.96770486726,2,4
13241,29,31,1-29-2019-031-07,7,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,459.639980803456,2,4
13241,29,31,1-29-2019-031-07,7,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,459.639980803456,2,4
13241,29,31,1-29-2019-031-07,7,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,459.639980803456,2,4
13241,29,31,1-29-2019-031-07,7,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,459.639980803456,2,4
13241,29,31,1-29-2019-031-07,7,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,459.639980803456,2,4
13241,29,31,1-29-2019-031-07,7,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,459.639980803456,2,4
13242,22,27,1-22-2019-027-09,9,1,1,1,1,99,7,0,60,60,60,60,2,9,60,,,,,,,,,60,142.343750070468,12,4
13242,22,27,1-22-2019-027-09,9,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,142.343750070468,12,4
13242,22,27,1-22-2019-027-09,9,1,3,5,1,99,7,0,60,60,60,60,2,9,60,,,,,,,,,60,142.343750070468,12,4
13242,22,27,1-22-2019-027-09,9,1,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,142.343750070468,12,4
13243,22,28,1-22-2019-028-03,3,1,1,1,1,99,1,0,1,0,97,97,9,9,1,23,-22,-4,68834,998,30,0,1,1,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,1,2,4,1,99,1,0,1,0,0,50,9,9,1,23,-22,-4,68834,998,30,0,1,1,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,1,3,8,1,99,1,0,1,0,97,97,9,9,1,23,-22,-4,68834,998,30,0,1,1,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,1,4,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,1,6,4,1,99,7,0,60,60,60,60,,,,,,,,,,,,,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,1,7,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,1,8,8,1,99,1,0,1,0,97,97,,,,,,,,,,,,,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,1,9,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,1,10,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,2,1,1,1,1,1,0,1,0,0,50,1,1,1,21,-18,11,18168,998,13,0,1,1,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,2,2,4,1,1,1,0,1,0,0,50,1,1,1,21,-18,11,18168,998,13,0,1,1,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,2,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,2,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,2,5,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,2,6,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,2,7,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,49.798219346877,12,4
13244,27,15,1-27-2019-015-03,3,1,1,1,1,1,1,0,1,0,0,50,1,1,2,999,999,999,9999999,999,22,2,1,1,23.6316014774477,3,4
13244,27,15,1-27-2019-015-03,3,1,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,23.6316014774477,3,4
13244,27,15,1-27-2019-015-03,3,1,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,23.6316014774477,3,4
13244,27,15,1-27-2019-015-03,3,1,4,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,23.6316014774477,3,4
13244,27,15,1-27-2019-015-03,3,1,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,23.6316014774477,3,4
13244,27,15,1-27-2019-015-03,3,1,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,23.6316014774477,3,4
13245,27,16,1-27-2019-016-10,10,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,617.408783607992,3,4
13245,27,16,1-27-2019-016-10,10,1,2,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,617.408783607992,3,4
13245,27,16,1-27-2019-016-10,10,2,1,1,1,99,7,0,60,60,60,60,2,1,60,,,,,,,,,60,617.408783607992,3,4
13245,27,16,1-27-2019-016-10,10,2,2,5,1,99,7,0,60,60,60,60,2,1,60,,,,,,,,,60,617.408783607992,3,4
13245,27,16,1-27-2019-016-10,10,2,3,8,1,99,7,0,60,60,60,60,2,1,60,,,,,,,,,60,617.408783607992,3,4
13245,27,16,1-27-2019-016-10,10,2,4,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,617.408783607992,3,4
13245,27,16,1-27-2019-016-10,10,2,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,617.408783607992,3,4
13245,27,16,1-27-2019-016-10,10,2,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,617.408783607992,3,4
13246,10,12,1-10-2019-012-05,5,2,1,1,1,1,1,0,1,0,0,50,1,1,1,13,-13,0,10795,998,12,0,1,1,37.0256669977811,4,4
13246,10,12,1-10-2019-012-05,5,2,2,4,1,1,1,0,1,0,0,50,1,1,1,13,-13,0,10795,998,12,0,1,1,37.0256669977811,4,4
13246,10,12,1-10-2019-012-05,5,2,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,37.0256669977811,4,4
13246,10,12,1-10-2019-012-05,5,2,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,37.0256669977811,4,4
13246,10,12,1-10-2019-012-05,5,2,5,2,1,1,1,0,1,0,0,50,,,,,,,,,,,,,37.0256669977811,4,4
13246,10,12,1-10-2019-012-05,5,2,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,37.0256669977811,4,4
13246,10,12,1-10-2019-012-05,5,2,7,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,37.0256669977811,4,4
13248,17,31,1-17-2019-031-01,1,1,1,1,1,99,1,0,1,0,97,97,9,9,1,999,999,999,9999999,999,999,8,1,1,99.4915802784552,4,4
13248,17,31,1-17-2019-031-01,1,1,2,3,1,99,1,0,1,0,97,97,9,9,1,999,999,999,9999999,999,999,8,1,1,99.4915802784552,4,4
13249,17,32,1-17-2019-032-04,4,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1567.11536418308,4,4
13249,17,32,1-17-2019-032-04,4,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1567.11536418308,4,4
13249,17,32,1-17-2019-032-04,4,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1567.11536418308,4,4
13249,17,32,1-17-2019-032-04,4,1,4,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1567.11536418308,4,4
13249,17,32,1-17-2019-032-04,4,1,5,5,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,50,4,1,1,1567.11536418308,4,4
13249,17,32,1-17-2019-032-04,4,1,6,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,50,4,1,1,1567.11536418308,4,4
13249,17,32,1-17-2019-032-04,4,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1567.11536418308,4,4
13249,17,32,1-17-2019-032-04,4,2,2,2,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1567.11536418308,4,4
13250,17,33,1-17-2019-033-05,5,1,1,1,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,33,3,1,1,63.6790843284297,4,4
13250,17,33,1-17-2019-033-05,5,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,63.6790843284297,4,4
13250,17,33,1-17-2019-033-05,5,1,3,5,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,33,3,1,1,63.6790843284297,4,4
13250,17,33,1-17-2019-033-05,5,1,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,63.6790843284297,4,4
13250,17,33,1-17-2019-033-05,5,1,5,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,33,3,1,1,63.6790843284297,4,4
13250,17,33,1-17-2019-033-05,5,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,63.6790843284297,4,4
13251,33,28,1-33-2019-028-04,4,1,1,5,1,1,7,0,60,60,60,60,2,1,60,,,,,,,,,60,140.386198018832,12,4
13251,33,28,1-33-2019-028-04,4,1,2,8,1,1,1,0,1,0,97,97,2,1,1,999,999,999,9999999,999,999,6,1,1,140.386198018832,12,4
13251,33,28,1-33-2019-028-04,4,1,3,1,1,1,7,0,60,60,60,60,2,1,60,,,,,,,,,60,140.386198018832,12,4
13251,33,28,1-33-2019-028-04,4,1,4,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,140.386198018832,12,4
13251,33,28,1-33-2019-028-04,4,1,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,140.386198018832,12,4
13251,33,28,1-33-2019-028-04,4,1,6,8,1,1,1,0,1,0,97,97,,,,,,,,,,,,,140.386198018832,12,4
13252,33,29,1-33-2019-029-06,6,1,1,3,1,2,7,0,60,60,60,60,,,,,,,,,,,,,62.596670422776,12,4
13252,33,29,1-33-2019-029-06,6,1,2,8,1,2,7,0,60,60,60,60,1,2,60,,,,,,,,,60,62.596670422776,12,4
13252,33,29,1-33-2019-029-06,6,1,3,1,1,2,1,0,1,0,0,50,1,2,1,40,-40,0,99004,998,36,0,1,1,62.596670422776,12,4
13252,33,29,1-33-2019-029-06,6,1,4,5,1,2,7,0,60,60,60,60,1,2,60,,,,,,,,,60,62.596670422776,12,4
13252,33,29,1-33-2019-029-06,6,1,5,5,1,2,7,0,60,60,60,60,,,,,,,,,,,,,62.596670422776,12,4
13252,33,29,1-33-2019-029-06,6,1,6,8,1,2,7,0,60,60,60,60,,,,,,,,,,,,,62.596670422776,12,4
13252,33,29,1-33-2019-029-06,6,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,62.596670422776,12,4
13252,33,29,1-33-2019-029-06,6,2,2,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,62.596670422776,12,4
13253,33,30,1-33-2019-030-08,8,2,1,1,1,99,1,0,1,0,0,50,1,9,1,27,-25,9,51217,998,28,0,1,1,41.0533743278181,12,4
13253,33,30,1-33-2019-030-08,8,2,2,2,1,99,1,0,1,0,0,50,,,,,,,,,,,,,41.0533743278181,12,4
13254,26,31,1-26-2019-031-06,6,2,1,1,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,1064.3954429779,10,4
13254,26,31,1-26-2019-031-06,6,2,2,5,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,1064.3954429779,10,4
13254,26,31,1-26-2019-031-06,6,2,3,8,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,1064.3954429779,10,4
13254,26,31,1-26-2019-031-06,6,2,4,2,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,1064.3954429779,10,4
13254,26,31,1-26-2019-031-06,6,2,5,5,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,1064.3954429779,10,4
13254,26,31,1-26-2019-031-06,6,2,6,8,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,1064.3954429779,10,4
13255,18,15,1-18-2019-015-06,6,2,1,1,1,99,1,0,1,0,0,50,1,2,1,12,-12,4,13023,998,9,0,1,1,199.841637289809,6,4
13255,18,15,1-18-2019-015-06,6,2,2,5,1,99,7,0,60,60,60,60,1,2,60,,,,,,,,,60,199.841637289809,6,4
13255,18,15,1-18-2019-015-06,6,2,3,8,1,99,7,0,60,60,60,60,1,2,60,,,,,,,,,60,199.841637289809,6,4
13255,18,15,1-18-2019-015-06,6,2,4,2,1,99,1,0,1,0,0,50,1,2,1,12,-12,4,13023,998,9,0,1,1,199.841637289809,6,4
13255,18,15,1-18-2019-015-06,6,2,5,5,1,99,7,0,60,60,60,60,1,2,60,,,,,,,,,60,199.841637289809,6,4
13255,18,15,1-18-2019-015-06,6,2,6,8,1,99,7,0,60,60,60,60,1,2,60,,,,,,,,,60,199.841637289809,6,4
13256,13,22,1-13-2019-022-03,3,2,1,1,1,1,1,0,1,0,0,50,1,1,1,10,-10,-2,12257,998,12,0,1,1,600.242616445072,7,4
13256,13,22,1-13-2019-022-03,3,2,2,4,1,1,1,0,1,0,0,50,1,1,1,10,-10,-2,12257,998,12,0,1,1,600.242616445072,7,4
13256,13,22,1-13-2019-022-03,3,2,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,600.242616445072,7,4
13256,13,22,1-13-2019-022-03,3,2,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,600.242616445072,7,4
13256,13,22,1-13-2019-022-03,3,2,5,2,1,1,1,0,1,0,0,50,,,,,,,,,,,,,600.242616445072,7,4
13256,13,22,1-13-2019-022-03,3,2,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,600.242616445072,7,4
13256,13,22,1-13-2019-022-03,3,2,7,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,600.242616445072,7,4
13257,13,23,1-13-2019-023-03,3,1,1,1,1,99,1,0,1,0,0,50,9,9,1,46,-46,0,194402,998,48,0,1,1,600.242616484157,7,4
13257,13,23,1-13-2019-023-03,3,1,2,8,1,99,1,0,1,0,0,50,9,9,1,46,-46,0,194402,998,48,0,1,1,600.242616484157,7,4
13257,13,23,1-13-2019-023-03,3,1,3,5,1,99,1,0,1,0,0,50,9,9,1,46,-46,0,194402,998,48,0,1,1,600.242616484157,7,4
13257,13,23,1-13-2019-023-03,3,1,4,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,600.242616484157,7,4
13257,13,23,1-13-2019-023-03,3,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,600.242616484157,7,4
13257,13,23,1-13-2019-023-03,3,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,600.242616484157,7,4
13259,21,27,1-21-2019-027-08,8,1,1,1,1,99,1,0,1,0,0,50,9,9,1,19,-15,-12,35453,998,19,0,1,1,323.171855000555,11,4
13259,21,27,1-21-2019-027-08,8,1,2,2,1,99,1,0,1,0,0,50,,,,,,,,,,,,,323.171855000555,11,4
13259,21,27,1-21-2019-027-08,8,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,323.171855000555,11,4
13259,21,27,1-21-2019-027-08,8,1,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,323.171855000555,11,4
13259,21,27,1-21-2019-027-08,8,1,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,323.171855000555,11,4
13259,21,27,1-21-2019-027-08,8,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,323.171855000555,11,4
13261,30,31,1-30-2019-031-05,5,2,1,1,1,99,1,0,1,0,0,50,9,9,1,18,-18,3,39886,998,23,0,1,1,36.4327547798371,10,4
13261,30,31,1-30-2019-031-05,5,2,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,36.4327547798371,10,4
13261,30,31,1-30-2019-031-05,5,2,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,36.4327547798371,10,4
13261,30,31,1-30-2019-031-05,5,2,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,36.4327547798371,10,4
13261,30,31,1-30-2019-031-05,5,2,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,36.4327547798371,10,4
13261,30,31,1-30-2019-031-05,5,2,6,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,36.4327547798371,10,4
13263,15,25,1-15-2019-025-03,3,2,1,1,1,1,1,99,99,99,99,59,2,1,2,999,999,999,9999999,999,999,7,2,2,952.843914860537,1,4
13263,15,25,1-15-2019-025-03,3,2,2,5,1,1,7,99,60,60,60,60,2,1,60,,,,,,,,,60,952.843914860537,1,4
13263,15,25,1-15-2019-025-03,3,2,3,8,1,1,7,99,60,60,60,60,2,1,60,,,,,,,,,60,952.843914860537,1,4
13263,15,25,1-15-2019-025-03,3,2,4,2,1,1,1,99,99,99,99,59,2,1,2,999,999,999,9999999,999,999,7,2,2,952.843914860537,1,4
13263,15,25,1-15-2019-025-03,3,2,5,5,1,1,7,99,60,60,60,60,2,1,60,,,,,,,,,60,952.843914860537,1,4
13263,15,25,1-15-2019-025-03,3,2,6,8,1,1,7,99,60,60,60,60,2,1,60,,,,,,,,,60,952.843914860537,1,4
13265,21,29,1-21-2019-029-01,1,1,1,1,9,79,79,79,79,79,79,79,9,9,79,,,,,,,,,79,34.605551965115,11,4
13265,21,29,1-21-2019-029-01,1,1,2,3,9,79,79,79,79,79,79,79,9,9,79,,,,,,,,,79,34.605551965115,11,4
13266,12,18,1-12-2019-018-08,8,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,357.08177615475,9,4
13266,12,18,1-12-2019-018-08,8,1,2,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,357.08177615475,9,4
13268,73,16,1-73-2019-016-07,7,1,1,1,1,99,1,0,1,0,0,50,9,9,2,38,-38,0,147402,998,38,0,1,1,154.561656155751,3,4
13268,73,16,1-73-2019-016-07,7,1,2,4,1,99,1,0,1,0,0,50,9,9,2,38,-38,0,147402,998,38,0,1,1,154.561656155751,3,4
13268,73,16,1-73-2019-016-07,7,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,154.561656155751,3,4
13268,73,16,1-73-2019-016-07,7,1,4,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,154.561656155751,3,4
13268,73,16,1-73-2019-016-07,7,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,154.561656155751,3,4
13268,73,16,1-73-2019-016-07,7,1,6,4,1,99,7,0,60,60,60,60,,,,,,,,,,,,,154.561656155751,3,4
13268,73,16,1-73-2019-016-07,7,1,7,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,154.561656155751,3,4
13268,73,16,1-73-2019-016-07,7,1,8,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,154.561656155751,3,4
13270,21,30,1-21-2019-030-06,6,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,650.688443430447,11,4
13270,21,30,1-21-2019-030-06,6,2,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,650.688443430447,11,4
13270,21,30,1-21-2019-030-06,6,2,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,650.688443430447,11,4
13270,21,30,1-21-2019-030-06,6,2,4,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,650.688443430447,11,4
13270,21,30,1-21-2019-030-06,6,2,5,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,650.688443430447,11,4
13270,21,30,1-21-2019-030-06,6,2,6,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,650.688443430447,11,4
13271,32,31,1-32-2019-031-03,3,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,2,1,1,1,1,1,99,99,99,99,59,1,1,2,999,999,999,9999999,999,999,7,1,1,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,2,2,2,1,1,1,99,99,99,99,59,,,,,,,,,,,,,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,3,1,1,1,99,1,0,1,0,0,50,9,9,1,36,-36,0,62919,998,31,0,1,1,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,3,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,3,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,3,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,3,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,3,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1014.28177360123,7,4
13276,11,28,1-11-2019-028-05,5,1,1,99,1,99,1,99,99,79,79,79,1,1,1,16,-16,3,15297,998,14,0,1,1,119.851494799682,8,4
13276,11,28,1-11-2019-028-05,5,2,1,1,1,1,1,0,1,0,0,50,1,1,1,11,-11,4,17053,998,13,0,1,1,119.851494799682,8,4
13276,11,28,1-11-2019-028-05,5,2,2,5,1,1,1,0,1,0,0,50,1,1,1,11,-11,4,17053,998,13,0,1,1,119.851494799682,8,4
13276,11,28,1-11-2019-028-05,5,2,3,8,1,1,1,0,1,0,0,50,1,1,1,11,-11,4,17053,998,13,0,1,1,119.851494799682,8,4
13276,11,28,1-11-2019-028-05,5,2,4,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,119.851494799682,8,4
13276,11,28,1-11-2019-028-05,5,2,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,119.851494799682,8,4
13276,11,28,1-11-2019-028-05,5,2,6,8,1,1,1,0,1,0,0,50,,,,,,,,,,,,,119.851494799682,8,4
13277,11,29,1-11-2019-029-04,4,1,1,1,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,24,2,1,1,3333.72856372597,8,4
13277,11,29,1-11-2019-029-04,4,1,2,6,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,3333.72856372597,8,4
13277,11,29,1-11-2019-029-04,4,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,3333.72856372597,8,4
13277,11,29,1-11-2019-029-04,4,1,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,3333.72856372597,8,4
13277,11,29,1-11-2019-029-04,4,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,3333.72856372597,8,4
13277,11,29,1-11-2019-029-04,4,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,3333.72856372597,8,4
13277,11,29,1-11-2019-029-04,4,1,7,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,3333.72856372597,8,4
13278,11,30,1-11-2019-030-06,6,1,1,1,1,99,1,0,1,0,0,50,9,9,1,19,-19,0,26682,998,20,0,1,1,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,1,3,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,1,4,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,1,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,2,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,2,3,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,2,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,2,5,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,2,6,4,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,2,7,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,2,8,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,2,9,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1551.35816834558,8,4
13278,11,30,1-11-2019-030-06,6,2,10,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1551.35816834558,8,4
13279,77,30,1-77-2019-030-04,4,1,1,1,1,99,1,0,1,0,0,50,9,9,99,,,,,,,,,99,3196.07554049292,9,4
13279,77,30,1-77-2019-030-04,4,4,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,3196.07554049292,9,4
13279,77,30,1-77-2019-030-04,4,4,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,3196.07554049292,9,4
13279,77,30,1-77-2019-030-04,4,4,3,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,3196.07554049292,9,4
13279,77,30,1-77-2019-030-04,4,4,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,3196.07554049292,9,4
