CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GVWR,GAWRFRONT,GAWRREAR,RECFRONT1,RECFRPRESS1,RECREAR1,RECRRPRESS1,RECFRONT2,RECFRPRESS2,RECREAR2,RECRRPRESS2,RECFRONT3,RECFRPRESS3,RECREAR3,RECRRPRESS3,CASEWGT,PSUSTRAT,VERSION
13367,32,38,1-32-2019-038-06,6,3,2740,1400,1420,P265/40R20,260,P265/40R20,260,,,,,,,,,1175.77799215703,7,4
13369,14,19,1-14-2019-019-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,2138.85535670128,8,4
13369,14,19,1-14-2019-019-03,3,2,2594,1195,1451,P245/65R17,205,P245/65R17,240,,,,,,,,,2138.85535670128,8,4
13359,59,31,1-59-2019-031-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,412.383910394128,6,4
13374,16,21,1-16-2019-021-09,9,1,2450,1293,1293,P215/65R16,250,P215/65R16,250,,,,,,,,,2550.62958939596,5,4
13368,52,12,1-52-2019-012-07,7,2,2450,1259,1452,P255/75R17,240,P255/75R17,240,,,,,,,,,596.751744063503,12,4
13375,20,20,1-20-2019-020-06,6,1,1642,839,816,P185/60R15,220,P185/60R15,220,,,,,,,,,869.404440668935,11,4
13375,20,20,1-20-2019-020-06,6,2,2812,1633,1672,P245/70R17,240,P245/70R17,240,,,,,,,,,869.404440668935,11,4
13376,10,15,1-10-2019-015-08,8,1,3991,2358,2759,LT265/75R16,380,LT265/75R16,485,,,,,,,,,186.086088128555,4,4
13357,48,19,1-48-2019-019-05,5,1,1950,990,1000,P205/55R16,230,P205/55R16,220,,,,,,,,,97.9450546464292,12,4
13373,16,20,1-16-2019-020-02,2,1,1751,930,839,P205/55R16,220,P205/55R16,220,,,,,,,,,32.9025449031055,5,4
13373,16,20,1-16-2019-020-02,2,4,1710,904,814,P185/65R15,240,P185/65R15,240,,,,,,,,,32.9025449031055,5,4
13363,28,16,1-28-2019-016-10,10,1,2714,1270,1508,P245/65R17,240,P245/65R17,240,,,,,,,,,324.442431463755,3,4
13364,28,17,1-28-2019-017-09,9,1,1905,1003,913,P205/60R16,235,P205/60R16,235,,,,,,,,,60.3714160948149,3,4
13380,29,37,1-29-2019-037-05,5,1,1730,980,820,P195/65R15,220,P195/65R15,220,,,,,,,,,15.8263769983851,2,4
13380,29,37,1-29-2019-037-05,5,2,2586,1293,1339,P215/65R16,250,P215/65R16,250,,,,,,,,,15.8263769983851,2,4
13383,26,36,1-26-2019-036-04,4,1,2040,1070,1020,P235/40R18,230,P235/40R18,230,,,,,,,,,1073.44034937664,10,4
13394,18,18,1-18-2019-018-03,3,1,1905,1020,910,P205/55R16,230,P205/55R16,220,,,,,,,,,247.766001379686,6,4
13383,26,36,1-26-2019-036-04,4,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1073.44034937664,10,4
13389,22,32,1-22-2019-032-06,6,2,1720,940,800,P205/55R16,220,P205/55R16,220,,,,,,,,,46.4531133695577,12,4
13391,33,33,1-33-2019-033-09,9,1,2727,1407,1633,P245/70R16,240,P245/70R16,240,,,,,,,,,200.673697186743,12,4
13392,33,34,1-33-2019-034-10,10,1,2359,1293,1293,P255/65R16,179,P255/65R16,179,,,,,,,,,1115.85516078409,12,4
13395,27,20,1-27-2019-020-06,6,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,58.77625017857,3,4
13390,22,33,1-22-2019-033-03,3,1,1796,1018,987,P225/45R17,230,P225/45R17,230,,,,,,,,,32.3378667110544,12,4
13377,19,20,1-19-2019-020-06,6,1,1980,1100,960,P205/65R16,235,P205/65R16,235,,,,,,,,,482.819789614677,9,4
13396,27,21,1-27-2019-021-06,6,1,2541,1248,1452,P235/65R17,228,P235/65R17,228,,,,,,,,,58.7762501787772,3,4
13393,33,35,1-33-2019-035-09,9,3,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,200.673697186743,12,4
13398,13,27,1-13-2019-027-03,3,2,2055,1150,1150,P225/65R17,999,P225/65R17,999,,,,,,,,,3683.27940586187,7,4
13384,26,37,1-26-2019-037-03,3,1,1900,1210,1210,P205/65R15,200,P205/65R15,200,,,,,,,,,414.368608626376,10,4
13384,26,37,1-26-2019-037-03,3,2,1760,980,910,9999999999,999,9999999999,999,,,,,,,,,414.368608626376,10,4
13385,26,38,1-26-2019-038-06,6,1,1923,980,979,P215/55R16,210,P215/55R16,210,,,,,,,,,551.954122553085,10,4
13387,30,35,1-30-2019-035-03,3,1,2080,1150,1000,P225/55R18,240,P225/55R18,240,,,,,,,,,256.265990315214,10,4
13388,30,36,1-30-2019-036-06,6,1,1665,880,785,P205/55R16,220,P205/55R16,220,,,,,,,,,316.575309831163,10,4
13401,21,35,1-21-2019-035-05,5,1,2405,1248,1339,P225/70R16,250,P225/70R16,250,,,,,,,,,56.4184959555751,11,4
13402,21,36,1-21-2019-036-08,8,1,1510,798,730,P185/65R14,210,P185/65R14,200,,,,,,,,,400.782409311838,11,4
13400,21,34,1-21-2019-034-02,2,1,1554,794,775,P185/65R15,230,P185/65R15,230,,,,,,,,,32.7360487870005,11,4
13403,25,21,1-25-2019-021-07,7,1,3085,1770,1770,P265/70R17,276,P265/70R17,276,,,,,,,,,2231.55642041256,2,4
13378,29,35,1-29-2019-035-06,6,1,2531,1329,1207,P245/50R20,240,P245/50R20,240,,,,,,,,,182.500456008485,2,4
13378,29,35,1-29-2019-035-06,6,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,182.500456008485,2,4
13379,29,36,1-29-2019-036-09,9,1,2065,980,1180,P225/60R17,250,P225/60R17,300,,,,,,,,,568.568748009557,2,4
13412,24,39,1-24-2019-039-07,7,1,2019,1057,968,P235/50R17,250,P235/50R17,250,,,,,,,,,2051.80387886028,1,4
13413,24,40,1-24-2019-040-06,6,1,1971,1210,1070,P215/60R16,230,P215/60R16,230,,,,,,,,,681.923479586081,1,4
13413,24,40,1-24-2019-040-06,6,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,681.923479586081,1,4
13414,24,41,1-24-2019-041-03,3,1,2098,1136,962,P225/45R18,240,P225/45R18,240,,,,,,,,,511.940525259804,1,4
13418,73,21,1-73-2019-021-07,7,1,3334,1701,1746,P275/65R18,240,P275/65R18,240,,,,,,,,,517.655646595532,3,4
13409,11,34,1-11-2019-034-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,485.991284092334,8,4
13411,11,36,1-11-2019-036-03,3,1,1856,963,893,P225/55R17,230,P225/55R17,230,,,,,,,,,485.991284092334,8,4
13409,11,34,1-11-2019-034-03,3,2,1665,880,785,P205/55R16,220,P205/55R16,220,,,,,,,,,485.991284092334,8,4
13411,11,36,1-11-2019-036-03,3,2,1990,1050,1000,P225/45R17,280,P225/45R17,280,,,,,,,,,485.991284092334,8,4
13416,77,35,1-77-2019-035-02,2,1,2102,944,1158,P245/45R17,210,P245/45R17,230,,,,,,,,,86.6448225664678,9,4
13424,10,17,1-10-2019-017-09,9,1,2008,1091,917,P225/50R17,210,P225/50R17,210,,,,,,,,,328.454294549133,4,4
13422,23,21,1-23-2019-021-02,2,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,71.569927526726,5,4
13422,23,21,1-23-2019-021-02,2,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,71.569927526726,5,4
13420,12,23,1-12-2019-023-03,3,1,2245,1379,1152,P225/70R16,207,P225/70R16,207,,,,,,,,,275.6417920954,9,4
13417,77,36,1-77-2019-036-02,2,1,1917,1010,940,P215/55R17,230,P215/55R17,230,,,,,,,,,86.6448225664678,9,4
13420,12,23,1-12-2019-023-03,3,2,2040,1160,1140,P205/65R16,235,P205/65R16,235,,,,,,,,,275.6417920954,9,4
13420,12,23,1-12-2019-023-03,3,3,2700,1300,1430,P235/70R16,220,P235/70R16,220,,,,,,,,,275.6417920954,9,4
13415,77,34,1-77-2019-034-04,4,1,9999,9999,9999,P245/60R18,220,P245/60R18,220,,,,,,,,,7329.65149081085,9,4
13421,59,32,1-59-2019-032-05,5,3,2794,1397,1497,P225/50R20,240,P225/50R20,240,,,,,,,,,103.80052602726,6,4
13429,32,40,1-32-2019-040-09,9,1,2070,970,1170,P225/55R16,230,P225/55R16,280,P235/45R17,230,P235/45R17,280,P255/40R17,230,P255/40R17,280,1834.34036527846,7,4
13433,25,22,1-25-2019-022-05,5,1,3357,1633,1905,P265/70R17,210,P265/70R17,210,,,,,,,,,83.7622537989636,2,4
13433,25,22,1-25-2019-022-05,5,2,1923,980,979,P215/55R16,210,P215/55R16,210,,,,,,,,,83.7622537989636,2,4
13432,48,20,1-48-2019-020-03,3,1,2495,1273,1273,P245/65R17,250,P245/65R17,250,,,,,,,,,429.624003571099,12,4
13431,76,16,1-76-2019-016-09,9,1,1581,821,771,P185/65R15,210,P185/65R15,210,,,,,,,,,18.1260132962166,3,4
13437,66,23,1-66-2019-023-08,8,1,9999,1197,1165,P235/75R15,207,P235/75R15,241,,,,,,,,,264.199118389005,6,4
13435,14,21,1-14-2019-021-05,5,1,4536,2540,2767,LT275/65R20,450,LT275/65R20,450,,,,,,,,,345.772290627062,8,4
13434,14,20,1-14-2019-020-03,3,1,2291,1184,1184,P225/60R17,230,P225/60R17,230,,,,,,,,,3623.03677168247,8,4
13439,19,21,1-19-2019-021-08,8,1,1906,1020,893,P215/60R16,200,P215/60R16,200,,,,,,,,,281.560876854992,9,4
13440,19,22,1-19-2019-022-07,7,1,2075,1160,935,P225/50R17,220,P225/50R17,220,,,,,,,,,1351.22061104819,9,4
13440,19,22,1-19-2019-022-07,7,2,2769,1343,1515,P235/65R18,220,P235/65R18,220,,,,,,,,,1351.22061104819,9,4
13436,16,22,1-16-2019-022-02,2,1,1800,980,910,P195/65R15,230,P195/65R15,230,,,,,,,,,29.8072761981203,5,4
13436,16,22,1-16-2019-022-02,2,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,29.8072761981203,5,4
13447,17,39,1-17-2019-039-07,7,2,1665,880,785,P205/55R16,220,P205/55R16,220,,,,,,,,,305.010083629079,4,4
13446,17,38,1-17-2019-038-06,6,1,1642,839,816,P195/50R16,240,P195/50R16,240,,,,,,,,,93.0467501507111,4,4
13446,17,38,1-17-2019-038-06,6,2,1742,948,839,P205/55R16,220,P205/55R16,220,,,,,,,,,93.0467501507111,4,4
13449,12,24,1-12-2019-024-03,3,1,2092,1185,1185,P215/55R17,220,P215/55R17,220,,,,,,,,,275.6417920954,9,4
13448,17,40,1-17-2019-040-07,7,1,2695,1261,1433,P225/60R16,240,P225/60R16,240,,,,,,,,,305.010083629079,4,4
13448,17,40,1-17-2019-040-07,7,2,2102,1132,970,P225/55R17,210,P225/55R17,210,,,,,,,,,305.010083629079,4,4
13450,11,37,1-11-2019-037-03,3,1,1941,1017,993,P215/60R16,220,P215/60R16,220,,,,,,,,,485.991284092334,8,4
13450,11,37,1-11-2019-037-03,3,2,2495,1273,1273,P245/65R17,250,P245/65R17,250,,,,,,,,,485.991284092334,8,4
13451,29,38,1-29-2019-038-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,90.9780292607777,2,4
13451,29,38,1-29-2019-038-06,6,2,1742,948,839,P205/55R16,220,P205/55R16,220,,,,,,,,,90.9780292607777,2,4
13456,33,37,1-33-2019-037-10,10,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1168.20302576002,12,4
13461,22,34,1-22-2019-034-06,6,2,2080,1070,1060,P225/60R17,220,P225/60R17,210,,,,,,,,,121.225297376505,12,4
13463,22,36,1-22-2019-036-03,3,1,2105,1150,1150,P225/65R17,230,P225/65R17,230,,,,,,,,,84.3897690153395,12,4
13459,13,28,1-13-2019-028-09,9,2,1948,1017,993,P215/60R16,220,P215/60R16,220,,,,,,,,,11190.942356507,7,4
13462,22,35,1-22-2019-035-05,5,1,2930,1450,1600,P255/65R18,240,P255/65R18,240,,,,,,,,,39.2833665464723,12,4
13460,13,29,1-13-2019-029-07,7,2,1667,911,756,9999999999,999,9999999999,999,,,,,,,,,14244.7314125009,7,4
13452,29,39,1-29-2019-039-03,3,1,2550,1390,1395,P235/60R18,230,P235/60R18,230,,,,,,,,,73.6462195627974,2,4
13467,33,38,1-33-2019-038-06,6,1,1733,939,839,P205/55R16,220,P205/55R16,220,,,,,,,,,78.8703353272887,12,4
13453,29,40,1-29-2019-040-04,4,1,2765,1325,1475,P235/65R17,210,P235/65R17,230,,,,,,,,,194.615364697559,2,4
13467,33,38,1-33-2019-038-06,6,2,1805,1030,987,P195/65R15,240,P195/65R15,230,,,,,,,,,78.8703353272887,12,4
13466,21,38,1-21-2019-038-05,5,2,1860,1030,855,P205/55R16,240,P205/55R16,220,,,,,,,,,93.9523849766589,11,4
13470,31,21,1-31-2019-021-05,5,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,291.620956274883,6,4
13471,26,42,1-26-2019-042-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,343.397094972708,10,4
13443,26,41,1-26-2019-041-09,9,1,2277,1138,1202,P255/70R16,207,P255/70R16,207,,,,,,,,,1855.02444911394,10,4
13442,26,40,1-26-2019-040-07,7,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1966.18026000264,10,4
13468,30,37,1-30-2019-037-07,7,1,1670,876,943,P215/45R17,240,P215/45R17,240,,,,,,,,,3202.92778424886,10,4
13468,30,37,1-30-2019-037-07,7,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,3202.92778424886,10,4
13445,15,29,1-15-2019-029-02,2,2,1539,814,738,P185/60R16,250,P185/60R16,230,,,,,,,,,12.924630393862,1,4
13472,32,42,1-32-2019-042-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,472.779315248122,7,4
13457,18,19,1-18-2019-019-03,3,1,1720,990,950,P225/45R17,230,P225/45R17,230,,,,,,,,,93.2438271751823,6,4
13457,18,19,1-18-2019-019-03,3,2,1971,1210,1070,P215/60R16,230,P215/60R16,230,,,,,,,,,93.2438271751823,6,4
13457,18,19,1-18-2019-019-03,3,3,1755,1010,950,P195/65R15,220,P195/65R15,220,,,,,,,,,93.2438271751823,6,4
13454,20,21,1-20-2019-021-04,4,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,3094.93603206769,11,4
13454,20,21,1-20-2019-021-04,4,3,1805,1030,987,P195/65R15,240,P195/65R15,230,,,,,,,,,3094.93603206769,11,4
13469,30,38,1-30-2019-038-04,4,1,1755,1010,950,P195/65R15,220,P195/65R15,220,,,,,,,,,2137.63406053788,10,4
13423,10,16,1-10-2019-016-10,10,2,2608,1338,1452,P245/65R17,220,P245/65R17,220,,,,,,,,,2272.89860604013,4,4
13473,32,43,1-32-2019-043-09,9,1,2262,1084,1189,P245/45R18,230,P245/45R18,230,,,,,,,,,1834.34036527846,7,4
13473,32,43,1-32-2019-043-09,9,2,2150,1102,1156,P225/70R14,241,P225/70R14,241,,,,,,,,,1834.34036527846,7,4
12999,54,11,1-54-2019-011-09,9,3,1733,939,839,P205/55R16,220,P205/55R16,220,,,,,,,,,789.285631257336,9,4
13477,24,42,1-24-2019-042-07,7,1,2745,1339,1407,P225/65R17,250,P225/65R17,250,,,,,,,,,1075.88415122255,1,4
13478,24,43,1-24-2019-043-03,3,1,2150,1200,1150,P225/55R18,241,P225/55R18,241,,,,,,,,,268.441201018451,1,4
13479,24,44,1-24-2019-044-06,6,1,2085,1150,1150,P225/65R17,230,P225/65R17,230,,,,,,,,,357.573485202025,1,4
13485,73,22,1-73-2019-022-04,4,1,1736,914,822,P205/55R16,240,P205/55R16,240,,,,,,,,,101.884334318088,3,4
13474,11,38,1-11-2019-038-02,2,2,1780,990,910,P205/55R16,250,P205/55R16,250,,,,,,,,,81.8228818166149,8,4
13486,73,23,1-73-2019-023-04,4,1,1970,1010,1000,P225/55R17,230,P225/55R17,220,,,,,,,,,101.884334318088,3,4
13489,25,23,1-25-2019-023-02,2,1,2808,1343,1542,P245/65R17,240,P245/65R17,240,,,,,,,,,36.6784290500258,2,4
13489,25,23,1-25-2019-023-02,2,2,2050,1150,1200,9999999999,999,9999999999,999,,,,,,,,,36.6784290500258,2,4
13484,59,33,1-59-2019-033-05,5,1,3266,1780,2177,LT245/75R16,310,LT245/75R16,420,,,,,,,,,94.3339906456038,6,4
13484,59,33,1-59-2019-033-05,5,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,94.3339906456038,6,4
13493,52,14,1-52-2019-014-03,3,1,2908,1450,1600,P255/65R18,240,P255/65R18,240,,,,,,,,,257.134427527681,12,4
13493,52,14,1-52-2019-014-03,3,2,2849,1370,1542,P235/65R18,220,P235/65R18,220,,,,,,,,,257.134427527681,12,4
13481,77,37,1-77-2019-037-06,6,1,2250,1175,1240,P225/65R17,240,P225/65R17,240,,,,,,,,,878.104685809995,9,4
13495,32,44,1-32-2019-044-08,8,2,2020,1103,917,P225/50R17,210,P225/50R17,210,,,,,,,,,752.088226044155,7,4
13482,77,38,1-77-2019-038-01,1,2,1594,872,735,P185/55R16,230,P185/55R16,230,,,,,,,,,105.374114839707,9,4
13483,77,39,1-77-2019-039-10,10,1,2126,1148,978,P225/60R16,210,P225/60R16,210,,,,,,,,,13917.9653854289,9,4
13497,32,46,1-32-2019-046-09,9,2,2993,1433,1769,P265/65R17,220,P265/65R17,220,,,,,,,,,3751.94924805668,7,4
13501,12,25,1-12-2019-025-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,528.909785803535,9,4
13501,12,25,1-12-2019-025-03,3,2,2055,1150,1150,P225/65R17,230,P225/65R17,230,,,,,,,,,528.909785803535,9,4
13499,16,24,1-16-2019-024-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,540.194911759342,5,4
13501,12,25,1-12-2019-025-03,3,3,1626,855,780,9999999999,999,9999999999,999,,,,,,,,,528.909785803535,9,4
13502,76,17,1-76-2019-017-04,4,1,2130,1100,1075,P235/60R18,230,P235/60R18,210,,,,,,,,,22.1480790404137,3,4
13504,27,23,1-27-2019-023-07,7,1,2545,1320,1490,P265/70R16,210,P265/70R16,210,,,,,,,,,130.479437500867,3,4
13504,27,23,1-27-2019-023-07,7,2,1950,1100,960,P205/65R16,225,P205/65R16,225,,,,,,,,,130.479437500867,3,4
13505,27,24,1-27-2019-024-06,6,1,2205,1160,1205,P225/65R17,220,P225/65R17,220,,,,,,,,,35.770210806449,3,4
13505,27,24,1-27-2019-024-06,6,2,2410,1350,1450,P235/60R18,230,P235/60R18,230,,,,,,,,,35.770210806449,3,4
13498,16,23,1-16-2019-023-06,6,1,2300,1175,1240,P235/55R18,241,P235/55R18,241,,,,,,,,,169.208373545195,5,4
13508,48,21,1-48-2019-021-03,3,1,1388,780,750,P185/55R15,240,P185/55R15,240,,,,,,,,,226.321271513711,12,4
13506,10,18,1-10-2019-018-02,2,1,2168,1003,1165,P245/55R18,240,P245/55R18,240,,,,,,,,,25.2294042615129,4,4
13509,48,22,1-48-2019-022-03,3,1,2473,1248,1339,P225/55R19,250,P225/55R19,250,,,,,,,,,226.321271513711,12,4
13518,76,19,1-76-2019-019-10,10,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,27.7402105869292,3,4
13522,22,37,1-22-2019-037-07,7,1,1600,850,840,P175/70R14,220,P175/70R14,220,,,,,,,,,96.1439439308256,12,4
13510,17,41,1-17-2019-041-02,2,1,1780,990,910,P195/65R15,250,P195/65R15,250,,,,,,,,,57.5680443688784,4,4
13512,17,43,1-17-2019-043-07,7,1,2794,1397,1497,P255/50R20,240,P255/50R20,240,,,,,,,,,835.983395864614,4,4
13512,17,43,1-17-2019-043-07,7,2,2067,1108,959,P225/60R16,210,P225/60R16,210,,,,,,,,,835.983395864614,4,4
13524,22,39,1-22-2019-039-04,4,1,2803,1397,1520,P255/50R20,240,P255/50R20,240,,,,,,,,,35.6664213954091,12,4
