CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,JKWGT25,JKWGT26,JKWGT27,JKWGT28,JKWGT29,JKWGT30,JKWGT31,JKWGT32,CASEWGT,PSUSTRAT,VERSION
12479,29,2,1-29-2019-002-06,6,209.02763252,203.28617961,418.91716073,0,206.15397502,206.16047313,206.17084011,206.14373757,208.62088461,203.81724789,203.30915702,209.20395417,206.22033167,206.09250136,206.12040754,206.19240182,231.67543929,194.78867325,196.89623026,235.98761659,206.22997379,206.08674211,206.19203342,206.12040763,198.32848268,213.76526487,207.011468,205.31101876,206.09364086,206.2201234,206.08223181,206.23228592,206.157258091837,2,4
12488,11,3,1-11-2019-003-07,7,5523.9045276,5481.7735199,5521.9896879,5481.7425554,5502.8710564,5500.9548499,5501.9691169,5501.8331883,5819.0889991,5228.2377168,5505.4293495,5498.8281147,5500.4033878,5503.4756716,5512.9168317,5524.8500666,5822.8987887,5403.7523621,14300.838586,0,5507.9915148,5495.9700969,5495.4276123,5603.9642462,5648.4572807,5412.9217986,5634.1372444,5505.1586323,5496.1151275,5507.6047322,5489.8258146,5514.1284061,5501.90113032407,8,4
12491,24,2,1-24-2019-002-04,4,0,4576.2564501,2282.8104418,2280.3480842,2281.7097727,2281.4402018,2282.1203687,2281.0307577,2283.6211204,2279.7471512,2263.244042,2300.784951,2282.4097861,2280.70823,2283.0780477,2280.1820231,2461.3890838,2282.749864,2263.911887,2315.2251095,2281.9901399,2281.1627902,2280.0891889,2283.1977342,2268.7268237,2295.4034448,2291.4799605,2271.7626483,2280.7897864,2282.3413222,2279.8954769,2283.2524117,2281.57338463435,1,4
12493,77,2,1-77-2019-002-04,4,3487.6265388,3503.0023029,3481.9864414,3478.3234561,3667.8363048,3311.7082442,3512.7788124,3449.0509069,3486.0693729,3474.5652552,3489.7272482,3471.2877711,3489.6779005,3474.8458416,3709.889114,3285.2067995,3763.6153967,3473.4160114,3474.4608284,3509.7397692,3688.9026378,3297.5626916,6213.1155884,0,3488.6289275,3472.8330912,3482.0588073,3478.2658306,3564.8253069,3398.0983956,3595.2513035,3365.127299,3480.14600733742,9,4
12495,28,1,1-28-2019-001-07,7,189.56524592,188.34087373,188.94350041,188.92351576,0,369.49931156,188.69344089,189.17437093,190.63032712,187.46516777,189.03282299,188.835396,191.26696929,186.5604299,209.50880711,174.10641172,198.33964419,186.90664367,191.28311229,211.93433895,195.49679641,183.07654676,181.54915404,200.41631247,189.49823562,189.28886162,192.74408917,189.75938413,191.50614772,186.44253658,180.9362705,199.05742753,188.933692908723,3,4
12496,32,3,1-32-2019-003-06,6,1908.9688252,1856.5343481,1912.9045059,1852.8244335,1882.7248186,1882.7841633,1882.8788409,1882.6313239,1905.2541533,1861.3843901,1856.7441919,1910.5791029,1883.3308283,1882.1634033,1882.4182598,1883.0757558,0,3557.8597937,1798.1774029,2155.1839715,1883.4188861,1882.1108063,1883.0723913,1882.4182606,1811.2576124,1952.235796,1890.5559715,1875.0264238,1882.1738099,1883.3289262,1882.0696155,1883.4400019,1882.75480161728,7,4
12497,32,4,1-32-2019-004-07,7,6552.1662962,6502.192701,6549.8950136,6502.1559725,6527.217494,6524.9445902,6526.1476606,6525.9864293,6902.2986592,6201.4618075,6530.2520074,6522.4219683,6524.2904748,6527.934657,6539.1332666,6553.287845,0,12819.296178,8700.296188,5883.1987352,6533.2911136,6519.0319373,6518.3884705,6647.1289421,6699.9042499,6420.5243946,6682.9185726,6529.9308968,6519.2039649,6532.8323324,6511.7439113,6540.5703728,6526.06701852629,7,4
12499,76,1,1-76-2019-001-06,6,49.488897687,49.365339955,49.438341829,49.412525729,100.74172224,0,49.464428613,49.38697763,49.458517945,49.393858756,49.434018287,49.444900258,48.887661656,50.024110016,49.862337482,49.045821759,50.432959162,50.489572507,51.537877545,51.557519454,50.949489632,48.099352658,42.173474879,59.217925297,49.34104691,49.525978459,49.44283412,49.408422459,50.69926596,48.171925179,49.335025454,49.585184156,49.4254425182419,3,4
12501,16,1,1-16-2019-001-09,9,841.42055773,814.24936346,832.32745362,823.08843882,828.17135059,827.36870838,827.26789985,828.26473988,842.6987695,813.15950523,0,1573.9263659,829.23448241,826.26664502,827.75537565,827.77243571,940.32417126,877.31470125,845.36717837,828.64713738,828.72753774,828.25958557,840.40752197,835.69745732,814.88625671,841.43743842,830.16069293,826.47495302,826.71909887,828.79690516,826.92318554,828.59911421,827.764153416687,5,4
12504,23,2,1-23-2019-002-09,9,543.4938424,525.94331236,537.62038703,531.65268443,534.93585979,534.41741382,534.35229916,534.99618219,544.31947023,525.23934663,1128.8856191,0,535.62256229,533.7055645,534.66717154,534.67819104,607.378073,566.67873585,546.04305991,535.24318196,535.29511449,534.99285289,542.83949815,539.79715374,526.35469708,543.50474604,536.22082401,533.84011567,533.99781536,535.33992058,534.12963986,535.21216263,534.672841311167,5,4
12505,23,3,1-23-2019-003-03,3,146.50451951,144.64968253,150.78322787,140.64003987,145.5849334,145.5849334,145.5849334,145.5849334,146.74833547,144.46510892,298.51776048,0,145.5849334,145.5849334,145.5849334,145.5849334,151.85782265,140.40490142,151.89998684,149.15434952,145.5849334,145.5849334,145.5849334,145.5849334,143.71314654,147.50895076,146.13674074,145.03727761,145.5849334,145.5849334,145.5849334,145.5849334,145.584933403066,5,4
12506,23,4,1-23-2019-004-04,4,378.06237518,387.39420736,385.54254237,376.25108309,380.89180518,380.846805,380.96034705,380.77845542,385.77477606,376.29262588,794.11527753,0,381.00866025,380.72461503,381.12021492,380.63677392,393.17304864,397.91212629,329.31648195,446.62367371,380.93860762,380.80049596,380.62127687,381.1401945,386.16317283,377.09287585,382.52276829,379.23130558,380.73822945,380.99723139,380.58894001,381.14932195,380.869037562636,5,4
12509,25,1,1-25-2019-001-05,5,94.062651211,94.539555046,0,179.5619442,93.523793998,93.586860478,93.571778153,93.539129428,94.255853121,92.902257751,91.398042442,95.882948202,93.446184007,93.857589307,93.515859801,93.593538054,101.21424744,87.834229269,87.226427414,111.98444703,93.597520539,93.514646917,93.488602088,94.606491846,93.911111617,93.305441741,93.950312337,94.189428592,93.534486894,93.57587231,93.527975002,93.582602451,93.5553684959491,2,4
12510,54,1,1-54-2019-001-06,6,881.29845985,879.09814333,880.39816096,879.93842777,897.00446771,863.92318926,880.8627145,879.48346714,880.7574573,879.60600624,880.32116732,880.51495349,870.59164655,890.82952284,887.948677,873.4081622,898.11030985,899.11848048,917.7867002,918.13648337,1814.6173724,0,751.02538539,1054.5530169,878.66553271,881.95879437,880.47815969,879.86535672,902.85270222,857.84580891,878.5583026,883.01312963,880.16844999361,9,4
12511,73,1,1-73-2019-001-06,6,268.04604043,267.37681637,267.77221543,267.63238804,272.82300693,262.76136935,535.82701784,0,267.88149505,267.53128237,267.74879789,267.80773776,264.78957393,270.94490366,270.06869729,265.64621433,273.1593477,273.46598179,279.14390204,279.25028824,275.95702463,260.51986667,228.42361582,320.74123976,267.24523829,268.24688051,267.79654696,267.61016355,274.60174157,260.91294023,267.21262436,268.56755552,267.702349067211,3,4
12514,27,1,1-27-2019-001-06,6,127.35855676,127.04058374,127.22845241,127.16201526,129.62826967,124.84761468,0,254.19253561,127.28037518,127.11397623,127.21732587,127.24533038,125.81128946,128.73591356,128.31959561,126.2183109,129.78807758,129.93377073,132.63156,132.682108,131.11735703,123.78259412,108.53248194,152.39598885,126.97806614,127.45398329,127.24001322,127.15145559,130.47341209,123.96935785,126.96257006,127.60634781,127.195256322696,3,4
12516,13,1,1-13-2019-001-04,4,1989.6603673,2038.7717782,2029.0268665,1980.1279295,2004.5510443,2004.3142182,2004.9117654,2003.9545092,2030.2490621,1980.3465602,2089.6283239,1925.6927662,2005.1660273,2003.6711588,2005.7531154,2003.2088701,4138.3691355,0,1733.1212928,2350.4836266,2004.7973554,2004.0705037,2003.1273125,2005.8582635,2032.2931101,1984.5581024,2013.1344498,1995.8121947,2003.7428086,2005.1058797,2002.9571306,2005.9062993,2004.43122332053,7,4
12517,13,2,1-13-2019-002-02,2,53.20870135,53.55756253,53.602714566,53.133925554,53.36977581,53.36977581,53.36977581,53.36977581,53.940808232,52.849023281,53.102975635,53.630961917,53.36977581,53.36977581,53.36977581,53.36977581,105.15525156,0,51.954125943,55.023675298,53.36977581,53.36977581,53.36977581,53.36977581,52.464723659,54.253387232,53.572062083,53.169011442,53.36977581,53.36977581,53.36977581,53.36977581,53.3697758100001,7,4
12519,26,2,1-26-2019-002-06,6,978.16241688,968.55736129,973.57620155,973.04183256,973.29368557,973.32436443,973.37330896,973.24535251,973.17826887,973.46971112,963.00622342,984.39680045,973.60696842,973.00345623,973.13520686,973.47510609,990.72418167,996.70467607,1008.6997378,1021.5828653,973.6524908,972.97626569,973.47336679,973.13520729,1927.6539053,0,977.34207947,969.31392232,973.00883605,973.60598513,972.95497166,973.6634068,973.309185582467,10,4
12521,30,3,1-30-2019-003-07,7,983.81988467,976.31625694,983.47884739,976.3107421,980.07377589,979.73249518,979.91313843,979.88892925,1036.3929064,931.16095722,980.52941368,979.35371884,979.63427854,980.18145923,981.86295118,983.9882873,1037.0714385,962.42051235,1306.3655599,883.37316843,980.98574111,978.84469941,978.74808168,998.07870154,0,1928.1072195,1003.4525807,980.48119834,978.87052968,980.91685426,977.75038883,982.07873533,979.901029870445,10,4
12523,29,3,1-29-2019-003-06,6,191.57451524,186.3124547,383.93896074,0,188.94079867,188.94675421,188.95625557,188.931416,191.20172945,186.79918054,186.33351357,191.73611462,189.00161475,188.88445785,188.91003396,188.97601696,212.33130492,178.52446208,180.45604503,216.28342965,189.01045179,188.87917948,188.97567931,188.91003404,181.7687091,195.91657094,189.72669381,188.16822647,188.88550221,189.00142387,188.87504577,189.01257086,188.943807610028,2,4
12524,29,4,1-29-2019-004-06,6,191.57451524,186.3124547,383.93896074,0,188.94079866,188.9467542,188.95625557,188.931416,191.20172945,186.79918053,186.33351357,191.73611462,189.00161475,188.88445785,188.91003396,188.97601695,212.33130492,178.52446207,180.45604502,216.28342965,189.01045179,188.87917948,188.97567931,188.91003404,181.7687091,195.91657094,189.72669381,188.16822646,188.8855022,189.00142387,188.87504577,189.01257086,188.943807608076,2,4
12526,17,2,1-17-2019-002-07,7,781.63071677,775.6691927,781.35976756,775.66481124,778.65448734,778.38334474,778.52686319,778.50762935,0,1479.587916,779.016485,778.0824124,778.30531303,778.74004021,780.07596132,781.76451023,823.9383087,764.62922393,1037.8886063,701.82724864,779.37903056,777.6780038,777.6012424,792.95914124,799.25489134,765.92669625,797.22861079,778.9781786,777.69852557,779.32430095,776.80858982,780.24739871,778.517243118384,4,4
12527,17,3,1-17-2019-003-06,6,240.80212785,234.18791106,241.2985845,233.7199331,237.49164287,237.49912876,237.51107163,237.4798492,0,469.59941511,234.21438129,241.00525233,237.56808645,237.42082453,237.45297276,237.53591096,266.89264994,224.39869043,226.82661924,271.86032553,237.57919429,237.41418981,237.53548656,237.45297287,228.47658976,246.25993235,238.47948419,236.52054799,237.42213725,237.56784652,237.4089939,237.58185788,237.495424998864,4,4
12529,59,3,1-59-2019-003-10,10,2625.4799475,2497.8371007,2549.1555923,2568.7156825,2567.2878871,2540.451547,2552.0712654,2555.6347174,2594.9628245,2517.2445814,2571.995294,2600.4461398,4623.0412167,0,2597.2526296,2510.9877484,2711.2233124,2765.2521927,2916.2054544,2612.0868521,2538.3249905,2568.8678292,2882.1554366,2408.3397692,2630.4612867,2658.4122785,2608.2994265,2562.8211478,2784.8447252,2447.3075292,2607.1602247,2498.8202162,2553.85143584925,6,4
12530,59,4,1-59-2019-004-03,3,118.76398351,118.76398351,118.76398351,118.76398351,121.69497202,115.97328528,118.65676976,118.86547288,118.76398351,118.76398351,118.76398351,118.76398351,239.03556157,0,123.55502304,114.31085283,118.76398351,118.76398351,121.06316268,123.98574972,122.75408488,115.24077536,103.54666861,140.35844969,118.8738414,118.76398351,118.76398351,118.76398351,124.28234289,113.49554775,118.09816457,119.59660759,118.763983508724,6,4
12531,59,5,1-59-2019-005-10,10,2625.4799475,2497.8371007,2549.1555923,2568.7156825,2567.2878871,2540.451547,2552.0712654,2555.6347174,2594.9628245,2517.2445814,2571.995294,2600.4461398,4623.0412167,0,2597.2526296,2510.9877484,2711.2233124,2765.2521927,2916.2054544,2612.0868521,2538.3249905,2568.8678292,2882.1554366,2408.3397692,2630.4612867,2658.4122785,2608.2994265,2562.8211478,2784.8447252,2447.3075292,2607.1602247,2498.8202162,2553.85143584925,6,4
12532,20,2,1-20-2019-002-04,4,2540.2716805,2532.7401674,2526.8538875,2524.128292,2525.6355515,2525.3371622,2526.0900422,2524.8839466,2527.7512315,2523.4631164,2505.1957452,2546.7499584,2526.4103997,2524.5269391,2527.1501017,2523.9444781,2724.5234475,2526.7868336,2505.934986,2562.7338395,2525.9458913,2525.030094,2523.8417195,2527.2825833,2511.2646627,2540.7931432,0,5029.2500631,2524.6172143,2526.3346167,2523.6272987,2527.343106,2525.48458291585,11,4
12534,31,1,1-31-2019-001-04,4,962.29495456,966.53738707,960.7387566,959.72807722,1012.0178669,913.75613153,969.23489085,951.65128743,961.86530623,958.69112623,962.87457568,957.78681311,0,1917.5370895,1023.6209458,906.4439362,1038.4449329,958.3740305,958.66231311,968.39636759,1017.8304233,909.85313512,857.15166407,1101.5175701,962.57153049,958.21319299,960.75872356,959.71217736,983.59539605,937.59263062,991.99044142,928.49534926,960.230949818511,6,4
12535,66,1,1-66-2019-001-10,10,395.50814854,376.27974572,384.01047763,386.95705319,386.74196691,382.69928085,384.44970112,384.98650746,390.91098113,379.20333184,387.45110117,391.73699997,348.21261422,442.79480237,782.51184496,0,408.42472004,416.56375095,439.3036866,393.49058281,382.37893164,386.97997291,434.17431606,362.79766831,396.25854856,400.46914824,392.92003657,386.06908735,419.5152137,368.66785849,392.74842468,376.42784442,384.71786995987,6,4
12536,66,2,1-66-2019-002-09,9,136.50160758,135.53070143,135.94768273,136.06839944,137.42784819,134.6156358,134.04395431,138.09042726,136.27058301,135.75234037,137.15012309,135.08893294,135.69249214,136.539518,269.42602576,0,150.8034645,147.18999505,137.35927745,137.61879116,143.71674164,129.62282759,143.02877203,132.25363564,135.26216051,136.88026029,135.88743862,136.30965563,138.94290741,133.14358425,141.22637739,130.99937757,136.008717845864,6,4
12537,19,2,1-19-2019-002-02,2,66.939137956,66.939137956,66.939137956,66.939137956,67.882190453,66.015116717,66.505089207,67.388040195,66.939137956,66.939137956,66.939137956,66.939137956,63.68585571,71.137843128,68.908818856,65.079928291,66.939137956,66.939137956,67.075632545,67.188706266,0,133.41100612,64.957963841,68.835478524,66.939137956,66.939137956,66.939137956,66.939137956,66.060804206,67.824345301,67.223692678,66.679370265,66.9391379556163,9,4
12539,33,2,1-33-2019-002-09,9,153.61020262,152.51760677,152.98685092,153.12269781,154.65253473,151.48785027,150.84451639,155.39815895,153.3502223,152.76702509,154.34000061,152.02046868,152.69967572,153.65286459,151.59743222,154.54490606,169.70460018,165.63823213,154.57536958,154.86740976,161.72965429,145.86926237,160.95545716,148.82980595,152.21540794,154.03631423,152.91905604,153.39419214,156.35748573,149.83129735,0,294.83668783,153.055535950873,12,4
12540,33,3,1-33-2019-003-09,9,153.61020262,152.51760677,152.98685092,153.12269781,154.65253473,151.48785027,150.84451639,155.39815895,153.3502223,152.76702509,154.34000061,152.02046868,152.69967572,153.65286459,151.59743222,154.54490606,169.70460018,165.63823213,154.57536958,154.86740976,161.72965429,145.86926237,160.95545716,148.82980595,152.21540794,154.03631423,152.91905604,153.39419214,156.35748573,149.83129735,0,294.83668783,153.055535950873,12,4
12541,21,2,1-21-2019-002-06,6,223.9752458,221.77592323,222.92511477,222.80275736,222.86042553,222.86745024,222.87865734,222.84935844,222.83399793,222.90073107,220.50484856,225.40276701,222.93215963,222.79397012,222.82413779,222.90196639,226.8515824,228.2209692,230.96754466,233.91746546,222.94258314,222.78774415,222.90156813,222.82413788,220.69277546,225.14406891,447.57481724,0,222.79520196,222.93193449,222.78286834,222.94508264,222.863974654819,11,4
12542,21,3,1-21-2019-003-09,9,594.26339131,585.70498346,589.67929872,590.18715551,590.2263698,589.6543377,589.58249285,590.29292707,590.59727298,589.29781721,588.48771438,592.38830856,590.98404928,588.86891225,589.92991017,589.94206864,652.51071891,640.00167708,592.14953886,600.61661709,590.62275676,590.28925366,598.94692143,595.59012291,581.97596076,598.57315846,1183.2882936,0,589.19136991,590.67219397,589.33681968,590.53123107,589.936165960683,11,4
12544,22,2,1-22-2019-002-04,4,228.66308678,229.67118487,228.29329888,228.05313855,240.47837746,217.12916254,230.3121729,226.13391028,228.5609926,227.8067355,228.80081789,227.59185021,228.79758245,227.8251319,243.23553195,215.39161923,246.75804719,227.73138637,227.79988885,230.11292077,241.85957257,216.20172215,203.67865841,261.745535,228.72880748,227.69316773,228.29804348,228.04936039,0,445.58650971,235.71940735,220.63153466,228.172632478998,12,4
12545,22,3,1-22-2019-003-06,6,101.07102275,100.81868118,100.96777268,100.91504854,102.87225395,99.078353471,101.02104964,100.86287174,101.0089783,100.87692504,100.95894273,100.98116694,99.843120266,102.16408524,101.83369769,100.16613015,102.99907659,103.11469784,105.25564798,105.29576259,104.05398517,98.233159237,86.130757368,120.94058576,100.76906757,101.1467527,100.97694727,100.90666844,0,196.76274774,100.75676997,101.26766831,100.941428458699,12,4
12547,15,1,1-15-2019-001-02,2,63.992955619,0,32.233413401,31.951512192,32.093338196,32.093338196,32.093338196,32.093338196,32.436722375,31.780189288,31.932900793,32.25039964,32.093338196,32.093338196,32.093338196,32.093338196,31.616987333,32.553911798,31.24205244,33.087892788,32.093338196,32.093338196,32.093338196,32.093338196,31.549094861,32.62468838,32.214980862,31.972610712,32.093338196,32.093338196,32.093338196,32.093338196,32.0933381962881,1,4
12548,15,2,1-15-2019-002-03,3,1868.5210355,0,961.54587595,896.86268319,928.39630964,928.39630964,928.39630964,928.39630964,935.81533415,921.25517979,951.82509862,905.46447504,928.39630964,928.39630964,928.39630964,928.39630964,968.39857563,895.36320335,968.667457,951.15850537,928.39630964,928.39630964,928.39630964,928.39630964,916.45990955,940.66578407,931.9151895,924.90390415,928.39630964,928.39630964,928.39630964,928.39630964,928.39630963818,1,4
12550,30,5,1-30-2019-005-04,4,649.16667634,665.19026101,662.01078776,646.05652695,654.02505894,653.94778964,654.14275143,653.83042735,662.40955364,646.12785961,681.783231,628.29596107,654.22570948,653.73797861,654.41725876,653.58714763,675.11304474,683.25046198,565.46564822,766.89251528,654.10542288,653.86827291,653.56053782,654.45156547,0,1295.0039197,656.82556746,651.17383366,653.76135578,654.20608511,653.50501255,654.46723812,653.985964924972,10,4
