CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEQUENCE,PREEVENT,CASEWGT,PSUSTRAT,VERSION
15527,17,134,1-17-2019-134-01,1,1,1,2,69.7981473883128,4,4
15536,22,87,1-22-2019-087-08,8,1,1,2,63.7107908781363,12,4
15545,73,79,1-73-2019-079-10,10,1,1,2,1585.55535028763,3,4
15542,18,64,1-18-2019-064-01,1,1,1,2,67.5674231120958,6,4
15567,10,69,1-10-2019-069-09,9,1,4,2,488.196147386533,4,4
15576,25,75,1-25-2019-075-03,3,1,1,2,557.7013446223,2,4
15573,66,70,1-66-2019-070-09,9,1,1,2,120.823855191032,6,4
15580,14,61,1-14-2019-061-03,3,1,1,2,8471.05373663676,8,4
15584,19,76,1-19-2019-076-08,8,1,3,2,253.141315625045,9,4
15588,26,142,1-26-2019-142-03,3,1,1,2,461.272841275002,10,4
15597,22,88,1-22-2019-088-06,6,1,1,2,70.2483208360071,12,4
15631,66,71,1-66-2019-071-03,3,1,1,2,117.089255410997,6,4
15633,28,66,1-28-2019-066-03,3,1,1,2,658.546491569219,3,4
15634,52,78,1-52-2019-078-04,4,1,1,2,313.515248536415,12,4
15637,73,84,1-73-2019-084-09,9,1,1,2,570.171729776547,3,4
15647,10,71,1-10-2019-071-08,8,1,1,2,58.546899011777,4,4
15647,10,71,1-10-2019-071-08,8,1,2,2,58.546899011777,4,4
15646,12,75,1-12-2019-075-01,1,1,1,2,351.818329202919,9,4
15651,14,63,1-14-2019-063-03,3,2,1,2,5622.58148632266,8,4
15685,12,76,1-12-2019-076-07,7,1,1,2,6065.45063414163,9,4
15686,73,85,1-73-2019-085-09,9,1,1,2,567.375219964195,3,4
15660,21,120,1-21-2019-120-09,9,1,1,2,1689.5816440758,11,4
15689,48,70,1-48-2019-070-07,7,1,1,2,1100.84828936817,12,4
15690,10,74,1-10-2019-074-06,6,1,1,2,186.971330025005,4,4
15700,29,138,1-29-2019-138-06,6,1,1,2,76.1066570673806,2,4
15705,14,64,1-14-2019-064-02,2,1,1,2,253.603260030737,8,4
15719,17,142,1-17-2019-142-03,3,1,1,2,333.829486355854,4,4
15708,48,71,1-48-2019-071-04,4,1,1,2,777.631602917974,12,4
15720,17,143,1-17-2019-143-01,1,1,3,2,69.7981473883128,4,4
15725,33,96,1-33-2019-096-09,9,1,1,2,306.374048668209,12,4
15726,21,123,1-21-2019-123-05,5,2,2,2,42.4100509673325,11,4
15726,21,123,1-21-2019-123-05,5,1,1,2,42.4100509673325,11,4
15726,21,123,1-21-2019-123-05,5,1,2,2,42.4100509673325,11,4
15726,21,123,1-21-2019-123-05,5,1,3,2,42.4100509673325,11,4
15729,20,51,1-20-2019-051-09,9,1,1,2,2105.06161817558,11,4
15729,20,51,1-20-2019-051-09,9,1,2,2,2105.06161817558,11,4
15750,52,83,1-52-2019-083-09,9,1,1,2,586.770392732861,12,4
15756,16,96,1-16-2019-096-10,10,1,1,2,4382.10529015305,5,4
15770,10,77,1-10-2019-077-09,9,1,1,2,1253.22171266285,4,4
15770,10,77,1-10-2019-077-09,9,1,2,2,1253.22171266285,4,4
15770,10,77,1-10-2019-077-09,9,1,3,2,1253.22171266285,4,4
15771,12,77,1-12-2019-077-07,7,1,1,2,10135.9007737675,9,4
15779,22,92,1-22-2019-092-08,8,1,1,2,57.7073186166863,12,4
15785,33,98,1-33-2019-098-09,9,1,1,2,318.480153533642,12,4
15791,21,127,1-21-2019-127-07,7,1,1,2,12494.878021108,11,4
15814,52,85,1-52-2019-085-10,10,1,1,2,1346.77818654487,12,4
15815,52,86,1-52-2019-086-09,9,1,1,2,281.222680715067,12,4
15815,52,86,1-52-2019-086-09,9,1,3,2,281.222680715067,12,4
15826,73,90,1-73-2019-090-09,9,1,1,2,459.276799003436,3,4
15835,10,80,1-10-2019-080-03,3,1,1,2,49.9332059249442,4,4
15851,21,131,1-21-2019-131-09,9,1,3,2,360.689525776265,11,4
15851,21,131,1-21-2019-131-09,9,1,4,2,360.689525776265,11,4
15860,76,66,1-76-2019-066-06,6,1,1,2,66.9780926123769,3,4
15880,54,33,1-54-2019-033-03,3,1,3,2,378.582312928026,9,4
15888,29,149,1-29-2019-149-08,8,1,1,2,150.214493970894,2,4
15888,29,149,1-29-2019-149-08,8,1,2,2,150.214493970894,2,4
15889,10,83,1-10-2019-083-01,1,1,1,2,23.0769668553423,4,4
15889,10,83,1-10-2019-083-01,1,1,2,2,23.0769668553423,4,4
15882,25,85,1-25-2019-085-01,1,1,1,2,42.2239037551795,2,4
15902,22,94,1-22-2019-094-06,6,1,3,2,46.1060759873428,12,4
15917,13,90,1-13-2019-090-06,6,1,1,2,1365.43122672528,7,4
15918,13,91,1-13-2019-091-02,2,1,1,2,43.7428881571426,7,4
15918,13,91,1-13-2019-091-02,2,1,2,2,43.7428881571426,7,4
15954,24,146,1-24-2019-146-02,2,1,1,2,90.7625623259036,1,4
15955,24,147,1-24-2019-147-02,2,1,1,2,90.7625623169016,1,4
15961,25,88,1-25-2019-088-05,5,1,1,2,207.997306850025,2,4
15903,22,95,1-22-2019-095-04,4,1,1,2,104.220287824042,12,4
15962,31,72,1-31-2019-072-09,9,1,3,2,533.373190299145,6,4
15974,73,91,1-73-2019-091-04,4,1,1,2,914.41761863286,3,4
16041,32,159,1-32-2019-159-04,4,1,1,2,4206.62221532593,7,4
16064,25,89,1-25-2019-089-02,2,1,1,2,62.6883666656647,2,4
16031,73,92,1-73-2019-092-06,6,1,1,2,77.9584660734061,3,4
16094,28,76,1-28-2019-076-01,1,1,1,2,48.030627802044,3,4
12417,77,1,1-77-2019-001-03,3,1,1,2,1016.06557753526,9,4
12419,12,1,1-12-2019-001-03,3,1,3,2,339.939384901959,9,4
12419,12,1,1-12-2019-001-03,3,1,4,2,339.939384901959,9,4
12419,12,1,1-12-2019-001-03,3,1,5,2,339.939384901959,9,4
12471,21,1,1-21-2019-001-03,3,1,1,2,184.469405006755,11,4
12505,23,3,1-23-2019-003-03,3,2,1,2,145.584933403066,5,4
12505,23,3,1-23-2019-003-03,3,1,1,2,145.584933403066,5,4
12516,13,1,1-13-2019-001-04,4,1,1,2,2004.43122332053,7,4
12516,13,1,1-13-2019-001-04,4,1,2,2,2004.43122332053,7,4
12519,26,2,1-26-2019-002-06,6,1,1,2,973.309185582467,10,4
12523,29,3,1-29-2019-003-06,6,1,1,2,188.943807610028,2,4
12524,29,4,1-29-2019-004-06,6,1,1,2,188.943807608076,2,4
12530,59,4,1-59-2019-004-03,3,1,1,2,118.763983508724,6,4
12536,66,2,1-66-2019-002-09,9,1,1,2,136.008717845864,6,4
12540,33,3,1-33-2019-003-09,9,1,1,2,153.055535950873,12,4
12559,54,2,1-54-2019-002-01,1,1,1,2,216.437365369528,9,4
12577,16,2,1-16-2019-002-06,6,2,1,2,553.072546488673,5,4
12579,10,2,1-10-2019-002-09,9,1,1,2,557.178090235009,4,4
12593,29,7,1-29-2019-007-06,6,1,1,2,149.696110956948,2,4
12613,21,5,1-21-2019-005-08,8,1,1,2,218.663918477711,11,4
12633,11,5,1-11-2019-005-05,5,1,1,2,124.000975756859,8,4
12637,77,4,1-77-2019-004-06,6,1,1,2,474.784936911915,9,4
12640,23,8,1-23-2019-008-06,6,1,1,2,491.309035992908,5,4
12642,14,3,1-14-2019-003-01,1,1,1,2,404.045672436521,8,4
12645,32,7,1-32-2019-007-03,3,1,1,2,1393.75085526506,7,4
12651,28,3,1-28-2019-003-01,1,1,1,2,63.5071801125526,3,4
13022,59,18,1-59-2019-018-02,2,1,1,2,73.6841192868472,6,4
13145,28,12,1-28-2019-012-07,7,1,1,2,379.590724666244,3,4
13600,17,44,1-17-2019-044-07,7,1,1,2,1926.22020073379,4,4
13646,54,24,1-54-2019-024-07,7,2,1,2,228.813082231525,9,4
14101,21,59,1-21-2019-059-03,3,1,1,2,211.585394074837,11,4
14247,14,37,1-14-2019-037-05,5,1,1,2,200.464958632577,8,4
15429,52,71,1-52-2019-071-05,5,1,1,2,25.9688450283259,12,4
15641,32,141,1-32-2019-141-04,4,1,1,2,3476.03447792314,7,4
15764,76,65,1-76-2019-065-08,8,1,1,2,169.733119348512,3,4
12495,28,1,1-28-2019-001-07,7,1,1,2,188.933692908723,3,4
12707,12,9,1-12-2019-009-04,4,1,1,2,2113.30005715441,9,4
12541,21,2,1-21-2019-002-06,6,1,1,2,222.863974654819,11,4
12810,31,7,1-31-2019-007-10,10,1,1,2,301.212188506147,6,4
12684,31,5,1-31-2019-005-07,7,1,1,2,276.905591523354,6,4
12415,24,1,1-24-2019-001-10,10,1,1,2,4805.57751704535,1,4
12747,18,5,1-18-2019-005-09,9,1,1,2,1089.13348895578,6,4
12793,32,13,1-32-2019-013-03,3,1,1,2,1555.63253747165,7,4
12916,24,16,1-24-2019-016-03,3,1,1,2,131.960520376897,1,4
13188,21,24,1-21-2019-024-09,9,1,1,2,730.453475795393,11,4
13228,52,9,1-52-2019-009-04,4,1,1,2,146.501958149768,12,4
13039,21,19,1-21-2019-019-02,2,1,1,2,44.3460798098615,11,4
13102,28,11,1-28-2019-011-09,9,1,1,2,581.195066917208,3,4
13019,26,21,1-26-2019-021-08,8,1,3,2,335.670870392202,10,4
12807,59,12,1-59-2019-012-08,8,1,1,2,130.633712763314,6,4
13391,33,33,1-33-2019-033-09,9,1,1,2,200.673697186743,12,4
13431,76,16,1-76-2019-016-09,9,1,1,2,18.1260132962166,3,4
13202,11,26,1-11-2019-026-08,8,1,1,2,359.967592157998,8,4
13202,11,26,1-11-2019-026-08,8,1,2,2,359.967592157998,8,4
13494,66,24,1-66-2019-024-10,10,1,1,2,192.358934979935,6,4
13583,76,20,1-76-2019-020-05,5,1,1,2,29.2004368671738,3,4
13036,10,10,1-10-2019-010-04,4,1,1,2,368.032665552816,4,4
13660,31,27,1-31-2019-027-01,1,1,1,2,297.974535814078,6,4
13394,18,18,1-18-2019-018-03,3,1,1,2,247.766001379686,6,4
13477,24,42,1-24-2019-042-07,7,2,1,2,1075.88415122255,1,4
13666,66,28,1-66-2019-028-07,7,1,3,2,136.340100630904,6,4
14021,26,67,1-26-2019-067-02,2,1,1,2,18.3856648152252,10,4
13832,22,51,1-22-2019-051-08,8,1,1,2,65.7239630182486,12,4
14310,13,52,1-13-2019-052-03,3,1,1,2,743.362630484172,7,4
13726,10,23,1-10-2019-023-07,7,1,1,2,323.086776366835,4,4
14327,28,38,1-28-2019-038-07,7,1,1,2,439.73482098512,3,4
14224,29,73,1-29-2019-073-02,2,1,3,2,88.2688479434355,2,4
14576,76,37,1-76-2019-037-07,7,1,3,2,19.6051639236429,3,4
14642,52,40,1-52-2019-040-09,9,1,1,2,668.411870604685,12,4
14164,10,34,1-10-2019-034-02,2,1,1,2,18.8599899753226,4,4
14705,73,49,1-73-2019-049-04,4,1,1,2,47.2783295775548,3,4
14728,19,46,1-19-2019-046-03,3,1,1,2,565.321654999234,9,4
14725,27,53,1-27-2019-053-03,3,1,1,2,97.9321161290741,3,4
14559,24,89,1-24-2019-089-03,3,1,1,2,331.575440653061,1,4
14848,10,44,1-10-2019-044-09,9,1,1,2,161.556851620396,4,4
15020,31,61,1-31-2019-061-10,10,1,3,2,301.212188506147,6,4
14997,76,45,1-76-2019-045-10,10,1,1,2,27.7402105869292,3,4
14562,77,84,1-77-2019-084-09,9,1,1,2,1237.66608398993,9,4
14539,26,95,1-26-2019-095-06,6,1,1,2,606.871422366684,10,4
15372,32,132,1-32-2019-132-08,8,1,1,2,542.768428535037,7,4
15123,28,56,1-28-2019-056-04,4,1,1,2,288.824859859268,3,4
15392,17,127,1-17-2019-127-03,3,1,1,2,226.633565810367,4,4
15389,10,62,1-10-2019-062-01,1,2,1,2,26.9627623500112,4,4
15077,20,42,1-20-2019-042-02,2,1,1,2,107.15923192649,11,4
15289,48,60,1-48-2019-060-07,7,1,1,2,672.513684954277,12,4
15661,21,121,1-21-2019-121-01,1,1,3,2,34.4649228608809,11,4
15518,26,139,1-26-2019-139-03,3,1,1,2,536.823659006025,10,4
15847,12,79,1-12-2019-079-05,5,1,1,2,291.793711482488,9,4
15721,30,105,1-30-2019-105-07,7,1,1,2,2468.45915553975,10,4
16053,31,73,1-31-2019-073-09,9,1,1,2,535.111505965519,6,4
16033,52,92,1-52-2019-092-06,6,1,1,2,106.551116035717,12,4
15887,29,148,1-29-2019-148-05,5,1,1,2,39.3083474251821,2,4
15870,28,71,1-28-2019-071-04,4,2,1,2,184.012564194104,3,4
15595,17,136,1-17-2019-136-07,7,1,1,2,1880.92552908769,4,4
15910,77,146,1-77-2019-146-02,2,1,1,2,82.9547267506105,9,4
15973,30,113,1-30-2019-113-02,2,1,1,2,68.1226867884696,10,4
16013,17,154,1-17-2019-154-07,7,1,1,2,183.948032239058,4,4
15515,19,72,1-19-2019-072-06,6,2,1,2,297.577943323546,9,4
13437,66,23,1-66-2019-023-08,8,1,1,2,264.199118389005,6,4
13437,66,23,1-66-2019-023-08,8,1,2,2,264.199118389005,6,4
13786,23,22,1-23-2019-022-05,5,1,3,2,214.845171772477,5,4
15186,24,116,1-24-2019-116-09,9,1,1,2,1509.43902382704,1,4
12730,22,9,1-22-2019-009-03,3,1,1,2,37.4241414924972,12,4
13302,10,14,1-10-2019-014-09,9,1,1,2,253.836704020209,4,4
13325,18,16,1-18-2019-016-09,9,1,1,2,264.209683047783,6,4
13465,21,37,1-21-2019-037-08,8,1,1,2,667.413453201344,11,4
13571,54,23,1-54-2019-023-03,3,1,1,2,461.364486825803,9,4
14069,12,38,1-12-2019-038-09,9,1,1,2,7180.7228281814,9,4
15197,25,68,1-25-2019-068-03,3,1,1,2,444.181443381317,2,4
15217,26,126,1-26-2019-126-03,3,3,1,2,533.997477522729,10,4
15317,22,83,1-22-2019-083-08,8,1,1,2,149.177025195749,12,4
15386,19,69,1-19-2019-069-05,5,1,1,2,175.390063424245,9,4
15443,66,67,1-66-2019-067-06,6,1,1,2,161.560141378123,6,4
15821,25,84,1-25-2019-084-03,3,1,1,2,553.357581524896,2,4
15675,11,109,1-11-2019-109-05,5,1,1,2,568.11070087846,8,4
12449,17,1,1-17-2019-001-09,9,1,1,2,961.723266068137,4,4
12446,32,2,1-32-2019-002-09,9,1,1,2,580.322202098339,7,4
12509,25,1,1-25-2019-001-05,5,1,1,2,93.5553684959491,2,4
12535,66,1,1-66-2019-001-10,10,2,1,2,384.71786995987,6,4
12615,19,5,1-19-2019-005-08,8,1,1,2,381.966493849879,9,4
12721,66,7,1-66-2019-007-07,7,1,1,2,205.025289865617,6,4
12452,26,1,1-26-2019-001-02,2,1,1,2,22.2200532685247,10,4
12950,29,17,1-29-2019-017-04,4,1,1,2,216.624778740527,2,4
12778,66,8,1-66-2019-008-09,9,1,1,2,745.056665481415,6,4
12572,28,2,1-28-2019-002-07,7,1,1,2,619.489629706347,3,4
12572,28,2,1-28-2019-002-07,7,1,3,2,619.489629706347,3,4
12847,24,14,1-24-2019-014-06,6,2,1,2,206.495471969117,1,4
12827,33,11,1-33-2019-011-05,5,1,1,2,30.1413500820201,12,4
12658,13,6,1-13-2019-006-04,4,1,1,2,896.089254715631,7,4
12924,28,9,1-28-2019-009-09,9,1,1,2,237.611787984684,3,4
12910,11,15,1-11-2019-015-06,6,1,3,2,1360.61025491139,8,4
13030,29,22,1-29-2019-022-03,3,1,1,2,228.195038204257,2,4
13116,30,25,1-30-2019-025-02,2,1,1,2,28.6013360902679,10,4
13073,48,12,1-48-2019-012-09,9,1,1,2,1148.08978195715,12,4
13156,59,25,1-59-2019-025-05,5,2,1,2,64.2544785471177,6,4
13259,21,27,1-21-2019-027-08,8,1,1,2,323.171855000555,11,4
13133,11,22,1-11-2019-022-02,2,1,3,2,145.018892921352,8,4
13740,31,28,1-31-2019-028-10,10,1,1,2,301.212188506147,6,4
13826,33,51,1-33-2019-051-08,8,1,1,2,116.988715461353,12,4
12927,54,9,1-54-2019-009-03,3,1,1,2,145.115650020948,9,4
14175,21,60,1-21-2019-060-01,1,1,1,2,34.4649228608809,11,4
14241,33,64,1-33-2019-064-09,9,1,1,2,312.049454232807,12,4
13929,73,32,1-73-2019-032-01,1,1,1,2,42.5012182742413,3,4
14089,17,69,1-17-2019-069-07,7,1,1,2,1022.34999928131,4,4
13508,48,21,1-48-2019-021-03,3,1,1,2,226.321271513711,12,4
13508,48,21,1-48-2019-021-03,3,1,2,2,226.321271513711,12,4
14570,66,49,1-66-2019-049-09,9,1,3,2,248.894288709932,6,4
13594,26,47,1-26-2019-047-09,9,1,1,2,1924.62648216444,10,4
14381,24,82,1-24-2019-082-02,2,1,1,2,57.6076865340657,1,4
14401,19,38,1-19-2019-038-01,1,1,1,2,59.3858634978482,9,4
14450,16,51,1-16-2019-051-04,4,1,1,2,584.59677047951,5,4
14401,19,38,1-19-2019-038-01,1,1,5,2,59.3858634978482,9,4
14464,25,52,1-25-2019-052-09,9,1,1,2,390.621602855709,2,4
14487,22,63,1-22-2019-063-10,10,1,1,2,87.3867664965293,12,4
14676,25,58,1-25-2019-058-03,3,1,1,2,359.866862574281,2,4
14776,10,40,1-10-2019-040-01,1,1,1,2,23.0769668553423,4,4
14991,23,29,1-23-2019-029-07,7,2,1,2,2064.48280016075,5,4
14928,32,111,1-32-2019-111-06,6,1,1,2,1770.83256229935,7,4
14553,21,79,1-21-2019-079-03,3,1,3,2,284.889019830546,11,4
14859,15,62,1-15-2019-062-04,4,1,1,2,536.065033784634,1,4
14859,15,62,1-15-2019-062-04,4,1,2,2,536.065033784634,1,4
14859,15,62,1-15-2019-062-04,4,1,3,2,536.065033784634,1,4
15071,28,54,1-28-2019-054-10,10,1,3,2,3261.1131581043,3,4
14636,32,98,1-32-2019-098-01,1,1,1,2,113.63676616615,7,4
15323,27,61,1-27-2019-061-03,3,1,1,2,52.3976477783493,3,4
15217,26,126,1-26-2019-126-03,3,1,1,2,533.997477522729,10,4
15552,77,128,1-77-2019-128-01,1,1,1,2,105.374114839707,9,4
15177,21,107,1-21-2019-107-01,1,1,1,2,38.0884896442254,11,4
15406,21,112,1-21-2019-112-02,2,1,1,2,32.7360487870005,11,4
15695,32,143,1-32-2019-143-02,2,1,3,2,39.0916251009869,7,4
15609,18,65,1-18-2019-065-02,2,1,1,2,71.3942893707181,6,4
15881,14,69,1-14-2019-069-09,9,1,1,2,4085.93010355525,8,4
15509,10,66,1-10-2019-066-06,6,1,1,2,97.8772006691129,4,4
15984,17,152,1-17-2019-152-09,9,1,1,2,516.249119034867,4,4
15738,77,137,1-77-2019-137-01,1,1,1,2,105.374114839707,9,4
15738,77,137,1-77-2019-137-01,1,1,3,2,105.374114839707,9,4
15967,76,69,1-76-2019-069-08,8,1,1,2,136.853989606198,3,4
15990,15,82,1-15-2019-082-05,5,1,1,2,24.4371625420717,1,4
15990,15,82,1-15-2019-082-05,5,1,2,2,24.4371625420717,1,4
15907,25,87,1-25-2019-087-08,8,1,1,2,112.572044803339,2,4
12721,66,7,1-66-2019-007-07,7,2,1,2,205.025289865617,6,4
14819,76,42,1-76-2019-042-08,8,1,1,2,122.310258377162,3,4
16113,20,55,1-20-2019-055-01,1,1,1,4,71.867514210903,11,4
16113,20,55,1-20-2019-055-01,1,1,2,4,71.867514210903,11,4
16050,26,160,1-26-2019-160-02,2,1,1,4,30.2475378073901,10,4
13050,20,16,1-20-2019-016-09,9,1,1,4,452.652877912387,11,4
14902,24,104,1-24-2019-104-09,9,1,1,4,1013.35333428586,1,4
15403,32,133,1-32-2019-133-03,3,1,1,4,697.880859924719,7,4
14610,30,74,1-30-2019-074-06,6,1,1,4,839.649605352279,10,4
14610,30,74,1-30-2019-074-06,6,1,2,4,839.649605352279,10,4
14610,30,74,1-30-2019-074-06,6,1,3,4,839.649605352279,10,4
13820,27,29,1-27-2019-029-04,4,2,1,4,97.6666898662941,3,4
14178,21,63,1-21-2019-063-04,4,1,1,4,1352.22397648855,11,4
13823,17,55,1-17-2019-055-02,2,1,1,4,57.5680443688784,4,4
12781,24,10,1-24-2019-010-10,10,2,1,4,5165.80416841303,1,4
12675,17,7,1-17-2019-007-06,6,1,1,4,820.094010105936,4,4
14745,21,88,1-21-2019-088-03,3,1,1,4,136.799721019231,11,4
13743,14,28,1-14-2019-028-07,7,1,1,4,4530.61220006903,8,4
13743,14,28,1-14-2019-028-07,7,1,2,4,4530.61220006903,8,4
15349,77,119,1-77-2019-119-04,4,2,1,4,1061.41204298224,9,4
14662,22,69,1-22-2019-069-09,9,1,1,4,608.666204324671,12,4
15206,10,56,1-10-2019-056-08,8,1,1,4,391.330862767312,4,4
13686,26,51,1-26-2019-051-06,6,1,1,4,784.221184997853,10,4
13686,26,51,1-26-2019-051-06,6,1,2,4,784.221184997853,10,4
15080,22,78,1-22-2019-078-09,9,1,1,4,840.529972376766,12,4
14642,52,40,1-52-2019-040-09,9,1,4,4,668.411870604685,12,4
14416,13,56,1-13-2019-056-05,5,1,1,4,277.305210732585,7,4
14808,21,90,1-21-2019-090-04,4,1,1,4,738.430797699622,11,4
14270,52,31,1-52-2019-031-03,3,1,1,4,36.8453626166511,12,4
13514,32,47,1-32-2019-047-03,3,1,1,4,967.020096116497,7,4
13208,77,28,1-77-2019-028-05,5,1,3,4,103.127269087679,9,4
13374,16,21,1-16-2019-021-09,9,1,1,4,2550.62958939596,5,4
13185,18,13,1-18-2019-013-03,3,2,1,4,154.140544256058,6,4
12830,30,14,1-30-2019-014-09,9,1,1,4,1554.88118698493,10,4
12830,30,14,1-30-2019-014-09,9,1,2,4,1554.88118698493,10,4
12667,16,4,1-16-2019-004-05,5,1,1,4,47.3696627081722,5,4
13646,54,24,1-54-2019-024-07,7,1,1,4,228.813082231525,9,4
14350,15,52,1-15-2019-052-02,2,1,1,4,90.6086639136067,1,4
13331,21,31,1-21-2019-031-03,3,1,1,4,917.603016401786,11,4
13331,21,31,1-21-2019-031-03,3,1,2,4,917.603016401786,11,4
13331,21,31,1-21-2019-031-03,3,1,3,4,917.603016401786,11,4
13331,21,31,1-21-2019-031-03,3,1,4,4,917.603016401786,11,4
13517,29,43,1-29-2019-043-07,7,1,1,4,772.689245964743,2,4
12652,48,3,1-48-2019-003-07,7,1,1,4,1101.68508953049,12,4
12670,33,5,1-33-2019-005-08,8,1,1,4,93.1355264591519,12,4
12634,11,6,1-11-2019-006-10,10,1,1,4,22176.1474139505,8,4
12454,33,1,1-33-2019-001-07,7,1,1,4,106.863578762211,12,4
12542,21,3,1-21-2019-003-09,9,1,1,4,589.936165960683,11,4
12586,13,3,1-13-2019-003-03,3,1,1,4,1248.00210885793,7,4
16117,17,156,1-17-2019-156-09,9,1,3,4,246.035649665134,4,4
16092,48,77,1-48-2019-077-01,1,1,1,4,102.080262904336,12,4
15919,15,81,1-15-2019-081-08,8,1,1,4,58.1368939269542,1,4
15845,21,130,1-21-2019-130-02,2,1,1,4,10.6872718362659,11,4
15851,21,131,1-21-2019-131-09,9,1,1,4,360.689525776265,11,4
15786,32,149,1-32-2019-149-03,3,1,1,4,604.268464620909,7,4
15829,14,67,1-14-2019-067-05,5,2,1,4,470.589904293043,8,4
15812,16,98,1-16-2019-098-06,6,1,1,4,306.412388548179,5,4
15731,25,80,1-25-2019-080-07,7,1,1,4,970.176450708614,2,4
15726,21,123,1-21-2019-123-05,5,2,1,4,42.4100509673325,11,4
15697,32,145,1-32-2019-145-10,10,1,1,4,21298.9761508976,7,4
15646,12,75,1-12-2019-075-01,1,1,3,4,351.818329202919,9,4
15600,21,118,1-21-2019-118-04,4,1,1,4,999.895906478016,11,4
15606,13,85,1-13-2019-085-02,2,1,1,4,87.5808844897511,7,4
15606,13,85,1-13-2019-085-02,2,1,2,4,87.5808844897511,7,4
15587,29,134,1-29-2019-134-01,1,1,1,4,43.0855728550254,2,4
15567,10,69,1-10-2019-069-09,9,1,1,4,488.196147386533,4,4
15530,29,130,1-29-2019-130-04,4,1,1,4,174.424260437443,2,4
15490,77,125,1-77-2019-125-01,1,1,1,4,105.374114839707,9,4
15445,12,71,1-12-2019-071-09,9,1,3,4,1439.45424337639,9,4
15439,14,60,1-14-2019-060-03,3,1,1,4,2939.71939661846,8,4
15440,16,81,1-16-2019-081-02,2,1,1,4,32.9025449031055,5,4
15377,66,66,1-66-2019-066-07,7,1,1,4,174.998793105348,6,4
15311,26,131,1-26-2019-131-09,9,1,1,4,2288.69984188496,10,4
15254,21,108,1-21-2019-108-05,5,1,3,4,63.8131630846085,11,4
15201,32,125,1-32-2019-125-02,2,1,1,4,81.304598818377,7,4
15128,32,123,1-32-2019-123-06,6,1,1,4,1481.24014993164,7,4
15115,16,73,1-16-2019-073-04,4,2,1,4,515.985027580153,5,4
15056,48,56,1-48-2019-056-02,2,1,1,4,86.392313161258,12,4
15056,48,56,1-48-2019-056-02,2,1,2,4,86.392313161258,12,4
15010,26,118,1-26-2019-118-03,3,1,1,4,728.774208125868,10,4
14950,15,64,1-15-2019-064-05,5,1,1,4,21.7307111695415,1,4
14890,29,101,1-29-2019-101-10,10,1,1,4,1082.97899623178,2,4
14883,21,94,1-21-2019-094-02,2,1,1,4,80.9471632752785,11,4
14870,13,66,1-13-2019-066-02,2,1,1,4,40.638679205403,7,4
14843,32,108,1-32-2019-108-09,9,1,1,4,9304.13432022124,7,4
14837,73,54,1-73-2019-054-03,3,2,1,4,32.4164274432842,3,4
14740,30,78,1-30-2019-078-04,4,1,1,4,1512.00278732957,10,4
14691,48,49,1-48-2019-049-06,6,1,1,4,431.883155547513,12,4
14628,14,45,1-14-2019-045-04,4,1,1,4,6810.05182839429,8,4
14652,19,43,1-19-2019-043-01,1,1,3,4,67.9853122267252,9,4
14635,32,97,1-32-2019-097-07,7,2,1,4,6210.64626328117,7,4
14635,32,97,1-32-2019-097-07,7,2,2,4,6210.64626328117,7,4
14609,21,81,1-21-2019-081-01,1,1,1,4,71.0311959576465,11,4
14585,31,51,1-31-2019-051-03,3,1,1,4,227.270424528455,6,4
14523,66,47,1-66-2019-047-01,1,1,3,4,190.884214670747,6,4
14425,30,70,1-30-2019-070-03,3,1,1,4,1882.68985550518,10,4
14425,30,70,1-30-2019-070-03,3,1,2,4,1882.68985550518,10,4
14419,18,40,1-18-2019-040-10,10,1,1,4,3708.34274299045,6,4
14360,21,69,1-21-2019-069-09,9,1,1,4,1190.50159772568,11,4
14313,11,72,1-11-2019-072-02,2,1,1,4,81.8228818166149,8,4
14294,26,82,1-26-2019-082-02,2,1,1,4,50.0889184075173,10,4
14262,11,71,1-11-2019-071-02,2,1,1,4,92.6243756268901,8,4
14263,59,49,1-59-2019-049-02,2,1,1,4,169.504157105603,6,4
14160,29,70,1-29-2019-070-03,3,1,1,4,71.0696244976378,2,4
14274,12,43,1-12-2019-043-03,3,1,1,4,231.397064233446,9,4
14188,24,73,1-24-2019-073-04,4,1,1,4,10574.0973907905,1,4
14113,20,32,1-20-2019-032-08,8,1,1,4,322.122483780108,11,4
14096,13,46,1-13-2019-046-06,6,1,1,4,2018.3752531036,7,4
14080,48,36,1-48-2019-036-09,9,1,1,4,491.267536651785,12,4
14004,48,33,1-48-2019-033-03,3,1,1,4,239.622372494678,12,4
13981,20,29,1-20-2019-029-10,10,1,1,4,14324.0460198037,11,4
13907,15,39,1-15-2019-039-02,2,1,1,4,33.8051386273393,1,4
13834,21,46,1-21-2019-046-03,3,1,3,4,341.032122794738,11,4
13827,33,52,1-33-2019-052-02,2,1,1,4,25.4932820669878,12,4
13801,32,61,1-32-2019-061-05,5,1,1,4,187.041663343231,7,4
13774,30,52,1-30-2019-052-07,7,1,1,4,751.040402557419,10,4
13773,30,51,1-30-2019-051-09,9,1,1,4,680.5200481412,10,4
13738,59,38,1-59-2019-038-01,1,1,1,4,97.5886197752222,6,4
13728,48,26,1-48-2019-026-06,6,1,1,4,488.439238650565,12,4
