CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,CASEWGT,PSUSTRAT,VERSION
13478,24,43,1-24-2019-043-03,3,2,272,484,176,1384,151,101,112,156,6,3.1,2,1,0,0,268.441201018451,1,4
13479,24,44,1-24-2019-044-06,6,1,266,456,185,1600,157,90,100,158,4,2.5,2,4,0,0,357.573485202025,1,4
13485,73,22,1-73-2019-022-04,4,1,270,467,180,1250,156,98,99,140,4,1.4,2,1,0,0,101.884334318088,3,4
13474,11,38,1-11-2019-038-02,2,1,365,571,202,2397,167,101,105,180,8,5.3,2,3,0,0,81.8228818166149,8,4
13474,11,38,1-11-2019-038-02,2,2,270,457,179,1275,156,88,99,150,4,2.0,2,1,0,0,81.8228818166149,8,4
13486,73,23,1-73-2019-023-04,4,1,263,445,178,1455,153,97,85,150,4,2.0,2,4,0,0,101.884334318088,3,4
13487,28,18,1-28-2019-018-03,3,1,292,482,194,2211,163,88,102,162,6,3.6,2,3,0,0,41.4904043763407,3,4
13489,25,23,1-25-2019-023-02,2,1,289,492,187,2100,156,94,108,148,6,4.0,2,4,0,0,36.6784290500258,2,4
13489,25,23,1-25-2019-023-02,2,2,275,480,184,1543,159,101,104,999,4,2.5,2,4,9,0,36.6784290500258,2,4
13489,25,23,1-25-2019-023-02,2,3,310,514,169,1594,150,82,122,999,6,3.4,9,3,9,0,36.6784290500258,2,4
13494,66,24,1-66-2019-024-10,10,1,272,461,172,1706,142,90,101,999,6,4.3,2,2,9,0,192.358934979935,6,4
13484,59,33,1-59-2019-033-05,5,1,334,540,189,1978,168,92,115,170,8,5.7,2,3,0,1,94.3339906456038,6,4
13484,59,33,1-59-2019-033-05,5,2,308,514,200,2046,166,96,111,999,6,3.6,2,1,0,0,94.3339906456038,6,4
13493,52,14,1-52-2019-014-03,3,1,302,511,200,2112,171,98,111,168,6,3.6,2,1,0,0,257.134427527681,12,4
13493,52,14,1-52-2019-014-03,3,2,289,492,187,2100,156,94,108,158,8,4.6,2,3,0,1,257.134427527681,12,4
13481,77,37,1-77-2019-037-06,6,1,286,479,184,1706,158,96,97,160,4,2.4,2,1,0,0,878.104685809995,9,4
13495,32,44,1-32-2019-044-08,8,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,752.088226044155,7,4
13481,77,37,1-77-2019-037-06,6,2,270,455,178,1305,157,87,99,150,4,1.8,2,1,0,0,878.104685809995,9,4
13481,77,37,1-77-2019-037-06,6,3,267,472,176,1458,149,100,107,150,5,2.4,2,1,0,0,878.104685809995,9,4
13495,32,44,1-32-2019-044-08,8,2,285,480,179,1542,154,102,94,156,6,3.5,2,1,0,1,752.088226044155,7,4
13482,77,38,1-77-2019-038-01,1,1,275,453,165,1471,145,78,100,160,6,4.3,1,3,0,1,105.374114839707,9,4
13482,77,38,1-77-2019-038-01,1,2,250,411,170,1121,149,92,70,136,4,1.5,2,1,0,1,105.374114839707,9,4
13483,77,39,1-77-2019-039-10,10,1,281,509,185,1630,158,110,120,999,6,3.5,2,1,0,0,13917.9653854289,9,4
13497,32,46,1-32-2019-046-09,9,1,367,575,200,2129,170,92,116,172,8,4.6,2,2,0,0,3751.94924805668,7,4
13497,32,46,1-32-2019-046-09,9,2,300,518,201,2390,168,96,123,166,8,4.7,2,2,0,1,3751.94924805668,7,4
13501,12,25,1-12-2019-025-03,3,1,295,518,204,2408,173,103,120,166,8,5.3,2,2,0,0,528.909785803535,9,4
13501,12,25,1-12-2019-025-03,3,2,266,460,185,1555,157,94,100,148,4,2.5,2,1,0,0,528.909785803535,9,4
13499,16,24,1-16-2019-024-09,9,1,290,538,199,1900,162,108,139,999,8,4.6,2,2,0,0,540.194911759342,5,4
13501,12,25,1-12-2019-025-03,3,3,260,453,170,1130,147,94,100,136,4,1.8,2,1,0,0,528.909785803535,9,4
13491,54,21,1-54-2019-021-08,8,1,281,509,188,1565,155,116,114,999,6,3.8,2,1,9,0,289.261857437309,9,4
13502,76,17,1-76-2019-017-04,4,1,266,459,185,1580,161,91,101,160,4,1.5,2,4,0,0,22.1480790404137,3,4
13492,54,22,1-54-2019-022-06,6,1,280,493,185,1523,157,100,114,999,4,2.4,9,1,9,0,441.055807283882,9,4
13492,54,22,1-54-2019-022-06,6,2,368,581,200,2350,170,98,116,999,8,5.0,9,2,9,0,441.055807283882,9,4
13504,27,23,1-27-2019-023-07,7,1,324,539,190,1975,161,93,121,164,6,3.5,2,3,0,0,130.479437500867,3,4
13504,27,23,1-27-2019-023-07,7,2,280,482,183,1454,160,94,108,150,4,2.4,2,1,0,0,130.479437500867,3,4
13505,27,24,1-27-2019-024-06,6,1,266,455,182,1579,156,87,102,152,4,2.5,2,3,0,0,35.770210806449,3,4
13505,27,24,1-27-2019-024-06,6,2,270,467,189,1837,162,93,104,162,6,3.5,2,4,0,0,35.770210806449,3,4
13498,16,23,1-16-2019-023-06,6,1,286,479,184,1782,158,96,97,152,4,2.4,2,4,0,0,169.208373545195,5,4
13498,16,23,1-16-2019-023-06,6,2,277,481,182,1550,158,96,108,160,4,99.0,2,1,0,0,169.208373545195,5,4
13508,48,21,1-48-2019-021-03,3,1,239,364,160,1019,138,73,52,131,4,1.4,2,1,0,0,226.321271513711,12,4
13507,19,23,1-19-2019-023-06,6,1,300,515,201,2067,173,94,120,999,6,3.5,2,1,0,0,771.702172842247,9,4
13507,19,23,1-19-2019-023-06,6,2,288,487,184,1751,157,89,113,142,6,3.0,2,2,0,0,771.702172842247,9,4
13506,10,18,1-10-2019-018-02,2,1,285,484,192,1815,162,92,107,160,6,3.6,2,2,0,0,25.2294042615129,4,4
13509,48,22,1-48-2019-022-03,3,1,289,489,183,1834,158,100,100,165,6,3.6,2,1,0,0,226.321271513711,12,4
13518,76,19,1-76-2019-019-10,10,1,265,422,182,1735,153,75,82,999,6,3.7,2,3,9,0,27.7402105869292,3,4
13518,76,19,1-76-2019-019-10,10,2,266,491,177,1326,148,110,114,999,6,3.1,2,1,9,0,27.7402105869292,3,4
13522,22,37,1-22-2019-037-07,7,1,257,437,172,1155,148,82,97,160,4,1.6,2,1,0,0,96.1439439308256,12,4
13510,17,41,1-17-2019-041-02,2,1,270,457,179,1275,156,88,99,142,4,2.0,2,1,0,0,57.5680443688784,4,4
13512,17,43,1-17-2019-043-07,7,1,286,501,200,2146,170,96,117,166,6,3.5,2,3,0,0,835.983395864614,4,4
13512,17,43,1-17-2019-043-07,7,2,281,508,185,1572,157,108,121,150,6,3.4,2,1,0,0,835.983395864614,4,4
13524,22,39,1-22-2019-039-04,4,1,287,504,200,2146,170,98,119,182,6,3.5,2,3,0,0,35.6664213954091,12,4
13511,17,42,1-17-2019-042-06,6,1,278,482,180,1429,154,96,110,164,4,2.5,2,1,0,0,255.026119922489,4,4
13513,20,22,1-20-2019-022-02,2,1,304,501,188,1750,164,88,109,168,6,2.7,1,2,0,0,74.1457749173779,11,4
13511,17,42,1-17-2019-042-06,6,2,260,454,176,1255,152,94,100,151,4,1.8,2,1,0,0,255.026119922489,4,4
13513,20,22,1-20-2019-022-02,2,2,283,492,185,1400,159,97,113,174,4,1.5,2,1,0,0,74.1457749173779,11,4
13513,20,22,1-20-2019-022-02,2,3,389,598,203,2431,174,100,108,180,8,5.3,2,3,0,0,74.1457749173779,11,4
13530,31,23,1-31-2019-023-08,8,1,272,484,176,1384,150,101,112,133,6,3.1,2,1,0,1,356.870367430216,6,4
13519,33,39,1-33-2019-039-04,4,3,249,410,174,1361,150,77,85,146,4,2.4,2,4,0,0,106.158137072877,12,4
13519,33,39,1-33-2019-039-04,4,4,295,502,192,1785,161,95,112,999,6,3.6,2,2,0,0,106.158137072877,12,4
13526,26,44,1-26-2019-044-03,3,1,257,414,180,1435,158,83,73,151,4,2.0,2,1,0,0,363.369043519196,10,4
13520,33,40,1-33-2019-040-09,9,1,251,438,174,1331,150,88,99,999,4,2.0,9,9,9,0,126.086147331316,12,4
13515,29,41,1-29-2019-041-03,3,1,282,501,185,1615,157,100,120,999,6,3.5,2,1,0,0,181.918721096908,2,4
13516,29,42,1-29-2019-042-05,5,1,265,453,178,1228,156,90,98,140,4,2.0,2,1,0,0,17.3618036065382,2,4
13516,29,42,1-29-2019-042-05,5,2,285,488,185,2185,158,86,118,160,6,4.0,2,4,0,0,17.3618036065382,2,4
13516,29,42,1-29-2019-042-05,5,3,300,524,173,1408,139,90,134,999,4,2.2,9,2,0,0,17.3618036065382,2,4
13528,18,21,1-18-2019-021-03,3,1,287,516,194,1822,168,103,126,156,6,3.5,2,1,0,0,287.528372136407,6,4
13521,33,41,1-33-2019-041-03,3,1,272,480,179,1355,154,100,110,148,6,3.0,2,1,0,0,32.9516108217655,12,4
13515,29,41,1-29-2019-041-03,3,2,270,464,178,1265,152,97,98,155,4,1.8,2,1,0,0,181.918721096908,2,4
13521,33,41,1-33-2019-041-03,3,2,257,427,177,1339,152,91,80,999,4,2.0,2,4,0,0,32.9516108217655,12,4
13527,26,45,1-26-2019-045-03,3,1,272,472,178,1275,151,94,106,156,4,2.2,2,1,0,0,363.369043519196,10,4
13527,26,45,1-26-2019-045-03,3,2,270,463,176,1300,153,91,102,160,4,1.8,2,1,0,0,363.369043519196,10,4
13533,25,25,1-25-2019-025-07,7,1,260,453,170,1135,146,94,100,138,4,1.8,2,1,0,0,458.811479711025,2,4
13533,25,25,1-25-2019-025-07,7,2,278,484,180,1437,154,97,109,144,4,2.5,2,1,0,0,458.811479711025,2,4
13517,29,43,1-29-2019-043-07,7,1,368,581,200,2317,170,98,116,174,6,3.7,2,2,0,0,772.689245964743,2,4
13476,11,40,1-11-2019-040-07,7,1,276,502,185,1509,156,106,121,144,6,3.0,2,1,0,0,3383.71612360217,8,4
13476,11,40,1-11-2019-040-07,7,2,250,411,170,1121,148,92,70,138,4,1.5,2,1,0,0,3383.71612360217,8,4
13517,29,43,1-29-2019-043-07,7,2,308,512,195,1939,162,100,104,999,6,4.2,2,1,0,0,772.689245964743,2,4
13480,11,41,1-11-2019-041-05,5,1,250,411,170,1121,148,92,70,142,4,1.5,2,1,0,0,85.3470688507436,8,4
13480,11,41,1-11-2019-041-05,5,2,278,485,199,2058,170,95,113,164,6,3.5,2,3,0,0,85.3470688507436,8,4
13480,11,41,1-11-2019-041-05,5,3,271,458,185,1849,155,93,94,156,6,3.6,2,4,0,0,85.3470688507436,8,4
13480,11,41,1-11-2019-041-05,5,4,277,498,185,1563,157,109,113,999,6,3.8,2,1,9,0,85.3470688507436,8,4
13535,13,31,1-13-2019-031-02,2,1,285,487,185,1558,159,94,110,140,4,2.5,2,1,0,0,100.205046713412,7,4
13537,30,39,1-30-2019-039-03,3,1,270,455,184,1602,160,96,91,174,4,2.5,2,1,0,0,664.261708181593,10,4
13537,30,39,1-30-2019-039-03,3,2,295,470,188,1860,156,75,100,178,6,3.6,2,3,0,0,664.261708181593,10,4
13538,30,40,1-30-2019-040-03,3,2,256,427,177,1523,154,94,77,140,4,1.4,2,4,0,0,664.261707948297,10,4
13534,13,30,1-13-2019-030-04,4,1,271,473,184,1545,156,97,104,148,4,2.4,2,1,0,1,6312.09824679821,7,4
13514,32,47,1-32-2019-047-03,3,2,278,485,182,1467,159,99,109,154,4,2.5,2,1,0,0,967.020096116497,7,4
13539,30,41,1-30-2019-041-02,2,1,301,519,190,1888,158,98,120,999,8,6.0,2,2,1,1,26.3309865805876,10,4
13534,13,30,1-13-2019-030-04,4,2,284,492,179,1641,156,95,113,999,6,3.5,2,1,9,0,6312.09824679821,7,4
13539,30,41,1-30-2019-041-02,2,2,278,487,183,1453,158,97,112,150,4,2.5,2,1,0,0,26.3309865805876,10,4
13531,15,30,1-15-2019-030-02,2,1,297,509,188,2110,161,92,120,160,8,4.6,2,4,0,0,79.7762294241773,1,4
13531,15,30,1-15-2019-030-02,2,2,294,492,185,1765,161,84,114,158,4,2.0,2,4,0,0,79.7762294241773,1,4
13500,14,22,1-14-2019-022-04,4,2,368,584,203,1983,172,96,120,180,6,3.5,2,2,0,0,4514.9411141826,8,4
13547,31,24,1-31-2019-024-04,4,1,270,447,182,1367,157,88,89,134,4,1.6,2,1,0,0,1113.65628064351,6,4
13548,22,40,1-22-2019-040-10,10,1,255,430,169,1050,148,82,93,156,4,1.5,2,1,0,0,233.379856171248,12,4
13261,30,31,1-30-2019-031-05,5,2,286,471,185,1748,158,90,95,160,4,2.4,2,1,0,0,36.4327547798371,10,4
13442,26,40,1-26-2019-040-07,7,2,368,581,200,2350,170,98,116,168,6,3.7,2,2,0,0,1966.18026000264,10,4
13442,26,40,1-26-2019-040-07,7,3,258,430,182,1631,158,80,92,163,4,2.4,9,4,0,0,1966.18026000264,10,4
13526,26,44,1-26-2019-044-03,3,2,357,565,200,2292,172,92,116,184,8,5.6,2,3,0,0,363.369043519196,10,4
13526,26,44,1-26-2019-044-03,3,3,270,463,188,1244,156,89,104,152,4,2.0,2,1,0,0,363.369043519196,10,4
13532,26,46,1-26-2019-046-10,10,2,265,444,175,1227,151,87,92,145,4,1.8,9,1,0,0,5953.46329694906,10,4
13560,24,47,1-24-2019-047-06,6,1,308,514,200,1960,166,96,111,178,6,3.6,2,1,0,0,560.865159779105,1,4
13559,24,46,1-24-2019-046-03,3,1,270,455,184,1659,160,96,91,180,4,2.5,2,4,0,0,421.058393059335,1,4
13559,24,46,1-24-2019-046-03,3,2,262,456,182,1586,158,92,102,160,4,2.4,2,4,0,0,421.058393059335,1,4
13558,24,45,1-24-2019-045-03,3,1,270,468,189,1837,162,94,104,164,6,3.3,2,1,0,0,421.058393021907,1,4
13558,24,45,1-24-2019-045-03,3,2,270,463,188,1244,156,89,104,999,4,2.0,2,1,0,0,421.058393021907,1,4
13561,11,42,1-11-2019-042-10,10,1,338,557,202,1876,166,101,118,174,6,4.3,2,2,0,1,22176.1474139505,8,4
13563,77,41,1-77-2019-041-06,6,1,260,454,176,1279,151,94,100,160,4,1.8,2,1,0,0,190.696903819126,9,4
13563,77,41,1-77-2019-041-06,6,2,280,493,185,1468,157,100,114,150,4,2.4,1,1,0,0,190.696903819126,9,4
13561,11,42,1-11-2019-042-10,10,2,272,468,172,1816,142,90,105,160,6,4.3,2,3,0,0,22176.1474139505,8,4
13562,77,40,1-77-2019-040-10,10,1,262,444,170,1163,147,89,95,140,4,2.0,2,1,0,1,3022.54725359405,9,4
13562,77,40,1-77-2019-040-10,10,2,293,498,186,1930,152,90,117,160,8,4.4,2,2,0,0,3022.54725359405,9,4
13564,77,42,1-77-2019-042-09,9,1,251,415,174,1299,150,88,78,140,4,1.8,2,1,0,0,483.098263990044,9,4
13564,77,42,1-77-2019-042-09,9,2,262,443,169,1526,143,72,110,150,4,2.4,2,3,0,1,483.098263990044,9,4
13565,28,20,1-28-2019-020-06,6,1,253,413,177,1430,152,84,75,145,4,1.6,2,4,0,0,75.915655932847,3,4
13566,73,24,1-73-2019-024-04,4,1,262,456,182,1586,158,92,102,150,4,2.4,2,4,0,0,97.8096386494261,3,4
13567,48,23,1-48-2019-023-06,6,1,284,500,186,1785,157,102,114,148,4,2.4,2,1,0,1,360.524979063225,12,4
13567,48,23,1-48-2019-023-06,6,2,255,411,179,1315,156,84,73,151,4,2.0,2,1,0,0,360.524979063225,12,4
13571,54,23,1-54-2019-023-03,3,1,357,574,201,2336,173,102,116,172,8,5.7,2,3,0,1,461.364486825803,9,4
13579,16,25,1-16-2019-025-06,6,1,265,453,183,1340,154,89,99,150,4,2.0,2,1,0,0,1337.67061459615,5,4
13579,16,25,1-16-2019-025-06,6,2,258,454,178,1501,149,86,109,148,8,5.0,2,1,0,0,1337.67061459615,5,4
13581,52,15,1-52-2019-015-07,7,1,275,459,175,1569,153,92,92,154,4,2.5,2,1,0,0,286.840034109685,12,4
13581,52,15,1-52-2019-015-07,7,2,331,554,201,2576,173,99,125,188,8,5.3,2,3,0,0,286.840034109685,12,4
13584,32,50,1-32-2019-050-07,7,1,278,465,180,1503,153,83,104,160,4,2.0,2,2,0,1,4714.33710528873,7,4
13568,59,34,1-59-2019-034-08,8,1,305,500,188,1708,159,85,110,160,6,2.7,2,2,0,0,259.207699449181,6,4
13572,12,26,1-12-2019-026-04,4,2,262,440,180,1648,156,91,87,140,4,2.4,2,3,0,0,627.910950617529,9,4
13575,32,49,1-32-2019-049-09,9,1,277,485,182,1542,157,102,106,156,4,2.4,2,1,0,0,4271.67553715728,7,4
13573,12,27,1-12-2019-027-10,10,1,368,581,200,2205,170,98,116,166,8,5.4,2,2,0,0,4146.9568587977,9,4
13577,14,23,1-14-2019-023-07,7,1,282,468,193,1852,166,92,94,160,6,3.5,2,1,0,0,2049.89233987656,8,4
13575,32,49,1-32-2019-049-09,9,2,262,458,173,1295,149,98,100,152,6,3.5,2,1,0,0,4271.67553715728,7,4
13577,14,23,1-14-2019-023-07,7,2,389,590,202,2668,171,95,105,999,8,6.6,9,3,9,0,2049.89233987656,8,4
13582,52,16,1-52-2019-016-03,3,1,292,482,194,2121,163,88,102,162,6,3.6,2,3,0,0,50.8788342615142,12,4
13577,14,23,1-14-2019-023-07,7,3,270,442,176,1318,151,94,78,999,4,2.4,9,1,9,0,2049.89233987656,8,4
13583,76,20,1-76-2019-020-05,5,1,277,487,184,1544,158,105,104,170,6,3.6,2,1,0,0,29.2004368671738,3,4
13588,19,24,1-19-2019-024-06,6,1,269,465,180,1564,153,98,98,999,4,2.5,2,1,9,0,261.232189468952,9,4
13588,19,24,1-19-2019-024-06,6,2,303,510,200,1969,162,96,111,152,6,3.8,2,1,0,0,261.232189468952,9,4
13589,19,25,1-19-2019-025-07,7,1,302,523,200,2633,169,100,121,166,8,5.4,2,2,0,0,822.201506978278,9,4
13589,19,25,1-19-2019-025-07,7,2,278,484,180,1437,154,97,109,150,4,2.5,2,1,0,0,822.201506978278,9,4
13592,31,26,1-31-2019-026-01,1,1,295,513,201,2388,172,100,120,155,8,5.3,2,2,0,0,348.926925004764,6,4
13592,31,26,1-31-2019-026-01,1,2,280,493,185,1468,157,100,114,140,4,2.4,2,1,0,0,348.926925004764,6,4
13593,66,26,1-66-2019-026-09,9,1,255,430,169,1050,148,82,93,140,4,1.5,2,1,0,0,131.308569897691,6,4
13593,66,26,1-66-2019-026-09,9,2,265,453,183,1340,153,89,99,136,4,2.0,2,1,0,0,131.308569897691,6,4
13593,66,26,1-66-2019-026-09,9,3,312,520,173,1471,139,90,118,146,6,4.3,2,2,0,1,131.308569897691,6,4
13593,66,26,1-66-2019-026-09,9,4,365,565,202,1787,166,95,105,160,8,5.3,2,2,0,0,131.308569897691,6,4
13601,17,45,1-17-2019-045-01,1,1,264,441,175,1345,151,88,91,152,4,1.8,1,1,0,0,67.1406956261704,4,4
13594,26,47,1-26-2019-047-09,9,1,295,505,200,2290,167,96,116,164,8,5.3,2,3,0,1,1924.62648216444,10,4
13599,22,43,1-22-2019-043-09,9,1,263,455,175,1570,150,93,99,156,4,2.4,2,4,0,0,134.157147381797,12,4
13602,17,46,1-17-2019-046-02,2,1,285,487,179,1569,153,99,103,142,4,2.4,2,1,0,0,57.5680443688784,4,4
13602,17,46,1-17-2019-046-02,2,2,252,412,173,1370,154,85,75,139,4,2.0,2,3,0,0,57.5680443688784,4,4
13602,17,46,1-17-2019-046-02,2,3,270,484,175,1336,152,101,113,140,4,2.2,2,1,0,0,57.5680443688784,4,4
13600,17,44,1-17-2019-044-07,7,1,268,461,180,1407,154,97,96,136,4,1.4,2,1,0,0,1926.22020073379,4,4
13596,26,49,1-26-2019-049-02,2,1,357,562,190,1767,161,85,119,168,6,4.0,2,2,0,1,20.8969386056482,10,4
13596,26,49,1-26-2019-049-02,2,2,278,487,185,1995,155,96,113,164,10,5.0,1,2,0,0,20.8969386056482,10,4
13596,26,49,1-26-2019-049-02,2,3,260,454,176,1279,151,94,100,145,4,1.8,2,1,0,0,20.8969386056482,10,4
13596,26,49,1-26-2019-049-02,2,4,284,511,185,1717,159,101,126,152,6,3.6,2,1,9,0,20.8969386056482,10,4
13597,22,41,1-22-2019-041-10,10,1,295,505,200,2506,166,93,115,172,8,5.3,2,2,0,1,764.699190793706,12,4
13611,33,42,1-33-2019-042-06,6,1,278,474,186,2174,157,87,109,160,6,3.7,2,2,0,0,156.219989119341,12,4
13587,13,35,1-13-2019-035-05,5,2,305,508,191,1929,162,92,110,999,8,5.7,2,2,9,0,121.707688284548,7,4
13614,20,23,1-20-2019-023-06,6,1,278,487,183,1420,159,97,112,152,4,2.5,2,1,0,0,1277.36130333705,11,4
13612,33,43,1-33-2019-043-07,7,1,289,491,180,1820,153,87,116,160,6,3.5,2,2,0,1,500.907688409028,12,4
13609,32,48,1-32-2019-048-06,6,1,270,449,175,1199,150,87,93,148,4,1.8,2,1,0,0,1360.07503420019,7,4
13613,33,44,1-33-2019-044-08,8,1,295,505,200,2190,167,96,116,999,8,5.3,2,2,0,1,102.455252771248,12,4
13617,21,39,1-21-2019-039-02,2,1,283,489,183,1470,158,98,109,999,4,2.5,2,1,0,0,74.1088058919459,11,4
13607,29,46,1-29-2019-046-09,9,1,307,510,191,1692,163,101,103,170,6,2.0,2,1,0,0,429.697042831363,2,4
13607,29,46,1-29-2019-046-09,9,2,273,483,182,1490,154,101,110,160,6,3.0,2,1,0,0,429.697042831363,2,4
13599,22,43,1-22-2019-043-09,9,2,365,571,202,2151,167,101,105,178,8,5.3,2,3,0,1,134.157147381797,12,4
13618,30,42,1-30-2019-042-10,10,1,267,456,175,1258,151,93,96,999,4,1.8,9,1,9,0,10643.5117861065,10,4
13618,30,42,1-30-2019-042-10,10,2,276,453,182,1630,150,77,100,160,6,3.0,2,2,0,0,10643.5117861065,10,4
13619,30,43,1-30-2019-043-03,3,1,245,378,167,895,142,74,59,150,3,1.2,2,1,0,1,463.544332401253,10,4
13619,30,43,1-30-2019-043-03,3,2,357,571,189,2032,158,94,120,160,6,3.6,2,3,0,1,463.544332401253,10,4
13620,30,44,1-30-2019-044-02,2,1,256,426,178,1382,154,94,76,165,4,1.4,2,1,0,1,28.6013360902679,10,4
13620,30,44,1-30-2019-044-02,2,2,406,629,203,2745,173,97,126,180,8,6.7,2,3,0,0,28.6013360902679,10,4
13595,26,48,1-26-2019-048-10,10,1,257,461,182,1562,152,102,102,160,8,4.6,2,2,0,1,8823.45386184527,10,4
13569,10,19,1-10-2019-019-08,8,1,272,469,183,1760,157,93,106,160,6,3.0,2,4,0,0,92.1687327193823,4,4
13570,10,20,1-10-2019-020-06,6,1,305,505,191,2047,163,92,108,160,8,5.7,2,4,0,1,146.398421014338,4,4
13570,10,20,1-10-2019-020-06,6,2,268,461,180,1407,154,97,96,160,4,1.8,2,1,0,0,146.398421014338,4,4
13608,27,25,1-27-2019-025-07,7,1,351,600,202,2683,174,87,162,180,8,5.4,2,2,0,0,656.782569310487,3,4
13608,27,25,1-27-2019-025-07,7,2,280,493,185,1523,157,100,114,999,4,2.4,1,1,0,0,656.782569310487,3,4
13604,15,32,1-15-2019-032-02,2,1,278,487,183,1416,159,97,112,150,4,2.5,2,1,0,0,18.4918609892362,1,4
13622,25,27,1-25-2019-027-06,6,1,276,502,185,1513,158,106,121,152,6,3.0,2,1,0,0,395.905244650684,2,4
13622,25,27,1-25-2019-027-06,6,2,264,441,176,1474,151,88,89,148,4,2.4,2,3,0,0,395.905244650684,2,4
13604,15,32,1-15-2019-032-02,2,2,330,570,204,2511,173,103,137,170,8,5.3,2,3,0,0,18.4918609892362,1,4
13615,18,22,1-18-2019-022-08,8,1,394,598,200,2390,164,85,118,999,8,7.3,2,3,0,1,137.974497350677,6,4
13616,18,23,1-18-2019-023-10,10,1,353,561,192,2032,165,100,110,999,8,4.6,2,3,0,0,3122.60564207585,6,4
13610,15,33,1-15-2019-033-07,7,1,278,484,180,1437,154,97,109,150,4,2.5,2,1,0,0,1959.19835370217,1,4
13623,14,25,1-14-2019-025-09,9,1,353,561,201,1911,999,100,110,180,8,4.6,2,2,0,1,1857.41383454955,8,4
13585,13,33,1-13-2019-033-09,9,1,276,453,182,1490,151,77,100,999,6,3.0,2,2,9,0,4845.06568721863,7,4
13624,22,44,1-22-2019-044-09,9,1,276,453,182,1630,151,77,100,150,6,3.0,2,2,0,0,134.157147333812,12,4
13624,22,44,1-22-2019-044-09,9,2,295,513,201,2556,172,100,120,174,8,6.2,2,3,0,0,134.157147333812,12,4
13624,22,44,1-22-2019-044-09,9,3,260,453,170,1135,146,94,100,156,4,1.8,2,1,0,0,134.157147333812,12,4
13606,29,45,1-29-2019-045-10,10,1,320,526,172,1725,148,86,120,150,5,3.5,2,3,0,0,2416.93899484194,2,4
13536,13,32,1-13-2019-032-03,3,1,281,486,187,1475,162,97,108,999,4,2.4,2,1,0,0,2532.01284431844,7,4
13536,13,32,1-13-2019-032-03,3,2,278,477,189,1680,164,93,106,999,4,2.4,2,1,9,0,2532.01284431844,7,4
13366,32,37,1-32-2019-037-03,3,3,365,565,202,1980,167,95,105,999,6,4.3,2,1,0,0,951.785885360584,7,4
13585,13,33,1-13-2019-033-09,9,2,267,483,181,1440,154,100,118,160,4,2.2,2,1,0,0,4845.06568721863,7,4
13586,13,34,1-13-2019-034-09,9,1,266,465,176,1465,151,95,104,140,4,2.4,2,1,0,1,4845.06568721863,7,4
13633,24,48,1-24-2019-048-02,2,1,295,502,192,1891,161,95,112,180,8,6.4,2,2,0,0,57.6076865340657,1,4
13634,24,49,1-24-2019-049-03,3,1,270,455,184,1659,160,96,91,172,4,2.5,2,4,0,0,606.538053233196,1,4
13634,24,49,1-24-2019-049-03,3,2,262,444,181,1650,155,86,95,156,4,2.5,2,1,0,0,606.538053233196,1,4
13635,24,50,1-24-2019-050-06,6,1,287,516,194,1822,168,103,126,152,6,3.5,2,1,0,0,807.930842243126,1,4
13635,24,50,1-24-2019-050-06,6,2,280,482,184,1517,159,94,108,164,4,2.0,2,1,0,0,807.930842243126,1,4
13631,11,44,1-11-2019-044-03,3,1,270,478,196,1992,169,98,110,168,6,3.5,2,4,0,0,420.588625278138,8,4
13630,11,43,1-11-2019-043-05,5,1,270,442,175,1347,150,92,80,143,4,2.4,2,1,0,0,85.3470688507436,8,4
13631,11,44,1-11-2019-044-03,3,2,283,489,183,1520,158,98,109,152,4,2.5,2,1,0,0,420.588625278138,8,4
13639,73,25,1-73-2019-025-04,4,1,278,485,182,1467,159,99,109,150,4,2.5,2,1,0,1,62.6071483144452,3,4
13640,73,26,1-73-2019-026-09,9,1,302,508,203,2122,173,100,105,180,8,4.8,2,3,0,1,61.5107314529175,3,4
13631,11,44,1-11-2019-044-03,3,3,249,407,172,1170,147,86,72,140,4,1.6,2,1,0,1,420.588625278138,8,4
13630,11,43,1-11-2019-043-05,5,2,285,487,179,1551,153,99,103,148,4,2.4,2,1,0,0,85.3470688507436,8,4
13643,12,28,1-12-2019-028-07,7,1,365,570,203,2408,173,100,105,180,8,5.3,2,3,0,1,1110.59821661622,9,4
13630,11,43,1-11-2019-043-05,5,3,260,447,170,1235,147,90,98,140,4,1.8,2,1,0,0,85.3470688507436,8,4
13636,77,43,1-77-2019-043-02,2,1,270,463,184,1610,160,93,100,160,4,2.5,2,4,0,0,82.9547267506105,9,4
13638,77,45,1-77-2019-045-05,5,1,269,449,176,1612,147,81,99,999,6,4.0,2,3,9,0,103.127269087679,9,4
13638,77,45,1-77-2019-045-05,5,2,250,428,170,1080,146,85,93,150,4,1.6,2,1,0,0,103.127269087679,9,4
13654,32,52,1-32-2019-052-05,5,1,260,454,176,1260,152,94,100,152,4,1.8,2,1,0,0,108.407049481531,7,4
