CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
14392,32,85,1-32-2019-085-05,5,2,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,233.834725105551,7,4
14458,32,89,1-32-2019-089-02,2,2,1,1,1,0.00,0.00,7,0,10.00,10.00,10.00,9997.00,9997.00,0,7,7,1,0.00,0.00,0,0,0.00,0.00,10.00,9997.00,9997.00,7,7,7,81.0265634975965,7,4
14458,32,89,1-32-2019-089-02,2,2,1,2,1,254.00,254.00,7,0,0.00,0.00,0.00,9997.00,9997.00,0,7,7,1,254.00,254.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,81.0265634975965,7,4
14993,32,115,1-32-2019-115-05,5,1,1,1,1,0.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,0.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,154.818103693691,7,4
14993,32,115,1-32-2019-115-05,5,1,1,2,1,0.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1,0.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,154.818103693691,7,4
13433,25,22,1-25-2019-022-05,5,2,1,1,1,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,0,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,83.7622537989636,2,4
16064,25,89,1-25-2019-089-02,2,1,1,1,1,9.00,130.00,7,8,9995.00,9995.00,7.00,17.00,7.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,7.00,13.00,7.00,7,0,7,62.6883666656647,2,4
16064,25,89,1-25-2019-089-02,2,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,62.6883666656647,2,4
14784,29,93,1-29-2019-093-03,3,2,1,2,1,31.00,61.00,7,8,31.00,31.00,31.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,31.00,31.00,31.00,9997.00,9997.00,7,4,7,88.9884736745671,2,4
14784,29,93,1-29-2019-093-03,3,2,1,1,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,88.9884736745671,2,4
14784,29,93,1-29-2019-093-03,3,2,1,3,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,88.9884736745671,2,4
14784,29,93,1-29-2019-093-03,3,2,1,4,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,88.9884736745671,2,4
15586,29,133,1-29-2019-133-03,3,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,5,7,199.126469371737,2,4
15586,29,133,1-29-2019-133-03,3,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,5,7,199.126469371737,2,4
13519,33,39,1-33-2019-039-04,4,3,1,1,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,1,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,106.158137072877,12,4
13519,33,39,1-33-2019-039-04,4,3,1,3,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,106.158137072877,12,4
13519,33,39,1-33-2019-039-04,4,3,1,2,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,1,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,106.158137072877,12,4
13897,33,56,1-33-2019-056-03,3,1,1,1,0,9995.00,9995.00,7,0,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,0,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,92.7466640243663,12,4
14541,33,71,1-33-2019-071-07,7,1,1,1,0,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,7,7,7,831.991413186228,12,4
14541,33,71,1-33-2019-071-07,7,1,1,2,1,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,7,7,7,831.991413186228,12,4
12735,19,7,1-19-2019-007-06,6,1,1,1,1,9994.00,9994.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,7,7,7,1,9994.00,9994.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,7,7,7,923.531054651383,9,4
12735,19,7,1-19-2019-007-06,6,1,1,2,7,9994.00,9994.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,0,7,7,7,9994.00,9994.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,0,7,7,923.531054651383,9,4
13745,19,27,1-19-2019-027-04,4,1,1,1,1,34.00,9995.00,7,8,9995.00,9995.00,34.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,34.00,9997.00,9997.00,7,0,7,653.787538198356,9,4
14727,19,45,1-19-2019-045-02,2,1,1,1,1,31.00,41.00,7,0,0.00,0.00,22.00,9997.00,9997.00,0,7,7,1,28.00,58.00,0,0,5.00,5.00,5.00,9997.00,9997.00,7,7,7,48.252096433913,9,4
14781,19,48,1-19-2019-048-07,7,1,1,1,0,22.00,142.00,7,8,9995.00,9995.00,22.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,22.00,9997.00,9997.00,7,0,7,682.132478360387,9,4
15385,19,68,1-19-2019-068-02,2,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,62.0496899789088,9,4
15517,19,74,1-19-2019-074-08,8,2,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,195.163394737346,9,4
14418,18,39,1-18-2019-039-08,8,2,1,1,0,6.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,6.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,163.855697696748,6,4
14418,18,39,1-18-2019-039-08,8,2,1,2,0,6.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,6.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,1,7,163.855697696748,6,4
14953,18,51,1-18-2019-051-06,6,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,346.405792901997,6,4
14844,32,109,1-32-2019-109-05,5,1,1,1,0,42.50,52.50,7,8,55.50,55.50,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,42.50,9997.00,9997.00,9997.00,0,5,7,228.861089432201,7,4
15371,32,131,1-32-2019-131-02,2,1,1,1,1,217.00,367.00,7,8,9997.00,9997.00,51.00,51.00,56.00,0,7,7,1,217.00,367.00,7,8,9997.00,217.00,51.00,51.00,56.00,0,7,7,28.2050797798405,7,4
15640,32,140,1-32-2019-140-02,2,2,1,1,1,33.00,35.00,7,8,9995.00,9997.00,19.00,24.00,19.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9997.00,19.00,24.00,19.00,7,0,7,54.5754191551761,7,4
12660,25,4,1-25-2019-004-04,4,1,1,1,1,9994.00,9997.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,0,7,7,0,9994.00,9997.00,7,8,9994.00,9997.00,9994.00,9997.00,9997.00,7,7,7,897.053457960752,2,4
13622,25,27,1-25-2019-027-06,6,2,1,1,7,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,7,7,7,395.905244650684,2,4
14037,25,40,1-25-2019-040-03,3,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,243.500600794962,2,4
14037,25,40,1-25-2019-040-03,3,2,1,2,1,30.00,101.00,7,8,9995.00,9995.00,9994.00,9999.00,9995.00,0,7,7,0,30.00,151.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,243.500600794962,2,4
14584,25,56,1-25-2019-056-04,4,1,1,1,1,28.00,58.00,7,0,0.00,0.00,2.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,388.498628615714,2,4
15136,25,66,1-25-2019-066-03,3,1,1,2,1,0.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,0.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,122.503356329232,2,4
15136,25,66,1-25-2019-066-03,3,1,1,1,1,0.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,0.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,122.503356329232,2,4
13118,21,22,1-21-2019-022-03,3,1,1,3,1,25.50,176.00,7,8,9995.00,9995.00,25.50,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,25.50,9997.00,9997.00,7,4,7,292.225383848337,11,4
13118,21,22,1-21-2019-022-03,3,1,1,4,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,292.225383848337,11,4
13118,21,22,1-21-2019-022-03,3,1,1,2,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,292.225383848337,11,4
13118,21,22,1-21-2019-022-03,3,1,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,292.225383848337,11,4
13974,21,54,1-21-2019-054-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,7,7,7,2146.14134583861,11,4
14670,21,84,1-21-2019-084-04,4,1,1,1,1,9995.00,9997.00,7,8,9995.00,0.00,0.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,0,0,9995.00,0.00,0.00,9997.00,9997.00,0,5,7,1902.92007667051,11,4
14670,21,84,1-21-2019-084-04,4,1,1,2,1,9995.00,9997.00,7,8,9995.00,8.00,8.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,0,0,9995.00,8.00,8.00,9997.00,9997.00,0,5,7,1902.92007667051,11,4
15254,21,108,1-21-2019-108-05,5,1,1,1,1,9997.00,9997.00,7,8,9997.00,2280.50,2280.50,9997.00,9997.00,7,7,7,1,9997.00,9997.00,7,8,2280.50,2280.50,2280.50,9997.00,9997.00,7,3,7,63.8131630846085,11,4
13173,29,28,1-29-2019-028-05,5,1,1,1,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,15.8263769983851,2,4
15314,29,119,1-29-2019-119-06,6,1,1,1,1,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,7,7,7,112.062428506943,2,4
15414,29,124,1-29-2019-124-06,6,1,1,1,1,87.00,9995.00,7,8,9995.00,9995.00,87.00,9997.00,9997.00,7,7,7,0,87.00,9995.00,0,8,9995.00,9995.00,87.00,9997.00,9997.00,7,2,7,73.011235205074,2,4
14830,23,27,1-23-2019-027-03,3,2,1,1,0,9997.00,9995.00,7,8,9997.00,9997.00,9994.00,9997.00,9997.00,7,7,7,7,9997.00,9995.00,7,8,9997.00,9997.00,9994.00,9997.00,9997.00,7,7,7,1072.78905964274,5,4
15938,14,70,1-14-2019-070-03,3,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,6578.79940431396,8,4
15938,14,70,1-14-2019-070-03,3,2,1,2,1,9997.00,9997.00,7,8,9995.00,36.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,6578.79940431396,8,4
15938,14,70,1-14-2019-070-03,3,2,1,3,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,6578.79940431396,8,4
12617,17,6,1-17-2019-006-06,6,2,1,1,1,31.00,36.00,7,8,9995.00,32.00,31.00,9997.00,9997.00,7,7,7,1,31.00,36.00,0,8,9995.00,32.00,31.00,9997.00,9997.00,7,2,7,137.90204803205,4,4
13671,17,48,1-17-2019-048-06,6,1,1,1,0,9997.00,9997.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,7,0,7,240.50655451839,4,4
14793,17,103,1-17-2019-103-04,4,1,1,1,1,9997.00,9997.00,7,8,34.00,34.00,34.00,34.00,39.00,0,7,7,0,9997.00,9997.00,7,8,34.00,34.00,9997.00,9997.00,9997.00,0,7,7,551.028704738774,4,4
15540,20,48,1-20-2019-048-03,3,1,1,1,1,7.00,10.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,0,7.00,107.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,1,7,1091.81829832323,11,4
15912,20,53,1-20-2019-053-03,3,2,1,3,1,18.00,48.00,7,8,9997.00,18.00,18.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,18.00,9995.00,9997.00,9997.00,7,0,7,696.877947782753,11,4
15912,20,53,1-20-2019-053-03,3,2,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,696.877947782753,11,4
15912,20,53,1-20-2019-053-03,3,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,696.877947782753,11,4
12514,27,1,1-27-2019-001-06,6,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,2,7,127.195256322696,3,4
14581,27,49,1-27-2019-049-03,3,1,1,2,1,9995.00,9997.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,1,7,7,1,9995.00,9995.00,0,0,9995.00,9995.00,9995.00,9995.00,9997.00,0,5,7,35.3876665065111,3,4
14581,27,49,1-27-2019-049-03,3,1,1,1,1,678.00,9997.00,7,8,9995.00,679.00,678.00,683.00,9997.00,0,7,7,0,9995.00,9995.00,1,0,9995.00,9995.00,678.00,683.00,9997.00,0,0,7,35.3876665065111,3,4
14724,27,52,1-27-2019-052-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,387.412231544467,3,4
14724,27,52,1-27-2019-052-04,4,2,1,1,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,3,7,387.412231544467,3,4
14724,27,52,1-27-2019-052-04,4,2,1,2,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,3,7,387.412231544467,3,4
15374,27,63,1-27-2019-063-03,3,1,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,0,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,5,7,71.8473223720705,3,4
13559,24,46,1-24-2019-046-03,3,2,1,2,1,0.00,0.00,7,0,10.00,10.00,10.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,421.058393059335,1,4
13559,24,46,1-24-2019-046-03,3,2,1,1,1,41.00,81.00,7,0,0.00,0.00,16.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,12.00,12.00,0.00,9997.00,9997.00,7,7,7,421.058393059335,1,4
14824,24,102,1-24-2019-102-04,4,2,1,1,1,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,0,7,7,1,0.00,0.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,1447.22846075644,1,4
13871,31,31,1-31-2019-031-10,10,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,301.212188506147,6,4
13871,31,31,1-31-2019-031-10,10,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,42.40,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,42.40,9997.00,9997.00,7,5,7,301.212188506147,6,4
14730,22,71,1-22-2019-071-09,9,2,1,1,0,46.00,146.00,7,1,9997.00,9995.00,9994.00,9997.00,9997.00,7,7,7,7,46.00,146.00,7,1,9997.00,9995.00,9994.00,9997.00,9997.00,7,7,7,206.832244875818,12,4
12672,33,7,1-33-2019-007-03,3,1,1,1,1,9997.00,9997.00,7,8,9997.00,544.50,544.50,544.50,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,544.50,9997.00,9997.00,9997.00,0,5,7,98.8585618311132,12,4
12672,33,7,1-33-2019-007-03,3,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,5,7,98.8585618311132,12,4
12743,33,8,1-33-2019-008-02,2,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,25.4932820669878,12,4
12743,33,8,1-33-2019-008-02,2,1,1,2,1,28.00,9997.00,7,8,9997.00,9997.00,27.00,9997.00,9997.00,0,7,7,0,28.00,9997.00,7,8,9997.00,9997.00,27.00,9997.00,9997.00,7,0,7,25.4932820669878,12,4
13519,33,39,1-33-2019-039-04,4,4,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,0,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,7,7,7,106.158137072877,12,4
