CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EQUIP,AVAIL,ACTIVATE,CASEWGT,PSUSTRAT,VERSION
12743,33,8,1-33-2019-008-02,2,2,10,1,2,25.4932820669878,12,4
12743,33,8,1-33-2019-008-02,2,2,11,1,9,25.4932820669878,12,4
12743,33,8,1-33-2019-008-02,2,2,12,1,9,25.4932820669878,12,4
12744,33,9,1-33-2019-009-05,5,1,1,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,2,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,3,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,4,1,9,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,5,1,2,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,6,9,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,7,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,8,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,9,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,10,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,11,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,12,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,1,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,2,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,3,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,4,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,5,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,6,9,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,7,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,8,9,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,9,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,10,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,11,0,8,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,2,12,0,8,55.3101317988717,12,4
12746,18,4,1-18-2019-004-06,6,2,1,0,8,424.34318698885,6,4
12746,18,4,1-18-2019-004-06,6,2,2,0,8,424.34318698885,6,4
12746,18,4,1-18-2019-004-06,6,2,3,0,8,424.34318698885,6,4
12746,18,4,1-18-2019-004-06,6,2,4,1,1,424.34318698885,6,4
12746,18,4,1-18-2019-004-06,6,2,5,1,2,424.34318698885,6,4
12746,18,4,1-18-2019-004-06,6,2,6,9,8,424.34318698885,6,4
12746,18,4,1-18-2019-004-06,6,2,7,0,8,424.34318698885,6,4
12746,18,4,1-18-2019-004-06,6,2,8,0,8,424.34318698885,6,4
12746,18,4,1-18-2019-004-06,6,2,9,0,8,424.34318698885,6,4
12746,18,4,1-18-2019-004-06,6,2,10,0,8,424.34318698885,6,4
12746,18,4,1-18-2019-004-06,6,2,11,9,8,424.34318698885,6,4
12746,18,4,1-18-2019-004-06,6,2,12,0,8,424.34318698885,6,4
12748,30,11,1-30-2019-011-02,2,1,1,0,8,39.5476133241395,10,4
12748,30,11,1-30-2019-011-02,2,1,2,9,8,39.5476133241395,10,4
12748,30,11,1-30-2019-011-02,2,1,3,9,8,39.5476133241395,10,4
12748,30,11,1-30-2019-011-02,2,1,4,0,8,39.5476133241395,10,4
12748,30,11,1-30-2019-011-02,2,1,5,1,2,39.5476133241395,10,4
12748,30,11,1-30-2019-011-02,2,1,6,9,8,39.5476133241395,10,4
12748,30,11,1-30-2019-011-02,2,1,7,0,8,39.5476133241395,10,4
12748,30,11,1-30-2019-011-02,2,1,8,1,2,39.5476133241395,10,4
12748,30,11,1-30-2019-011-02,2,1,9,0,8,39.5476133241395,10,4
12748,30,11,1-30-2019-011-02,2,1,10,0,8,39.5476133241395,10,4
12748,30,11,1-30-2019-011-02,2,1,11,9,8,39.5476133241395,10,4
12748,30,11,1-30-2019-011-02,2,1,12,9,8,39.5476133241395,10,4
12749,30,12,1-30-2019-012-07,7,1,1,0,8,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,2,0,8,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,3,0,8,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,4,1,9,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,5,0,8,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,6,0,8,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,7,0,8,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,8,0,8,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,9,0,8,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,10,0,8,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,11,0,8,4190.03901257409,10,4
12749,30,12,1-30-2019-012-07,7,1,12,0,8,4190.03901257409,10,4
12751,15,9,1-15-2019-009-03,3,1,1,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,1,2,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,1,3,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,1,4,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,1,5,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,1,6,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,1,7,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,1,8,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,1,9,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,1,10,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,1,11,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,1,12,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,1,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,2,1,9,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,3,1,2,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,4,1,1,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,5,1,2,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,6,1,9,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,7,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,8,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,9,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,10,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,11,0,8,70.0372452344817,1,4
12751,15,9,1-15-2019-009-03,3,2,12,0,8,70.0372452344817,1,4
12752,21,9,1-21-2019-009-02,2,3,1,9,8,32.7360487870005,11,4
12752,21,9,1-21-2019-009-02,2,3,2,1,9,32.7360487870005,11,4
12752,21,9,1-21-2019-009-02,2,3,3,0,8,32.7360487870005,11,4
12752,21,9,1-21-2019-009-02,2,3,4,1,9,32.7360487870005,11,4
12752,21,9,1-21-2019-009-02,2,3,5,1,2,32.7360487870005,11,4
12752,21,9,1-21-2019-009-02,2,3,6,9,8,32.7360487870005,11,4
12752,21,9,1-21-2019-009-02,2,3,7,9,8,32.7360487870005,11,4
12752,21,9,1-21-2019-009-02,2,3,8,9,8,32.7360487870005,11,4
12752,21,9,1-21-2019-009-02,2,3,9,9,8,32.7360487870005,11,4
12752,21,9,1-21-2019-009-02,2,3,10,9,8,32.7360487870005,11,4
12752,21,9,1-21-2019-009-02,2,3,11,9,8,32.7360487870005,11,4
12752,21,9,1-21-2019-009-02,2,3,12,9,8,32.7360487870005,11,4
12753,21,10,1-21-2019-010-03,3,1,1,0,8,551.958475626053,11,4
12753,21,10,1-21-2019-010-03,3,1,2,0,8,551.958475626053,11,4
12753,21,10,1-21-2019-010-03,3,1,3,1,2,551.958475626053,11,4
12753,21,10,1-21-2019-010-03,3,1,4,0,8,551.958475626053,11,4
12753,21,10,1-21-2019-010-03,3,1,5,1,2,551.958475626053,11,4
12753,21,10,1-21-2019-010-03,3,1,6,0,8,551.958475626053,11,4
12753,21,10,1-21-2019-010-03,3,1,7,0,8,551.958475626053,11,4
12753,21,10,1-21-2019-010-03,3,1,8,0,8,551.958475626053,11,4
12753,21,10,1-21-2019-010-03,3,1,9,0,8,551.958475626053,11,4
12753,21,10,1-21-2019-010-03,3,1,10,0,8,551.958475626053,11,4
12753,21,10,1-21-2019-010-03,3,1,11,0,8,551.958475626053,11,4
12753,21,10,1-21-2019-010-03,3,1,12,0,8,551.958475626053,11,4
12759,24,8,1-24-2019-008-04,4,1,1,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,1,2,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,1,3,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,1,4,1,1,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,1,5,1,2,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,1,6,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,1,7,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,1,8,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,1,9,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,1,10,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,1,11,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,1,12,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,1,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,2,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,3,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,4,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,5,1,2,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,6,9,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,7,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,8,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,9,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,10,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,11,0,8,680.376556914681,1,4
12759,24,8,1-24-2019-008-04,4,2,12,0,8,680.376556914681,1,4
12760,20,8,1-20-2019-008-06,6,1,1,0,8,406.398681035824,11,4
12760,20,8,1-20-2019-008-06,6,1,2,1,9,406.398681035824,11,4
12760,20,8,1-20-2019-008-06,6,1,3,0,8,406.398681035824,11,4
12760,20,8,1-20-2019-008-06,6,1,4,1,9,406.398681035824,11,4
12760,20,8,1-20-2019-008-06,6,1,5,1,2,406.398681035824,11,4
12760,20,8,1-20-2019-008-06,6,1,6,9,8,406.398681035824,11,4
12760,20,8,1-20-2019-008-06,6,1,7,0,8,406.398681035824,11,4
12760,20,8,1-20-2019-008-06,6,1,8,0,8,406.398681035824,11,4
12760,20,8,1-20-2019-008-06,6,1,9,0,8,406.398681035824,11,4
12760,20,8,1-20-2019-008-06,6,1,10,0,8,406.398681035824,11,4
12760,20,8,1-20-2019-008-06,6,1,11,0,8,406.398681035824,11,4
12760,20,8,1-20-2019-008-06,6,1,12,0,8,406.398681035824,11,4
12761,13,9,1-13-2019-009-06,6,1,1,0,8,554.351114616588,7,4
12761,13,9,1-13-2019-009-06,6,1,2,0,8,554.351114616588,7,4
12761,13,9,1-13-2019-009-06,6,1,3,0,8,554.351114616588,7,4
12761,13,9,1-13-2019-009-06,6,1,4,0,8,554.351114616588,7,4
12761,13,9,1-13-2019-009-06,6,1,5,0,8,554.351114616588,7,4
12761,13,9,1-13-2019-009-06,6,1,6,9,8,554.351114616588,7,4
12761,13,9,1-13-2019-009-06,6,1,7,0,8,554.351114616588,7,4
12761,13,9,1-13-2019-009-06,6,1,8,9,8,554.351114616588,7,4
12761,13,9,1-13-2019-009-06,6,1,9,0,8,554.351114616588,7,4
12761,13,9,1-13-2019-009-06,6,1,10,0,8,554.351114616588,7,4
12761,13,9,1-13-2019-009-06,6,1,11,0,8,554.351114616588,7,4
12761,13,9,1-13-2019-009-06,6,1,12,0,8,554.351114616588,7,4
12767,11,10,1-11-2019-010-01,1,2,1,0,8,93.5482561288202,8,4
12767,11,10,1-11-2019-010-01,1,2,2,1,9,93.5482561288202,8,4
12767,11,10,1-11-2019-010-01,1,2,3,0,8,93.5482561288202,8,4
12767,11,10,1-11-2019-010-01,1,2,4,1,9,93.5482561288202,8,4
12767,11,10,1-11-2019-010-01,1,2,5,1,2,93.5482561288202,8,4
12767,11,10,1-11-2019-010-01,1,2,6,0,8,93.5482561288202,8,4
12767,11,10,1-11-2019-010-01,1,2,7,0,8,93.5482561288202,8,4
12767,11,10,1-11-2019-010-01,1,2,8,0,8,93.5482561288202,8,4
12767,11,10,1-11-2019-010-01,1,2,9,0,8,93.5482561288202,8,4
12767,11,10,1-11-2019-010-01,1,2,10,0,8,93.5482561288202,8,4
12767,11,10,1-11-2019-010-01,1,2,11,0,8,93.5482561288202,8,4
12767,11,10,1-11-2019-010-01,1,2,12,0,8,93.5482561288202,8,4
12769,77,8,1-77-2019-008-01,1,1,1,0,8,105.374114839707,9,4
12769,77,8,1-77-2019-008-01,1,1,2,1,9,105.374114839707,9,4
12769,77,8,1-77-2019-008-01,1,1,3,0,8,105.374114839707,9,4
12769,77,8,1-77-2019-008-01,1,1,4,1,1,105.374114839707,9,4
12769,77,8,1-77-2019-008-01,1,1,5,1,2,105.374114839707,9,4
12769,77,8,1-77-2019-008-01,1,1,6,0,8,105.374114839707,9,4
12769,77,8,1-77-2019-008-01,1,1,7,0,8,105.374114839707,9,4
12769,77,8,1-77-2019-008-01,1,1,8,0,8,105.374114839707,9,4
12769,77,8,1-77-2019-008-01,1,1,9,0,8,105.374114839707,9,4
12769,77,8,1-77-2019-008-01,1,1,10,0,8,105.374114839707,9,4
12769,77,8,1-77-2019-008-01,1,1,11,0,8,105.374114839707,9,4
12769,77,8,1-77-2019-008-01,1,1,12,0,8,105.374114839707,9,4
12771,77,10,1-77-2019-010-07,7,1,1,0,8,1765.31182643243,9,4
12771,77,10,1-77-2019-010-07,7,1,2,1,9,1765.31182643243,9,4
12771,77,10,1-77-2019-010-07,7,1,3,0,8,1765.31182643243,9,4
12771,77,10,1-77-2019-010-07,7,1,4,1,2,1765.31182643243,9,4
12771,77,10,1-77-2019-010-07,7,1,5,0,8,1765.31182643243,9,4
12771,77,10,1-77-2019-010-07,7,1,6,9,8,1765.31182643243,9,4
12771,77,10,1-77-2019-010-07,7,1,7,0,8,1765.31182643243,9,4
12771,77,10,1-77-2019-010-07,7,1,8,0,8,1765.31182643243,9,4
12771,77,10,1-77-2019-010-07,7,1,9,0,8,1765.31182643243,9,4
12771,77,10,1-77-2019-010-07,7,1,10,0,8,1765.31182643243,9,4
12771,77,10,1-77-2019-010-07,7,1,11,0,8,1765.31182643243,9,4
12771,77,10,1-77-2019-010-07,7,1,12,0,8,1765.31182643243,9,4
12772,73,4,1-73-2019-004-03,3,2,1,0,8,32.4164274432842,3,4
12772,73,4,1-73-2019-004-03,3,2,2,0,8,32.4164274432842,3,4
12772,73,4,1-73-2019-004-03,3,2,3,0,8,32.4164274432842,3,4
12772,73,4,1-73-2019-004-03,3,2,4,1,9,32.4164274432842,3,4
12772,73,4,1-73-2019-004-03,3,2,5,0,8,32.4164274432842,3,4
12772,73,4,1-73-2019-004-03,3,2,6,0,8,32.4164274432842,3,4
12772,73,4,1-73-2019-004-03,3,2,7,0,8,32.4164274432842,3,4
12772,73,4,1-73-2019-004-03,3,2,8,0,8,32.4164274432842,3,4
12772,73,4,1-73-2019-004-03,3,2,9,0,8,32.4164274432842,3,4
12772,73,4,1-73-2019-004-03,3,2,10,0,8,32.4164274432842,3,4
12772,73,4,1-73-2019-004-03,3,2,11,0,8,32.4164274432842,3,4
12772,73,4,1-73-2019-004-03,3,2,12,0,8,32.4164274432842,3,4
12775,23,13,1-23-2019-013-02,2,1,1,0,8,56.2593164599354,5,4
12775,23,13,1-23-2019-013-02,2,1,2,1,9,56.2593164599354,5,4
12775,23,13,1-23-2019-013-02,2,1,3,0,8,56.2593164599354,5,4
12775,23,13,1-23-2019-013-02,2,1,4,1,1,56.2593164599354,5,4
12775,23,13,1-23-2019-013-02,2,1,5,1,2,56.2593164599354,5,4
12775,23,13,1-23-2019-013-02,2,1,6,0,8,56.2593164599354,5,4
12775,23,13,1-23-2019-013-02,2,1,7,0,8,56.2593164599354,5,4
12775,23,13,1-23-2019-013-02,2,1,8,0,8,56.2593164599354,5,4
12775,23,13,1-23-2019-013-02,2,1,9,0,8,56.2593164599354,5,4
12775,23,13,1-23-2019-013-02,2,1,10,0,8,56.2593164599354,5,4
12775,23,13,1-23-2019-013-02,2,1,11,0,8,56.2593164599354,5,4
12775,23,13,1-23-2019-013-02,2,1,12,0,8,56.2593164599354,5,4
12776,23,14,1-23-2019-014-05,5,2,1,0,8,128.903655693257,5,4
12776,23,14,1-23-2019-014-05,5,2,2,0,8,128.903655693257,5,4
12776,23,14,1-23-2019-014-05,5,2,3,0,8,128.903655693257,5,4
12776,23,14,1-23-2019-014-05,5,2,4,0,8,128.903655693257,5,4
12776,23,14,1-23-2019-014-05,5,2,5,0,8,128.903655693257,5,4
12776,23,14,1-23-2019-014-05,5,2,6,0,8,128.903655693257,5,4
12776,23,14,1-23-2019-014-05,5,2,7,0,8,128.903655693257,5,4
12776,23,14,1-23-2019-014-05,5,2,8,0,8,128.903655693257,5,4
12776,23,14,1-23-2019-014-05,5,2,9,0,8,128.903655693257,5,4
12776,23,14,1-23-2019-014-05,5,2,10,0,8,128.903655693257,5,4
12776,23,14,1-23-2019-014-05,5,2,11,0,8,128.903655693257,5,4
12776,23,14,1-23-2019-014-05,5,2,12,0,8,128.903655693257,5,4
12777,12,10,1-12-2019-010-06,6,2,1,0,8,1684.67233596175,9,4
12777,12,10,1-12-2019-010-06,6,2,2,1,1,1684.67233596175,9,4
12777,12,10,1-12-2019-010-06,6,2,3,0,8,1684.67233596175,9,4
12777,12,10,1-12-2019-010-06,6,2,4,1,1,1684.67233596175,9,4
12777,12,10,1-12-2019-010-06,6,2,5,0,8,1684.67233596175,9,4
12777,12,10,1-12-2019-010-06,6,2,6,0,8,1684.67233596175,9,4
12777,12,10,1-12-2019-010-06,6,2,7,0,8,1684.67233596175,9,4
12777,12,10,1-12-2019-010-06,6,2,8,0,8,1684.67233596175,9,4
12777,12,10,1-12-2019-010-06,6,2,9,0,8,1684.67233596175,9,4
12777,12,10,1-12-2019-010-06,6,2,10,0,8,1684.67233596175,9,4
12777,12,10,1-12-2019-010-06,6,2,11,0,8,1684.67233596175,9,4
12777,12,10,1-12-2019-010-06,6,2,12,0,8,1684.67233596175,9,4
12780,24,9,1-24-2019-009-03,3,1,1,0,8,290.92324954587,1,4
12780,24,9,1-24-2019-009-03,3,1,2,1,9,290.92324954587,1,4
12780,24,9,1-24-2019-009-03,3,1,3,0,8,290.92324954587,1,4
12780,24,9,1-24-2019-009-03,3,1,4,1,2,290.92324954587,1,4
12780,24,9,1-24-2019-009-03,3,1,5,1,2,290.92324954587,1,4
12780,24,9,1-24-2019-009-03,3,1,6,0,8,290.92324954587,1,4
12780,24,9,1-24-2019-009-03,3,1,7,0,8,290.92324954587,1,4
12780,24,9,1-24-2019-009-03,3,1,8,0,8,290.92324954587,1,4
12780,24,9,1-24-2019-009-03,3,1,9,0,8,290.92324954587,1,4
12780,24,9,1-24-2019-009-03,3,1,10,0,8,290.92324954587,1,4
12780,24,9,1-24-2019-009-03,3,1,11,0,8,290.92324954587,1,4
12780,24,9,1-24-2019-009-03,3,1,12,0,8,290.92324954587,1,4
12782,24,11,1-24-2019-011-06,6,2,1,0,8,387.520395121638,1,4
12782,24,11,1-24-2019-011-06,6,2,2,0,8,387.520395121638,1,4
12782,24,11,1-24-2019-011-06,6,2,3,0,8,387.520395121638,1,4
12782,24,11,1-24-2019-011-06,6,2,4,0,8,387.520395121638,1,4
12782,24,11,1-24-2019-011-06,6,2,5,0,8,387.520395121638,1,4
12782,24,11,1-24-2019-011-06,6,2,6,0,8,387.520395121638,1,4
12782,24,11,1-24-2019-011-06,6,2,7,0,8,387.520395121638,1,4
12782,24,11,1-24-2019-011-06,6,2,8,0,8,387.520395121638,1,4
12782,24,11,1-24-2019-011-06,6,2,9,0,8,387.520395121638,1,4
12782,24,11,1-24-2019-011-06,6,2,10,0,8,387.520395121638,1,4
12782,24,11,1-24-2019-011-06,6,2,11,0,8,387.520395121638,1,4
12782,24,11,1-24-2019-011-06,6,2,12,0,8,387.520395121638,1,4
12783,54,5,1-54-2019-005-04,4,1,1,0,8,319.742500330254,9,4
12783,54,5,1-54-2019-005-04,4,1,2,0,8,319.742500330254,9,4
12783,54,5,1-54-2019-005-04,4,1,3,0,8,319.742500330254,9,4
12783,54,5,1-54-2019-005-04,4,1,4,0,8,319.742500330254,9,4
12783,54,5,1-54-2019-005-04,4,1,5,1,2,319.742500330254,9,4
12783,54,5,1-54-2019-005-04,4,1,6,0,8,319.742500330254,9,4
12783,54,5,1-54-2019-005-04,4,1,7,0,8,319.742500330254,9,4
12783,54,5,1-54-2019-005-04,4,1,8,0,8,319.742500330254,9,4
12783,54,5,1-54-2019-005-04,4,1,9,0,8,319.742500330254,9,4
12783,54,5,1-54-2019-005-04,4,1,10,0,8,319.742500330254,9,4
12783,54,5,1-54-2019-005-04,4,1,11,0,8,319.742500330254,9,4
12783,54,5,1-54-2019-005-04,4,1,12,0,8,319.742500330254,9,4
12785,48,5,1-48-2019-005-04,4,1,1,0,8,760.808785079792,12,4
12785,48,5,1-48-2019-005-04,4,1,2,0,8,760.808785079792,12,4
12785,48,5,1-48-2019-005-04,4,1,3,0,8,760.808785079792,12,4
12785,48,5,1-48-2019-005-04,4,1,4,0,8,760.808785079792,12,4
12785,48,5,1-48-2019-005-04,4,1,5,0,8,760.808785079792,12,4
12785,48,5,1-48-2019-005-04,4,1,6,0,8,760.808785079792,12,4
12785,48,5,1-48-2019-005-04,4,1,7,0,8,760.808785079792,12,4
12785,48,5,1-48-2019-005-04,4,1,8,0,8,760.808785079792,12,4
12785,48,5,1-48-2019-005-04,4,1,9,0,8,760.808785079792,12,4
12785,48,5,1-48-2019-005-04,4,1,10,0,8,760.808785079792,12,4
12785,48,5,1-48-2019-005-04,4,1,11,0,8,760.808785079792,12,4
12785,48,5,1-48-2019-005-04,4,1,12,0,8,760.808785079792,12,4
12786,48,6,1-48-2019-006-03,3,1,1,0,8,235.080469797351,12,4
12786,48,6,1-48-2019-006-03,3,1,2,0,8,235.080469797351,12,4
12786,48,6,1-48-2019-006-03,3,1,3,0,8,235.080469797351,12,4
12786,48,6,1-48-2019-006-03,3,1,4,0,8,235.080469797351,12,4
12786,48,6,1-48-2019-006-03,3,1,5,0,8,235.080469797351,12,4
12786,48,6,1-48-2019-006-03,3,1,6,0,8,235.080469797351,12,4
12786,48,6,1-48-2019-006-03,3,1,7,0,8,235.080469797351,12,4
12786,48,6,1-48-2019-006-03,3,1,8,0,8,235.080469797351,12,4
12786,48,6,1-48-2019-006-03,3,1,9,0,8,235.080469797351,12,4
12786,48,6,1-48-2019-006-03,3,1,10,0,8,235.080469797351,12,4
12786,48,6,1-48-2019-006-03,3,1,11,0,8,235.080469797351,12,4
12786,48,6,1-48-2019-006-03,3,1,12,0,8,235.080469797351,12,4
12787,19,8,1-19-2019-008-06,6,1,1,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,1,2,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,1,3,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,1,4,1,3,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,1,5,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,1,6,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,1,7,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,1,8,1,2,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,1,9,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,1,10,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,1,11,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,1,12,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,1,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,2,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,3,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,4,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,5,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,6,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,7,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,8,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,9,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,10,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,11,0,8,349.483657860308,9,4
12787,19,8,1-19-2019-008-06,6,2,12,0,8,349.483657860308,9,4
12789,27,6,1-27-2019-006-03,3,1,1,1,2,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,1,2,1,2,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,1,3,1,2,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,1,4,1,3,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,1,5,1,2,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,1,6,9,8,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,1,7,9,8,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,1,8,1,2,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,1,9,1,2,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,1,10,1,2,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,1,11,1,2,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,1,12,1,2,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,1,0,8,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,2,1,9,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,3,0,8,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,4,1,2,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,5,1,2,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,6,0,8,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,7,0,8,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,8,0,8,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,9,0,8,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,10,0,8,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,11,0,8,22.0296667252661,3,4
12789,27,6,1-27-2019-006-03,3,2,12,0,8,22.0296667252661,3,4
12790,16,7,1-16-2019-007-09,9,3,1,0,8,819.196365876006,5,4
