CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,NUMEVENTS,CDRVERCOLL,CDRVERREPT,MODTYPE,IGCYCDOWN,CASEWGT,PSUSTRAT,VERSION
21453,32,51,1-32-2021-051-02,2,2,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,5774,81.5843928505354,7,6
21447,59,15,1-59-2021-015-10,10,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,20894,8843.61331617683,6,6
21451,13,25,1-13-2021-025-01,1,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,38723,199.677334466121,7,6
21454,32,52,1-32-2021-052-08,8,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,15665,1225.32171684258,7,6
21463,66,23,1-66-2021-023-09,9,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,25634,429.171126936491,6,6
21464,66,24,1-66-2021-024-06,6,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,134.341273690425,6,6
21448,59,16,1-59-2021-016-05,5,3,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,19712,51.7104833701808,6,6
21465,27,31,1-27-2021-031-06,6,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,6419,71.7480123922374,3,6
21469,22,45,1-22-2021-045-04,4,1,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 21.4.1,1,4334,40.149347057762,12,6
21469,22,45,1-22-2021-045-04,4,2,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 21.1,1,999997,40.149347057762,12,6
21474,31,26,1-31-2021-026-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,692,227.863878959868,6,6
21471,22,47,1-22-2021-047-10,10,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,999997,262.427046330609,12,6
21472,29,29,1-29-2021-029-07,7,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,12589,182.726175877733,2,6
21475,31,27,1-31-2021-027-09,9,1,1,0,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,2,999997,263.104368319194,6,6
21473,29,30,1-29-2021-030-03,3,1,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,5544,35.9286899556381,2,6
21466,27,32,1-27-2021-032-09,9,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,260.090104577972,3,6
21476,19,54,1-19-2021-054-02,2,2,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.2.1,1,6351,47.1230765782335,9,6
21492,14,25,1-14-2021-025-03,3,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,7177,836.096134920219,8,6
21480,20,33,1-20-2021-033-02,2,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,4391,55.9656336770062,11,6
21493,52,60,1-52-2021-060-09,9,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,8156,140.236933011687,12,6
21494,21,55,1-21-2021-055-02,2,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,3261,35.6773826191588,11,6
21467,30,27,1-30-2021-027-06,6,1,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,445.047869539732,10,6
21360,16,26,1-16-2021-026-10,10,1,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,7614.68824863008,5,6
21467,30,27,1-30-2021-027-06,6,2,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,17012,445.047869539732,10,6
21477,19,55,1-19-2021-055-04,4,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,332.409092375342,9,6
21477,19,55,1-19-2021-055-04,4,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,95,332.409092375342,9,6
21478,19,56,1-19-2021-056-03,3,2,1,4,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,2827,97.8905713512993,9,6
21479,19,57,1-19-2021-057-03,3,1,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,2292,97.8905713512993,9,6
21479,19,57,1-19-2021-057-03,3,2,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,1687,97.8905713512993,9,6
21489,26,43,1-26-2021-043-05,5,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,14227,36.1195225075849,10,6
21491,26,45,1-26-2021-045-04,4,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,9818,1111.57025689603,10,6
21488,26,42,1-26-2021-042-04,4,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.2.1,1,1752,1111.57025689603,10,6
21490,26,44,1-26-2021-044-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,2474,345.370371251535,10,6
21490,26,44,1-26-2021-044-03,3,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,4615,345.370371251535,10,6
21499,14,26,1-14-2021-026-04,4,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,1151,3111.4776522479,8,6
21500,16,29,1-16-2021-029-07,7,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,24453,2340.5244095538,5,6
21501,25,32,1-25-2021-032-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,14489,88.9884141596574,2,6
21501,25,32,1-25-2021-032-03,3,2,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,556,88.9884141596574,2,6
21503,30,29,1-30-2021-029-07,7,1,1,0,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,1686.11866385474,10,6
21426,54,13,1-54-2021-013-07,7,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,19048,544.944637295807,9,6
21434,11,20,1-11-2021-020-05,5,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,10671,282.263430883752,8,6
21445,16,27,1-16-2021-027-06,6,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,14832,767.114220760521,5,6
21506,54,16,1-54-2021-016-04,4,1,1,0,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,6352,618.811515007028,9,6
21508,10,53,1-10-2021-053-07,7,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,12268,1819.56873908602,4,6
21506,54,16,1-54-2021-016-04,4,2,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,15544,618.811515007028,9,6
21498,54,15,1-54-2021-015-06,6,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,4203,166.967596019387,9,6
21509,17,29,1-17-2021-029-08,8,1,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,57.4248364392345,4,6
21517,24,52,1-24-2021-052-06,6,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,13507,289.607637036306,1,6
21512,11,21,1-11-2021-021-02,2,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,5285,96.3089932637141,8,6
21519,24,54,1-24-2021-054-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.2.1,1,4512,143.673592237392,1,6
21523,25,34,1-25-2021-034-02,2,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,5335,41.8895438406154,2,6
21515,48,28,1-48-2021-028-02,2,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,5078,76.8327373234773,12,6
21525,52,62,1-52-2021-062-06,6,1,1,4,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,12438,118.755309427489,12,6
21527,52,64,1-52-2021-064-04,4,1,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,5991,176.528957472477,12,6
21526,52,63,1-52-2021-063-06,6,1,1,4,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,7726,118.755309427489,12,6
21521,77,32,1-77-2021-032-06,6,1,1,5,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,9231,740.273069078018,9,6
21532,28,27,1-28-2021-027-06,6,1,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,9210,106.617006458922,3,6
21533,28,28,1-28-2021-028-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,2106,52.4243840843454,3,6
21535,32,53,1-32-2021-053-06,6,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,10288,3070.10933653717,7,6
21539,76,22,1-76-2021-022-04,4,1,1,5,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,6546,20.2617622592642,3,6
21536,32,54,1-32-2021-054-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,20674,1739.55131140656,7,6
21540,76,23,1-76-2021-023-05,5,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,23173,16.314781426812,3,6
21536,32,54,1-32-2021-054-03,3,2,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,7773,1739.55131140656,7,6
21534,59,17,1-59-2021-017-05,5,2,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,7502,80.2795096887029,6,6
21542,14,28,1-14-2021-028-07,7,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,5899,5797.30940213822,8,6
21538,13,28,1-13-2021-028-03,3,1,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,7604,1309.1169516908,7,6
21555,24,55,1-24-2021-055-04,4,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,7508,516.553842188916,1,6
21552,22,50,1-22-2021-050-03,3,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,1001,50.2925564531518,12,6
21554,31,29,1-31-2021-029-05,5,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,13288,208.592833680532,6,6
21554,31,29,1-31-2021-029-05,5,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,17188,208.592833680532,6,6
21553,31,28,1-31-2021-028-06,6,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,5505,470.506398118149,6,6
21547,23,32,1-23-2021-032-03,3,1,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,9785,512.428652042223,5,6
21557,18,28,1-18-2021-028-05,5,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,13077,54.1761506061331,6,6
21550,22,48,1-22-2021-048-07,7,2,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 21.1,1,7524,269.505096876368,12,6
21551,22,49,1-22-2021-049-03,3,1,1,2,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 21.1,1,506,50.2925564531518,12,6
21565,33,7,1-33-2021-007-03,3,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,3823,103.213740299689,12,6
21564,26,47,1-26-2021-047-04,4,1,1,0,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,1234.08819764074,10,6
21558,19,58,1-19-2021-058-04,4,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,11497,156.056762535263,9,6
21566,33,8,1-33-2021-008-06,6,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,19888,209.908808818366,12,6
21571,27,33,1-27-2021-033-09,9,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,15851,264.146071265898,3,6
21568,20,38,1-20-2021-038-03,3,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,4326,96.3233943191618,11,6
21572,27,34,1-27-2021-034-06,6,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,8479,72.8668844410608,3,6
21574,21,58,1-21-2021-058-02,2,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,5210,88.2202655213065,11,6
21559,19,59,1-19-2021-059-03,3,1,1,4,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,3098,51.8982004592346,9,6
21561,19,61,1-19-2021-061-04,4,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,3400,156.056762535263,9,6
21576,30,31,1-30-2021-031-06,6,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,8187,1901.21272159429,10,6
21577,25,35,1-25-2021-035-04,4,1,1,0,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,999997,494.017387273024,2,6
21584,17,31,1-17-2021-031-07,7,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,8395,411.830520018039,4,6
21359,16,25,1-16-2021-025-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,1112,448.735746176905,5,6
21359,16,25,1-16-2021-025-03,3,2,1,0,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,5125,448.735746176905,5,6
21587,77,33,1-77-2021-033-03,3,1,1,4,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,2779,194.338202172531,9,6
21592,10,55,1-10-2021-055-03,3,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,4117,403.813600469961,4,6
21593,77,35,1-77-2021-035-03,3,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,8460,194.338202172531,9,6
21593,77,35,1-77-2021-035-03,3,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,7187,194.338202172531,9,6
21589,54,17,1-54-2021-017-06,6,2,1,6,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,7672,160.580971053283,9,6
21594,17,32,1-17-2021-032-03,3,1,1,5,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,4202,84.1154898467205,4,6
21594,17,32,1-17-2021-032-03,3,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,2789,84.1154898467205,4,6
21596,11,23,1-11-2021-023-06,6,3,1,0,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,1436.18252071722,8,6
21604,25,36,1-25-2021-036-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,4236,233.104206181244,2,6
21605,25,37,1-25-2021-037-06,6,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,10496,411.402293956511,2,6
21607,52,66,1-52-2021-066-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,757,46.9368148840695,12,6
21613,66,28,1-66-2021-028-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,9484,124.214504250104,6,6
21608,52,67,1-52-2021-067-07,7,2,1,0,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,258.773044373411,12,6
21619,28,29,1-28-2021-029-02,2,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,2551,45.443309275836,3,6
21599,48,30,1-48-2021-030-09,9,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,23387,219.139764006493,12,6
21622,32,56,1-32-2021-056-03,3,2,1,4,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,13085,1303.38149154102,7,6
21624,14,30,1-14-2021-030-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,2150,1783.75336449474,8,6
21621,32,55,1-32-2021-055-10,10,1,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,20346.058771798,7,6
21627,52,69,1-52-2021-069-09,9,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,280.221683458238,12,6
21627,52,69,1-52-2021-069-09,9,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,26828,280.221683458238,12,6
21599,48,30,1-48-2021-030-09,9,2,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,219.139764006493,12,6
21633,31,31,1-31-2021-031-10,10,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,999997,255.507439927165,6,6
21626,13,30,1-13-2021-030-06,6,2,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,13842,2410.08251051142,7,6
21634,18,29,1-18-2021-029-05,5,1,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,12784,59.2757632022085,6,6
21638,29,31,1-29-2021-031-03,3,1,1,6,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,2645,63.2053441356663,2,6
21636,27,35,1-27-2021-035-03,3,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,4054,153.188676870685,3,6
21639,29,32,1-29-2021-032-04,4,2,1,3,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,1708,178.324755697293,2,6
21648,19,62,1-19-2021-062-07,7,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.3,1,13848,476.608308812333,9,6
21641,19,63,1-19-2021-063-03,3,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,11268,82.7789888565403,9,6
21641,19,63,1-19-2021-063-03,3,2,1,0,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,999997,82.7789888565403,9,6
21649,20,42,1-20-2021-042-03,3,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,463,341.283500210391,11,6
21657,26,49,1-26-2021-049-06,6,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,10044,705.535926274239,10,6
21650,20,43,1-20-2021-043-02,2,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,820,55.9656336770062,11,6
21656,26,48,1-26-2021-048-02,2,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,5451,15.0432352246241,10,6
24151,66,96,1-66-2021-096-07,7,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,15913,168.834316967046,6,6
24149,11,78,1-11-2021-078-04,4,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,4642,6161.54064593959,8,6
24159,52,196,1-52-2021-196-03,3,1,1,6,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,3812,39.3854966992311,12,6
24160,52,197,1-52-2021-197-07,7,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,19492,217.140956628442,12,6
24161,52,198,1-52-2021-198-03,3,1,1,2,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,5315,39.3854966992311,12,6
24165,25,111,1-25-2021-111-04,4,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,7132,2517.74461020967,2,6
24165,25,111,1-25-2021-111-04,4,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,14565,2517.74461020967,2,6
24167,28,96,1-28-2021-096-04,4,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,999997,129.536255471306,3,6
24167,28,96,1-28-2021-096-04,4,2,1,0,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,2017,129.536255471306,3,6
24170,24,182,1-24-2021-182-03,3,3,1,3,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,4188,133.865895372961,1,6
24172,32,131,1-32-2021-131-09,9,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,999997,11546.2496543568,7,6
24157,13,124,1-13-2021-124-06,6,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,9835,3555.10376996183,7,6
24173,24,183,1-24-2021-183-04,4,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,2100,481.291944752876,1,6
24171,32,130,1-32-2021-130-05,5,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,11217,368.21217776571,7,6
24145,19,177,1-19-2021-177-04,4,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,11481,370.425320976313,9,6
24174,27,98,1-27-2021-098-07,7,1,1,0,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,19537,787.351186578619,3,6
24178,31,92,1-31-2021-092-06,6,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,2145,432.916006790468,6,6
24178,31,92,1-31-2021-092-06,6,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,999997,432.916006790468,6,6
24146,19,178,1-19-2021-178-03,3,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,15750,109.085903921109,9,6
24177,31,91,1-31-2021-091-07,7,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,22392,1270.51474825678,6,6
24164,25,110,1-25-2021-110-02,2,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,1159,70.9307046767581,2,6
24168,16,106,1-16-2021-106-10,10,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,999997,7983.35366520692,5,6
24182,18,104,1-18-2021-104-02,2,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,985,48.5556827782631,6,6
24189,76,83,1-76-2021-083-04,4,1,1,0,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,3751,32.3645766496496,3,6
24186,20,164,1-20-2021-164-05,5,1,1,4,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,999997,41.7682909515469,11,6
24188,20,166,1-20-2021-166-03,3,1,1,3,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,7518,208.87708348032,11,6
24183,29,100,1-29-2021-100-07,7,1,1,2,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,15335,2905.59071608008,2,6
24183,29,100,1-29-2021-100-07,7,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,999997,2905.59071608008,2,6
24193,26,183,1-26-2021-183-05,5,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,20704,59.3193461481909,10,6
24195,52,199,1-52-2021-199-03,3,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,4223,39.3854966992311,12,6
24195,52,199,1-52-2021-199-03,3,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,999997,39.3854966992311,12,6
24199,18,105,1-18-2021-105-04,4,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,9315,914.77883482047,6,6
24213,77,100,1-77-2021-100-06,6,1,1,3,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,999997,979.844849732498,9,6
24208,23,139,1-23-2021-139-09,9,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.4.1,1,999997,903.559156964326,5,6
24209,23,140,1-23-2021-140-07,7,1,1,1,Tesla EDR Retrieval Program 21.32.2,Tesla EDR Reporting Service 21.36.1,1,6059,707.233390348893,5,6
24216,59,72,1-59-2021-072-03,3,1,1,1,Crash Data Retrieval Tool 21.2.1,Crash Data Retrieval Tool 21.3,1,27876,458.028248425612,6,6
24216,59,72,1-59-2021-072-03,3,2,1,1,Crash Data Retrieval Tool 21.2.1,Crash Data Retrieval Tool 21.3,1,4151,458.028248425612,6,6
24217,59,73,1-59-2021-073-05,5,1,1,3,Crash Data Retrieval Tool 21.2.1,Crash Data Retrieval Tool 21.3,1,18071,51.7104833701808,6,6
24217,59,73,1-59-2021-073-05,5,2,1,1,Crash Data Retrieval Tool 21.2.1,Crash Data Retrieval Tool 21.3,1,999997,51.7104833701808,6,6
21659,26,51,1-26-2021-051-03,3,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,11018,350.014530074611,10,6
21642,19,64,1-19-2021-064-06,6,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1,1,30650,168.350055870589,9,6
21651,20,44,1-20-2021-044-05,5,1,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,96835,41.7682909515469,11,6
21651,20,44,1-20-2021-044-05,5,2,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,13139,41.7682909515469,11,6
21643,19,65,1-19-2021-065-07,7,1,1,1,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,20486,476.608308812333,9,6
21643,19,65,1-19-2021-065-07,7,2,1,2,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,18088,476.608308812333,9,6
21644,22,51,1-22-2021-051-03,3,2,1,1,Crash Data Retrieval Tool 19.5.2,Crash Data Retrieval Tool 21.1,1,1471,48.8025787347849,12,6
21645,22,52,1-22-2021-052-10,10,2,1,0,Crash Data Retrieval Tool 21.0.2,Crash Data Retrieval Tool 21.1.1,1,999997,177.852500785544,12,6
