CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,SEATLOC,CASEWGT,PSUSTRAT,VERSION
21722,29,34,1-29-2021-034-06,6,2,6,13,56.7817008733747,2,6
21722,29,34,1-29-2021-034-06,6,2,1,21,56.7817008733747,2,6
21722,29,34,1-29-2021-034-06,6,2,4,23,56.7817008733747,2,6
21745,21,63,1-21-2021-063-01,1,1,1,11,36.3829532876423,11,6
21745,21,63,1-21-2021-063-01,1,1,2,11,36.3829532876423,11,6
21745,21,63,1-21-2021-063-01,1,1,3,11,36.3829532876423,11,6
21745,21,63,1-21-2021-063-01,1,1,4,13,36.3829532876423,11,6
21745,21,63,1-21-2021-063-01,1,1,5,13,36.3829532876423,11,6
21745,21,63,1-21-2021-063-01,1,1,6,13,36.3829532876423,11,6
21745,21,63,1-21-2021-063-01,1,1,3,21,36.3829532876423,11,6
21745,21,63,1-21-2021-063-01,1,1,6,23,36.3829532876423,11,6
21750,20,48,1-20-2021-048-09,9,1,1,11,2008.3648539771,11,6
21750,20,48,1-20-2021-048-09,9,1,2,13,2008.3648539771,11,6
21751,20,49,1-20-2021-049-05,5,1,1,11,41.7682909515469,11,6
21751,20,49,1-20-2021-049-05,5,1,2,11,41.7682909515469,11,6
21751,20,49,1-20-2021-049-05,5,1,3,11,41.7682909515469,11,6
21751,20,49,1-20-2021-049-05,5,1,4,13,41.7682909515469,11,6
21751,20,49,1-20-2021-049-05,5,1,5,13,41.7682909515469,11,6
21751,20,49,1-20-2021-049-05,5,1,6,13,41.7682909515469,11,6
21751,20,49,1-20-2021-049-05,5,1,3,21,41.7682909515469,11,6
21751,20,49,1-20-2021-049-05,5,1,6,23,41.7682909515469,11,6
21738,22,56,1-22-2021-056-01,1,1,1,11,41.2872964770207,12,6
21738,22,56,1-22-2021-056-01,1,1,2,11,41.2872964770207,12,6
21738,22,56,1-22-2021-056-01,1,1,3,11,41.2872964770207,12,6
21738,22,56,1-22-2021-056-01,1,1,4,13,41.2872964770207,12,6
21738,22,56,1-22-2021-056-01,1,1,5,13,41.2872964770207,12,6
21738,22,56,1-22-2021-056-01,1,1,6,13,41.2872964770207,12,6
21738,22,56,1-22-2021-056-01,1,1,3,21,41.2872964770207,12,6
21738,22,56,1-22-2021-056-01,1,1,6,23,41.2872964770207,12,6
21738,22,56,1-22-2021-056-01,1,2,1,11,41.2872964770207,12,6
21738,22,56,1-22-2021-056-01,1,2,2,13,41.2872964770207,12,6
21741,26,52,1-26-2021-052-05,5,1,1,11,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,1,2,11,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,1,3,11,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,1,4,13,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,1,5,13,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,1,6,13,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,1,3,21,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,1,6,23,24.6155104512558,10,6
21724,13,32,1-13-2021-032-04,4,2,3,11,3077.7296463333,7,6
21724,13,32,1-13-2021-032-04,4,2,1,11,3077.7296463333,7,6
21724,13,32,1-13-2021-032-04,4,2,2,11,3077.7296463333,7,6
21724,13,32,1-13-2021-032-04,4,2,4,13,3077.7296463333,7,6
21724,13,32,1-13-2021-032-04,4,2,5,13,3077.7296463333,7,6
21724,13,32,1-13-2021-032-04,4,2,6,13,3077.7296463333,7,6
21724,13,32,1-13-2021-032-04,4,2,3,21,3077.7296463333,7,6
21724,13,32,1-13-2021-032-04,4,2,6,23,3077.7296463333,7,6
21741,26,52,1-26-2021-052-05,5,2,1,11,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,2,2,11,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,2,3,11,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,2,4,11,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,2,5,13,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,2,6,13,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,2,7,13,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,2,4,21,24.6155104512558,10,6
21741,26,52,1-26-2021-052-05,5,2,7,23,24.6155104512558,10,6
21752,66,30,1-66-2021-030-05,5,2,1,11,113.709358166044,6,6
21752,66,30,1-66-2021-030-05,5,2,3,11,113.709358166044,6,6
21752,66,30,1-66-2021-030-05,5,2,5,11,113.709358166044,6,6
21752,66,30,1-66-2021-030-05,5,2,2,13,113.709358166044,6,6
21752,66,30,1-66-2021-030-05,5,2,4,13,113.709358166044,6,6
21752,66,30,1-66-2021-030-05,5,2,6,13,113.709358166044,6,6
21752,66,30,1-66-2021-030-05,5,2,3,21,113.709358166044,6,6
21752,66,30,1-66-2021-030-05,5,2,4,23,113.709358166044,6,6
21749,22,58,1-22-2021-058-10,10,1,1,11,349.663188425404,12,6
21744,26,55,1-26-2021-055-03,3,1,1,11,235.370442167201,10,6
21744,26,55,1-26-2021-055-03,3,1,2,11,235.370442167201,10,6
21744,26,55,1-26-2021-055-03,3,1,3,11,235.370442167201,10,6
21744,26,55,1-26-2021-055-03,3,1,4,11,235.370442167201,10,6
21744,26,55,1-26-2021-055-03,3,1,7,13,235.370442167201,10,6
21744,26,55,1-26-2021-055-03,3,1,8,13,235.370442167201,10,6
21744,26,55,1-26-2021-055-03,3,1,9,13,235.370442167201,10,6
21736,15,58,1-15-2021-058-03,3,1,1,11,17.5540448075164,1,6
21736,15,58,1-15-2021-058-03,3,1,2,11,17.5540448075164,1,6
21736,15,58,1-15-2021-058-03,3,1,3,11,17.5540448075164,1,6
21736,15,58,1-15-2021-058-03,3,1,7,11,17.5540448075164,1,6
21736,15,58,1-15-2021-058-03,3,1,8,13,17.5540448075164,1,6
21736,15,58,1-15-2021-058-03,3,1,4,13,17.5540448075164,1,6
21736,15,58,1-15-2021-058-03,3,1,5,13,17.5540448075164,1,6
21736,15,58,1-15-2021-058-03,3,1,6,13,17.5540448075164,1,6
21736,15,58,1-15-2021-058-03,3,1,1,21,17.5540448075164,1,6
21736,15,58,1-15-2021-058-03,3,1,6,23,17.5540448075164,1,6
21757,14,33,1-14-2021-033-01,1,2,1,11,508.089075281015,8,6
21757,14,33,1-14-2021-033-01,1,2,2,11,508.089075281015,8,6
21757,14,33,1-14-2021-033-01,1,2,3,11,508.089075281015,8,6
21760,28,33,1-28-2021-033-07,7,1,1,11,53.5999777293745,3,6
21760,28,33,1-28-2021-033-07,7,1,3,11,53.5999777293745,3,6
21760,28,33,1-28-2021-033-07,7,1,5,11,53.5999777293745,3,6
21760,28,33,1-28-2021-033-07,7,1,2,13,53.5999777293745,3,6
21760,28,33,1-28-2021-033-07,7,1,4,13,53.5999777293745,3,6
21760,28,33,1-28-2021-033-07,7,1,6,13,53.5999777293745,3,6
21760,28,33,1-28-2021-033-07,7,1,5,21,53.5999777293745,3,6
21760,28,33,1-28-2021-033-07,7,1,6,23,53.5999777293745,3,6
21761,30,37,1-30-2021-037-02,2,1,1,11,35.895237925561,10,6
21761,30,37,1-30-2021-037-02,2,2,1,11,35.895237925561,10,6
21761,30,37,1-30-2021-037-02,2,2,2,11,35.895237925561,10,6
21761,30,37,1-30-2021-037-02,2,2,3,11,35.895237925561,10,6
21761,30,37,1-30-2021-037-02,2,2,4,11,35.895237925561,10,6
21762,25,40,1-25-2021-040-03,3,1,1,11,208.142615491327,2,6
21762,25,40,1-25-2021-040-03,3,1,3,11,208.142615491327,2,6
21762,25,40,1-25-2021-040-03,3,1,5,11,208.142615491327,2,6
21762,25,40,1-25-2021-040-03,3,1,7,11,208.142615491327,2,6
21762,25,40,1-25-2021-040-03,3,1,2,13,208.142615491327,2,6
21762,25,40,1-25-2021-040-03,3,1,4,13,208.142615491327,2,6
21762,25,40,1-25-2021-040-03,3,1,6,13,208.142615491327,2,6
21762,25,40,1-25-2021-040-03,3,1,8,13,208.142615491327,2,6
21762,25,40,1-25-2021-040-03,3,1,5,21,208.142615491327,2,6
21762,25,40,1-25-2021-040-03,3,1,6,23,208.142615491327,2,6
21761,30,37,1-30-2021-037-02,2,3,1,11,35.895237925561,10,6
21761,30,37,1-30-2021-037-02,2,3,2,11,35.895237925561,10,6
21761,30,37,1-30-2021-037-02,2,3,3,11,35.895237925561,10,6
21768,10,58,1-10-2021-058-04,4,1,1,11,1492.78082565532,4,6
21768,10,58,1-10-2021-058-04,4,1,2,11,1492.78082565532,4,6
21768,10,58,1-10-2021-058-04,4,1,3,11,1492.78082565532,4,6
21768,10,58,1-10-2021-058-04,4,1,4,13,1492.78082565532,4,6
21768,10,58,1-10-2021-058-04,4,1,5,13,1492.78082565532,4,6
21768,10,58,1-10-2021-058-04,4,1,6,13,1492.78082565532,4,6
21768,10,58,1-10-2021-058-04,4,1,3,21,1492.78082565532,4,6
21768,10,58,1-10-2021-058-04,4,1,5,23,1492.78082565532,4,6
21769,10,59,1-10-2021-059-03,3,1,5,11,532.842024760529,4,6
21769,10,59,1-10-2021-059-03,3,1,1,11,532.842024760529,4,6
21769,10,59,1-10-2021-059-03,3,1,2,11,532.842024760529,4,6
21769,10,59,1-10-2021-059-03,3,1,6,13,532.842024760529,4,6
21769,10,59,1-10-2021-059-03,3,1,3,13,532.842024760529,4,6
21769,10,59,1-10-2021-059-03,3,1,4,13,532.842024760529,4,6
21771,77,39,1-77-2021-039-04,4,2,1,11,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,2,2,11,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,2,3,11,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,2,4,13,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,2,5,13,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,2,6,13,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,2,3,21,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,2,6,23,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,3,1,11,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,3,2,11,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,3,3,11,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,3,4,13,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,3,5,13,756.526629974642,9,6
21771,77,39,1-77-2021-039-04,4,3,6,13,756.526629974642,9,6
21780,48,35,1-48-2021-035-01,1,1,4,13,88.5361239140649,12,6
21780,48,35,1-48-2021-035-01,1,1,3,21,88.5361239140649,12,6
21780,48,35,1-48-2021-035-01,1,1,4,23,88.5361239140649,12,6
21780,48,35,1-48-2021-035-01,1,2,5,11,88.5361239140649,12,6
21780,48,35,1-48-2021-035-01,1,2,1,11,88.5361239140649,12,6
21780,48,35,1-48-2021-035-01,1,2,3,11,88.5361239140649,12,6
21780,48,35,1-48-2021-035-01,1,2,2,13,88.5361239140649,12,6
21780,48,35,1-48-2021-035-01,1,2,4,13,88.5361239140649,12,6
21780,48,35,1-48-2021-035-01,1,2,6,13,88.5361239140649,12,6
21780,48,35,1-48-2021-035-01,1,2,5,21,88.5361239140649,12,6
21780,48,35,1-48-2021-035-01,1,2,6,23,88.5361239140649,12,6
21782,24,64,1-24-2021-064-03,3,1,1,11,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,1,2,11,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,1,3,11,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,1,4,13,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,1,5,13,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,1,6,13,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,1,3,21,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,1,6,23,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,2,1,11,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,2,2,11,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,2,3,11,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,2,4,13,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,2,5,13,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,2,6,13,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,2,3,21,925.71061095954,1,6
21782,24,64,1-24-2021-064-03,3,2,6,23,925.71061095954,1,6
21787,76,27,1-76-2021-027-04,4,1,1,11,17.2757568540296,3,6
21787,76,27,1-76-2021-027-04,4,1,2,11,17.2757568540296,3,6
21787,76,27,1-76-2021-027-04,4,1,3,11,17.2757568540296,3,6
21787,76,27,1-76-2021-027-04,4,1,4,11,17.2757568540296,3,6
21787,76,27,1-76-2021-027-04,4,1,5,13,17.2757568540296,3,6
21787,76,27,1-76-2021-027-04,4,1,6,13,17.2757568540296,3,6
21787,76,27,1-76-2021-027-04,4,1,7,13,17.2757568540296,3,6
21787,76,27,1-76-2021-027-04,4,1,4,21,17.2757568540296,3,6
21787,76,27,1-76-2021-027-04,4,1,7,23,17.2757568540296,3,6
21788,76,28,1-76-2021-028-02,2,1,7,11,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,1,1,11,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,1,2,11,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,1,5,11,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,1,6,13,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,1,8,13,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,1,3,13,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,1,4,13,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,1,7,21,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,1,9,21,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,1,8,23,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,1,10,23,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,2,1,11,17.3682875210287,3,6
21788,76,28,1-76-2021-028-02,2,2,2,13,17.3682875210287,3,6
21784,52,75,1-52-2021-075-06,6,1,1,11,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,1,2,11,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,1,3,11,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,1,5,13,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,1,6,13,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,1,4,13,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,1,3,21,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,1,6,23,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,2,1,11,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,2,2,11,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,2,3,11,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,2,4,13,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,2,5,13,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,2,6,13,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,2,3,21,75.2428542544457,12,6
21784,52,75,1-52-2021-075-06,6,2,6,23,75.2428542544457,12,6
21786,52,77,1-52-2021-077-06,6,2,1,11,75.2428542544457,12,6
21786,52,77,1-52-2021-077-06,6,2,2,11,75.2428542544457,12,6
21786,52,77,1-52-2021-077-06,6,2,3,11,75.2428542544457,12,6
21786,52,77,1-52-2021-077-06,6,2,4,13,75.2428542544457,12,6
21786,52,77,1-52-2021-077-06,6,2,5,13,75.2428542544457,12,6
21786,52,77,1-52-2021-077-06,6,2,6,13,75.2428542544457,12,6
21786,52,77,1-52-2021-077-06,6,2,3,21,75.2428542544457,12,6
21786,52,77,1-52-2021-077-06,6,2,6,23,75.2428542544457,12,6
21785,52,76,1-52-2021-076-03,3,1,1,11,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,1,2,11,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,1,3,13,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,1,4,13,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,1,2,21,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,1,4,23,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,2,1,11,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,2,2,11,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,2,3,11,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,2,4,13,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,2,5,13,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,2,6,13,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,2,3,21,36.997477438623,12,6
21785,52,76,1-52-2021-076-03,3,2,6,23,36.997477438623,12,6
21783,52,74,1-52-2021-074-06,6,1,1,11,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,1,2,11,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,1,3,11,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,1,4,11,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,1,5,13,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,1,6,13,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,1,7,13,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,1,8,13,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,1,3,21,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,1,9,21,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,1,8,23,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,1,10,23,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,2,1,11,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,2,2,11,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,2,3,13,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,2,4,13,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,2,2,21,75.2428542544457,12,6
21783,52,74,1-52-2021-074-06,6,2,4,23,75.2428542544457,12,6
21793,25,41,1-25-2021-041-08,8,1,1,11,164.800376377125,2,6
21793,25,41,1-25-2021-041-08,8,1,2,11,164.800376377125,2,6
21793,25,41,1-25-2021-041-08,8,1,5,11,164.800376377125,2,6
21793,25,41,1-25-2021-041-08,8,1,3,13,164.800376377125,2,6
21793,25,41,1-25-2021-041-08,8,1,4,13,164.800376377125,2,6
21793,25,41,1-25-2021-041-08,8,1,6,13,164.800376377125,2,6
21793,25,41,1-25-2021-041-08,8,1,2,21,164.800376377125,2,6
21793,25,41,1-25-2021-041-08,8,1,4,23,164.800376377125,2,6
21792,32,62,1-32-2021-062-02,2,1,1,11,96.3693068914723,7,6
21792,32,62,1-32-2021-062-02,2,1,3,11,96.3693068914723,7,6
21792,32,62,1-32-2021-062-02,2,1,5,11,96.3693068914723,7,6
21792,32,62,1-32-2021-062-02,2,1,2,13,96.3693068914723,7,6
21792,32,62,1-32-2021-062-02,2,1,4,13,96.3693068914723,7,6
21792,32,62,1-32-2021-062-02,2,1,6,13,96.3693068914723,7,6
21792,32,62,1-32-2021-062-02,2,1,3,21,96.3693068914723,7,6
21792,32,62,1-32-2021-062-02,2,1,4,23,96.3693068914723,7,6
21794,25,42,1-25-2021-042-04,4,1,1,11,753.400514291633,2,6
21794,25,42,1-25-2021-042-04,4,1,3,11,753.400514291633,2,6
21794,25,42,1-25-2021-042-04,4,1,5,11,753.400514291633,2,6
21794,25,42,1-25-2021-042-04,4,1,4,13,753.400514291633,2,6
21794,25,42,1-25-2021-042-04,4,1,6,13,753.400514291633,2,6
21794,25,42,1-25-2021-042-04,4,1,2,13,753.400514291633,2,6
21794,25,42,1-25-2021-042-04,4,1,5,21,753.400514291633,2,6
21794,25,42,1-25-2021-042-04,4,1,6,23,753.400514291633,2,6
21794,25,42,1-25-2021-042-04,4,1,5,31,753.400514291633,2,6
21794,25,42,1-25-2021-042-04,4,1,6,33,753.400514291633,2,6
21799,14,34,1-14-2021-034-03,3,2,1,11,3883.17397531495,8,6
21799,14,34,1-14-2021-034-03,3,2,2,11,3883.17397531495,8,6
21799,14,34,1-14-2021-034-03,3,2,3,11,3883.17397531495,8,6
21799,14,34,1-14-2021-034-03,3,2,4,13,3883.17397531495,8,6
21799,14,34,1-14-2021-034-03,3,2,5,13,3883.17397531495,8,6
21799,14,34,1-14-2021-034-03,3,2,6,13,3883.17397531495,8,6
21799,14,34,1-14-2021-034-03,3,2,3,21,3883.17397531495,8,6
21799,14,34,1-14-2021-034-03,3,2,6,23,3883.17397531495,8,6
21799,14,34,1-14-2021-034-03,3,2,3,31,3883.17397531495,8,6
21799,14,34,1-14-2021-034-03,3,2,6,33,3883.17397531495,8,6
21803,18,33,1-18-2021-033-02,2,1,1,11,48.5556827782631,6,6
21803,18,33,1-18-2021-033-02,2,2,2,11,48.5556827782631,6,6
21803,18,33,1-18-2021-033-02,2,2,3,11,48.5556827782631,6,6
21803,18,33,1-18-2021-033-02,2,2,1,11,48.5556827782631,6,6
21803,18,33,1-18-2021-033-02,2,2,4,13,48.5556827782631,6,6
21803,18,33,1-18-2021-033-02,2,2,5,13,48.5556827782631,6,6
21803,18,33,1-18-2021-033-02,2,2,6,13,48.5556827782631,6,6
21803,18,33,1-18-2021-033-02,2,2,3,21,48.5556827782631,6,6
21803,18,33,1-18-2021-033-02,2,2,6,23,48.5556827782631,6,6
21803,18,33,1-18-2021-033-02,2,2,3,31,48.5556827782631,6,6
21803,18,33,1-18-2021-033-02,2,2,6,33,48.5556827782631,6,6
21800,14,35,1-14-2021-035-08,8,1,3,11,1534.99824422325,8,6
21800,14,35,1-14-2021-035-08,8,1,4,11,1534.99824422325,8,6
21800,14,35,1-14-2021-035-08,8,1,1,11,1534.99824422325,8,6
21800,14,35,1-14-2021-035-08,8,1,2,11,1534.99824422325,8,6
21800,14,35,1-14-2021-035-08,8,1,5,13,1534.99824422325,8,6
21800,14,35,1-14-2021-035-08,8,1,6,13,1534.99824422325,8,6
21800,14,35,1-14-2021-035-08,8,1,7,13,1534.99824422325,8,6
21800,14,35,1-14-2021-035-08,8,1,4,21,1534.99824422325,8,6
21800,14,35,1-14-2021-035-08,8,1,7,23,1534.99824422325,8,6
21800,14,35,1-14-2021-035-08,8,1,4,31,1534.99824422325,8,6
21800,14,35,1-14-2021-035-08,8,1,7,33,1534.99824422325,8,6
