CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
23869,13,111,1-13-2021-111-05,5,2,RR,103,defender ltx m/s,P275/55R20,B39Y 005X0118,8,0,1,79.7225782053986,7,6
23869,13,111,1-13-2021-111-05,5,2,RF,103,defender ltx m/s,P275/55R20,B39Y 005X0118,8,0,1,79.7225782053986,7,6
23869,13,111,1-13-2021-111-05,5,1,LF,198,gt ultra,P235/50R18,CM5V 23C 3317,1,0,1,79.7225782053986,7,6
23869,13,111,1-13-2021-111-05,5,1,LR,70,eagle rs,P245/55R18,M6DX JA2R0414,2,0,1,79.7225782053986,7,6
23871,52,180,1-52-2021-180-07,7,2,RR,124,Pathfinder HT,LT265/70R17,15MXLUPP1,8,0,2,272.064601125164,12,6
23871,52,180,1-52-2021-180-07,7,2,RF,124,Pathfinder HT,LT265/70R17,15MXLUPP1,10,0,2,272.064601125164,12,6
23871,52,180,1-52-2021-180-07,7,1,LF,98,Courser AXT,LT265/65R18,UT2A FX2 1718,7,0,2,272.064601125164,12,6
23871,52,180,1-52-2021-180-07,7,1,LR,98,Courser AXT,LT265/65R18,UT2A FX2,8,0,2,272.064601125164,12,6
23871,52,180,1-52-2021-180-07,7,1,RR,98,Courser AXT,LT265/65R18,UT2A FX2,8,0,2,272.064601125164,12,6
22822,23,86,1-23-2021-086-01,1,2,LF,98,STARTUS,P195/65R15,U9AE F38 3318,2,1,1,84.1128231687455,5,6
22822,23,86,1-23-2021-086-01,1,2,RF,98,STARTUS,P195/65R15,U9AE F38 3318,3,1,1,84.1128231687455,5,6
22822,23,86,1-23-2021-086-01,1,2,RR,98,STARTUS,P195/65R15,U9AE F38 3318,4,1,1,84.1128231687455,5,6
22822,23,86,1-23-2021-086-01,1,2,LR,98,STARTUS,P195/65R15,U9AE F38 3318,5,1,1,84.1128231687455,5,6
22825,54,46,1-54-2021-046-04,4,1,LF,157,HP Radial Trac II,P205/60R16,YJJY UAH22719,2,0,1,163.736029483711,9,6
22825,54,46,1-54-2021-046-04,4,1,LR,157,HP Radial Trac II,P205/60R16,YJJY UAH23019,5,0,1,163.736029483711,9,6
22825,54,46,1-54-2021-046-04,4,1,RF,157,HP Radial Trac II,P205/60R16,YJJY UAH22719,3,0,1,163.736029483711,9,6
22825,54,46,1-54-2021-046-04,4,1,RR,157,HP Radial Trac II,P205/60R16,YJJY UAH23019,6,0,1,163.736029483711,9,6
22826,54,47,1-54-2021-047-07,7,2,LF,173,Tiger Paw Touring A/S,P255/45R19,Y93ENV9U 1720,6,0,1,238.93099659157,9,6
22826,54,47,1-54-2021-047-07,7,2,LR,173,Tiger Paw Touring A/S,P255/45R19,Y93ENV9U 1720,8,0,1,238.93099659157,9,6
22826,54,47,1-54-2021-047-07,7,2,RF,173,Tiger Paw Touring A/S,P255/45R19,Y93ENV9U 1720,6,0,1,238.93099659157,9,6
22826,54,47,1-54-2021-047-07,7,2,RR,173,Tiger Paw Touring A/S,P255/45R19,Y93ENV9U 1720,8,0,1,238.93099659157,9,6
22827,12,31,1-12-2021-031-02,2,2,LF,28,Pro Contact SSR,P225/45R18,A34F WBJR,4,0,1,244.366531775254,9,6
22827,12,31,1-12-2021-031-02,2,2,LR,28,Conti Sport Contact SSR,P245/40R18,LM2P D5VP0321,8,0,1,244.366531775254,9,6
22827,12,31,1-12-2021-031-02,2,2,RR,28,Conti Sport Contact SSR,P245/40R18,LM2P D5VP0321,8,0,1,244.366531775254,9,6
22827,12,31,1-12-2021-031-02,2,2,RF,28,Pro Contact SSR,P225/45R18,A34F WBJR,4,0,1,244.366531775254,9,6
22827,12,31,1-12-2021-031-02,2,1,LF,70,Reliant,P225/65R17,M62Y NR1R2621,7,0,1,244.366531775254,9,6
22827,12,31,1-12-2021-031-02,2,1,RF,70,Reliant,P225/65R17,M62Y NR1R2621,7,0,1,244.366531775254,9,6
22827,12,31,1-12-2021-031-02,2,1,LR,115,N Priz RH7,P225/65R17,UAHT FALL2319,3,0,1,244.366531775254,9,6
22827,12,31,1-12-2021-031-02,2,1,RR,115,N Priz RH7,P225/65R17,UAHT EMCL2319,3,0,1,244.366531775254,9,6
21096,25,21,1-25-2021-021-06,6,1,RR,103,Pilot Sport A/S,P215/40R18,4M48 005X0316,6,0,1,954.659375091358,2,6
21097,18,20,1-18-2021-020-09,9,1,LF,59,FR710,P205/60R16,W2XV     0712,4,0,1,1228.22394895578,6,6
21097,18,20,1-18-2021-020-09,9,1,RF,59,FR710,P205/60R16,W2XV     0712,4,0,1,1228.22394895578,6,6
21097,18,20,1-18-2021-020-09,9,1,RR,59,FR710,P205/60R16,W2XV     0712,4,0,1,1228.22394895578,6,6
21097,18,20,1-18-2021-020-09,9,1,LR,30,Stabiledge,P205/60R16,U9XW 1CA 3517,3,0,1,1228.22394895578,6,6
21099,16,18,1-16-2021-018-05,5,1,LF,70,Avid All-Season,P235/55R17,M67A MXHR4219,6,8,1,42.4317349425557,5,6
21099,16,18,1-16-2021-018-05,5,1,LR,28,ContiProContact,P235/55R17,A37A 47JB4414,3,0,1,42.4317349425557,5,6
21099,16,18,1-16-2021-018-05,5,1,RR,28,ContiProContact,P235/55R17,A37A 47JB4414,2,0,1,42.4317349425557,5,6
21099,16,18,1-16-2021-018-05,5,1,RF,70,Viva All Season,P235/55R17,9999999999999,6,0,1,42.4317349425557,5,6
21100,16,19,1-16-2021-019-03,3,1,LF,28,ContiProContact,P215/55R18,LM0A BN7 1319,7,0,1,340.244721278351,5,6
21100,16,19,1-16-2021-019-03,3,1,LR,28,ContiProContact,P215/55R18,LM0A BN7 1319,8,0,1,340.244721278351,5,6
21100,16,19,1-16-2021-019-03,3,1,RR,28,ContiProContact,P215/55R18,LM0A BN7 1319,7,0,1,340.244721278351,5,6
21100,16,19,1-16-2021-019-03,3,1,RF,28,ContiProContact,P215/55R18,LM0A BN7 1319,7,1,1,340.244721278351,5,6
21101,28,17,1-28-2021-017-09,9,1,LF,167,EXTENSA A/S II,P235/65R17,CML8 709 4919,7,0,1,130.028839333987,3,6
21101,28,17,1-28-2021-017-09,9,1,LR,167,EXTENSA A/S II,P235/65R17,CML8 709 4919,8,0,1,130.028839333987,3,6
21101,28,17,1-28-2021-017-09,9,1,RR,167,EXTENSA A/S II,P235/65R17,CML8 709 4819,7,0,1,130.028839333987,3,6
21101,28,17,1-28-2021-017-09,9,1,RF,167,EXTENSA A/S II,P235/65R17,CML8 709 4919,7,0,1,130.028839333987,3,6
21103,66,14,1-66-2021-014-07,7,2,LF,198,GTP A/S,P205/65R16,1K2ERYAR20519,4,0,1,132.850873453183,6,6
21103,66,14,1-66-2021-014-07,7,2,LR,198,GTP A/S,P205/65R16,1K2ERYAR20419,6,0,1,132.850873453183,6,6
21103,66,14,1-66-2021-014-07,7,2,RR,198,GTP A/S,P205/65R16,1K2ERYAR20419,6,0,1,132.850873453183,6,6
21103,66,14,1-66-2021-014-07,7,2,RF,198,GTP A/S,P205/65R16,1K2ERYAR22719,3,0,1,132.850873453183,6,6
21104,66,15,1-66-2021-015-09,9,1,RR,999,DISCOVERER ATR,P265/70R17,UT1Y C8E 5110,4,0,1,144.174066612041,6,6
21104,66,15,1-66-2021-015-09,9,1,RF,115,ROADIAN AT,P265/70R17,8ELK JMBL4318,6,0,1,144.174066612041,6,6
21104,66,15,1-66-2021-015-09,9,1,LF,115,ROADIAN AT,P265/70R17,8ELK JMBR4318,6,0,1,144.174066612041,6,6
22828,12,32,1-12-2021-032-03,3,1,LF,103,LTX A/T 2,P275/65R18,APB9 011X,8,0,1,1344.85058739766,9,6
22828,12,32,1-12-2021-032-03,3,1,LR,103,LTX A/T 2,P275/65R18,APB9 011X,10,0,1,1344.85058739766,9,6
22828,12,32,1-12-2021-032-03,3,1,RR,103,LTX A/T 2,P275/65R18,APB9 011X,10,0,1,1344.85058739766,9,6
22828,12,32,1-12-2021-032-03,3,1,RF,103,LTX A/T 2,P275/65R18,APB9 011X,8,0,1,1344.85058739766,9,6
22829,59,43,1-59-2021-043-05,5,1,LF,156,HTR Enhance LX2,P235/50R18,1R85V,9,0,1,188.582573156792,6,6
22829,59,43,1-59-2021-043-05,5,1,LR,70,Eagle LS 2,P235/50R18,1R85VFMLR4720,9,0,1,188.582573156792,6,6
22829,59,43,1-59-2021-043-05,5,1,RR,70,Eagle LS 2,P235/50R18,M678 JR2R1319,9,0,1,188.582573156792,6,6
22829,59,43,1-59-2021-043-05,5,1,RF,156,HTR Enhance LX2,P235/50R18,1R85V,9,0,1,188.582573156792,6,6
22830,59,44,1-59-2021-044-02,2,1,RF,103,Primacy tour A/s,P225/55R18,0CYR 026X3220,5,0,1,104.839885000495,6,6
22830,59,44,1-59-2021-044-02,2,1,LF,103,Primacy tour A/s,P225/55R18,0CYR 026X3220,6,0,1,104.839885000495,6,6
22830,59,44,1-59-2021-044-02,2,1,LR,103,Primacy tour A/s,P225/55R18,0CYR 026X3120,6,0,1,104.839885000495,6,6
22830,59,44,1-59-2021-044-02,2,1,RR,103,Primacy tour A/s,P225/55R18,0CYR 026X3120,6,0,1,104.839885000495,6,6
22832,19,118,1-19-2021-118-04,4,3,RR,70,WRANGLER SR-A,LT275/65R18,PJB9 B01V3517,7,0,2,393.160251042618,9,6
23719,25,98,1-25-2021-098-04,4,2,LF,28,ContiProContact,P215/55R18,LM0A BN7 2719,6,0,1,804.712656107951,2,6
23719,25,98,1-25-2021-098-04,4,2,LR,28,ContiProContact,P215/55R18,LM0A BN7 2719,6,0,1,804.712656107951,2,6
23719,25,98,1-25-2021-098-04,4,2,RR,28,ContiProContact,P215/55R18,LM0A BN7 2719,6,0,1,804.712656107951,2,6
23719,25,98,1-25-2021-098-04,4,2,RF,28,ContiProContact,P215/55R18,LM0A BN7 2719,6,0,1,804.712656107951,2,6
23719,25,98,1-25-2021-098-04,4,1,LF,76,Kinergy ST,P215/65R16,00T9B4NHB4120,4,0,1,804.712656107951,2,6
23719,25,98,1-25-2021-098-04,4,1,LR,76,Kinergy ST,P215/65R16,00T9B4NHB4320,4,0,1,804.712656107951,2,6
23721,73,87,1-73-2021-087-04,4,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,305.128367183204,3,6
23721,73,87,1-73-2021-087-04,4,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,305.128367183204,3,6
23721,73,87,1-73-2021-087-04,4,1,LF,999,Unknown,UNKNOWN,9999999999999,99,1,9,305.128367183204,3,6
23721,73,87,1-73-2021-087-04,4,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,305.128367183204,3,6
23722,52,174,1-52-2021-174-04,4,2,LR,30,Discoverer AT3,LT265/70R17,UTAH 1M1,7,0,2,84.7549731928355,12,6
23722,52,174,1-52-2021-174-04,4,2,RR,30,Discoverer AT3,LT265/70R17,UTAH 1M1,7,0,2,84.7549731928355,12,6
23722,52,174,1-52-2021-174-04,4,1,LF,103,Primacy MXV4,P215/55R17,B33F 01VX2917,6,0,1,84.7549731928355,12,6
23722,52,174,1-52-2021-174-04,4,1,LR,103,Primacy MXV4,P215/55R17,B33F 01VX2917,7,0,1,84.7549731928355,12,6
23722,52,174,1-52-2021-174-04,4,1,RR,103,Primacy MXV4,P215/55R17,B33F 01VX2917,6,0,1,84.7549731928355,12,6
22303,20,70,1-20-2021-070-10,10,1,LR,998,MACH 3 R 702,P225/45R18,KAHU H30,8,0,1,3131.56598998495,11,6
22303,20,70,1-20-2021-070-10,10,1,RR,999,Unknown,UNKNOWN,9999999999999,8,1,9,3131.56598998495,11,6
22303,20,70,1-20-2021-070-10,10,1,RF,998,MACH 3 R 702,P225/45R18,KAHU H30B3620,8,0,1,3131.56598998495,11,6
22452,20,77,1-20-2021-077-06,6,1,LF,129,CINTURATO P7,P225/45R18,93K1 M4894618,6,0,1,249.858551085493,11,6
22452,20,77,1-20-2021-077-06,6,1,LR,129,CINTURATO P7,P225/45R18,93K1 M4890220,7,0,1,249.858551085493,11,6
22452,20,77,1-20-2021-077-06,6,1,RR,129,CINTURATO P7,P225/45R18,93K1 M4890220,7,0,1,249.858551085493,11,6
22452,20,77,1-20-2021-077-06,6,1,RF,129,CINTURATO P7,P225/45R18,93K1 M4894718,6,0,1,249.858551085493,11,6
22306,27,53,1-27-2021-053-03,3,2,LF,998,MACH I,P185/65R15,KACR B0282018,2,0,1,56.1180767318779,3,6
22306,27,53,1-27-2021-053-03,3,2,LR,83,EDGE A/S,P185/65R15,M6AD PL1R0618,4,0,1,56.1180767318779,3,6
22306,27,53,1-27-2021-053-03,3,2,RR,83,EDGE A/S,P185/65R15,M6AD PL1R0218,3,0,1,56.1180767318779,3,6
22306,27,53,1-27-2021-053-03,3,2,RF,998,MACH I,P185/65R15,KACR B0282018,1,0,1,56.1180767318779,3,6
22486,19,103,1-19-2021-103-05,5,1,RF,13,All-Terrain T/A,LT265/70R17,BEAH AT11,7,1,2,47.5090336657469,9,6
22486,19,103,1-19-2021-103-05,5,1,RR,13,All-Terrain T/A,LT265/70R17,BEAH AT11,7,0,2,47.5090336657469,9,6
22486,19,103,1-19-2021-103-05,5,1,LR,13,All-Terrain T/A,LT265/70R17,BEAH AT11,8,0,2,47.5090336657469,9,6
22486,19,103,1-19-2021-103-05,5,1,LF,13,All-Terrain T/A,LT265/70R17,9999999999999,5,1,2,47.5090336657469,9,6
22426,25,63,1-25-2021-063-04,4,1,LF,167,EXTENSA A/S,P215/60R16,CMF1 2KW 2417,3,0,1,1819.84241417588,2,6
22426,25,63,1-25-2021-063-04,4,1,LR,998,TOUR RS,P215/60R16,YJKA TAH31120,3,0,1,1819.84241417588,2,6
22426,25,63,1-25-2021-063-04,4,1,RR,998,TOUR RS,P215/60R16,YJKA TAH31220,3,0,1,1819.84241417588,2,6
22426,25,63,1-25-2021-063-04,4,1,RF,47,ALL SEASON,P215/60R16,4B5M NF1R2119,2,0,1,1819.84241417588,2,6
22452,20,77,1-20-2021-077-06,6,3,LF,113,SPORTNEX,P225/40R18,U8WE Y9804319,6,0,1,249.858551085493,11,6
22452,20,77,1-20-2021-077-06,6,3,LR,998,TRAVERLER A/SUHP,P225/45R18,1YCRALUHP,6,0,1,249.858551085493,11,6
22452,20,77,1-20-2021-077-06,6,3,RF,998,TRAVERLER A/SUHP,P225/45R18,1YCRALUHP4017,4,0,1,249.858551085493,11,6
22452,20,77,1-20-2021-077-06,6,3,RR,113,SPORTNEX,P225/40R18,U8WE Y9804319,7,0,1,249.858551085493,11,6
22014,25,48,1-25-2021-048-05,5,1,LF,30,Ultra Touring Stable Edge,P205/65R16,U93P 1CR 4018,2,0,1,87.5674290725653,2,6
22014,25,48,1-25-2021-048-05,5,1,LR,30,Ultra Touring Stable Edge,P205/65R16,U93P FYE,3,0,1,87.5674290725653,2,6
22014,25,48,1-25-2021-048-05,5,1,RF,30,Ultra Touring Stable Edge,P205/65R16,9999999999999,1,1,1,87.5674290725653,2,6
22014,25,48,1-25-2021-048-05,5,1,RR,30,Ultra Touring Stable Edge,P205/65R16,U93P FYE,3,0,1,87.5674290725653,2,6
21367,23,27,1-23-2021-027-02,2,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,66.3082507877633,5,6
21104,66,15,1-66-2021-015-09,9,1,LR,115,ROADIAN AT,P265/70R17,8ELK JMBL4318,6,0,1,144.174066612041,6,6
21106,73,19,1-73-2021-019-09,9,1,LF,24,CONTIPROCONTACT,P225/45R17,P5TY PXH6,1,0,1,163.432875821365,3,6
21106,73,19,1-73-2021-019-09,9,1,LR,998,GIMTURATO P7,P225/45R17,UNCJ T1964215,2,0,1,163.432875821365,3,6
21106,73,19,1-73-2021-019-09,9,1,RR,998,GIMTURATO P7,P225/45R17,UNCJ T1964215,1,0,1,163.432875821365,3,6
21106,73,19,1-73-2021-019-09,9,1,RF,24,CONTIPROCONTACT,P225/45R17,P5TY PXH6,1,0,1,163.432875821365,3,6
21109,32,32,1-32-2021-032-06,6,1,LF,30,Evolution H/T,P235/65R18,UPLM 1LE,6,0,1,1110.22234474466,7,6
21109,32,32,1-32-2021-032-06,6,1,RF,30,Evolution H/T,P235/65R18,UPLM 1LE 1519,6,0,1,1110.22234474466,7,6
21109,32,32,1-32-2021-032-06,6,1,LR,998,Crossover,P235/65R18,TBX2 EL5C5218,5,0,1,1110.22234474466,7,6
21109,32,32,1-32-2021-032-06,6,1,RR,998,Crossover,P235/65R18,TBX2 EL5C0619,6,0,1,1110.22234474466,7,6
21112,27,22,1-27-2021-022-02,2,1,LF,70,WRANGLER ALL-TERRAIN ADVENTURE,P255/65R17,PJ22 JJ1R3718,5,0,1,24.0517473720258,3,6
21112,27,22,1-27-2021-022-02,2,1,RR,70,WRANGLER ALL-TERRAIN ADVENTURE,P255/65R17,PJ22 JJ1R3718,6,0,1,24.0517473720258,3,6
21112,27,22,1-27-2021-022-02,2,1,RF,70,WRANGLER ALL-TERRAIN ADVENTURE,P255/65R17,PJ22 JJ1R3718,5,0,1,24.0517473720258,3,6
21112,27,22,1-27-2021-022-02,2,1,LR,70,WRANGLER ALL-TERRAIN ADVENTURE,P255/65R17,PJ22 JJ1R3718,6,0,1,24.0517473720258,3,6
21113,27,23,1-27-2021-023-07,7,1,LF,998,CXV SPORT,P255/55R18,JEMF 5AM 3514,5,0,1,922.450079408873,3,6
21113,27,23,1-27-2021-023-07,7,1,LR,998,CXV SPORT,P255/55R18,YCPB UPCR,3,0,1,922.450079408873,3,6
21113,27,23,1-27-2021-023-07,7,1,RR,998,CXV SPORT,P255/55R18,YCPB UPCR,4,0,1,922.450079408873,3,6
21113,27,23,1-27-2021-023-07,7,1,RF,998,LX UHP-207,P255/55R18,TBXU K95C0919,6,0,1,922.450079408873,3,6
21113,27,23,1-27-2021-023-07,7,2,LF,13,ADVANTAGE T/A SPORT,P225/60R17,BF41 PH11,6,0,1,922.450079408873,3,6
21113,27,23,1-27-2021-023-07,7,2,LR,13,ADVANTAGE T/A SPORT,P225/60R17,BF41 PH11,5,0,1,922.450079408873,3,6
21113,27,23,1-27-2021-023-07,7,2,RR,13,ADVANTAGE T/A SPORT,P225/60R17,BF41 PH11,5,0,1,922.450079408873,3,6
21113,27,23,1-27-2021-023-07,7,2,RF,13,ADVANTAGE T/A SPORT,P225/60R17,BF41 PH11,5,0,1,922.450079408873,3,6
21119,23,21,1-23-2021-021-05,5,1,LF,999,Unknown,UNKNOWN,9999999999999,99,8,9,125.1770938578,5,6
21119,23,21,1-23-2021-021-05,5,1,RF,999,Unknown,UNKNOWN,9999999999999,99,8,9,125.1770938578,5,6
21119,23,21,1-23-2021-021-05,5,1,LR,999,Unknown,UNKNOWN,9999999999999,99,8,9,125.1770938578,5,6
21119,23,21,1-23-2021-021-05,5,1,RR,999,Unknown,UNKNOWN,9999999999999,99,8,9,125.1770938578,5,6
21121,76,16,1-76-2021-016-07,7,1,LF,89,Crugen HT51,P275/60R20,K2E2 YPV93220,10,0,1,53.0367270474245,3,6
21121,76,16,1-76-2021-016-07,7,1,RF,89,Crugen HT51,P275/60R20,K2E2 YPV93220,10,0,1,53.0367270474245,3,6
21121,76,16,1-76-2021-016-07,7,1,LR,89,Crugen HT51,P275/60R20,K2E2 YPV93319,7,0,1,53.0367270474245,3,6
21121,76,16,1-76-2021-016-07,7,1,RR,89,Crugen HT51,P275/60R20,K2E2 YPV93319,6,0,1,53.0367270474245,3,6
21122,31,19,1-31-2021-019-04,4,1,LF,76,Dynapro HT,P265/70R16,T79M HUH 5019,8,0,1,223.387528164507,6,6
21122,31,19,1-31-2021-019-04,4,1,RF,76,Dynapro HT,P265/70R16,T79M HUH,8,1,1,223.387528164507,6,6
23871,52,180,1-52-2021-180-07,7,1,RF,98,Courser AXT,LT265/65R18,UT2A FX2 1718,5,0,2,272.064601125164,12,6
23871,52,180,1-52-2021-180-07,7,2,LF,124,Pathfinder HT,LT265/70R17,15MXLUPP1,10,0,2,272.064601125164,12,6
23871,52,180,1-52-2021-180-07,7,2,LR,124,Pathfinder HT,LT265/70R17,15MXLUPP1,8,0,2,272.064601125164,12,6
23874,52,183,1-52-2021-183-05,5,1,LF,13,All-Terrain T/A K02,P275/60R20,BF2P 71113218,9,0,1,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,LR,13,All-Terrain T/A K02,P275/60R20,BF2P 7111,7,0,1,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,RR,13,All-Terrain T/A K02,P275/60R20,BF2P 7111,8,0,1,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,RF,13,All-Terrain T/A K02,P275/60R20,BF2P 71113218,9,0,1,21.8811839095746,12,6
23875,25,102,1-25-2021-102-06,6,1,LR,17,DUELER A/T,P255/70R18,9BXJ RHF,7,0,1,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,1,RR,17,DUELER A/T,P255/70R18,9BXJ RHF 4319,8,0,1,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,3,LF,117,Nordman,P175/65R15,6060     2319,4,0,1,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,3,LR,117,Nordman,P175/65R15,6060     2319,5,0,1,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,3,RF,117,Nordman,P175/65R15,6060,4,0,1,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,3,RR,117,Nordman,P175/65R15,6060,4,0,1,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,1,LF,17,DUELER A/T,P255/70R18,9BXJ RHF,8,0,1,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,1,RF,17,DUELER A/T,P255/70R18,9BXJ RHF,7,1,1,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,2,LF,202,ALL COUNTRY A/T,P265/70R17,1YCBPHPCR0719,5,0,1,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,2,LR,202,ALL COUNTRY A/T,P265/70R17,1YCBPHPCR0719,5,0,1,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,2,RF,202,ALL COUNTRY A/T,P265/70R17,1YCBPHPCR,5,0,1,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,2,RR,202,ALL COUNTRY A/T,P265/70R17,1YCBPHPCR0719,5,0,1,953.056051417117,2,6
23878,16,98,1-16-2021-098-04,4,2,RR,28,CONTIPROCONTACT SPORT SRS,P235/50R18,CN1P WM2R1920,3,0,1,2050.53103571933,5,6
23878,16,98,1-16-2021-098-04,4,2,RF,28,CONTIPROCONTACT SPORT SRS,P235/50R18,CN1P WM2R1920,3,0,1,2050.53103571933,5,6
23878,16,98,1-16-2021-098-04,4,1,LF,13,ADVANTAGE T/A,P205/60R16,APXW AE111809,13,0,1,2050.53103571933,5,6
23878,16,98,1-16-2021-098-04,4,1,RF,13,ADVANTAGE T/A,P205/60R16,APXW AE111809,13,0,1,2050.53103571933,5,6
23878,16,98,1-16-2021-098-04,4,1,LR,47,Performance,P205/60R16,M6XW PK1R4618,10,0,1,2050.53103571933,5,6
21122,31,19,1-31-2021-019-04,4,1,RR,76,Dynapro HT,P265/70R16,T79M HUH,8,0,1,223.387528164507,6,6
21122,31,19,1-31-2021-019-04,4,1,LR,76,Dynapro HT,P265/70R16,T79M HUH 5019,8,0,1,223.387528164507,6,6
21124,32,35,1-32-2021-035-07,7,2,LF,70,Eagle Sport,P205/55R16,M70F RR1R1919,7,0,1,3128.34149462735,7,6
21124,32,35,1-32-2021-035-07,7,2,LR,70,Eagle Sport,P205/55R16,M70F RR1R1919,8,1,1,3128.34149462735,7,6
21124,32,35,1-32-2021-035-07,7,2,RR,70,Eagle Sport,P205/55R16,M70F RR1R1919,8,0,1,3128.34149462735,7,6
21124,32,35,1-32-2021-035-07,7,2,RF,70,Eagle Sport,P205/55R16,M70F RR1R1919,5,0,1,3128.34149462735,7,6
21126,22,30,1-22-2021-030-04,4,1,LF,28,Cross Contact LX sport,P235/65R18,A3LM WD305019,5,0,1,58.8707276474262,12,6
21126,22,30,1-22-2021-030-04,4,1,LR,28,Cross Contact LX sport,P235/65R18,A3LM WD305219,5,0,1,58.8707276474262,12,6
21126,22,30,1-22-2021-030-04,4,1,RR,28,Cross Contact LX sport,P235/65R18,A3LM WD305219,5,0,1,58.8707276474262,12,6
21126,22,30,1-22-2021-030-04,4,1,RF,28,Cross Contact LX sport,P235/65R18,A3LM WD305019,5,0,1,58.8707276474262,12,6
21127,22,31,1-22-2021-031-08,8,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,50.4369918465144,12,6
21127,22,31,1-22-2021-031-08,8,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,50.4369918465144,12,6
21127,22,31,1-22-2021-031-08,8,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,50.4369918465144,12,6
21127,22,31,1-22-2021-031-08,8,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,50.4369918465144,12,6
21129,19,39,1-19-2021-039-09,9,1,RF,191,Trouging DTR1,P175/70R13,Y9ME CVTX1217,4,1,1,697.496489636654,9,6
21129,19,39,1-19-2021-039-09,9,1,RR,115,CP661,P175/70R13,8EFH,5,0,1,697.496489636654,9,6
21129,19,39,1-19-2021-039-09,9,1,LR,115,CP661,P175/70R13,8EFH,5,0,1,697.496489636654,9,6
21129,19,39,1-19-2021-039-09,9,1,LF,194,CrossWind EcoTouring,P175/70R13,1YCATLL6P4418,7,0,1,697.496489636654,9,6
21130,19,40,1-19-2021-040-04,4,2,LF,103,Defender,P275/55R20,3R9Y 00DX,9,0,1,379.88300325224,9,6
21130,19,40,1-19-2021-040-04,4,2,RF,103,Defender,P275/55R20,3R9Y 00DX,9,0,1,379.88300325224,9,6
21130,19,40,1-19-2021-040-04,4,2,LR,103,Defender,P275/55R20,3R9Y 00DX,9,0,1,379.88300325224,9,6
21130,19,40,1-19-2021-040-04,4,2,RR,103,Defender,P275/55R20,B39Y 005X,9,0,1,379.88300325224,9,6
21132,76,15,1-76-2021-015-04,4,1,LF,28,Extreme Contact DWS06,P225/40R18,AF5N WC5W2018,5,0,1,28.5462116729702,3,6
21132,76,15,1-76-2021-015-04,4,1,RF,28,Extreme Contact DWS06,P225/40R18,AF5N WC5W2018,5,0,1,28.5462116729702,3,6
21132,76,15,1-76-2021-015-04,4,1,LR,28,Extreme Contact DWS06,P225/40R18,AF5N WC5W2018,6,0,1,28.5462116729702,3,6
21132,76,15,1-76-2021-015-04,4,1,RR,28,Extreme Contact DWS06,P225/40R18,1AF0F97JB2520,8,0,1,28.5462116729702,3,6
21136,20,23,1-20-2021-023-03,3,1,LF,28,ProContact,P215/60R17,6YKT WC0E0320,6,1,1,196.354931971461,11,6
21136,20,23,1-20-2021-023-03,3,1,LR,28,ProContact,P215/60R17,6YKT WC0E0220,7,0,1,196.354931971461,11,6
21136,20,23,1-20-2021-023-03,3,1,RR,28,ProContact,P215/60R17,6YKT WC0E0320,7,0,1,196.354931971461,11,6
21136,20,23,1-20-2021-023-03,3,1,RF,28,ProContact,P215/60R17,6YKT WC0E,6,0,1,196.354931971461,11,6
21139,21,40,1-21-2021-040-01,1,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,36.3829532876423,11,6
21139,21,40,1-21-2021-040-01,1,1,RF,999,Unknown,UNKNOWN,9999999999999,99,1,9,36.3829532876423,11,6
21139,21,40,1-21-2021-040-01,1,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,36.3829532876423,11,6
21139,21,40,1-21-2021-040-01,1,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,36.3829532876423,11,6
