CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
21501,25,32,1-25-2021-032-03,3,2,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,5.00,5.00,5.00,9997.00,9997.00,7,4,7,88.9884141596574,2,6
21501,25,32,1-25-2021-032-03,3,2,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,88.9884141596574,2,6
23808,25,99,1-25-2021-099-06,6,1,1,1,1,63.00,163.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,0,63.00,163.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,1,7,325.97776066436,2,6
20963,29,15,1-29-2021-015-04,4,2,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,2,7,99.5411708936912,2,6
24183,29,100,1-29-2021-100-07,7,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,2905.59071608008,2,6
24183,29,100,1-29-2021-100-07,7,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,2905.59071608008,2,6
22188,31,40,1-31-2021-040-07,7,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,5,7,1601.80683443835,6,6
20393,19,3,1-19-2021-003-07,7,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,676.965919523765,9,6
20393,19,3,1-19-2021-003-07,7,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,676.965919523765,9,6
20393,19,3,1-19-2021-003-07,7,1,1,3,1,12.00,42.00,7,8,9997.00,9997.00,12.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,676.965919523765,9,6
20791,19,24,1-19-2021-024-05,5,1,1,1,1,28.00,58.00,7,8,38.00,38.00,28.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,38.00,38.00,28.00,9997.00,9997.00,7,5,7,47.5090336657469,9,6
20791,19,24,1-19-2021-024-05,5,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9997.00,9997.00,9997.00,7,5,7,47.5090336657469,9,6
21215,19,42,1-19-2021-042-03,3,1,1,1,1,125.00,9995.00,7,8,9995.00,181.00,125.00,9997.00,9997.00,7,7,7,0,125.00,225.00,0,8,181.00,181.00,125.00,9997.00,9997.00,7,2,7,71.6434974062025,9,6
23330,13,83,1-13-2021-083-03,3,1,1,1,1,9995.00,9995.00,7,8,8888.00,9997.00,8888.00,9997.00,8888.00,0,7,7,0,9997.00,8888.00,7,8,8888.00,9997.00,8888.00,9997.00,8888.00,0,1,7,830.109077450834,7,6
24157,13,124,1-13-2021-124-06,6,2,1,1,1,0.00,0.00,7,0,0.00,0.00,9997.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,9997.00,9997.00,9997.00,7,7,7,3555.10376996183,7,6
23453,16,83,1-16-2021-083-02,2,1,1,1,0,254.00,254.00,7,0,0.00,0.00,9997.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,9997.00,9997.00,9997.00,7,7,7,45.8258264444767,5,6
23453,16,83,1-16-2021-083-02,2,1,1,2,0,0.00,0.00,7,0,0.00,0.00,9997.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,140.00,140.00,9997.00,9997.00,9997.00,7,7,7,45.8258264444767,5,6
23691,16,92,1-16-2021-092-03,3,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,337.995043676101,5,6
23691,16,92,1-16-2021-092-03,3,1,1,2,1,29.00,59.00,7,8,29.00,29.00,29.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,29.00,29.00,29.00,9997.00,9997.00,7,4,7,337.995043676101,5,6
23691,16,92,1-16-2021-092-03,3,1,1,3,1,9997.00,9997.00,7,8,40.00,40.00,40.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,40.00,9997.00,9997.00,7,4,7,337.995043676101,5,6
20702,28,10,1-28-2021-010-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,1,7,102.913853581173,3,6
20702,28,10,1-28-2021-010-04,4,1,1,2,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,7,7,0,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,1,7,102.913853581173,3,6
20702,28,10,1-28-2021-010-04,4,1,1,3,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,1,7,102.913853581173,3,6
23207,54,57,1-54-2021-057-04,4,2,1,1,0,98.00,219.00,7,8,9995.00,9995.00,98.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,98.00,9997.00,9997.00,7,0,7,399.031973774916,9,6
24060,54,79,1-54-2021-079-04,4,1,1,1,0,40.00,140.00,7,8,9995.00,9995.00,40.00,45.00,40.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,40.00,45.00,40.00,7,0,7,618.703008691929,9,6
20828,77,13,1-77-2021-013-05,5,1,1,1,0,12.00,9995.00,7,8,9995.00,9995.00,12.00,9997.00,9997.00,7,7,7,7,12.00,9995.00,0,8,9995.00,9995.00,12.00,9997.00,9997.00,7,7,7,88.4478334889355,9,6
22145,77,48,1-77-2021-048-02,2,1,1,1,1,26.00,26.00,7,0,9997.00,9995.00,9994.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,0,9997.00,9995.00,9994.00,9997.00,9997.00,7,0,7,86.1478225129126,9,6
23055,77,69,1-77-2021-069-03,3,2,1,2,0,9995.00,9995.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9995.00,9997.00,9994.00,9997.00,9997.00,7,7,7,1206.10603590364,9,6
23055,77,69,1-77-2021-069-03,3,2,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1206.10603590364,9,6
22191,18,46,1-18-2021-046-04,4,1,1,1,1,9995.00,9995.00,7,8,0.00,0.00,0.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,781.724515854782,6,6
22191,18,46,1-18-2021-046-04,4,1,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,781.724515854782,6,6
22812,26,106,1-26-2021-106-05,5,2,1,1,1,15.00,39.00,7,8,9995.00,9995.00,15.00,9997.00,9997.00,7,7,7,1,15.00,39.00,0,8,9995.00,9995.00,15.00,9997.00,9997.00,7,7,7,42.285530126137,10,6
22812,26,106,1-26-2021-106-05,5,2,1,2,1,13.00,16.00,7,8,9995.00,9995.00,13.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,13.00,9997.00,9997.00,7,7,7,42.285530126137,10,6
23118,26,124,1-26-2021-124-05,5,1,1,1,1,1.00,31.00,7,8,9995.00,9995.00,1.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,1.00,9997.00,9997.00,7,7,7,153.138689758055,10,6
20994,11,8,1-11-2021-008-02,2,2,1,1,0,53.00,9997.00,7,8,28.00,28.00,9997.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,9997.00,9997.00,9997.00,7,7,7,88.5808533325855,8,6
20994,11,8,1-11-2021-008-02,2,2,1,2,0,0.00,9997.00,7,8,0.00,0.00,9997.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,9997.00,9997.00,9997.00,7,7,7,88.5808533325855,8,6
21046,11,10,1-11-2021-010-03,3,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,2549.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,2549.00,9997.00,9997.00,7,4,7,1050.9579583024,8,6
21046,11,10,1-11-2021-010-03,3,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,1050.9579583024,8,6
24366,11,83,1-11-2021-083-01,1,1,1,1,1,7.00,254.00,7,1,9995.00,9995.00,7.00,9997.00,9997.00,8,8,7,0,7.00,254.00,7,1,9995.00,9995.00,9995.00,9997.00,9997.00,8,5,7,159.147544503214,8,6
24366,11,83,1-11-2021-083-01,1,1,1,2,1,19.00,139.00,7,1,9995.00,9995.00,19.00,9997.00,9997.00,8,8,7,0,19.00,139.00,7,1,9995.00,9995.00,9995.00,9997.00,9997.00,8,5,7,159.147544503214,8,6
24371,24,194,1-24-2021-194-02,2,3,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,70.5135228134802,1,6
24371,24,194,1-24-2021-194-02,2,3,1,2,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,70.5135228134802,1,6
24371,24,194,1-24-2021-194-02,2,3,1,3,1,19.00,119.00,7,8,19.00,69.00,19.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,19.00,69.00,9995.00,9997.00,9997.00,7,0,7,70.5135228134802,1,6
24371,24,194,1-24-2021-194-02,2,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,7,7,7,70.5135228134802,1,6
20945,31,15,1-31-2021-015-09,9,1,1,1,7,54.00,60.00,7,8,9997.00,9995.00,9994.00,9997.00,9997.00,7,7,7,7,54.00,60.00,7,8,9997.00,9997.00,9994.00,9997.00,9997.00,7,7,7,263.104368319194,6,6
20945,31,15,1-31-2021-015-09,9,1,1,2,7,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,263.104368319194,6,6
24328,31,95,1-31-2021-095-06,6,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,0,7,246.351314593914,6,6
21042,22,26,1-22-2021-026-06,6,2,1,1,1,9995.00,9995.00,7,8,9995.00,253.00,253.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,253.00,253.00,9997.00,9997.00,7,2,7,39.6585488242992,12,6
22081,52,89,1-52-2021-089-06,6,2,1,1,1,9997.00,9997.00,7,0,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,0,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,136.270255006421,12,6
22250,52,99,1-52-2021-099-03,3,2,1,1,1,9994.00,9994.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9997.00,9997.00,9997.00,0,7,7,26.0926145777042,12,6
23401,52,157,1-52-2021-157-03,3,2,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,23.9026976809091,12,6
23401,52,157,1-52-2021-157-03,3,2,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,23.9026976809091,12,6
23401,52,157,1-52-2021-157-03,3,2,1,3,1,8.50,38.50,7,8,86.00,8.50,8.50,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,8.50,8.50,9997.00,9997.00,7,4,7,23.9026976809091,12,6
23401,52,157,1-52-2021-157-03,3,2,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,23.9026976809091,12,6
24245,52,202,1-52-2021-202-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,93.5926295034502,12,6
24245,52,202,1-52-2021-202-04,4,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,93.5926295034502,12,6
21239,21,47,1-21-2021-047-03,3,2,1,1,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9997.00,7,7,7,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9997.00,7,7,7,273.656367135472,11,6
21239,21,47,1-21-2021-047-03,3,2,1,2,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9997.00,7,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9994.00,9999.00,9997.00,7,7,7,273.656367135472,11,6
21245,18,24,1-18-2021-024-04,4,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,0,7,493.851383836134,6,6
21247,16,22,1-16-2021-022-06,6,1,1,1,1,9997.00,9997.00,7,8,64.00,64.00,64.00,64.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,64.00,9997.00,9997.00,9997.00,0,7,7,751.316613070356,5,6
