CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,BAGLOCATION,BAGSTATUS,BAGTYPE,BAGDEPLOY,BAGMALFUNCTION,BAGFLAPSOPEN,BAGFLAPSDAM,BAGDAMAGE,BAGDAMSOURCE,PREVCRASH,PRIORMAINT,DEPLOYEVENT,BAGDVTOTAL,BAGDVLONG,BAGDVLAT,BAGDVENERGY,BAGDVSPEED,BAGDVBES,BAGDVEST,BAGDVRANK,CDCFORDEPLOY,CASEWGT,PSUSTRAT,VERSION
20341,77,1,1-77-2021-001-02,2,1,8,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,104.8752156361,9,6
20341,77,1,1-77-2021-001-02,2,1,9,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,104.8752156361,9,6
20341,77,1,1-77-2021-001-02,2,1,10,8,1,1,1,0,1,0,0,50,1,1,3,999,999,999,9999999,999,999,7,2,2,104.8752156361,9,6
20344,10,2,1-10-2021-002-02,2,1,1,1,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,18,2,1,1,49.2079645755902,4,6
20344,10,2,1-10-2021-002-02,2,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,49.2079645755902,4,6
20344,10,2,1-10-2021-002-02,2,1,3,5,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,18,2,1,1,49.2079645755902,4,6
20344,10,2,1-10-2021-002-02,2,1,4,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,49.2079645755902,4,6
20344,10,2,1-10-2021-002-02,2,1,5,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,18,2,1,1,49.2079645755902,4,6
20344,10,2,1-10-2021-002-02,2,1,6,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,49.2079645755902,4,6
20347,17,2,1-17-2021-002-05,5,1,1,1,1,99,1,0,1,0,0,50,9,9,99,,,,,,,,,99,141.25277823104,4,6
20347,17,2,1-17-2021-002-05,5,1,2,5,1,99,1,0,1,0,0,50,9,9,4,10,-5,-9,5618,998,10,0,1,1,141.25277823104,4,6
20347,17,2,1-17-2021-002-05,5,1,3,8,1,99,1,99,1,0,97,97,9,9,4,10,-5,-9,5618,998,10,0,1,1,141.25277823104,4,6
20347,17,2,1-17-2021-002-05,5,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,141.25277823104,4,6
20347,17,2,1-17-2021-002-05,5,1,5,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,141.25277823104,4,6
20347,17,2,1-17-2021-002-05,5,1,6,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,141.25277823104,4,6
20351,24,1,1-24-2021-001-04,4,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,222.125825515611,1,6
20351,24,1,1-24-2021-001-04,4,2,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,222.125825515611,1,6
20351,24,1,1-24-2021-001-04,4,2,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,222.125825515611,1,6
20351,24,1,1-24-2021-001-04,4,2,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,222.125825515611,1,6
20351,24,1,1-24-2021-001-04,4,2,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,222.125825515611,1,6
20351,24,1,1-24-2021-001-04,4,2,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,222.125825515611,1,6
20353,52,1,1-52-2021-001-06,6,1,1,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,54.0863209418249,12,6
20353,52,1,1-52-2021-001-06,6,1,2,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,54.0863209418249,12,6
20353,52,1,1-52-2021-001-06,6,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,54.0863209418249,12,6
20353,52,1,1-52-2021-001-06,6,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,54.0863209418249,12,6
20353,52,1,1-52-2021-001-06,6,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,54.0863209418249,12,6
20353,52,1,1-52-2021-001-06,6,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,54.0863209418249,12,6
20353,52,1,1-52-2021-001-06,6,1,7,6,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,54.0863209418249,12,6
20354,52,2,1-52-2021-002-03,3,1,1,1,1,99,1,0,1,0,0,50,9,9,1,23,-22,-8,51971,998,24,0,1,1,26.594650862345,12,6
20354,52,2,1-52-2021-002-03,3,1,2,4,1,99,1,0,1,0,0,50,9,9,1,23,-22,-8,51971,998,24,0,1,1,26.594650862345,12,6
20354,52,2,1-52-2021-002-03,3,1,3,5,1,99,1,0,1,0,0,50,9,9,1,23,-22,-8,51971,998,24,0,1,1,26.594650862345,12,6
20354,52,2,1-52-2021-002-03,3,1,4,8,1,99,1,0,1,0,97,97,9,9,1,23,-22,-8,51971,998,24,0,1,1,26.594650862345,12,6
20354,52,2,1-52-2021-002-03,3,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,26.594650862345,12,6
20354,52,2,1-52-2021-002-03,3,1,6,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,26.594650862345,12,6
20354,52,2,1-52-2021-002-03,3,1,7,8,1,99,1,0,1,0,97,97,,,,,,,,,,,,,26.594650862345,12,6
20354,52,2,1-52-2021-002-03,3,2,1,1,1,99,1,0,1,0,0,50,9,9,1,21,-20,7,34527,998,20,0,1,1,26.594650862345,12,6
20354,52,2,1-52-2021-002-03,3,2,2,2,1,99,1,0,1,0,0,50,,,,,,,,,,,,,26.594650862345,12,6
20355,66,1,1-66-2021-001-04,4,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,345.935751930258,6,6
20355,66,1,1-66-2021-001-04,4,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,345.935751930258,6,6
20355,66,1,1-66-2021-001-04,4,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,345.935751930258,6,6
20355,66,1,1-66-2021-001-04,4,1,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,345.935751930258,6,6
20355,66,1,1-66-2021-001-04,4,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,345.935751930258,6,6
20355,66,1,1-66-2021-001-04,4,2,2,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,345.935751930258,6,6
20355,66,1,1-66-2021-001-04,4,2,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,345.935751930258,6,6
20355,66,1,1-66-2021-001-04,4,2,4,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,345.935751930258,6,6
20355,66,1,1-66-2021-001-04,4,2,5,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,345.935751930258,6,6
20355,66,1,1-66-2021-001-04,4,2,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,345.935751930258,6,6
20357,25,1,1-25-2021-001-04,4,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,3630.87782139027,2,6
20357,25,1,1-25-2021-001-04,4,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,3630.87782139027,2,6
20357,25,1,1-25-2021-001-04,4,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,3630.87782139027,2,6
20357,25,1,1-25-2021-001-04,4,1,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,3630.87782139027,2,6
20357,25,1,1-25-2021-001-04,4,1,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,3630.87782139027,2,6
20357,25,1,1-25-2021-001-04,4,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,3630.87782139027,2,6
20357,25,1,1-25-2021-001-04,4,1,7,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,3630.87782139027,2,6
20359,73,2,1-73-2021-002-09,9,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,695.975639523711,3,6
20359,73,2,1-73-2021-002-09,9,1,2,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,695.975639523711,3,6
20361,16,1,1-16-2021-001-03,3,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,1,2,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,1,3,5,1,99,1,0,1,0,0,50,9,9,1,23,4,23,33487,998,24,0,1,1,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,1,4,5,1,99,1,0,1,0,0,50,9,9,1,23,4,23,33487,998,24,0,1,1,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,1,5,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,1,6,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,1,7,8,1,99,1,0,1,0,0,50,9,9,1,23,4,23,33487,998,24,0,1,1,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,1,8,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,1,9,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,1,10,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,2,1,1,1,99,1,0,1,0,0,50,9,9,1,19,-18,-3,24428,998,18,0,1,1,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,2,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,2,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,2,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,2,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,2,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,453.947044454748,5,6
20362,28,2,1-28-2021-002-04,4,1,1,1,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,6,1,1,184.198165390185,3,6
20362,28,2,1-28-2021-002-04,4,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,184.198165390185,3,6
20362,28,2,1-28-2021-002-04,4,1,3,4,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,6,1,1,184.198165390185,3,6
20362,28,2,1-28-2021-002-04,4,1,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,184.198165390185,3,6
20362,28,2,1-28-2021-002-04,4,1,5,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,184.198165390185,3,6
20362,28,2,1-28-2021-002-04,4,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,184.198165390185,3,6
20362,28,2,1-28-2021-002-04,4,1,7,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,184.198165390185,3,6
20365,32,2,1-32-2021-002-07,7,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13698.2428538335,7,6
20365,32,2,1-32-2021-002-07,7,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,13698.2428538335,7,6
