CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,CASEWGT,PSUSTRAT,VERSION
20353,52,1,1-52-2021-001-06,6,1,295,518,204,2408,173,103,120,178,8,5.3,2,2,0,1,54.0863209418249,12,6
20354,52,2,1-52-2021-002-03,3,1,266,460,185,1765,157,94,100,170,4,2.5,2,4,0,0,26.594650862345,12,6
20354,52,2,1-52-2021-002-03,3,2,265,452,179,1897,152,88,100,147,6,3.3,2,3,0,0,26.594650862345,12,6
20357,25,1,1-25-2021-001-04,4,1,267,470,181,1545,154,99,104,999,4,2.0,2,1,0,0,3630.87782139027,2,6
20357,25,1,1-25-2021-001-04,4,2,269,461,184,1828,151,82,111,999,8,4.7,9,9,9,0,3630.87782139027,2,6
20359,73,2,1-73-2021-002-09,9,1,266,480,176,1383,147,102,114,150,6,3.1,2,1,0,0,695.975639523711,3,6
20361,16,1,1-16-2021-001-03,3,1,282,450,173,1202,999,91,77,999,4,1.6,2,1,0,0,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,2,287,516,194,1822,168,103,126,152,6,3.5,2,1,0,0,453.947044454748,5,6
20362,28,2,1-28-2021-002-04,4,1,269,454,184,1668,157,93,92,150,4,1.5,2,3,0,0,184.198165390185,3,6
20365,32,2,1-32-2021-002-07,7,1,278,489,185,1496,158,98,112,160,4,2.4,2,1,0,0,13698.2428538335,7,6
20365,32,2,1-32-2021-002-07,7,2,265,453,183,1340,154,89,99,152,4,2.0,2,1,0,0,13698.2428538335,7,6
20367,14,1,1-14-2021-001-04,4,1,271,464,182,1385,160,91,102,160,4,2.0,2,1,0,0,2225.23386789893,8,6
20369,13,1,1-13-2021-001-04,4,1,269,467,181,1497,155,100,99,999,4,2.4,9,9,9,0,6717.54316040136,7,6
20369,13,1,1-13-2021-001-04,4,2,278,487,183,1453,159,97,112,146,4,2.5,2,1,0,0,6717.54316040136,7,6
20372,31,1,1-31-2021-001-07,7,1,278,465,180,1503,153,83,104,139,4,2.0,2,2,0,1,484.881171238789,6,6
20372,31,1,1-31-2021-001-07,7,2,365,573,203,2394,174,100,108,160,8,5.3,9,3,9,0,484.881171238789,6,6
20374,76,1,1-76-2021-001-05,5,1,265,465,178,1364,154,91,109,150,4,1.8,2,1,0,0,18.2095784841132,3,6
20374,76,1,1-76-2021-001-05,5,2,282,468,193,1993,166,92,94,160,6,3.5,2,4,0,0,18.2095784841132,3,6
20374,76,1,1-76-2021-001-05,5,3,283,479,178,1631,149,86,109,160,6,4.0,2,3,0,0,18.2095784841132,3,6
20380,23,1,1-23-2021-001-02,2,1,239,364,160,1019,138,73,52,134,4,1.4,2,1,0,0,76.5871994777887,5,6
20384,15,2,1-15-2021-002-03,3,1,266,459,185,1580,161,91,101,999,4,1.5,2,4,0,0,38.9076244801475,1,6
20384,15,2,1-15-2021-002-03,3,2,270,469,184,1610,160,97,102,999,4,2.5,2,4,0,0,38.9076244801475,1,6
24095,32,129,1-32-2021-129-02,2,1,270,469,184,1550,160,97,102,164,4,2.5,2,1,0,0,143.869542624483,7,6
24096,31,89,1-31-2021-089-10,10,1,246,393,172,1191,147,999,999,999,4,1.8,2,1,9,0,255.507439927165,6,6
24097,31,90,1-31-2021-090-07,7,1,257,424,181,1447,154,88,81,147,4,2.4,2,4,0,1,242.440585619395,6,6
24098,27,96,1-27-2021-096-08,8,1,273,480,183,1569,155,98,110,152,6,3.3,2,1,0,1,76.9218065436682,3,6
24100,18,101,1-18-2021-101-03,3,1,279,482,193,2111,160,91,112,999,6,4.0,2,3,9,0,141.534035265276,6,6
24101,18,102,1-18-2021-102-08,8,1,281,509,185,1630,158,110,120,148,6,3.5,2,1,0,0,148.729354415883,6,6
24103,21,160,1-21-2021-160-06,6,1,273,466,179,1378,156,92,102,999,4,2.5,9,9,9,0,118.311365104029,11,6
24103,21,160,1-21-2021-160-06,6,2,303,508,198,2020,172,95,110,999,6,3.5,2,1,9,0,118.311365104029,11,6
24108,20,160,1-20-2021-160-03,3,1,426,646,203,2991,174,100,120,172,8,6.6,2,3,0,1,99.964380871425,11,6
24108,20,160,1-20-2021-160-03,3,2,258,430,182,1631,158,80,92,999,4,2.4,2,3,9,0,99.964380871425,11,6
24111,26,177,1-26-2021-177-05,5,1,262,456,182,1586,158,92,102,148,4,2.4,2,4,9,0,15.6253384433449,10,6
24111,26,177,1-26-2021-177-05,5,2,270,469,188,1640,164,93,106,158,4,2.4,2,4,9,0,15.6253384433449,10,6
24112,26,178,1-26-2021-178-04,4,1,264,446,180,1525,155,87,95,122,4,2.0,2,1,0,0,409.157676103454,10,6
24113,21,162,1-21-2021-162-07,7,2,260,433,176,1335,151,96,78,144,4,1.8,2,1,0,0,323.071981589605,11,6
24113,21,162,1-21-2021-162-07,7,1,295,513,197,2469,171,100,118,999,8,5.3,9,9,9,0,323.071981589605,11,6
24114,30,113,1-30-2021-113-03,3,1,286,486,195,1910,169,103,97,999,6,3.6,9,4,9,0,355.687684888196,10,6
24114,30,113,1-30-2021-113-03,3,2,264,444,186,1662,162,89,91,999,4,2.0,9,1,9,0,355.687684888196,10,6
24116,29,99,1-29-2021-099-06,6,1,280,484,183,1454,158,97,108,149,4,2.4,2,1,0,0,1032.65028599056,2,6
24116,29,99,1-29-2021-099-06,6,2,286,501,200,2131,170,96,117,163,6,3.5,2,3,0,0,1032.65028599056,2,6
24118,76,81,1-76-2021-081-04,4,1,264,441,176,1474,151,88,89,160,4,2.4,2,3,0,1,85.2668506157759,3,6
24118,76,81,1-76-2021-081-04,4,2,285,480,193,1875,165,97,99,999,4,2.0,2,4,0,0,85.2668506157759,3,6
24119,76,82,1-76-2021-082-10,10,1,320,515,178,1625,148,85,111,150,6,4.0,2,3,0,1,588.672951793917,3,6
22081,52,89,1-52-2021-089-06,6,2,281,465,188,1882,163,85,97,167,4,2.0,2,4,0,0,136.270255006421,12,6
22087,73,44,1-73-2021-044-04,4,1,281,486,187,1475,162,97,108,999,4,2.4,9,9,9,0,366.589163845506,3,6
22084,52,92,1-52-2021-092-10,10,1,310,525,195,2043,170,96,120,178,6,3.4,2,3,0,0,1398.48511583609,12,6
22084,52,92,1-52-2021-092-10,10,2,292,482,194,2211,163,88,102,176,6,3.6,2,4,0,0,1398.48511583609,12,6
22107,13,46,1-13-2021-046-06,6,1,356,574,201,2407,174,102,116,180,8,5.7,2,2,0,0,3331.42828389727,7,6
22101,18,42,1-18-2021-042-06,6,1,303,508,198,2045,172,95,110,182,6,3.5,2,4,0,0,524.445688577783,6,6
22124,15,76,1-15-2021-076-09,9,1,357,574,201,2305,173,102,116,999,8,5.7,2,3,9,0,112.540271530989,1,6
22124,15,76,1-15-2021-076-09,9,2,258,430,182,1631,158,80,92,999,4,2.4,2,4,0,0,112.540271530989,1,6
22147,12,15,1-12-2021-015-04,4,1,379,595,202,3005,175,100,116,180,6,6.7,2,3,0,1,3051.78198650356,9,6
22150,17,48,1-17-2021-048-02,2,1,298,496,187,1982,162,88,110,165,8,4.4,2,4,0,0,63.7137743550154,4,6
22164,28,41,1-28-2021-041-07,7,1,365,573,203,2394,174,100,108,180,8,5.3,2,3,0,0,350.028548558498,3,6
22170,14,38,1-14-2021-038-02,2,1,291,492,187,1861,163,92,109,160,6,3.0,2,4,0,0,206.051907504817,8,6
22170,14,38,1-14-2021-038-02,2,2,320,528,200,2158,170,92,116,999,6,4.2,9,9,9,0,206.051907504817,8,6
22190,27,50,1-27-2021-050-03,3,1,278,484,180,1437,154,97,109,148,4,2.5,2,1,0,0,45.1380922572235,3,6
22190,27,50,1-27-2021-050-03,3,2,270,463,188,1252,156,89,104,150,4,1.5,2,1,0,0,45.1380922572235,3,6
22207,19,89,1-19-2021-089-03,3,1,270,463,188,1252,156,89,104,160,4,2.0,2,1,0,0,58.1846960607074,9,6
22210,26,78,1-26-2021-078-05,5,1,403,621,203,2851,173,97,121,160,8,6.2,2,2,0,1,43.8937991326542,10,6
22210,26,78,1-26-2021-078-05,5,2,302,513,201,2261,171,100,112,156,6,3.6,9,9,9,0,43.8937991326542,10,6
22227,54,31,1-54-2021-031-10,10,1,333,532,182,1896,155,87,113,160,8,4.7,2,2,0,1,2758.2438481234,9,6
22227,54,31,1-54-2021-031-10,10,2,272,477,188,1516,159,94,112,999,6,4.0,9,2,9,0,2758.2438481234,9,6
22230,17,49,1-17-2021-049-03,3,1,265,465,178,1364,154,91,109,148,4,1.4,2,1,0,0,101.292835948794,4,6
20387,29,2,1-29-2021-002-05,5,1,272,488,182,1560,154,95,123,999,6,3.0,2,9,9,0,134.852049800159,2,6
20387,29,2,1-29-2021-002-05,5,2,265,465,178,1364,154,91,109,149,4,1.4,2,1,0,0,134.852049800159,2,6
20388,26,2,1-26-2021-002-06,6,1,282,496,184,1610,159,98,116,145,6,3.5,9,9,0,0,104.754831408297,10,6
24120,52,194,1-52-2021-194-09,9,1,266,460,185,1610,157,94,100,999,4,2.5,9,4,9,0,111.359962233326,12,6
24120,52,194,1-52-2021-194-09,9,2,305,508,191,2018,162,92,110,162,8,5.7,2,4,0,1,111.359962233326,12,6
24121,30,115,1-30-2021-115-01,1,1,310,514,169,1365,146,82,122,150,4,2.4,1,2,0,0,39.2564503946452,10,6
24123,26,180,1-26-2021-180-10,10,1,253,441,181,1365,152,92,96,165,6,3.0,9,9,9,0,3193.75458366166,10,6
24124,25,109,1-25-2021-109-03,3,2,398,613,206,2208,173,95,121,999,8,5.3,2,3,9,0,156.804552512423,2,6
24124,25,109,1-25-2021-109-03,3,1,365,573,203,2366,174,100,108,999,8,5.3,2,3,0,0,156.804552512423,2,6
22230,17,49,1-17-2021-049-03,3,2,312,520,173,1721,142,90,118,999,6,4.3,9,3,9,0,101.292835948794,4,6
22233,12,18,1-12-2021-018-08,8,1,287,487,189,2015,158,90,110,160,6,4.2,2,2,0,0,449.160983606057,9,6
22250,52,99,1-52-2021-099-03,3,1,282,475,190,1853,165,96,98,999,6,3.5,9,9,9,0,26.0926145777042,12,6
22250,52,99,1-52-2021-099-03,3,2,257,424,181,1583,154,88,81,164,4,1.3,2,3,0,0,26.0926145777042,12,6
22273,13,50,1-13-2021-050-03,3,1,305,504,191,1785,162,89,110,162,6,3.6,2,2,0,0,1751.75804686131,7,6
20388,26,2,1-26-2021-002-06,6,2,266,479,178,1360,153,98,116,140,4,2.2,9,9,9,0,104.754831408297,10,6
20391,22,1,1-22-2021-001-01,1,1,365,573,203,2394,174,100,108,180,8,5.3,2,3,0,0,42.5090957210553,12,6
20391,22,1,1-22-2021-001-01,1,2,348,576,203,3487,174,95,133,180,8,7.3,2,3,0,1,42.5090957210553,12,6
20392,19,2,1-19-2021-002-02,2,1,270,463,176,1300,153,91,102,140,4,1.8,2,1,0,0,47.1230765782335,9,6
20393,19,3,1-19-2021-003-07,7,1,274,477,189,1970,163,99,102,170,6,3.5,2,1,0,0,676.965919523765,9,6
20394,19,4,1-19-2021-004-08,8,1,338,551,199,2505,167,95,118,180,8,4.8,2,2,0,1,123.555225416232,9,6
20394,19,4,1-19-2021-004-08,8,2,357,570,203,2719,173,102,111,999,8,5.7,9,3,9,0,123.555225416232,9,6
20394,19,4,1-19-2021-004-08,8,3,262,452,175,1281,151,96,94,999,4,1.8,2,9,9,0,123.555225416232,9,6
20399,21,2,1-21-2021-002-09,9,1,268,464,179,1440,152,98,99,999,4,2.0,9,1,9,0,201.206242132422,11,6
20399,21,2,1-21-2021-002-09,9,2,272,481,179,1375,155,101,110,999,4,2.2,2,1,9,0,201.206242132422,11,6
20399,21,2,1-21-2021-002-09,9,3,280,486,179,1378,155,96,111,999,4,2.5,9,1,9,0,201.206242132422,11,6
20399,21,2,1-21-2021-002-09,9,4,262,444,169,1547,999,73,104,999,4,2.3,9,3,9,1,201.206242132422,11,6
20407,77,2,1-77-2021-002-01,1,1,270,453,178,1265,156,87,97,154,4,1.8,2,1,0,0,159.868254159889,9,6
20407,77,2,1-77-2021-002-01,1,2,325,529,190,1860,161,85,119,160,6,4.0,1,3,0,1,159.868254159889,9,6
20407,77,2,1-77-2021-002-01,1,3,334,558,195,2372,161,92,134,170,8,5.7,9,3,9,0,159.868254159889,9,6
20408,54,1,1-54-2021-001-06,6,1,285,484,192,1700,163,92,107,170,6,3.6,2,2,0,0,359.169641823415,9,6
20410,10,3,1-10-2021-003-01,1,1,408,626,203,2764,173,100,118,180,8,5.7,2,3,0,0,23.791275226059,4,6
20411,10,4,1-10-2021-004-07,7,1,285,487,179,1551,153,99,103,160,6,3.6,2,1,0,0,945.858612811059,4,6
20411,10,4,1-10-2021-004-07,7,2,270,463,184,1610,160,93,100,999,4,2.5,9,4,9,0,945.858612811059,4,6
20412,10,5,1-10-2021-005-07,7,1,270,455,184,1604,158,94,91,999,4,2.0,2,4,0,1,945.858612811059,4,6
20414,17,3,1-17-2021-003-02,2,1,286,478,184,1881,158,95,97,148,6,3.6,2,4,0,0,81.5970863579302,4,6
20414,17,3,1-17-2021-003-02,2,2,286,479,184,1706,158,96,97,165,4,2.4,2,1,0,0,81.5970863579302,4,6
20416,48,2,1-48-2021-002-10,10,1,265,437,169,1725,999,68,99,999,6,3.0,1,3,9,0,4455.60834933852,12,6
20417,24,2,1-24-2021-002-03,3,1,287,466,188,1815,162,83,96,999,4,2.0,2,9,9,0,609.977476620413,1,6
20417,24,2,1-24-2021-002-03,3,2,275,474,190,1830,164,98,102,176,4,2.0,2,4,0,0,609.977476620413,1,6
20422,28,4,1-28-2021-004-07,7,1,270,442,180,1377,155,92,81,148,4,2.5,1,1,0,0,151.611558218426,3,6
20424,27,2,1-27-2021-002-03,3,1,285,477,185,2150,157,83,110,155,6,4.0,2,3,0,0,41.7305085402554,3,6
20424,27,2,1-27-2021-002-03,3,2,267,446,178,1382,155,97,83,144,4,2.0,2,4,0,0,41.7305085402554,3,6
20426,73,3,1-73-2021-003-04,4,1,374,589,206,2184,173,95,121,180,8,5.3,2,3,0,0,256.038376819247,3,6
20427,73,4,1-73-2021-004-09,9,1,270,449,175,1224,150,87,93,999,4,1.8,2,9,9,0,444.417127030805,3,6
20428,25,2,1-25-2021-002-07,7,1,280,484,183,1454,160,97,108,150,4,2.4,2,1,0,1,923.85697446811,2,6
20429,25,3,1-25-2021-003-08,8,1,252,446,171,1393,146,101,95,999,4,2.5,1,4,0,0,128.934874562164,2,6
20431,32,3,1-32-2021-003-03,3,2,267,448,185,1501,999,999,999,152,4,2.4,2,1,0,0,876.735351282265,7,6
20431,32,3,1-32-2021-003-03,3,3,310,491,169,1243,144,999,999,999,4,2.4,2,2,0,0,876.735351282265,7,6
20431,32,3,1-32-2021-003-03,3,4,375,598,207,2268,174,102,120,194,6,3.5,2,2,0,1,876.735351282265,7,6
20432,32,4,1-32-2021-004-07,7,1,260,410,179,1295,155,76,74,154,4,1.6,2,1,0,0,4360.02830263929,7,6
20432,32,4,1-32-2021-004-07,7,2,286,480,190,2160,163,90,104,160,6,3.2,2,1,0,0,4360.02830263929,7,6
20433,32,5,1-32-2021-005-09,9,1,295,513,201,2506,172,100,120,999,8,6.2,9,9,9,0,5570.35845819782,7,6
20436,59,1,1-59-2021-001-05,5,1,270,491,176,1522,154,101,120,156,6,2.7,2,1,0,0,68.0216528781747,6,6
20436,59,1,1-59-2021-001-05,5,2,282,483,191,2015,162,104,99,166,6,3.6,2,4,0,0,68.0216528781747,6,6
20436,59,1,1-59-2021-001-05,5,3,284,488,186,1651,160,94,110,163,4,2.0,2,1,0,0,68.0216528781747,6,6
20437,23,2,1-23-2021-002-03,3,1,385,610,202,3175,178,107,118,180,8,5.6,2,3,0,0,334.819976913066,5,6
20440,13,2,1-13-2021-002-05,5,1,266,479,178,1360,154,98,116,999,4,2.2,2,1,0,0,401.656518587378,7,6
20440,13,2,1-13-2021-002-05,5,2,275,459,175,1569,153,92,92,155,4,2.5,2,1,0,1,401.656518587378,7,6
20443,76,2,1-76-2021-002-04,4,1,283,490,185,1545,161,97,112,150,4,2.5,2,1,0,0,91.259366153553,3,6
20445,66,2,1-66-2021-002-03,3,1,305,513,192,1765,178,100,110,166,6,4.2,1,2,0,1,361.761009117995,6,6
20445,66,2,1-66-2021-002-03,3,2,290,499,196,2077,167,100,109,157,6,3.5,2,4,0,0,361.761009117995,6,6
20446,19,5,1-19-2021-005-06,6,1,270,455,178,1305,157,87,99,150,4,1.8,2,1,0,0,127.14712417509,9,6
20447,19,6,1-19-2021-006-05,5,1,270,469,188,1690,164,93,106,160,4,2.4,2,1,0,0,47.5090336657469,9,6
20448,19,7,1-19-2021-007-10,10,1,277,498,185,1562,157,109,113,150,6,3.8,2,1,0,0,1465.68041376807,9,6
20449,19,8,1-19-2021-008-05,5,1,256,427,177,1468,154,94,77,160,4,1.4,2,1,0,0,47.5090336657469,9,6
20449,19,8,1-19-2021-008-05,5,2,350,568,203,2888,173,97,121,190,8,6.2,2,2,0,1,47.5090336657469,9,6
20449,19,8,1-19-2021-008-05,5,3,266,460,185,1555,156,94,100,999,4,2.5,9,9,9,0,47.5090336657469,9,6
20451,22,2,1-22-2021-002-07,7,1,275,476,182,1550,157,96,105,152,4,2.5,2,4,0,0,220.956221545704,12,6
20451,22,2,1-22-2021-002-07,7,2,269,478,196,2007,170,100,110,999,6,3.4,2,4,9,0,220.956221545704,12,6
20452,22,3,1-22-2021-003-06,6,1,282,496,184,1620,159,98,116,166,4,2.5,2,1,0,0,101.807085820683,12,6
20453,16,3,1-16-2021-003-03,3,1,270,457,179,1275,156,88,99,999,4,2.0,2,1,0,0,307.79793894265,5,6
20453,16,3,1-16-2021-003-03,3,2,278,481,182,1500,158,96,107,999,4,2.4,9,9,9,0,307.79793894265,5,6
20455,18,3,1-18-2021-003-06,6,1,265,453,183,1340,154,89,99,150,4,2.0,2,1,0,0,692.929684261685,6,6
20457,15,3,1-15-2021-003-03,3,2,324,539,189,1806,161,93,121,999,4,2.7,9,3,9,0,22.8505985566956,1,6
20457,15,3,1-15-2021-003-03,3,1,272,478,192,1681,162,95,112,145,4,2.3,2,2,0,0,22.8505985566956,1,6
20462,29,3,1-29-2021-003-04,4,1,273,463,184,1660,158,94,96,161,4,1.5,2,4,0,0,218.31218245407,2,6
20462,29,3,1-29-2021-003-04,4,2,293,507,197,1987,164,102,111,174,4,2.5,2,4,0,0,218.31218245407,2,6
20463,29,4,1-29-2021-004-07,7,1,262,458,173,1295,149,96,100,999,4,2.2,2,1,9,0,393.531514851096,2,6
24126,20,162,1-20-2021-162-03,3,1,306,517,199,2096,173,93,119,999,4,2.5,2,1,9,0,99.964380871425,11,6
24126,20,162,1-20-2021-162-03,3,2,270,449,175,1199,150,87,93,148,4,1.8,2,1,0,0,99.964380871425,11,6
24129,48,56,1-48-2021-056-01,1,1,278,462,178,1485,155,93,91,150,4,1.8,2,1,0,0,103.333440500962,12,6
24130,77,97,1-77-2021-097-01,1,1,247,442,170,1095,146,90,107,140,4,1.8,2,1,0,0,101.264469000285,9,6
24131,77,98,1-77-2021-098-07,7,1,264,446,180,1525,155,87,95,160,4,2.0,2,4,0,0,5416.16333199027,9,6
24131,77,98,1-77-2021-098-07,7,2,267,448,186,1696,161,91,90,999,4,2.4,9,4,9,0,5416.16333199027,9,6
24133,23,136,1-23-2021-136-03,3,1,295,440,188,1860,157,68,78,160,6,3.6,2,4,0,0,279.396941078119,5,6
24133,23,136,1-23-2021-136-03,3,2,264,446,180,1525,155,87,95,999,4,2.0,2,4,0,0,279.396941078119,5,6
24134,54,80,1-54-2021-080-06,6,1,365,573,203,2366,174,100,108,170,8,5.3,2,3,0,1,250.451394029081,9,6
24134,54,80,1-54-2021-080-06,6,2,357,562,190,1767,161,85,119,999,4,2.7,9,2,9,0,250.451394029081,9,6
24135,54,81,1-54-2021-081-04,4,1,260,435,181,1477,156,91,84,160,3,1.2,2,1,0,0,435.435842490479,9,6
24136,59,70,1-59-2021-070-05,5,3,267,447,180,1425,156,97,84,999,4,2.0,1,4,9,0,72.7269736801029,6,6
24136,59,70,1-59-2021-070-05,5,1,268,461,180,1407,154,97,96,156,4,1.4,2,1,0,1,72.7269736801029,6,6
24136,59,70,1-59-2021-070-05,5,2,305,504,191,1900,162,89,110,164,6,3.6,2,4,0,0,72.7269736801029,6,6
24137,59,71,1-59-2021-071-05,5,1,401,618,203,2818,174,95,120,999,10,6.8,9,3,9,0,72.7269736801029,6,6
24137,59,71,1-59-2021-071-05,5,2,284,488,186,1775,160,94,110,163,4,2.0,2,4,0,1,72.7269736801029,6,6
24138,12,65,1-12-2021-065-06,6,2,368,584,203,2081,172,96,120,999,8,5.0,9,3,9,0,1982.31174909885,9,6
24138,12,65,1-12-2021-065-06,6,1,267,456,175,1258,151,93,96,154,4,1.8,2,1,0,0,1982.31174909885,9,6
24139,12,66,1-12-2021-066-01,1,1,270,463,176,1300,153,91,102,160,4,1.8,2,1,0,0,271.546777212895,9,6
24141,22,98,1-22-2021-098-04,4,1,256,425,178,1476,154,93,76,999,4,1.4,2,4,0,0,294.257716307528,12,6
24141,22,98,1-22-2021-098-04,4,2,274,484,179,1430,153,101,111,999,6,2.7,9,1,9,0,294.257716307528,12,6
24143,17,98,1-17-2021-098-07,7,1,285,487,179,1551,153,99,103,163,4,2.4,2,1,0,1,421.142087873326,4,6
24437,13,135,1-13-2021-135-03,3,2,365,570,203,2338,173,101,103,999,8,5.3,2,2,0,0,623.483397446892,7,6
24437,13,135,1-13-2021-135-03,3,3,280,493,185,1523,157,100,114,999,4,2.4,2,1,0,0,623.483397446892,7,6
24437,13,135,1-13-2021-135-03,3,4,285,484,192,1755,162,92,107,999,8,6.2,1,2,9,0,623.483397446892,7,6
24437,13,135,1-13-2021-135-03,3,5,291,493,186,2119,154,86,117,999,8,3.9,2,2,9,0,623.483397446892,7,6
24454,25,118,1-25-2021-118-02,2,1,369,584,203,2086,173,96,118,168,6,3.3,2,3,0,0,85.7165713451162,2,6
24477,26,199,1-26-2021-199-07,7,1,357,562,190,1914,161,85,119,165,6,4.0,2,3,0,1,4182.1301399063,10,6
24477,26,199,1-26-2021-199-07,7,2,285,475,177,1602,152,82,110,150,6,3.7,2,2,0,0,4182.1301399063,10,6
24480,16,119,1-16-2021-119-03,3,1,303,508,198,2010,172,95,110,164,6,3.5,2,1,1,0,218.343230403461,5,6
24480,16,119,1-16-2021-119-03,3,2,278,482,180,1429,154,96,110,999,4,2.5,9,1,9,0,218.343230403461,5,6
24557,11,84,1-11-2021-084-09,9,1,303,510,196,1880,168,98,108,160,6,3.3,2,1,0,0,2396.52161633267,8,6
24557,11,84,1-11-2021-084-09,9,2,252,443,172,1071,143,102,90,999,4,1.9,9,1,9,0,2396.52161633267,8,6
24437,13,135,1-13-2021-135-03,3,6,319,515,176,1581,148,85,111,999,6,3.0,9,2,9,0,623.483397446892,7,6
20295,73,1,1-73-2021-001-03,3,1,283,492,185,1418,159,97,113,999,4,1.5,2,1,0,0,84.9174987531493,3,6
20335,20,2,1-20-2021-002-04,4,1,260,417,177,1625,150,84,73,140,98,98.0,3,1,0,0,48.2951484801239,11,6
20335,20,2,1-20-2021-002-04,4,2,265,463,178,1307,154,89,109,144,4,2.0,2,1,0,1,48.2951484801239,11,6
20312,26,1,1-26-2021-001-03,3,1,270,463,184,1550,160,93,100,156,4,2.5,2,1,0,0,30.3310210611372,10,6
20355,66,1,1-66-2021-001-04,4,1,265,469,175,1501,147,99,105,150,6,3.0,2,4,0,0,345.935751930258,6,6
20355,66,1,1-66-2021-001-04,4,2,374,589,206,2184,173,95,121,164,8,5.3,2,3,0,0,345.935751930258,6,6
20381,18,2,1-18-2021-002-04,4,1,304,508,193,2441,163,86,118,158,8,5.7,2,4,0,0,387.937724789666,6,6
20418,24,3,1-24-2021-003-02,2,1,278,491,185,1496,158,98,114,999,4,2.4,2,1,9,0,124.154189955081,1,6
20418,24,3,1-24-2021-003-02,2,2,287,466,188,1804,162,83,96,137,4,2.0,2,1,0,0,124.154189955081,1,6
20463,29,4,1-29-2021-004-07,7,2,261,429,178,1389,154,88,81,152,4,1.8,2,4,0,0,393.531514851096,2,6
20465,30,3,1-30-2021-003-04,4,1,365,570,203,2408,173,100,105,170,8,5.3,2,3,9,0,1204.49129281585,10,6
20465,30,3,1-30-2021-003-04,4,2,281,486,187,1475,162,97,108,999,4,2.4,2,1,9,0,1204.49129281585,10,6
20465,30,3,1-30-2021-003-04,4,3,256,425,178,1382,154,93,76,999,4,1.4,2,1,9,0,1204.49129281585,10,6
20466,30,4,1-30-2021-004-01,1,1,300,511,196,2106,169,93,118,999,6,3.5,2,1,9,0,42.5599476527366,10,6
20466,30,4,1-30-2021-004-01,1,2,270,457,176,1379,999,999,999,999,4,1.8,9,1,9,0,42.5599476527366,10,6
20467,15,5,1-15-2021-005-04,4,1,285,480,193,1875,165,97,99,999,4,2.0,9,4,9,0,63.1224807003416,1,6
20467,15,5,1-15-2021-005-04,4,2,270,452,188,1323,156,91,91,999,4,1.5,2,1,9,0,63.1224807003416,1,6
20469,26,3,1-26-2021-003-06,6,1,357,574,201,2336,173,102,116,164,8,5.7,9,9,9,0,192.132351891341,10,6
20469,26,3,1-26-2021-003-06,6,2,258,439,170,1218,152,83,98,145,4,1.6,9,9,9,0,192.132351891341,10,6
20469,26,3,1-26-2021-003-06,6,3,270,462,186,1788,157,100,93,165,4,2.4,9,9,9,0,192.132351891341,10,6
20470,21,3,1-21-2021-003-07,7,1,262,444,170,1196,147,89,95,999,4,2.0,9,1,9,0,117.303305877022,11,6
20470,21,3,1-21-2021-003-07,7,2,270,446,180,1300,156,93,84,999,4,2.0,9,1,9,0,117.303305877022,11,6
20471,21,4,1-21-2021-004-03,3,1,283,489,183,1470,158,98,109,999,4,2.5,2,9,9,0,89.9087267080456,11,6
20475,33,1,1-33-2021-001-10,10,1,255,430,169,1050,148,82,93,142,4,1.5,2,1,0,1,27.8376456600101,12,6
20476,33,2,1-33-2021-002-03,3,1,252,410,176,1370,152,85,75,140,4,2.0,2,3,0,0,29.8280882893823,12,6
20479,52,3,1-52-2021-003-04,4,1,263,448,176,1431,150,93,93,999,4,2.4,9,1,9,0,50.2347317647969,12,6
20479,52,3,1-52-2021-003-04,4,2,252,412,173,1370,154,85,75,150,4,2.0,2,4,0,0,50.2347317647969,12,6
20482,52,6,1-52-2021-006-08,8,1,272,484,176,1384,151,101,112,156,6,3.1,2,1,0,1,30.7221166012436,12,6
20483,52,7,1-52-2021-007-07,7,1,295,513,197,2480,171,100,118,188,8,5.3,2,2,0,0,91.6122267082467,12,6
20483,52,7,1-52-2021-007-07,7,2,262,444,181,1609,155,86,95,152,6,3.0,2,4,0,0,91.6122267082467,12,6
20483,52,7,1-52-2021-007-07,7,3,275,482,184,1614,158,101,108,999,4,2.5,2,4,9,0,91.6122267082467,12,6
20485,21,6,1-21-2021-006-07,7,1,269,465,180,9999,155,98,98,999,99,99.0,9,9,9,0,117.303305877022,11,6
20485,21,6,1-21-2021-006-07,7,2,330,559,207,2268,174,102,126,999,6,3.7,2,4,9,0,117.303305877022,11,6
20488,27,4,1-27-2021-004-06,6,1,270,463,184,1610,160,93,100,150,4,2.5,2,4,0,0,84.8685583298838,3,6
20492,77,4,1-77-2021-004-07,7,1,276,459,178,1620,150,78,106,150,6,3.0,2,2,0,0,1521.96369137904,9,6
20492,77,4,1-77-2021-004-07,7,2,270,448,179,1560,155,100,79,150,98,98.0,9,1,9,0,1521.96369137904,9,6
20492,77,4,1-77-2021-004-07,7,3,270,469,188,1640,164,93,106,160,4,2.4,2,4,9,0,1521.96369137904,9,6
